,CHE_RDVar,CHE_RDSkew,CHE_RDKurt,CHE_DR
2013-05-10,0.002575900875756383,0.374129971953857,10.065071397003972,-0.048566726272686545
2013-05-13,0.000325982136895759,1.042117650433335,5.842198416531047,0.015066168146109504
2013-05-14,0.00022569574951301452,-0.1813956312692309,3.537228290394133,0.015297441792331057
2013-05-15,0.00015806132270683595,0.18321692256094327,2.7658299662723658,0.009368717054186071
2013-05-16,0.0002142905899223687,-1.524243664455132,8.982903424776225,0.0027032313040757927
2013-05-17,0.0002726143989623986,2.956321036875507,18.300563631992567,0.022396340517458313
2013-05-20,0.00020469344399406573,0.28674858703063544,4.965374876772834,0.0021976999058361812
2013-05-21,0.00017577753320370434,2.4057738564393474,15.639363571718695,0.0030686790764393734
2013-05-22,0.0001774507400800252,-0.361001326998891,4.877584082172551,-0.012478972230193897
2013-05-23,0.00019428686885703835,0.8045647346739798,4.477771266575796,0.0005906104418880176
2013-05-24,0.0001990074549932091,0.3266624523840151,2.092212134807465,0.007941176157221008
2013-05-28,0.00013877714240324862,-0.008522975252065816,3.0660919277127903,0.005273092725409434
2013-05-29,0.00012101109522093198,0.405487481420995,3.9121512523183295,-0.0010229953004499137
2013-05-30,9.145056827637966e-05,-0.012290312868771937,4.958331542879872,0.01047449390233357
2013-05-31,0.0002888926023886585,0.42158594370376246,9.654260311008663,0.013226145581024973
2013-06-03,0.00028070100764034805,-0.291245338346546,3.2720977305414656,0.012066074283962003
2013-06-04,0.00019413064950600642,-0.24807988777857903,2.62573900565042,-0.005376223378208422
2013-06-05,0.0001336162039925605,-0.3371017530605607,4.239237492183175,0.0022673375275887864
2013-06-06,0.00010317489956710796,0.7765317396054416,4.023687467248459,0.004941419323830409
2013-06-07,0.00012733978217582934,-1.2490881816017805,8.786718324861361,0.010926173435025888
2013-06-10,0.00023438757150851729,4.554831399551405,33.412846021559076,0.004864249975755186
2013-06-11,0.00021192832818712863,0.08379741643004529,3.763225599876019,-0.009332362911759873
2013-06-12,0.0001191047150067485,0.18535188421879567,3.0945297321066767,0.007528463719751244
2013-06-13,0.0001254942947489557,0.11862600718114295,3.6690443835942355,0.011461986694066617
2013-06-14,0.00010665088198896269,-1.1615456667866069,6.060549998260534,-0.004128017111193927
2013-06-17,5.354364212767514e-05,0.5259860380756297,5.224055362396367,0.004539632578684838
2013-06-18,0.00011532630159984422,0.3260881886271898,3.8734465894571017,0.0157956913352697
2013-06-19,2.6434498578556473e-05,-1.4796782566043873,5.533210328758293,-0.004196995341922971
2013-06-20,5.259656696157102e-05,0.39367735092251865,6.576719154780495,-0.007489663821480086
2013-06-21,0.00015362201430986,0.061102600775909614,3.857793297522407,0.00463620097818751
2013-06-24,0.00013955216834190526,1.6084322020317212,9.999902001072483,-0.006551666373505682
2013-06-25,0.0001710385260253571,-0.9051048455580257,3.7900701102059933,0.0055992036531220535
2013-06-26,0.0001522813155372272,0.06066945721574204,3.24616141650278,0.01366095269980594
2013-06-27,0.0001884572137042105,-0.43841879410958673,3.2147162182784292,-0.01734469095760982
2013-06-28,0.0002700874802729374,0.3308748933654418,3.2797947153858917,-0.010028317959295485
2013-07-01,0.00015410375107614626,0.5045567892845018,5.106723695369892,0.009618163767946442
2013-07-02,5.930509102925513e-05,-1.1925678319828996,5.2829842303247085,-0.0024642509131176382
2013-07-03,0.0001428600726140026,0.20697143116443603,2.9365805620629053,0.0015066407323374165
2013-07-05,0.00015309704605031085,-0.17903734651277214,5.042229507443969,0.012378826112363406
2013-07-08,9.965078315993176e-05,-0.40688956246931385,4.560040574113343,0.003777871352461659
2013-07-09,0.00010343603822858645,-0.8709019930515688,5.607168271488815,-0.01015273211450829
2013-07-10,0.00013175358580811794,0.6016916521380713,7.473489780348767,0.004073748817305045
2013-07-11,0.00012154330013854624,0.024303177970918917,3.196291025034072,0.003921905610607013
2013-07-12,0.00017747921064764882,0.36550022644657676,3.452175134984954,0.016730702093748384
2013-07-15,0.00013679606117558343,1.5696451691146105,10.21865449086688,0.003974246735609199
2013-07-16,0.00018489715807548776,0.3912836142101524,5.07321483826269,0.0031676623846008667
2013-07-17,0.0002317131506260096,-0.9354417762505577,4.311749255623967,-0.015137894513457262
2013-07-18,7.707408422989028e-05,0.3585208839728497,5.044512767835262,0.0038725651260849148
2013-07-19,0.0014752374383009356,-0.7758188206542392,2.951481880386748,-0.08002026018144637
2013-07-22,0.00028063308520453426,2.1073393445118516,9.89383555737847,0.012910689458174751
2013-07-23,9.706050567711574e-05,0.6720524290702128,3.802640724081461,0.019757819044900593
2013-07-24,0.00011552465804106234,-1.6359056687888076,10.845551147095197,-0.00293876819733363
2013-07-25,9.545776994830347e-05,-0.35302962818545935,3.649022691693024,0.0015402845898435658
2013-07-26,0.00012113958128726937,1.9796315052795959,7.584077000979157,0.019539465890703767
2013-07-29,0.00014783051533719262,-0.6539438506711557,3.102091881348596,-0.011733184237083805
2013-07-30,8.098884790902234e-05,0.157560717712404,3.9719328739820647,0.011046807243685564
2013-07-31,0.00018559877444727376,-1.0973981113687454,3.8035112690950297,-0.0311023098057559
2013-08-01,0.00017926720779997074,-0.42358130721087217,4.675408176955388,0.012529254073347929
2013-08-02,0.00010115414838478651,0.4972575270404005,4.278906527685131,0.003491391853818193
2013-08-05,0.00012410096449483532,0.6579265353780197,3.899095771856583,0.015356140201581603
2013-08-06,0.00011683355420367768,-0.3548682394795223,6.34561637506441,-0.004265131917673415
2013-08-07,0.0001620702013682709,0.1301464272453969,2.9802425391595357,-0.015141978653606891
2013-08-08,0.0002098980550696263,2.0000157374652328,8.223818995064859,0.009777888031464954
2013-08-09,0.000307158094266637,0.5088929084054226,6.5204023707617065,0.0019440076422423402
2013-08-12,0.00021921548552925247,0.9341826543813251,6.265611464300342,0.00013902884407368532
2013-08-13,0.00019426405674932248,-0.7921068846419855,4.529707980240692,0.002216897635618942
2013-08-14,0.00011284454371911367,0.5036439583317177,5.61838984722582,-0.008478968516412166
2013-08-15,0.00014202458247909936,2.136980658146473,16.7207081837558,-0.009255533727156262
2013-08-16,4.9380723054909605e-05,-0.1482415966961815,2.908835820273938,-0.0007044656201147248
2013-08-19,0.00015032114507882542,0.6026235093473183,4.2238804248407185,-0.0028238155216770977
2013-08-20,0.0001225219469128536,3.4784793718670572,20.203767368236818,0.01250487178402615
2013-08-21,0.00014813265890026045,-0.6304495791136443,4.340524389347796,0.0019527857546552951
2013-08-22,0.00010754892009238892,0.29179507745556493,3.0361513450139133,0.00541994553359082
2013-08-23,9.641017683846567e-05,0.3881956696708686,3.083352970130669,0.005252775555856459
2013-08-26,8.062811275871807e-05,-0.38021521432356836,3.6158651758228397,0.003715921435311742
2013-08-27,0.00013422074387948812,0.5660037594212268,10.477934449415455,-0.009661949949840931
2013-08-28,0.00017986109649065107,-0.6562481690108452,4.012897143891825,-0.020740768588380476
2013-08-29,0.00014498472185822006,-0.3351301783381287,4.631743418267527,-0.00042495047810042763
2013-08-30,0.00014189303464655942,-0.20487572563531625,2.9728106952486004,-0.013549333370975525
2013-09-03,0.00022303706905561638,-0.6617198169203531,4.361575851385722,0.0002870956624034804
2013-09-04,0.00010021927889148892,-0.08264798193254924,3.253202582758351,0.0005740925727764079
2013-09-05,8.511225080708377e-05,2.1866822254955847,12.534227246202535,-0.0030173644651414477
2013-09-06,0.00030184521044211216,-1.000335409032042,3.877509345190638,-0.019912123718922814
2013-09-09,0.00024696692346751735,0.4574827757003512,3.779946759907716,0.0070215904519628225
2013-09-10,0.00041811039957561746,-0.8203570316055265,3.2950270831798143,-0.038031799575737324
2013-09-11,0.0001012418689155398,3.166507143515011,17.987322092670954,0.02718607603348122
2013-09-12,0.00012869747124104498,0.0002551790158468581,4.542279110859618,-0.00236023897332327
2013-09-13,7.223311328902821e-05,-0.028454270601875865,3.869319588513359,0.005156622540985367
2013-09-16,0.0003026953055726692,-0.9415823258115393,13.409489068983287,-0.0066349519901569565
2013-09-17,0.00011655031602403649,0.7507974710426201,3.729636911794494,0.01176487817708427
2013-09-18,0.00014711647184359643,0.2906031367045485,4.154720864124056,-0.005571156987483228
2013-09-19,0.000264756704575426,-0.626664089919804,4.8408858128701,-0.0027968112069602924
2013-09-20,6.207432077118353e-05,-0.3386312270650431,2.758570220291813,-0.005618348965287012
2013-09-23,9.99874577771106e-05,0.2939026516327543,3.4666400898719147,0.009737464060705747
2013-09-24,0.00021041253138620852,-2.4987533940148623,15.415231839982026,-0.007663952278467612
2013-09-25,0.00014062319582975883,0.17366985379488992,5.398537565524013,0.02930434133245985
2013-09-26,0.00012174513725877248,-0.24991640275933663,3.21622318573299,0.0012925430567811702
2013-09-27,0.00016836394043706268,-0.5728202776323955,4.26190181795628,-0.019268949607181618
2013-09-30,0.0002560532548748248,1.3793609915646323,3.6728439186670103,0.044909334990932415
2013-10-01,0.00018433013096514242,0.3153398758651443,11.224889945070018,0.006969106728144325
2013-10-02,5.653759699291755e-05,0.32304311420609544,5.136715819006722,-0.002225251299895703
2013-10-03,0.00010599299596127943,-0.31226655865040565,7.52158341665502,0.0006961928808797424
2013-10-04,0.00015314783472484202,-0.06043521139914737,2.66493315425887,0.0018065294754565642
2013-10-07,0.00012383996749471704,-1.295847834025555,5.849117709127531,-0.0066870380888151
2013-10-08,0.0001875456976005563,-1.7157160026731981,8.894928864901596,-0.008140667769169774
2013-10-09,0.0002990020266496996,0.09976371458910455,4.798395001608408,-0.015336782630773094
2013-10-10,9.259532035186624e-05,-1.1139894082928548,4.450216103561228,-0.007613486564770788
2013-10-11,0.00012545534486101462,0.23868755042146253,3.673435428078642,0.008185772199834851
2013-10-14,0.00010551093118354856,-0.2047976233801136,4.84899846277948,0.009961567807273752
2013-10-15,0.00018568106534830634,-0.6294462432320413,5.7198368502665655,-0.018579731094451546
2013-10-16,7.86340415467307e-05,1.2884846757471424,6.714506530551009,0.006327201327712473
2013-10-17,0.00024246647852153047,-0.9606582741190663,13.278774951206897,0.018182283016588308
2013-10-18,0.00015836370326934992,0.4497060816567575,2.985287996689914,0.01605855349669838
2013-10-21,7.441490607159012e-05,-0.12045760932076786,4.396953704676354,-0.006671353568504124
2013-10-22,7.989680250271453e-05,0.11690125915292161,3.87367702714553,-0.01135969524312852
2013-10-23,0.00015814935332400437,0.7235952565642675,5.190719377139652,-0.003957257934914971
2013-10-24,0.00011785411499655834,0.46475198533625883,3.2521825802326143,-0.001417043081277214
2013-10-25,0.0001230626296698448,-1.1927758665209518,5.135948007541043,-0.010548647665045152
2013-10-28,0.0001826601320558437,-1.2738803437590773,7.672072873299449,-0.013853215334591162
2013-10-29,0.0014249504107513569,-2.1294840350484274,16.32767704079004,-0.039720584220424904
2013-10-30,0.00021538754527382055,0.2287098277930855,4.859834009768753,0.010228564681848518
2013-10-31,0.00022503333548862917,0.10438516204711767,5.848948879335129,0.014855018010231369
2013-11-01,0.0002986794032897958,-1.1892428463900566,14.17175006450527,0.017538744423591268
2013-11-04,0.0001506257842004418,-0.002249020842672257,4.264765265554188,0.005058581470481549
2013-11-05,0.00037098959866297527,-2.927725152659422,22.74822420899115,0.0018719896186345508
2013-11-06,0.00021440670709193987,3.078486550196834,19.477159410416157,0.0057389816013344586
2013-11-07,0.00038740050137578094,0.8172064399587253,13.519369698076959,-0.004013762320670189
2013-11-08,0.0001707641991500018,1.5224495153793007,6.541876785494833,0.022861948561983425
2013-11-11,0.0001715456753995556,1.473310214103461,5.7136150132094885,-0.002107558837245449
2013-11-12,0.00020483627298528625,0.8993877448433315,4.643593064059947,0.027063819172767012
2013-11-13,0.0003952607955236143,2.6119592692098808,13.966648050401343,0.03907335371967946
2013-11-14,0.00037255674183343774,-0.5682932768298293,6.555498019542082,-0.007155144095260191
2013-11-15,0.00046073696128434266,-0.03968188558278132,4.378857741548807,-0.0013306363640683827
2013-11-18,0.000340599372825703,0.5699108294318466,16.765993111624645,0.017293095758670773
2013-11-19,0.00021333195981461722,0.820687429638415,4.782452958263445,0.0052211485296336235
2013-11-20,0.00021773730445574433,-0.18176123115208914,3.8488142278091884,-0.0011726347107927637
2013-11-21,6.744143643483066e-05,0.9795024422193135,6.477497102802304,0.0048114976379149965
2013-11-22,5.915861968262816e-05,0.41121545608296123,3.1060819103875423,0.005304088427597442
2013-11-25,0.00011397449141548151,-0.698363495515333,5.549088014877391,0.010653053394067413
2013-11-26,0.00010781540515475036,0.9840407797313782,6.7054454759751545,0.006996738969076155
2013-11-27,0.00012983183769283094,-0.7558177873041888,4.957119713056247,-0.015200872059152104
2013-11-29,8.657458805894308e-05,-0.15634363756377995,2.689566725600459,0.0030842575847795928
2013-12-02,0.00032935957146469587,0.8658271632414463,7.778429378568035,0.025340210658385764
2013-12-03,0.00037750253181704097,-0.42988551816017206,2.9766695726685763,-0.023033049331862898
2013-12-04,0.0002566581369317413,-0.259419315275004,4.177643744568195,-0.013663323234050395
2013-12-05,0.00013617893970921415,-0.49934578176203204,3.9852890623923862,0.011356161907527529
2013-12-06,0.00023251680027015399,0.8770221857519435,7.083605959180502,0.011736375619411099
2013-12-09,0.00034320090912633047,-0.0005928983300925859,4.615068649537518,0.0031654436378714124
2013-12-10,0.000278482190613973,0.7533596839875947,5.317231033221015,-0.009527156219415467
2013-12-11,0.00020751819055815068,-0.7010536465588588,3.0623147352092195,-0.0338792561103336
2013-12-12,0.00041527614659194015,0.25153293497534757,3.5098269198656875,-0.000792590944192817
2013-12-13,0.00022380022935346696,-1.3277516861923335,5.285464161355054,-0.015580385637376182
2013-12-16,0.0001414566524969202,-0.1299906404488434,4.350933187293169,0.017164926212889675
2013-12-17,0.00020702283947882552,-0.206527232128717,3.8721553108244597,-0.002112888230490384
2013-12-18,0.0003181659588605121,-0.6122100476505724,5.430519041345481,-0.0025152651747513133
2013-12-19,0.0002619046541433245,0.39033467240937836,4.7355728927545355,-0.007850354885325928
2013-12-20,0.00022363729009023967,-0.12046504689043533,4.875224972961487,0.00186814880138364
2013-12-23,0.00015734151730192512,1.8538767343430562,5.6665467266704725,0.037039010585946386
2013-12-24,0.00010303416367741626,-0.4823317263976095,3.7642572770192846,0.0005136967546741644
2013-12-26,0.0004084260166845174,0.26739703323779035,6.950324219630415,0.002949468537666533
2013-12-27,0.0003089137365353879,0.15817490362867687,4.980264228977118,-0.012368121285044609
2013-12-30,0.00010503284300904477,0.06933436796645669,5.701909211744929,0.002589170284910125
2013-12-31,0.00011006124931930362,0.012168464938157916,5.067776503503716,-0.009353255853561393
2014-01-02,0.00035116600796423147,-1.0485002730215964,3.7592627059738195,-0.022970998104155704
2014-01-03,0.00023067479323207027,0.7889102956738998,3.9424318090331885,0.02140364423887231
2014-01-06,0.0001155879238545328,-1.2899198543643862,3.716697790658257,-0.022873976234639493
2014-01-07,0.00019698889985660282,1.0449111803265922,6.479307013751141,0.01381359224629275
2014-01-08,0.00026845537524921085,-0.05016926251037518,5.71366532955244,-0.0013200314470829255
2014-01-09,0.0001490133389446605,0.4152055013820274,3.7156682500495197,0.02774503117320748
2014-01-10,0.00021017958193784533,0.8786793264508252,4.929571104237596,0.0034629333597671064
2014-01-13,0.0002596515030101729,-0.28100174127334593,4.041041718278785,-0.008743899690736967
2014-01-14,0.0001471374004574529,0.06515318276805107,7.306815174327702,0.0014198565436549515
2014-01-15,0.00014650811415254863,0.7542059157251855,3.7107062985086627,0.015611174874161193
2014-01-16,0.00022165041596893532,0.37541238384890635,4.996136054967095,0.0012688405554817095
2014-01-17,0.00016949312625585473,1.260916586983655,10.019912163537343,-0.0035569393374812464
2014-01-21,0.00029274693034915696,-0.707822381221674,7.296172467424499,0.000254685849494507
2014-01-22,0.00010986099161810872,-0.1960829891283352,3.9156253751065395,0.002160420538076302
2014-01-23,0.0002513718300065981,-0.27101002369404675,4.197641749627336,-0.010336269395460285
2014-01-24,0.00018956589166130113,0.5039345395971225,3.845319897473583,-0.00192612344724985
2014-01-27,0.00021217386304176646,-0.4260946272919793,3.7641046436772516,-0.0163257768020717
2014-01-28,0.00018878496147471674,1.2466541859033111,6.489055386825636,0.012591513135856047
2014-01-29,0.0001820777651203962,0.2566312422473421,3.94642277002117,-0.004525033290948777
2014-01-30,0.0005239826787519819,0.7656948063726047,7.831206668628645,0.03413924711784588
2014-01-31,0.0001682555222626792,-0.31919477671297414,3.8569859254647265,-0.011715186866706695
2014-02-03,0.0008387224542076999,-2.0689180164221894,11.74386954747583,-0.052013677640278644
2014-02-04,0.00031974975996531445,-1.6684273633760984,8.447584617264562,-0.0217238352384852
2014-02-05,0.0005049397455695777,-0.5016714983065437,5.705463633113843,0.039189044763140224
2014-02-06,0.00023663064431437387,-0.67965188354389,6.220396878129757,0.0013106582511817066
2014-02-07,0.0004921593806278487,1.1169595773926366,4.087763896495343,0.04307279076602466
2014-02-10,0.0004148589396579732,0.7055813019089734,3.079605015157728,0.0005017504074134038
2014-02-11,9.83519737874701e-05,0.008877024329355755,3.8392469927050303,-0.013255313025549498
2014-02-12,0.000267187265996232,-1.375399252331202,5.2601051137817985,-0.03557260727740097
2014-02-13,0.00028740718097327044,-0.948172810965261,4.914601081681534,-0.0032973808976040075
2014-02-14,0.00015902612609875318,0.23182737551519683,3.8036951263881797,0.015599620046123697
2014-02-18,0.0013617574324926818,2.0496902847899143,8.59324347891947,0.09958152797725539
2014-02-19,0.0005268697383318767,-2.809532920188873,16.006612675828833,-0.03169914538496066
2014-02-20,0.0001396699925665177,1.8940489450139286,12.388786370968345,0.00024313413228238545
2014-02-21,0.00011576890731242968,-0.30278087743916665,8.647554286382816,0.0048484884959254515
2014-02-24,0.00019659126166943273,1.2082621397067808,4.064018633835751,0.02731390553357116
2014-02-25,0.00018511979238764663,-0.39151565968811286,4.055712457568782,-0.013027275641269931
2014-02-26,0.0002972918100412173,-1.3629436864039954,12.325298224292323,0.011378799166255504
2014-02-27,0.00012603758075201198,1.143580099607045,7.648876607304402,0.004126181217827707
2014-02-28,0.00021723562473818816,1.0012693605254894,11.12002719976131,-0.004717055772265333
2014-03-03,0.00015444487847393934,0.8305311418693855,3.887452180468695,0.002714877155697515
2014-03-04,0.0001086378683588022,0.17191719510291306,4.4297412222046715,0.0018842977568302999
2014-03-05,0.00013122876466914528,0.27288156871792396,4.342135408262768,-0.0037721649511839317
2014-03-06,4.67740248558381e-05,-0.07154269450296369,3.412575203880275,0.002359359492437818
2014-03-07,0.00019394643662280038,-0.09913241489841414,2.8208380748856126,0.013226457306423356
2014-03-10,0.00012355017441684297,-0.6610100546194859,4.637912547722373,0.0051034791482713615
2014-03-11,0.0003063427334380175,0.15214301623789558,3.754135157603271,0.002310830064580216
2014-03-12,0.00020960186139511156,0.15808444950559664,6.098959827796901,-0.005903636322636352
2014-03-13,0.00015352864986365247,0.28908307801031496,3.4804020399902518,-0.0037222396843574757
2014-03-14,9.771141648699498e-05,0.4142909580093079,3.7132799905951357,-0.0012827374142565517
2014-03-17,0.00017125596397503566,0.23412130175852955,5.913422974681359,-0.004795637731609403
2014-03-18,0.00020175742355232792,0.27932966373346907,8.984579136988117,0.033322859336380795
2014-03-19,0.00021100124750989002,-0.14357142569676193,2.382719754614309,-0.0010209930239399867
2014-03-20,0.00020372178227953626,-0.26075004414954794,6.988696521055926,0.001247863336939048
2014-03-21,0.0002500332705496339,-1.7751698189830933,7.763425134362274,-0.014388759267981222
2014-03-24,0.00013438251675849553,-0.9259860209896352,6.387432663858405,-0.003918315629403146
2014-03-25,0.00025670147888200693,-0.7413578013568016,5.073207018965731,0.0032276924796939
2014-03-26,0.00036087456998786064,-0.8359835162531288,4.345166464025669,-0.008089530133414513
2014-03-27,0.0004166243931302845,-0.29469056730240206,6.8054455333193165,0.024528681718372525
2014-03-28,0.0001886600332513904,0.14369343065967097,4.412376858545048,0.005532407596568589
2014-03-31,0.00015191817402707836,-0.4497979086590956,3.423443405538069,0.007180648386086119
2014-04-01,0.0001744168388202914,-0.4228051695326715,5.102088594212074,0.011780692539731241
2014-04-02,0.00014830208628108658,0.14612701981859613,3.616808343340974,0.003969565955483034
2014-04-03,0.00011916950033817299,0.3548877012813876,2.8772766167666064,0.008765133020854243
2014-04-04,0.00034796840175676825,-0.7663374421226692,4.48965811571475,-0.012955869414192911
2014-04-07,0.0002186431397066694,-1.055225549500693,7.917025997535978,-0.008768581045974777
2014-04-08,0.00015561829411229192,0.731161057227466,5.491062568704414,0.005115156748026095
2014-04-09,0.00016052163897125506,-1.7536749350037604,11.449465808226623,0.013440618591996412
2014-04-10,0.00011991364796269426,-2.2502471727849844,9.49520600097945,-0.017107634129759575
2014-04-11,0.00023915817841009733,-0.03494700135354031,3.1441371937808924,-0.0030101682037386723
2014-04-14,0.00019448736318208496,0.13843320618643587,9.155912849487066,-0.004588392543239728
2014-04-15,0.00028027129569045087,-0.8304992646157798,4.156711510319173,-0.012188363631077337
2014-04-16,0.00014251971045800145,-0.9752826562645688,5.454682943005241,-0.00022693639224158346
2014-04-17,0.0001350588268297101,-1.077934712411957,4.527269391232141,-0.009012762510910655
2014-04-21,0.0001313281560816213,0.15125174755583132,5.715987844230173,-0.002179680119711591
2014-04-22,0.00017829775994177255,-0.2833430589208406,2.567421015951317,0.0044689139196867345
2014-04-23,0.00030078561183180183,-1.413273792430287,9.54393130137785,-0.007344550323472809
2014-04-24,0.0002073200721690152,0.0547948579602687,4.415557653028095,0.009628731611981856
2014-04-25,0.00031559102501951917,-0.028774083703453777,3.0695202704625535,-0.019467148129769463
2014-04-28,0.0002403114651135399,-0.5169074975704723,3.0969963533827176,0.001859334087250808
2014-04-29,0.00026691309836824,-0.666198929751741,3.482842152488612,-0.0037222396843574757
2014-04-30,0.0005427241397216885,1.5813590136018176,7.294418012626794,-0.030047234470988116
2014-05-01,0.0004161666038833452,-2.5718045020493183,18.15790104482155,0.008132946219942205
2014-05-02,0.0002322151884503818,-0.13370569644328092,2.983959964892762,-0.005254880641164306
2014-05-05,0.0002662308447530648,0.8702996605136369,3.2823813919661498,0.01886044571929535
2014-05-06,0.00016496042378657709,-0.5691226361671383,2.9138520323688737,-0.006838682360863935
2014-05-07,0.00037175742629868945,-0.02132341392781601,3.6941896708470465,0.016544745295467678
2014-05-08,0.00031013939950365885,-0.03753247233394467,3.107197297465445,-0.009118574264246782
2014-05-09,0.0001811606371830052,0.81012941135355,4.3589876654862545,0.007254908347140265
2014-05-12,0.00018302286893642753,0.8555189435179785,4.2235459702086375,0.030994204652095902
2014-05-13,0.00019491292417078316,-0.48295183331799685,3.7846690808585044,-0.007032798778795701
2014-05-14,0.00020384949341682802,-0.9060142475147203,4.070001791286864,0.0009102978700372688
2014-05-15,0.0002868905750970917,0.4150108754846288,2.9902862681632603,-0.00707596552945855
2014-05-16,0.00012911835539377052,0.8178870173769589,5.184033672031438,0.013989407350457839
2014-05-19,0.00015455389450126883,0.7137729505283702,6.187588836451563,-0.005663215560585577
2014-05-20,0.00029952965788718644,-0.7018171228048361,4.404674883508459,-0.0012502262604137115
2014-05-21,0.00010118053297964791,-0.09765997439447029,3.014268624117444,-0.00011377704606463368
2014-05-22,0.00010204125448419036,1.152739909452535,8.256156900372828,-0.0022771607664520133
2014-05-23,0.00021594554453065222,0.5142627798399525,6.497745023984857,0.007721697087864854
2014-05-27,0.00021154472018313338,1.6454237315023612,8.253006532557569,0.011498555371196595
2014-05-28,0.00027180858758446644,0.23412917088327392,6.0677670690604275,-0.005169101306052859
2014-05-29,0.00011331065880747568,-0.7441569349168371,8.333837528362437,0.0010135643926005855
2014-05-30,0.0002134518935125889,-1.0651504400178096,5.3890086324952255,-0.008704319778936487
