,PSB_RDVar,PSB_RDSkew,PSB_RDKurt,PSB_DR
2013-07-08,0.00021049004747826687,-0.2269958590122544,4.3739644321348266,-0.00027460569679771396
2013-07-09,7.685221889859026e-05,-0.7406461795658783,7.238025066026582,0.006439751431818408
2013-07-10,0.00014353350583529777,-0.6747223008646993,4.034293488089299,-0.001640241021269695
2013-07-11,0.00020314988875035225,0.10616576486258902,6.256511466748095,0.01883633681828023
2013-07-12,0.0001010554087049307,0.1428369069166266,5.477517501975652,-0.000133947603012885
2013-07-15,8.319480422875189e-05,-0.21868590105606273,2.4934322563572167,0.0038857547890556177
2013-07-16,0.00011018715293087496,0.7704909630872864,4.096476580808047,0.004137460190730025
2013-07-17,8.715521015918563e-05,0.032207510120210385,5.94805914051495,0.004386096122969363
2013-07-18,0.00017158765235156836,1.9987557956919948,9.951870684322865,0.018785342353152323
2013-07-19,0.00016536709386199677,2.804502121416118,15.223798488554985,0.0009103303159365694
2013-07-22,0.00012291466490534246,0.5304092411013429,5.2979147633296755,0.007900206365411222
2013-07-23,0.0001313864822750145,-2.3052509306701503,10.286083704894073,-0.012983977403488112
2013-07-24,0.00019370372757516828,-0.1383044096517991,5.867401438834052,-0.013551677097346726
2013-07-25,0.0001280936250299649,0.9894728589454218,6.440002217780621,0.008704807216417976
2013-07-26,0.00012795440787649273,0.08246634240710721,3.658971110168556,-0.006455608016319836
2013-07-29,0.00011402408880722918,-0.4536783252413462,3.5848934159540433,-0.0014545422353613446
2013-07-30,0.00043322315183926463,-2.3556325676565466,10.488960726228246,-0.008240640839722424
2013-07-31,0.0004218387599455692,0.5027651054897812,6.447593807514868,-0.022403413521641546
2013-08-01,0.00034666932254270654,-1.095457062303648,8.17515988927425,-0.01318830284030792
2013-08-02,0.00011892542479193949,-0.7908951033309621,3.6523615255391513,0.005516436586739282
2013-08-05,0.0001619960319809243,-0.01954659362040047,3.582519683952238,-0.002065206876981307
2013-08-06,0.00012497132415201521,0.6822392990468505,3.4662248953474997,0.0027524021950426913
2013-08-07,0.00014801048939300156,-0.6497486193401398,7.9060296620657216,0.0010989430062542382
2013-08-08,9.401945160029071e-05,-0.10956034970193614,6.705019262561666,0.003152696175836134
2013-08-09,0.00012607598276033287,0.5939051558457553,2.647419325604608,0.02018622766031175
2013-08-12,0.0002750299642449247,-0.869791731761577,3.8164775017801484,-0.0025515181753901217
2013-08-13,0.0001856389467997295,-0.7889873636217064,2.7317424820282574,-0.013265006455104533
2013-08-14,0.0001391534344386088,0.1967733568140077,4.5083390805055314,0.004079588532810874
2013-08-15,0.0001540229396065624,0.6132282627818444,3.5795857433106684,-0.005443122058546024
2013-08-16,0.0002594297658479981,-0.7409721850984446,4.520983870743744,-0.015953999269539665
2013-08-19,0.00029946868285979047,-1.0564464121205408,5.13348523478071,-0.003193721421578921
2013-08-20,0.0002893365395648177,0.1230686835516473,2.3124820108412223,0.019147720691118586
2013-08-21,0.0001928071780769374,0.294417427192669,3.858872522819856,-0.002869155355616826
2013-08-22,0.0001362857252848824,-1.4119474005806194,6.9536702247273405,0.006002524465190007
2013-08-23,0.00017967292541719933,1.693760125748214,11.254343504223629,0.00826298239945178
2013-08-26,0.00033458274218909386,1.3470227866228226,8.780268279664723,0.0021557589520728726
2013-08-27,0.0003788404849006898,1.6419447516982624,11.954594980278198,0.004030036928203806
2013-08-28,0.00017793551296289015,-0.21176999188787393,2.9457430327962344,-0.008481823437833214
2013-08-29,0.00021115923974921843,0.7774078896973677,4.865155994727527,-0.001488461799996621
2013-08-30,0.0002920813074817741,-0.12950872983738326,4.136612643623524,-0.016107466078500998
2013-09-03,0.00016955675531291973,-0.6788967612002081,3.496813586655352,-0.002203994693356748
2013-09-04,0.0001441299370541113,-0.18874007052903052,2.6882881940178307,-0.010536920144264883
2013-09-05,0.00023664507860743586,0.37516016912958744,6.034995433762207,-0.011212161872666826
2013-09-06,0.00038961996435107546,-2.5722596446309733,15.29922653317557,-0.002681644318720977
2013-09-09,0.00013563384339053647,0.7287689378191432,4.234728707010067,0.015286759659478122
2013-09-10,9.110679784169713e-05,-0.1401683653094908,4.604562742156129,0.009006063423142585
2013-09-11,0.00011604445855634759,-0.03943321637776917,2.603444665019369,0.00677682114052125
2013-09-12,0.00013357459188166002,0.6881626015382175,3.7643619862037396,-0.0011034014791260205
2013-09-13,9.471234966883823e-05,-0.2478190400000171,4.245717658525711,0.001792320212495646
2013-09-16,0.00010657005412986788,-3.552677795083568,19.721579704969532,0.004809234122108208
2013-09-17,6.36991315992665e-05,0.21578192722853357,3.588437729340658,-0.004947141703106617
2013-09-18,0.0003760459226568407,1.5841580442748129,8.960538892630707,0.005221592479198733
2013-09-19,0.00014860960893108526,2.3619446409269567,18.21298038068677,0.00041093938600322844
2013-09-20,0.0002567328687304559,2.0635574463536166,21.05360649100771,0.0030091829138640946
2013-09-23,0.0002637637451750126,0.19310197611048377,5.369243938611454,0.0017737462626943312
2013-09-24,8.586704261163064e-05,0.10227918656356175,4.02918957644756,0.008957535519186877
2013-09-25,0.00024039634055354417,0.5668269095438194,3.626226856982008,0.008610852026592397
2013-09-26,0.00019985692626943953,1.0515100045842043,4.175790073987649,0.007340512336333482
2013-09-27,0.00011554178041920614,0.08968863686149355,3.1806198243607713,-0.0023966771858994207
2013-09-30,0.00022677087423423142,-0.39443647204595067,5.712956486475511,-0.005346279798637887
2013-10-01,0.00027069696052153797,0.24046399807613608,4.15810839858182,0.01172427459518044
2013-10-02,0.0001625210684031802,0.5059288206702552,4.310846009321653,0.004625158237852034
2013-10-03,0.00021301373507829518,-0.18276859418102948,4.1910876296574955,-0.010470053124879364
2013-10-04,0.000154255459645535,0.5275279748002342,7.622463477618233,0.0039886243305824465
2013-10-07,0.00014472637652437607,0.9259041439213737,7.213491404424531,-0.0017262913145481562
2013-10-08,0.00012844806648720387,1.2367426932257835,6.5501491404131515,-0.0022623330160342903
2013-10-09,0.00013477088282249855,-0.7644949672617143,3.6399124830823975,-0.006415396853915567
2013-10-10,0.00011571305551099216,0.2529691101052687,3.149344822393289,0.013054581954323297
2013-10-11,8.967040037959183e-05,1.1140182875121383,3.39320326938531,0.011840501955479255
2013-10-14,0.00014225833147806267,-0.7595574453621975,5.892714514567893,-0.012634792168859654
2013-10-15,0.00018205152561769777,3.574292356392749,21.301903063195166,0.0
2013-10-16,0.00016958851676484175,0.06394590414837259,3.3650758462832417,0.028851145335611506
2013-10-17,0.00016719359094373435,0.5941696133125807,3.6824455104632574,0.016210708677932395
2013-10-18,0.00013800762139454264,0.42219744271585435,4.640571682666775,0.007568287298325593
2013-10-21,0.00012121661855733496,-1.0624404364059798,6.536907508714729,-0.004155536369744084
2013-10-22,0.00014870453707968513,0.7191083515313854,5.846592736891383,0.007667757242665552
2013-10-23,0.00026807052545718224,0.447289727242474,2.9393342313725115,0.008230222455450686
2013-10-24,0.00013571090580788542,1.4344544828260002,7.765153248054579,0.003224194304347172
2013-10-25,0.00013741150619513885,-1.8763153582927785,10.19387484665315,0.00469322414291895
2013-10-28,0.0001591291272642412,-1.6523627652505968,6.56576543230044,-0.00469322414291895
2013-10-29,0.00026894509825309363,0.16757674428213498,4.514902551789524,-0.005461811280445872
2013-10-30,0.00038035035439852295,-0.3866340027773853,3.795897044657669,0.01003166005114764
2013-10-31,0.00016237121917974515,0.2218093623837672,3.033881321640457,0.004180980697916503
2013-11-01,0.0001858083242632471,0.1318913301895945,2.997628831632457,-0.0004910389988248554
2013-11-04,0.00018281037223049458,-0.7434480346552849,6.750547608983192,-0.0006140409011461401
2013-11-05,0.00020168665952030056,-0.05348274854587828,3.3336410792350346,-0.026767923571110686
2013-11-06,0.00014976701383287729,0.8364454231554213,5.978100216005772,0.0010089512136035594
2013-11-07,0.00030905522833636883,2.993366382963225,19.07426838174157,-0.006069019423249777
2013-11-08,0.0003567933820906021,1.011917110020509,4.415577991400271,-0.0012688916340710676
2013-11-11,0.00017820843703921936,0.9489017060368548,7.642858656058464,-0.006625099335152207
2013-11-12,9.543688493834131e-05,-0.020118076277041427,3.749330646450703,0.004718242162934594
2013-11-13,0.00012014826801044378,0.7002734977739075,3.695612587453491,-0.005101818837143668
2013-11-14,0.0001520137207303126,-0.10731855656370377,8.444699263215586,0.004466037867071115
2013-11-15,0.00025901506406593254,1.634497543427257,8.811895457216146,0.016038630801526566
2013-11-18,0.00019994325682823346,1.403496977472726,8.657671417324572,0.018125669088562724
2013-11-19,0.0002697737683192931,0.08105119291556785,5.310880647348309,-0.004438907355120314
2013-11-20,0.0002688662566773877,0.9444284339187459,5.386361589883128,-0.006074102780321944
2013-11-21,0.00013506169502208008,0.6221182919364078,2.982982883310188,0.011005159187441826
2013-11-22,0.00013264918210416287,-0.09601928109923408,5.012166720133549,-0.008645210407226323
2013-11-25,0.00021627835568554282,-2.330818082650522,8.829775495378726,-0.027412817985659643
2013-11-26,0.00030660548004476376,2.2596233029078068,17.13478872676962,-0.004343903727884957
2013-11-27,0.000151912872708118,1.1220272517581946,7.635174076477157,0.0023020521813972294
2013-11-29,7.100629342350404e-05,0.39614416101236244,3.3419330350700194,0.000510471767366738
2013-12-02,0.00013095282662055119,-0.8275160578858008,5.584564274844246,-0.014921579543583086
2013-12-03,0.00013617379399874342,0.2283246879159742,3.871301222355416,-0.006631344601806255
2013-12-04,0.00024927822374605805,0.2689822684179701,3.6736192800842247,0.00857351989890276
2013-12-05,9.431462152543621e-05,-0.03863014459572272,3.405705953865726,0.0032283330056088744
2013-12-06,0.00011784955020819455,-0.22820074683594824,4.471762570668175,0.004631081983317742
2013-12-09,0.00018976222818118147,-0.49298489871579065,3.1124842179728045,-0.009024264538318505
2013-12-10,0.00019680084050201338,-0.6306988318884863,3.371885084581455,-0.0068870220554906325
2013-12-11,0.00020776718959655743,-1.4277185689219802,6.1326513281368795,-0.022681963546674844
2013-12-12,0.00032792176933476804,0.0869425634867643,2.6040824718435864,-0.0048410041926469916
2013-12-13,0.00018357247540435635,-0.29192885998212936,2.6336305710598777,0.0016163791733312394
2013-12-16,0.0025040670935858717,-6.181502894660152,44.8794223740543,-0.0002694872511277424
2013-12-17,0.00023932246232739182,0.7714645987871315,3.7843714327281988,0.008846446177031453
2013-12-18,0.0002523681747660343,0.5569045887425607,4.812528767305874,0.001066651497118265
2013-12-19,0.00013480794801319618,-0.3386409866978916,3.8486572102355803,-0.01152956461479615
2013-12-20,0.00013931484071050393,0.8659010458777538,3.79045236112266,0.01870212922260972
2013-12-23,0.0001463116811360324,0.6781050453922838,5.789924681890316,0.005937673618086947
2013-12-24,0.00012029668469598593,0.13044278829337266,3.6103324902535014,0.003021628014535871
2013-12-26,0.00011471438352879168,-1.2751702638277376,4.512656220770417,-0.00013114382472423358
2013-12-27,0.0001498643516732988,-1.2995431265550457,7.433600314629113,0.0003932473750039023
2013-12-30,0.00035154384247059714,0.9886863510465512,5.205254971901743,0.008617305500863814
2013-12-31,9.873378422584867e-05,-0.0606977121562529,3.4305107028779296,-0.006521447883222287
2014-01-02,0.00019514505971593261,-0.7596265526999115,5.954030232592637,-0.003933295350111443
2014-01-03,0.0002583055530390432,0.9248473359320265,4.596587597519887,0.006677512281885178
2014-01-06,0.00022643373536094738,-0.9565617590792768,5.755642482621938,-0.002351609175690328
2014-01-07,0.00018683371174991898,2.079440584481895,12.34215027408781,0.006388845861165393
2014-01-08,0.0003260193016281777,0.09837739872159143,3.5217856990432845,0.0027258117953792294
2014-01-09,0.00013432172575266463,0.00792965021968998,3.749600720265242,-0.005589131477582221
2014-01-10,9.279992852996863e-05,-0.020845761879401972,3.7327170676061647,0.001823197668357146
2014-01-13,0.00015277947133528305,-0.08180590733379631,2.1559815750291818,-0.006657477012255164
2014-01-14,0.00023738185597406037,0.8965435086053204,3.8887998688530208,0.004442936439905232
2014-01-15,0.00016743157332521053,-0.04058729934636595,3.092082770979311,0.007146468987821564
2014-01-16,0.00012783451526878395,0.0283785868221954,2.694177586558496,0.009406473521079484
2014-01-17,0.0001472629005884609,-0.7297725150373227,3.830083057595196,-0.015770877944267347
2014-01-21,0.00016064610381518764,-0.11584016577189657,2.9465169925564347,0.00739952808180977
2014-01-22,0.00017947832960397343,0.004678543654244118,3.431108064283123,0.009909119121537913
2014-01-23,0.00014850267543832683,-0.29914592281820795,4.705242739213485,0.0010239630944690603
2014-01-24,0.00017653487125239833,-1.3008455012951383,4.851618107148662,-0.020027593436129365
2014-01-27,0.00016596892882688222,-1.2285893531623746,4.1992633719865475,-0.014195890232928221
2014-01-28,0.0003197953307790537,0.04514993620355514,7.563645735136598,0.0006616075121961273
2014-01-29,0.0001556891024757393,0.3027542329127647,2.4062678310892904,-0.0030472042783769027
2014-01-30,0.00046505184564104836,-0.7336216989682949,5.742481710073809,0.024511443262116295
2014-01-31,0.0003724082329895093,0.5823306374582227,2.6651147574719625,0.01720152670426245
2014-02-03,0.0006539867076770412,-0.30214383543243883,2.853358398173364,-0.018886650147731388
2014-02-04,0.00042775505565594295,0.4669279882368135,5.291176715750274,0.006206525454651057
2014-02-05,0.0002643094153145013,-0.28388636743154455,5.208419394690988,-0.006465773074188164
2014-02-06,0.00014445680683739683,0.19567089113627897,3.3008024139205494,0.007238869161847461
2014-02-07,0.00036913356861571057,1.7532118896779039,8.465947681347556,0.013687664297351354
2014-02-10,0.0003780304589667005,-3.171638392339318,19.036228126222287,0.004183754084093216
2014-02-11,0.0002180818349058296,0.19682913353060652,3.1412075861641475,0.009694626127727979
2014-02-12,0.00031698949998433393,-0.6005363637442517,8.705944628683422,-0.014132866428004931
2014-02-13,0.0003138426706784041,0.4757775189296464,5.214022196043326,0.00038149821863253663
2014-02-14,0.00012573464714012674,-0.36785171848290105,2.7068508479401827,0.004941835402159533
2014-02-18,0.0002530245493582712,0.17226187926128653,5.206613613333555,0.015552953144286619
2014-02-19,0.0001681130662616807,0.3090452913360302,3.6144774648896782,0.012245444622523749
2014-02-20,0.00014538495915557848,0.22807510967718972,2.5445004644992157,0.005517429323605327
2014-02-21,0.00018830058721994348,0.8262901578282524,6.37628044956911,0.020092427248882494
2014-02-24,0.00022385037678613752,-0.4431445412790121,3.1869658331397033,-0.010600944673437418
2014-02-25,0.00013882465408796411,-0.43877627811007447,3.2399435137121104,0.0025398769240903007
2014-02-26,0.00022677826645178353,-0.01663705972690066,4.052621251062364,0.00241327687411097
2014-02-27,7.588121391881158e-05,0.44438025614429566,3.0141608374343694,-0.0006028851486652442
2014-02-28,0.00024771153088014156,0.427793452912213,3.510308126290462,0.013058117931461055
2014-03-03,0.0005597698229799904,1.2322833672413216,6.679296701478031,-0.0027410353181345215
2014-03-04,0.00037638898717278895,-0.026218922496711147,2.8199845850578336,0.02974736384183263
2014-03-05,0.0002415993227540512,-0.31223979134158636,4.634400922569517,0.006121234950778209
2014-03-06,0.0002826547838447757,-0.508836872259222,4.1768377545024835,-0.008789346775696316
2014-03-07,0.0005520284865265408,-0.5233502895741209,4.1388426210235325,-0.00828124631093008
2014-03-10,0.00017943278974036288,0.28118073756607714,3.6520310252441237,-0.0028147354061633933
2014-03-11,0.0002506387369243194,-0.38847339818407645,2.6692014694380717,-0.0021168247592004974
2014-03-12,0.00015830879790038,0.504076510218797,7.114009383415753,-0.005818185188418923
2014-03-13,0.00017451276066893538,0.19409542841704439,3.151950271835699,0.0015468627316961303
2014-03-14,0.00030994715223052634,2.8208716400671716,17.677771275129373,0.002137902018143123
2014-03-17,7.061845333367531e-05,-0.08099334344338885,2.473331968575666,0.0037899128487497435
2014-03-18,0.00012793834627431792,-0.4575770618189749,3.1065476291939755,0.003539711127574563
2014-03-19,0.00015736052376125968,-0.1434392945175129,3.1349290432995165,-0.00626204052767676
2014-03-20,0.00014356433516059884,-0.6663310998936108,5.026591220823755,0.0
2014-03-21,0.0001581610388843901,-0.17869718715457772,2.839772602926024,0.00023676567876584897
2014-03-24,0.00018447913064432037,0.14079769835623934,4.16401402506297,-0.007493136139531842
2014-03-25,0.00026479754165484656,-1.183787045642131,5.188750803480099,0.0030992741310429395
2014-03-26,0.0003362680320845189,-0.8085238579704425,3.218854502243456,-0.018377952910682893
2014-03-27,0.0001941180139677668,-0.0741011322771154,2.5232194698031534,0.006284281781139711
2014-03-28,0.0001892377336907105,1.4133331354847734,8.899443722035763,-0.00048240407687227815
2014-03-31,0.0001854844970270981,-0.21815746121289245,5.4329915657101795,0.00780398939587279
2014-04-01,0.000148045984999113,-0.27778294338326753,3.383029787267577,-0.0002392531942136955
2014-04-02,0.00014656919410827482,-0.21422877672010557,3.0103340326258547,0.0023895070589698975
2014-04-03,0.00013624191716999365,-0.21712403460599294,2.977903353344919,-0.008508763026972233
2014-04-04,0.00029667220604028975,-0.3596642905401294,2.1366711317886526,-0.0066415241056896335
2014-04-07,0.0002875803991947683,0.1557941578376173,3.164729984934281,0.0019367993533725425
2014-04-08,0.00017727809962061783,-0.3566236066327965,3.493453158915803,0.006147917369129452
2014-04-09,0.00021496846383198005,-0.14340863754846778,2.475330873171139,-0.0007212822606303959
2014-04-10,0.00031309389867691085,-0.7501371687265396,4.788430812036632,-0.009303382547754424
2014-04-11,0.00035973296866388806,0.38612721793207194,2.8729562985640387,-0.012950671771945643
2014-04-14,0.0003395004619695797,0.17802924087860653,2.483188267373578,0.011006654296363827
2014-04-15,0.0002733035190447423,0.22337369577502353,2.7377208411998075,0.013529863339995174
2014-04-16,0.0004009616408568136,1.6194198073847674,10.154050096204461,0.010147407533807495
2014-04-17,9.16957823283524e-05,0.928690364314327,3.1151886675594556,0.006629654667834828
2014-04-21,0.000246363308406141,-3.7094214427796466,22.442242945039787,0.007991471760445457
2014-04-22,7.806243644243297e-05,0.3002323834612947,2.6501398339691336,0.007347689970671922
2014-04-23,0.00024419387469416814,-0.3309204080602262,3.1996082309625096,-0.005359842501656331
2014-04-24,0.00018836164383605658,0.277999168981573,2.6478069487922484,-0.0009349277974353143
2014-04-25,0.00021576547702253514,-1.0034058758545967,3.493836164555874,-0.008100868165107578
2014-04-28,0.000301278722335011,0.20840181058131954,3.8092480702937763,0.008217666127377399
2014-04-29,0.00043597327867556617,0.4928116999796652,7.265460871701275,-0.007039574990903574
2014-04-30,0.000277926834307577,1.0626636338877944,4.9902557814978525,0.009841816823365157
2014-05-01,0.00036667755059020807,0.40545890385438843,2.8891961805149173,0.0
2014-05-02,0.000408259610212574,-0.4879411382854786,4.97367404490722,-0.0028022418324615828
2014-05-05,0.00021690014825248902,-0.041666763340607614,3.8840558230540676,0.004083959197080489
2014-05-06,0.000288305523123828,-0.7615156090473959,8.123625052706524,-0.00420075715935031
2014-05-07,0.00022279538884888175,0.6790761240604343,3.310900127379696,0.006875375933988792
2014-05-08,0.00021321838129857823,0.019913248656049716,2.990353427069599,-0.005940448136553478
2014-05-09,0.00014110948236128966,-0.779707032382411,3.8197119473645844,-0.004683601000044391
2014-05-12,0.00015050519875101908,1.0630365766915337,3.4506581682768496,0.0160673282997168
2014-05-13,0.00020377279269395183,0.34002475290121104,3.5083392813919723,-0.011967688885911265
2014-05-14,0.00015062082552831722,0.9114928738160404,4.883785141169817,-0.0004676864402499703
2014-05-15,0.00022383371834642615,-0.6138280784774952,5.049248126165415,-0.01603256916078699
2014-05-16,0.00016053501317062334,1.481413905918433,7.536127823123518,0.011931125981444524
2014-05-19,0.00014284327570552943,0.12428874942185608,3.083369475768555,0.00046949020578690437
2014-05-20,0.00022217223116043172,-0.4676392907050686,2.810703267103992,-0.010975483874364755
2014-05-21,0.00021536843919891816,-0.8264458453237701,3.5835131056067024,-0.003685494480877516
2014-05-22,0.00011433370071503456,0.35847103488674803,3.657978994585642,-0.005733374852975537
2014-05-23,9.17159616905149e-05,0.11679404186607736,4.383099775477808,0.005495077318989239
2014-05-27,0.0001350475670487746,0.346372602615395,4.8487232052051725,0.00818651573186191
2014-05-28,0.00011517954058608739,0.4740233554138923,5.829818353124745,-0.003432472464494296
2014-05-29,7.574042307018806e-05,-1.0811077805497957,4.780028220613766,-0.003682430225861566
2014-05-30,8.7669359104855e-05,-0.1066830801166955,3.2724446161330256,0.0019022899504710367
