,CBU_RDVar,CBU_RDSkew,CBU_RDKurt,CBU_DR
2013-05-28,0.0002077749413983705,0.18847021217584606,2.8583371332289986,0.013830441952248584
2013-05-29,0.00022741390856190633,0.8806100301641214,4.891233135685627,-0.01553025513834383
2013-05-30,0.00015284875910062928,0.5004228422143617,4.298942099353041,0.011165706285383159
2013-05-31,0.00011036619353043072,-0.9589903301799072,4.6431459844787,-0.012186950896788673
2013-06-03,0.0003994543553562313,0.6835384021155781,4.139447720615884,0.012859664125373538
2013-06-04,0.00026599456684287334,-1.3917831109357002,6.214307485930194,-0.0070862207407236255
2013-06-05,0.00030706380176594877,-0.007727108101778492,3.5026073087394867,-0.012265765704365439
2013-06-06,0.00025647383077911635,0.4346582181121886,4.095724762610954,0.006492322319715527
2013-06-07,0.00020476978416252253,-1.727221221645513,11.128425395004674,0.008141179910645668
2013-06-10,0.0001861266394334502,-1.05970533229934,9.485739343027175,0.009414887281963491
2013-06-11,0.00018212095700247723,-0.5235591491445697,5.02191587843996,-0.017215549724870716
2013-06-12,0.0001012968763511193,-0.2913010400304078,3.4632679128890804,-0.010362922094995675
2013-06-13,0.00012104633226557275,0.9001941633137538,4.083364193621778,0.018917028862738938
2013-06-14,0.00013137445212957222,-0.8854412716502965,3.7577782473473276,-0.022046918459843745
2013-06-17,0.00012729987454431383,-0.1978461622892371,2.7667416300323193,0.006249933173825273
2013-06-18,0.00014406125392510646,0.8530054187942732,6.2227672466845405,0.01511554255261105
2013-06-19,0.00025186062166002713,0.8755318935525577,4.547489384444109,-0.0061561222189481235
2013-06-20,0.00019228974127175202,0.24080547749474676,3.292722964243495,0.0003432019010731757
2013-06-21,0.0002364582694451279,0.33842983586459024,3.414068665299072,0.015989413100859995
2013-06-24,0.00028282489356051853,0.0406366636684265,3.5306810866335554,-0.0037195321944740733
2013-06-25,0.0002528564897343923,-0.17085307161640112,6.55758152982987,0.01978932700971958
2013-06-26,0.00022368706832920848,-0.6521056605369714,5.842772833728618,0.0036466277601672203
2013-06-27,0.0001923566057720598,-0.7010634900877498,8.848559326012552,0.012496208062347858
2013-06-28,0.00011195742209611209,-0.6859107634934646,3.217802159840478,0.008136903294258868
2013-07-01,0.00019130990705259378,0.05474749755063354,4.102050127313143,0.008713937350129708
2013-07-02,0.00021271435508363022,0.7782103544649264,4.470712942392819,0.011819070344225135
2013-07-03,0.0001117332298272831,0.21250631633503547,3.288249848819014,0.004435964883444665
2013-07-05,0.00019666266572238836,-0.4698192317508989,6.92137740181438,0.032045049539241255
2013-07-08,8.331136158496876e-05,-0.11360919602415824,2.602640061523512,-0.007684010758150173
2013-07-09,0.00020746784666762094,-0.6609638778974752,7.219430779953568,0.0033883154294827023
2013-07-10,0.00014650437054099005,-0.07600851883468471,3.473989013551766,-0.0055503524433624385
2013-07-11,0.00023274497434908685,-1.4541005927414627,5.610050978420055,-0.01683858034743535
2013-07-12,0.00010539007188077841,-0.4343599418293564,4.70579675022545,0.01156782924399069
2013-07-15,8.508706728874004e-05,0.4617801761087444,2.533499350169607,0.012971329078685923
2013-07-16,0.00021931607186021315,-0.7779927856963907,4.925545534047287,-0.005538540961361527
2013-07-17,0.00015616135797861996,0.64357917157252,4.03963394270084,0.0061519818307234075
2013-07-18,0.0001497829770718782,0.5540413011550318,4.414152685089866,0.008245571421683362
2013-07-19,0.00010453941021857678,0.5557042754237322,5.176208683920607,0.005157158366606129
2013-07-22,0.0001707326890178964,1.4212980510807876,5.057386066617729,0.005732404334171104
2013-07-23,0.00018301094922327024,0.7299809587494542,3.492782362314058,0.005699661627704966
2013-07-24,0.0003538663031284795,1.171322752503538,7.826923870937473,-0.004797693915939316
2013-07-25,0.00039472954021530784,1.7907838181828555,7.723340843492698,0.005993607503743004
2013-07-26,0.00020358910720551815,-0.441231213470488,7.325415506497638,-0.00870254976148832
2013-07-29,8.7560035039223e-05,0.45207052473440895,3.18164616214312,-0.0030182089469148465
2013-07-30,0.00012138736009357274,-0.9708545843394856,4.3734091701661955,0.008128753556548407
2013-07-31,0.00026618049336277634,0.05675447051561897,3.9174820013165657,0.005681124437780571
2013-08-01,0.00014784372221265983,0.09194580338531118,3.7903278266865437,0.017731122053767034
2013-08-02,0.00018870835629645544,0.5711564705551875,5.683672267416065,0.0
2013-08-05,0.00013280758106104867,0.3596382184044519,3.8781475656613176,0.014250585194669263
2013-08-06,0.00016843106813379353,-0.7489442604128079,4.628609777208317,-0.011325883215546728
2013-08-07,0.0002402953688365709,-1.8684963676539221,10.566475898073335,-0.00821105093305663
2013-08-08,0.00017440811174651487,-0.8865498123307299,5.356215463234861,0.005871946872551437
2013-08-09,0.00022412668204054172,0.8147561915752911,4.930937505548124,-0.0023446904935031654
2013-08-12,0.00011157750896122639,-0.1718184113652602,2.8865818589847714,0.002051900404806961
2013-08-13,0.0002141514518025692,0.1083036678848182,5.7586518293332665,0.0005853246009093205
2013-08-14,0.00010301347539514748,-0.05393443912755483,3.5708707829561543,0.0017547010344935998
2013-08-15,9.547214256283461e-05,0.6637098898008171,4.603046209213427,-0.00909817250882572
2013-08-16,0.00018463074172387595,0.9471057954597716,6.609748124083474,0.0005898398237058622
2013-08-19,0.00011350356192673881,-0.7855597064284112,3.5805922378703103,-0.005317789616264168
2013-08-20,0.00011667851620439413,1.7086073483102169,6.70575149822243,0.019070679747628105
2013-08-21,0.00021967032361400274,0.09625062257394329,3.164098979474617,-0.010517310870848284
2013-08-22,0.0002361621538070174,1.1766964911010935,6.150066802637329,0.017756418772416183
2013-08-23,0.0001644250075059456,0.31182050433618197,3.9985879671361664,0.001441179594570574
2013-08-26,0.00010130580653101752,0.13403178592475545,2.9857628193242367,-0.010134378405317612
2013-08-27,0.00019145008382995222,-0.6918480409714044,4.968146278243886,-0.01939525853458024
2013-08-28,0.0002544169442977808,1.2202979223547614,6.799459923490484,0.0026672662179993978
2013-08-29,0.00021853967874249725,0.3883888742961122,3.3635014175031754,0.0017738674391893916
2013-08-30,0.0002742030606029665,-0.25982566839935844,2.3689287097547407,-0.018184991680199047
2013-09-03,0.00027845605251680623,-0.6198596666981615,3.9761795594844753,0.0030038416952469227
2013-09-04,0.00017827881743421334,-1.0830332418194186,6.014131835210693,0.0008992288351348243
2013-09-05,0.00020469784573581091,-0.83030588377278,6.448101143489882,0.008652971748968508
2013-09-06,0.00028450150222783044,-0.6934476570289363,10.391595452906149,-0.008952276856745378
2013-09-09,0.0001917125341097167,-0.3636598026950521,3.85762009277175,0.007465693042571164
2013-09-10,7.896411282147246e-05,0.5127374360266117,4.952704119587074,0.010948573352733248
2013-09-11,0.00013397649799630888,-0.5355130420994888,4.814355519299202,-0.002062142555200097
2013-09-12,0.00013929506879840477,-0.5889125817853073,3.6597208524301834,-0.008060788105499483
2013-09-13,0.0001973322685378524,2.443254772263621,14.41291437562638,0.003590355908356546
2013-09-16,0.00020640378200999335,-0.7423789310233924,6.160787547828745,0.001492468709929362
2013-09-17,6.30073657927985e-05,1.152204085936234,3.887371478976729,0.009498399186358863
2013-09-18,0.0002311395310879471,-0.0016819080566208052,5.510343119045423,-0.004144331164105619
2013-09-19,0.0003176491514894063,-1.393500400859025,7.860316227014944,-0.016450274167903345
2013-09-20,0.0001254398038840725,-0.15717854134207032,4.458713106468394,0.015856563533586776
2013-09-23,0.00017951980750260601,-0.9416848710175632,6.380958859941624,-0.001485067613537172
2013-09-24,0.00022707343616394066,-0.7694220641323914,4.57640475853924,0.005927695992272053
2013-09-25,0.0002347315141148599,-1.3202631610892261,7.7694481497370145,-0.0023668635590414766
2013-09-26,0.00028337403782947856,0.7963890762369636,7.799961994197344,0.0029576371581585548
2013-09-27,0.00014891483894738586,0.7389277542723586,5.98922809520954,-0.0002953601794297711
2013-09-30,0.00013021590956521144,0.33187642022860614,2.8518817743673623,0.007944803184021243
2013-10-01,0.0002637268332093054,1.156194787022083,6.2453638383329935,0.01396995054584238
2013-10-02,0.00016523874091755195,0.9904839162448554,5.819023904489182,-0.015142970455699789
2013-10-03,0.00019851916951166724,-0.5994895311522503,4.372672258147639,-0.007658489729100548
2013-10-04,9.890826691651769e-05,1.5345561936179792,5.649330162637554,0.004131219285140819
2013-10-07,0.00015118318352692447,-0.21837838914109206,4.751899054904745,-0.015729873586464826
2013-10-08,0.000133534774402143,-0.44188786848082134,4.227883144090738,-0.006000684355304209
2013-10-09,0.00020724586398108524,1.7603296034911369,9.25398664940488,0.008391021913138896
2013-10-10,0.00010969423353271037,0.7400848296108391,3.031285674610863,0.028245561281108333
2013-10-11,0.0001700556036578024,0.6829473004447877,2.918089004550714,0.024359798638518004
2013-10-14,0.00011977702880049751,0.3204551014705932,2.887116705268709,0.006772096144835871
2013-10-15,0.0001833739437397617,0.0023953185878535055,3.1786020722249546,-0.009607367331672112
2013-10-16,0.00022573713274979892,0.8356208793443886,8.61432803112039,0.007355115441427973
2013-10-17,0.0001490568314625442,0.04060204977305384,5.1634491384817816,0.004779841302663623
2013-10-18,0.00013693186564559253,-0.3952062261026177,3.5702005828168795,0.01060280525652324
2013-10-21,0.00013363145164038085,0.20188557598503862,3.663015437464261,-0.0025009621563838458
2013-10-22,0.0002990858402906131,0.7604137667714294,6.218538151996503,0.005272772473627008
2013-10-23,0.00020707808468291002,0.3507433491164273,4.03001545676108,0.0002769150420465216
2013-10-24,9.75730915880107e-05,1.8509627071548438,9.313727336991386,0.010459478206539696
2013-10-25,0.00018429196894935963,3.1611417265210817,23.435970940110554,0.007094378785393207
2013-10-28,6.463211768903594e-05,1.1129228047636546,6.6168072661120165,0.008662619823073037
2013-10-29,0.00013158244408613027,-0.0922837997650586,2.771952581416359,-0.005134309006793902
2013-10-30,0.0001149378181846199,-0.1818176301969676,2.9115428321692907,-0.003800312755030788
2013-10-31,0.00026925601678990735,-2.0119492503079557,9.278126387071394,-0.012589069649552975
2013-11-01,0.00044852422984890673,-0.21497531096185565,6.093194302920955,-0.0060776176385459735
2013-11-04,0.00018207578748845787,-0.4598340543532988,9.308931501223192,0.002767176712054731
2013-11-05,0.0001292121889775312,0.283014400727934,4.2150024737619605,-0.003875779811072011
2013-11-06,0.00013534205849076295,0.3401698038526883,6.71294228076168,0.0022165202918884575
2013-11-07,7.713048466438202e-05,-1.0843819833364416,3.891259397641049,-0.007779748202680015
2013-11-08,0.0002920293089001005,1.2999849523170246,5.288923242494059,0.03803962052186227
2013-11-11,0.0004944709242317936,3.8616170612613443,25.360477854023564,-0.014334104838454209
2013-11-12,0.00010310669206117738,-0.5884261808448121,3.2897971600325944,-0.007656548978117517
2013-11-13,9.816155276549989e-05,0.8228542181025873,2.883389238515598,0.008200834728930406
2013-11-14,0.0001316833053576145,-0.2788331974027829,3.498621276892403,0.00027258023119003383
2013-11-15,7.095562590344928e-05,-0.029932260836938597,5.321970348135773,-0.005732439521558774
2013-11-18,0.00017786176846764832,0.3397351870241489,4.395812908897069,0.006004381549794324
2013-11-19,0.00020081129386537595,1.0438658472543845,7.011690292965033,-0.005183460477684143
2013-11-20,9.651701028845876e-05,0.5251751807466506,3.1463184574927388,0.00027356412853185574
2013-11-21,0.00016223928196757535,1.4741552173849282,4.98840516156457,0.02537919298137492
2013-11-22,0.00021232465908205912,0.5562446003068091,3.2877709781759696,0.01007947353856986
2013-11-25,0.0002562547622987206,3.205966042734229,20.097773684594717,0.009979161493312017
2013-11-26,5.521964824732756e-05,0.5827779356982974,4.629884875156485,0.003912230908324599
2013-11-27,4.910598831708901e-05,0.7274398958383611,5.011422010906877,0.005450791569279634
2013-11-29,6.091571456571912e-05,0.9086735942188928,4.797813680089969,0.005936545473488319
2013-12-02,0.00014279647131936124,-0.360188012941202,3.1398780883007933,-0.014776831490274756
2013-12-03,9.100877084009668e-05,-1.6979695442838088,5.4446644092212075,-0.01712176026586043
2013-12-04,0.0001616552882973515,0.7246833971622909,4.749375681107511,0.004506590817614953
2013-12-05,0.0002226258393015785,1.1364419255411888,12.554420005353164,0.003959398747510612
2013-12-06,0.0003701147102675288,3.8519867184507532,25.116594314943892,0.021887406153803912
2013-12-09,0.00014920571740386978,-0.5273251418562279,3.5363624960763493,-0.012448523483016505
2013-12-10,0.0001230488118546772,-0.03762049592336034,3.477002860949536,-0.012076891252070787
2013-12-11,0.00013259399673136175,-1.0252344800337474,4.275991971210063,-0.010354512231151247
2013-12-12,0.00019154768935128274,1.5333341603237773,10.089292531104059,0.008301152798467548
2013-12-13,0.00013381283566482488,-0.5094084846409733,3.4572587096994183,0.004788420702825924
2013-12-16,0.0001300600601210909,2.367272417897385,10.39222229835034,0.021528952518210964
2013-12-17,0.00024454331702678406,-0.9797031322793225,6.1079645758678724,-0.0049475189644425654
2013-12-18,0.00034555701840469056,1.109597768848013,5.889655890219542,0.015283441692113264
2013-12-19,9.995296376447322e-05,-0.953200511619248,4.870658613443581,-0.009816927074961512
2013-12-20,9.381427355921726e-05,0.4861750724270336,6.817000077595938,0.012897223227471333
2013-12-23,0.00011403064005070076,1.6791001590812116,7.459601822858464,0.02480494236831854
2013-12-24,4.4883673103916236e-05,0.06153302007066479,2.546006702040547,-0.0015010005364781698
2013-12-26,0.0004471884648017271,0.13272111597761577,20.305369118499733,0.008228228982771757
2013-12-27,0.00011369328001055134,-0.10882521469104461,5.773154155179692,-0.003981198811872755
2013-12-30,7.746197102851765e-05,-0.6934336188914267,4.984670745166359,-0.010526221394492108
2013-12-31,4.545620580038101e-05,-0.1058584832624563,2.9711246316438267,-0.00025218890193823285
2014-01-02,0.00020973532313027564,-1.4987623685272007,8.823542538595069,-0.015748398566540978
2014-01-03,0.00010584624299417333,0.4911619082367933,6.244300956867422,-0.002563447830622234
2014-01-06,0.00034966878706148947,-0.2779952649657135,13.204469516114916,-0.011357938536617151
2014-01-07,0.00014834126741007243,0.5691794903244103,4.158195591974982,0.012127877056685055
2014-01-08,0.00012938164792153186,0.5374718342986852,2.876075765618762,0.00153757416002831
2014-01-09,0.0001386549691340557,-0.5031623534113199,3.786996473414072,0.0061271709742452
2014-01-10,0.00025391499845333774,-1.9723552647655902,13.074080498185118,-0.004336210254491046
2014-01-13,0.00012799866207761963,0.17634266200145796,3.315149991553751,-0.01105268914583002
2014-01-14,0.00018987106497306486,-1.3523082236618362,7.197524927886435,0.0005168019658889911
2014-01-15,0.0001535342484939189,0.992535982430868,6.962770545595069,0.0018066770188793768
2014-01-16,0.0002718099418964635,-1.1091397693974425,7.548552631671677,-0.008545638942668354
2014-01-17,0.0001886988324613251,-0.11268804797570883,3.2791395720026237,0.006480594326378153
2014-01-21,0.0001912445765606734,0.004048374950571871,4.059540954271628,0.011305377594041488
2014-01-22,0.00024512170029167415,-2.0385898159328777,9.137900202532487,-0.009498116250229227
2014-01-23,0.00014402847938258835,-0.3465555132398251,2.604925430467705,-0.02058698820267102
2014-01-24,0.00023904771545158382,-0.37885515030920386,5.637059251805616,-0.014587445714385083
2014-01-27,0.00019456521286191617,-0.8783760491712381,3.4087915397682473,-0.01020416860859763
2014-01-28,0.0001997772820124484,0.10910153600186764,3.742566360421004,-0.0032440376892934886
2014-01-29,0.00021567493324848585,-0.6936656127113198,2.893391115434513,-0.02190066009269742
2014-01-30,0.0002210728041043389,0.0875256644689662,4.846575081328754,0.008543439168702704
2014-01-31,0.0002624491861456928,-2.68001161351205,14.93278894374146,-0.02332132903901929
2014-02-03,0.00044292418459702287,-0.4895711702642984,3.110484835609553,-0.03924298784294722
2014-02-04,0.0006683064458638166,-5.02688989166367,37.03985274774981,0.008725762085905586
2014-02-05,0.0001755886883970799,0.24725247867175235,4.182901939954742,-0.008433726729761393
2014-02-06,0.00017118996515045435,-0.05684661957959729,3.2232235685946646,0.004371257371406756
2014-02-07,0.0002351822406429122,-0.651695194055836,4.3494695817765905,-0.0008727042245988414
2014-02-10,0.00036472526634329203,-2.5454631405995194,19.94096406531511,0.004355924877928796
2014-02-11,0.0002954100116624576,-4.67726244812383,33.04342006840763,0.004048635888050711
2014-02-12,0.0004082258310388323,2.108760427403401,14.143854205177448,-0.006950454416448704
2014-02-13,0.00010669577202087383,0.011197207387907271,3.1031656367831664,0.002322167834839739
2014-02-14,0.0002484710017269946,0.4074986788612782,8.149203157850117,-0.0002901171041331807
2014-02-18,8.280522254944439e-05,0.7624032444394114,4.941507429540271,0.009237950965664155
2014-02-19,0.00020932063739104788,-0.6466364042471421,2.82147105541247,-0.030932867166182376
2014-02-20,0.0002744173434864236,-1.5112973233656843,11.7398432515714,0.017917477688320638
2014-02-21,0.0003530481234467645,-0.8637153186516114,19.745104492186037,0.004936872603533704
2014-02-24,0.00016110696451657503,0.3968117500860719,5.34940349383409,0.014665979461459866
2014-02-25,0.00017627656129255562,-1.5108798761749644,10.251416860331947,-0.008889085477174152
2014-02-26,0.00019070821322254516,0.04539806072691719,3.243997120890501,0.030352703828166572
2014-02-27,0.00018018558075902537,-0.31355391808952,3.198482727767837,0.0044608664051528635
2014-02-28,0.0002893618098971503,1.9690703473553712,8.045655438714856,0.013263333837084446
2014-03-03,0.0001654471583990749,0.1422883343096402,2.6480049330415674,-0.0055052024169408575
2014-03-04,0.00019230498631238148,0.3430784189091101,3.9754472243137764,0.031783508423887774
2014-03-05,0.00011505312622698508,0.8090952460633514,4.472555425715702,-0.004824570318433974
2014-03-06,9.390361409005374e-05,1.08394819683526,5.225073843474681,0.009625763016109179
2014-03-07,0.0002660106773653274,0.4259813174001637,8.317785056277403,0.007687125653242699
2014-03-10,0.0001642602081675419,2.7882499325167633,17.55233941942227,0.005267480197554075
2014-03-11,0.0002194521517886019,-1.3941813358008996,6.385886192741027,-0.009236371615644945
2014-03-12,0.00021076176913771753,-1.9017998721292668,14.24998735420886,-0.00026699814347663775
2014-03-13,0.0001492257938783499,-0.5848917386046647,2.857116392594419,-0.004552223164819402
2014-03-14,0.00024069446199397688,-0.07167887074934189,5.796594643500957,0.006953792732786734
2014-03-17,0.0001334568891396295,0.17006733334221064,3.6763232448093985,0.017175765595108583
2014-03-18,0.000154268641285275,0.8946635983613767,5.610765774872311,-0.0015732991099022264
2014-03-19,0.0002612224666946442,-0.6476628680159776,10.291197262417983,-0.0007872064287699487
2014-03-20,0.00013580297878138556,0.38233863547315344,3.5659182445035214,0.02898740751619444
2014-03-21,0.00041386791733203043,1.0127661034749562,6.8016307233631395,0.005850262250966409
2014-03-24,0.0004739477460325867,0.02004380295554181,6.201227977563519,-0.0010149026167685093
2014-03-25,0.00019029617994174738,0.0722102395716788,6.768838343302727,-0.004325421145541686
2014-03-26,0.0002382079698476661,0.13471210084743537,5.411674082385268,-0.013605649678760656
2014-03-27,0.0003067182109883103,-1.5424085544977995,9.037308710943718,-0.01589169632609
2014-03-28,0.0001883473509801509,1.1539762057314358,5.508147998070764,0.0034077111891153145
2014-03-31,0.0002015395503413411,1.5155220453994034,10.796891221884975,0.0209774929221207
2014-04-01,0.00032270208356249136,1.1694614015766966,6.969096467178826,0.02255219643229367
2014-04-02,0.00015917133611279498,-0.5662599356521142,4.871286078021307,-0.003262547835273022
2014-04-03,0.0001341099719628323,-0.4322704050371468,3.8399695614712757,0.0012562744663218162
2014-04-04,0.0005643178254927121,-0.29758107831287856,6.062484191359142,-0.026716098052786297
2014-04-07,0.0005323066231192631,-1.2920354729293109,12.928790296759063,-0.0028402585476694497
2014-04-08,0.00038940478233859174,0.0807567433306683,4.892967948034263,0.004129111789789697
2014-04-09,0.00022377547005531965,-0.28782837870802014,3.1830533303823874,-0.0030954101544091728
2014-04-10,0.0004267271877131536,-0.5360534417376954,3.469184683668737,-0.026437736530519285
2014-04-11,0.0005176226235566731,-0.6901852411547549,5.932454477488693,-0.008791842100527525
2014-04-14,0.00024542500114614195,0.32998763978637596,2.8865531848883053,0.009852336614881274
2014-04-15,0.0003545989018917841,-0.3706604471458848,3.346496552486393,0.004494424763744842
2014-04-16,0.0003083911404825001,-0.7330663383773118,5.7350551860566314,0.0023710783790966694
2014-04-17,0.00015655791412474656,0.7232351517662564,3.177607942798196,0.013851231365689554
2014-04-21,0.0001460790226959793,-0.12319215052476487,2.5565343429144387,-0.005204164649045939
2014-04-22,0.00013103650291342066,-0.47066399961160127,4.715431298604165,0.007537133441684496
2014-04-23,0.00040762156815666255,-0.07051764978522863,3.9607309452947326,0.0020691841554532076
2014-04-24,0.00024194616713103532,-0.31193908283204735,3.6894899131359886,-0.010911994173279815
2014-04-25,0.0004126154496718908,-0.24740164154444644,3.7439980788432075,-0.015002091038222698
2014-04-28,0.0005088910944663371,-0.5603703314143653,3.230731704478707,-0.010396045546424038
2014-04-29,0.00019228429052131082,0.4708271401119327,6.0176327708305255,-0.00726101714950822
2014-04-30,0.0003273961710308348,-0.5333947463773793,4.63076604171903,0.0037715321743592156
2014-05-01,0.0003886800267224213,-0.321189155983932,6.325258779070632,-0.00593308839436979
2014-05-02,0.0005465679312152691,0.07467555402984735,9.23254147464659,0.0024312924449034767
2014-05-05,0.0002987707799777972,-0.5268979684714593,4.208045942407671,-0.010033809072864663
2014-05-06,0.00046998082343081897,-1.57368155468438,9.723703245563627,-0.02037504906465104
2014-05-07,0.0004979196664786417,-0.15699026057587898,4.648493015396341,0.011889971695216328
2014-05-08,0.00027868720689718597,-0.19548186943619605,3.719543344622003,-0.00994491773582018
2014-05-09,0.00017247848094454615,0.7621796561749642,3.836417125949983,0.019247383435585963
2014-05-12,0.000318879539677957,0.5988524778551898,2.785755281735484,0.022085431719065518
2014-05-13,0.00016202728330583254,-0.9517009800905495,3.7623887121541477,-0.020724909277335613
2014-05-14,0.00041383710668559223,-0.30457148564423553,2.8845634308937123,-0.02981163602066328
2014-05-15,0.00033456057133446826,0.15129585645485083,2.608329646596061,-0.005056185499373367
2014-05-16,0.00013668415879636612,-0.5786282377371758,3.8404536110201395,-0.00451593938692163
2014-05-19,0.00021123512197503534,1.8234234841366181,8.807231004490086,0.017386795295630364
2014-05-20,0.00034245535659403406,-0.604594377988848,3.7279695017607284,-0.012870855908708734
2014-05-21,0.00028486503088768404,-0.27219833050239506,2.452648784267634,0.003934933846287514
2014-05-22,0.00011570697711186336,0.5640748433993471,2.6963470744577664,0.0033603074744754657
2014-05-23,0.00016900059157164,0.4077833674926617,4.928755616493953,0.007242248584142796
2014-05-27,0.00019099870772268574,-0.1497437085797025,4.162489508336198,0.01760709294207974
2014-05-28,0.0001767898132606161,-1.1038157097079042,4.874178356350755,-0.024570081180052217
2014-05-29,0.0002192624034764639,-0.659985478355369,3.7901523929857626,-0.0050433088776560275
2014-05-30,0.00020544602161874038,0.5173568882216834,6.661141705299492,-0.00253119278927727
