,BCPC_RDVar,BCPC_RDSkew,BCPC_RDKurt,BCPC_DR
2013-05-06,0.000649008356391044,-0.49226709389051343,2.7007079359023063,-0.010415548340360292
2013-05-07,0.00018730401632245593,-0.18383560759230816,2.74240181539417,0.006493534941561574
2013-05-08,0.00024720829328573365,-0.178318046843952,4.114569851423173,0.0016167988911468534
2013-05-09,0.00032870022990627324,-0.23875421154191637,2.516500468561841,-0.0025419029987516772
2013-05-10,0.0002544588930384469,0.4579830355807908,4.062676131343968,-0.0009258895427723957
2013-05-13,0.00017792788783200868,0.4977484400134802,3.2327744588130822,0.005312455150757511
2013-05-14,0.0002686097095775998,1.4473496086783944,4.605777154503229,0.03797046616246735
2013-05-15,0.00047479291043290266,1.2051810598042216,5.161531158313129,0.021935529832236345
2013-05-16,0.0004161910644760259,0.4984958877665682,3.707716604271138,0.0246450699572911
2013-05-17,0.00023950812878991993,0.4603618311774228,3.396364227288977,0.0107380416176035
2013-05-20,0.00037324086152202846,-0.9993633645455747,7.637033970953991,-0.028464104599128515
2013-05-21,0.00029226892025289547,-2.367207838571258,10.92734043316511,-0.007787372635445156
2013-05-22,0.0005091218266860648,0.029276996314817706,4.356271556492217,-0.0008687863884473401
2013-05-23,0.0003062749454148405,-0.0916523086470895,3.06903165179975,-0.006322854942128142
2013-05-24,0.00031285443289411774,1.4540313222891654,6.476573493133862,0.014547952259058583
2013-05-28,0.0004868065106861089,-0.18545075244962872,4.965370920114106,0.021749212432649934
2013-05-29,0.00023237265311347146,-0.20716724827669453,2.63056645060346,-0.012095576215465531
2013-05-30,0.00017774806719943198,0.48662690468624353,2.8711277451216066,0.006172221209386652
2013-05-31,0.0008582699716751202,0.3620485042093523,5.066812190750476,0.018499479670305963
2013-06-03,0.0007566056641971388,0.697511517377622,4.265461925942752,0.010566813796536234
2013-06-04,0.0006173397973230196,-0.4093566018374389,4.499416132689199,-0.00869388352378797
2013-06-05,0.00034019132257799713,-0.5299642159994882,2.865518624421242,-0.017406270826909154
2013-06-06,0.0006857006251652295,-0.6953676298626332,3.1802267315429376,0.008426373543066745
2013-06-07,0.0003380387227410829,-0.4236233384417433,3.0842495544372066,-0.007791969470754889
2013-06-10,0.00040853267163637485,-0.575421898316607,4.513511939965445,0.0033770172541229826
2013-06-11,0.0005312480400988869,0.1285989409392846,5.313535993819201,-0.015929002279672755
2013-06-12,0.00038022799476050126,-0.08559779547450203,3.3666404237377487,-0.014013314182556247
2013-06-13,0.0003238416896818413,-0.07567390425884919,5.8397257336043165,-0.001303557849201109
2013-06-14,0.0002872748782550829,-0.40420519549259,2.514692049614437,-0.015996947249930393
2013-06-17,0.00018235268346647137,-0.1913500643254739,4.023785293337136,0.01338490129043679
2013-06-18,0.00019484855134659142,0.19039365410466913,3.3192897447988785,0.019853748845496177
2013-06-19,0.0003745137189670218,-0.5405754999276551,5.090049899258378,-0.014636373089075061
2013-06-20,0.0012242558372764967,-2.8196151648195507,16.108062096548757,-0.029038538943652714
2013-06-21,0.0007838156316960911,1.2059516647658535,6.675969377714963,0.02795375404959799
2013-06-24,0.0006230601212827562,-0.5687426809518539,3.3063354998105443,-0.008501436771416682
2013-06-25,0.0005868851439704475,-0.32255089647001667,4.183029795391754,-0.02617130118520139
2013-06-26,0.0006246083536887633,-0.6766714074975286,6.023601268264175,-0.0036019584530189164
2013-06-27,0.0001571139246259556,0.4266938946685717,4.246915511035249,0.012104971095558081
2013-06-28,0.000290126189453241,-0.8096218485474185,4.992776939308844,-0.00290086255427191
2013-07-01,0.00046797266752916116,0.31476244240314455,3.9732643501593965,0.00912025570497832
2013-07-02,0.0005304804607642884,-0.6199210086857706,3.3996656715344162,-0.014722405793245574
2013-07-03,0.0006638981065297987,-4.372425702963032,22.647668425087936,-0.0006744041661286282
2013-07-05,0.0003312625303818176,0.1975484781548317,3.1999081335576234,0.022237976654054137
2013-07-08,0.00032210003886816945,-0.4004377901707435,3.6014358484833173,-0.02268784760716036
2013-07-09,0.0004015286200708875,0.7550309139944162,3.517447258631875,0.03861478811292507
2013-07-10,0.00038190580620003017,-0.1539943392738903,2.277089980245083,0.0019463461756976663
2013-07-11,0.0004078535248520643,0.7357583529629488,4.287415604663593,0.018831949051119068
2013-07-12,0.0003846074899801197,-0.4104275719334337,2.910049300313634,0.0019060996852551249
2013-07-15,0.00016708301168312184,0.8672770824250234,4.304077386140863,0.0165779228728411
2013-07-16,0.0003052890122531342,0.09875047712793705,6.448994880123966,-0.007939811196795876
2013-07-17,0.0005432515183047415,1.896227940037753,12.53703951664867,-0.007580561980754297
2013-07-18,0.0004327520755540547,-1.5306340313664442,7.3575835497817295,-0.002751507311536283
2013-07-19,0.0003896380185369951,0.5022871025989707,4.6643251489752435,0.0016939576162453562
2013-07-22,0.00022482691207107754,1.6281087048681568,5.546522820004756,0.013451329239737575
2013-07-23,0.0001619033918332031,0.30291434433343,3.402114458887279,0.001251947474438797
2013-07-24,0.00039992115234910547,-0.7669958949944949,3.6315313951460477,-0.0048073097206349225
2013-07-25,0.00016835542460471144,0.25613638843541536,2.272246342594388,0.0077220419663461826
2013-07-26,0.00041239290409398916,-0.5284410578798815,3.7545737024368724,-0.025477778689683372
2013-07-29,0.00022370304482517527,-0.724242366912543,3.4665928035905624,-0.009212606992540007
2013-07-30,0.00020954914088510706,0.9687038954799345,3.7619692414444104,0.026339656785780985
2013-07-31,0.0022764574372472327,1.6992718208855642,12.220131316880883,0.04228004811098973
2013-08-01,0.0007285920070931366,0.16640067069398665,9.456892502126456,0.029504065194797757
2013-08-02,0.00022455735958036577,0.39102323396330246,3.924942212211543,0.002922619310180785
2013-08-05,0.00023346712984635113,2.879962144056331,15.290150432017562,0.010450960450723468
2013-08-06,0.00021914318394693864,0.7648231454896856,4.159356538834756,0.01585372302647725
2013-08-07,0.0001308347663805331,0.7329328293238994,4.353288530895377,-0.013930193515869327
2013-08-08,0.00030552517094361523,0.41843172102164716,3.0289509608274394,0.021293619142620734
2013-08-09,0.0006729510581743461,2.0840309334293385,10.709528289896264,-0.011160742498947052
2013-08-12,0.0002069702003219172,1.1922614927893502,4.449856719343224,0.016413965890207827
2013-08-13,0.00017903780404210053,-0.9571609424259077,3.2898656967969475,-0.01337497135612864
2013-08-14,0.00016102031925704506,-0.887267167461551,4.077522217757416,0.0
2013-08-15,0.00019395965824931267,-1.0777868641373014,3.612598570862858,-0.040245267018203634
2013-08-16,0.00032636765274067514,0.17524837080380412,2.9124457966011112,0.00019734544753546857
2013-08-19,0.0002936620105473307,0.18952880743603026,3.8461505365778508,-0.01973559897218724
2013-08-20,0.00040881258688882296,0.8291741970475208,4.04244459470314,0.01160945479310671
2013-08-21,0.0003527791319153858,0.14423216950365464,2.4515723793899893,-0.003588440967240647
2013-08-22,0.000598788811260292,-0.09449297056490849,4.518484304002075,0.014671171541550176
2013-08-23,0.00023577285162692662,-0.2865729895494046,4.433751869603885,0.005495622883666229
2013-08-26,0.0005902415958191046,0.2503581720399087,4.314361680266197,-0.007465762766720285
2013-08-27,0.0005320700577193177,-0.9577790254346253,3.862752175318113,-0.042293723407184736
2013-08-28,0.0002671977264393434,-0.9490049702326488,3.1910465569611275,-0.008055441070139224
2013-08-29,0.000359594797192549,0.8735524304942146,3.885925108704571,0.02660288176470571
2013-08-30,0.0006877883803765744,0.3455225216833245,4.2049254681601935,-0.03409659028821199
2013-09-03,0.0005084331790057674,-0.31301999049875917,3.079382097807398,-0.0025104912693616477
2013-09-04,0.00021945715456788098,0.19317476009935836,2.9895510716024423,0.004180550666083693
2013-09-05,0.0002529073587801546,0.7083014804124029,5.214868406207778,0.008102278710859778
2013-09-06,0.0007758309611463474,-1.4190943210414888,10.767042967583967,-0.008102278710859778
2013-09-09,0.00022423144244314002,0.9133519886297783,3.082464790678314,0.02350137508378758
2013-09-10,0.000412120844726672,0.4341142543087731,3.248906355218798,0.01416174179536478
2013-09-11,0.00025087152552944256,1.3569525381508647,6.53634045354661,-0.0006028713706265343
2013-09-12,0.00021012000846724595,-0.3069689560950415,2.705687971516017,-0.013762569524256918
2013-09-13,0.00029837985381163016,-0.3558585172584514,2.7255032112083466,0.02017410596134317
2013-09-16,0.0003878911026421703,-1.9674685121604978,7.276527490720197,-0.0048047892153841865
2013-09-17,0.0003889535237190795,1.5157942845814156,9.352310159895671,-0.0066445288757450705
2013-09-18,0.0004727681717995252,2.2945978847408957,9.147371275448839,0.024741952818580604
2013-09-19,0.0006502778593453738,-0.5895086728520006,3.703447559334406,-0.009107176633004865
2013-09-20,0.0006087356182843532,0.20676264694660512,2.758128878820941,0.020473135999964143
2013-09-23,0.00028028674935515375,-0.4195007615688019,3.5073925310617824,0.012393580981981511
2013-09-24,0.00038766470791358774,0.43454179164317486,2.968191760394435,0.004416678002160612
2013-09-25,0.000491288002267896,0.009767316792622088,2.8434790492218416,-0.012726777015756863
2013-09-26,0.0003386762879098601,1.1531579476650426,3.782009478170334,0.015023456143451686
2013-09-27,0.00019946483564722435,-0.7433105756892918,5.584798056870227,-0.016577055359464854
2013-09-30,0.0003713730605146871,2.136315334609621,9.43884570292266,0.005813840758316147
2013-10-01,0.0008075519359931376,1.5956766430649543,7.804992816042539,-0.002515198631088733
2013-10-02,0.0003919453093045798,0.039605683833728283,2.530878156864084,-0.009733360990002993
2013-10-03,0.00028750507025137223,-1.0300726712945945,4.145149157643787,-0.019755693508038075
2013-10-04,0.002363642077383361,-4.47488025914741,29.43484475963701,0.022100468411096585
2013-10-07,0.00043273964259941966,0.49016141823231196,3.892238349824557,0.004672801679504346
2013-10-08,0.00030671434319444924,0.5148368172372386,4.272515733934369,0.008895771462058555
2013-10-09,9.294375779581795e-05,0.18969567354188369,4.055093246271619,0.00595070674229925
2013-10-10,0.0004059025431777702,0.9108590546557791,5.812758432999551,0.02941947506146958
2013-10-11,0.000471242218615746,1.0209873727926668,4.128071997110029,0.028939718871056286
2013-10-14,0.00044418010026464426,0.5991167222345513,4.323436814617775,0.015584724724541754
2013-10-15,0.00017009293337038876,0.38384868434839925,5.06069942451904,-0.0037394698994868136
2013-10-16,0.00020920419227035626,0.5925207080415634,3.4303932456780446,-0.003395748275095478
2013-10-17,0.00046103456775789954,0.5158464868199566,3.305382968200903,0.02265585273145554
2013-10-18,0.000379915888474646,0.4075116141333218,4.959483248137336,0.03338812290083304
2013-10-21,0.0003557467656244967,-1.353685141446324,6.115632725877093,-0.017243228764630913
2013-10-22,0.00041515909164243915,-0.038325443600517144,2.4682001512731406,0.004810042899444866
2013-10-23,0.0003772526358497774,0.4187622808935246,2.7507508406190238,0.007342363516184669
2013-10-24,0.00022870683826946043,0.04440437623207394,3.8140764120306048,0.005936810535708048
2013-10-25,0.0004455030097560072,-0.21667786727742075,2.9214197229185435,-0.007980432292639783
2013-10-28,0.0003490861717425257,0.3488807390091516,3.3707718918546754,-0.0015354530041253867
2013-10-29,0.0002520399601677961,-0.012951101062110967,3.066766798151765,0.00289829656598517
2013-10-30,0.0002291605734539877,-0.43305287324416497,3.5512068844063926,-0.016824420750691793
2013-10-31,0.00022776849713296188,-0.030670223057961927,3.6439469501661583,-0.008694173752542333
2013-11-01,0.0006841200972368793,-0.11376414288165046,4.3592834461250485,-0.027442644854168474
2013-11-04,0.0002801943032544172,1.7545853025333484,5.009590369533023,0.014434892231674379
2013-11-05,0.00043432962317364095,-0.01851695348133465,3.9168076242115344,-0.04246732359506167
2013-11-06,0.00044257135785370826,-0.48989598076922797,6.947669119067601,-0.008155670975420914
2013-11-07,0.0003581645001421595,-1.2849854326725925,4.268002022447854,-0.027357699701675564
2013-11-08,0.000575880863776976,0.05091854099464388,4.814221989508076,0.0351442224808447
2013-11-11,0.0002400967954027507,-0.7753073313333854,3.256773341942885,-0.020523198486851246
2013-11-12,0.0001921237094513208,0.6405889152441778,2.759395866430664,0.017564015338407124
2013-11-13,0.00032349463384719334,-0.3133025852546907,3.5669501293181662,0.006277696209490813
2013-11-14,0.00019396254314357297,-0.5169719060942105,4.004913374958846,0.004224418515391015
2013-11-15,0.00020233396509305093,0.6730361494673879,3.3342465043624476,0.00984863336535824
2013-11-18,0.0001724748796279672,1.6936175225558727,7.507774281353795,0.025090964838469176
2013-11-19,0.00033388331654806,0.5416128035146996,4.051638472868371,0.013012345494734845
2013-11-20,0.00012269195783738712,-0.43718865023023123,4.1762580132001546,-0.0020987334004303193
2013-11-21,0.0005335023332430451,0.6413551127536311,2.768612443869496,0.013908489647674216
2013-11-22,0.0004112248028049934,1.1563176911651336,4.6128652641849435,0.014568814485448556
2013-11-25,0.0007049664093967776,-2.3776770162447285,17.977849903916365,-0.010949576037620368
2013-11-26,0.00015957950138873936,-0.4489496652456301,4.419615605653138,-0.006212345665398189
2013-11-27,0.00031811165679579645,1.0956808175864836,4.770303288351462,0.02293056701467666
2013-11-29,0.00019495468772937063,-0.6674138034813988,4.402688717118625,0.0006764316405147852
2013-12-02,0.000522257421886715,-1.058895232475019,3.3624433113985686,-0.03755172840300247
2013-12-03,0.000761759893212687,1.1668989343985336,6.063559331767963,0.011518409804390117
2013-12-04,0.0006142309342131112,-0.6626481449109813,5.738468447787377,0.013101408706502227
2013-12-05,0.00027517842158261295,0.4322509116466623,3.908004914900372,0.0005135467671069094
2013-12-06,0.0005603848898573766,-0.8586408691295221,5.861404897323064,0.0073335980193984796
2013-12-09,0.00038659900745659437,-0.9329359023719191,4.168942106008028,-0.013514869380181871
2013-12-10,0.0003235434114352447,-0.24255240820953256,5.241563041919107,-0.013525419038802333
2013-12-11,0.00027805962468677414,-1.062840059613241,3.4931339507519055,-0.018856916783313693
2013-12-12,0.00033961184602435775,0.00231107413600196,2.4803660973745227,0.007797385166125714
2013-12-13,0.0008041816412695553,-1.5731263985720931,8.441998083242172,0.00563285673877445
2013-12-16,0.0007206806768720796,1.5599993352530168,10.319870229183122,0.010129280805573515
2013-12-17,0.0004092743762616397,-0.5931556495211793,4.545654748880163,-0.015056270234375724
2013-12-18,0.0004556815021908395,1.0029047357203862,3.614329163048307,0.030402666252465238
2013-12-19,0.0004518589399915146,0.09041293655952416,4.9229453420171545,-0.008631154771837402
2013-12-20,0.0005809839207922895,-0.27364382434594064,4.337430887285805,0.006394211222684909
2013-12-23,0.000506951089875719,0.7463849079859143,7.304152000895671,-0.002759960265066752
2013-12-24,0.0005359100314604059,0.5999497654314877,3.799157421918808,0.0049969038142192446
2013-12-26,0.00046579265340953923,0.5139880324124694,4.420902767718201,0.021257517729030617
2013-12-27,0.00025713885154216064,0.2622425756931221,4.582622752798128,-0.00489159735002076
2013-12-30,0.00031642842087346564,-0.02221624699834042,4.065458502563148,-0.0008458430174327347
2013-12-31,0.00016818432158001955,-1.0572726401874357,5.535087612173687,-0.006621991655165971
2014-01-02,0.0003159347788946013,-0.4732480965282146,3.401148098051949,-0.02641040697922392
2014-01-03,0.0003974585395520322,-0.013311025990365695,2.9988121049205763,0.01216983994945231
2014-01-06,0.00037476379913657843,-0.15411427702140024,5.538424243980587,-0.019191121357155616
2014-01-07,0.0002673327277948037,0.4158560465502053,4.3298582816533475,0.00211163192512398
2014-01-08,0.0004316109244850668,-0.05615316036029031,5.008964275655808,-0.006348193716285699
2014-01-09,0.0005101409436548113,-0.9212655121308436,5.699215829701031,-0.005498901726947558
2014-01-10,0.00035222548440582563,-0.37793673901033853,4.99679400628506,0.005852597308271257
2014-01-13,0.00035367617677072374,-0.3090282415185056,3.8874953521322104,-0.0031880442899998584
2014-01-14,0.0003628496349824459,0.39478962078946744,2.8130466467606627,0.02036947110436582
2014-01-15,0.00044628418378232445,-0.5193271914011292,2.559274141126566,-0.012594086005318417
2014-01-16,0.0002121239600376052,-0.3021756918254677,3.1784068637885228,0.005266808477729867
2014-01-17,0.00012652444818064753,-0.3906609968375902,4.416995673239763,-0.005795167290737702
2014-01-21,0.00015580931912194217,0.024994110202441796,5.537288700292161,0.013991213967222471
2014-01-22,0.0001902804607947514,-1.304991570114758,10.794677345760316,-0.0033052107181372747
2014-01-23,0.0004277701399545083,0.48034574112299144,3.587389744390099,-0.01033388265545021
2014-01-24,0.00047526708932707035,-0.22277256025292863,4.286332901722532,-0.03456953585842726
2014-01-27,0.000513268870776889,0.44335021868191116,2.5592472049435737,-0.004749638607333573
2014-01-28,0.0005257425559870991,-1.2017132482975514,5.347100638511962,0.0014638228594798797
2014-01-29,0.0005421400526736587,0.7740940053809466,7.8851076164840235,-0.012511654301454733
2014-01-30,0.0005343312155103289,1.4395496231685234,6.12481211103471,0.013608144903661579
2014-01-31,0.0005337020503884203,0.16845772605805967,2.8866062198088502,-0.004209721625895835
2014-02-03,0.0007729331567039934,-0.17351507484808745,2.72623797807116,-0.050791473381845975
2014-02-04,0.0006687793141108133,-0.2112863879758502,4.140477061350318,-0.0007722593832810709
2014-02-05,0.0009379602371191696,-0.8526259998851543,4.540065158017242,-0.005810607848560245
2014-02-06,0.00028302636961998487,-0.8029511428800898,5.785269388115834,-0.0031127616351467324
2014-02-07,0.0004351211206214029,-0.42492501943446187,4.491763008101415,0.0001948168239191972
2014-02-10,0.00044673928428891097,-0.5527557250350137,3.718578985012022,-0.004099583760237557
2014-02-11,0.0005107918991886254,0.16082611321670387,5.129484191536618,0.008958263781981834
2014-02-12,0.0003613174673465123,-0.6990312723766492,5.215964167718369,-0.011308379631393972
2014-02-13,0.0002450122300218488,1.8104858584185866,9.14527058774887,0.00488990227898789
2014-02-14,0.000276226803605252,0.28630601976522707,3.7472175339809244,-0.010395221010417455
2014-02-18,0.00018573460126528009,0.8195909624168184,3.152278383496801,0.01390128045019745
2014-02-19,0.00036732187462683443,-0.6697841629454678,4.481247181785467,-0.018050352132082725
2014-02-20,0.00031479302831193375,-1.2596104106192452,6.14722408168376,-0.0065547305843280945
2014-02-21,0.00022150577369821301,-1.04478612685707,4.157132461871376,-0.007400789346440284
2014-02-24,0.0003240639904992087,-0.3380724562002481,4.775861926399463,0.0006021888525102881
2014-02-25,0.00019197543986836804,0.5053940261308928,3.7491945177281507,0.005203028003410548
2014-02-26,0.0003908198377302349,-0.08754568631609531,2.883366707306643,0.004381601542325253
2014-02-27,0.000467688712200638,0.03876152040463307,3.6851344271104685,0.008706004915327803
2014-02-28,0.00030354026360248157,0.03695383389287034,2.414595676461484,-0.0049373033828055135
2014-03-03,0.0006615361995583827,0.43120631317821734,3.795242427571567,-0.01757579504024287
2014-03-04,0.0005685983176169633,1.1682618820748631,3.1919219955449725,0.05888075981592911
2014-03-05,0.0002930087597575122,-1.092967005230176,6.780403333803291,0.00037988618302975397
2014-03-06,0.00024925691119913107,-0.09212216749672397,2.926717615646582,0.009450150506498112
2014-03-07,0.000286046922714629,0.441802941113738,4.320115231864103,-0.0003763892084958087
2014-03-10,0.0002088515862228047,1.464188974615763,7.493403150789913,0.01660959178924415
2014-03-11,0.0004610025724058791,0.16875801454356082,2.6722762189833187,-0.005940220788679174
2014-03-12,0.0003536833255213807,-2.718980555026223,18.99761676629167,0.010003818920242491
2014-03-13,0.00020428974249296695,-0.06930439255099621,3.3457832494232402,-0.0018449987503732501
2014-03-14,0.00020037809902056963,1.0193872721977066,5.093131417822984,0.014483603297955394
2014-03-17,0.00034612902945707353,0.11114577428819192,3.401205853380381,0.007073663696382848
2014-03-18,0.00030483396376871014,-0.03553787242722877,5.485877130288451,0.007562111148827988
2014-03-19,0.00026925659031335397,0.943347862313669,5.709167763952723,-0.008466353961170014
2014-03-20,0.00022986932064317136,0.16288041652650467,3.0767085146003996,-0.0018105171857847324
2014-03-21,0.00021196748781426088,-0.027762850507390763,3.5567685541505285,0.007222924003109643
2014-03-24,0.00032590180228828395,-0.17115407513112607,5.1443867689968945,-0.010854044667749196
2014-03-25,0.00046241573913900335,-0.9184436781206416,5.058491628726963,-0.0159504606434977
2014-03-26,0.0005081867680468077,-0.11780758266532443,4.717720776577468,-0.03440511931497481
2014-03-27,0.0006402901553043387,0.2650994576524505,2.7287923155337435,-0.008066063941474688
2014-03-28,0.00038614077144181525,0.7453698721406408,5.114460459054757,-0.01300366999242053
2014-03-31,0.0004964529315314344,0.4698697082334897,2.8451690468287762,0.01800454076650171
2014-04-01,0.0034105354574925197,1.2330829174860845,8.502939079717668,0.20502181328367763
2014-04-02,0.0017858382108886768,0.5340408919160304,5.881142379387437,-0.013849804570848612
2014-04-03,0.00027427187318456803,-0.42335296616119295,4.149921035873299,-0.029430375010351284
2014-04-04,0.00073758369974804,-0.8157853633196435,3.5298056161969424,-0.025790850024995038
2014-04-07,0.0006973582397054457,-0.5439889359911256,4.06326568162585,-0.00857792876882879
2014-04-08,0.0005815412161188366,-0.20611222032394266,3.7508105639291185,0.01741506386286229
2014-04-09,0.0006520486303268627,0.8719297207975372,4.53135933897749,0.025081126467430437
2014-04-10,0.0003326482228590101,1.3139312581187668,10.603581624390287,-0.002268944092108427
2014-04-11,0.0005884335608981853,0.5695124961011432,4.291814782099121,0.005824345608204773
2014-04-14,0.00035499154441046124,-0.066819784536892,2.6439895257074917,0.009632350809614998
2014-04-15,0.0011768720920821952,-0.656753728364849,4.656518843170425,-0.004965187183463726
2014-04-16,0.0005601596413964853,-0.2198061932306064,4.148509828228986,0.005604160084237364
2014-04-17,0.0003514037754722053,1.6378193939952104,10.86218959854363,0.005255106537123133
2014-04-21,0.0006578352885846903,0.3218183903036059,2.4049157147819886,-0.0012714227452716997
2014-04-22,0.0002797386147575759,0.7466845657540814,5.203446935499886,0.0020652297165382194
2014-04-23,0.0005283092899911588,-0.6991886000685339,3.8743335772700433,-0.010690130458080205
2014-04-24,0.0004052880804857665,-1.2377513556033464,9.75836368543553,0.0055986511157364305
2014-04-25,0.0003138141356970472,-0.4377208749094724,2.930787141087777,-0.013813220126580816
2014-04-28,0.0005192205838732611,-0.9621135632003756,4.788459452206789,0.0029069933232070966
2014-04-29,0.0003543365783400603,-0.42512255411890343,3.25262004464176,-0.009234666864710306
2014-04-30,0.0004709052487486182,0.42925410975294614,3.790594598279414,0.008266613231181275
2014-05-01,0.0006443849035967983,-0.6911343570295556,3.978605557387826,-0.009243602463220313
2014-05-02,0.000372620647675672,-0.15261918322455095,3.5766023387628274,0.0008142986751780157
2014-05-05,0.0009999385732785723,0.11326685656064708,2.412010698084297,-0.004404947858939856
2014-05-06,0.00076881451040423,-1.0426706589787489,5.348321393315589,-0.05305042300271534
2014-05-07,0.0005759168489763071,-0.10461281467348124,4.168869801272703,0.007215247199246377
2014-05-08,0.0005645506234527178,-0.0590196194518474,3.8660130131084425,-0.052356912049448034
2014-05-09,0.0005243401336525975,0.33961956383495384,3.7774402817159833,0.010407499884298232
2014-05-12,0.00038549778823890286,0.821032529180478,3.600708878236491,0.012770704925190834
2014-05-13,0.0005045759973791715,-0.4126089843592059,4.340485602759942,-0.029511196361623693
2014-05-14,0.0003798044661080314,-0.025384960965924408,3.928889136538848,-0.012420316709853552
2014-05-15,0.0005235928015963671,-0.9079604841703431,5.605955793377538,-0.02342980133501804
2014-05-16,0.00035110312131357796,0.7221966854692126,3.210768279907436,0.01845503419881922
2014-05-19,0.000350444975139698,1.8677098944547241,7.542054132820246,0.010290493843640114
2014-05-20,0.0004541777541141268,-0.6207781964710459,3.917949542134473,-0.02293000265823375
2014-05-21,0.00041943548456424107,0.6834575684349397,4.046256173706816,0.006525589618091132
2014-05-22,0.00011025249087985258,0.6228203323720765,3.171269254427124,0.005744476218587202
2014-05-23,0.00014795802068533578,0.717199749081382,3.745736363005423,0.006813540805364671
2014-05-27,0.00029268719408709554,0.14823309580421276,4.179181102073047,0.018365716310450697
2014-05-28,0.00023575724971271707,0.12466047732777982,2.66652103962483,-0.0027063782310743356
2014-05-29,0.00036303935609557637,-1.5409907241483864,7.411227950381098,-0.0047083520607733576
2014-05-30,0.00026751987420365095,-0.34586296937732136,3.0280859131347015,0.0009070824616079776
2014-06-02,0.0006399738653280058,-0.2877852096331856,3.823659152952091,-0.004544220169602209
