,FCFS_RDVar,FCFS_RDSkew,FCFS_RDKurt,FCFS_DR
2013-05-24,0.00017114199227151746,1.4000704052499662,4.781716602957803,0.0009249865361216081
2013-05-28,0.00014809582468226377,-0.5639586916903541,3.8857113769626066,0.007367663383076373
2013-05-29,0.0001495644943205486,-0.07794291432072316,2.8424601938998513,0.002199962838801195
2013-05-30,0.00020778662021806314,0.15709634581429333,3.016135222645597,0.0018293457747131647
2013-05-31,0.0002512430672279771,-0.5134090179383249,3.8834184979722646,-0.016587055693051855
2013-06-03,0.0003543905144574806,-0.018255619710787777,3.287206015647623,0.010720857151206964
2013-06-04,0.00039060470801175726,0.46244269007146094,4.259346722379874,-0.01165044841231433
2013-06-05,0.00024740926345748985,-0.22601020798768368,4.119530385228604,0.014037797120417306
2013-06-06,0.00031304683610475584,2.3819863134100085,11.511072458304401,0.023922808441961152
2013-06-07,0.00022946438396944868,1.309224062258774,5.505782173464755,0.019859011394515846
2013-06-10,0.00036709675703706197,-3.989917366733224,27.960585624512195,-0.0047516027375253955
2013-06-11,0.00017151123676993377,-1.6235992125935292,10.994635552275993,-0.006015563007211178
2013-06-12,0.0002618994734835382,-2.488428620051098,15.732528809828189,0.0028352745824955505
2013-06-13,0.00013976138250731742,-0.009142363097383798,2.9614523239492523,0.017889134094208003
2013-06-14,9.533219898791896e-05,-0.9026240051947333,7.446501654876805,-0.008378704392653091
2013-06-17,0.00012060453638733124,1.3188333510208667,7.502226369764168,0.016687451663287334
2013-06-18,9.643531267199566e-05,0.15590363331229867,3.0005606658722908,-0.0012073739799562944
2013-06-19,9.312864700914779e-05,0.3099885803019705,2.9635578911676252,0.000862698265748918
2013-06-20,0.000673803604156489,-3.7425340631639523,19.754332183821834,-0.05148394419928248
2013-06-21,0.0003899258266245039,-0.6465391385792679,3.5314471088430373,-0.022027414443898774
2013-06-24,0.00035662994126115774,-0.5548563110318824,5.320799432053041,0.012541817896062568
2013-06-25,0.0002935195954652736,-0.7874801126822718,5.466431726807711,0.011661795397827746
2013-06-26,0.000988195413967998,0.13312270895381198,4.42558972646536,-0.11101250990101796
2013-06-27,0.00016682642617952412,0.17310520189531173,3.778113639472973,-0.010173116272770066
2013-06-28,0.00011253830933909004,0.898449009896444,6.203784026039632,0.006319457840622711
2013-07-01,0.00024802959047179064,0.7049964084874185,3.3849635600247097,0.016126315839790628
2013-07-02,0.00027996316351600964,0.8343091060279485,5.355704493277636,0.014885550614226695
2013-07-03,0.0001982932140050914,-1.2657492246464883,5.083828754593821,-0.013087671693168712
2013-07-05,0.0002786049622678221,0.542321107696561,4.933979195919324,0.016627357576784352
2013-07-08,0.000218040958724531,-2.3474070047139994,12.589133867097278,-0.005906544594865171
2013-07-09,0.0002673909316024072,-1.7699214686655202,8.80141349353462,0.006495434317074444
2013-07-10,0.00013180664149208107,0.0017890448129640572,2.767842398741981,-0.011047708522920363
2013-07-11,0.00024006873423256677,1.5015805847446793,7.495349518502072,0.013399261283999042
2013-07-12,0.00011341630149540933,0.07245875204220327,3.522643868940986,0.0021508184570278033
2013-07-15,0.00022411207611223126,-0.310673716104251,8.454462492121346,-0.0074495034450334785
2013-07-16,0.0003937238279768681,-0.20326572658643505,6.004664157508848,-0.008497370005340343
2013-07-17,0.0010958801798172544,1.530676731250759,11.08057452389569,0.01848277631399098
2013-07-18,0.0002627083767395255,-1.6464929041520868,7.332400946751231,-0.012744234502370055
2013-07-19,0.0005304060953589505,-0.8384029684121473,12.056602994055304,0.006294261203850127
2013-07-22,0.00023061605913753802,-0.3209814607138396,3.9817534112518778,0.014792079601457786
2013-07-23,0.00021968802796061953,0.21771660103962623,3.029933345080037,0.021596564584351885
2013-07-24,0.0001402861382260712,-0.1597474051076578,3.4813391714055806,-0.012365556595163696
2013-07-25,0.00025794776001628544,-3.151706631589015,22.666625810313505,-0.004989729170197688
2013-07-26,0.00021945028897433225,0.475096972738731,3.8325370467245192,0.010144676116233597
2013-07-29,0.00025434399515920014,-0.1968647208909021,5.770869013061357,-0.007454752304890011
2013-07-30,0.00014559137509414537,0.44447572776916916,3.7570940967532804,0.012962325557601684
2013-07-31,0.0004174465442884959,0.2474092682460804,3.0364666826617484,0.011299641832163143
2013-08-01,0.0005829843515973084,1.0366982925245176,4.437369688465491,0.03333322978569697
2013-08-02,0.0002335896010256105,0.524174133319393,3.351888465163455,0.00343565135555135
2013-08-05,0.00021432929917022074,-0.8358188951063432,3.752130538531741,-0.015278500670513395
2013-08-06,0.0003031313470622381,-0.9716286499278404,5.081441181944779,-0.019806405590824028
2013-08-07,0.0001830601906987857,-0.4313882674830948,4.218520165897609,-0.0075060555422465924
2013-08-08,0.00013892702361785887,-0.2035580589253007,4.763103396574801,0.02216712619663186
2013-08-09,0.00013793198450074508,0.9525663864766818,7.192905527702857,0.0034942046823229767
2013-08-12,0.00019673910224786144,-0.14014588682668566,2.5499085628386235,-0.0034942046823229767
2013-08-13,0.00013703451782153046,1.244195046299992,3.46153615691292,0.0209651062612215
2013-08-14,0.00022197272421135798,1.4001108746247888,5.601601063858057,0.023887055518446054
2013-08-15,0.00038886831357196994,0.5876076161420051,5.20094231944378,-0.030402879875114586
2013-08-16,0.00018273532226154615,-0.11739193381207122,2.531351835692935,-0.01703187342619472
2013-08-19,0.0002882564172536412,0.5212841670682579,4.043141559417175,-0.013762454012654413
2013-08-20,0.0003080331338967889,0.11232305449740457,4.2708362413635275,0.01708167291415874
2013-08-21,0.0003875617596102434,-0.4729407139412034,4.280152037763074,-0.019518999565435458
2013-08-22,0.000253122379499053,1.521803363615757,6.154864875875919,0.0005628299268249926
2013-08-23,0.00020810325612946986,0.8879659860897194,4.012122288645687,0.011750581237438329
2013-08-26,0.0003444696279406714,-0.017567406346498605,3.42189707427717,0.023276091355576067
2013-08-27,0.00023022487309040698,-1.520230806211407,8.543530551442306,-0.014414949581676773
2013-08-28,0.00046240334832463466,-2.035620441634442,11.472316603139387,0.011148732382822324
2013-08-29,0.00015402734499034374,-0.36435062864574136,3.623872382900036,0.006702415199877354
2013-08-30,0.00020096659616033877,-0.08910650140537514,4.427804191728809,-0.0021689493607568444
2013-09-03,0.0003337935686283712,-0.8460833567024255,3.4192748932177084,-0.007263439609894284
2013-09-04,0.00044677572020805254,1.3647161679698776,5.527680990962385,0.01788183143368194
2013-09-05,0.00041007162358682256,-0.6372193111632557,4.4447864234275345,-0.006465652271729461
2013-09-06,0.00021611548402879327,0.12753011887309113,3.153891547887023,-0.0003603965314051827
2013-09-09,0.000285938502449984,1.474747700865988,5.491447600336629,0.021045999343997757
2013-09-10,0.00021419996224792532,0.13328628394999595,4.175431551057882,0.002643842375750438
2013-09-11,0.00028718094865577237,-0.5858685456867422,4.189190760650943,-0.027844155857865704
2013-09-12,0.00021691060319592301,0.6607140896388668,3.197435797890974,0.009367818663485572
2013-09-13,0.0002557212589710963,-1.242062736695333,5.532381911233856,0.007502777711254183
2013-09-16,0.00046906034948756127,3.0454891196877116,14.89736079443282,0.01255653434908277
2013-09-17,0.00015678400391550435,0.4242375042201097,3.0059764776281432,0.0008784594540260926
2013-09-18,0.00023701599231793781,1.435973940048107,5.87629558635162,0.03213813938913379
2013-09-19,0.0004705326187399181,0.19792436094969157,5.3284167703045915,0.0062716389387524885
2013-09-20,0.0002924843359263654,-0.7744559204192528,3.593026922810583,-0.010531723387765979
2013-09-23,0.0004922821431632792,0.21116538787922837,5.9179835957580424,0.019280143162018426
2013-09-24,0.00042305484188714324,-0.7283681951158439,6.0597344247526,-0.020647211353102435
2013-09-25,0.0006021360163725151,0.9906241626438177,5.828999617416227,-0.0037690450942360343
2013-09-26,0.00030293140223996995,-0.04140800098472347,5.002023950473852,0.007694214817814071
2013-09-27,0.00028609560963967895,-0.4571414360731366,3.7808908964961243,-0.007694214817814071
2013-09-30,0.00038857655344799177,-0.8243646021411111,6.113559447997344,-0.006371116467136062
2013-10-01,0.00023506850558101115,0.8742872994381891,6.406153782803721,-0.023596311159381322
2013-10-02,0.0002650319455932658,-0.27681100722799545,3.205254370975805,0.0040596497164679946
2013-10-03,0.00017535984614658372,-0.5228747950136815,3.4685022661508422,-0.006893545363206854
2013-10-04,9.838997378320329e-05,1.7744993414392665,8.260944757694528,0.011988829075050944
2013-10-07,0.0002554821882876425,1.1616273709837945,17.316043200793516,-0.004743056995302197
2013-10-08,0.00015914613499331366,0.9174499831733205,6.671122965959166,-0.0038814981210881783
2013-10-09,0.00031304052428055587,0.7578288889553422,4.424994548155939,0.0008835635784132378
2013-10-10,0.0003506275497349531,2.2298369942425906,8.431109123740123,0.03351883305958481
2013-10-11,0.00025932853325031415,0.24588366298394213,4.305265218232932,-0.011682067678664865
2013-10-14,0.00015750963794193117,-0.6210959532511541,5.6078581830374326,-0.0034620168838817023
2013-10-15,8.880314590990721e-05,-0.21629451983328768,2.8589902262052838,-0.008882745173129258
2013-10-16,0.00031512656529388266,-0.7586488542938395,4.770017640994491,-0.004910464340912135
2013-10-17,0.00028004845704929666,-3.071288678541132,19.227441716459307,0.022082012796988515
2013-10-18,0.0004261219435486314,-0.43177588528682376,5.968602008986778,0.02295042221503163
2013-10-21,0.00019552892710797819,0.6758686083502865,4.676515345597686,0.011696120882673355
2013-10-22,0.00041576237752407707,-1.307713333790889,13.855289465153222,0.018433703329481688
2013-10-23,0.0005227754994611235,-1.921961687630262,7.733315329565238,-0.00900984724390419
2013-10-24,0.0004568699917169062,-1.3259184323538404,8.917918294850846,0.0036136522254714976
2013-10-25,0.00023319719938424415,-0.5508854692690879,4.2149386998391725,-0.006085066957317586
2013-10-28,0.00014728068526251637,-0.08953249715416033,3.7728627318265486,0.00968585915047715
2013-10-29,0.00021396027044094133,0.8097897178349395,7.269062190135197,0.010886350356993368
2013-10-30,0.0001974432045011572,-1.3747319131859497,4.913929134175607,-0.00258902472548872
2013-10-31,0.0003053996259488586,-2.690884727099721,13.560324582547112,-0.02013004406368868
2013-11-01,0.0004930470796620978,-0.047192680596600235,6.010641195390269,-0.004805582072024528
2013-11-04,0.00017603250222824067,0.9127972624263737,4.878204170361302,0.023314087703576014
2013-11-05,0.00030073862099992536,0.3652849130062194,3.395471777679734,-0.005369718566200277
2013-11-06,0.00017364927873812173,-0.47322132530766053,4.316745933989074,0.0035829974824110877
2013-11-07,0.0005421704329565523,1.611165276417271,11.655758136461046,0.0043800086628253965
2013-11-08,0.0001906226831661448,-0.748089242365271,2.8479869488190785,-0.029235173644911683
2013-11-11,0.00019054766211781812,0.41345675174374974,3.265494311832622,0.009455120977027498
2013-11-12,0.0001723094197884336,-0.19980042860755207,3.50402683920722,-0.009288533005125998
2013-11-13,0.00021966607604893154,-1.1620993247264522,5.80604682340362,0.0009994770137167208
2013-11-14,0.0005854753765040408,-3.4849162665449365,22.76444054401088,0.012901176215883048
2013-11-15,0.0003600980823224931,0.6553196851560683,4.392588614077766,0.03456418063265598
2013-11-18,0.0002019562140573927,-2.167140793323781,9.308379852518229,-0.017294236315118283
2013-11-19,0.0002812940200579674,0.5751002907616749,6.144125260061611,-0.0027496618525209016
2013-11-20,0.00022203859306343105,-0.06670943125414618,5.23410588084397,-0.004870992355209047
2013-11-21,0.00040501496325352657,0.7794204241607946,3.7412649848290553,0.03029810005373701
2013-11-22,0.0005298615434591805,-0.7611350051020247,4.235094132916792,-0.0006318588549278914
2013-11-25,0.00037871863999905885,-1.1335071815544788,4.6166440735267615,-0.016890185984713924
2013-11-26,0.0003138594112339133,0.7349065109541699,6.877149271977349,0.009277196764259088
2013-11-27,0.000241742374918702,-0.2795572754461962,3.4875784026400254,0.011240388837175708
2013-11-29,0.0005663814257159173,2.671238240585826,16.008140669267377,0.0009442900107128338
2013-12-02,0.0002844724446780382,0.2724562902600502,3.6339500524908317,-0.007895196243620894
2013-12-03,0.0003752376827213611,0.5127717279335159,5.335809287151289,-0.021309798745133612
2013-12-04,0.000328693460667708,0.7496131902838471,5.7165735199743555,-0.00960073245893689
2013-12-05,0.0005022256949085034,-0.18675029030172224,3.2397291490996762,0.017343851835543767
2013-12-06,0.00047074792140912487,0.40618971069023935,4.085186391167841,0.0024074856805533784
2013-12-09,0.00033816405545103435,-1.6836712725079066,7.824492863295927,-0.021060184262512216
2013-12-10,0.0005782576015097614,-0.4844876539745318,5.82509870015633,-0.016507429108965077
2013-12-11,0.00034059244594054374,-0.35886376161633227,2.7299918798595333,-0.012056480267760072
2013-12-12,0.0005167020287584437,-0.542526391875348,4.83020740582928,-0.0042204425208813845
2013-12-13,0.00021939038116083675,-0.25688859627870436,4.792846862112657,-0.001862609263526771
2013-12-16,0.0003467909152272233,1.1917972026675117,4.830492888841192,0.027746992795337988
2013-12-17,0.0007535905551939534,4.677986024954867,34.30156321583224,0.012125309458294709
2013-12-18,0.0007068453092345335,1.5347127057767216,6.920024814312879,0.02190808523828025
2013-12-19,0.0002467466494957453,-0.38369052547755206,2.2748817892027016,-0.03915701691916684
2013-12-20,0.00038308977844169655,-0.08539894539529667,8.640702955396076,-0.004483838520577876
2013-12-23,0.0004195718815766039,0.29266806488306363,4.974646014197411,0.013063463794658503
2013-12-24,0.00020337442488564114,-2.515921281298591,12.957727280769788,0.009646050539489082
2013-12-26,0.00034052529330940064,-0.23308389278415,2.5024491586294353,0.0008131918134584026
2013-12-27,0.0005407469685759314,-1.4583540655325293,9.105564023252935,0.005512379475158369
2013-12-30,0.00018617908419252575,0.35447968216920367,2.8322931591990694,-0.00372565839136918
2013-12-31,9.200018782609718e-05,0.2613887273824359,3.8140209387845285,0.003563843508873177
2014-01-02,0.00025112451880679557,0.23076258581784714,3.1119025991721516,0.001131455944290316
2014-01-03,0.00024820011325566696,1.5690878451717674,7.695331751049947,0.014114135495415958
2014-01-06,0.0007741267110479024,-2.887596927139715,19.356536521684795,-0.0031903119575700245
2014-01-07,0.00023782170902469335,1.3825810888384475,6.682928773956223,0.00827357807614515
2014-01-08,0.0006077878313403329,-0.23877163234590004,6.317777101751793,-0.029425645885284624
2014-01-09,0.00018906268774865277,-0.6387806515879352,4.251454253068056,-0.022610067674879275
2014-01-10,0.0002319535242771405,1.1072618300772459,7.253179859531683,-0.0036790707832841107
2014-01-13,0.00028684613081656385,-0.6306449762975612,4.796411556412988,-0.005880729233179949
2014-01-14,0.00021703065632602922,-0.6352566445451111,5.376765599308692,0.010227209257158698
2014-01-15,9.957286297604571e-05,0.5607433025059033,4.4561800173567745,-0.0021708785277736453
2014-01-16,0.00030563519781870403,-0.7991655398650015,5.138435496670764,-0.0219713582639276
2014-01-17,0.00022871345217188532,0.027792603510510598,2.5111277560820437,-0.00823625008929163
2014-01-21,0.00021264764780566157,-1.5922142922785818,9.351151124765053,0.0022374524895578674
2014-01-22,0.00024117642790124483,-0.17724423044734552,4.1527100038374405,0.0029181677134184625
2014-01-23,0.00022098009514384743,-0.18132946976559594,3.0158161495577858,-0.002230783911587153
2014-01-24,0.0003972269567088271,-0.387010179745267,3.4654878756593535,-0.018202925415438997
2014-01-27,0.0006614982033512429,-0.20671649701761838,3.5036056377708613,-0.02911097929930495
2014-01-28,0.0025525311771750405,-2.326344228763235,15.104817888410842,-0.10832676339225866
2014-01-29,0.00019089908870070148,-0.46875215937442416,3.76756292022857,-0.010289534908727749
2014-01-30,0.0002608436894085254,-2.261006383318328,15.080499871905051,0.001620840461115769
2014-01-31,0.00028273336695336225,0.14871879829070603,5.297669469480824,-0.005074557967565507
2014-02-03,0.0002896323099496352,-0.5392009918612489,3.3971634567932747,-0.023889090538372404
2014-02-04,0.0002922069528395469,-0.21746101234042609,4.851551830703119,0.01407319196499568
2014-02-05,0.0005473917006870597,-0.18899576857536085,4.283804302776583,0.00020530076051406
2014-02-06,0.00012155490375260422,-0.8567785793210047,3.8430976117355735,0.006553607685170437
2014-02-07,0.0004970158731914068,0.43332423991311936,4.9561220837694835,0.005293063343989157
2014-02-10,0.0003175655424189476,0.9529178743501963,5.833666750358893,0.0028384847512685774
2014-02-11,0.0003273288543132913,-1.0903563619209566,9.258577639460093,0.019052228507740576
2014-02-12,0.0004208377046709036,-0.37701194359220697,2.9102918233142705,-0.008979677392486618
2014-02-13,0.00026973513902495285,0.15887222591617067,4.850845001890835,0.03525046636965001
2014-02-14,0.0001130021238065782,-0.7216531044928113,2.8837385084743064,-0.0015492627218312016
2014-02-18,0.0010592090803445446,-1.6487273077200977,6.772351165773726,0.010027212174598343
2014-02-19,0.0002864996372108429,-0.6596689396272207,3.122398598500853,-0.021527137703967192
2014-02-20,0.0005300591751437696,-1.0104737690410546,8.162299442042956,0.002936251898617126
2014-02-21,0.00028896096033826784,0.38773726186049934,3.719132741989818,-0.005291416072455313
2014-02-24,0.0002979325885015102,-0.8297932324346009,7.805126094560469,0.02618210723665948
2014-02-25,0.0008571575293360702,-3.0166996336082224,25.277825282969033,0.00686743951353197
2014-02-26,0.0002076376354443009,-0.8424621884718693,4.775459979003478,-0.016291749635201302
2014-02-27,0.00040288109939003186,-1.1498465532957318,7.227650759428377,-0.0034842653452802352
2014-02-28,0.0002523747176218377,1.0424449319945601,4.737844877864699,0.024139168271559264
2014-03-03,0.00048118497751236137,0.06904195123682688,3.592457719390057,-0.02355761033806214
2014-03-04,0.001067011130959493,0.5928528117195729,4.757457144110401,0.03597315444427407
2014-03-05,0.0004451442871005679,-0.6811209705259818,8.178976371651471,-0.021924939134405186
2014-03-06,0.0003794027298440014,-0.44100643866665834,3.8665206125627223,0.004956203116833979
2014-03-07,0.00017099790682111003,0.5733948211970047,3.2373156980186497,0.010780338622307095
2014-03-10,0.0003338254265599497,0.5802134767653312,4.456780667739066,0.009175118733723675
2014-03-11,0.00021115779539842297,-0.5621729398712816,5.977542922676452,-0.002239295687334497
2014-03-12,0.000156179942358146,0.506525757185717,3.820098346793518,0.0007470212400777498
2014-03-13,0.0007879893574463641,0.13633043528927377,5.515793803147875,-0.01827314428849247
2014-03-14,0.0006584504640012302,0.5688547039849745,4.531805846843638,0.0011401389559297925
2014-03-17,0.00027445452533875366,0.8497771960596878,4.252621683742867,0.01806589217068799
2014-03-18,0.00010365923186848404,-0.1769600697791493,3.7792240765790734,0.007061847755152506
2014-03-19,0.0002522496720980652,-0.28824119461036246,3.869598701966904,-0.0024102894098576577
2014-03-20,0.0002502814145538323,-0.017289890791099004,3.1261148408548416,0.00536897806115233
2014-03-21,0.00026396534105118714,-0.6021028156000975,7.878501591745188,-0.001848092392281675
2014-03-24,0.0003756945785809399,-0.7857529836336368,4.335602538402433,-0.019236674166992263
2014-03-25,0.0011461913733163613,-2.650973982921549,12.367466453434158,-0.06949146206589019
2014-03-26,0.00027816270665463865,-0.20505642186591908,3.4892759188174076,-0.003442298600997873
2014-03-27,0.00021542534896694957,-0.43595400684287133,4.580955518295078,-0.0008116443744579094
2014-03-28,0.0003759975000718471,1.0598196624712637,8.016922365277699,-0.006108916715378054
2014-03-31,0.0005891682699474344,0.3662977972725902,3.371670047436329,0.030177341605588826
2014-04-01,0.0003047660894487719,0.33730138207597293,3.3103884509016344,-0.012965168280052897
2014-04-02,0.00035630186407932567,0.13536269382708144,5.503982776045201,0.011180045672052774
2014-04-03,0.0005514037512844606,-0.7000317088572924,4.225965518753319,-0.012385294270452984
2014-04-04,0.0005955312254786685,-0.44299746798845147,4.650803412135469,-0.01152338045483381
2014-04-07,0.0006413403483899414,0.1951428068456388,5.355479065901692,-0.007961678392046867
2014-04-08,0.0002915649121598015,3.187102900385877,22.647084474843762,-0.017575124234734396
2014-04-09,0.0003714551158419055,0.12299385138118979,3.566267900457695,-0.003133867222444131
2014-04-10,0.0015349191839111606,-0.12609324998237345,2.884626214241952,0.013715985373182082
2014-04-11,0.0008458330404440106,0.7128722922496845,3.450571136601965,0.04144099520823907
2014-04-14,0.00032247130977933923,-0.05414633610847976,3.224069523289312,-0.0011889342811461923
2014-04-15,0.0005276862239138013,0.2912145736969362,2.8806999474924067,-0.0081616077279274
2014-04-16,0.0004783352377911596,-0.17618307149665963,2.266613573104558,-0.018560242220170053
2014-04-17,0.006257935162706459,1.553335714202466,16.427108249631587,-0.005512884768914983
2014-04-21,0.00022294966489017063,-0.5403538302929601,4.189094222661526,-0.02278006273537958
2014-04-22,0.0003890816650061841,-3.2377418772259396,18.543476476194964,0.009174202098849449
2014-04-23,0.00037936738233412413,0.5653652648419847,4.099496773972086,0.017896391007699908
2014-04-24,0.00032547544629908925,-0.02694378607721377,4.659975860633904,0.0012223543977452067
2014-04-25,0.00025566957881175973,-0.42991684629771826,4.3779236891608155,-0.010233329540530356
2014-04-28,0.0010862330934463835,-3.3614219411428308,23.11058585177973,0.01470329337015297
2014-04-29,0.00027663989422249875,-0.6591098137710374,3.521398307283592,-0.006508122086102297
2014-04-30,0.0003931935232707083,-0.5826593233425278,7.095257186538186,-0.004908954609437188
2014-05-01,0.0002633082703095912,-0.3770804900169905,5.524123330154151,0.0018435487079990764
2014-05-02,0.0005346599497094182,0.23450869623623619,7.14436805426453,0.0
2014-05-05,0.0003117662982718777,0.12654507635326917,3.980160882981217,-0.00020483966887541172
2014-05-06,0.0006066182994600605,1.3821595907829405,12.502589008379022,0.0014320288025317929
2014-05-07,0.0003531341106012905,0.8134773675293563,2.8952899362600437,0.012190577628835353
2014-05-08,0.0004436208361938437,0.960983021783971,6.885920138368613,0.004834620117648569
2014-05-09,0.00038143047603992817,0.11293409734206969,3.2492088641895527,0.010793610691500977
2014-05-12,0.0003759276093026682,0.1481958313610173,3.6366678830085655,0.018515241469401644
2014-05-13,0.00023978816577252307,-0.010903464645375375,2.835207430815979,0.00039031327803318305
2014-05-14,0.00040972727302559516,-2.3691793334360023,15.880690512993048,-0.015531494376907595
2014-05-15,8.753614391625045e-05,0.1489660616432635,5.2102403359918785,-0.004169644269630179
2014-05-16,8.245786547145289e-05,-0.20385737778778235,4.8411906104368585,0.008913640880692242
2014-05-19,0.0001706475388032616,1.0242592211635282,7.742877956026157,0.009811639964607544
2014-05-20,0.00032566045751934676,-2.4813808456055386,14.612621255623809,-0.017730843530401774
2014-05-21,0.000155438213763133,0.29487496238717303,2.7509347891164855,0.01401386647641889
2014-05-22,0.000149367578021554,0.7239906145496926,4.013182218500949,0.013046586578979724
2014-05-23,9.492840895292126e-05,-1.0314616468951003,3.962562929599537,-0.0060151861680899366
2014-05-27,0.00017152403646253676,0.5327527124593816,3.809523029426216,0.016216467110292676
2014-05-28,6.343333120234433e-05,0.14141907094044684,3.1211315557007393,0.00019140470650702568
2014-05-29,0.00014354962736097204,0.40741523856266665,2.8930439323262953,0.009337867189631144
2014-05-30,0.00019711281475986195,0.0915503145723981,3.6499411056299467,-0.0038007718069343888
2014-06-02,0.0002664247955884044,0.7109348347195048,3.128153786515802,0.010040715582719795
