,TREX_RDVar,TREX_RDSkew,TREX_RDKurt,TREX_DR
2013-04-16,0.00035725081175661753,0.30391723698886286,3.7931840676876005,0.03019178042493209
2013-04-17,0.00030449811124378827,-0.5393224087765802,3.7622334447010486,-0.0338942347534581
2013-04-18,0.0004871367538566152,0.35691235768533724,3.5013531054901663,0.013222171602798927
2013-04-19,0.0002869887417169986,0.9971614800720783,3.318299843830827,0.031789073524054245
2013-04-22,0.0004893826657652927,-0.4637600904888382,5.144924950701076,0.004786191835088438
2013-04-23,0.0002320531616240244,0.25358793112060474,6.1134908534502665,0.021157244375751727
2013-04-24,0.0002300650546921456,-0.2317299189633433,3.593097559799099,0.015929401935217413
2013-04-25,0.0002498174452475286,0.7432939318300759,5.089780051699891,-0.006220587808256628
2013-04-26,0.00031308416873057523,-0.8893152337775007,3.9567644337126975,-0.021773166567859104
2013-04-29,0.00018822229962194134,-0.004008584622687693,3.29468411358865,0.007174367146706828
2013-04-30,0.0001638140139463004,0.7083815396783008,5.913633352661051,-0.005735370084744229
2013-05-01,0.00045469370949267966,-1.5338590231253857,5.8215516589123935,-0.02939242331418157
2013-05-02,0.0004886231337062714,1.138803345903739,4.6612368717625765,0.02795342625221897
2013-05-03,0.0016201703646182492,2.297729917210086,13.554663928175263,0.07182777139084351
2013-05-06,0.00011388808115581893,0.5954580722721717,6.2505310847141695,0.008958413099109386
2013-05-07,0.0004832625333850353,3.9035700441377528,29.600843750626748,0.004921456081435682
2013-05-08,0.00034487473780413035,4.097040479874837,29.55350833132597,0.01907669596110617
2013-05-09,0.00017528181644753076,0.16260721313809642,5.006143985274106,-0.008371400546796526
2013-05-10,0.0002034788380252244,0.10047551505135367,3.3817438641344335,0.013176473462233496
2013-05-13,0.00012023662296082327,-0.5463625516440372,4.403083939555235,-0.0012914677562938515
2013-05-14,0.00041465629858647207,-0.2531980117334549,13.433165555406324,0.0148422699880979
2013-05-15,0.00019849976387152892,1.8547170819484322,7.522856792892108,0.027271155415295567
2013-05-16,0.00016979198280309824,0.5193726923220178,3.3928884040234997,-0.000885347556724092
2013-05-17,0.00012070139247635102,-0.3127161978589455,5.563939820277653,0.009520558345112562
2013-05-20,0.00021576659588891812,0.29408351919045644,4.171311141511528,-0.004044031885024335
2013-05-21,0.0001533106179069948,-0.4529062995299506,4.493764270397571,0.0015843679604858885
2013-05-22,0.00022827582978148593,-0.9609565417776018,3.570434503739288,-0.01613653299502449
2013-05-23,0.0004765331180920859,-1.9344860998679823,11.654784978452097,-0.012230368718495477
2013-05-24,0.00025557694013241753,-0.22779131607347222,3.237562891500536,0.005954045662652785
2013-05-28,0.00035242862840121985,0.30463194306988506,3.710730056804588,0.0172987279836172
2013-05-29,0.0004151287620824583,-0.9499579226408373,5.505617725259553,-0.016040300851250855
2013-05-30,0.0002833303623719566,-1.879548193057971,10.162334273796278,-0.0005390960587186022
2013-05-31,0.00026853976077169514,-0.008405557115082268,4.4852741399885385,-0.0010791727471959334
2013-06-03,0.001077649156243007,-0.6245574873127967,4.919004866809535,-0.019626251992841404
2013-06-04,0.0006023547175803623,-0.10759094232633135,3.378910603217885,-0.008662886934518887
2013-06-05,0.0005495594457077607,-0.8866486542611364,3.966689957383856,-0.03312312654219163
2013-06-06,0.0004890258825316226,0.8310934323516527,3.444545998203007,0.016510556284088818
2013-06-07,0.0005114621440860132,-1.051616095502213,4.43934434754506,-0.036416480155256004
2013-06-10,0.00034743475191554977,0.7326619132727565,5.4609887409327635,0.010485532962699384
2013-06-11,0.0009682200308665337,1.9401760911045949,9.363941138387192,-0.03159293458914503
2013-06-12,0.0003710056749476965,-0.5055644510462314,3.070221652153791,-0.005998818229253633
2013-06-13,0.0007880236800205856,-1.1063904325819596,6.085259399174546,0.013743867371068585
2013-06-14,0.0003490807739318305,0.24510489142686376,4.622930030035421,0.01842470743406288
2013-06-17,0.0004188525747305895,1.1748076288094527,5.133688810805565,0.050554975703476224
2013-06-18,0.00047407642100064524,1.0784372359446934,6.413356323926453,0.030905931913011386
2013-06-19,0.0004394569466249828,-0.46300690700719455,2.926657186432728,0.008911126513448941
2013-06-20,0.0006655149693438591,0.7760460042990357,4.31436250473835,-0.006407996295330509
2013-06-21,0.0016006940954725129,0.28822256611931846,5.345165476298052,-0.050353886145614535
2013-06-24,0.00889509797260058,-3.9202875294115094,28.420797918824988,-0.15158750122428666
2013-06-25,0.0007370159933197556,1.3857475987603036,5.179245587130215,0.08620985754281785
2013-06-26,0.0008399847527777476,-0.03501290337682628,6.200921125266447,-0.03156763366890969
2013-06-27,0.0005301915455689939,-0.05591775445033494,3.2535059953762118,0.006188138303413915
2013-06-28,0.0003685507597368786,-0.7068936479972764,5.293479749080076,-0.023721460867411004
2013-07-01,0.0004050638385865036,-0.49566458769123023,4.98744829640062,-0.008670879802200382
2013-07-02,0.0005214194980251746,-0.7622493093871381,4.765403949045152,-0.02255501049373354
2013-07-03,0.0005285516948381142,1.7106437239384829,5.421851153256699,0.011877993013851729
2013-07-05,0.001240745947970265,-2.5423934918269477,13.619859401270253,-0.018635424721936023
2013-07-08,0.0003056879417504574,0.5321090835994305,3.732336709120772,0.01152558128729364
2013-07-09,0.0003072246544425973,0.6848430734715764,2.82752572010265,0.021602765481240738
2013-07-10,0.00023505924840929436,0.3876128170978125,6.38289866249805,0.012406846662003979
2013-07-11,0.0005336437419822488,1.0190258057596069,5.662764139754623,0.04993400100401413
2013-07-12,0.00039652236989597784,0.5901743720012818,5.897770794942589,0.02221658268113158
2013-07-15,0.0002225482275311753,-0.4244116976575753,4.737639651512743,-0.0007780587826866636
2013-07-16,0.0004096854625331532,-0.04657233951777834,7.910587773199136,-0.028421095909575644
2013-07-17,0.0005966743415861839,-0.7528272024419757,5.127338380994587,-0.0356634840380079
2013-07-18,0.0004411302852489445,0.05578324206929993,3.710502374954574,0.022159257584293268
2013-07-19,0.00020514639516789186,0.3934994322732403,6.4849459494524675,0.008687841465733204
2013-07-22,0.00020511312965169036,0.5151095904370852,4.930045288021412,-0.0022153266982809505
2013-07-23,0.00015770299162055023,-0.22499791278550166,5.828853713636576,-0.005458337619374198
2013-07-24,0.00024439621275750126,-0.5464014037148559,3.25689058074317,-0.030461379687246826
2013-07-25,0.0010515417765726899,-1.955551556313095,12.884781191204658,0.01080866938526892
2013-07-26,0.0007262090529218569,0.33933560790606515,8.771249118637494,-0.009346833415981859
2013-07-29,0.0007555102097600786,-0.04544301047471304,5.5715178711758,-0.008382237016576699
2013-07-30,0.0007120661770886649,-0.11498921941964073,8.690104149201094,0.0008414388203354939
2013-07-31,0.00033505955633730095,-0.03233225039820813,2.747629617910263,-0.004636509788887189
2013-08-01,0.00032499860321996503,0.5048105222428355,5.07929192303295,0.018003416970716835
2013-08-02,0.0009923876336867473,1.7024844948333508,5.703365911774463,0.059207948806486055
2013-08-05,0.0004762300806234281,0.09960692191037727,3.417593273106037,-0.0060801990573877696
2013-08-06,0.002377056669455304,-1.6405510183449024,11.660455329884394,-0.12717193204468202
2013-08-07,0.0008791848788846227,-2.8419573602479447,25.540401754549954,0.0029002140328699966
2013-08-08,0.00031852652860934105,-0.9348646427781481,9.432072551861483,0.009533383365964543
2013-08-09,0.0003982770960173636,-0.558958790214553,5.15053765119304,-0.01668744920134113
2013-08-12,0.00013766549678904542,-0.11355341989494552,4.940234173652301,-0.006979697523089801
2013-08-13,0.00021700624394094042,-0.4913933404312047,5.795733859300728,-0.007711537771441179
2013-08-14,0.00039192325811002323,-0.7066111117110472,9.856960189052419,0.006581256174218453
2013-08-15,0.0006578674522069733,-0.6488587220413757,4.937470257546485,-0.0036256554559632725
2013-08-16,0.00028938850586276174,0.9565443720933019,5.014535189765551,0.017329115990592392
2013-08-19,0.0004081169720314347,-0.17582404597901383,5.68001648439972,-0.0407569680014741
2013-08-20,0.0005203758219660102,1.2297427383022197,5.408839788311822,0.048535605018030115
2013-08-21,0.0006191937470628866,-0.21363695250722028,3.7809691250161035,-0.001994371852190202
2013-08-22,0.00041255687733481906,0.16275037556131017,3.011990202048661,0.01168825718646227
2013-08-23,0.0003175684873488609,-0.24524456320808025,2.896362855578153,-0.005496331304112534
2013-08-26,0.0003517144734624745,0.46985539546898314,5.679312010936717,0.008561132302034036
2013-08-27,0.00023779019754464873,-0.1511045178772098,3.1041273616292933,-0.01719614646482137
2013-08-28,0.00030501539542602044,2.3835408806055267,12.926464751861786,-0.00423407874889703
2013-08-29,0.0003851718433887595,0.35537753190464844,3.8345159313091663,0.006455270194744678
2013-08-30,0.0004068933047515693,-0.4278103634862727,3.9754152532241065,-0.01790958995850689
2013-09-03,0.0007128079902699877,-0.5607732666607735,3.38085733891292,-0.027016295116303102
2013-09-04,0.00017117655095580693,-0.5818196149932313,3.9976820877755346,-0.020633791833339465
2013-09-05,0.0004770552447987475,-1.103786463720922,4.955048654920762,-0.0023719176205707626
2013-09-06,0.0010506336638579244,-1.557948842234941,10.294772556343098,0.0078060244465913975
2013-09-09,0.0004980123598759982,1.2464647874400845,8.600061065314954,0.032227293441135174
2013-09-10,0.0006140421612999098,0.35530152863387504,2.6080018803247804,0.028563642101170572
2013-09-11,0.0002389263580084427,0.29355510482887237,3.0401752594221407,0.019541822876812276
2013-09-12,0.00036424835654285244,-1.1642209742972085,6.063138955696305,-0.009832964403952538
2013-09-13,0.00033009450001564983,0.7404663154263715,3.778831990515239,0.024081909530213164
2013-09-16,0.00027432548599826893,-0.25805819914212447,2.69360171299531,-0.020574672265647465
2013-09-17,0.00033831751138649395,0.7576467351367084,5.483615761094457,0.011097926982015949
2013-09-18,0.001570342705656151,1.533622852032353,9.441489249781805,0.024370552511262744
2013-09-19,0.00029898347108184915,-1.6835060911923723,7.899634338196113,-0.018329498670941025
2013-09-20,0.0002030599084771223,-0.25658067342371865,5.2287618684722945,0.00835390920837531
2013-09-23,0.00035751908169117514,-0.03282345475544156,3.8643307408217713,-0.0002134186674762617
2013-09-24,0.0005186859482954556,-0.26984594191543476,3.7512642730374974,0.008074884676355865
2013-09-25,0.0004215293149703526,0.5308334117753534,3.99775925321785,0.005277057100844029
2013-09-26,0.0004054698600250895,0.5677115938181957,4.965083356204462,0.004201686853699815
2013-09-27,0.00031323920414427867,0.24993142125618364,5.139237409362534,0.019103529858345514
2013-09-30,0.00031560053722848975,0.5217906236051637,3.246146712474779,0.018543578467936417
2013-10-01,0.00031313378906912953,-0.9101095058698759,7.661253626852911,-0.010350128120610869
2013-10-02,0.0003049590331990913,-1.6361358026105532,8.330326591243521,-0.005113008378005102
2013-10-03,0.00029435372161885524,-0.01736377503322469,3.483384026556288,-0.01591435881407044
2013-10-04,0.00014589779012698243,0.8389482269287072,4.3322015064664585,0.0018732443816804611
2013-10-07,0.00023426292664138694,1.2417931831084634,5.386161604016209,0.0012469244914261601
2013-10-08,0.00021684526716769274,-0.880415708337378,3.3827870798717634,-0.027370213786001685
2013-10-09,0.00033330448636310233,-0.07157909089097449,2.752846211452335,-0.00922060823358306
2013-10-10,0.0002552331579021126,1.0812025852200777,4.219719100357607,0.032845499445283366
2013-10-11,0.00022168036437852402,1.0519320306608528,3.802184041906458,0.015103172881847815
2013-10-14,0.0003756095176966555,-0.5935784748867692,4.929644210702623,-0.005559573673406426
2013-10-15,0.00020548100402945283,0.46824285380307507,3.908855277100001,-0.005590655414572154
2013-10-16,0.00031612632260081793,1.277766774276849,4.33101437293241,0.037494204427580335
2013-10-17,0.0005219079573903018,0.8219087799169925,5.028826878209466,0.005584338516652743
2013-10-18,0.0004540334491002897,1.072595579001477,4.116687581514486,0.022225362122614722
2013-10-21,0.0003707161796037344,0.025019756621371028,2.9814225845477376,0.01006395178881414
2013-10-22,0.00048396484405743097,0.3551632808528816,4.94060206447939,0.01642512097929716
2013-10-23,0.00017354472935261149,0.079955658993448,3.7775047369555406,-0.0015165879684091443
2013-10-24,0.0004568944169504019,0.470699049582905,3.802972384034418,0.021768508698910782
2013-10-25,0.005772446132684753,2.197251240636483,9.330767725558074,0.2199083923903018
2013-10-28,0.0016543791741279164,2.5402665142615195,18.20162688376264,0.017720457523986433
2013-10-29,0.0006935454188443193,1.559584675188157,6.734783286973905,0.022004304777262007
2013-10-30,0.0003960549114165655,-1.2608014011536963,5.433495039466317,-0.018205878059781355
2013-10-31,0.00042254580806741677,-0.33530973236855,4.023880604178528,0.023632223024404375
2013-11-01,0.0005723333347511499,-0.974605568952866,5.024211740365194,-0.00915600075451195
2013-11-04,0.0005048757473739425,-0.3603642483442282,6.22507670770131,0.019498148760631828
2013-11-05,0.00045659233543908837,0.8037629470880814,4.667337008874915,0.021749163737584176
2013-11-06,0.0003634670356097051,-2.395957815154999,14.197256791791608,-0.032091311743704054
2013-11-07,0.0003516779776566478,-1.2162209372158215,5.9771124016197925,-0.02509140897749962
2013-11-08,0.0005524378610506551,-0.08072933070110815,5.5195556771969425,0.0004379589629257552
2013-11-11,0.000265245364774167,0.34406312860970084,3.2474549157406782,-0.004975193171350867
2013-11-12,0.0002683422987378058,-0.43166561985496543,2.688436118338664,-0.00943264206599137
2013-11-13,0.00029544910943887694,1.3594440624623017,5.76160078095415,0.036208944429699574
2013-11-14,0.00044515130785998655,-0.30153990899084515,5.437288129206705,-0.0012861166842075278
2013-11-15,0.00022258601369726502,0.3965519159370016,3.233866337047734,-0.003150962217468134
2013-11-18,0.0005775817506264672,-0.4796435218440421,4.708541561681054,-0.014594638494168422
2013-11-19,0.0003684826666829731,0.39614824489056966,3.3200140499191826,0.0026166900793311854
2013-11-20,0.0007152318933894323,0.0026929968739974964,3.0392188667833953,-0.013299370300177582
2013-11-21,0.0005372684539060008,0.6517566024048369,3.3215620187502566,0.02785611670574495
2013-11-22,0.00020882811242086682,-0.5265161430712763,4.65455544760039,-0.004158038884296111
2013-11-25,0.00014793181217577015,0.719513934248289,4.002317417844758,0.0
2013-11-26,0.0004665485201110518,1.305829621096186,4.774217326623336,0.04618691678938003
2013-11-27,0.000424564043319722,-0.45618589693964134,3.592293480049582,-0.005226944428217806
2013-11-29,0.00024002460957358942,0.6635239526621368,4.152947671781664,-0.0016563426608535714
2013-12-02,0.0005047558842731465,-0.7227039445622604,4.0864356407170215,-0.008322977716658464
2013-12-03,0.00033232623518847013,-0.8332758385805619,4.928800158536709,-0.02467868317074018
2013-12-04,0.0004636222087974609,-0.01771784307194574,3.66861830164868,-0.013656562812448314
2013-12-05,0.0006012424737887763,-0.516633001702569,3.5558282193450657,-0.0033344866948255003
2013-12-06,0.0005075003195961892,1.461478862027967,5.515597752114059,0.02012721739300183
2013-12-09,0.00018031511931355048,0.37123782217250845,3.1727485941107147,0.008785602776741452
2013-12-10,0.0005225255880881655,0.7449352733670823,8.98838260237859,-0.018798617346195368
2013-12-11,0.00045369099747253575,-1.8145648770831506,8.93259064825806,-0.02444824983165983
2013-12-12,0.000390207225651517,0.7365035602688343,3.7023762641538163,0.007485204207739127
2013-12-13,0.0004601188879014198,-0.22494961252242088,4.896032760284003,0.019547397459553473
2013-12-16,0.0004916456549396281,1.514982424620996,4.933462936822608,0.05820938770759332
2013-12-17,0.0003822390115263622,-0.2729953336981278,2.610576060958529,-0.004066645159745974
2013-12-18,0.0007686234481240037,1.0427771009373492,3.9833487011152684,0.03667321997118078
2013-12-19,0.0003852082161067168,0.3454145986505634,7.823588750895084,0.004702843231834564
2013-12-20,0.0003748652985552591,0.4275549408772751,4.064484661869843,0.04123369131177812
2013-12-23,0.00035969646103069616,1.3576105961083482,4.778196418492635,0.01809440887864433
2013-12-24,0.00032304603903029295,0.29198669984835246,3.402058274962434,-0.013353339368107786
2013-12-26,0.0002420328967994826,0.5836121265855507,5.597251506934902,-0.00849995117583191
2013-12-27,0.0003578235964704695,-0.19041247874364978,7.0668073892297185,-0.004025263296652426
2013-12-30,0.00038099081125771974,2.404652323381613,18.25807520352898,-0.0020186229922667387
2013-12-31,0.00034725098987622755,-0.8568859661850968,6.31539989637163,0.004410542143316043
2014-01-02,0.0008914856228319522,-1.5566289316237334,6.886912650977095,-0.0327185222909252
2014-01-03,0.0004934106533157158,0.4221473127795894,5.797194391027899,0.0005195479914363865
2014-01-06,0.0006295514246625086,-1.3377138362736167,4.616516494831239,-0.0280485040618772
2014-01-07,0.0006006783063194695,-2.621246075770123,15.203627571454009,-0.03949844723805951
2014-01-08,0.0004979191075904589,0.630124692952799,3.786974697929624,0.006784352496941093
2014-01-09,0.0008087888409435593,-1.9761640569377965,13.694499113588769,-0.004425397778908824
2014-01-10,0.00066264437940391,-0.7535722312409445,4.507277266361512,0.00883127019025931
2014-01-13,0.00043056953675997485,-1.2692390190666973,6.178908953620881,-0.024335484446251776
2014-01-14,0.00034024416794346037,0.5072215000510043,4.3344911199681455,0.013700703996684993
2014-01-15,0.0003166692046318363,-0.306475265273826,3.3343439535577652,0.00843422940064631
2014-01-16,0.00013925756247838415,-1.2384325125369764,5.933426799889432,0.0015133799824083027
2014-01-17,0.0004280641817734026,-1.8083898638094817,8.932971782780934,-0.038539065937717165
2014-01-21,0.00041594609334965536,-0.4155389849582107,3.8396669915706965,-0.0027182790510220656
2014-01-22,0.0003125988661905432,0.39455323659509006,3.146261436801071,0.01026223373325541
2014-01-23,0.0004140417871190281,1.4446583072652137,9.09147906916329,0.0022663466433252566
2014-01-24,0.0009467520305597322,-2.068221899593613,8.4428468689226,-0.032351322487089273
2014-01-27,0.0011859932616202112,-0.9018823723107814,3.946642519161165,-0.04147369375101695
2014-01-28,0.0005102185845459331,1.0750341966901906,4.857053006183906,0.04045022703400036
2014-01-29,0.0006377247940036247,-0.7971817439987379,4.151352564598572,-0.021140561134838975
2014-01-30,0.00045653924480650276,0.9019846500488906,6.348507307352948,0.010108603990035547
2014-01-31,0.00043262705599100707,0.5526975429716554,6.568510653424675,0.03944257765470649
2014-02-03,0.001113214119362205,-1.523338179991942,4.4773000099523985,-0.10452360356078483
2014-02-04,0.0006913063385585998,0.8567178191190812,6.404357657969554,0.012393319068500386
2014-02-05,0.0008764189547149318,-0.34180646967457,3.1414521499619426,-0.008611968985692275
2014-02-06,0.0006632920494785756,1.0729978525816402,5.192779258230957,0.0358340104741286
2014-02-07,0.0008800298288775528,1.33679638026396,9.185260832202632,0.0
2014-02-10,0.0004558355400002179,-2.130001699353512,11.8346520725765,-0.02410877611229001
2014-02-11,0.0006333318733485479,0.4281137407740087,6.915987878518815,0.018479183629513507
2014-02-12,0.000372068679864112,1.3937126597629275,8.71103294887472,0.018892725466876037
2014-02-13,0.00037720565210369936,0.764340333519481,3.482180155668592,0.025426380470081167
2014-02-14,0.0005810070007320069,0.047573888590674254,6.668453321741719,0.008285533022791558
2014-02-18,0.00045237841057153106,-0.719479330216934,5.037744856333955,-0.006535554451648995
2014-02-19,0.0005638583591472743,0.28392843115648786,5.0631965492866415,-0.01763970503227741
2014-02-20,0.00020486852657647763,0.6253162085625523,3.037347869831804,0.01223395003180583
2014-02-21,0.00043832617124454844,1.1911488309362626,6.746087404286929,0.0020488810899736976
2014-02-24,0.006994504398389384,0.25592206527939737,3.392595458654745,0.1883946908086127
2014-02-25,0.002053029017958101,-1.3157234414900063,5.312482809235191,-0.08580118685294513
2014-02-26,0.0012242781015235293,-0.11346713090873813,4.4342243897202325,0.022053532341081983
2014-02-27,0.0006566101389453722,-0.10839373792280318,4.187150568765322,0.018668205405378835
2014-02-28,0.0006252737481128875,-0.10082288313201099,5.057443695568121,-0.009162700674123059
2014-03-03,0.0005688202649143517,0.26114133510254933,4.463536154138199,-0.032483042142053
2014-03-04,0.0004976146280223162,0.6775207678003113,3.4955614720475903,0.022590162462430285
2014-03-05,0.0002521238056800786,-0.13195050257746488,6.831121704862079,-0.0031035328959285735
2014-03-06,0.00018765832605446787,-0.40489863841738055,3.3415793275673895,-0.0009070295406425899
2014-03-07,0.0005717329485810177,-0.9739304681613163,5.2932838716839905,-0.015151752375170968
2014-03-10,0.0006938495809157157,-0.18665722783492017,3.653324439093187,-0.016588528936686497
2014-03-11,0.0006672003908481065,-0.9548299187615912,4.280987023378446,-0.03153720482650746
2014-03-12,0.0005008787406653257,0.3417033964920392,3.591026235071005,0.0019315678228686295
2014-03-13,0.0011677230817092818,0.06125908482793604,3.853386759262735,-0.03307015522816803
2014-03-14,0.0006361549464651465,-0.03727762733829334,8.66366406659087,0.028926447756123963
2014-03-17,0.001384275570047468,1.6509340741775034,7.937253322417787,0.08474814884636972
2014-03-18,0.0006021151613725185,0.3797731518303025,4.679915222444446,0.00418758299665134
2014-03-19,0.000536588618901725,-1.0487852078339877,5.873072271264536,-0.025262636981878472
2014-03-20,0.0004790172319571876,-1.5308235148404865,5.156544736643875,-0.03260371979491339
2014-03-21,0.001075559326578274,-0.16332473557160274,4.743460409061142,-0.04290380470202804
2014-03-24,0.0007976640139452409,-1.3118729028684277,6.380875743967795,-0.01070134106103815
2014-03-25,0.0006811071394221835,0.4013395641179309,3.816465406837324,0.014615212370970632
2014-03-26,0.0005233704014641139,-0.5571754575132786,3.1388127657819185,-0.04932735921410636
2014-03-27,0.0007453972137955934,1.4812680044656494,11.279153940778885,0.009916953963273745
2014-03-28,0.0003341000498087519,1.8340954779027139,6.136772111169424,0.03170779721204964
2014-03-31,0.0002967450264947926,0.9499911762011561,4.888541792915576,0.0281397175694571
2014-04-01,0.00047536664954716303,-0.19820585049217931,5.277938649665249,0.01438480438201628
2014-04-02,0.0005413466934477327,0.6752814355022199,4.87694930153777,0.0037654428061482115
2014-04-03,0.0002403561879600531,-0.09483280958208663,8.304660238246417,-0.0005370569409430814
2014-04-04,0.0008631010609337261,0.2851620313618168,7.768346861012785,-0.0021510628850576197
2014-04-07,0.0005302165954582652,-0.05069007144719461,4.364821684657223,-0.01970850037197147
2014-04-08,0.000533457641733053,0.988667354987779,4.579853477561091,0.023201638365759614
2014-04-09,0.0005008043856457286,-0.12000818474442078,4.865076270280486,0.020706925148950894
2014-04-10,0.0005677512591452428,0.6549520276818487,3.4164365835089567,0.0023619220127972795
2014-04-11,0.0005419719102960004,-0.4260719591507155,3.2141543811798035,-0.04011232725218594
2014-04-14,0.0007932682148586574,-0.1314612042591016,3.6897197341528662,-0.004512238276811242
2014-04-15,0.0010055778905326245,0.2713901468635313,2.9075103653811416,-0.023292360056514916
2014-04-16,0.0006317402846692105,-0.38971810186652744,6.203229240126327,0.02479869374753685
2014-04-17,0.00047843051277614816,0.2267684746086946,4.271477487176423,0.03257789737790473
2014-04-21,0.0006130421332203652,0.4790188488921853,4.832541852486797,0.02549985896167417
2014-04-22,0.0005872764642609724,1.8260555960748386,12.285850277636698,0.017787916332197895
2014-04-23,0.00045020448323220317,0.8437931528848538,5.465534612494412,0.013980957699841756
2014-04-24,0.0004805755236289539,1.0865006838800242,6.050686241375651,0.002124146511480518
2014-04-25,0.0007762586425141525,-0.6584026728729034,3.7426416392987045,-0.03002698470082965
2014-04-28,0.0007199325878472907,0.24535425942899372,3.9572103546926694,0.0016706037641207594
2014-04-29,0.0003244935911957922,0.09849047268670996,4.155017299702828,0.008184163642359632
2014-04-30,0.0004771331314078869,0.36688808920169597,3.4887182765635814,0.0
2014-05-01,0.0004073001419488071,0.018161370301901122,3.5024752646568955,0.008875498974096452
2014-05-02,0.0005966960318774803,0.2570217083444272,3.1787204045756554,0.0023955378386877335
2014-05-05,0.0020878497969356413,-0.5987061688045932,3.971646392353692,-0.10338962625975956
2014-05-06,0.0007451188591220497,-1.0966319880211293,5.7067462989765385,-0.012082192495501687
2014-05-07,0.0013665847593324239,-0.872381196884482,4.863755321271217,-0.031005843329657612
2014-05-08,0.001963012753457394,3.2437742995419514,22.21246402393529,-0.024648846961497828
2014-05-09,0.0014869418305776664,0.35856723252079065,6.630460779172068,0.008333470722396985
2014-05-12,0.0008642853113613114,-0.47883034289105814,5.140063919645842,0.01762671907468638
2014-05-13,0.0009192915615821704,2.9985316370490254,21.379441070466346,0.0014549398966248184
2014-05-14,0.0006778881823238453,-1.0157828305526857,3.233931118173747,-0.0739066212703845
2014-05-15,0.001328211053048483,-0.6259267208436721,5.948792297146467,-0.04057419596940948
2014-05-16,0.0006325959051099064,-1.1895186339890502,6.042502690401156,0.0029301665112830833
2014-05-19,0.0006917731674388669,-0.7847740470027389,7.025017935814316,-0.0006504065269936632
2014-05-20,0.0009040470981328629,-1.6708918061896971,11.620381896341954,-0.0016278368949018684
2014-05-21,0.0005109412978736223,0.10456967727090515,2.8257799662741947,0.013913830228318602
2014-05-22,0.00047280006956804707,1.3356180830327684,7.229793237962315,0.02192994288053063
2014-05-23,0.0004747758302179993,2.9569461868137745,19.560475777099455,0.02330389752247264
2014-05-27,0.0004328692762045291,-0.35821541675394736,3.50633554646445,-0.0015368990505901792
2014-05-28,0.00046744222865641123,-0.3998466510278402,5.66008232121784,-0.04917464135549743
2014-05-29,0.00023668360567564151,0.277145634847721,3.2412752225170087,0.004834787744406377
2014-05-30,0.0003317453766979366,-0.13119570319813528,5.6532217854033116,-0.006128063041163312
2014-06-02,6.502202959035493e-05,1.563035396474852,7.44371813998186,0.0029074483411211105
2014-06-03,0.0001694992877748704,3.326010127680117,22.377176830405997,0.0009673062020190137
2014-06-04,0.00021012715387760662,0.10529222589739431,2.9349400618404653,0.010259756391764352
