,KS_RDVar,KS_RDSkew,KS_RDKurt,KS_DR
2013-05-06,0.00016164985350866997,-0.2623642835895702,4.111337450790292,0.014315108403744947
2013-05-07,0.00015436765647951895,-0.22735126583707324,3.476159942216424,0.009095612086175375
2013-05-08,0.001031890925824972,-2.7167379799431597,14.8440499900277,-0.02032604027432372
2013-05-09,0.000185488965400959,1.6295040953046622,12.615932011906184,-0.0030846802155966024
2013-05-10,0.00018897294583682914,0.5461039939888279,6.53666393949332,-0.014523084970775368
2013-05-13,0.0001530351686125016,-0.7474321451130999,3.922580632824777,0.0038240031763594473
2013-05-14,0.00012201381698445506,-0.3669871704346854,3.5914978956389043,0.005191330080835943
2013-05-15,0.00021623656299067588,0.9504210978752826,5.885020272805241,-0.006580050244359814
2013-05-16,0.00015885187105525278,0.66382474166772,8.235570127677326,-0.01611234346656376
2013-05-17,0.00014775826525507507,-0.15658264265188934,3.763612861143659,0.0021162207280247536
2013-05-20,0.00013882603628419954,-0.08667559704594202,3.1282047949129117,-0.006717457232917834
2013-05-21,6.58101518209203e-05,-0.7706630956644968,3.178984909752694,-0.007477188053223394
2013-05-22,0.0003615076414579445,-0.47561595663237044,3.9649204281503687,-0.01912394497135228
2013-05-23,0.0001891165917747806,0.6773485889535549,6.216850775346413,0.021265930056374227
2013-05-24,0.0002718443869639669,0.6216211918606397,3.745199661464419,0.006398790845925095
2013-05-28,0.00045001829539312267,1.4331497998457823,7.239463174249901,0.04402041125062928
2013-05-29,0.0005771282860303079,0.11755082081304724,5.779154442689759,-0.005099411476572335
2013-05-30,0.00032020597112970817,0.21969158534718183,3.073506370102511,-0.00034077532329046534
2013-05-31,0.0002531019137233466,-0.25870390493417983,3.6558699511545263,-0.010970489794375204
2013-06-03,0.0005064017686672121,0.6507606366113162,4.983884441968339,0.00618564303082092
2013-06-04,0.0003726481895326233,-0.7370357674852023,4.478186727105709,-0.004807630769005478
2013-06-05,0.0003118532571790662,0.3014851823505747,3.2858179106948096,-0.003448302167205597
2013-06-06,0.00031327738509790483,0.02877322431505464,4.598326934554564,0.010309364733640525
2013-06-07,0.0001665008580484227,0.22196992537094137,3.4464845073678947,0.015940737006550076
2013-06-10,0.0058144661265019095,3.3049930101932263,13.403206235389554,0.1646699928205133
2013-06-11,0.0006662966542198267,1.9148056870234806,9.58638529842345,0.0438313747058241
2013-06-12,0.0008751494244237908,-1.1841363304074872,4.639789654711595,-0.014860419421919957
2013-06-13,0.0002838150987616359,0.022939662879087504,3.134882300757236,0.011851092949929587
2013-06-14,0.0003404379575743237,0.6614237063502274,4.437576229444981,0.04263920988908154
2013-06-17,0.0008201969235087805,2.520967426289394,11.948647806316098,0.05962036238212631
2013-06-18,0.0003775019452955836,-0.4631660138798557,3.369911627759273,-0.025552278050749777
2013-06-19,0.0002872849830498021,-0.1733937113302453,3.2977643989356906,-0.008664772413837785
2013-06-20,0.0003046775245116907,1.0905645943257778,4.2484065799260105,-0.001280637256229511
2013-06-21,0.0004253112150590073,-0.008447986051937383,2.956051179533611,0.0068958972008923425
2013-06-24,0.00040574739019332343,-0.24690104406066057,3.2114838148471367,-0.011262284225423524
2013-06-25,0.00018721434154496028,-0.690222135993387,6.979014858875454,0.011516629701264325
2013-06-26,0.00017634306144422845,0.3077106899980551,3.4046739851022525,0.024630563161566865
2013-06-27,0.00026655745472251073,1.2454896823450778,6.149789464399842,0.013806776137933685
2013-06-28,0.00024397387576595078,-1.3351439196824313,7.986941891207416,-0.016292767375458705
2013-07-01,0.00023016434972280528,2.801328188777419,14.96383578146395,0.030636210017610743
2013-07-02,0.0003916906193017792,1.3865329447093868,5.648597922507298,0.03159764673997989
2013-07-03,0.0003192786597738349,1.4907242400884722,6.735698671427333,0.0011688418190591854
2013-07-05,0.00021812357365697124,-0.1697263912711659,3.435319049213808,0.01943157201769763
2013-07-08,0.0002416949547987994,-0.16241414749808797,5.355507245587638,-0.016399718748717262
2013-07-09,0.0005044692995628911,0.25307858533100297,3.3532153191656953,-0.022610196411094297
2013-07-10,0.0004288722765280771,0.9721575630541637,9.081831286896554,0.02097873326348143
2013-07-11,0.00011985346333656738,-1.0474174414541613,6.834932841071359,0.0025626976621309083
2013-07-12,8.926532820465222e-05,1.026858661699859,4.920484574390285,0.006724688208264773
2013-07-15,0.00011765861689638741,-0.35022039650618386,3.2684601087564227,-0.003008943329404712
2013-07-16,0.00012633006997502053,-0.48910497440152023,3.41259529266441,0.003008943329404712
2013-07-17,6.679421330324194e-05,-0.49240077218520273,3.9529888378280638,0.0023085669631752737
2013-07-18,5.7412963855959224e-05,4.152386332822995,26.533336876528697,0.005288991437339519
2013-07-19,6.481471657017689e-05,1.4674424660516712,8.574615290926335,-0.0022958835386983623
2013-07-22,0.00010726345444371965,0.7793347382933025,4.163458514816295,0.010746411841417114
2013-07-23,0.00013571100900788304,-0.035655816379786646,3.3763335858561963,0.0038586880972131254
2013-07-24,0.00013817342250529684,-0.5500291878813373,2.40206722584724,-0.0011333606093413273
2013-07-25,0.00032704030369664873,1.2711763462497712,6.067461201703248,0.00452604546282398
2013-07-26,6.719662942166576e-05,-0.8948587479382814,6.211764115424487,-0.0013557510440858067
2013-07-29,0.00011269596091472777,-0.22988131937133713,3.406319949943259,-0.003850869609390628
2013-07-30,0.00015167551941972307,-0.9272953373481624,4.079798132058212,-0.0059185828854491085
2013-07-31,0.00020085343534766481,0.11889498658749961,7.926502199552402,0.005691475859971984
2013-08-01,0.0004722983155259064,-0.09079743759966297,3.5605894472722888,0.028643865396488888
2013-08-02,0.00020559642241493376,-2.7526083724453194,16.187873479532453,-0.007306442945977931
2013-08-05,0.000321058486112364,-0.8339010430795428,6.734192859722771,0.00022179031734026466
2013-08-06,9.218800738996e-05,-0.6914327811182467,8.223854745359791,-0.00044429538160351
2013-08-07,0.00022346363171607477,0.13612329683666027,3.9515668573914375,0.003549890297230629
2013-08-08,0.00029814873024761794,1.5822863891128873,10.35239159527964,-0.003772064484846016
2013-08-09,7.000872802433279e-05,-1.1335959599312126,4.841720500741666,-0.003117349854224294
2013-08-12,7.023411963530647e-05,-0.33481892254725526,3.6945440398948803,-0.00851085192256118
2013-08-13,0.0001658572155647747,-0.8027223960541389,3.9555165728177952,-0.02113946163409608
2013-08-14,0.00019701185337067228,-0.02746483719308505,5.1926701468278935,0.009829800315035442
2013-08-15,0.00015639561303340275,-1.3464353500271662,5.594147168912826,-0.02954961176957438
2013-08-16,0.0003915690504503332,1.0258344656014056,6.557982490332337,-0.01820622781438619
2013-08-19,0.0003145648252031182,1.5316869702727083,9.440901854878923,0.008080230215501416
2013-08-20,0.00020675598641814097,0.8137097053017729,3.8038351372946018,0.030305248251452088
2013-08-21,0.00039859714588114673,0.023354971945752326,3.883943102235475,-0.01061904031807881
2013-08-22,0.0002330119394110467,0.846189417633903,4.1441521245913435,0.012912585383258346
2013-08-23,0.00017133591433534601,-2.0203301613050826,9.914495789993964,-0.008512644996323981
2013-08-26,0.00023824824980800665,0.04109156772882981,3.3348078998335486,0.012171410583552866
2013-08-27,0.00016634394501516712,-0.03402174954975089,2.8177045002948002,-0.0242591794239857
2013-08-28,0.00022885945586738953,0.5055612339744153,3.032145855224121,0.003035692921159683
2013-08-29,0.00027028054921333125,0.9227610433218211,3.5048544522452674,0.0027941063419132384
2013-08-30,0.0002790435383965081,0.27762695039889224,3.91228283623315,-0.023763054678380247
2013-09-03,0.00035152572217723397,-0.9275501340134885,4.482022877634807,-0.01245825603776396
2013-09-04,0.00035972462644510316,-0.42926375705330005,7.081891190707796,0.016971822731995267
2013-09-05,0.00024556966878746606,-0.733045129717,5.250786130634032,0.0
2013-09-06,0.0005029098481922655,-1.0542258019914408,11.697635762379916,0.0016577363533709644
2013-09-09,0.000281532225420001,1.4418274058404297,6.743361372445911,0.021536545975533894
2013-09-10,0.00019581621648321677,0.34269334312047994,6.004517572707464,0.012656729616221885
2013-09-11,0.00027766159034077557,0.12423260831017523,6.234118730764037,0.023727357161059448
2013-09-12,0.00021337354231021086,-0.4635190774490809,4.367398911616367,-0.012584442913152305
2013-09-13,0.00019050518383463845,0.2824699858682553,5.476470382803432,0.020591722716512884
2013-09-16,0.0009289093844584437,0.04699392109657019,5.197469749391498,0.08937142356017125
2013-09-17,0.0008822433401152897,-1.1496981148589422,3.947620357729177,-0.07223960169340105
2013-09-18,0.0004918386996775201,-0.721775642828507,3.1236844044728933,-0.04795208866699463
2013-09-19,0.0002217455682411336,-0.708579968547607,4.986769872198876,-0.014498018906828669
2013-09-20,0.0002683466219419427,0.8805030543547727,6.379338432487399,-0.01353564619305514
2013-09-23,0.00014088718523477768,0.02156481726800018,4.42460691416127,0.010052711320315044
2013-09-24,0.00028100192174051157,-0.11147674796264308,5.119687729574553,0.010182814830552722
2013-09-25,0.00033924994434889185,0.795940776748668,3.4354254164629245,-0.007163537910924944
2013-09-26,0.0001735643300299375,-0.09683830135422837,3.0748865224421347,0.0016221107763496612
2013-09-27,8.805009768607808e-05,-1.3363686162940431,6.579119502604112,-0.022478136519142655
2013-09-30,0.0004198631603415518,1.7797026791306163,6.566848638781871,0.013407211928053275
2013-10-01,0.00027582875224051314,1.5742215258925962,4.954172357910805,0.04119564103339135
2013-10-02,0.00016001213399261422,0.14387305439280904,7.230743702911743,-0.004719643258938255
2013-10-03,0.0006008669725643313,-0.10303097360234811,5.5748877792445874,-0.0011271187576720187
2013-10-04,0.00019242583994137782,0.0906026026802459,6.284739885538557,0.008533883893984573
2013-10-07,0.00017824259666704268,0.9778074902501482,5.177226362358183,-0.008082883931864515
2013-10-08,0.00031565981760383504,-0.25138336197240596,3.269250369009734,-0.020037002292882633
2013-10-09,0.00023437789173094245,1.715760539443759,8.37707823081884,0.016649969618213856
2013-10-10,0.00028646497207706674,0.05466183315127594,3.13230420513819,0.012810631367312197
2013-10-11,0.0002335459639931771,-0.7677820549747515,7.729338694697755,0.015730939400216304
2013-10-14,0.00021351345187598848,0.9919256102833631,3.7437020039207694,0.017433640764167535
2013-10-15,0.0003173803587426635,-1.455909943171779,6.903461821612011,-0.023386583840051767
2013-10-16,0.00017932532069667723,0.18302127883755012,3.661010703455542,0.011652129449186255
2013-10-17,0.00018892036402915288,0.5752203994385439,3.802838091209412,0.010653531731950494
2013-10-18,0.0001616525177672761,-1.1083648840017306,5.465611730350422,0.0051767659770649566
2013-10-21,0.00015316188313225566,-0.6749616313663788,3.465436891661282,-0.011686022617664271
2013-10-22,0.0001997977262061762,-0.43377513059184797,4.4409025033463845,0.014479186136352684
2013-10-23,0.00016024520281224833,0.6451487959271038,5.993340911517175,-0.003438686240036848
2013-10-24,0.0001805632580422079,-0.5714205889573293,4.109544558497524,0.011132608007047295
2013-10-25,0.0004488781881109291,-0.09874709139875833,6.53159963254764,0.0006384240098205041
2013-10-28,0.00018292330820972828,-0.49931524250881426,3.3465344845545184,-0.011986498460530015
2013-10-29,0.0005293339217372224,-1.4483962293619927,12.290223257107185,-0.014095292982441165
2013-10-30,0.0003839215636442462,-0.1846036248449337,4.508215427447423,-0.0026242949068913113
2013-10-31,0.0015097082572487245,2.3623401920218052,11.242735180369628,0.12903275953688542
2013-11-01,0.0005942804108310625,-1.0248976081286216,4.40763559111707,-0.03386184391502978
2013-11-04,0.0004110377742797454,0.25169249432669866,3.4297692970781073,0.02768422657216485
2013-11-05,0.0006158801683953921,-3.166179329165407,18.204880627653417,-0.03027570232654142
2013-11-06,0.00021814684939740596,0.9491656401359484,5.118256455786705,-0.00701037728664522
2013-11-07,0.0005514292757356466,-1.1696716187644194,5.951269745121311,-0.03061466433143778
2013-11-08,0.0006914458852114133,2.0077905650760366,6.2217393451112795,0.07292297669276415
2013-11-11,0.0004185741941898362,1.3104691273764464,5.35578093742774,0.01187520727214375
2013-11-12,0.00025832233711822896,0.5971192016414029,5.3762291932402775,-0.02780085505897123
2013-11-13,0.0003143233628194814,0.7392165765585815,5.322054990688428,0.012644645405679
2013-11-14,0.00042237909410619757,0.5469324406703223,4.748814494821191,0.022743469177068487
2013-11-15,0.0001552546578942705,-0.3179274097268627,3.6193885719511862,-0.004165781871310781
2013-11-18,0.0006294980518687866,0.589734768267877,4.05889076482618,-0.018770745789163712
2013-11-19,0.00028081932617018865,-0.21232541242447783,6.928404642678235,-0.018736134344100375
2013-11-20,0.0004235769574391334,-0.8542219106027163,4.496968500562756,-0.005729479187024378
2013-11-21,0.0007883745134757746,0.40219738837677954,2.9756429089537795,0.06035641048899931
2013-11-22,0.0003550875379967899,-0.9453269551942357,8.377923926955953,-0.012198748380799707
2013-11-25,0.0003967025717623554,-1.908264272919659,14.399653083591442,-0.006630537647758672
2013-11-26,0.00033516885636096196,1.8796502569350075,10.601314982138808,0.0167753322475499
2013-11-27,0.00017003659740138404,-0.28582837942055067,4.578618270030948,-0.0009351427571999693
2013-11-29,0.00022403799758628537,-0.020130036858516474,5.604786235118721,-0.0031855849005162362
2013-12-02,0.0002191113510201841,-0.6462371996715794,4.300436650475475,-0.011325023992632133
2013-12-03,0.0003454044596929364,0.3574413366105782,5.494663689340527,0.006244747845706833
2013-12-04,0.00033917517169809616,-0.21433484399544994,4.243200234463672,-0.007574328442908396
2013-12-05,0.0002240248463127509,-1.2699026999368457,6.192060405558902,-0.013202214717460858
2013-12-06,0.00031908418362137903,-0.634394807980374,6.808216463320086,0.02153086241779567
2013-12-09,0.0002248432122875426,-2.12533003066228,11.839075366687238,0.015709915944472908
2013-12-10,0.00028761562514878687,0.5610421954177585,5.556718758697736,-0.015333110636298386
2013-12-11,0.0002901160054802802,-1.7875753924786963,6.711414593440267,-0.01979139867737434
2013-12-12,0.0002345238521933147,-0.48344037380101385,4.930906344055295,0.018848917361121487
2013-12-13,0.0003673012316280624,1.1311336207507023,5.83651184083243,0.04354930563536463
2013-12-16,0.0007543714837154144,-0.6504871732785313,7.576809660394652,0.0009023359182736002
2013-12-17,0.00027729828374203566,-2.5862859780115866,15.504640328308632,-0.002709802273742845
2013-12-18,0.00044663078821129045,-0.2135505878216573,5.150575892005197,0.0016269014254426395
2013-12-19,0.0002796294480190126,-0.2945211409066915,4.078162122556237,-0.0068867115795328004
2013-12-20,0.0002377387623112276,0.8700023599816827,4.185311814774434,0.02779695966680462
2013-12-23,0.000364710153456048,-0.28863453676187717,3.689891468247158,0.0003537776026165673
2013-12-24,0.00027032969687676764,-0.49634156527869533,5.7424073064031225,0.0019429011701843635
2013-12-26,0.0002082876644982662,1.324547469328922,4.840191477641073,0.006683158421364688
2013-12-27,0.000302152859522298,-0.6663052095277061,6.560910894217691,-0.0038636264011810972
2013-12-30,0.0001801571695747116,-0.34231896578054777,4.899809831588172,-0.007595330388005195
2013-12-31,0.000281432717072649,1.093183965218643,13.187247639917837,-0.009620570981601961
2014-01-02,0.000417348833245064,-1.0764445945867653,4.217362182619624,-0.027219998323180672
2014-01-03,7.041732547122437e-05,0.6359851125350033,5.035440992791279,-0.0014727720895204577
2014-01-06,0.00025088323915405255,-0.9750819474629489,3.8019332981779606,-0.015970711607471877
2014-01-07,0.00013645315154224794,0.44632328383397757,4.300494059568576,0.01689148276425989
2014-01-08,0.00021071459938905917,-0.7534764481165495,5.247513794733531,0.0009198847869185123
2014-01-09,0.0003244324286476951,1.7577349961526882,8.480983831120286,0.01677641798842755
2014-01-10,0.00020452494287435274,0.5553807788092262,3.878691721574456,-0.0025348571737828784
2014-01-13,0.00019924638028366427,-1.1044946499602202,4.797989527427846,-0.015713633243145342
2014-01-14,0.0002261330471932388,1.776793875519962,6.546153094291923,0.03474824988361158
2014-01-15,0.00017652591415746378,-0.5713109078578166,3.8343675675018383,-0.01830968815727374
2014-01-16,0.00022973945558066254,1.2447250077206837,6.8571615613091526,0.016529251772008813
2014-01-17,0.0002133141470150005,0.8469888233339133,10.18683626259155,-0.007152962880556668
2014-01-21,0.00027112957508047375,1.1063353980023525,5.319531668833716,0.022712087245738477
2014-01-22,0.00048078045452320725,0.8443833037464404,5.577459348448561,-0.0014046241878209464
2014-01-23,0.0005692755211987863,0.647185696946209,7.624857063041475,-0.01808239417642543
2014-01-24,0.0002494547632615562,0.05721318414644651,3.0957355513144433,-0.022432063739486363
2014-01-27,0.0004215329061137397,-0.8457217262541794,3.722717065415681,-0.021076850087647703
2014-01-28,0.00036752280645661157,-0.2356942851721434,3.5973195405706675,0.0022397294017850733
2014-01-29,0.0012323277088563578,1.3218135369229638,7.296042096369862,0.019568599726515146
2014-01-30,0.000382530595016228,-0.09059385233960214,4.5536562535404235,0.022415920094088104
2014-01-31,0.0005497247860654763,0.5768796701676062,5.466579688945318,0.0
2014-02-03,0.000628497170316456,0.4223216930104031,5.074467338381033,-0.02865106632022174
2014-02-04,0.0005720240343693007,0.5819545275051273,4.511823918867563,0.014246763867391987
2014-02-05,0.0006168377990700624,0.37186264099904487,3.838234793736314,-0.0007257952699499803
2014-02-06,0.00029729058209715706,1.321522314751063,6.877119601093103,0.01620219957211333
2014-02-07,0.0010660578574913195,2.3534245607757307,17.725044752035306,0.021551706832192874
2014-02-10,0.0015731394629850634,-1.2905607017162872,7.474043712009383,-0.01372546130138419
2014-02-11,0.006376247340700678,5.745177138443558,43.95085030707383,0.026575125466137273
2014-02-12,0.0010301178269376135,1.101386786962367,12.822031174197654,0.003100916142368959
2014-02-13,0.0003392950548989874,0.03868793249939118,3.597667143984111,0.02009250751242675
2014-02-14,0.00040727161117986666,0.4233455970894642,9.854326167978916,0.02266762473279682
2014-02-18,0.0004317747497556662,0.6860638117615164,5.471546325858181,0.021197496642745506
2014-02-19,0.0003025499709625352,0.05753404565727552,6.500289432092548,-0.009401674821961858
2014-02-20,0.00010204004892720513,-0.8591378850818585,5.291681985948874,-0.0022829442278995415
2014-02-21,0.00024826471877634416,-1.0802633335430822,6.296838416576647,0.012652328778544941
2014-02-24,0.00022753668491924483,0.49858390332791175,4.713707385727207,0.009943903960697664
2014-02-25,0.00014036219685773416,-0.5234145419655162,6.2681328189252135,-0.0019169053321235197
2014-02-26,0.0001804443657966784,0.7811228757238665,2.92223873003195,0.024638087773955597
2014-02-27,0.00031621058282074136,-0.596977429568826,6.399590915106966,-0.016040735783458437
2014-02-28,0.0002801210042451797,0.6510778033542068,4.524970967282335,0.00789524639561412
2014-03-03,0.0006497633933895037,1.6731283821607443,10.26898504226664,-0.01649259838611128
2014-03-04,0.0004466546332172637,-1.1756517176655574,6.0767604636406904,0.014603389450602577
2014-03-05,0.0005198909378400737,1.1197667611188855,7.916815298318542,0.026743123835530014
2014-03-06,0.000130997484404185,-0.9968366873571919,4.30044575031366,-0.015461205506503095
2014-03-07,0.0002514468495164567,0.5091283826353075,4.433934827194651,0.0
2014-03-10,0.00022298279853100422,0.042780572380839356,4.277372036935609,-0.018874444994396278
2014-03-11,0.00043274892417936373,-1.8441538991692141,8.609063235462973,-0.028343243713893518
2014-03-12,0.0003959292609941138,-1.9683173323964414,13.984527950742054,-0.0068842537658757585
2014-03-13,0.00035627844486113173,-0.5597342296497434,2.8813260920365353,-0.01524718317564
2014-03-14,0.00045697297469381073,-1.2542311951129237,5.876370190025209,-0.013450011711278353
2014-03-17,0.00024386736896687955,1.2810674981369135,11.403105420074764,0.00033835318313979457
2014-03-18,0.0003727191814231864,2.0648079842617637,12.699999593016315,0.033608190959653506
2014-03-19,0.0002873939969404232,-1.3391302917880104,7.306084231521913,-0.001965286972236413
2014-03-20,0.0003484414802177305,-0.5846478881226125,9.418916801100485,-0.00558924470455624
2014-03-21,0.00020436237814070097,0.6461333840047297,3.419654604509137,0.010821567509429197
2014-03-24,0.0015066847904259787,-1.1079183569053055,3.8510032369512905,-0.04879030542918361
2014-03-25,0.00043109359664450606,0.4188030443346014,2.317519309749047,0.03334208659484217
2014-03-26,0.00046119126283588886,-0.6752672711847412,2.771406228285999,-0.05026520133246892
2014-03-27,0.003899025382249977,-1.2495379780534226,6.267441554554248,-0.0895795113955642
2014-03-28,0.0008820205601459725,4.411112518419211,30.05858973382199,0.02742966200497232
2014-03-31,0.0005318851087220635,0.44330165221871026,2.79384133132309,0.06666756427385012
2014-04-01,0.00043226432427371863,-1.0689800895179897,5.9277546370238765,-0.00034668442022312007
2014-04-02,0.00010683524917465255,-0.6509203216353447,4.276029427917406,0.00034668442022312007
2014-04-03,0.00020909167638530308,-0.01362560496501025,2.5189780824266172,0.013432327876439665
2014-04-04,0.000996515982954722,-1.3306012301159693,4.471346575611083,-0.06538266631638923
2014-04-07,0.0012441703800793922,-2.2874583428724313,12.79197244473046,-0.06371120306716271
2014-04-08,0.0008530444933396843,0.591903877417942,3.604260369444609,0.021945189464910975
2014-04-09,0.0004852300355064317,-0.6236155763412812,5.134588907535862,0.011735880367614193
2014-04-10,0.0005099706876135077,-0.4036381792317712,3.852654100754963,-0.022070912450114832
2014-04-11,0.0007306231019974877,0.12205162030045762,3.2010924566865615,-0.021782282163501865
2014-04-14,0.0002503984550304445,0.2828684640027837,3.702211407095147,0.011728125113084076
2014-04-15,0.0009218024028770226,-0.3135583881669816,3.1366618628291922,-0.039236403737722636
2014-04-16,0.000265823587292246,-0.12769546546912522,3.02563140599972,0.02435739117342095
2014-04-17,0.0006094607344919756,-0.45512213455083433,4.440569162119575,0.01837076167693663
2014-04-21,0.00040783786220982863,-0.740120926315855,6.630686303932977,0.008868416804877377
2014-04-22,0.0002191698951872324,-0.8436105027497085,4.422448621870662,0.0003836336838345389
2014-04-23,0.000606650389790573,0.06930818828709456,4.143458304291185,-0.008864958710829374
2014-04-24,0.0005441015780712142,-0.7478846786873143,6.080816518678057,0.0023204006169867952
2014-04-25,0.00038026301334080637,0.20886136614524087,3.482024976375715,0.0023147403532703947
2014-04-28,0.0005152709179970411,-0.009231504509579602,2.5542793070589753,-0.02142262135501305
2014-04-29,0.000352686026320008,0.30427293686578755,6.018920596276881,0.001966708429470998
2014-04-30,0.0006813618447310233,1.0004257019507756,5.2666915995442105,0.03589033173863454
2014-05-01,0.001359973214625003,0.7970216524298518,4.843726902012339,-0.03589033173863454
2014-05-02,0.0005219233189143706,-0.017636655842373544,3.5999886440176514,0.012883356628655473
2014-05-05,0.0005893165700616198,2.3859491020665438,17.830496001989346,0.007727940891611773
2014-05-06,0.00033328657752552677,-0.12577165663930956,4.087340215670701,-0.018648449441899917
2014-05-07,0.0007533029249148313,-2.4051755446807954,14.018573754236456,0.010532499952639718
2014-05-08,0.000421395561483467,-0.7247056173242271,6.413956706488723,0.009270000710834392
2014-05-09,0.00040377432589984436,-0.363165771407619,7.783759567937479,0.026931078206928305
2014-05-12,0.0001852976681133609,0.4836933959094596,3.336156139463261,0.03095323671186634
2014-05-13,0.00025792314075663407,0.0029514011937991774,5.281305657047144,-0.0021793316979845656
2014-05-14,0.0003547570140845481,0.5299450947783209,4.94424634389512,-0.012808885961599348
2014-05-15,0.0003774948090675431,-0.5456164849839937,6.324114757600408,-0.0014745581909973993
2014-05-16,0.0002586317703084923,0.0090615767784418,5.987370506994364,0.005884604110103719
2014-05-19,0.00031392042197509395,0.7689419681815706,3.430360286321185,0.04060203941511231
2014-05-20,0.00018322357328923815,-0.8500424847850118,7.351064577096615,-0.010975492603174875
2014-05-21,0.0003323611128763111,0.06405569227879455,3.226093456511655,0.014841043082391536
2014-05-22,0.00019089640170140318,1.2586115077395834,5.218805171823824,0.00803500949300373
2014-05-23,8.760399820237226e-05,0.9245049693517948,3.599327225984793,0.009350654761869581
2014-05-27,0.0002584995812628039,0.6399585841071656,7.12717210965636,0.0030977881380040984
2014-05-28,0.0002064221755207926,-2.1353294887478462,15.202140488839945,-0.009668773674376574
2014-05-29,0.00016638692751035368,0.2287600242956025,4.079073095690871,0.01617662775752704
2014-05-30,0.0003723088086944057,-0.12743323465790815,5.605137467686129,-0.00822759309657739
2014-06-02,0.000378712432071673,-0.8758707092007565,6.004048019672865,0.025489861666069924
2014-06-03,0.00021697042224417593,2.5583576645879056,17.230566284758343,-0.0053835858191964014
