,AVA_RDVar,AVA_RDSkew,AVA_RDKurt,AVA_DR
2013-05-01,0.00011571328229895013,0.7197326884476446,7.346166587724348,-0.0007133324688703979
2013-05-02,0.00013206003866059193,0.44420707023787315,3.880542460626759,0.01557568954545241
2013-05-03,4.960084722525159e-05,0.7785996140466952,4.1124374806006525,0.013952030439575491
2013-05-06,6.662852679914e-05,-0.5274788062502594,5.349368741688696,-0.01782324672614566
2013-05-07,6.131075407680544e-05,-0.24210407608598672,3.117304125051212,0.017130182213167533
2013-05-08,5.8297103691798747e-05,-0.8853625836278581,6.135193927221567,0.0034601960556850386
2013-05-09,7.509541027517311e-05,-0.9357661418962631,3.1231296772037695,-0.01636819837914194
2013-05-10,6.42280135188522e-05,0.5336642821160339,3.7096210808635535,0.011173404054940494
2013-05-13,4.3262540180950135e-05,-1.149833364159793,5.798464097211989,-0.00906876922733968
2013-05-14,0.0001457934451579546,1.6870002244660176,10.918465277568133,0.0073309891956370166
2013-05-15,7.026860246154749e-05,0.7518349790730847,4.063571890553671,0.009692236091850326
2013-05-16,5.9218595840845774e-05,-0.058236749411210126,3.2632287856851994,-0.0048344591070343945
2013-05-17,7.260705623741416e-05,1.7132558554468986,9.784064736025035,0.007242662366108377
2013-05-20,8.676066540091695e-05,-0.5395954062460293,6.113508088018377,0.0010303262365476407
2013-05-21,5.708086947690522e-05,-0.556461091991898,4.173706408442329,-0.006089318682890532
2013-05-22,0.00017198101142569387,0.342739007934006,3.553563067165501,-0.023663543988885483
2013-05-23,0.00021581757405886765,-0.9190233175990161,7.235134996813073,-0.008254066630632106
2013-05-24,8.304568222185071e-05,-0.31426817143762015,2.543911861260356,-0.011234140544365001
2013-05-28,6.601819081566389e-05,-0.13614978292626803,3.2950435273660235,-0.0054814991810268054
2013-05-29,0.0001733414323569259,-1.8617704022006352,7.312376543170704,-0.029752917773453458
2013-05-30,0.00013858823188101567,0.7343723683020609,7.517701955113091,0.016473564549106978
2013-05-31,0.00016044957121847701,-0.4309426152414902,3.4975387849589312,-0.008203038988547462
2013-06-03,0.00036050953035686694,0.9657479283723244,7.88122624137523,0.009316504079638577
2013-06-04,0.00011966327059047171,-0.20541817250976285,2.481384304821734,-0.004461140817995535
2013-06-05,0.00013627914831916787,0.596095756824923,5.999916314182035,-0.008981986187061697
2013-06-06,0.00017111667780221086,1.3872172186887812,6.211781156095251,0.011215044316171152
2013-06-07,0.00010806704140644481,1.5611996891125461,10.567836053315647,0.0
2013-06-10,9.654258593121929e-05,0.29582009303483675,5.005057394687252,0.0022280826888860794
2013-06-11,0.00010676308414724163,0.6490700704441801,5.0827984932352175,-0.00408863281069749
2013-06-12,0.00013726399768132437,-0.6565859949552902,3.1071395958389454,-0.013121148058861554
2013-06-13,0.00014131663208893775,0.769664437561635,3.202408777405566,0.019802716432166356
2013-06-14,9.773820041055548e-05,-0.019640345089981717,3.58279925838353,-0.005193055486914844
2013-06-17,8.287185873401516e-05,-0.9114305002635469,5.493864697308005,-0.004472380427992029
2013-06-18,8.28163342238612e-05,0.07612579465328606,3.3696808660328035,0.013358105911478457
2013-06-19,0.00020138998485538052,-1.0571469770593198,4.473278177888999,-0.02387263519937699
2013-06-20,0.0001896992308507257,-0.4086847572964364,3.894213971009516,-0.027944427025506258
2013-06-21,0.00023249543262737025,1.268877868211289,7.5682050206952916,0.025676722389791795
2013-06-24,0.00021692615855107918,0.364511179517939,2.811698172490319,0.0
2013-06-25,0.0002809976475620076,0.489764368952147,6.586736036413474,0.010538230196273979
2013-06-26,0.00011969589650204123,-0.07354380908618373,4.4256832662880745,-0.0007489726880840486
2013-06-27,0.00014377935580590443,0.7601096868757521,5.113045826590568,0.010065476767722625
2013-06-28,0.00011851486949632569,0.6181346400578551,6.633566650902072,0.0022229086555229927
2013-07-01,0.0001536195324266831,-0.04442621234607038,2.7398784480238882,-0.006311541466220483
2013-07-02,0.0001707514095224804,0.3342039657081749,6.7416063658369545,0.0026036336235137902
2013-07-03,0.00011619513982822229,-0.2026921853640448,3.12600129116452,-0.001859122416260739
2013-07-05,0.00014188728939943851,-1.2284052832308612,6.089932397444638,0.004456127308260616
2013-07-08,0.0001599684797093609,0.5676322902717768,6.228899253698655,0.011786525203721254
2013-07-09,0.0001261157124987994,0.49498296941426845,3.934081797942588,0.01237289343118686
2013-07-10,0.00011365509605665327,0.20108391835623826,3.9280029876930125,0.006129400891727865
2013-07-11,7.917119125250022e-05,-0.16028226688170102,3.3603084367545057,0.01462993702083315
2013-07-12,0.00010712543719252729,0.08950973014414448,4.5980472533289385,-0.0024825783410680202
2013-07-15,6.20416428735662e-05,1.1277714965045653,3.425509804942641,0.015504150044632237
2013-07-16,9.809674068015334e-05,0.3549587666620476,3.3987757841045982,-0.0013997023718714807
2013-07-17,0.00020307367163443517,0.687849683282513,6.223903032395234,-0.002102710731247015
2013-07-18,0.00012842111586499553,1.8928617242492465,10.36735474574026,0.012205626650598322
2013-07-19,6.922389578540367e-05,-0.7416937386646573,8.572453778894651,-0.0017345190349900008
2013-07-22,7.039652355712763e-05,-0.002517092355690069,2.2284429900614087,0.002774002943636944
2013-07-23,5.0555443118556245e-05,-0.4425615912333772,4.9758040884921115,0.00034607575283285286
2013-07-24,0.00011433411954657179,-1.3090456572869618,4.2612400673459705,-0.01569899877781511
2013-07-25,0.00014865050209065343,0.24818106749699345,7.3062737951863745,0.011884111708492906
2013-07-26,0.00011291277225427479,0.41629603596998116,6.260641732315374,0.0013890515501566725
2013-07-29,8.389061589086878e-05,-0.20662984164821535,3.4578605883580833,-0.00034704064175938854
2013-07-30,9.289051286082911e-05,-0.5004994165715797,4.160090985704057,-0.0003472025355448771
2013-07-31,0.0001306394176790961,0.8886087416567549,3.8268090788145304,-0.0006948083728524068
2013-08-01,8.327351823662725e-05,0.43827938407052974,3.019858343302905,0.012774387518565522
2013-08-02,8.584916628873606e-05,-0.6843966816303141,3.7034448387708134,0.0
2013-08-05,6.571710002654485e-05,-2.184913084232598,12.61037752370824,-0.004814344127740622
2013-08-06,0.00011146545450306839,-0.6661600414162943,4.759151251311089,-0.018438718492555406
2013-08-07,0.00024518175339003707,0.10255861266943975,4.288206412191829,0.015331442585130528
2013-08-08,0.0001564554387582433,1.0538213810371548,7.235070433496106,0.0065483453922614565
2013-08-09,0.00019142508732619335,-0.4097102813759858,4.444008114244427,-0.016975860994365988
2013-08-12,4.543346281088086e-05,-0.28816009796426045,4.33309417716431,-0.002098840392804391
2013-08-13,6.0858534042348896e-05,-0.7190770109889281,4.8939902112531435,-0.010205985251250382
2013-08-14,0.00013875325633917412,-0.39224609896583423,3.205805848891339,-0.004964368679970743
2013-08-15,0.00015258522883888749,-1.1490299680934133,7.811522909221182,-0.021197164951273884
2013-08-16,0.00022472623291634047,-0.33624434290265265,4.224413197503265,-0.015736880687855503
2013-08-19,0.00011534181392813719,-0.682854790783272,5.092366922180756,-0.008892353617071969
2013-08-20,9.106118268815219e-05,1.2639196862871251,5.098420966065458,0.010671352980357263
2013-08-21,0.00017016758602207384,0.046456923424288366,2.651413519145661,-0.016144568139488946
2013-08-22,0.00010260146631568428,0.31672308604177324,3.4201530774741262,0.0018906552621320571
2013-08-23,0.00017230973943766636,-0.15936471008116324,4.311284027490061,0.01089648158588119
2013-08-26,9.846288789113032e-05,-1.2112709357078475,6.2646455603152145,-0.009386437898884381
2013-08-27,0.0001601098621310986,1.4575044368684091,6.212221150696198,-0.0018876214875911401
2013-08-28,0.00011416112759690163,0.31684188989998235,3.238266668747333,0.004900929681817434
2013-08-29,6.526211743527036e-05,0.5087410509005074,5.612503228760089,-0.0056573160352138
2013-08-30,0.0001780996228285184,0.047257887259848495,3.825042635515756,-0.006450154555467158
2013-09-03,0.00017576144143111735,-2.4807797011980997,11.788722932350666,-0.013412741651619431
2013-09-04,4.808637028110565e-05,-0.25172179057653105,3.06099338841829,-0.004253128373701287
2013-09-05,8.086293935617894e-05,-0.6273292186036057,4.0281520093353995,-0.00895101564541445
2013-09-06,0.00013767985320017295,0.3097366563573154,5.620785339138489,0.004680271481601661
2013-09-09,0.00011107073080167836,-0.9682733153834806,7.866428865711722,0.005045403517094815
2013-09-10,7.344922792964764e-05,0.9195800053653471,4.78223993050728,0.013076953932854352
2013-09-11,0.00010257000546054963,0.9577436496352127,8.351118216766181,-0.0038282729955709804
2013-09-12,6.839982908731447e-05,-0.8210898824264815,4.56545073064632,-0.006928524699019167
2013-09-13,8.979788245606603e-05,0.16259443703448886,3.6849511400653236,0.0038552011163766053
2013-09-16,0.00021429110169718472,0.5893884442966756,10.197555190289918,-0.004241467028880397
2013-09-17,7.267322441238157e-05,1.8253974339790628,12.08516007330295,0.004626143745282363
2013-09-18,0.00016529369317653058,2.0211623250242994,9.185020174527295,0.024317225931609787
2013-09-19,7.84277759555641e-05,0.5155049495248049,5.395776255082958,-0.001126635075183291
2013-09-20,0.00017455683778466274,-1.5752699781771289,7.681415703013735,-0.0033879413278472548
2013-09-23,0.00012540827263932163,1.5893877982163995,5.282332979507826,0.02274083004024252
2013-09-24,9.159305937993463e-05,0.37925142182281546,7.612190856393897,-0.0007375259769561993
2013-09-25,8.936038590818914e-05,-0.01746655719158581,2.821788902864009,-0.004436222121295685
2013-09-26,6.555014226498322e-05,0.9775949977120898,6.365273186441386,-0.010428454198116999
2013-09-27,0.00010395536145006374,-1.6436952516749006,7.159726267311962,-0.013949274808187084
2013-09-30,0.0001526743298552984,-0.03326005688676147,4.2788036516670696,0.002275462794689709
2013-10-01,7.29816645014792e-05,0.450862517680437,4.480279549369906,0.013917833497707477
2013-10-02,0.00015779426162295429,-1.2565427410286043,9.613103470461827,-0.00938264922808374
2013-10-03,0.00013098515885020666,-0.9161696539778439,4.843000315975192,-0.017114002662338645
2013-10-04,7.213887187568284e-05,0.34718431323724463,3.071758282208467,0.0026814825347765137
2013-10-07,8.382305759669334e-05,-1.5294070140940725,10.069502525831881,-0.00729499445468873
2013-10-08,0.0001351780916664213,-0.016676164885240426,2.689349266242341,0.0007703906911196157
2013-10-09,0.0002410872587663914,0.4587832335368901,5.288248401209449,0.0034594775812570866
2013-10-10,0.00012117272796122361,0.272885730745432,4.398723025386453,0.021636789183494542
2013-10-11,0.00011823501429304309,0.37635563012772244,4.447211922139898,0.013057374947120337
2013-10-14,0.0002509004133622794,-0.17187049487097916,4.232247919476112,-0.0011124294727435924
2013-10-15,0.0001582939600585294,0.33670457237813906,5.0571922551040345,-0.01683876283048713
2013-10-16,0.00012422824400339636,0.38790668733334893,3.1169482038058898,0.006019606895123708
2013-10-17,0.00022607793244502076,0.3891286731991063,4.794108210208555,0.01931737970210312
2013-10-18,0.00011545396656980799,1.4713653618184808,7.964339293329222,0.009155853648085355
2013-10-21,0.00011265637486320802,-0.45453421453962367,4.541844297114292,-0.003652443400709693
2013-10-22,0.00027060794989891215,1.5424877191780304,9.19024883655586,0.013086336775429697
2013-10-23,0.00018991232674730798,0.7349528616181187,6.498257127087098,0.002885039523960131
2013-10-24,9.262134483639173e-05,-0.09385739228056336,2.5574747413875336,-0.002885039523960131
2013-10-25,0.00018385429058527959,2.1876243890494638,10.611575487963075,0.011133441664391786
2013-10-28,9.979360687150021e-05,0.38180953540600027,3.797373430054725,-0.0003574054843236141
2013-10-29,0.00011389675770642088,-0.11558886296279496,2.692721767360559,0.0017847000422688275
2013-10-30,0.00011564481306736015,-0.8736263905346009,3.6939117113792244,-0.005363810948286751
2013-10-31,0.0001788074314838705,-0.23895599961308245,4.09755710685414,-0.003591882102412569
2013-11-01,0.0002764282493310133,-2.84732303844574,18.912916433699117,0.003591882102412569
2013-11-04,0.00013960588671778237,-0.3586859479721716,4.80914852513466,0.009989472314670511
2013-11-05,0.00021264374311668062,-1.564722020349425,8.867568628674036,-0.011424745079208876
2013-11-06,0.00024423671238507427,-0.43436860017566403,4.416615062976945,0.011424745079208876
2013-11-07,0.0001384722885686856,-0.7711076324342344,3.110785653801539,-0.009630912370741651
2013-11-08,0.0001899023056749872,-0.5780211905154716,4.32297814190964,-0.0021528671155950363
2013-11-11,0.00015541164128382386,0.10897548034679055,3.07121209349535,-0.0032381010048987413
2013-11-12,6.53335578287164e-05,-0.19215437953575615,3.133641552045039,-0.001803367783782317
2013-11-13,0.00010730213831955025,0.46088182753462126,3.798667719838002,0.005041468788681058
2013-11-14,0.0001481472510116854,-0.15275744450772188,4.931339344144593,-0.0003594175897854157
2013-11-15,9.435416591928327e-05,-1.308834989766777,5.974268394192026,-0.00323909689487456
2013-11-18,9.325872776942364e-05,-1.0520138495707019,7.196181275962267,0.0003604134797612346
2013-11-19,8.171702494569592e-05,0.0005421454954369704,2.3413450259745607,0.0038185561551014047
2013-11-20,0.00017200541008544914,0.863955834091371,5.744777484211739,-0.004365220000828618
2013-11-21,8.58015593228687e-05,0.9030693011914271,3.716671874102236,0.00654070505438753
2013-11-22,6.746034858862377e-05,-0.12594837675237683,3.609097799926032,-0.0069052286464641455
2013-11-25,7.454970861586253e-05,-0.38782440924309,3.1680736221993584,-0.00805598032818411
2013-11-26,9.306622925712525e-05,-0.0708182116576001,7.077220076754935,-0.0007353054573555617
2013-11-27,5.612080787115704e-05,-0.7763599007101737,4.9157049172134855,0.0007353054573555617
2013-11-29,4.100668911281179e-05,0.6082337130614495,3.043947383361693,0.0018367362287241562
2013-12-02,0.00013684734787072525,-0.35284303412206874,2.5854825032855295,-0.009587200004034457
2013-12-03,0.00011397204216425969,0.9143675175681347,5.2346957965451,0.00037054608794395705
2013-12-04,7.935175347245776e-05,0.5991355378502239,3.4837184054464494,0.0033278895399937447
2013-12-05,8.320305856703518e-05,-1.229158524587336,8.836092179106796,0.0
2013-12-06,9.892432564724794e-05,0.7929909296525138,4.66751289112692,0.019013237122020854
2013-12-09,7.381603976229324e-05,-1.6299845582658634,5.755059673574063,-0.006176271789666288
2013-12-10,8.53925634273227e-05,-1.0486452880032622,4.7846413228438776,-0.010256346810638473
2013-12-11,6.003267088419704e-05,-0.18121854753861502,3.1875511367461047,-0.009991088883024801
2013-12-12,0.00017285582815591518,1.3090576606190216,6.03534814108617,0.011830184319064685
2013-12-13,0.00011042613831144703,-0.44596093679986515,3.63607133065037,0.0018357621542945957
2013-12-16,7.794211796574334e-05,0.4274673214957422,4.048586663751999,0.011670715789793729
2013-12-17,5.9567518677669405e-05,0.013453835284047729,2.476697515902017,0.0021731210267401657
2013-12-18,0.00018880706548039136,1.476184670422101,6.921364217028761,0.014011435070369505
2013-12-19,0.00012140499664865359,-0.5270719678964154,9.411072473560308,-0.0071611061994092395
2013-12-20,8.257546365146763e-05,1.2108571960946588,5.753593579886384,0.01815988511215627
2013-12-23,0.00010109267318969773,1.8055243285899734,12.319989775298943,-0.010998778912747031
2013-12-24,0.00010647307875280604,0.6285247255390252,4.6980501728256145,0.003916365511219322
2013-12-26,5.267676035290246e-05,-0.4802703554817861,6.886762929209335,-0.0021343845920691606
2013-12-27,5.526587221402553e-05,-0.821816747130104,3.8957967348179383,0.0024898316857222547
2013-12-30,5.837316766313031e-05,0.8652405455769078,7.247850362494449,-0.0007107303607649662
2013-12-31,5.01533898722831e-05,-0.6214342197571855,4.479928829564359,0.002130760203899573
2014-01-02,5.726521773278466e-05,-0.9499502958053174,3.726624178303836,-0.012134391948138923
2014-01-03,9.383689187457142e-05,0.3114389088957427,2.9796597478058473,0.003941753654011393
2014-01-06,0.00010187875953583851,-0.1389092489324281,4.023152269445495,-0.00825993391287172
2014-01-07,7.085346686953916e-05,-0.14876433068114647,2.7184951624840203,0.00825993391287172
2014-01-08,0.0001250153321593032,-0.18837645373621772,2.815248046618706,-0.0010732635749750585
2014-01-09,0.00012425096333232804,-1.0549690192484782,8.002019104812327,0.0007157343840398234
2014-01-10,0.00022497191611312766,0.01885306871967201,9.004571860136554,0.01491513640774178
2014-01-13,0.00012526901949770305,0.17605381537109477,3.898280947159037,-0.011343795897182929
2014-01-14,9.441520838481918e-05,-0.08469496283938742,4.272311027637112,0.002492615758538985
2014-01-15,8.592479937248715e-05,0.17751345668549603,2.242210711342296,0.004966297780760076
2014-01-16,4.9720318318340455e-05,0.5457105570845785,3.173387972253446,0.0017676556280235012
2014-01-17,5.896402768939363e-05,0.09526353524766593,4.1939573423453895,-0.0010602761148459372
2014-01-21,4.769506293243989e-05,-0.12957569674522068,6.287018748856081,0.010202370927275606
2014-01-22,4.464530228039252e-05,-0.28530132038972894,3.0300709665226937,-0.004209045425722202
2014-01-23,5.766862522026037e-05,-0.03021355505097625,3.4587129397729957,0.005258564850039615
2014-01-24,7.488804238617665e-05,0.15311624967722526,2.7657930683742564,-0.002450485280535819
2014-01-27,0.00012221654490344354,-0.44959008976799053,3.153444564655364,-0.011988871149029912
2014-01-28,4.848403190634103e-05,0.7175985126532279,4.846187425083305,0.0
2014-01-29,7.919036388503608e-05,-0.0016305325648983543,3.294212882470897,0.003541112564684923
2014-01-30,9.498426474759478e-05,1.2351087684877637,5.011655538365117,0.012994024701889373
2014-01-31,0.0001161343287511819,1.0296265977837644,4.821248721034622,0.005913892337165105
2014-02-03,0.000186031105942972,-0.45464252697486723,3.164022218506437,-0.009059192598491084
2014-02-04,7.825318871253706e-05,-0.6263115918968354,3.7401865122668734,-0.010556142524071443
2014-02-05,0.00010506643100519273,0.5853715854995122,7.010312172947645,-0.005319905697141802
2014-02-06,0.0001445530328047142,-2.1508183892762953,15.093655622608187,-0.0010674438834739064
2014-02-07,9.665582760817114e-05,-0.05337328185415725,3.8380322140592398,0.0067411211774115465
2014-02-10,7.28985118902349e-05,0.21540196861354732,4.231108865914453,0.011951026442991175
2014-02-11,7.361508519992133e-05,0.7309488510097305,3.6617425945947093,0.015256765495816005
2014-02-12,8.628150929619141e-05,0.16914733628562603,2.322486825552353,0.003777976723621901
2014-02-13,0.00018558990086660622,4.825753799640611,32.95189059307854,0.015309325316994027
2014-02-14,5.340436841134896e-05,0.584316976389701,3.9813159126971835,0.007399908543890721
2014-02-18,6.462880055239539e-05,0.9032999128727516,3.815382132047906,0.010998269803705885
2014-02-19,9.98793944948036e-05,-0.5241626372501098,4.6259814093602305,-0.016294771141594833
2014-02-20,6.78656027326035e-05,-0.18687274859966524,4.043449316953712,0.007800362706682495
2014-02-21,9.412365293641619e-05,0.8895802278538313,4.028752281749006,0.003372872843239616
2014-02-24,0.00012794450068574084,0.20614937746252956,5.277493292661678,-0.0030348471261336663
2014-02-25,0.00013573900668029272,-0.2739197602951566,4.793475069554978,-0.0010137569258232837
2014-02-26,0.00024966228087827756,-0.10200639395748387,8.124262217434131,0.0
2014-02-27,0.00011032304573826803,-0.10953611449149407,3.0170177366884565,-0.0050839832416005315
2014-02-28,5.3876480943627985e-05,-0.07349659061814298,5.096320056636891,0.0057597144503178654
2014-03-03,6.478562606847545e-05,-0.07311091105690296,3.7159319461477542,-0.0030451161889177847
2014-03-04,0.00011966796411187937,-0.0029469345908223715,3.320694196886416,0.016468113129716855
2014-03-05,0.00010498094259747605,-0.5754752568061555,8.999763875974073,-0.009377005723412157
2014-03-06,5.69065687694545e-05,-0.39889252879637177,2.961059983784122,-0.010825509265314448
2014-03-07,7.606070917881359e-05,-0.28509382520865256,2.865400281942299,-0.0040900404278141345
2014-03-10,6.572899223718992e-05,-0.36942634498512567,3.3333825148228984,0.002728525284680483
2014-03-11,9.253826083941047e-05,-0.5265092633234217,3.956197010553424,-0.007178368466151497
2014-03-12,0.00010702575690308737,4.2859330617259745,28.333611854163916,0.011596453613873958
2014-03-13,0.0001274882324332163,1.71803689903381,10.140634746080128,0.01179843301724981
2014-03-14,0.0001600464875666345,3.55501286440967,23.239837812654915,0.006014055301192034
2014-03-17,5.7195198991870694e-05,0.05014174682201422,3.64175134348561,0.004984198743945623
2014-03-18,7.128832365001205e-05,-0.1350988449681931,4.713694337946815,0.0023175741071539413
2014-03-19,0.00013782728107812451,-1.5813915652487422,6.431008567856634,-0.018692089811618295
2014-03-20,9.037708906651406e-05,0.8316265717939259,8.463682544302095,-0.00506673232600896
2014-03-21,0.00017030549759134263,2.353418256846484,14.159868977416222,0.01245168766468785
2014-03-24,8.572316023486462e-05,-0.48620825942166435,5.818291671383953,0.0036722223955711897
2014-03-25,0.00013130437192408536,-1.6321863451887944,10.548984366020692,0.0026622415920356524
2014-03-26,7.793797053623318e-05,-0.543754555684272,3.325100983331328,-0.008343157666959033
2014-03-27,5.6110732410558156e-05,0.5229989416803226,4.491800735227659,0.00033519146642380093
2014-03-28,6.858205247456853e-05,0.5903669171552299,9.275648039614495,0.0030105217214360103
2014-03-31,6.324656895082073e-05,0.20035408262168738,3.8121300664818554,0.023437099265349204
2014-04-01,0.0001056190385715736,0.27442234174757524,4.042091714298819,0.00520655873474718
2014-04-02,5.190916066405209e-05,-0.7662104481179305,3.8605481424070005,-0.006839077307620567
2014-04-03,0.00011264267698103114,-0.3575414494937162,5.161925480458917,0.009432506420318454
2014-04-04,0.00011014175541893976,-0.7912877862308454,3.1423615222842765,-0.009432506420318454
2014-04-07,7.381203076594065e-05,-0.579993291586965,3.76835284499939,-0.009192598234257332
2014-04-08,0.00014500127201116193,0.22730023603646468,5.301756583414875,0.017653525027319983
2014-04-09,0.0001684655593191039,0.3690611892518274,5.372008030040096,-0.012718406666587967
2014-04-10,0.00015133113914641059,0.7438852447617876,5.341738218022582,0.0026220651857227217
2014-04-11,0.00011863443800919775,-0.039449857958433476,3.466679866263731,-0.0045929935218533835
2014-04-14,7.042308316590708e-05,0.40364669810969217,4.371635052049258,0.005901433541810164
2014-04-15,0.00017935350185340555,0.2582824156276957,4.444844519486512,0.01653486589565789
2014-04-16,8.632144670856757e-05,0.8067704056694389,4.210658988789306,0.008325279037774358
2014-04-17,0.00011081932144744917,0.6149485584641602,7.177169276572074,-0.011223348239153719
2014-04-21,6.494209253873892e-05,-0.67615122971373,3.6066107810486154,0.0
2014-04-22,9.000677296596404e-05,1.2724290059897028,8.01848592312921,0.008669169133364019
2014-04-23,8.032359168659184e-05,0.7401995545027201,6.571460675953731,0.0015970940609295603
2014-04-24,0.00010545897992990445,1.3933095799193969,8.065505844609724,0.013001487752594798
2014-04-25,6.737370761690436e-05,0.24341656316010707,2.5414001302630793,0.0
2014-04-28,0.00011859000844558649,-0.15752543438317032,3.9925781420108577,0.007220267852162898
2014-04-29,5.492830928425297e-05,-2.1000202965255577,13.229152250202246,-0.002191916834690222
2014-04-30,0.00010452799956715164,-0.3483126772229029,5.461963434115285,0.007806624241695648
2014-05-01,9.624881741656264e-05,0.3135277745926819,3.2991473132515043,-0.0003111364303767239
2014-05-02,0.00015513038025275096,0.40098060016030895,5.068362165429843,-0.019479042396912227
2014-05-05,6.701519057976883e-05,0.3367463407843647,2.9208267908269256,0.008214690946299896
2014-05-06,8.540525561245457e-05,-0.14912064797803637,4.328466676330618,-0.004414908150566443
2014-05-07,0.0002951411322567997,-3.826997833239861,25.082958482617876,0.02958338297509755
2014-05-08,0.00015374392774166644,-0.5165141730446213,3.905229402350126,0.00581288266086899
2014-05-09,6.81956649536188e-05,-0.7904562241071293,3.9266809761972397,-0.014751295807487352
2014-05-12,0.00010568913631818352,-0.23550515690401094,5.581576869239909,-0.002169319276154269
2014-05-13,8.75110173332974e-05,-0.7463100550041966,7.833522536656346,-0.00903870467629364
2014-05-14,0.00010265235136540028,0.33399662011997194,2.7649097942306256,0.0025015745756782337
2014-05-15,9.060127270274424e-05,0.5201933542744638,6.87367455751467,-0.0037547486618496606
2014-05-16,0.00010137700630340347,-0.8608736411434447,5.344799494799522,0.012770864955195638
2014-05-19,0.00011239851599971422,-0.8233992339470511,5.990918780775526,-0.013398041407699957
2014-05-20,8.496681359251469e-05,-0.09377383864868341,2.2295381054462644,-0.005161762419048532
2014-05-21,7.775506011383563e-05,-0.5953798718437566,3.6898259598298453,-0.0015936098190398873
2014-05-22,5.9765737189232884e-05,-0.05925819230699355,3.4050734951422137,0.00667624161213487
2014-05-23,4.990336428349135e-05,-1.0425290563616458,9.146969838879272,0.0037951193726790677
2014-05-27,4.4367089880010367e-05,0.3606040629990796,3.8653518746659032,0.012547374783811183
