,STMP_RDVar,STMP_RDSkew,STMP_RDKurt,STMP_DR
2013-05-02,0.000421523269716654,0.21613781157421016,4.287426766741473,0.005918928375667765
2013-05-03,0.00022424184809437925,-0.03318224408793193,3.071284017840074,0.02707197822831242
2013-05-06,0.0002078030510515332,1.1381932855363133,4.2174436864548275,0.01877722310133567
2013-05-07,0.00045646243065173767,1.3333814074381973,8.402818199650941,0.011210907619896293
2013-05-08,0.00016868244746726162,0.1782133525352926,3.5219292866442964,0.0005572861432630027
2013-05-09,0.00029927400206796666,0.9283684384620219,4.0073214135686035,0.002503826457391778
2013-05-10,0.0002945976808157515,-0.6936130996247195,3.5940132411337693,-0.005852127529931916
2013-05-13,0.0003581436678554114,0.47292071367058935,5.36299919347792,0.005296235376479608
2013-05-14,0.00023543001259766013,0.5759485909906839,4.908756646640404,0.01325620038103148
2013-05-15,0.0006146520336904414,0.7032171645110087,5.183928810581415,0.001370774698937094
2013-05-16,0.0003741758738055589,1.592558503860057,7.321888048564057,0.014956064163096361
2013-05-17,0.000612900746394726,-0.3645573998918486,6.977815067007291,0.017656960000558275
2013-05-20,0.00028846468853300773,-0.6210963028254128,4.92024459629506,0.002648359598770078
2013-05-21,0.00021248831082804558,-0.6149599972277304,4.74850634348491,-0.0010585076265052784
2013-05-22,0.0008689064496248354,-1.5516805792862667,5.277524934625685,-0.06904960746608779
2013-05-23,0.0006554183168942234,1.2833543610737015,7.3669380487838065,0.006221767720091531
2013-05-24,0.000310252165671099,2.2389710178541464,10.21260705120349,0.016774197937078572
2013-05-28,0.00036519267429224646,0.25287860449694116,3.9788147023433944,0.015133017023434281
2013-05-29,0.0005173548428661759,-0.5287060172233241,4.085937341609694,-0.004653026049373121
2013-05-30,0.000534509746511138,0.08003094271541664,4.494783867936627,0.045322088063571186
2013-05-31,0.00045478099564209856,0.4294065654182439,4.48397401158554,-0.0005245214000275666
2013-06-03,0.0003773016553693646,-0.6881493261089303,3.483500734824689,-0.005524123024809313
2013-06-04,0.0006083220013242077,-0.33229097548988157,4.634280330673674,0.015443311765495515
2013-06-05,0.0005716755239697663,-0.3171866975714127,4.348561928583754,-0.033274735179181114
2013-06-06,0.0003471050397447829,-0.005779734025090901,3.502277537338737,0.009620491089800343
2013-06-07,0.00041260184789283024,0.8823045555939755,5.423853464361791,0.035531455902625186
2013-06-10,0.00025750254008946333,-1.7839442356322548,9.38009773693749,-0.014477941429969832
2013-06-11,0.00043734187385710435,1.4404810443123373,8.669198246295807,-0.013106346818185344
2013-06-12,0.00042118052460267364,-1.266465516313306,4.669904269479843,-0.018911283810798096
2013-06-13,0.000636586787748019,-1.632299925687543,12.014053713105755,0.03045385656946875
2013-06-14,0.00016778395641179044,0.4956821301897062,3.683257150886686,-0.003134772641060213
2013-06-17,0.00028185591742117794,0.575837723507684,4.44270872460775,0.0036563111076204358
2013-06-18,0.00015238284570732815,0.7162633105339454,3.380632517270535,0.002343445875396366
2013-06-19,0.0002930228338398751,0.6025918865560306,4.557345814325365,0.003375337358458186
2013-06-20,0.0003101661193273965,0.9931372777958968,5.717693000585235,-0.010684244957947175
2013-06-21,0.00043689644617960583,0.25680661336592353,2.7365457862954616,0.009127772569958559
2013-06-24,0.0004066668195841833,-0.35227119554959624,2.8196615247236814,-0.02284457956317354
2013-06-25,0.00035571273837984994,2.2649812525193562,15.213026387186101,0.009779329693532013
2013-06-26,0.00021365929917939645,-1.2421977458906175,8.036791115035681,0.02596199813468214
2013-06-27,0.00035270456442383315,0.7064663866414114,3.6477827360528425,0.011466579815488043
2013-06-28,0.0003048655638406342,-1.0787880112458454,6.342612021132509,-0.0020289634147934166
2013-07-01,0.00016316074648094813,-0.2614117019188443,3.391949485998896,-0.0005078720400648606
2013-07-02,0.00039615360838649743,-1.17411817618621,6.072402686371977,0.006329936475031328
2013-07-03,0.00035890849625469675,1.3418784590298622,4.968178342327351,0.01004531312496093
2013-07-05,0.00033271154226212216,1.0697266664969038,6.736373548708086,0.04279904935349643
2013-07-08,0.0004375549724674872,-2.0770884879175555,12.438837159645178,-0.0014374942752959363
2013-07-09,0.00021338708920509757,0.21053026177829248,4.118249541965444,0.00597587546208711
2013-07-10,0.0002374313485710692,-0.8409457523721974,5.001965604729374,-0.00047675806568747703
2013-07-11,0.00035076333154542347,0.5979421122728653,3.882013588690336,0.0193630377539713
2013-07-12,0.0001513968938619146,-0.31864135152524226,3.891814675057682,-0.007983137395195516
2013-07-15,0.00012884983467066884,0.005278652237084848,3.557342079114615,0.00751539469660889
2013-07-16,0.0025449892968108633,-2.3686425957937556,12.090405650962001,-0.11728606630214822
2013-07-17,0.00023420805204928528,1.1862544367420103,6.199618866528418,0.017214823516101152
2013-07-18,0.00038032305915442177,0.699781596598258,3.0571232436400626,0.03406531898211407
2013-07-19,0.0005013049021999068,0.08128521124676125,3.396013432864913,-0.01434886850217465
2013-07-22,0.00036532337916740486,0.2513025689047216,3.3177591586633293,0.016346422274950978
2013-07-23,0.00032992163276588656,-0.36226106147030823,4.8730611979209515,-0.006004571606398557
2013-07-24,0.00043154097934833545,0.45428853314211254,4.7143103071173895,0.006503349665382796
2013-07-25,0.0002740875538391487,0.6433307321474955,3.3159196638473243,0.020726130005702892
2013-07-26,0.00039306844089080796,0.7761784607427278,6.828762080546313,-0.00710702651890216
2013-07-29,0.0005630993757471844,1.1546183418155067,9.292988346760666,-0.024145566600489943
2013-07-30,0.00022876441854723204,-0.5869754438602864,6.051009775372503,0.0025164079710688902
2013-07-31,0.00023012109629297437,0.14653636319026606,3.6797142737813155,0.0017576903016762735
2013-08-01,0.004709955433345806,-1.2994339766231109,17.820287741748423,0.09037167018307146
2013-08-02,0.00020526929869967876,-1.666317354044551,5.7532242977850725,-0.024830141525897798
2013-08-05,0.0004917918757300792,0.2132164545185033,6.023009370484934,-0.02401737129556114
2013-08-06,0.00034799551991266086,-1.4868830154392663,6.365124026893814,-0.030546053095326986
2013-08-07,0.0005928579416322855,-2.5022859620858298,15.624890472443665,-0.016260445616523622
2013-08-08,0.00033038083933595,-0.2854604657422806,5.770811714954093,0.005031356525799335
2013-08-09,0.0003495921639398297,0.46962044082320087,3.627371090729779,0.012221177478048961
2013-08-12,0.0005131815116172519,1.1711409507406547,8.617412506660308,0.003711546912914976
2013-08-13,0.000404346048796754,0.0765092702247681,4.925251779492291,-0.0029681693450012148
2013-08-14,0.0002928237145648654,-0.7147741845187213,4.421794052478391,-0.010207981338652417
2013-08-15,0.0003231054804287381,0.0874676332110529,4.136248833945868,-0.01741806016540881
2013-08-16,0.00030401804212894923,1.3339221798954908,6.794630764116428,0.01766832915207761
2013-08-19,0.0001956947119398718,0.24747435500293757,2.954804720901821,0.013666481638486605
2013-08-20,0.0003226400014146467,-0.5037474559836996,4.362232142825136,0.006886377519828901
2013-08-21,0.00018594090042560116,1.0382244863008294,3.957872730000104,0.0053776957439231055
2013-08-22,0.0001624403956585472,0.39345986321353055,3.082087139883744,0.02551286331373559
2013-08-23,0.00024975344340959525,-0.22964538200754286,4.012489313730662,-0.004286741297182317
2013-08-26,0.00028828189074250134,-0.3174151931978343,2.8821167602883633,-0.002389559053522561
2013-08-27,0.00044454274255093445,-1.1474731590119758,4.639791009376241,-0.027897430412954893
2013-08-28,0.0004606449413160828,1.6816069934965143,11.598498825889774,0.012468025771538382
2013-08-29,0.0002768352455927545,0.962491301570128,5.9968944881729405,0.017102645181754195
2013-08-30,0.0003597956912772664,0.7973348698572085,6.237437879625599,0.0002388537324784501
2013-09-03,0.0005099617708146139,-0.20477505851384661,2.9231261333856926,0.016341369959979257
2013-09-04,0.00028808798200542383,0.2936579288694789,3.037533945087493,0.012837123569585884
2013-09-05,0.00042633089929513293,1.0633538313136395,6.620714536862413,0.018155181163979517
2013-09-06,0.0007076219554900417,-1.9030427498201026,12.73646649210674,0.0025019915246895508
2013-09-09,0.00046220780318645307,0.9677687593171163,6.379133219398591,-0.004553741930995336
2013-09-10,0.0005821683430703129,-0.3687663219060612,10.033234637665835,0.005688944686575326
2013-09-11,0.0003487371453094178,-0.8207661424524972,3.3362055871291707,-0.013248206256766704
2013-09-12,0.0003308873556003242,-0.6138476431469316,6.657677683985038,-0.00900812189114042
2013-09-13,0.00012996494319393782,0.6572320494333473,7.069740592598564,0.011763554079206706
2013-09-16,0.00021713178299501414,-0.8518700780414453,4.974681409551187,-0.003215436780124037
2013-09-17,0.0003295219482630861,0.9960219587103392,5.757548010041214,0.021843848942745936
2013-09-18,0.0009027862483934932,0.8599793704355924,6.77673975490779,0.0143019197547396
2013-09-19,0.00031845349645863436,-0.07842048718442791,3.0648382863830146,-0.004893292790840942
2013-09-20,0.00033213544700886645,-0.6871598728369117,5.052983598841942,-0.007385017504371927
2013-09-23,0.00040117242294687955,-1.3981315007933333,10.134179387667732,0.0026917692642776103
2013-09-24,0.0006916834735959388,2.898317794928506,13.252873950128581,0.018202500755414963
2013-09-25,0.000391463745486537,-0.0038150332676241774,3.81467984010877,-0.00728556042991757
2013-09-26,0.00032401543653689163,0.5230616518417884,5.723474192418244,0.003318175813002533
2013-09-27,0.0005006481067124408,-0.842705907165607,9.458848324716602,0.005286378007954173
2013-09-30,0.000260993636415616,-1.6443637609059092,9.254538593613272,0.008966708519626554
2013-10-01,6.265774275122719e-05,0.6590228104610407,4.071125439404225,0.002609242648086596
2013-10-02,0.00036940812889594025,0.27183024818733353,5.132820213276508,-0.004788798825219764
2013-10-03,0.0005708752742656756,-0.41244720329176604,3.428566695335046,-0.026084590045228673
2013-10-04,0.0005331692389291907,1.182163648839212,6.510218688206114,0.006251370966728231
2013-10-07,0.0006845919453042184,1.8203867820886275,12.636325651341252,-0.040655105301401484
2013-10-08,0.0008887599883671334,-1.9009988968726688,6.9711148973215105,-0.06834729375735682
2013-10-09,0.0007401169705945443,0.32521367141221247,2.9180060146328817,0.021363586942538593
2013-10-10,0.00045858260581253005,0.9682286034611608,5.715096624245483,0.022818354955315368
2013-10-11,0.00040410793110745276,1.1316724502965343,3.9799229843108543,0.032935336626522815
2013-10-14,0.00028645785316331983,0.5768294490864516,4.033970958135038,0.016860686887687493
2013-10-15,0.000519243636463931,-0.13195766287455635,5.990023575181852,0.0074283292040107085
2013-10-16,0.0005557822666007046,0.49661969716962107,5.059906592433169,0.00937502423088521
2013-10-17,0.00037620080500428484,-1.515128347756698,9.59841708021559,-0.008702476277358873
2013-10-18,0.0004133803395944407,0.649172482195438,4.432786341774422,0.04384744556467757
2013-10-21,0.0005856762341137541,-0.04192538295959525,3.579339852500288,-0.012084696054238453
2013-10-22,0.0007468777798462048,-0.1804076041895523,3.5878775530738714,-0.020397680106231775
2013-10-23,0.000734609199640913,-2.45925703932406,12.271180569931236,-0.06381497029039984
2013-10-24,0.0032388658824987486,0.4893200682323084,14.10670799208803,0.12192083380024599
2013-10-25,0.001494815882379475,1.844129303685148,14.52525774494308,-0.011777254701820006
2013-10-28,0.0012719097339877975,-0.5200684100268741,3.0080230432372876,-0.013417324203731873
2013-10-29,0.00034136440801981984,-1.118986424918376,6.433525746451529,0.00534589117357287
2013-10-30,0.0007011553054487252,-0.8380601138714263,3.7912588694966836,-0.020032980552481927
2013-10-31,0.0006681251928701371,0.3087073090811014,4.178476768855795,-0.011378678816650556
2013-11-01,0.000762394995575172,-0.18950207284318688,4.719995375447584,-0.031521555349979025
2013-11-04,0.00029485782132112205,0.6679609136516802,2.933541344022487,0.031741645569813404
2013-11-05,0.0003542092047034785,1.8316664869302488,10.707718363382543,0.020686659709968858
2013-11-06,0.00032917189689901996,-0.23888256130280022,4.023697586070776,-0.005619271263217929
2013-11-07,0.0006819907797793734,-0.35983634606950904,4.495306714530032,-0.009144370273563407
2013-11-08,0.0005043627174167419,0.542693661250179,4.0851815532811875,0.02249223303339143
2013-11-11,0.0006919954075224016,1.0434064483203596,8.863186780727437,0.0023496967667382407
2013-11-12,0.0006297452839733039,2.5433573850822553,15.582687568231592,0.009132483757232635
2013-11-13,0.00038719507079876714,0.09649344065704848,5.110122420621794,0.020921265598355276
2013-11-14,0.0005121262075882466,-2.109752374948065,11.78835580179606,-0.012500121095937011
2013-11-15,0.00020893877261166267,1.1056434109287103,4.940942678667076,0.012293101735015188
2013-11-18,0.0005360097297981099,0.5381951291249032,6.707019149377726,-0.008944417219169498
2013-11-19,0.0005162785826571734,-0.34151633189745906,3.291119457907818,-0.01749442868056894
2013-11-20,0.0008068739025388381,-0.26220912698015725,4.460763135548887,-0.028906241005380195
2013-11-21,0.0009386970267791596,0.35851813789399706,3.3776764576913547,0.05555210626604046
2013-11-22,0.000509404866817374,1.3979476806938638,5.681024898267672,-0.01375881645825805
2013-11-25,0.001024509408754093,0.20015493329587422,7.781379153887788,-0.0037854935590928562
2013-11-26,0.0004197023492928833,-0.1560164227547026,3.3110308933420036,0.011522050947617934
2013-11-27,0.0012609683079876507,-1.2563699507049952,8.155261069027507,-0.042115944780672265
2013-11-29,0.00042683846276387027,0.4833456027509806,3.354266313363555,0.0008686428436379678
2013-12-02,0.001179982679245432,-0.633539267809086,5.4417481698151615,-0.0010858943406057975
2013-12-03,0.0006531445584696178,-0.6990472353899525,4.352747464393765,-0.04148311225713863
2013-12-04,0.0007591680890488251,-0.5867130133484747,4.022644473974952,0.018624974181088216
2013-12-05,0.0003788517107330966,-0.3748894467783693,3.599254907328112,-0.01771945001807529
2013-12-06,0.0010683982310375055,-2.043191037185514,11.004390885824442,-0.004081661134312409
2013-12-09,0.00043008175544051057,-0.3453922387341837,3.97296115421299,-0.024613066216456314
2013-12-10,0.0003228226551864022,-0.2049153691218051,3.4131092276324644,-0.02070657511221352
2013-12-11,0.0008842514583036177,-0.16251647054480947,4.987161394684,-0.011959003757488151
2013-12-12,0.00040017834480457823,-0.24782973411439055,3.2411363752711986,0.0
2013-12-13,0.000355668641022681,0.1779991623271619,3.8626371801190214,0.0012023567349102038
2013-12-16,0.0004599946956009552,0.8595903167546,4.74699330117315,0.010043078196961819
2013-12-17,0.00019678991813699867,0.022123503843555947,3.820679166325368,0.002376474502483905
2013-12-18,0.0003668103517728953,-0.2886753862073701,3.6227445606685555,0.0009489206044066556
2013-12-19,0.0002976909738896565,0.6199411617511189,4.952199265232091,0.011552692711817691
2013-12-20,0.000345820561804144,0.3611039385395118,4.680459972903898,0.010957120802264964
2013-12-23,9.446244391494326e-05,0.02527613522779767,3.637205503172588,-0.005346961291452512
2013-12-24,8.112825615728616e-05,-0.17164615798849753,3.069466993655437,0.0006990096824526226
2013-12-26,0.00037342139972229745,-0.8956300551209829,3.6373210729211967,-0.028590228134578677
2013-12-27,0.00040083874153613495,-0.6958060643261593,4.416373381275999,-0.006734080281937338
2013-12-30,0.0008938942227425219,-0.40305778549102456,3.4900554149282956,-0.006051089649701691
2013-12-31,0.0003480182145037828,0.22964320642853436,3.7772484290033246,0.021852209012144908
2014-01-02,0.00025562555298406695,-0.6278690903366848,3.279128761085663,-0.0076299609888743625
2014-01-03,0.0005207214053565116,1.1885314931691735,7.186164914723946,-0.00023935368443828153
2014-01-06,0.00034423399434697704,-0.4702285703372779,3.651257339159917,-0.018850195200450504
2014-01-07,0.0006335661392171035,0.9131122553616893,8.237929470573503,0.0328763610317484
2014-01-08,0.0006174041167449638,0.3712679914643673,5.439928308953635,-0.0049698124429333745
2014-01-09,0.0003450193022006058,-0.9319093722577121,5.321643538912077,0.005677729876627513
2014-01-10,0.00017532693410751617,-0.011741562257248025,4.436979976723421,0.001649970949455959
2014-01-13,0.0010406048380946565,-1.1493992251719098,3.3652361393345225,-0.07708346785094378
2014-01-14,0.0007483001796294611,0.31591443279520465,2.7500936618322758,0.04160517793816565
2014-01-15,0.0004396874838957709,-0.209824688827933,3.7801549036663777,-0.02320516338870915
2014-01-16,0.0005819123642090195,1.0844961980594896,6.782577891770586,-0.027857005158525627
2014-01-17,0.00021365602393943784,-0.7762508363839049,3.024144702203603,-0.013964462586505633
2014-01-21,0.0008361546522965717,1.2460777065716382,9.531996207345669,0.02036407501781312
2014-01-22,0.0006702155492420868,0.645983710490356,5.681720782732573,-0.0005104900765720011
2014-01-23,0.0005352642839844112,-0.8203876554670617,8.855892476996992,-0.007431091305851734
2014-01-24,0.00041385247438953626,0.03872034704665679,3.6368919365601835,0.002055447794580445
2014-01-27,0.001180422490969357,-0.7740442762657375,5.0927773565255565,-0.019176488130544733
2014-01-28,0.00047840141438218334,0.23632058147102739,3.596249065359593,0.02045900727322003
2014-01-29,0.0006606728534534228,-0.6435275160432022,3.0737306617641713,-0.016542094052825362
2014-01-30,0.00032825166367584014,0.34835998336181373,3.31341716150044,0.01037087348600485
2014-01-31,0.0006193420819791595,0.9213256944185146,3.5092426567222286,0.017640723569512406
2014-02-03,0.000639067382951964,-0.08192536513713244,3.749630160845686,-0.016867254396318643
2014-02-04,0.0005356038499959197,-1.4751226541502858,9.56908416783434,0.020913795174594796
2014-02-05,0.0005883462192560321,0.2902038941033485,4.021052449521536,-0.0030333441235503855
2014-02-06,0.00043118907679187603,0.8432045915914719,4.975862557638128,0.002528395848306886
2014-02-07,0.0004385617773463805,-0.7590694900542541,4.255960555318813,-0.00025250663734377454
2014-02-10,0.00028851582684891744,0.531184029494892,4.883545673017559,0.0
2014-02-11,0.00040138686508039333,-0.44745707125819656,3.140517345429941,-0.008115692528120722
2014-02-12,0.00041993856506921014,0.09148586506756655,3.294443811268474,-0.004849990238265267
2014-02-13,0.0010006933503788032,-0.4109041184850124,5.026615078993964,-0.011064051571781253
2014-02-14,0.0021276883089503046,2.4865692504699504,14.905721700196615,-0.07186154127139455
2014-02-18,0.0005884538664436966,-0.9274264244060629,4.094413882312758,-0.03998831263743785
2014-02-19,0.00038280105289642953,0.7301457255458874,5.6180076965172105,0.015504100620721939
2014-02-20,0.0004687625303233412,1.2454523902032022,7.865759977298514,0.02448421201671591
2014-02-21,0.00023412359330155956,-2.1241109651884775,12.07111400765826,-0.007814776025461878
2014-02-24,0.00024338502825906278,-1.0155735040964389,7.501006197333313,-0.012121389234790225
2014-02-25,0.0005367116021412128,1.1718571836309366,8.73694736102368,0.01826668798976616
2014-02-26,0.00029844699556449847,0.7675799710317659,3.3540754068217677,0.01519993358520777
2014-02-27,0.0002988530591348742,-0.22556047254625655,2.8175200802540874,-0.008538737893392323
2014-02-28,0.0002983453443920316,-0.2793921309406851,2.943018362405786,-0.027199264620394903
2014-03-03,0.0005792387905820389,0.6661038199810599,4.6937948504441875,0.010462388810442036
2014-03-04,0.00035231827989951693,-0.8578647331002572,5.10773326184472,0.034829446437606215
2014-03-05,0.00028605962161880875,1.6415997613816768,10.791633595189227,-0.003810647014723667
2014-03-06,0.0004916486959714102,-0.5136223315991155,5.5238636926937525,0.012196953435607671
2014-03-07,0.00036101228768774805,-0.9461129194970177,4.877164398328976,-0.02068658416631619
2014-03-10,0.0003559236782056954,0.7116328191144992,7.051855567627264,-0.005239306142466038
2014-03-11,0.00028685080807889997,-1.3398952837828408,8.182968139457445,0.0005528192741461879
2014-03-12,0.00043972976508557284,0.6839135449702849,5.213899002363644,0.01671500805726378
2014-03-13,0.0001736366921790145,-0.7845105927951486,2.9052330137250726,-0.01892795501844624
2014-03-14,0.0005865897721893077,0.09799363234448476,2.603560664748477,0.004696734701013838
2014-03-17,0.0004889346390873975,0.2621050854691479,2.8755259547355094,0.005771707574351748
2014-03-18,0.00021415428282674757,-0.43117647650345237,5.01320214276746,0.014420001887460288
2014-03-19,0.00042133478344569795,-1.1799020138733722,6.362923465619081,-0.03267272000934485
2014-03-20,0.0006882925461318425,-0.35535068343608134,5.139983484550311,-0.03666748546553489
2014-03-21,0.0008261790236792333,-0.5305983162239971,4.100239680593715,-0.0096001319121779
2014-03-24,0.000451559949313411,-0.3216418520903295,3.7813499004280167,-0.00351388360848226
2014-03-25,0.0005675675639552575,0.10385546999184117,2.735999637576591,0.015716301141214917
2014-03-26,0.0005989014152165932,-0.8604320989636812,3.018092780022908,-0.0659449326738133
2014-03-27,0.0013161656399056682,0.43894578449536514,2.9989816665246942,0.03961219445634523
2014-03-28,0.0005991620935402109,-0.052518827285232765,5.040622862303306,-0.02826402771989933
2014-03-31,0.0005986092354051593,0.2372331011133089,3.330773200838191,0.023211290042723487
2014-04-01,0.0009026579835358986,0.8775737069763926,3.768510709520033,0.02122715316166701
2014-04-02,0.00041033011109310703,0.5677658638402124,4.9639007080971425,0.00029173107980007273
2014-04-03,0.000841518447505741,-1.129748545875675,6.421018799305866,-0.0005834597513323381
2014-04-04,0.0010397007470720203,-0.3146425324260172,4.233102645748426,-0.044756873175794354
2014-04-07,0.0008461234788642235,0.31770590037834456,2.9684175526133965,-0.006428890863853454
2014-04-08,0.0006051546215600001,-0.7350378676889272,4.476587793684185,0.00917157119438805
2014-04-09,0.0008428224001867686,-0.08539472991195209,3.4739339555643616,0.013601539185344791
2014-04-10,0.0008223889020214291,-0.34646766306564425,4.801015327987479,-0.034823403145392895
2014-04-11,0.00047906031130604573,0.5894892951346673,4.487554675681001,-0.0103109181050276
2014-04-14,0.0003885320625482736,-0.9793352854113425,5.297251520003785,0.012794682265599544
2014-04-15,0.0008066686770253751,0.3899605734557167,3.268903196544264,0.004948973911674148
2014-04-16,0.0008506037773597948,-2.6280225949214526,17.217750878984198,0.042585326316978644
2014-04-17,0.0006434645000417844,0.09980465893228822,4.009139767555824,0.0011820627679268725
2014-04-21,0.00039184162883166586,0.3976615727340796,4.364071080113658,-0.005627232465439391
2014-04-22,0.0003627193122648746,0.7843378862797382,5.523632109624729,0.012983451974547755
2014-04-23,0.000594337230005812,-0.2860548847944648,4.533763342182641,0.007302500472193163
2014-04-24,0.000971021834793358,-0.3483632607849461,4.4902731789926404,0.004645739995564391
2014-04-25,0.0006555748632732193,-0.12488050693529094,3.505885138030548,-0.0389889601723028
2014-04-28,0.001074934133036325,-0.6952128182631052,4.514871404772586,-0.010902621458696693
2014-04-29,0.0006546038610143286,0.6462940515653427,3.581445020900033,0.028517645736525044
2014-04-30,0.0006993399559928481,1.26686275850363,4.730612673306739,0.02686287074280047
2014-05-01,0.005752550575088767,1.6818158075612453,10.372330863281357,-0.17560254339440906
2014-05-02,0.0006626271882805579,-0.6332071644635854,6.405008935372816,-0.011049905249466807
2014-05-05,0.0004803403373464215,0.2745707736141717,2.9576743131413172,0.008987271310896716
2014-05-06,0.0006473735308195313,-0.23587869470640596,5.124701879902149,-0.00864010934430759
2014-05-07,0.001146070284156044,-0.40371462269619024,3.2577825188880336,0.0024267650123195317
2014-05-08,0.0006268411314360321,-0.1565528450122878,3.07761287968005,0.0010382766296688217
2014-05-09,0.0005551471306212648,-0.5860892416524666,5.3064580160699695,0.011350078853322731
2014-05-12,0.0009861578976271919,1.9999548237707048,9.419503963594693,0.04709502750064276
2014-05-13,0.0005532842244536028,-0.05363887214621795,3.7472015331459176,-0.007532375551073667
2014-05-14,0.0004966495670630392,-0.4611125456868276,3.028878248027665,-0.00792083349144379
2014-05-15,0.0007123090070074176,1.0061436123483252,6.130875182755578,0.0023167311371476984
2014-05-16,0.0003623346014771742,0.34980221272314566,3.086791575031444,0.010195747098955543
2014-05-19,0.000593536125605266,-0.2558152055460983,3.3236469421362567,0.010416761197349356
2014-05-20,0.00046545777501302295,0.4170061259255169,4.756667589789438,-0.0003238218651779867
2014-05-21,0.00038555858820559717,-1.9712652360646186,13.139864566112044,0.0035569640807451286
2014-05-22,0.0005902664221027932,0.5224113003276958,4.546656255663564,0.01027623060850269
2014-05-23,0.0004323302109222299,0.4102058828563085,4.303789097269754,0.01458957078170986
2014-05-27,0.00040146946265941794,0.854156019768614,3.834673058478116,0.01995084814774195
2014-05-28,0.0004504512354922605,-0.15870445796094654,4.863587882770665,-0.013986272404229005
2014-05-29,0.0005003424019874327,-0.38348177374950576,8.306610406341687,0.009035767550717111
2014-05-30,0.00016067803460227917,0.20926480721308896,4.044657124603896,0.002478253979729228
2014-06-02,0.0003645803705241552,-0.12733228558445656,3.1747257957354043,-0.017478597273959284
2014-06-03,0.000569429794147822,0.16030299512839913,3.235236389749545,0.005025136202672975
