,PDCE_RDVar,PDCE_RDSkew,PDCE_RDKurt,PDCE_DR
2013-04-09,0.0007035941551189381,0.3084584341050913,5.116122188609262,0.0151018292319689
2013-04-10,0.0006147668307661973,-0.2621068059562732,3.3780065792765916,-0.003595182047302803
2013-04-11,0.0007190924469839593,-1.428547539147119,6.956833597701516,-0.025969888738404112
2013-04-12,0.0005130405852100973,0.7444800150013459,5.833278862922764,-0.03721361725987915
2013-04-15,0.001263321031643511,-0.9218018313245612,3.091044893811481,-0.11947711250070103
2013-04-16,0.0009648751988754064,-0.5896072760081904,7.125259587046285,0.037193878642546085
2013-04-17,0.0011804270685807354,0.5391611375086457,4.715823548788044,-0.004174395257584784
2013-04-18,0.0018049799788250793,-0.36214430385574464,3.9663019083103603,-0.003697699224946227
2013-04-19,0.0008866201538768942,-0.16925021256535672,5.079677796456008,0.0012340862518680495
2013-04-22,0.0007636698875176624,0.3049850525616491,3.205623754507676,0.04367920818171145
2013-04-23,0.0008597607749111027,0.5222801078730275,7.228408550719813,-0.010443911935580363
2013-04-24,0.000711764682731745,0.3023419322968467,3.1186349177300015,0.0635537844750318
2013-04-25,0.0011674815444621526,0.4110145383375711,3.1643806417692484,0.012018862550067233
2013-04-26,0.0009852698604575223,-1.4041756795303033,7.584528076858242,-0.02191991091857748
2013-04-29,0.0006254351597011298,-0.42930455425036623,6.4788839755802465,-0.014808357914150694
2013-04-30,0.0010860482082662812,-0.5376763249729158,4.686538837155844,-0.006216228215595088
2013-05-01,0.0014472914895013152,-0.4757631725478788,3.8497339609974,-0.002080685112705094
2013-05-02,0.0015790272161872558,1.248266858958571,6.325536646673855,0.05449349005366688
2013-05-03,0.0011755889919527374,3.1826591322814637,18.997922301119047,0.052508838434853544
2013-05-06,0.0006601747543598435,-0.008431476427530915,3.531944492805652,0.01383600830627163
2013-05-07,0.000783506143601239,-0.3236807363967649,3.9990997675128996,0.008780066882070336
2013-05-08,0.0004710646026799054,0.7020988017730483,4.0910486299225495,0.007695481554569561
2013-05-09,0.0005695374893388188,0.19398873618657664,3.355977218883648,-0.01914516705335023
2013-05-10,0.0005487629429123867,-0.1959535108875038,4.608915513027109,-0.010958509447459353
2013-05-13,0.0005394782565812904,-0.6122357531059094,4.847904737620572,-0.0039578846366423726
2013-05-14,0.0006390785356016282,0.7177597640900487,4.669012108564669,0.037284121831616446
2013-05-15,0.0009664000798034425,-0.3096783895886275,5.248731914093649,-0.01805872348414317
2013-05-16,0.00028589764480122426,-0.2342535955541039,3.645189978878294,-0.015891367336634765
2013-05-17,0.00042369322013581317,0.2694009008214601,8.876152636739208,0.024860017027187098
2013-05-20,0.000768356561346755,1.9797244307341153,11.36124797419403,0.04619717260366896
2013-05-21,0.0009043393209476286,0.27531946553180503,5.470303950025725,-0.012085897246284727
2013-05-22,0.002329852282132596,-0.06924000133502645,4.6386137103454725,-0.04677223693506427
2013-05-23,0.0011971463286901002,1.1886370062251383,3.806494106379845,0.023960537123821624
2013-05-24,0.0007084502409221605,0.25367854194409095,4.473157208625371,0.004004831103524786
2013-05-28,0.0008859780815053086,2.6059862684793442,12.864447007988451,0.05122328994029424
2013-05-29,0.0010808228776401402,0.12369451757682197,3.6295574754703335,-0.014919921414904724
2013-05-30,0.0006046174465137931,0.25459640511872894,3.1898687067758393,0.002309895222724734
2013-05-31,0.0007133737968005721,-0.7136005388675543,5.0422043829294,-0.0158917883964107
2013-06-03,0.0006681969085383029,-0.8095014292952355,5.951419160239541,0.005649201793499703
2013-06-04,0.0006773732468269615,-0.39759644345227546,3.280643595224013,-0.015070272640974824
2013-06-05,0.0005731191713675288,-0.842305236571921,3.7004827931215565,-0.03165324355223209
2013-06-06,0.000678071675330979,0.55704128549443,3.294099370791895,0.025719701559820507
2013-06-07,0.000656259757930806,1.0788021238603482,4.456970249329139,0.03412634952385796
2013-06-10,0.000571268417208944,0.04796399208473592,3.8781193591200154,0.00916035040170371
2013-06-11,0.0005919949905430572,0.5052178339453013,6.097840906053252,-0.03479282169884801
2013-06-12,0.0007678339142237281,-0.5021346529892172,2.7834495087684417,-0.009486217288077636
2013-06-13,0.0005398288245076866,0.839061219773357,4.089248961376789,0.033775762723924796
2013-06-14,0.0006151161831793852,0.6233886376478716,6.1097179941658,-0.006162160843290465
2013-06-17,0.0007183774977052737,0.44623127416483954,4.09828011090411,0.0379048599077767
2013-06-18,0.00039616800189932105,0.9798676188208946,4.02477150192653,0.022981064674841623
2013-06-19,0.0007830436815209361,0.3402723514228664,5.181232486044715,-0.007479721020701824
2013-06-20,0.0020891307356075187,-2.565558200690187,20.81099188808163,-0.0468601463644287
2013-06-21,0.0010983391080403256,-0.6031891683692012,3.8920220182704504,-0.009641416574572403
2013-06-24,0.0008093137591109319,-0.2765140007576239,4.354489917952362,-0.015228700731072298
2013-06-25,0.0005368911115222294,0.050518590708453874,2.717369342207339,0.02908308779745772
2013-06-26,0.0006704662361751513,-1.6692350243276832,11.739894896783076,-0.0055571857428189375
2013-06-27,0.000353030843311691,-0.46260731431301944,3.337973061127054,0.020917248653159692
2013-06-28,0.000743473408156631,-0.6839177553257065,3.821557145676062,-0.031736538785525514
2013-07-01,0.0005831389148517035,1.0825730423019453,6.7067554653249575,0.030418414111877734
2013-07-02,0.0006635539599153234,0.6158808605414108,3.840303394136906,0.0005650937433054892
2013-07-03,0.0005633278440442107,-0.07276441259921855,4.8947309195261655,0.011236129553683583
2013-07-05,0.0005936245891463543,1.6102337624023948,9.690366929828967,0.054184790559623774
2013-07-08,0.0005639060694307897,0.28129204120158147,3.6426649444099546,-0.008147388392305999
2013-07-09,0.0003728463179960429,1.2157425119657042,6.31535416709776,-0.010368308643653457
2013-07-10,0.0006435974173427868,-1.063527901598573,4.423574157363096,-0.017401254586654424
2013-07-11,0.0006674499424032814,-0.7796259724825371,5.2602226449669,0.02206239596475079
2013-07-12,0.0004626794917234423,0.2524399501573989,3.0710524623461675,-0.008081232881934852
2013-07-15,0.00023802934344843447,-0.5046317405549636,5.570100442057408,-0.013615532359078308
2013-07-16,0.0004426437962490494,-0.6636416296994733,3.4003286461507747,-0.01937864480006235
2013-07-17,0.0005321753513949467,0.5927733780051013,7.181601988122501,0.013512450051658575
2013-07-18,0.0005418811066818918,0.007391578520946021,4.758839784260473,0.0314901517207562
2013-07-19,0.00035419165005551594,-0.36657447329247445,3.0514792774883728,0.001424212453661866
2013-07-22,0.0004186925220723885,-0.0843582924991254,5.367196721373476,-0.016683497853865248
2013-07-23,0.0005001701235877634,0.6222839924705508,9.059403066979808,-0.002717110629152586
2013-07-24,0.0005633625175873915,-1.5851119749981892,8.38761310774688,-0.03019929280721234
2013-07-25,0.0008633445777838472,3.0570235350453228,19.62411860623182,0.03056202403091879
2013-07-26,0.000349640925545428,-0.5739187818539649,3.419018780513272,-0.020332250367434135
2013-07-29,0.0005875326917062698,-0.08103807224291067,4.2078573242272315,-0.0072430252414443785
2013-07-30,0.00024223440075735474,0.3661822801693723,3.1584404055095634,0.011674310188311665
2013-07-31,0.0007950604785169309,0.573734765557529,3.888639028256578,0.017893466759049126
2013-08-01,0.002341299805933794,-0.5521373057515245,6.027269233937844,-0.03442583952072997
2013-08-02,0.000790163488046489,0.33722355939977217,4.227237665234174,0.03388284013110088
2013-08-05,0.0006644851451922759,0.3268560781504968,3.1316301523292513,0.03679432235559066
2013-08-06,0.00046229908189619626,0.008572518663305455,2.32844494524682,-0.036975381657297746
2013-08-07,0.000350010203774478,-0.3056512442840897,4.361073018123557,-0.05165558478530308
2013-08-08,0.0005300051271469079,-0.3807073407503501,3.924157248870409,0.011565206383764348
2013-08-09,0.0003456924967144957,1.5786287273350565,10.764536156214385,-0.0007543089388670765
2013-08-12,0.0003716792047099984,-0.033131419398331356,3.4315280251760227,0.01330485299909423
2013-08-13,0.00048387590384071547,-0.42566101128965306,5.331031674558549,0.019722323531752295
2013-08-14,0.00032539200570230834,-0.9221600097722176,5.233550887224697,-0.007327418752693493
2013-08-15,0.0003227951406691779,0.6160792872990574,4.080208594816456,0.013150910991534648
2013-08-16,0.00026792375403460216,-0.046080809463419234,4.019234746585247,-0.006919200884844656
2013-08-19,0.0003755797768034749,0.015071148584989967,3.8899039363582086,-0.04465110805382677
2013-08-20,0.0005177413709236674,0.675805671285024,4.526023713478294,0.03418173150201964
2013-08-21,0.0003448678525709369,0.6642483444413079,4.931802972450077,-0.015443566489165228
2013-08-22,0.0005030501978095857,-0.6618458172160232,6.601627608735456,0.02573022947429493
2013-08-23,0.0003367421755450224,0.6842819779526229,4.08774393163817,0.014694105656082534
2013-08-26,0.00042424267384400574,1.1989837625779747,6.14374212877215,0.015368422840218443
2013-08-27,0.00043691898719780186,2.7533615497602906,16.886721834538964,-0.0030192368198003194
2013-08-28,0.0005473629791169723,1.0165294840615862,4.021275639918659,0.03821452478656795
2013-08-29,0.0004134811385372463,0.16295271287651833,3.842447434549116,-0.00034248288299210117
2013-08-30,0.0005524258446208397,-1.1919595361614272,8.435850036029597,-0.017448797188332144
2013-09-03,0.0004043021427133211,0.4676897941460673,3.950365570096811,0.007119939652825202
2013-09-04,0.0002299208679530698,0.6584169762118813,4.611852246402205,0.012040066015094553
2013-09-05,0.00028428923476790213,-2.6873544670563225,13.012925619573402,-0.020380687636205153
2013-09-06,0.0007544019024466266,-0.891810814415663,13.177419309850498,0.017469941687794588
2013-09-09,0.00047808794627190586,1.8049210477137136,8.684427504896224,0.011761799476113666
2013-09-10,0.00026799589439369863,1.3850606925445785,4.814117089036627,0.004902401963756908
2013-09-11,0.0004914876620157679,0.1308711010228285,4.333410423634738,-0.009488329321451161
2013-09-12,0.00024214402705108454,0.08681168675223849,3.67244549654375,-0.005462697094078983
2013-09-13,0.0003536963366659833,0.3205523999250967,3.4965537167874183,0.022008726691055358
2013-09-16,0.0003257896383341307,-0.1718444490684943,5.666063725907342,-0.01927361387486659
2013-09-17,0.0003149579049594647,0.2895146764676547,4.11223016172887,0.017262164973324445
2013-09-18,0.0006476653819152921,0.6323614952094281,4.549536958256697,0.013167971246520693
2013-09-19,0.0003957317795650787,0.11873014033675866,5.410472670507133,-0.01838283717524991
2013-09-20,0.00022127321426158877,-0.35494670299447145,6.934430881930512,0.006556281309978651
2013-09-23,0.0004023124468366917,0.27880384346152326,4.639888716633335,0.002008688338672293
2013-09-24,0.0005286858671636772,-0.1984749781988854,4.7098771284740195,0.02281469448857898
2013-09-25,0.0006230736963966623,0.8331453697000354,5.8464472719400975,0.027407825301501987
2013-09-26,0.00033562343566627444,-1.0358659504646732,4.505082340579366,-0.01732481574184419
2013-09-27,0.00023370680245451885,-0.4360883801458186,3.4944417236173795,-0.017794935611822993
2013-09-30,0.0004519650592488454,0.31515161540899195,5.091538108563911,-0.019460040287530234
2013-10-01,0.0006421529994527825,0.4976373520523666,4.703089724776081,0.022913122813958076
2013-10-02,0.0008024592463573305,1.1486877892301255,4.211726619612688,0.049321588162651864
2013-10-03,0.0004956096209001621,0.4747062738494183,3.5721397656512544,0.021486242920654597
2013-10-04,0.000492303162419552,1.0852222152842024,4.675762198855068,0.016682204054325744
2013-10-07,0.0003367194885298505,-0.009539830709960102,2.7926633706066597,-0.018978783237878716
2013-10-08,0.0006571469780055797,-0.9019291344477245,3.7983504133694113,-0.033352009245327
2013-10-09,0.0006396677635763515,-0.5557345743907035,3.73595727265119,-0.021626762343359474
2013-10-10,0.0004395264882556131,-0.6629997530846791,7.169763568778565,0.04031013820002727
2013-10-11,0.00046481415056645294,0.22965352454187588,3.0677625307650125,0.008210084005287221
2013-10-14,0.0004744203788257495,-1.1446278900374005,9.0160304616034,-0.00805451981352956
2013-10-15,0.0008328282702611415,0.3888783621440262,2.6401321399517546,-0.0009336393946162147
2013-10-16,0.0006901796976321715,1.3463680161299967,7.076846456591771,0.03772881322591193
2013-10-17,0.00047057538797921065,0.6911795553128227,2.925819884936905,0.04828326582528586
2013-10-18,0.0007732501064897556,0.36878131161174094,2.845405176927981,0.029554627239916975
2013-10-21,0.0006465612301404902,2.4419601553609636,16.137481065393285,-0.02428365552867806
2013-10-22,0.0009842940501975498,-1.7824678799289941,12.390730133534475,0.008207234641185224
2013-10-23,0.0007607781765960124,-0.42695331915388174,4.3406950099385995,-0.047177835841899274
2013-10-24,0.00080642902317483,0.563396763889295,4.316708346943797,0.06477854162891372
2013-10-25,0.0007213038262532794,0.4217021390970334,5.108864231081978,0.008410955995142189
2013-10-28,0.0006769325490229279,-1.338893009691898,7.072015364276752,-0.01759175499909027
2013-10-29,0.0004389137826597243,-0.5010707242931763,5.218582153341728,0.013050331168685148
2013-10-30,0.0009222697125163483,-0.641343374081009,3.383643832275478,-0.020765821501579573
2013-10-31,0.005333601254124193,0.2671810191592272,6.626504449828775,-0.046111093157473526
2013-11-01,0.0016169883926903414,-0.18130942074030584,3.789083505996066,-0.06787688391257696
2013-11-04,0.0009031634507090407,0.47372750701159094,3.828625365740377,0.03000613722582468
2013-11-05,0.000981743175832985,-0.9902432390340529,3.8733365538336195,-0.04655649895233083
2013-11-06,0.0010425970395961854,-0.6739431290361878,2.707990529513119,-0.04429133008546238
2013-11-07,0.002317869000719393,-0.5164490248083721,4.274755367501047,-0.04003956628274086
2013-11-08,0.0011955022521281454,0.22417151200217983,3.520184837954266,0.047059518226534536
2013-11-11,0.0010848385872781249,0.06784312098322559,5.0342775029020475,-0.01611853190524215
2013-11-12,0.0011413138014391418,0.5820423592466056,6.557714796714123,-0.016210592599501084
2013-11-13,0.0006149315065116589,1.0991502677858729,4.302802823832901,0.02982763066301164
2013-11-14,0.0011606055954399782,0.30891947542311915,4.8832510324587295,0.010299078002748985
2013-11-15,0.0007782814291954835,0.032600064217416895,5.124317883174722,-0.019019576142780714
2013-11-18,0.0005459104411661284,-1.2741017063188322,4.575374088394492,-0.05861589235759457
2013-11-19,0.0017666433584268193,0.6269979225988198,6.720564186733031,0.01383487810116879
2013-11-20,0.0009579589896028652,0.24611965705625571,4.394149201464733,0.014167302735677012
2013-11-21,0.000724284730499741,0.3721915355562918,3.270465163178582,0.04897207090393518
2013-11-22,0.0010258823932731732,-2.1295998034638957,12.615519996531228,-0.0008272479653435028
2013-11-25,0.0011860813444142457,-0.35422366135043265,5.268389581919953,-0.017531111417842915
2013-11-26,0.000970082984074094,-0.19473933647189295,7.262496454424972,0.031174817985776038
2013-11-27,0.0007343691431105343,0.020218410051240348,4.066665368457525,-0.03708747991004291
2013-11-29,0.0005738871587303616,0.2228086983550337,2.299010897171888,-0.0018655139811976085
2013-12-02,0.0013554089929270709,-1.9120128477598488,12.06532901173805,-0.015395480532437666
2013-12-03,0.0018671372866037558,0.03178561671868449,4.853888667853562,0.029888487835004085
2013-12-04,0.0008542534733864092,0.6492426678714153,6.004276279201058,0.004507160584661385
2013-12-05,0.0010423727894677778,1.1336376569750723,6.226022363535767,0.01815527668595962
2013-12-06,0.000799910594043732,-0.360843328897868,4.652373195358953,-0.0432852271424764
2013-12-09,0.0009499302855704196,-0.6159429498547127,4.14956542377908,-0.023851822671810297
2013-12-10,0.0014452981916525482,-0.4486625964958078,3.8365688115454355,0.012515390524275638
2013-12-11,0.0010759337668224485,-0.13593284537625813,3.4467663597892995,-0.09716022488764331
2013-12-12,0.0003639913157753879,0.15872686678942438,3.2797911976435716,0.008152476817448129
2013-12-13,0.0007904437459883906,0.005720624200540108,3.712622237049099,0.03415328295921727
2013-12-16,0.0005822754119778103,-1.0397000000681555,6.209596071220467,0.007272795693197054
2013-12-17,0.0009274603205042334,-0.9376305383239805,4.7571923507652185,-0.02997376150612263
2013-12-18,0.0008749817504851668,-1.071641761134912,6.893521326666311,-0.008247450608259488
2013-12-19,0.000634726307095078,-0.520719520634292,4.577322901573027,-0.02053698343592769
2013-12-20,0.0007148705093882136,0.5105953515949878,5.2405756301795705,0.025606007570650124
2013-12-23,0.0003708071909328405,-0.3571664149335313,6.568752643040438,0.007648558665902527
2013-12-24,0.00033216727292451184,1.1790849439159519,5.9525607772698645,0.014208209838416419
2013-12-26,0.0007272862006206808,0.2165332576180609,6.036766123553166,-0.011239196764287307
2013-12-27,0.00034592545143898355,-0.9457584270658007,6.106014952872534,0.0009259932051062236
2013-12-30,0.00037808622682179477,-1.0765741916614402,5.15394759128635,-0.028922203728636298
2013-12-31,0.0003696084892167004,0.34141609367638065,6.463074689411443,0.014002139703638061
2014-01-02,0.0007128531802797086,-0.8154106632641471,3.799123328022339,-0.04811395449441269
2014-01-03,0.0007261863567619597,-0.4584047124137769,3.340014518465285,-0.014697404438252626
2014-01-06,0.0009375327777375071,-0.09363662182297117,4.146875879956087,-0.013293247110662598
2014-01-07,0.0006525958176718769,0.179954100575645,4.095556679369509,-0.00508182819433145
2014-01-08,0.0009313577732239215,-0.5379854999764094,3.171513667032348,0.0004074979681489843
2014-01-09,0.0011841983852116675,-0.10254561967920334,2.207546121655015,-0.018503838168913322
2014-01-10,0.0005981481859666953,1.210357919192355,8.938910172556122,-0.0016614334039863898
2014-01-13,0.0003896909840023653,-1.0880465105598756,5.253856781693784,-0.030388559389419978
2014-01-14,0.0003401132265368327,-0.7560876327491253,4.375523855968354,0.026848691039189188
2014-01-15,0.00031703788760267397,-0.6665736590032126,6.1442115565725,0.009136317704748542
2014-01-16,0.000554818119581432,-0.9741667218740986,4.774872904313054,0.02429928618090349
2014-01-17,0.0007831750535270966,-1.6544878195642752,8.658211855122392,-0.027819364357536625
2014-01-21,0.00022160653276275517,0.684627567792388,4.965469427495117,0.0241815066305735
2014-01-22,0.00037721881107341163,1.055376722744739,5.243207737241743,0.025388690268009384
2014-01-23,0.0004890866581568515,0.5092255826225106,9.46647787958812,-0.021347444072486343
2014-01-24,0.0011482202758929896,-0.36558933288329365,3.0014583548840466,-0.054280079171953766
2014-01-27,0.0016305506893967568,-1.2121932323424152,6.527031746380882,-0.037306451183153566
2014-01-28,0.001177484702287202,-0.41906430737553124,5.21739348225431,0.10739162062767527
2014-01-29,0.00122679853347046,0.4870911186448047,3.640878475084996,-0.016813846526688714
2014-01-30,0.0007724474587891601,-0.23545657573001683,3.108523844850842,0.004029034337423187
2014-01-31,0.000611118289083539,0.9731310962111205,3.862576338690726,0.002409619567223853
2014-02-03,0.0015077423362387177,0.09910978654370772,6.12671368801339,-0.05334325334642376
2014-02-04,0.0006876232694448005,0.5162998236420187,3.0432378394921296,0.044479315285872456
2014-02-05,0.0007746295706138244,-0.6308883339995538,5.454243467232796,-0.005885293556298521
2014-02-06,0.00040285186310027736,0.236717053834205,2.8047459578776066,0.02472736249845653
2014-02-07,0.0006393450451452579,0.3773825276174473,3.9319271593179854,-0.00497662010544575
2014-02-10,0.0004756535926264028,0.19610105930909685,4.3831401999101764,-0.0072101453231279145
2014-02-11,0.000843231860440392,0.14976329126527757,3.836097959963533,0.033988669488854484
2014-02-12,0.0005906950150700863,1.0825918076512666,7.116480915974365,0.025701452561192717
2014-02-13,0.0006834092885569643,0.44962246508024617,2.7386578914603876,0.0318670211736829
2014-02-14,0.0005316841068019693,-1.8859356264041751,10.14264921418701,0.0005500871189418888
2014-02-18,0.0003300419503452146,-0.4463817256395985,3.939305093898694,0.010031985913953712
2014-02-19,0.0006785539795320894,-1.0873975208830107,3.129753512614119,-0.038857766309105646
2014-02-20,0.0034917826002693704,-0.9688955577761146,7.943452917137183,0.07205733599541864
2014-02-21,0.0009958529294721702,-2.1355015130662554,13.096494150144773,0.03789638829505826
2014-02-24,0.0003875400941765469,-0.3632095386749455,3.510285551383713,0.02816614872322898
2014-02-25,0.0005781105885703929,-0.18616145579367233,6.1197848556881365,0.0014779705821519329
2014-02-26,0.000648651272564395,-1.1254513833801216,9.623215083557971,-0.00016409288757657237
2014-02-27,0.0008092807444126523,0.17524684776944863,4.424430297369843,-0.0067517753402484
2014-02-28,0.000507630126421603,0.5755184018189514,3.2134517907016136,0.026255091250731333
2014-03-03,0.0005664970778830739,0.39938526790253004,3.652263444601943,0.00016090770132137777
2014-03-04,0.0006601879606476285,0.10338737109869887,3.4886126120894687,0.02353798273046248
2014-03-05,0.0004659558457026752,-0.27292853626614716,7.5704747385982545,-0.025954756625574227
2014-03-06,0.00039763140563788956,-1.1261303691496272,6.456776213893563,-0.012172510529220304
2014-03-07,0.0004757323259729,-0.9492853340094225,6.483262917796763,0.01152702076932588
2014-03-10,0.00045170481104553085,-2.09982855627706,15.445964992507362,-0.007453031726210035
2014-03-11,0.0004987546661509436,-0.5214278037292872,2.3514327545621008,-0.038628954648392444
2014-03-12,0.0004789542004522135,-0.14800221575526237,4.9217240752254545,0.004721745743217376
2014-03-13,0.0005625635731252475,-1.6765714275730719,9.471785168583423,-0.008617084735994318
2014-03-14,0.00037428518868652726,-0.3356314122477293,4.240155028022817,-0.004251345575040588
2014-03-17,0.0005242901309365616,0.02042370403685759,2.861521800346156,0.0022129722009935904
2014-03-18,0.000487863605705257,0.8907047182707674,4.3446732291853545,0.03459280450341051
2014-03-19,0.0004341019544740558,-0.5645171884417169,4.282202321479882,-0.0051050089863293735
2014-03-20,0.0004673877039334141,1.250092166104121,5.24586108530297,0.01832210601860851
2014-03-21,0.0003380324305747176,0.37183227705239646,2.4586429755024475,0.00742902312546434
2014-03-24,0.0005644744542694671,-1.1051413954909812,5.227402738517698,-0.014097341023131094
2014-03-25,0.0003716276947599463,-0.9725774108826273,4.2672675701038445,-0.021942610959707842
2014-03-26,0.0005976349038870495,-0.437766107353998,4.050662537327134,-0.02328827805239886
2014-03-27,0.00062546869365278,0.20572211245445546,3.5491564596073553,0.029606905501981196
2014-03-28,0.0005396808879646243,-0.4955561099129795,5.439588566923141,0.025852191927468127
2014-03-31,0.00051121368639404,-0.6074994454539022,5.224656763224523,0.005637415358967779
2014-04-01,0.0004570756847098662,-0.4735700401530543,2.838525152036387,-0.0006426253486147004
2014-04-02,0.00033707908930479625,-0.2768393645038029,7.258863590928624,-0.007906471135688875
2014-04-03,0.00039584748904557927,0.4408313432366837,2.962477226736025,0.0
2014-04-04,0.0008787619210130873,-0.7787353592655397,3.199630909767609,-0.03494667439826049
2014-04-07,0.0013296863670818327,-1.5131184533068545,13.177132375953207,-0.021364037550901216
2014-04-08,0.0008876710220143104,0.2526429546823532,3.535807616371693,0.033038619587250295
2014-04-09,0.0009710401948885884,-0.5143963549522932,4.70475200453881,0.014158896514813613
2014-04-10,0.0007281423570500462,-0.13335962088677097,2.7239603814318705,-0.016815364887811768
2014-04-11,0.0010185773551146826,0.7536274512013665,4.366716770324929,0.010583842539809929
2014-04-14,0.0007292558936126414,-0.010823009447528498,2.412054471448809,0.0019720466376877965
2014-04-15,0.0010915302198947503,1.0806539495856826,5.992304867274649,0.031830799175866176
2014-04-16,0.00037925942432281686,0.282884659503963,3.6392276482526826,0.005866963583370577
2014-04-17,0.0013166551379165633,-3.123626855291583,18.819358839788652,-0.035729597436610305
2014-04-21,0.00031770646488162463,-0.026706128952463732,5.528750617487266,0.0040879789427785695
2014-04-22,0.00036599384316112306,0.8374403610413189,3.1040923229056876,0.026251624468140555
2014-04-23,0.0011258181978572785,-0.601773685255675,5.442843278948797,0.01247944469476625
2014-04-24,0.0005651611779099455,0.020921773223091977,3.489656811254839,0.004073294054276921
2014-04-25,0.0004399331718765358,-0.5376423724376983,3.0273853357982063,-0.02742067374985524
2014-04-28,0.0009800829270313494,0.0772682820552576,4.96428166056973,-0.00418678547026996
2014-04-29,0.0005588867614200626,-0.6431354611826855,6.739560850627045,0.016008025270372706
2014-04-30,0.0004296834322003803,-1.1086614964111385,9.398661838590428,0.011055024235736788
2014-05-01,0.0005726418363271895,-0.2676174948530411,3.099188253166246,-0.03045758928386544
2014-05-02,0.0005329522368463538,-1.0556165725566473,8.902821607774914,0.011110379251296543
2014-05-05,0.00039704589846078716,0.6536347616432308,4.644281048288902,0.003516579738990444
2014-05-06,0.0008841088130549805,-0.9845537786155398,5.415954958944244,-0.02096173221698816
2014-05-07,0.001043931803006396,-0.9254109255323357,5.3302347777159245,-0.0008150461027858213
2014-05-08,0.0006942325202981465,-0.4313453026794327,3.0995425933233776,-0.05428464905181141
2014-05-09,0.0005995001738761427,0.1014748503597226,3.687155719461933,-0.002931323714103762
2014-05-12,0.000374449537004474,0.1659310322983635,3.316389422832498,0.00859702681451946
2014-05-13,0.0003481226865397613,0.6265527744140174,3.1896453793551514,0.03068345900341196
2014-05-14,0.0006398386394074729,0.22821344578988986,4.380621812608969,0.014832193343583988
2014-05-15,0.0008651907091753537,-0.5695338033253303,3.521068356423084,-0.03309526288391229
2014-05-16,0.0006434226012366746,-1.4848947946960467,12.010669746223277,0.006572872851744016
2014-05-19,0.0007980415480575294,1.3277152678213335,9.789216640367762,0.030929497359340807
2014-05-20,0.0005072260573953019,-0.7648287293540029,3.4454302126914773,-0.009655602149703846
2014-05-21,0.00034689044528222817,0.7970363106512047,4.230803382528447,0.011608059620706435
2014-05-22,0.0007274427877107235,-0.8737023498872682,8.749579956895618,0.020592732353197363
2014-05-23,0.00023588364591215727,-0.614128604036705,7.304172071433673,-0.020755326845347533
2014-05-27,0.0006431429606369244,-0.7054304522033733,6.447626793548302,0.017884969223682212
2014-05-28,0.00048157870673274235,0.10380633906995201,5.6937079686824,0.0068433466215793715
2014-05-29,0.0007074423212833481,-0.4168194148567113,7.822070593649308,0.0275318350296887
2014-05-30,0.0003593359624753492,-0.1279191426045009,3.0674929589397815,-0.009612415099001126
2014-06-02,0.0006079811319103183,-0.18766103823525657,6.86369408628127,-0.010807560582541953
2014-06-03,0.0004840313722301663,0.60420357897287,4.313983041791776,-0.006319168047199675
2014-06-04,0.0003489649937380939,0.008374885853448897,4.122680041255568,-0.0055621598395525496
