,WWE_RDVar,WWE_RDSkew,WWE_RDKurt,WWE_DR
2013-05-13,0.0002412416124631105,-0.05179334333664271,3.0944908824171478,-0.011783688377263957
2013-05-14,0.0001005269242979204,0.9897634044967153,3.739259642302477,0.01709426041085793
2013-05-15,0.00019062489535453766,-1.0045025642524943,4.359299871792479,-0.0301096209153342
2013-05-16,0.00023526214215700928,0.04398624143406288,3.451267130878929,0.0010912853433104885
2013-05-17,9.28644363457738e-05,-0.013854635815632454,4.6506761886462105,0.00868617540234462
2013-05-20,0.00023283482944932082,0.4664532620986828,5.31142003267909,-0.0032485430675954774
2013-05-21,0.00020806770579352224,0.6584256249358236,6.4985947583076165,-0.006528917678059631
2013-05-22,0.000256208046550375,-0.5449860956069319,4.4428268385759555,-0.013186868730219015
2013-05-23,0.00013020861526803448,0.23844784055418317,2.4600517706729303,0.013186868730219015
2013-05-24,0.00026362276256705066,-0.2761563691407511,9.976626711125679,0.01301536050447627
2013-05-28,0.00037643198715787296,1.094659004284581,5.304013534308171,0.021322797821897055
2013-05-29,0.000277844816212979,0.9827685431543368,5.135731644469377,0.0042104895434440515
2013-05-30,0.0001904476826833918,1.6074058278316288,7.9169687284010655,0.01563360115578316
2013-05-31,0.00011459350691947324,-0.02263476105958914,2.899474165887909,0.007212674669593966
2013-06-03,0.00035854965604756556,-0.31441668433144154,3.6784578914271697,0.009198016841033496
2013-06-04,0.0004208737044267917,-0.045064240925824325,5.018719895493097,-0.0020366393858282095
2013-06-05,0.00022090957465032373,-0.2577244865384122,2.3853560924745367,-0.017481160925137296
2013-06-06,0.00018847599289915237,0.19248475628662923,3.232133568964878,0.0
2013-06-07,0.00022197410330458892,1.7419235758295282,7.274708823983293,0.019517800310965505
2013-06-10,0.000240819943856301,0.4934066016621124,3.8942484890593567,0.010121555491810597
2013-06-11,0.00022281011370450516,0.00831487788049054,3.0382963726579093,-0.014199108585899456
2013-06-12,0.00025531883063352153,0.29522103428206037,3.9987009930837214,0.005157513973863548
2013-06-13,0.000172085246959996,1.0966049892735654,3.7485505025310113,0.022381040231639115
2013-06-14,7.477074567349382e-05,-0.405955741246053,4.0437278005588455,-0.003022425106167237
2013-06-17,0.00021867177470247517,0.0263460703145205,3.3844772830736067,0.003022425106167237
2013-06-18,0.00011530763471603838,0.22899439512126366,3.665483870111385,0.012000417080833437
2013-06-19,0.0002422621936520106,0.038848769213306135,3.4041901612177297,-0.007984369962403814
2013-06-20,0.00034701153561375136,-0.6311225600167977,4.756068348999344,-0.012096969233921229
2013-06-21,0.0003977686049230328,0.4946393037356944,6.326491331486885,-0.0020303303460793565
2013-06-24,0.00045545103092079875,-0.28003712821636767,3.457664600501549,-0.005094225512605632
2013-06-25,0.00025443336110320206,1.4717427529877736,7.138369236817558,0.013191274955524968
2013-06-26,0.00029994631055330713,-0.704181600613632,3.21849641483277,-0.014213241613796335
2013-06-27,0.00022554429874556262,1.0704710361584666,4.29788012816251,0.018237484269615134
2013-06-28,0.0004229072794200469,3.436691968999043,21.583927102894688,0.03453736783480865
2013-07-01,0.00030980840169956295,0.9803105168039017,6.361950831714847,0.0019379739643290428
2013-07-02,0.0003759315259743092,-0.4374248053802844,3.791525428938264,-0.0009685175143521185
2013-07-03,0.00038823380305298027,0.5814795542062782,4.480296147158445,0.014430291431418496
2013-07-05,0.0003326988683667689,-0.22252404045032692,4.460004858342437,0.01328274404951868
2013-07-08,0.00016914216622540193,0.6672237415173363,4.961279863519455,0.005639188153289343
2013-07-09,0.00017012767231442988,-0.7932861215531853,4.5256565925112096,-0.0037558516399283093
2013-07-10,0.0002051623605500473,0.12161538446295884,3.017581503177628,0.001879474917923396
2013-07-11,0.00016514422772373968,1.0839952352741857,5.178142269663106,0.020447013229876188
2013-07-12,0.00022583648023331124,1.0031287208849446,6.581577900714472,0.012797073948684456
2013-07-15,0.00013742975988344458,0.5778645313306393,6.340400449733726,0.013532136832406394
2013-07-16,0.0002394286719666386,0.9463878189540872,4.466471925449662,0.0044703568092474555
2013-07-17,0.0002651139883365683,-0.5865366883008108,3.3584209383373573,-0.0044703568092474555
2013-07-18,0.00014890436186464678,0.10559293260095558,3.649383039286976,0.003577903113803682
2013-07-19,5.5559743995242504e-05,-0.1367964149062108,7.342137352851398,-0.003577903113803682
2013-07-22,0.00022421141026238834,-0.4965493394931454,6.885682004539071,-0.009000806901000136
2013-07-23,0.00019206685341775258,-1.0238365883867881,6.195201207259833,-0.004531329931406258
2013-07-24,0.0001925526431566474,-0.7587774736284298,4.338998444184695,-0.019257921067641348
2013-07-25,0.0002053568119459667,0.574149145209445,6.372950043438464,0.006460847118956892
2013-07-26,0.00039741332591122737,-0.48024082370223437,5.463279493023709,-0.0027637946641676514
2013-07-29,0.00034256420042226863,-1.155670480234752,5.700771464807315,-0.006478468595917608
2013-07-30,0.00019464681136279364,0.9727872264155102,6.169983790217746,-0.0065207129788893425
2013-07-31,0.00037358617170649296,0.40309788262491125,3.0671991464225288,-0.005623225694180611
2013-08-01,0.0007701750743974818,0.042947078254735,4.203370423437331,-0.02956814069459046
2013-08-02,0.00020627397864412704,0.025630363337520116,3.0251497592314798,0.00675337469251458
2013-08-05,0.00021285019321073915,-0.4057902635350047,3.4385007667392227,0.005752620404380959
2013-08-06,0.00016683614543123434,-1.7125222044431174,8.870950322472819,-0.006714396493119779
2013-08-07,0.00017437390936449082,0.0744678761138572,5.097029412394997,-0.006760116118127879
2013-08-08,0.00028015071250634343,-0.5753105423069762,4.061478922466349,-0.002911304300076356
2013-08-09,0.00019488334582444137,-0.9481794582938937,5.538934477487792,-0.008784779673754795
2013-08-12,0.00017909807650015445,-0.25954639618290115,4.262066658799446,0.00683937584229799
2013-08-13,0.0001326961186121242,0.08478615014795902,3.0772380037770555,-0.0029254987991804704
2013-08-14,0.0002896791997877486,0.12290634628776834,3.754413797953454,-0.008827976128890302
2013-08-15,0.00012752286637453201,-0.7104647752451966,6.319641629425517,-0.014888642273866992
2013-08-16,0.00010030523091610367,-0.6085382563629748,4.6810812412591725,-0.009040463694649059
2013-08-19,0.00012043529324318719,0.46076327384247995,5.612370126852622,-0.00100981570319858
2013-08-20,0.0001201246616769374,1.0443136103870507,4.500212973295282,0.011049888096915872
2013-08-21,0.00021264686706342156,-0.23191624381352588,3.6955659765747546,-0.009031850306201683
2013-08-22,9.770737768350156e-05,0.5991493898034217,3.375339778492878,0.014014620099485064
2013-08-23,0.00015062228433356876,-0.523073399622272,3.789998535988129,0.0019859731151958826
2013-08-26,0.00021839679893712212,0.4037193391151545,5.428890284660784,-0.003976466214419716
2013-08-27,0.00010936248130928571,-0.5377144458875361,3.9022015521410935,-0.021137831533986517
2013-08-28,0.00026717526886064726,0.8649886313666777,5.637216615660236,-0.005099537080071048
2013-08-29,0.00015229978431709136,0.6492061105502647,3.25275469772623,0.005099537080071048
2013-08-30,0.00031962330645096996,0.2754584519780426,3.5802704911112344,-0.006122665971412644
2013-09-03,0.0004359103101222085,1.1731708824352027,12.357153764486528,0.013218332714423742
2013-09-04,0.00042063694797479274,1.9509937177264758,10.633002323458417,0.029853020757487414
2013-09-05,0.00015672644244459134,-0.4493007646080549,4.004402141236879,0.00391387704311752
2013-09-06,0.0005512635014605086,-0.07417858710867323,3.844149855177178,-0.00391387704311752
2013-09-09,0.00020908617438007842,1.065469230275676,4.693849922455285,0.005865086100510286
2013-09-10,0.00045058000676466116,-0.3822506695843321,3.4192517339264237,0.011627862560316782
2013-09-11,0.0002535284171306541,0.12894446193293302,3.6275179782720772,-0.009794523270993949
2013-09-12,0.00020094043698605166,0.8506098325643212,6.3225862229840315,-0.0019698690043710165
2013-09-13,0.00019451353348844556,0.18874301740338476,3.197952818547481,0.0019698690043710165
2013-09-16,0.0003518156998274002,-0.9352047787273589,3.813811338362034,-0.03709656315377696
2013-09-17,0.00016407207857870588,0.6775768324969157,5.542239387151774,0.004077321917847154
2013-09-18,0.00023995980716380426,1.106733890383084,6.8087529665343345,-0.0020365254268917
2013-09-19,0.0002189755178773233,0.5527187634402404,4.308181466668755,-0.006135273590071488
2013-09-20,0.0002389519474330966,-0.39706376377135527,3.0119990974819517,-0.005141174785671776
2013-09-23,0.00018228996090340586,0.27248057131765624,4.032767921280343,0.016360006553757245
2013-09-24,0.0002628372285312693,0.4369460598542247,5.180717416892462,0.010091258188229979
2013-09-25,0.00020933926548763959,0.37259021479654064,2.1166883417010443,0.008995528780351147
2013-09-26,0.0002749104479526051,-0.23832543980420234,2.637190283200813,0.00694112701627958
2013-09-27,0.00026987002404477807,-0.7486996743840781,5.388488400456871,-0.004953298654382987
2013-09-30,0.0003028731853981872,0.2015410772136228,2.1884288225631106,0.009881739582191962
2013-10-01,0.0003738040210262228,1.5198417757164289,5.581939777563811,0.05732224559551602
2013-10-02,0.00043493340363492695,0.5084805371749933,3.5596581708070016,0.014746870976471094
2013-10-03,0.00020967732443483514,0.12501497799609798,3.0679765448326606,-0.004585377231591359
2013-10-04,3.321346951734079e-05,1.4580715610166417,6.5462325531655905,0.0027538933249506847
2013-10-07,0.00013357067466655115,1.6160142529395225,8.440470696637313,-0.0018350514567209153
2013-10-08,0.00023459593680650407,-0.2955473329081658,3.739487250023061,-0.010152322868028474
2013-10-09,0.00016970729093783942,0.4639889266437482,4.435815653869266,0.0018534458564078982
2013-10-10,9.148254680069835e-05,0.31902901547681445,3.80078409629068,0.009216771948852731
2013-10-11,0.0002195037000946279,0.22046919414662552,4.329442966940012,0.017281096162772513
2013-10-14,0.00014727348415082776,0.7620707090862688,3.723407369325975,0.002701511138974322
2013-10-15,0.00022213806047270872,0.4487056591550464,4.31364518409681,-0.0054103402143317325
2013-10-16,0.00017719543379654144,0.8105426429977508,3.547167721194931,0.016143889001942302
2013-10-17,0.0001949654149769464,1.116037448532703,4.3689217376672715,0.025473481985753832
2013-10-18,0.00011223818144235649,-0.34375856707117525,2.894205209664829,0.0
2013-10-21,0.0001822062315150507,-0.23248448748376224,3.991883680918537,-0.009586082873673796
2013-10-22,0.00020848890526454968,-0.03685872148392635,3.1489533773890113,0.010452952137784077
2013-10-23,0.0003246904095421011,0.8783599342318744,3.2799679319029167,0.011202122513579216
2013-10-24,0.00015249422985124219,0.38826778822127156,3.0045250769975183,0.015306651436493013
2013-10-25,0.00023044467878922264,0.7579394309342372,4.288743675286213,0.005050464739421834
2013-10-28,5.581016156164375e-05,0.029029576585531864,4.357779332150421,-0.005050464739421834
2013-10-29,0.00013777610332112684,0.7951889760515621,3.5771080199828833,0.016736717741082874
2013-10-30,0.0005358048798688127,-0.8937623027369894,6.099511427454096,-0.017580899696473473
2013-10-31,0.0022612334264330673,2.0040573770259837,8.453617522604807,0.0896119383149756
2013-11-01,0.0005727856270134013,0.0626582515442179,3.4813003659667734,0.023656091100829002
2013-11-04,0.00038068199380781925,-0.6928544583944454,5.524208677067752,-0.02288415251681153
2013-11-05,0.00034120386727644445,0.13883471634274697,5.166261825137492,-0.0007719385840174731
2013-11-06,0.0004018918936553474,-0.7188236372018385,3.9616266570784235,-0.01792027157415399
2013-11-07,0.00023109545927062485,-0.2649462527774162,3.1820586837019786,-0.00789262213634645
2013-11-08,0.00026039394322395,0.014181682572901916,2.9464589316052643,0.025040445905834652
2013-11-11,0.00014937299161455695,0.044688573889790265,3.6803344304221173,0.01457646891852482
2013-11-12,0.00013332915508248655,-0.5793510187416856,3.6370041889569262,-0.00611166548362041
2013-11-13,0.00014534888210507478,0.5793920694135039,4.066317064088711,0.01218586390480736
2013-11-14,0.0001843344381535543,-0.017503346341338863,2.4101535962772624,-0.000757153354852047
2013-11-15,0.0001665762939989305,-0.23094775081020397,3.0904906108895434,0.009049914776769974
2013-11-18,0.00015662441068486316,-0.5256716293825732,7.154699642335984,0.020803086054995923
2013-11-19,0.0006514047874803063,-1.9408505406058763,13.78370030003682,-0.012578697207529022
2013-11-20,0.0006614898091924782,1.2568335002823814,7.832224240272584,0.05575076281986924
2013-11-21,0.00029313920770371045,1.3823475596608752,10.09842312790935,0.013291542774028553
2013-11-22,0.00017467806424987682,0.23118910548748317,4.830705670164442,0.002082707617446111
2013-11-25,0.0003752320002176267,-0.6726610494703663,5.153169040393966,0.015141303296494435
2013-11-26,0.00018950967248881654,0.5689241874752501,5.149132993064719,0.009517465448918738
2013-11-27,0.00015714419854300768,1.1879772103664794,4.242305074446721,0.022743528788974565
2013-11-29,0.0004004359785862788,1.5405256566235788,8.473007684088481,0.012487898094228012
2013-12-02,0.0010714465938660757,-0.8718645356563444,3.8020007241351883,-0.06197290324606186
2013-12-03,0.0002934459832177689,0.2712206714457429,2.475225508077328,0.013117424500705521
2013-12-04,0.00048057456707404896,0.8826865977534377,5.859371555232547,-0.015204243304413723
2013-12-05,0.0004178730655479664,0.6661933562346471,3.09101040882772,0.009012219262832133
2013-12-06,0.0005512588476565824,0.5690512596736789,4.469629795775124,-0.0027643919055626576
2013-12-09,0.0004339037543891809,-0.8156694835932545,3.282862810008666,-0.011834614624034678
2013-12-10,0.0003411740534545572,0.5508366192164378,4.362019664285684,0.020791030571178926
2013-12-11,0.0006457437017625828,-0.3284161073825997,4.538835184563638,-0.020259265950641314
2013-12-12,0.00033613874117897837,-0.8463515227551905,5.517562316343406,0.009132441238292266
2013-12-13,0.00021906322713039533,0.16335690358098076,3.682460448156015,0.0006990410572029759
2013-12-16,0.000200412263404551,0.7213067088935847,6.405059915430076,0.0013966178449629219
2013-12-17,0.0005086765602472823,2.2610208547074877,9.974456256270775,0.04502830524906676
2013-12-18,0.0002626503372585147,0.6749343718252017,5.348550505521102,0.00797343741295764
2013-12-19,0.00019249489840244811,0.37814405739800167,3.427529400300267,-0.0033146294380634878
2013-12-20,0.0001972205817077797,1.2397268552987752,5.40393983337027,0.022325239124398433
2013-12-23,0.00037877892659295826,0.8980887927057297,4.906108081828211,0.02310757243015793
2013-12-24,0.00017171591026672077,1.8792065579472674,9.836529077605753,0.004431763467688921
2013-12-26,0.00019800566172320397,1.9467513530312726,7.49959693511591,0.022486960985941273
2013-12-27,0.0003142402355153599,0.723204166317271,6.5625370802437315,-0.006817562781742836
2013-12-30,0.000539164706514272,1.4933281374997378,5.5358389455463,0.031223843217957015
2013-12-31,0.00040843795889446285,1.0825671363198774,7.154155504577003,-0.0006030087649326887
2014-01-02,0.0008169717776197022,-0.587511770705511,4.852170885376909,-0.03498347572727578
2014-01-03,0.0005218660044577962,0.33843292829508126,5.6557999088492386,-0.00689454736328976
2014-01-06,0.0005943013225271709,-0.4847155967509518,4.059993603274708,-0.02677022743571511
2014-01-07,0.0003273554472816353,-0.4948121550094615,6.050130478011502,0.021726120112445013
2014-01-08,0.0005708178105965113,-0.5184435709434279,4.848306827624951,0.024970030308687274
2014-01-09,0.0009089627340540387,-0.9471991044267105,8.408064632702079,0.0273658649374533
2014-01-10,0.0009515835602652567,0.6583727820802624,3.8264232245037757,0.02136566111955407
2014-01-13,0.000618296445094684,0.701234501022369,7.558221555627399,-0.009439457030198994
2014-01-14,0.0004238927792236764,0.7208989141515739,3.9179356636172553,0.03666376723347309
2014-01-15,0.0005360305941111492,0.44241934823411483,3.086449638240782,0.04742884207991205
2014-01-16,0.0005796701511439791,1.4057291820730708,7.723036578064163,0.034809183854423775
2014-01-17,0.0018272741258370472,0.9133854516998743,5.636659953851753,0.028536497063106125
2014-01-21,0.0003785005724436966,0.6190419328600781,3.533503766805523,0.0030644578134406686
2014-01-22,0.0006461777551009113,0.44930291589178867,3.574927114807206,0.03851415953301407
2014-01-23,0.0014300352830395665,0.04376962985371329,5.096693561931645,0.01799209992210349
2014-01-24,0.0005898657348669933,0.7942577985565622,5.015934977683884,0.004328037619736769
2014-01-27,0.001342639658316036,1.3931864385721615,11.721450209632385,0.026983777228711148
2014-01-28,0.0007412730196912202,1.5248375866449102,6.97126750970651,0.025364685369197115
2014-01-29,0.0003935598515322406,-0.06229014198047752,3.6779434631418564,-0.024430842131077046
2014-01-30,0.001858512314692825,1.0993219824750822,5.7827490555468,0.08022246385120058
2014-01-31,0.0019472045509940136,0.059270269665324914,3.173761276814744,0.04092511109873875
2014-02-03,0.002363985673798541,0.49648308251860496,3.6206738213895804,-0.0049731034191839996
2014-02-04,0.001881550864312424,0.43564391517458645,5.1993136073966975,-0.04590676498669044
2014-02-05,0.0017860766468471385,-0.07045857831672514,3.2483234984521143,-0.005670751321673162
2014-02-06,0.0004504706507799161,-0.730224333514412,4.192770479276932,-0.007023431993107732
2014-02-07,0.000496113693001432,0.7801738022346472,5.032128733572091,0.019197520757795683
2014-02-10,0.0007382195944359082,0.1978361267208294,5.61925398049281,-0.0360796317083274
2014-02-11,0.0007085392896696895,0.6592904799801459,7.0093399120642745,0.024343127513178686
2014-02-12,0.0004437150632212758,0.30528754452450646,3.7282207280673667,-0.004382423761088106
2014-02-13,0.0003477593411293625,1.8391132157399643,8.68959873682906,0.005693150850538675
2014-02-14,0.0007326091196132508,0.2517749424596614,3.9125677353221326,0.025863283901829348
2014-02-18,0.004056632806876616,-0.9766227941212026,7.149935107186397,-0.011125294540281327
2014-02-19,0.00037549344173255485,0.8003865649404801,5.638722154316063,-0.010380682081919002
2014-02-20,0.006207228517685707,2.2701418175656576,13.259340203462262,0.07292723604444751
2014-02-21,0.0020035027993938314,-1.4846766984679722,15.173607147505514,-0.0028335552684524146
2014-02-24,0.0005340905865236589,-1.2605337676228063,5.455768767298967,-0.027951025524257656
2014-02-25,0.00046565769382185036,0.008753871787505224,5.679130884670956,-0.011740014593485615
2014-02-26,0.000652837644729305,-0.5605014674954705,4.0538547017838775,-0.03214324693773429
2014-02-27,0.0008556164222125473,1.8572385313279538,13.844264815137615,-0.009628313183132509
2014-02-28,0.0006519459414596424,0.7424399736677423,4.36826438331755,0.00788457433851475
2014-03-03,0.0004921757377465715,0.09074638536421313,3.4003876089971334,0.012142508032976895
2014-03-04,0.001677538011924924,1.4704439507620402,4.507171783492307,0.12313247733400479
2014-03-05,0.0017385332132570592,0.9905927356402634,8.766922467879816,0.03224877286702288
2014-03-06,0.001851242572784759,1.2993058718829162,4.001791115735569,0.09497471422487225
2014-03-07,0.002549654896859657,-0.8927139964387439,4.367699522255382,-0.005383776796568096
2014-03-10,0.0010736686110939515,-0.2728358837088565,5.199325822007254,0.015068211738932913
2014-03-11,0.0007188459762294993,-0.5634420967716444,5.105794018340762,-0.005665538852077656
2014-03-12,0.0009025866819054733,1.1993482849745514,6.27599399914344,-0.004372157152701117
2014-03-13,0.003067818164644011,2.4588541168191687,20.249017505388817,0.0026927851502205336
2014-03-14,0.001074600299567898,-0.1549562463696507,3.4462747607335933,0.039220718912473806
2014-03-17,0.0007897330403957671,-0.7523961971011912,3.187915842439486,-0.018594643055072524
2014-03-18,0.0006016167159406305,1.4316874510965403,7.211711827186321,0.017300795665174284
2014-03-19,0.0007841916469821912,1.2310498597647628,11.472878134963823,0.007737090835147065
2014-03-20,0.0006320612400642404,-0.5990874732615418,8.735118860290239,0.007996268228069425
2014-03-21,0.0005927637361220667,-0.25054235125649743,2.6286677044888913,-0.018001104202252538
2014-03-24,0.0007440733418336263,-1.4276505149420045,6.230720433674034,-0.02562557004977517
2014-03-25,0.0011032652742128854,-0.9636985261374588,4.510401550443518,-0.011379154978133688
2014-03-26,0.0011178966728333994,-0.9358713538514043,2.960495324069729,-0.07620732179217571
2014-03-27,0.0006608736035421777,0.9108800929220502,5.372429827634924,-0.006559678717787953
2014-03-28,0.000667228583583058,-0.04429560291824994,5.309584900104347,0.006196421504788496
2014-03-31,0.0005679045757516695,1.808243273347402,7.492115005100011,0.04823617305316441
2014-04-01,0.0006619607184699505,0.9485026487454822,5.654435219596299,0.024625125993666064
2014-04-02,0.0003607749229643011,-0.1409340780205388,3.8880493627456927,-0.01910010866598899
2014-04-03,0.0004844859639900675,-0.17875660565844598,5.22835727759356,-0.021932949990027595
2014-04-04,0.0017971663105800402,-0.4126860115601692,3.807501950932779,-0.013822768613272363
2014-04-07,0.005098005498939405,0.010079233393114779,4.582229162249355,-0.15904010172800476
2014-04-08,0.0010522415262230384,-1.575703383304308,7.74261790844364,-0.07333571709380937
2014-04-09,0.0005972662993703429,0.2885941468884138,3.937496254163456,0.024022445952051275
2014-04-10,0.0008924414820479285,-1.003365720944287,4.15276197648779,-0.07434453418298448
2014-04-11,0.001689515825235473,1.5153712541445326,6.601820833159112,-0.04009244934204936
2014-04-14,0.0008724083855513648,-0.048072698863963814,5.406836936876297,-0.014896159117056662
2014-04-15,0.003299162779883035,1.1700833413916039,9.20050331206097,0.03731406049498842
2014-04-16,0.0009280675665944975,-1.0930454819471265,6.13207662229009,0.05713173277162609
2014-04-17,0.0009175269954939968,-0.24595861245756662,3.669393395684398,-0.018374256437522885
2014-04-21,0.001001898940849588,0.9882438389693736,3.320049959911089,0.051942182878710774
2014-04-22,0.0005788196287608879,0.952378385021533,5.6132160632836365,-0.005738573081229603
2014-04-23,0.000711122692723182,-0.02379976763548623,3.7891465902918213,-0.021929565334306123
2014-04-24,0.0014802692571444422,-1.0095909346511034,7.169500673761779,0.004965115397772557
2014-04-25,0.0017878017104295872,-0.3542193601573594,3.8658162571765513,-0.09041453757298257
2014-04-28,0.0010141404380937856,0.8107913416205539,5.483343334715764,-0.039201100651849785
2014-04-29,0.00040419675473127656,0.15918060648129825,5.165293756113589,0.012226338417367533
2014-04-30,0.0008134102538410687,-0.3132521583065234,2.8916581065462315,-0.012738958544313395
2014-05-01,0.002593523566300362,1.5295403570102546,14.564240487019408,0.04168298466656317
2014-05-02,0.0025425594787917205,-0.16368456833562153,7.725139450305117,-0.07664611257170684
2014-05-05,0.0008589695617339435,-0.09644599446594795,4.656723819856906,-0.006393173111301387
2014-05-06,0.0006123122701867508,-0.3842082381517661,3.0843307440410697,-0.03204170035605092
2014-05-07,0.0014441777910130056,-0.30485744932041164,3.26009041864983,-0.016134239405229955
2014-05-08,0.00200584163133112,0.7242837608024139,4.668123235804575,-0.0290205610532821
2014-05-09,0.0010177263590289822,0.4213839816580246,3.486082574553065,-0.0034701379043751146
2014-05-12,0.0005967790803235832,0.6603376293550234,3.773339485802486,0.05412815723461728
2014-05-13,0.0007884186641704094,1.1580861984668787,5.369907715921973,0.009831214339456995
2014-05-14,0.003528189946839252,1.800579153735367,7.669291180337269,0.05034152870832864
2014-05-15,0.0040810276939941105,2.5988316260150746,14.987383327914651,0.029533600217017675
2014-05-16,0.01174895242776729,0.5020632289928976,10.717833361939594,-0.5700815074864365
2014-05-19,0.0061249584924682075,-2.916495598026138,15.831925321885574,-0.027892199808600804
2014-05-20,0.0007543498991572651,1.613379959897186,9.17622419568051,-0.0027409157416400376
2014-05-21,0.0007473565205119051,-0.9179075461646036,4.641889113527183,-0.007346461484796674
2014-05-22,0.0005286783248481846,-0.1133246862332889,3.625676552602794,-0.003693260234377327
2014-05-23,0.0011629381839371557,-0.006013967115340717,3.347715548237636,0.03275993227016949
2014-05-27,0.0004133014907593553,-0.47409902120292297,3.8792039514510557,0.015986254618731266
2014-05-28,0.000346110778693439,-0.757391676022347,5.615728182526719,-0.003530470022901966
2014-05-29,0.0006562612098436585,-0.35200827650880206,6.480961871214063,-0.0035428795965839477
2014-05-30,0.0003025511808412752,-0.5591004138486877,5.954724389572144,0.0008866998817591565
2014-06-02,0.00045196967368905483,-0.5322599017651799,3.8582794258837034,-0.006225162762905079
2014-06-03,0.0004199563212284401,0.7608023073125701,4.03454278175395,-0.017094239803202793
2014-06-04,0.00020375506251639345,0.20570734195305668,5.453430561563236,0.009033477281856772
