,NSP_RDVar,NSP_RDSkew,NSP_RDKurt,NSP_DR
2013-04-09,0.00030616794701293984,-0.21893272285197163,14.139276703863276,-0.019262774216744383
2013-04-10,8.031601830926087e-05,2.198470193411992,13.89933869325032,0.005489326836113584
2013-04-11,6.082035990294128e-05,1.225887576445772,6.562851506778923,-0.0003649020794957991
2013-04-12,4.811181265001697e-05,-0.10215271491726113,4.524543942993688,0.0003649020794957991
2013-04-15,0.0002784852414772331,-0.6278540491538667,4.523458110268027,-0.013965526724405208
2013-04-16,0.00015011743345101872,0.7105856664782222,6.782914880962581,0.01360062464490941
2013-04-17,0.00023018733532777843,-1.4030492906535015,6.702578953435791,-0.01619468780611344
2013-04-18,0.00012807968609460714,-0.15510272022545746,3.441600863266702,0.003703627550552646
2013-04-19,0.00033251990299745256,0.5370593081369155,6.416379867155624,0.013585828873367234
2013-04-22,0.000334761353185052,-1.416409053872871,13.31176333098392,0.002185671874380901
2013-04-23,0.00033493883661360235,-0.16381100589522016,8.444581438408337,0.013374474277977555
2013-04-24,0.00014117587756537185,-1.243102824459551,6.26273233164449,-0.00793069147526193
2013-04-25,0.00015504102993014058,-0.41623577701227266,3.205499377838875,-0.0047163164988250905
2013-04-26,0.00018472495382131922,-1.4991434294976935,8.678865277421892,0.0
2013-04-29,0.0002889300337617718,-1.1993445748304632,8.229902621628305,0.002542156258119821
2013-04-30,7.61369430179039e-05,0.4353914387345861,4.6735301516227405,0.0021741602407052696
2013-05-01,0.00039101996685375726,-1.1875585050652981,8.127312024784944,-0.030127312614866675
2013-05-02,0.0003423955602323089,3.252381662510209,19.553788967706158,0.015177062388679996
2013-05-03,0.00011001901076795785,0.16258158642002224,3.9708191322719566,0.03074932205209313
2013-05-06,0.00010468945992464012,0.040055449771308274,3.2456229879963128,0.0021353839588305057
2013-05-07,0.00015713275637875082,2.0009263298744253,8.768532141603318,0.014820117231355123
2013-05-08,0.00021272781309580093,-0.3553231513000788,3.2298426427812297,0.005240294328741957
2013-05-09,0.0001206740585133053,0.20689442048023568,2.9314057093189305,0.002783571154487241
2013-05-10,0.00010513919400116469,0.9124434054225237,4.641357515510818,0.016882408019223583
2013-05-13,0.00015836774151062484,-0.02864604993374004,2.8660456085261585,0.004771703499852009
2013-05-14,0.00010623341209877113,2.6449555871827233,13.633224370551172,0.01149428400798902
2013-05-15,0.00015987047304199015,0.5143034166093796,4.830394289767809,0.0020147490955331193
2013-05-16,0.0001522119502165073,0.2658361216246898,7.264452656849683,0.0026801462222341144
2013-05-17,0.00012339886447385766,0.2021308279009335,4.795843848689754,0.009655461385378317
2013-05-20,0.0002962168326912086,2.895666735906984,14.958977121391252,0.020010547497617548
2013-05-21,0.00020073127481376398,-0.503680127858906,4.767254123119912,-0.0009749689262235073
2013-05-22,0.0002342895693291969,0.42057696661009863,4.248968945459068,-0.001952299451969175
2013-05-23,0.00016260520544840953,-1.445078746594578,9.4424514945319,-0.009820081170514694
2013-05-24,0.00022983402101916156,-0.9507712473236204,5.384358549844538,-0.008257714928835203
2013-05-28,0.0002529611223509721,0.6201080761803985,4.803115981577068,0.014815138877583678
2013-05-29,0.00039527081215296703,3.4533905868417225,20.573549913183058,-0.0029786592747851337
2013-05-30,0.0001839232881400466,-0.08139506756432477,3.331354414199191,0.006277843823015328
2013-05-31,0.000154428613952633,-0.7178862552395465,4.693267491929183,-0.006609538753526323
2013-06-03,0.00027987573623438787,-0.8677772904116847,7.858741227796995,0.004301244692852091
2013-06-04,0.00016514717075540004,-0.8492956012171179,5.460325504165944,-0.010287221017633463
2013-06-05,0.00021640435396884174,-0.7738408347557933,4.444336437783084,-0.013093933028950122
2013-06-06,0.00037162792911823826,-0.23365428499883448,3.4100071474488343,0.012760469678288366
2013-06-07,0.00016261951550277238,-0.06779960870058926,2.8530248829961242,0.002665681395039421
2013-06-10,0.00016723057641125684,1.1243904960269686,3.135954425424812,0.0346669044446144
2013-06-11,0.00016860816472911522,-0.6265144325372001,4.331578379966548,-0.004187714303431456
2013-06-12,0.00019839945350734226,-0.10281432473913105,3.0637943496045,-0.010056862131739841
2013-06-13,0.00011193991553089673,0.6759632690668763,3.2686295417863036,0.011669597525310493
2013-06-14,8.111211243972435e-05,-0.33804146383554384,5.061003242407621,-0.008089324678828724
2013-06-17,0.00013435617805774997,0.05451506262049342,3.0538525126955145,0.010985468926028918
2013-06-18,0.00018603641554976703,-0.08498687053472712,2.900146614332019,0.013723032224166154
2013-06-19,0.00023768328969327046,0.3556098136241199,3.948296788812225,-0.01565286279467326
2013-06-20,0.0002386554534931386,0.7110441314706195,3.6558014247157726,-0.016883586490974878
2013-06-21,0.0003056907312494047,-0.2233608807754412,3.5310168497535868,0.0065274023227508415
2013-06-24,0.0004223961826560296,-0.658945257768805,2.986221364098531,-0.020707259821869606
2013-06-25,0.00010837075696082533,-0.046728803333713945,3.5083498817032837,0.0043082052986402886
2013-06-26,0.00014754174706897884,-1.076571770802343,4.244188426409917,-0.014992804593426445
2013-06-27,0.0001153503136222757,-0.43100089271953657,4.26786337781973,0.012675257284347818
2013-06-28,4.833825208218112e-05,0.5885962008026272,4.063092985439448,0.004299573442097859
2013-07-01,0.0003415779632285905,1.3054551470867608,4.834879048698012,0.039474617791499966
2013-07-02,0.00029548015767200613,0.1521552184531787,3.321647777703385,0.0056945817454607806
2013-07-03,9.809508299483579e-05,-1.349963747969526,6.073209750984741,-0.0009468741911975442
2013-07-05,0.00032527500864480604,0.1533588122909925,3.3591265269570756,0.013174403332544937
2013-07-08,0.00020161067645057566,0.5731675102538292,5.678625826112667,0.0028009239324644497
2013-07-09,0.00023520250403157782,1.3014221408490194,5.717588770109591,0.009279205312696437
2013-07-10,0.0002195460089796774,0.42833541593953367,3.465924077755123,0.01557986519188903
2013-07-11,0.00010507861793884496,-0.5766629928821309,4.028065666888292,-0.0018203409233343848
2013-07-12,5.693267060135139e-05,0.5325497886643916,4.925019300508275,-0.007926788754069491
2013-07-15,8.283649940615463e-05,-2.052936706116125,14.807657773397612,0.0024458757231631267
2013-07-16,8.491987492334348e-05,-0.7237098422908913,4.6810134982745275,0.0
2013-07-17,0.0001774995081031894,-0.5953407172775538,3.4682349904070504,-0.004897594803163763
2013-07-18,0.0001341276368367694,0.45431570496519996,4.630471875085116,0.010682153526650584
2013-07-19,7.535656538266435e-05,1.4533300898268067,6.106280468017411,0.009367198021895007
2013-07-22,9.436754661755654e-05,-0.14703862223366004,2.804525136750983,-0.0021076024165465057
2013-07-23,0.00015159177528684706,-0.9838431245346487,7.188893162872738,0.000602625519523059
2013-07-24,0.00023363086022933617,-1.0376411334729019,6.743696085778478,-0.008165866817452017
2013-07-25,0.0002493865999414732,0.6949334477470793,3.6975471090060847,0.007864373184956364
2013-07-26,0.00020167822001496523,-1.6518981258142804,9.029506414486583,-0.0036217765904953403
2013-07-29,0.00019572236193125602,0.5771956075178664,3.1730513901090553,-0.004242596594461023
2013-07-30,0.00011281298239031957,0.6994209612061064,4.07965335811296,0.011173559059196148
2013-07-31,0.00011576701498338079,-1.8599601691812855,7.9399122590774835,-0.006930962464735124
2013-08-01,0.0002156912444148231,2.6721366849943955,14.964069589604357,0.00843127292268786
2013-08-02,0.00014173547286906678,0.6090584523129601,3.343463664561663,0.005084493085925956
2013-08-05,7.76189065402732e-05,0.2794977910432211,4.3321110729769785,-0.003287206604467574
2013-08-06,8.733910737491191e-05,0.6879032570755236,3.1876102389393606,0.0071579093609255295
2013-08-07,0.00022605387784928652,0.5682066055096734,7.225809357415434,-0.020111833967382697
2013-08-08,0.00015542732915103973,2.2673738193625064,11.512038692780115,0.008754818983542023
2013-08-09,0.00011511873921541408,0.7408297910798552,2.5470998075152935,0.0027013411730312242
2013-08-12,0.0002588284153283751,0.4066049261385367,3.087084174681466,0.005977495683739953
2013-08-13,0.00014357360692211383,1.0662663384731803,4.305932010467572,0.007421786304151912
2013-08-14,0.0001273436388954316,-0.4024381359017599,4.907408234355312,-0.0014801796151995283
2013-08-15,0.00017221831687560718,0.6499896113063952,3.675549814560274,-0.013418737732522334
2013-08-16,0.0003115350300169077,1.0369589181837326,4.099509999152495,0.005389017136820051
2013-08-19,0.000211185224044907,0.003542306054407502,2.4300701514002023,-0.007793799266039958
2013-08-20,0.0004046384538144257,2.2441528230499106,10.291320600073718,0.0021045849995227073
2013-08-21,0.0002727592142147034,-0.09811179912715125,4.4587722284748965,-0.003007692241744131
2013-08-22,0.00017344024050596466,0.4887150452635155,3.6154944173187364,0.01613400060610992
2013-08-23,0.0002575028534150358,0.24344053284981904,6.815845097788678,-0.012526079324441053
2013-08-26,0.0001690452827262614,0.07105157367821528,3.087944366824881,0.006878989353029663
2013-08-27,0.0002782494342499533,-0.18459065237101102,3.9504331595804953,-0.040139175229918056
2013-08-28,0.00013584552889963562,0.8247442534280546,5.368819278022659,0.0009305075539365326
2013-08-29,7.243782727532033e-05,0.35827160825457927,2.8519981931983676,0.012935086693230957
2013-08-30,0.00031075775727920467,-0.6378131814224032,3.7679998870735725,-0.024157243056161626
2013-09-03,0.00019137409904190468,-0.7446095315002365,5.062408317261124,0.010602121261562125
2013-09-04,0.00010976386897479571,1.538304670020752,7.389131233964329,0.01863407739472711
2013-09-05,0.0001200216242046042,0.8199483491252287,3.6477123816465458,0.014357932312052846
2013-09-06,0.0006497380731810262,-1.296993001222192,9.474948210835784,0.004237152007966483
2013-09-09,0.00017385740797906104,2.9947154874266815,16.26247859659937,0.023874606078511107
2013-09-10,0.00013669321167423084,0.590020941095643,3.0451528383236854,0.012309818034125453
2013-09-11,0.0002001200832302636,0.5649470716993308,3.2882754993994396,0.019328349403893608
2013-09-12,0.00021773174218598062,0.30608255820181784,5.511483974128392,0.005697950748947633
2013-09-13,0.00021132736924443072,-0.6122929215086506,8.852483688183524,0.009612887149914595
2013-09-16,0.00022755815399367279,-0.8599279464644872,5.489945306619611,0.0050519120930827555
2013-09-17,0.00021311657428861952,0.6625952291429276,8.481764920088885,0.007808058172743326
2013-09-18,0.00010017272252138314,1.445395724814968,9.226223095132953,0.0022200452185412445
2013-09-19,0.00010332754901416545,0.35169670717707485,3.9104307004225785,0.011573311786045704
2013-09-20,6.987015895988667e-05,-0.9284695993511177,5.69991396850184,0.001915805700201556
2013-09-23,0.00011880061534811663,1.6242612915224734,10.50179776397943,0.00654135690516755
2013-09-24,0.00018153793923807784,-0.1775452756219861,4.461614211401027,0.008655842235468114
2013-09-25,0.00019298130411257234,0.15129987303907538,2.2225600286825267,0.0045681947563598335
2013-09-26,9.909041523015964e-05,2.047461030730923,9.039156208817696,0.008808240880114226
2013-09-27,8.394571773619502e-05,-0.8313535586919841,7.659613032536441,-0.00319422520199808
2013-09-30,0.00017846047133894213,-0.07039544240318116,4.7884007705915135,0.00239660846184675
2013-10-01,0.00014517291557761437,0.6958798945316951,4.443218472924065,0.016616364495617653
2013-10-02,0.0001074571676666334,-0.639936473401114,4.409951006839721,-0.014225683186928961
2013-10-03,0.0001399743994850285,-0.18885815042563178,3.5397355817542357,-0.003987561989135191
2013-10-04,5.669290393212276e-05,0.27197633219846484,3.986510976650164,-0.0007997277814002501
2013-10-07,0.00012747224534184363,1.2276934451074941,5.417209663843515,-0.0024024983775889908
2013-10-08,0.00013659453967148385,0.85451477089698,4.811426316247574,0.0
2013-10-09,0.00029182385681149087,0.2705172488750717,5.7064917814701195,-0.0032115173005271558
2013-10-10,0.0002454074125710974,2.1500231963981378,11.336860031309094,0.025934476790030025
2013-10-11,0.00021126232846128604,1.6974556636300961,7.207361817420804,0.010911728990752323
2013-10-14,0.00010754486933574567,0.48319161900005325,4.34640469396153,-0.0012929050667351838
2013-10-15,0.00017949935980422012,0.781550135591276,3.14546930837054,0.0010343681213167422
2013-10-16,3.1618098579444955e-05,-0.6069202454635735,6.457532468722493,0.0033543741827677387
2013-10-17,0.00013269854851898218,0.8087464406025541,5.5400955534100325,0.010506287790583713
2013-10-18,5.5419851337223095e-05,0.47701539164219037,3.726977162468339,0.00660558338271322
2013-10-21,0.00010234619671763475,-0.7068143212943169,3.2560060024799617,-0.012998792514808066
2013-10-22,7.545882138823279e-05,-0.2729621168086618,5.510393102815489,0.002818122367858944
2013-10-23,5.976518280947758e-05,-0.5516746507769854,5.053699723372357,-0.007446359834227145
2013-10-24,0.0001293107007037457,-1.4872275882128487,6.332532727102202,-0.007761908336555212
2013-10-25,0.00011016639555565271,-0.05217449133630933,4.61026844074515,-0.010706761446778845
2013-10-28,0.00015776078590641908,-0.06808580332652471,6.848966559259774,0.008886696219842172
2013-10-29,0.0001907016739308229,1.8917038149395975,7.494546689856038,0.008808354088195802
2013-10-30,0.0002917187994974099,-0.8521078798780618,4.047939109343105,-0.015073226479906499
2013-10-31,0.0001825638829551812,-0.12495294309315183,4.013782367659983,0.012490292027435235
2013-11-01,0.002339345243976867,-0.3681520764015181,6.732247392424612,-0.0821565968880571
2013-11-04,0.0002253852621876772,0.12030222716872406,4.02893380555684,-0.008741009334528371
2013-11-05,0.00020533361209917132,-1.500030334658413,6.734843729977644,-0.019157166726091024
2013-11-06,0.00023491812053071332,-1.1943409292873242,6.771115521409656,-0.01161446125157628
2013-11-07,0.0004886884931281348,5.0017326926618075,35.190389950667466,-0.014710437879240423
2013-11-08,0.00020052058027570142,0.31903077357062776,2.947743766613109,0.012078410896416258
2013-11-11,0.00018097847056606088,-1.1856313862582726,4.161198637443564,-0.015938805716854798
2013-11-12,0.00026131423685174087,0.6521760364154924,3.99773541349855,0.005341383347279294
2013-11-13,0.00018816231922568543,0.8382765686167183,5.627294735257326,0.006489354888128851
2013-11-14,0.00018903138712338252,0.8921171593753905,7.622595667170822,-0.0002937575593318087
2013-11-15,0.00014201456106404254,0.8508221658363795,4.223666103652548,0.007325840155639973
2013-11-18,0.0001953242505364948,0.8835186564376319,7.261261140246958,-0.005269093413554415
2013-11-19,0.00019439297382406432,-0.37049383923408863,3.039963811362541,0.0026379083589858077
2013-11-20,0.00019190408672331536,0.2764880388252612,3.0132111652156026,0.004090064862315668
2013-11-21,0.0003049596857011898,-0.08385926182476187,2.768032009648397,0.013609630539558548
2013-11-22,0.0004969681167887472,0.5477292553170853,3.5054368249483336,0.002298134157165066
2013-11-25,0.00013220987194862788,0.11250352778422647,2.753902105505753,0.004009034604759432
2013-11-26,8.646070919912756e-05,0.5288738598939907,3.841812195413415,0.010236255313524456
2013-11-27,0.00014177740671865408,0.09749861736403126,3.168462189197074,0.011925150864763534
2013-11-29,0.0001793603943716188,-0.34480278990903407,2.703999107657845,-0.005093594264553136
2013-12-02,0.0004392208930545576,-0.8138239912481016,2.9899575980492785,-0.02557224200500441
2013-12-03,0.00023967424874724917,0.5932088435172936,3.9596368509922586,0.00667160723584459
2013-12-04,0.00042229113328917347,-0.8535939685653183,3.827464662610315,-0.021035009951653194
2013-12-05,0.00044707244244030994,0.42401023740347943,3.4616610320685166,0.0029480728085946595
2013-12-06,0.000221430284055355,-1.130516865373681,3.9546533886412982,-0.024736890498743946
2013-12-09,0.00048731830059856496,0.3093836170608278,3.6246560467811393,0.006316927847773712
2013-12-10,0.0002269648508118377,0.06045279080060854,3.411267144883159,-0.004508015854812086
2013-12-11,0.00030864027667131357,-0.8647324984803032,4.741292386082913,-0.010293540348084829
2013-12-12,0.00030912785633031864,0.1427035714451422,3.3886137711131963,0.01899061022665771
2013-12-13,0.00034150423517606473,1.6305322859247235,7.742870922263846,0.004171579028398487
2013-12-16,0.00011945737229498688,0.45868410219629724,3.4206119455077415,0.004154394504236603
2013-12-17,8.996371216945105e-05,-0.7971657621794765,6.49482288711551,-0.004749124018893713
2013-12-18,0.00018376421547896822,0.8253850718506882,9.63703206994831,-0.0005954485741161974
2013-12-19,0.00014339339139152952,0.9757489073154222,3.707059962652042,0.0011901780887733082
2013-12-20,0.00022063478706270344,1.4246263287950764,7.090850299052842,0.03992971061117734
2013-12-23,0.000190863864948151,0.30468281012301673,3.9481110390899543,0.01531074786650466
2013-12-24,0.00010613893016084505,-0.05255947339727966,3.0492553922317396,0.006730158128820385
2013-12-26,7.01399382381008e-05,0.26228232424654446,3.2100243338662318,0.009734565240311355
2013-12-27,0.00010643735933891077,0.23505097174112727,2.524102273173554,0.0013828130731057264
2013-12-30,0.00011822666061824586,0.2289723989507626,3.3935148507830064,-0.002213582774870826
2013-12-31,0.00011885811206859198,-0.6039234182570596,4.259386758251548,0.0008307697017650995
2014-01-02,0.0002549714692638303,0.9703806166951657,8.145901815929308,-0.007501275669407281
2014-01-03,0.00010654528673907146,0.7102868543327594,4.546809234594081,0.006393429289945907
2014-01-06,6.620700558097004e-05,-0.3585943842040636,3.0268100074931508,-0.01620137505587671
2014-01-07,0.0002564204736286568,-1.6270483147178691,6.146343194197509,-0.03700428561140656
2014-01-08,0.00012739333413150413,-1.228930973105409,5.474020476615805,-0.005861525526325018
2014-01-09,0.00012004771237549285,-1.0936139515899215,4.793978202848589,-0.010044397679226602
2014-01-10,0.0001351679408102518,0.07510334226000126,4.060525626990936,0.003852408173155464
2014-01-13,0.00027211079108477825,-1.3841208883643312,8.319877970157284,-0.00950973879607142
2014-01-14,0.00013326371347653607,0.49233696080132605,3.31472178482959,0.00891817652066651
2014-01-15,0.0001098424085106643,0.5259263580243593,2.9506911121438195,0.0029548971776116595
2014-01-16,0.00015876485358259131,-0.7691027664926969,4.287714582638278,-0.004435953681326765
2014-01-17,0.00015036143370180882,-1.2824497336837666,5.598792633126706,-0.015230885661765559
2014-01-21,0.00023479290938429708,0.11833599986307376,3.840708442056051,0.003604711621053358
2014-01-22,0.0002185812636125626,-2.1345318647517404,15.854140977137613,0.0011985173459816423
2014-01-23,0.00018441960350853138,0.41709718358518943,2.6160681961096555,0.009538085184750855
2014-01-24,0.0003322067348614009,3.3999435139913445,22.896341927436016,-0.016449998797765097
2014-01-27,0.0002837935111460905,0.02580006031717902,5.050111079528905,-0.025967586560173395
2014-01-28,0.00018830577615851064,0.8074887601885664,3.0940043378690762,0.019614423530982084
2014-01-29,0.0002723482091200469,0.5417361531153959,5.301886549406286,-0.008840383482569436
2014-01-30,8.249277374092041e-05,1.0318976597483014,4.147540749437341,0.0106597165273703
2014-01-31,0.0001412511887670374,1.8520957430670741,7.810865811438244,0.00030277681489954134
2014-02-03,0.0006078082203770618,-1.3908140842487347,6.510699790122358,-0.022046268385220724
2014-02-04,0.00048368505252700453,-0.22261302961602525,2.5514299314742046,-0.0012389877481786549
2014-02-05,0.0005225281115334014,-0.8218247062094014,4.846668656230187,-0.007155120210164956
2014-02-06,0.0001373233116230775,-0.3296989522634419,3.087442839551584,-0.0009370856160559882
2014-02-07,0.0002773988482745028,0.39211390732335294,2.8936042857745767,0.012422493499566478
2014-02-10,0.0017725019915693133,-1.2090189115424481,7.252151991749464,-0.018063446048330434
2014-02-11,0.0018074232198216007,-1.4657570138802272,5.368701546816161,-0.1524759608920765
2014-02-12,0.00020026496553650103,-0.36711238029420157,4.298175276878358,0.004747199262142399
2014-02-13,0.00024424719038580305,-1.6377204560601122,9.12400266895274,-0.01615903750468739
2014-02-14,0.00020257419147642701,-0.24142529162773302,5.287228435042714,0.014335954043213306
2014-02-18,0.0002939255304296844,0.8439992524261416,5.189670989094096,0.024870664438217727
2014-02-19,0.0005946089826424269,-0.18190285650215698,6.060321462110579,-0.004281246926272075
2014-02-20,0.00014416487334941108,1.1813360249114433,4.3527375749816875,0.020874632837011298
2014-02-21,0.00016550248760665388,0.5977766689612491,3.489043579177429,0.006282652805574163
2014-02-24,0.0001931444394084417,-0.7069871197818819,5.452536404782525,0.0024326761780026906
2014-02-25,0.0001474316404116243,0.014475729755917533,3.648434527020633,0.004502319567355251
2014-02-26,0.0001443164074222117,0.47581371800136035,3.6203108533737636,0.0037935805465103556
2014-02-27,0.00015141675463135749,0.30163371611570894,7.687282328377214,-0.0013776117531345555
2014-02-28,0.0001517229838665536,0.01085373915803877,4.187403836531275,0.006185496785848343
2014-03-03,0.0002791293650580774,0.10198557793096925,5.06210487963801,-0.004463757320452011
2014-03-04,0.00036836053276987913,-0.3011754015921268,3.1904828525398026,0.008907343365732956
2014-03-05,0.00018066702116432084,-0.260872356013559,3.4589265453738873,0.0037886820062444926
2014-03-06,0.00014772745465916224,-0.9830497572374195,5.25951309644266,0.0030889478215354593
2014-03-07,0.00015991359987856056,-0.4519491981438714,3.6931934399407464,0.004104003499164843
2014-03-10,0.00021810495330141914,0.02914175450793361,2.945046238915208,-0.004446647520106595
2014-03-11,0.00024753571490937525,-0.251370437697442,5.477021065179059,-0.014503081831068076
2014-03-12,0.00027948252630137944,0.8361943357643083,3.899305286295917,0.009347444758680101
2014-03-13,0.0005256096451161113,-0.7062140476099548,4.215908767283194,-0.02089219675363152
2014-03-14,0.00033364739855760533,0.3223166037818699,6.4869051860146945,-0.0017607090555413762
2014-03-17,0.0003819210566281951,0.0952147442710539,2.5642974682824264,-0.0007053236150302844
2014-03-18,0.00026881937060851924,0.493019313054303,2.5697625387902745,0.0243913686306354
2014-03-19,0.000638497977143613,-0.9810454889226403,5.594806475174134,0.002063248368426862
2014-03-20,7.599883550165953e-05,-0.6003198833324643,4.444546137005898,0.0047978659804139845
2014-03-21,0.0001964228212233594,0.9122621790870847,3.5499145637751504,0.014930881022242382
2014-03-24,9.970547468231133e-05,0.3901455584077458,4.3266459653824985,-0.0013482822886579093
2014-03-25,0.00023568170903476816,1.731210574146318,12.739717556097025,0.003367099591759626
2014-03-26,0.0001453208478805385,-0.27340614317745365,3.6438441705409605,-0.0016821734448302372
2014-03-27,0.0002711574808376623,-1.1127423927233013,9.1687738844362,0.0026899743746060523
2014-03-28,0.000392757096534516,-1.7867547782915978,11.845626215232626,0.0016774957490621745
2014-03-31,0.0004431923500148588,1.4589335909347818,5.562390509670585,0.03782736680504328
2014-04-01,0.0003478444616881346,-2.1549217464982333,16.307833012937614,0.01696300836515441
2014-04-02,0.0004589089016251254,-1.3096100984640988,8.27324355879115,0.002219152933615298
2014-04-03,0.0002062263618086139,-0.08577097358815976,5.044864422848569,-0.0003166766121704967
2014-04-04,0.0003445851007794733,-0.3636046493502411,9.280036600885749,-0.0025374145956273964
2014-04-07,0.0004977488245564546,2.6168834044669254,22.921412842871675,0.003170744319879404
2014-04-08,0.000319066759535833,1.7420370156903882,11.69317940496307,-0.006988554247522316
2014-04-09,0.00010917645322833781,-0.12112954591384283,7.555520458914853,0.00508736048349423
2014-04-10,0.00017373002106929,-0.47469441980956184,2.358133031117041,-0.020183343258104003
2014-04-11,0.0002395600781601854,0.23537089720133694,4.701403123050274,-0.025235015559272878
2014-04-14,0.00029466175875542296,-0.8294872335004428,7.1245853582378675,0.0076046908300115845
2014-04-15,0.00043550342227694915,-0.45615091800626834,4.700801067817892,-0.0009886183460676712
2014-04-16,0.0001255616248384345,0.05158384057442587,3.03504322653512,0.006572587610329972
2014-04-17,0.00011746739630241578,0.3453759036720558,3.1687677853845453,0.009129521301851629
2014-04-21,0.00012619935873782367,1.0129850195046726,7.85097869317474,0.0022693574765511038
2014-04-22,0.000338294251322954,0.024206706168486334,3.2545266162379334,0.02904311860122233
2014-04-23,0.00020484451622805665,0.35782106250674867,3.909043798834809,0.007833298145116352
2014-04-24,0.0002832662198468457,0.4015135640388929,8.682952043926047,0.002805090778481567
2014-04-25,0.00021667474747334917,-0.5920533085830004,3.0549992578808953,-0.019485299861788707
2014-04-28,0.0005034723674264952,-0.20862374383348473,3.3270383268349213,0.0
2014-04-29,0.00026284034835220583,0.5397540741585751,3.5828814691017254,0.01167395390810988
2014-04-30,0.0003783828142826572,0.23030600802571777,3.6775227504925585,0.005630297434537468
2014-05-01,0.0005983883368040519,0.22467132081150412,3.718362488594011,-0.021119787819773528
2014-05-02,0.0007954761381543334,2.2604290317899562,13.001371382722674,0.025166409429254077
2014-05-05,0.00032736433107869594,-0.853014454144413,4.349061382112107,-0.036379045700468904
2014-05-06,0.00018803548749118322,-0.3006971279495742,2.725146556150235,-0.014930514329385858
2014-05-07,0.00022001299316281705,-0.16102037174362535,2.788318924567615,0.004893034560257803
2014-05-08,0.00027357028735774003,0.5967834226233405,6.2542602210996225,-0.009481670029815259
2014-05-09,0.0002180647126534981,1.5006170404882528,5.8726811664766,0.028818467149443805
2014-05-12,0.000326896672389492,1.037750632028204,5.293177818927136,0.019909069714137306
2014-05-13,0.0002946698470908914,-0.25239558149413516,2.7524686044204976,-0.01958989021551849
2014-05-14,0.00037078527652116295,-0.7162434449984619,4.553359462508276,-0.032757998152542545
2014-05-15,0.00033997016874655204,0.23135786065985378,2.336159546438813,0.007554732661989139
2014-05-16,0.0001419856257710347,0.6818709669864381,4.132810328576226,0.012681187896530055
2014-05-19,0.0002768320676113403,1.9541439535758014,11.725664231582726,0.011244980280747274
2014-05-20,0.00046390201980200837,-0.3127901531840421,3.0065267963719458,-0.011568417442735957
2014-05-21,0.0004005352759912276,1.5696061406057902,9.782938008227852,-0.002912979469144261
2014-05-22,0.0001544671513677672,1.9867329947147436,12.575734118816532,0.006462002215452234
2014-05-23,0.00011360362961022937,0.48162013280977695,2.8015018200764974,0.015657858496599175
2014-05-27,0.0002079188193529358,1.540797104306447,6.262464379530318,0.029060087846127125
2014-05-28,7.510338177643763e-05,-0.45556161336628737,3.0642311290737494,-0.002808624707312024
2014-05-29,0.00013807661541731368,-0.9773892522470137,6.741314978305606,0.0
2014-05-30,7.150515562533655e-05,0.41396472632507475,4.243449782141933,0.0006248458347406505
2014-06-02,0.0001380846750729567,0.5705083398632002,5.025914265297497,-0.0006248458347406505
