,FIVE_RDVar,FIVE_RDSkew,FIVE_RDKurt,FIVE_DR
2013-04-19,0.0002719280591378611,0.6451683402253721,4.661553803058675,0.00576842716543613
2013-04-22,0.0002691825333995317,0.1061990698050369,3.66133790462335,0.0021888381430836823
2013-04-23,0.00019586966432060023,0.19136225621003364,5.226768587015813,0.02189577886530536
2013-04-24,0.0005287566615251709,-0.7383469141555716,6.406148811886567,-0.013459152649398565
2013-04-25,0.00041357399174237977,0.7380433072554959,6.041763118133011,0.002436054666006271
2013-04-26,0.0005942809489058239,0.40525209919071625,8.279799896846239,0.005929855571006559
2013-04-29,0.0002394819495278972,-0.9677620370273429,4.235439561742753,-0.019265254895588946
2013-04-30,0.000665234185950277,-0.6153107859510272,5.135774214315935,-0.014071082926516265
2013-05-01,0.0004413125918013409,-0.14392908762284654,3.481978664502152,0.008301071118849368
2013-05-02,0.0003183902050829214,0.12021739597109676,4.72976135578494,-0.006358003274049562
2013-05-03,0.00014468130041193707,0.5908418958568895,4.699647661576968,0.005255135793954313
2013-05-06,0.0001969756985440167,0.39108944498016746,4.730251136743264,0.0016538316661827146
2013-05-07,0.00019176156565494157,0.09098149537473782,3.3361844652866854,0.016660142496602415
2013-05-08,0.00024716842485651924,-1.2344849790564651,6.730782018145362,0.006748575038856952
2013-05-09,0.00017937563439264436,-0.6246505340112996,6.148683466809146,-0.004584017858101586
2013-05-10,0.0005655674340245662,1.2601217265115447,5.033458197462425,0.03766019263996423
2013-05-13,0.0003276011019934093,-1.6865117282231354,10.767362574816664,0.005451097280617656
2013-05-14,0.0012628439295300606,1.4933828596363325,12.445954350578479,0.025052434315168792
2013-05-15,0.00020747280325726818,0.07483461980176763,4.205605587313016,-0.0007576461749856378
2013-05-16,0.0003770387966633345,-1.2587080920330134,7.46161781306998,-0.002529776139708506
2013-05-17,0.0001498622294865059,-1.34266566976508,5.628524406913361,-0.0020283474999724938
2013-05-20,0.00019826208582634147,0.3834422504186681,4.248527357346488,0.0020283474999724938
2013-05-21,0.00016610804988126884,0.2285108350364034,3.105272914568777,-0.0017746233583686433
2013-05-22,0.0002750821007391628,0.3317323991929735,3.9569039559353008,-0.012511385276570586
2013-05-23,0.000345652012647923,-0.755213533460177,4.690011926556069,-0.01162946317185698
2013-05-24,0.00020570148845081623,0.3614903913193828,5.487288759471855,-0.02340669555336916
2013-05-28,0.00046781934006227127,-0.007507348593009617,4.108698430176271,0.0037184370712757264
2013-05-29,0.0002900504386604603,-1.252691914075759,11.203280543308173,-0.024964387978409608
2013-05-30,0.00026323320560038045,1.383445951084039,5.790115383303906,0.023637872313320152
2013-05-31,0.00042884147281912246,-0.02709485166618038,3.501892423253617,0.013185845748664438
2013-06-03,0.0009610454073108312,-0.4148771898320331,3.834515304079345,-0.010269978755634401
2013-06-04,0.0008070943688321951,-0.7065719868850409,4.663428235921196,-0.01198248910162869
2013-06-05,0.0002606694179937239,0.8750289466953474,4.839690800205899,-0.00591084448328294
2013-06-06,0.0004958335141683006,-2.0696226915304137,10.115746577372864,-0.020967439051394976
2013-06-07,0.0007934512326389925,-0.6731186956759877,4.5554230536382,-0.0027555266056102923
2013-06-10,0.0005068221005988048,-0.4046880985368616,3.8098681244836277,0.024261758758973073
2013-06-11,0.0005466645425136889,-0.16060862471672827,4.207067444908053,-0.022607581398792487
2013-06-12,0.0008604706937131514,-0.05379311885361541,3.5825330377542066,-0.02510583708569314
2013-06-13,0.0013162305456728624,-1.4835272887716484,12.190035028215824,0.038785941364069654
2013-06-14,0.0005726493608600191,-0.36803187857899367,5.0496585579955555,0.004879407958006787
2013-06-17,0.0003544044644187474,1.3814426321626292,5.983567559849464,0.04080036097094597
2013-06-18,0.00047978444230998066,-0.014089160514626975,5.388995673823378,0.03494805391845057
2013-06-19,0.0005118753724678314,-0.04775025295689819,3.857551175461441,-0.01033142628309447
2013-06-20,0.0004929034412281492,-0.2802508026419563,3.199335414794241,-0.05385616620522615
2013-06-21,0.0009077634630128564,-3.0763372089852603,14.69613463976834,0.008782544574518436
2013-06-24,0.00029302136814763995,0.6067076409291534,3.0487108237315566,0.0010592426697586532
2013-06-25,0.0004065828322019918,0.9760173369075613,4.759673379570798,0.011055706186207992
2013-06-26,0.0002297569308921846,-0.5908051286614785,3.5750748201101277,-0.065446491658542
2013-06-27,0.0003059282795565663,-0.296063038720314,4.151535520210529,0.01745441205534437
2013-06-28,0.0004927942949943077,0.7489419172454856,4.522653594966172,0.011740749199764089
2013-07-01,0.00031125356281499345,1.412429129163392,7.844454466290455,-0.004080000275298978
2013-07-02,0.00040286485907849515,-1.1076293795860999,9.562847601521531,-0.005740045905676894
2013-07-03,0.00012710784082181924,0.6586927087309261,2.101551039243287,0.010091399155129466
2013-07-05,0.00033138044627306645,-1.5885855422875075,9.413402950263492,-0.005987960270509962
2013-07-08,0.0004682474297461735,-2.6910384174794633,19.784478863719283,-0.009601006407210289
2013-07-09,0.0002297134062029104,-0.01938212747388693,3.732682998861294,0.025310917800495325
2013-07-10,0.00023406775331011358,0.051061034642573395,3.509634025495354,0.01467277282716184
2013-07-11,0.0001333269740873447,-0.4381736114187675,5.142384219463422,0.004492067389610721
2013-07-12,0.00013216888212634812,1.112168706812578,6.263596779592335,0.03344449056458787
2013-07-15,7.320610347280315e-05,-0.05481639865689901,4.257130694800021,0.0035632513251608877
2013-07-16,0.0002943836113986443,0.29927591984942237,3.9390338987432743,-0.0035632513251608877
2013-07-17,0.0001704861047509435,0.27127300172221896,4.00393422471376,0.0020376471645273675
2013-07-18,0.00018770446189982754,0.43010871945441076,5.236311633704722,0.010126719452138389
2013-07-19,0.0006907281366115767,1.914266843082948,12.811893325917383,0.029289757475226885
2013-07-22,0.00032238804487846125,1.1505349372052824,7.032463291222443,0.01914042708091257
2013-07-23,0.000204610274223224,-0.8091208927271646,4.913854141024497,-0.021589656813716385
2013-07-24,0.00021886824190200883,-0.8895548404729232,3.866209409423085,-0.02181536660335448
2013-07-25,0.00016051121479005107,0.4723364730626453,3.5174454584831483,0.008485201472141934
2013-07-26,0.0002061889347539879,0.3676983248813175,4.584068361811858,-0.006732377751275553
2013-07-29,0.0002153045876022201,1.6464694868392777,7.631402385715499,0.022756312178697335
2013-07-30,0.00033062273107127067,-0.2121603458476756,5.248946197341486,0.009734854196244314
2013-07-31,0.0006381895223142015,-2.342517489977016,19.128791781560977,-0.06065489443424221
2013-08-01,0.0001879418245919348,-0.4220953290336572,3.2391493013568193,0.008456117012130893
2013-08-02,0.0001539876835059891,-0.390812658858057,5.434526178715904,0.00203928189509206
2013-08-05,9.708795718542024e-05,-1.129780567678761,5.707932294763801,-0.00306039506753919
2013-08-06,0.00018676292618002258,-0.5550209132534676,4.045472975261607,-0.010011738099402478
2013-08-07,0.00030757308357203217,-0.38615311101155725,3.516116201031136,-0.03973679059740842
2013-08-08,0.0002297100232798036,-1.7496314229880447,16.447713235235838,0.00428610353448633
2013-08-09,0.0004744849130791089,0.2909970221561277,10.00227036997863,-0.001337408232818138
2013-08-12,0.0002174713507782677,-0.8324117396673865,3.7009468724110204,-0.0024119266360695946
2013-08-13,0.00013034704270832185,-0.182854772412771,3.2443388350605025,0.009612917688720302
2013-08-14,0.0003210536787258616,0.28993837955820334,6.670668760097724,0.007940724520920206
2013-08-15,0.00035107724170088266,-1.462234362840955,18.148630663643104,-0.011401422724442334
2013-08-16,0.00014908252707487298,0.14414983922505273,3.978354212789885,-0.004008074945063722
2013-08-19,0.00021711167152565147,-0.4097368671055761,5.119614133611627,-0.008874550885949795
2013-08-20,0.00024848305477570125,0.6028046202812651,3.253090260365353,0.01820181383381181
2013-08-21,0.00023911028693149628,-0.11002300395548274,3.4664758075235627,-0.014427207033525846
2013-08-22,0.0004912365512204078,0.8992091622857551,6.743945553242557,0.012568717234249682
2013-08-23,0.00018271603619601914,0.00537288756154419,3.690318081442441,0.0031838445151461947
2013-08-26,0.00037353591557354475,1.2375969879909752,6.3579745462201265,0.006074229689106314
2013-08-27,0.00042547721452913654,0.11612837560463218,3.9071389145328874,-0.03728472635302449
2013-08-28,0.00023766008090494683,-0.5832900325776591,4.546231300469803,0.005994595526344959
2013-08-29,0.00016792694381932837,0.35468906502350356,3.0648708467473105,-0.0013593314769395626
2013-08-30,0.0003697338454551411,1.0016585868737493,5.061009002948098,-0.0002720174216750415
2013-09-03,0.0007057586803375581,1.0890544592586717,7.654573218812826,0.03002098984873136
2013-09-04,0.00033843662291957216,-0.8035870845321554,4.550167856429211,0.003953121552706218
2013-09-05,0.0009049932737207739,2.5692533418338193,15.586363776949064,0.02801007878014028
2013-09-06,0.0004818740837305989,-1.795134446993854,10.966236675438488,0.00992511010386643
2013-09-09,0.0003538575130361593,0.862805472234943,4.186482114895435,0.03849969928469532
2013-09-10,0.0016611943562595786,0.5861112242181495,5.272512949805121,0.15852703006058588
2013-09-11,0.0006558385495556638,-0.11835042070875719,6.643840176135332,0.00972591205475215
2013-09-12,0.0007198179021405023,-0.39749542471160293,3.968688301434689,-0.031164311931272337
2013-09-13,0.0005759862361206535,-1.3137849983120231,8.925853062767766,0.00042480884241236083
2013-09-16,0.0002993574864667528,-0.5820000586668199,4.917213685729775,0.006772512658563379
2013-09-17,0.000376323867552036,0.4659745319382656,3.624429129172094,0.022730621029410703
2013-09-18,0.0006005434056804179,0.19591239234922886,3.616710549474313,-0.05313977290389138
2013-09-19,0.0002525811843476806,-1.2173779794380837,3.5729266461025,-0.031138652218656748
2013-09-20,0.00028573929214167155,-0.5401928790140318,4.305462997294307,-0.020853021699091645
2013-09-23,0.0005518585585670558,-1.1940820142045838,6.839205129694884,-0.019894271898532878
2013-09-24,0.0008333759573642875,0.6515257166980122,6.211433100824848,0.031507701105567776
2013-09-25,0.0004971138569379692,0.7029078889574032,8.111148223399324,0.011032466083179315
2013-09-26,0.00021435948997740605,-0.9861129939008033,7.00749541397795,0.011576264627845223
2013-09-27,0.0002644092479606313,-0.4331837895240233,10.579513605916375,-0.014266826758907225
2013-09-30,0.00040417406846736045,2.217226770531406,13.954241131690269,-0.018581998099785224
2013-10-01,0.0003815244547199457,2.5377583686948957,13.25018231258108,0.029078956689105873
2013-10-02,0.0004552162314526421,1.4045722146316086,4.7053319550174475,0.03471585534287369
2013-10-03,0.0005983135388221352,-0.05887045014539044,3.608005467038099,0.01723267870088252
2013-10-04,0.0002991097664903962,-0.3658254310661523,6.350378068679339,-0.0010551652234118691
2013-10-07,0.0002810391823329587,1.790858071512613,11.978650927241942,-0.012108485440402106
2013-10-08,0.00038254109224909575,-0.9820062947139361,4.167601966000691,-0.03856269077162633
2013-10-09,0.0006490920426202198,-1.1805858272124228,6.701021206229133,-0.019740457305184478
2013-10-10,0.0002365525531844162,0.5541833823083576,4.1999724948015205,0.024173110790530306
2013-10-11,0.00036418607016570887,-0.6628620278107644,6.945097528145316,0.004853263441921385
2013-10-14,0.00019934487112824984,0.29198954380751646,2.890840746708088,0.0015392856763107865
2013-10-15,0.0002747159416001063,-0.2649954628211177,3.7262433689412484,-0.00838480208504544
2013-10-16,0.000667529422366432,3.068736618986351,22.479452926823342,0.03140932099716709
2013-10-17,0.0002801402143071466,0.8769050299212264,4.031051181375546,0.019773154046309305
2013-10-18,0.0009939314749665836,0.7873596323861978,5.137447693324872,0.039220753639110484
2013-10-21,0.0005651728276391461,-1.2231570628468864,6.332792575035604,-0.027500213564059184
2013-10-22,0.0005327769904363976,-1.3992423932767848,8.671376187924855,0.0012476192094514893
2013-10-23,0.000318830693098705,0.6436090980904768,6.983958264764143,0.0064215860900396216
2013-10-24,0.00046521265311164913,0.43902030243901446,9.121991356197103,0.012312878852327902
2013-10-25,0.00037344892044192664,-1.0061299282996632,7.7939440328505984,-0.0042922703026517794
2013-10-28,0.0003122422038747486,1.3113341743913223,7.95853196366675,-0.0024610143423888786
2013-10-29,0.0010245377019686684,0.5171358323820671,5.257767968328581,0.009807986165621507
2013-10-30,0.00041296286145330746,-1.1660691274752935,5.942007084396473,-0.027206933413544743
2013-10-31,0.0004724228538460242,0.007307732692570986,4.053869538745559,0.008322915380194917
2013-11-01,0.0008352972324448821,1.2186182333944722,5.0863026598522865,0.039013522183579674
2013-11-04,0.0009217092501421208,0.8547672241216987,7.031330944996014,0.03485763161854871
2013-11-05,0.0005964899918515645,0.593710562133966,4.707304629043464,0.010338997040753029
2013-11-06,0.0005178170063288504,-0.6593097122561081,3.714310606129057,-0.0053475871768444705
2013-11-07,0.0007289522909489502,-0.29408725207547926,4.566409904067381,-0.04244309663952439
2013-11-08,0.00031420703412974167,0.19854655444645447,2.8771411423824014,0.015857597381992328
2013-11-11,0.0002345479833638178,1.2406507432537608,4.233099335757905,0.022171347701358535
2013-11-12,0.000288832535912048,-0.5042817114867629,3.4023346041736784,-0.0025036314713577923
2013-11-13,0.00036316508049088683,0.3577910242666147,3.7411074207867365,0.004617110978402117
2013-11-14,0.000625536514527575,0.7805673780190547,5.210529175865702,0.02539460014421069
2013-11-15,0.0006697406696833244,1.0268856704758957,4.832973256649957,0.016517086859690444
2013-11-18,0.0006777945493969885,-0.8934386141283898,4.0470442059661975,-0.031030601852488626
2013-11-19,0.0008027248306152841,-0.21549842659898014,5.720573224738932,-0.02557582008002246
2013-11-20,0.0005646639416295163,0.13393502927291798,4.792647070861373,0.006407128148917973
2013-11-21,0.00021332055195669966,0.305798902772247,3.4255892346248467,0.015935866005665655
2013-11-22,0.0002457176263625345,0.45885704133810923,3.8933983050611536,0.0032328259254388314
2013-11-25,0.00021670472350605288,0.28507851238982373,3.474657310998624,0.017689640969665632
2013-11-26,0.0003769032516397737,0.1200421880587596,5.5298629419069,-0.0029889803125544567
2013-11-27,0.00024206627980635044,-0.02623734551250793,3.166729342400239,0.0020558833134933785
2013-11-29,9.478283472523266e-05,-1.3158991193392813,6.322439314629122,-0.00749630564857684
2013-12-02,0.00025986918465735557,-0.3987209220145863,3.030340799585604,-0.01745771059203083
2013-12-03,0.0004933746809853565,-0.9096211665684224,5.143111618272392,-0.034073186770386066
2013-12-04,0.0005037407807747445,-0.1763719636802088,2.8739773865038596,-0.015569236492723348
2013-12-05,0.0010226783505025993,-0.09889518953467256,3.5554400134865958,-0.04022703306316533
2013-12-06,0.0010623757021059168,-0.5730249612448932,4.483583857716454,-0.052892787278687514
2013-12-09,0.0001106459893795591,-2.157305449105777,10.75327243355789,-0.010878162548540793
2013-12-10,0.00033684831150788865,-0.7359302423897032,2.6064372169506234,-0.04356944188617984
2013-12-11,0.0002862574866529187,0.3298859403916344,4.199663531856636,-0.0131425734326851
2013-12-12,0.000595372895736716,1.6870800511611457,7.078125255974085,0.032995511022977375
2013-12-13,0.00034170457320523644,-0.7609037187821803,5.327466395943867,-0.006880738077262638
2013-12-16,0.0003166393351745202,-0.9121178347700246,5.738436009741785,0.0011500633682777206
2013-12-17,0.00019901342447051836,-0.012016309241304902,3.087492097512025,0.0036714130271593426
2013-12-18,0.0004775730579258682,0.6003585209307228,4.941891896063461,-0.005051698516375769
2013-12-19,0.00019117280610144325,-0.06608467158652599,3.5472895812207876,-0.02753968774358917
2013-12-20,0.0002442098988284219,-0.4619809495153734,5.111326953838233,0.011060284794100816
2013-12-23,0.0005503382755109223,0.1253912289989831,5.035758403412854,0.02815139722838067
2013-12-24,0.00023075720981709954,-1.3990155136474434,5.952970396341502,-0.003190522232668691
2013-12-26,0.00019612528913802736,-1.690695529046484,8.292720846441876,-0.003887986601532667
2013-12-27,0.00029701502767270893,-0.18900633001057818,3.215706528648435,-0.022946817219108073
2013-12-30,0.0002856821885385214,0.1326137141190906,2.7083486378684665,0.013276053385171238
2013-12-31,0.00012605640046510315,0.4910035964861156,3.5588023248762037,-0.00046285581796334796
2014-01-02,0.0003552549726060538,-1.248357274817099,6.686351390744654,-0.009769838119362717
2014-01-03,0.0002941221533304295,1.1767739126016443,5.395366173360398,0.01967432977667727
2014-01-06,0.0006669667014388116,0.7725059905842169,8.643373323822606,0.00594147086038177
2014-01-07,0.0002641986764975891,0.2025455271838153,3.1359226537786555,0.0047732561854165745
2014-01-08,0.0004369769395474541,1.075298988134875,5.117064440952701,0.020647098377260864
2014-01-09,0.00048438765526528975,-0.8260711486148571,3.14650051610521,-0.03227906922828527
2014-01-10,0.0016214081427134036,-2.9530732810283076,19.788128314192786,-0.07451395922647075
2014-01-13,0.0006555827894099036,-1.0775720783030114,4.778606420780431,-0.05957475447077787
2014-01-14,0.000588232671266603,2.092717256377882,9.05236673659041,0.05883303109962679
2014-01-15,0.0003857278153332253,0.23874029699902408,4.910098239310007,-0.01796906369209328
2014-01-16,0.0005650785275040879,-0.9151689287326102,5.637242388828823,-0.02447226416123005
2014-01-17,0.0002327318924030521,0.5773673421305276,3.6773217610668594,-0.01849249183404922
2014-01-21,0.000512299264772089,-0.894255421296882,4.775425086569238,-0.03015574692339973
2014-01-22,0.00016658803665655977,0.5183483377278069,6.07443437550382,-0.01007493872477827
2014-01-23,0.0003450101509942482,-0.6076723272487223,6.682839168257338,0.016825335628508853
2014-01-24,0.0005634391955459202,-1.3817249035855759,8.166773031208583,-0.00620868508116601
2014-01-27,0.0007189563469467765,0.6994557012100976,5.49732959735044,0.015583281910207969
2014-01-28,0.0003571026179735903,1.1261797674477434,10.8214331445017,-0.01395985086165119
2014-01-29,0.0004570015958082154,0.43951477908640074,4.101150201500561,-0.017178363101000294
2014-01-30,0.00035850956273747957,-0.6378941281295855,6.29879108695403,0.003842963776417907
2014-01-31,0.0005290904184599498,0.7999974058543182,4.49145430956514,0.004101222314472075
2014-02-03,0.0011751220974362986,-1.149256354247929,5.431752929534886,-0.03583221685293303
2014-02-04,0.00038576430831181393,-0.07440467008845511,3.237897345832554,-0.0005657991584344657
2014-02-05,0.0006509419803151488,-0.51303100174415,3.901249465393641,-0.023186984449974357
2014-02-06,0.0008285390107448981,1.1946745797189122,4.5223901836708675,0.06475572894553006
2014-02-07,0.0005021032507086199,-0.31936482312764886,8.301549980927156,-0.022787589266451747
2014-02-10,0.0004269863771730472,-0.3950109988834049,4.9681445840356755,0.000555274884697976
2014-02-11,0.000558995037140288,1.983025771579666,10.716973456357724,0.029534605014067683
2014-02-12,0.00032595312438616074,-0.30277413433890216,3.9551246817656986,-0.013838316256909788
2014-02-13,0.00015092945416054303,0.8040040955567295,3.935272546949417,0.006264598998019011
2014-02-14,0.0005025315046516247,-0.5332859916094354,4.564383631325063,-0.012018800616538261
2014-02-18,0.00023416175101511025,0.4851388177841016,9.865146700989705,-0.0019254304108984321
2014-02-19,0.00019667334678040305,-0.5840000248878983,3.6736822627459116,-0.02058481528405043
2014-02-20,0.0003741336364843125,-0.25766226702541284,3.5898993283551515,-0.01557892978660691
2014-02-21,0.00016820156421564416,-0.019644875643249432,3.3184109287916903,0.00028548594456756504
2014-02-24,0.00029434026596374195,1.0577766340247852,3.8047530122119473,0.023968382689598222
2014-02-25,0.00037900625543748663,1.0394737127269462,4.221930004789304,0.016305487909529237
2014-02-26,0.0005388593929306328,0.37134299052559916,3.009275559079054,0.05933377355030789
2014-02-27,0.0003482747286443607,0.8806606799006157,4.68078920491935,0.011813157861816137
2014-02-28,0.0006174579928586049,-0.8750726213751927,4.414684859706125,-0.016214407684966403
2014-03-03,0.0007128545513072684,1.4474046787346444,7.529030072281053,-0.0012981696760863137
2014-03-04,0.0003607589715154004,0.7814095727927663,4.845765733724631,0.02564900668708825
2014-03-05,0.00031280689286452716,-1.0034070324168385,3.874762570648219,-0.013512072837306821
2014-03-06,0.0005841044222123394,-0.2661928277559652,3.593448249917294,-0.008765201999934469
2014-03-07,0.0008327995099061904,0.5429942110575762,4.5430188671602725,-0.0005180264497361975
2014-03-10,0.0004780437013599918,-1.2102437288639314,6.20734176386288,0.0018118292422126814
2014-03-11,0.00048200949575959786,-0.9940739877027259,6.114789928299624,-0.021433126856227336
2014-03-12,0.0003664267523240146,-0.9959853315157043,7.037340973611575,-0.006892869467211238
2014-03-13,0.00042166957581255427,-0.9599852550528973,6.122268223661643,-0.012043528576675122
2014-03-14,0.0002263534660829094,-0.0700978892064998,6.6230886869370424,-0.00946843270142983
2014-03-17,0.0003436902878859249,0.20429129838926366,3.6524758057847797,0.013767203542136563
2014-03-18,0.0004309589788783141,0.1799227010288595,3.7833780004772146,0.009339707526633045
2014-03-19,0.0007805352389135499,2.3926444318113083,11.219777842128934,0.03497224692295742
2014-03-20,0.0003279435979363603,-0.3485665999255435,7.636080804462414,-0.004112059039567129
2014-03-21,0.00037453547248257136,0.032532500458493326,9.700162109252616,-0.006200019700614234
2014-03-24,0.0006989509449944909,-1.100589425001432,10.310206702074579,-0.010419500496968048
2014-03-25,0.0005794862088947397,-0.7147647876776477,5.024906982976257,-0.004987515326173586
2014-03-26,0.0019678530582723573,-1.1358248255357568,7.963503565132895,0.10814610598033347
2014-03-27,0.0006814665654881439,1.2396795406557424,8.453970296486055,0.02080243297282136
2014-03-28,0.0002779904756683102,-0.280030753514702,5.104566220450938,-0.0064980269663892365
2014-03-31,0.0007895926764569945,-0.504303806994159,5.020915980746017,-0.011003294779468042
2014-04-01,0.00046513914659595103,0.4302666064335852,6.54222770749554,0.0056338411264955646
2014-04-02,0.0005397093350061171,0.37656390201818896,3.794930191783487,-0.029214735511017054
2014-04-03,0.000387862407794669,-0.5264759555972343,3.797695019164925,-0.008714675993676035
2014-04-04,0.0009527864937818157,-0.2752688477341855,4.747467806487753,-0.019890182792372535
2014-04-07,0.0007701003914016859,-2.353470867111347,14.449289404380176,-0.020546951856037055
2014-04-08,0.0005995149028736182,-0.593138984891168,6.181469071891288,-0.012995417617367444
2014-04-09,0.0005116861312255656,-0.5961763927850365,4.216619238638861,0.006136505931752634
2014-04-10,0.0006122144462476232,-1.2242119910954785,4.685278046230426,-0.03686811587059058
2014-04-11,0.00083188532187594,-0.12151051029324872,3.1065521370475135,0.013920093266627909
2014-04-14,0.0004962331103462529,-0.4732781574840472,7.812426905791484,0.0049433950667649995
2014-04-15,0.0005681629277037801,0.3819774775414373,4.2627335239731625,0.0012969266336497753
2014-04-16,0.0005010474364978884,-0.5956682511383866,5.819985981892333,-0.0007779852489124828
2014-04-17,0.0003500376911868601,0.09646478096107805,3.401789650517342,-0.0072897746313898
2014-04-21,0.00034194240720039013,-1.4851324849177072,9.337621786507247,0.002088176224414262
2014-04-22,0.0004182794865303237,0.28098162059601695,3.1326022247546823,0.02878643934842806
2014-04-23,0.0005687998381414167,-0.6559535763920712,5.1620660934131255,-0.023325419334498942
2014-04-24,0.0005675050519812994,-0.4945091555176736,6.278925391876482,-0.0052002195918956495
2014-04-25,0.0004990282197949741,-2.3898352146497093,19.59304773517355,0.009599217442601837
2014-04-28,0.0010018924226894252,0.03522875394311675,3.687751961883166,0.012317297273881422
2014-04-29,0.00033211959779802465,0.33840614797652985,3.2783180712070887,0.020697357222675627
2014-04-30,0.0008988137265400943,1.475344808909749,9.956162991975743,0.006970453913596408
2014-05-01,0.0006826972787596326,0.100076360387578,4.008654692399962,-0.009221298986701765
2014-05-02,0.000831377844603497,1.5205081538181875,10.099634259291486,-0.003009004314062036
2014-05-05,0.0003673230074271395,-0.24655848173331987,3.5613134105888458,-0.008828383625596903
2014-05-06,0.0005980399193132207,-0.3620654894244527,4.327875228544978,-0.01737840777873778
2014-05-07,0.0005203857652197357,-0.7140241363730863,3.3120384184922456,-0.02717703153668216
2014-05-08,0.0005716894746045842,1.060730802157669,5.515627064029974,-0.007711805374232661
2014-05-09,0.0005561338106105406,2.454336378460425,13.587860476642968,0.006651614431299802
2014-05-12,0.00032374717696941513,2.6693123320113,16.622904928691483,0.0144796269860894
2014-05-13,0.0005391777127062899,-0.25112982020861024,4.048127583570011,-0.015275462030027942
2014-05-14,0.0005089770987064984,-0.9842175298205241,3.8315374561507674,-0.019022649710663142
2014-05-15,0.0008668881112935417,-0.2911573521404652,4.426467135294274,-0.005696556916978235
2014-05-16,0.0004968679756062312,0.4386651862396598,3.660738367265812,0.02365704506917643
2014-05-19,0.00029399295984774423,0.8999329378250474,3.972899947729901,0.01372055843038833
2014-05-20,0.0007249952089290685,-2.0886291487214046,8.404858374773712,-0.036290028579113454
2014-05-21,0.0004239605890721286,-0.9831568566315426,4.480780706737174,-0.030627308517956475
2014-05-22,0.0004066805954766705,1.2496610449422083,10.296166392634964,0.022441751105430452
2014-05-23,0.0006944857428656152,-0.3281091972286846,5.666929602849169,-0.002743431000697516
2014-05-27,0.00045308541093412943,-1.1406922539852633,6.284763483218156,-0.00883007896095478
2014-05-28,0.00045614682300006685,-0.8171360385430435,5.15020716781508,-0.021572512365910068
2014-05-29,0.00032894070100357035,0.0571062233577754,3.402140197784702,-0.007105330245262831
2014-05-30,0.0003281590059194967,0.14271525700418997,3.7273528743164674,0.03227438814524808
2014-06-02,0.0006003529261673788,-0.4755036204785511,5.625474759805631,0.015074946919651833
