,NEOG_RDVar,NEOG_RDSkew,NEOG_RDKurt,NEOG_DR
2013-04-18,0.0002455266246885324,0.30271756817523127,5.386695668126921,-0.015400505920416752
2013-04-19,0.00018838386383250501,0.9223809939345851,3.410967592157197,0.017810589321907155
2013-04-22,0.0002725843921129822,-3.810743200942054,21.113739547837923,-0.008460948607798446
2013-04-23,0.00012527754198567292,-0.6787868126687405,5.649078481461262,0.01206529757484276
2013-04-24,0.00014266615846934467,-0.2159534868441929,3.846699211875774,-0.005612361614343975
2013-04-25,0.00019226080898330724,0.15591642762375071,3.6967269075445124,0.004612431566511255
2013-04-26,0.0001583645217795717,0.2002347763453129,2.916738959373516,-0.005215598336886007
2013-04-29,0.00014926842880403924,1.1460986319078847,6.684549241527038,0.015566009005422377
2013-04-30,0.00016605071163452325,-0.19207301941741084,3.192296015664677,0.006513463888730531
2013-05-01,0.00028353846016414383,-0.793751285118533,4.329111194870784,-0.00809879906509492
2013-05-02,0.00023676343386079296,1.3920327634623197,5.367913176352456,0.02777406971264229
2013-05-03,0.00037042406426761413,-0.279836964652136,4.7743592843268345,0.020619361982472828
2013-05-06,0.00017006149363211326,0.2503296738820008,2.6300690835914295,-0.007206611254622075
2013-05-07,0.00026216802834086716,-3.1938116654638926,17.888852317766954,-0.0038138869372619233
2013-05-08,0.00031125704357161626,0.5468913126522424,3.0580832750370712,0.017424719836189873
2013-05-09,0.00019425192759588123,-0.8990843603873325,3.2117187876506823,-0.014181960915093939
2013-05-10,0.00021939056749353277,0.26375553984649786,4.644486264472847,0.010608168285968222
2013-05-13,0.0003574825593717647,0.7212381006420677,5.735908136489329,0.009937261072691328
2013-05-14,0.00017510229707806712,-0.14328128327749962,3.1862600282922813,-0.006551234834867969
2013-05-15,0.0003709677222296467,1.363496000286956,5.625615119350732,0.01491166398026289
2013-05-16,0.00044055009315673585,-0.1565543697809177,3.0294589844679476,-0.000925451210530337
2013-05-17,0.00013792856778165337,0.9190520834569439,2.6547023684914777,0.024692619815303907
2013-05-20,0.00020868719744522913,-0.1051669740074571,2.6316446318385083,-0.004890030272937107
2013-05-21,0.0001736006442993556,-0.709799087663375,4.435675530002033,0.005431861738257382
2013-05-22,0.000345223110858303,-0.42543253574497847,3.792735414011631,-0.018957912708104097
2013-05-23,0.0003507030288889242,0.8883051016309718,4.509431727946849,0.0053226055670059225
2013-05-24,0.0002233802825125616,0.35614014922634013,5.501843205376813,0.0016460816360797104
2013-05-28,0.00021548622208444795,2.17559298334906,9.338118343853543,0.03607388662336808
2013-05-29,0.000607588563297278,-1.2822219779239554,4.885800025851809,-0.028246405744043024
2013-05-30,0.00031384689752998344,0.6473896139039319,4.89486906376376,0.007046744606593602
2013-05-31,0.0006380133639737497,1.8828261397935635,14.71864933441905,-0.01945343460042137
2013-06-03,0.0006332302041499784,0.7815653791118611,5.335079479423104,0.0118625982506666
2013-06-04,0.00036773933283868084,-0.22820308159982325,2.931644696438707,-0.00984516529995938
2013-06-05,0.000333142812231473,-0.6526769849557728,3.567023412580358,-0.010128076116643125
2013-06-06,0.0001992225732642384,0.02262382455370087,6.176115869898335,-0.0005553734951670997
2013-06-07,0.0002387975965696803,-0.12979684859980303,2.539851349803452,0.0188944522049721
2013-06-10,0.0003526495294412872,0.5481891039713905,6.316447196871905,0.008504501968127354
2013-06-11,0.00027604985932196054,1.3646617217033965,5.098810387244789,-0.00433370102241426
2013-06-12,0.00037303770532160467,-1.4061535603699402,6.579153938582835,-0.007082577148783464
2013-06-13,0.000563702434445466,1.0350824986195535,6.897047511898815,0.009071197408466514
2013-06-14,0.0002227554568587527,-0.7370476984774971,3.0089305664925914,-0.014920235933061576
2013-06-17,0.00029492278293576226,0.08089960232676008,2.9031803469751116,0.008579088252617773
2013-06-18,0.0002943479548609843,0.662432675947208,7.091255516460356,0.0054376965910547526
2013-06-19,0.0006979948534353539,-1.0602872315493788,6.707075124511012,-0.014750289331598054
2013-06-20,0.0003630745792691841,-0.046000594481566855,2.6977900320588306,-0.030359020253753144
2013-06-21,0.0005100886261006822,0.4912461077727046,3.583325417504495,0.02225427928341439
2013-06-24,0.0010433570267706195,-0.5376176796722636,5.996735512446127,0.005533046100803407
2013-06-25,0.0005150241034774031,0.5186741239958967,4.031588880947371,0.0075126598460779626
2013-06-26,0.00018595616108394925,-0.6183503290838706,2.842533208082529,-0.0020100599613588344
2013-06-27,0.0002622817586518564,-0.24433981261422688,3.116913598091825,0.014707508902264799
2013-06-28,0.0003302926075844817,-0.17556950212870712,4.729464682022412,0.0014409223357256806
2013-07-01,0.0003813121386761126,0.8201211891946673,3.051420742170451,0.015182919919724647
2013-07-02,0.0004338115542679151,0.38671770971852,4.025762102012552,-0.008545574136080258
2013-07-03,0.000249932957120002,-1.584485505016652,7.4173500291319145,0.0037476887121812297
2013-07-05,0.00038279668072419703,0.9464866120248019,2.839761764657303,0.029313207264196617
2013-07-08,0.0004018009252793889,0.2989811509202769,2.6111589182515833,0.01289007217511573
2013-07-09,0.0009533503679852709,-0.3765282327722317,4.259560290298673,-0.0115071852622326
2013-07-10,0.00024950335074063075,-0.353408057861353,3.7775654763994955,0.014576258294938249
2013-07-11,0.00024738682829917555,-1.5958778403153897,8.454558807312837,-0.000681164838597148
2013-07-12,0.00016886739335578266,0.6331187929365952,3.3708992182907505,0.0005109171226536091
2013-07-15,0.00025688690361391016,0.6294206769545202,4.760855734114696,-0.0032403966163467857
2013-07-16,0.00019975570081893183,0.8417997369706758,5.790717373051347,-0.013240662134831549
2013-07-17,0.0002923998814525691,-1.3017958819137694,7.874220893602631,-0.016933239028607883
2013-07-18,0.0002457091523060586,0.7558270983131533,3.101143864838534,0.01745241353068394
2013-07-19,0.0002460862610806537,0.4612031070784757,3.392855765349863,0.014428280908983737
2013-07-22,0.00030954147900179513,0.47763166973670657,3.3053566167275252,0.008828579664781344
2013-07-23,0.0019155799776400465,-2.9057387817355163,17.911432179353042,-0.01550158724850359
2013-07-24,0.00035079062073520225,0.05203267533993773,4.0931782758930435,-0.035649378925526776
2013-07-25,0.0002988662326481091,0.8567561664831579,3.555529240055412,0.024948604248467454
2013-07-26,0.00029237472390437403,0.7037002838246637,3.654931235466642,-0.0034764503005093594
2013-07-29,0.00030230836466221746,0.05633130907674819,2.653476850455099,-0.014204525243181276
2013-07-30,0.0001237720041798601,-0.1915040402759557,3.1157582748507653,-0.00070678442660288
2013-07-31,0.00039489530968262403,0.029794542926782637,3.3218775022008353,-0.00176888415236931
2013-08-01,0.0002689340273177875,-0.5913512293021619,3.329868210458596,0.014413976672903672
2013-08-02,0.00047033352556083224,0.8387866574217564,6.195749148991052,-0.0019215744333935803
2013-08-05,0.0003633772946914924,0.6493452370624287,4.302741682707979,0.011820091696572721
2013-08-06,0.00017115639922700516,-0.7422866033011097,4.264466984470792,-0.0010373617043977212
2013-08-07,0.00013838023882161584,-0.26674159678578496,2.3918139444590465,-0.007988909601081673
2013-08-08,0.00010698716253148427,0.021127336897731948,2.6794503370876477,-0.002269347039173031
2013-08-09,0.00016083453919300592,0.8467224217941214,4.2571096769513606,0.0
2013-08-12,0.0001174744928998257,0.9380354884485614,5.596294638823438,0.004011490219922642
2013-08-13,0.0001321207190896829,-1.6917244692720872,9.873987497260101,-0.006636436858557637
2013-08-14,5.6314759481724875e-05,0.052184584806545,3.1625876206369106,-0.001227325430020354
2013-08-15,6.841393579227926e-05,-0.026394239510816254,4.599119813851194,-0.012356678980108615
2013-08-16,0.0004885858934982474,0.385171941426845,6.8477316985818675,-0.029928335482713564
2013-08-19,0.000288329151415409,0.019697645958993596,3.8864332129477765,-0.007163231530106007
2013-08-20,0.000626230391664611,1.1387520126426847,15.093323453244889,-0.010189999553794848
2013-08-21,0.00039399813871051926,-0.6992419867053548,4.186810071693187,0.00649651446358579
2013-08-22,0.0002501998320456615,0.31385677483106766,2.121559142578342,0.00920818626677633
2013-08-23,0.0002884243732563912,-0.384708628028561,5.8389477288668195,0.002380290325912693
2013-08-26,0.000644881305457305,0.9803922660577541,7.673204557582107,0.00328649175738871
2013-08-27,0.00038868215150897686,1.2693371116374468,9.66364203784309,-0.017097565948583693
2013-08-28,0.00017433933092347886,-0.40901376791906613,3.7752220644303716,0.0011119533262724524
2013-08-29,0.0002267353807474524,1.2581219403873116,3.831993238431915,0.015803322957551824
2013-08-30,0.00026142702789636296,-0.36869340494101493,3.9735013056774378,-0.013767972264906447
2013-09-03,0.0006433183280032199,-1.290024227985295,5.741126886765191,0.001662194347642032
2013-09-04,0.0006671301720310454,-2.5497382119672265,18.40399396682233,0.024426969660773956
2013-09-05,0.0004940307725487423,2.670297042902006,16.508095712719452,0.0012598309218092574
2013-09-06,0.0008658326823797124,-1.0005968847457105,5.541790630397307,-0.004145279150799208
2013-09-09,0.00015837509433461227,-0.24308147321543264,3.955820253918199,0.019494481916824125
2013-09-10,0.00028184598573436254,1.5559554007822427,6.860081951816784,0.029837376502465318
2013-09-11,0.0002541852213096361,0.8624866319529341,4.463962999592584,0.005656987237041111
2013-09-12,0.00022336528703068248,-0.7742059171055578,3.374162017510993,-0.010309403307060983
2013-09-13,0.0002838703605130031,-0.11988849876461492,3.9457557697026213,0.008256014670858569
2013-09-16,0.0003127161792211569,-0.02693071542450272,2.561151001111473,-0.004119504332908974
2013-09-17,0.0003265684082233159,0.2320949975744905,3.4165610637538473,0.013835722664181649
2013-09-18,0.0006479956710053853,-0.48464213047910043,4.5368623726840145,0.003556036057349221
2013-09-19,0.0001262972429692786,0.7564588918678075,2.195361151292432,0.00589870221705624
2013-09-20,0.0005281086888755143,0.1726777679538735,3.5296335643359735,-0.0008405396445794189
2013-09-23,0.0005392685015165568,-1.748867165665944,10.624160446365687,0.004195684406042677
2013-09-24,0.00046025879716859655,0.6470287016792743,3.9610478636721815,0.020882412098369496
2013-09-25,0.00018150425710901371,0.5571393088683724,7.085941697200174,-0.02390148498324507
2013-09-26,0.0003844156949255057,0.11353802936400822,7.07280363657923,0.009196594484539133
2013-09-27,0.00034142080425232375,0.2340524003920305,6.718731863243786,0.006139527851362292
2013-09-30,0.0005189262675153837,1.835772929335418,9.415841872738698,0.00445659707856505
2013-10-01,0.0005551445259598478,-1.4561943589004258,14.487072094618817,0.02584876772101241
2013-10-02,0.00045657682280435046,-0.08177601232637714,3.3285253686382754,-0.007248118603679021
2013-10-03,0.00042287865061014563,-1.5351505317398015,11.160933895200557,0.009972721471520174
2013-10-04,0.000403240716027506,-1.2716176591849317,10.714917706900005,0.0017590232791930838
2013-10-07,0.00030316054538868096,-1.5298774118883087,5.929346430285019,-0.01968441939723453
2013-10-08,0.0007194831230350395,-0.0663567765790012,5.528239464067997,-0.015600947819324862
2013-10-09,0.00034312791582238455,0.3590461688395925,3.113896793230452,0.004788277648145378
2013-10-10,0.0001564873010679268,-0.18995038335474831,3.1092092406097582,0.016499621437186196
2013-10-11,0.0021028786421703146,-2.8156066440688132,23.756456815867026,0.01877913130395603
2013-10-14,0.0007938564853150218,1.8165605072901316,10.236580378561461,0.017027022173681683
2013-10-15,0.00017790632863025037,-0.6850774348782549,3.2919377184371976,-0.013851912623542795
2013-10-16,0.000471210620614322,0.25184322800322234,2.637664820279923,0.02458048406754232
2013-10-17,0.0008086137533634307,0.1056844698565209,3.958633157216109,0.019299126992363913
2013-10-18,0.0003454625360142886,0.25976092446043925,2.4798789573583973,0.01997509391566865
2013-10-21,0.0002677856843914271,0.5437542649608863,3.0345925832371705,0.012413340371033144
2013-10-22,0.0005943112902187919,-0.04923439116261884,4.6926189797539,0.006149345612127544
2013-10-23,0.0004997343467427723,1.211246348994775,4.166795680594197,0.021801173307874233
2013-10-24,0.00023941882433275218,0.12475696059868613,2.88030214453865,0.010230324636450572
2013-10-25,0.0005861346583003214,3.5782030086397283,22.00246143722485,0.002964212574110281
2013-10-28,0.00017898399340891678,-0.282470989074755,3.357440274503094,0.003938646063916362
2013-10-29,0.00040520961546832156,0.3637104966471708,2.65012800196261,0.0001403734094984621
2013-10-30,0.0005092240664367043,0.17201680095555844,3.606605283395417,-0.01798785772181999
2013-10-31,0.0006622395884801894,-0.022748364328955595,2.6571907650706637,-0.009188865341763108
2013-11-01,0.0005129814956993164,0.47477442579126017,4.390042144953489,-0.01746009662816972
2013-11-04,0.00048451727298750896,0.9271723720953738,5.0419872491887805,0.042458744095562384
2013-11-05,0.0005867019180601443,0.5963230025506284,4.4952505742414415,0.005891018863305675
2013-11-06,0.0006630918315491756,-1.447734667593541,7.3427228252226495,-0.010968273694765607
2013-11-07,0.0006944288513793634,-0.30082108933884494,3.101069588740295,-0.0057428173810847305
2013-11-08,0.000860932586264163,-0.24711923689883922,3.974552949101688,0.021315584683360367
2013-11-11,0.0002855828845647449,-0.27393286662860095,2.5702301956011238,-0.01663379300653256
2013-11-12,0.0005568737086084964,0.6621605592557992,4.65788043695138,-0.006817211226057385
2013-11-13,0.0002180287187748412,-0.23041598353773504,4.243123161565772,0.0032014217484186425
2013-11-14,0.00013207131038095026,-0.8071773476278178,5.052823782406336,-0.006413011176975125
2013-11-15,0.00027765361038416063,-0.3923146952401435,4.118631950218681,0.003425365190108387
2013-11-18,0.00030094652903007145,0.14267808105114588,3.949675994310778,0.0012814681357760094
2013-11-19,0.0002988068418220813,0.6497482233170505,7.576651600594764,0.007866512024564898
2013-11-20,0.0005402693427570019,0.5713023079668329,3.1273477184600793,0.0016927919626570365
2013-11-21,0.0005500731102598744,0.6645815463337041,3.6091038255790973,0.024434770017254692
2013-11-22,0.00030435312730382725,0.23864613600539672,3.9438372483906083,0.014948494574027471
2013-11-25,0.0004149529008730745,-0.188080930589881,2.928413544338518,-0.010830761993662286
2013-11-26,0.000463313961504447,0.8356003212933515,4.861159178390297,0.02375506646577108
2013-11-27,0.00026312054470163497,0.5556545423766541,2.5060185608120493,0.012759395888577885
2013-11-29,0.00011523515936042849,0.10314478852972697,2.948408531524068,0.00769611031236872
2013-12-02,0.0002395681429455316,-0.1600596529905388,3.74206951921974,-0.016450628698506442
2013-12-03,0.0007959597270269149,0.20085875579695892,3.2613056109382685,-0.005008608006607407
2013-12-04,0.0004037462194776748,-0.1723437820136438,3.321933967387693,-0.01803676691073397
2013-12-05,0.0005039676974522724,-0.06084507340326867,2.9006901378667855,0.013204840308822074
2013-12-06,0.0005238551496391186,0.24383660506459445,3.839880646815747,0.01700895710985817
2013-12-09,0.0005177134069596298,-1.3233861910983928,8.468052583722708,0.009478795853314903
2013-12-10,0.00034150265066957566,0.3821228724939916,3.165963845114168,-0.010471368260211111
2013-12-11,0.0004331311382155001,-1.6621492572139167,6.894367038306274,-0.03496366611675006
2013-12-12,0.0003237483134294993,0.6159919877778285,3.9769970999169395,-0.006810472312515969
2013-12-13,0.00021724507867487672,0.19657855163845597,3.1759974315893635,0.0010348926067340614
2013-12-16,0.0005024495818666464,1.2137901897251968,6.505055551912622,0.005569960718629474
2013-12-17,0.000271877141081598,-0.5161630077519205,5.498417069114794,-0.01513142017249125
2013-12-18,0.00036277605636170196,0.5132961448827443,4.13961844120876,0.008319514962912944
2013-12-19,0.001568748141656385,1.2485234610176146,11.582404877269965,-0.09350977216510215
2013-12-20,0.0005638570319332614,0.35794382700609517,4.297256633942894,0.03640011112903929
2013-12-23,0.0004409836125318128,0.015945289746820367,3.509196306206379,0.006121589732649646
2013-12-24,0.00046665033744844884,0.21747611094566086,3.4961697760508987,-0.0017452591730138245
2013-12-26,0.0002457151988503026,2.2537044640591803,14.055236847091345,0.009128520539465779
2013-12-27,0.00029595042260281647,-0.5726593690601198,3.5974959624202416,-0.010439357435993113
2013-12-30,0.0003439446520339462,-0.12534002352547643,4.549835660633098,-0.00504110235248767
2013-12-31,0.00031227879126126325,0.25531744226629005,5.867378484640173,0.004166109663950479
2014-01-02,0.00047735779299629794,0.024196972620109614,3.307075235708629,-0.032921046864970105
2014-01-03,0.0003624234348965715,0.515148422889475,3.974738549535991,0.0027100435660871725
2014-01-06,0.00041501248762350866,-0.007058870343190409,6.41564046925399,-0.01705944772442214
2014-01-07,0.0006311014178527582,-0.5687950992568698,4.302206856695563,0.0061749268109632105
2014-01-08,0.0007962311563504775,-0.2463247276114537,2.5907260785635415,-0.01747969881803213
2014-01-09,0.0003818549515002791,-0.3287640474886543,4.636270009272912,0.015197197798253459
2014-01-10,0.00046985216896324535,-0.2762820339293538,7.421100733825477,-0.006419110404943584
2014-01-13,0.00034447133749757356,1.2949649704045687,8.840292569131234,0.006419110404943584
2014-01-14,0.00027627696511012793,0.48195041705433894,3.0543590131034724,0.0072859756059151515
2014-01-15,0.0003075026075375059,0.459020423836005,3.744464252097738,-0.005459552114270405
2014-01-16,0.0003201581511587575,0.3675186694501563,5.152976471501399,-0.0018264234916447464
2014-01-17,0.00033564820838585536,0.8024287300812416,4.307659452507636,-0.01357438933822186
2014-01-21,0.0002483218660667919,-0.8149348282287542,3.410446707445958,-0.000463368831203681
2014-01-22,0.0002553271108766605,-0.006900789974396215,4.109877966512575,-0.010249440838671742
2014-01-23,0.00037681503169116837,-0.019206033092227397,4.238473333807982,-0.0025787807401176366
2014-01-24,0.0007194884465939746,-2.8645764516117085,17.879701486987987,-0.002585479419538128
2014-01-27,0.0003734707598546527,-0.04578904710172365,2.9791057655280233,-0.012551989611783831
2014-01-28,0.0005025059615008752,0.15718515669004976,4.1971232325288925,0.01795042587768414
2014-01-29,0.0005648093409589549,-0.6511058753043277,4.308035595134049,-0.015332300045964864
2014-01-30,0.000497029694331943,0.5019842958652841,4.090146335376777,0.009933863780064556
2014-01-31,0.000840166490876042,-0.11971520115551708,5.612025191118056,-0.011123053998826293
2014-02-03,0.0009020977333250202,-0.38218924888774625,3.9391182452207087,-0.0505170487020723
2014-02-04,0.0005826934518064501,-0.34541001073197913,3.2316837618007885,-0.011074850408906656
2014-02-05,0.0006382670664203578,-0.031432995735669544,2.7324947412702807,-0.001773270351817402
2014-02-06,0.0004212701620723439,-0.901911209384745,5.0973398695387715,0.0
2014-02-07,0.0005943146396872334,0.24080237765362328,6.128617062344675,0.009839896081071497
2014-02-10,0.0006365340716824169,-0.13330407725629126,9.34270763135164,0.003758894008322855
2014-02-11,0.0005153234758550096,1.112408723652484,7.284028809961356,0.03490154170819215
2014-02-12,0.0005254264007023367,0.2457267197253219,3.7675799178077125,0.0012070207912935338
2014-02-13,0.0004461189073923611,-1.0823230883595325,6.258981431652982,0.010081705723401502
2014-02-14,0.0003140391158038075,0.055099031866068154,3.399951988518637,-0.002151827727905342
2014-02-18,0.0004156967902292585,-0.26525946025459024,4.394126874823715,0.02715310477844879
2014-02-19,0.0004939897921493445,0.5591436214529227,5.098433323904464,-0.004201663255283705
2014-02-20,0.000675786450902008,0.33784609676388877,3.318120962268956,0.012783404051643021
2014-02-21,0.00039476751134264924,-0.6575624456411031,3.3004919586682,-0.0006931231039968289
2014-02-24,0.000546866054213335,1.7460951641743037,10.482342323268686,0.01080348771930284
2014-02-25,0.0007223317490118185,-0.2907367857530562,4.530333303949289,-0.00366468564823208
2014-02-26,0.0004658073353676868,0.8082333163936756,4.116620650081616,0.006404428522896133
2014-02-27,0.00041836044520611774,0.26544436592241283,3.836393362139136,-0.005257751834907953
2014-02-28,0.0003784188375666901,-0.4448991429900778,2.7747062568719087,-0.007130591626737903
2014-03-03,0.00044759144865922555,-0.037862748357178365,2.9165074097862362,0.0020755031068464547
2014-03-04,0.0007282811268104744,0.23208912260770465,3.8037854388207526,0.056210869443663825
2014-03-05,0.0003117223708493496,0.11534896346421984,5.372927794098688,-0.009188432842667016
2014-03-06,0.0006356417737446484,0.8180654692543209,6.264238198829695,0.0002198183021939748
2014-03-07,0.00042658628575081267,-0.27013277222509463,2.7191725364013744,-0.010825249015759209
2014-03-10,0.0004055819593096314,0.3936119860450401,3.521324069196162,0.00110990128106625
2014-03-11,0.0003665069710827462,-1.0615831481382443,5.566959337760118,-0.004893181270436475
2014-03-12,0.0005206719835406414,-0.9803051520484652,4.52744520640526,0.0026720268906141875
2014-03-13,0.00040709156619275717,0.20920322792049456,4.417158949492533,0.0033299433194287076
2014-03-14,0.0005208833967222697,-0.7351101167155341,5.460738106377625,0.0061865123559097235
2014-03-17,0.0002522126840426012,0.6975692868777581,3.9543360727446752,0.014649941978814862
2014-03-18,0.0003877016067601599,0.3745827248403054,3.320366467913139,0.02126132763817612
2014-03-19,0.00022782650902586119,0.8403406394721682,6.160627487325678,-0.0072509945911378715
2014-03-20,0.000500553546781697,0.44090291185784847,6.413464419047901,-0.0042900534830287995
2014-03-21,0.00031051056588068444,0.11280674095216102,3.5664039805606467,-0.0019365291240536209
2014-03-24,0.0006038669899867661,-1.3158191316926289,4.6647477661328995,-0.024197302402399146
2014-03-25,0.002209174112589259,1.1455064008579874,4.236877969123104,0.03809978575681505
2014-03-26,0.000987079942896782,-0.705469224960947,3.789193506118258,-0.038982861528366275
2014-03-27,0.0012793690195084264,-0.7341771703906894,6.983607868259735,-0.013339444381406107
2014-03-28,0.00029014053869789937,-0.01460610540684912,4.693712951348287,-0.0022406835195201147
2014-03-31,0.0004263976724531337,0.014491563840328662,3.5468868867121355,0.008265540398374238
2014-04-01,0.00024228721890809458,1.408137774206512,6.89872875579923,0.015014530062853026
2014-04-02,0.00020268191370043358,-0.22711696506981602,2.8070897105625745,-0.001974308669967506
2014-04-03,0.0004965020512161095,0.20697223389340233,3.6450368961477944,-0.02040879619056213
2014-04-04,0.0010041118989151507,-0.3825906535407951,2.589211050065776,-0.044686160879183756
2014-04-07,0.0012605252274294463,0.45520816493009175,3.8677019143078986,-0.02419468752910392
2014-04-08,0.0008500023813315597,-0.03734075886358231,4.288434344196407,0.008606299983232368
2014-04-09,0.0008698372007988505,0.286678087591005,3.2964558098409666,0.014650536797916391
2014-04-10,0.0011788968888176911,-0.6491427395260055,2.7720287842834423,-0.03971812870882152
2014-04-11,0.0009567124980620737,-0.07335292050737671,2.7885619107917705,-0.009811246515538663
2014-04-14,0.0005785864136490852,0.7070679902578437,3.0880194956499274,0.024830899668150774
2014-04-15,0.0007504677962929073,0.08843246448243265,3.4570370063798923,0.012187966416324247
2014-04-16,0.0004472497371085937,-1.0113164642223993,4.277498573306678,0.0030831478639532506
2014-04-17,0.0004981513028878661,0.44256799842022715,3.804332113454607,0.0004734611665919708
2014-04-21,0.0002879475765928076,-0.5244913819737442,3.702579899671835,0.015034406354978547
2014-04-22,0.0002618182426985851,0.5959012797517245,3.9175527287043366,0.009051900484873254
2014-04-23,0.0007746678246944392,-0.18936903751014567,2.272964366571283,-0.014428881540936356
2014-04-24,0.001286352970277705,-2.208090461458395,11.108099296581308,-0.006585206712375058
2014-04-25,0.0008657820455190488,0.08687861207403569,2.453009979543889,-0.023154158017105075
2014-04-28,0.0012847230111671186,0.06821879948766325,4.163195116058847,0.011047205776364422
2014-04-29,0.0009589127607477031,0.054340800564007204,3.7451857644165134,-0.0035889456327371505
2014-04-30,0.0008010204636622854,0.7003391884607939,3.141679138171306,0.0014371179048318083
2014-05-01,0.0010585174228683687,-0.5981773808561451,5.543581498907494,-0.019821782096016705
2014-05-02,0.000532256643085409,0.18827452576027054,3.1114970179065673,-0.006859392718921775
2014-05-05,0.0004545157034486963,0.3626935530247642,3.0026986345730857,0.0004914966640527929
2014-05-06,0.0008512711204982893,-0.6433100355142978,2.7767285127554486,-0.04241007071827996
2014-05-07,0.0011506282531198112,-0.9643670580806065,6.447044400871732,-0.01836812195208326
2014-05-08,0.0008972896010452585,-0.16220396126078898,2.905510015661068,-0.03507265003028115
2014-05-09,0.0009473293102185202,0.23154811434133257,2.978960155679977,-0.006783406403712
2014-05-12,0.0006173634637789911,1.6150204141128417,5.802234946576676,0.04784331419732846
2014-05-13,0.00042192159784059275,-0.76050651778678,2.7134641333789946,-0.018070435446296162
2014-05-14,0.0008737664119538134,-0.9091411855591224,4.333509527670449,-0.0232599298428533
2014-05-15,0.0010272510564676633,-0.4103793939235697,3.527388805993669,-0.014165331686132099
2014-05-16,0.0004506320231556882,1.2287125879054464,6.52433443326791,-0.00384830033302741
2014-05-19,0.0006393081231849669,-0.1855165483356207,2.545524113544803,0.023946757593607426
2014-05-20,0.0008236335649622198,-0.7049051685213168,3.6089540721971822,-0.01599171652484266
2014-05-21,0.0009673473739251383,0.5202926486099817,4.220251644902928,-0.0019143950039142155
2014-05-22,0.0003679541299940074,0.8102960543468487,3.794479632947417,0.013594634805521366
2014-05-23,0.0003568270897952961,0.5659123805940857,3.703989886027179,0.012079012299364589
2014-05-27,0.0005999862169970267,-0.8673296699469504,8.907019847964328,0.013778684086659165
2014-05-28,0.00028145524670014854,-0.28796827454851753,3.328847020659715,-0.006865593053853036
2014-05-29,0.00016472202735398674,0.3712348907940576,3.3650756023763133,-0.0018565136983133002
2014-05-30,0.0003553374554674898,-0.8523451888499369,6.264451651531738,0.0031804425359354127
2014-06-02,0.0008328133782276012,-0.39814141948607296,3.7584106973544427,-0.021126563904337203
2014-06-03,0.000487713887961902,-1.3136069898665361,8.724064289487533,-0.0008111171166680364
