,GBCI_RDVar,GBCI_RDSkew,GBCI_RDKurt,GBCI_DR
2013-04-11,0.0001383089075776808,1.1918782313358791,9.332577915265603,-0.0065324645900028955
2013-04-12,0.00013510124013251976,0.5794617507442955,6.92828293193301,-0.005476464803839676
2013-04-15,0.00033217218952512123,-0.7492114707625931,3.9157938313842084,-0.027841373869231578
2013-04-16,0.00017367505021427385,-1.0992695385966116,5.925115900962883,0.008993769759582548
2013-04-17,0.00046630123707543873,-0.31584842580705774,4.745589119049042,-0.014656027637465652
2013-04-18,0.0003926812367937215,-1.3313114224222125,7.126549064781125,-0.009700965436279407
2013-04-19,0.000302316948456313,1.533291309910231,5.723536176663109,0.034379097757410104
2013-04-22,0.0002423574566657648,-0.7916899895053766,6.611048792431849,-0.009462704119637344
2013-04-23,0.00039975471905599665,1.528013992113318,20.961912624627235,0.0226720459371319
2013-04-24,8.741374271674187e-05,-0.4966445279040625,3.079789286822626,-0.0005474441980397593
2013-04-25,0.00027906215308888457,3.663824191946846,25.628490371674285,-0.0016421727557482946
2013-04-26,0.00013529164413104655,-0.33710508474588513,4.421112707510219,-0.004943680264544614
2013-04-29,9.519464262311458e-05,0.6863542381867769,5.867313065828513,0.00986297571160355
2013-04-30,8.161507060152767e-05,0.7642977452847306,3.4155804596132957,0.005980188208388082
2013-05-01,0.0002486522860693353,-0.6672774628495154,3.201622836094309,-0.03530437102697581
2013-05-02,0.00016118092777038807,0.8970847694120141,2.990761205038771,0.01227699086553935
2013-05-03,0.00019679319592589986,0.32358427014676167,5.58432841190017,0.01704719195304838
2013-05-06,0.0001760158321314108,0.5810379842929229,3.789833809551822,0.013001177037102796
2013-05-07,0.00013768997201331454,0.7427198252253644,5.273044314431662,0.020245904129286174
2013-05-08,0.00016433129171263157,0.06936986956953384,4.110001420866171,-0.00900660701504652
2013-05-09,6.987607653465926e-05,-0.10679722926700067,3.309736308932697,-0.0069425661724595855
2013-05-10,8.137606376052608e-05,0.8663229335496256,5.833990209127338,0.009069133198962298
2013-05-13,0.00011994166506880754,0.7798855877816473,5.628949909805741,0.010565023848232435
2013-05-14,0.00012017257903210197,0.36546690575302715,4.181640550610531,0.015641738020828022
2013-05-15,0.0001497417349346891,0.2027784840966109,2.8328913447461574,0.004130116451789512
2013-05-16,7.894943926233856e-05,0.005793599824718685,3.3215114475184406,0.004626044096958992
2013-05-17,0.00011839146890211563,0.743157207569401,4.242339541848913,0.014256873548398108
2013-05-20,0.00012559979503003557,0.08405362257330382,3.2772781856696698,0.0035326090167928648
2013-05-21,0.00010670096128245935,0.08573539535279273,3.561356333362811,0.0005040958872721824
2013-05-22,0.0002936900463424089,-0.37900804811476957,2.8041888911751736,-0.01573275743438307
2013-05-23,0.000240643717696571,0.9421387164961118,4.19480802309796,0.0015334847555177333
2013-05-24,0.00014376747679330115,0.259898541899222,3.4928306916554748,0.007631561492529748
2013-05-28,0.00021343986731891173,0.24192681838336386,3.717085273771298,0.012090923519273211
2013-05-29,0.0002059167039459467,0.9325188238244111,5.179793322636232,-0.007035240641059204
2013-05-30,0.00011925902853327567,-0.19697053253244542,3.6766712576980884,0.0005041232548315122
2013-05-31,0.00014621306795494472,-0.9491373247090227,4.647967521736738,-0.02036711928820978
2013-06-03,0.0004259599549114471,1.8782357940207834,12.68970254910903,0.0010280814637328994
2013-06-04,0.000402796610346114,0.461393329986631,6.108180460901858,-0.00929286214200653
2013-06-05,0.000315283958825137,0.2455875974316996,8.445724804888965,-0.018320074034344547
2013-06-06,0.00020459968334882652,0.5966919188901788,3.7912480919528138,0.0031642702975442916
2013-06-07,0.0001933285582345281,-0.9351274255671972,6.88574948964157,0.01981315256047944
2013-06-10,0.00010338481333346183,0.4387675030484754,6.577787288369552,0.015877134689803896
2013-06-11,0.00018015654956272397,-0.4347926815621176,2.6133219085652675,-0.00765066001639525
2013-06-12,0.0002685242401198015,1.7347694214766773,6.461655855494193,0.03669669760277694
2013-06-13,0.00027754176107112443,1.3721532343276508,4.565478477575672,0.02003466320766112
2013-06-14,0.00021131352914085329,-0.3270987608699973,3.549968274788717,-0.0170775164340351
2013-06-17,0.00015730748686696306,0.5785513333418866,9.378273577965281,0.01610941593688109
2013-06-18,0.00011960790606275593,-1.3932056071684185,10.016405148148921,0.012512160532899053
2013-06-19,0.0003898972999370787,0.9629878772426537,9.291323303898505,-0.007199340915800434
2013-06-20,0.0006198560502958993,-3.846049542526694,27.593442602726086,0.00863293053943881
2013-06-21,0.0003841992413938407,0.6395968536675338,2.790836901440033,0.022664209090224485
2013-06-24,0.000375589796489213,0.6582002096313858,2.9867846051243263,0.0069785048695369944
2013-06-25,0.00021630456226026914,0.7913879365852919,2.820556676657083,0.02653387839377297
2013-06-26,0.00020669621066241725,0.6196081661004013,5.304272166843943,0.002254792144573692
2013-06-27,0.0001301875862971261,-0.025239462946047286,3.2056676871635568,0.010307069185501394
2013-06-28,0.00014540878766422185,-2.14789773096886,9.96437867408976,-0.010757588826012299
2013-07-01,0.0002113287014883175,1.8608752133238204,7.607748135613087,0.038023789298159194
2013-07-02,0.0002736441781804791,0.31332119641102757,3.91545707986026,0.006055310455968854
2013-07-03,0.00012597003163007564,-0.0024356105423317103,4.577783856706382,0.006019170945600116
2013-07-05,0.000170736532933612,-0.8521749090719593,5.109241658898634,0.018380454211593733
2013-07-08,8.132508455390779e-05,-0.7791266580001799,3.9373987440804186,-0.008506802316188722
2013-07-09,0.00014015732418869945,-0.4184119238582197,4.0758344909557,-0.006858309450430866
2013-07-10,0.00011529954776959346,-0.33479337286496,3.0612919618141006,-0.0077721846998835
2013-07-11,0.0002890428210179128,-1.835791460425831,7.619716081648018,-0.021025717219830486
2013-07-12,9.980316776366106e-05,0.4080474298938096,4.3063891433537895,0.01537497524640008
2013-07-15,0.00018510803525604696,1.58768139879926,9.248167127707198,0.01985356513654013
2013-07-16,0.0002553411795431117,-1.0147984481598689,4.984487890809787,-0.008152577787819748
2013-07-17,0.00015834154015254711,0.8600405525529574,5.214724879275358,0.0021518084427682993
2013-07-18,0.00015610959161982193,0.5549990492496935,3.714622166953926,0.01662803373494537
2013-07-19,5.840534417738797e-05,0.4087711296599938,4.831778807765999,-0.0025400615142872063
2013-07-22,0.00011897370917193519,0.22209947370224392,2.4419870177962535,-0.00042400506266293547
2013-07-23,0.00025160853857687896,-2.2782595772665855,13.21799999067505,0.006341126233676331
2013-07-24,0.0001861244868290711,-0.061279045256406234,3.471730529141418,0.010896982010992318
2013-07-25,0.0002479783966204967,-0.3131843122563963,4.796658856583555,-0.007951723490215112
2013-07-26,0.00014550033826211088,0.5535341362202532,3.480636460102261,-0.003366861478222738
2013-07-29,0.0002326930300175172,-0.05820732302863185,8.103269130698571,0.01713723508241527
2013-07-30,0.0002469432619139348,0.50763415643264,5.633245913346774,0.007843206232263089
2013-07-31,0.0002915602097628046,-0.19563909189909895,2.8761938335208765,0.0008218489950388985
2013-08-01,8.31144274222249e-05,1.1027912877403514,5.404287807040487,0.019528721165751328
2013-08-02,0.00022934047991299899,-0.7112986427708148,9.539820507291964,0.0008055857944047062
2013-08-05,0.00014050758215620855,0.5034703537857096,4.73315677806645,0.008418327627025768
2013-08-06,0.00012384688808502898,-0.22179224693846133,3.00467504966908,-0.010836604199388145
2013-08-07,0.00026461947895690426,-2.038640996742509,10.545289669328223,-0.013406780198711665
2013-08-08,0.00016143177721724338,-0.15117594711673155,3.401643355881257,0.00040882407447195845
2013-08-09,0.0003228936825203595,-0.18353538426362653,2.8630511250881487,-0.007797896200987253
2013-08-12,0.0001796733933089007,-0.023538531531364267,4.553529176011176,-0.0008244156017545023
2013-08-13,0.00014033682896246068,-0.7101030498753303,4.7738801204632635,0.010256519112874063
2013-08-14,0.0003212550769759574,-1.8147652735989852,10.888017346036685,0.002038672864679736
2013-08-15,0.0001705510077832833,-0.4366476398666854,3.0684739835476713,-0.013945967088911715
2013-08-16,0.00026751925322624024,0.4370457485417804,3.314068122629887,0.0004128759416865968
2013-08-19,0.00015402893998599844,-0.18161660752741624,2.879558856821113,-0.005797014439437476
2013-08-20,0.00015267914693337334,0.36727989606446954,3.4115481043885634,0.010328408478789353
2013-08-21,0.00032135234551204753,0.4769864711047446,4.544555968279548,-0.007011995236055224
2013-08-22,0.00023316288122945963,0.3382821385942134,4.442203301216805,0.014791122736607765
2013-08-23,0.00014788298144411693,0.016182567211308112,3.027889793505842,0.00040756049426571295
2013-08-26,0.0001436972987983088,0.033705921558335857,8.234346165522183,-0.0049039075563510615
2013-08-27,0.00026418523176662955,-0.346315080828327,3.5187270161606783,-0.04140239593263395
2013-08-28,0.00031040120342822557,4.2566145129749815,30.972700746998793,0.013991844968023415
2013-08-29,0.0002298257405436382,0.6586386294161432,4.23269036200441,0.010471370542758596
2013-08-30,0.0002451642134035931,-0.2502763097407043,3.837101141171781,-0.015536792132414767
2013-09-03,0.00041660185555839914,0.08936023387209789,10.661984863693004,0.006328002191791082
2013-09-04,0.00013716971463400494,-0.12996761026547637,3.1130689164347425,0.0008405037620211608
2013-09-05,0.0001501740488191778,-0.49258119741264583,3.34049469975439,0.009201680587588967
2013-09-06,0.00038680272511664967,-0.5406636818783033,11.495172875992498,-0.002501379640453827
2013-09-09,0.00025818064948037687,-0.6551966208303058,5.904322327519772,0.006241117530430884
2013-09-10,0.00011910015686417114,0.0642959811974866,5.599924738371206,0.004964579190562368
2013-09-11,0.00027839050885316186,4.199969195663199,27.70734261534612,-0.0066249475984481165
2013-09-12,0.00011073605968191005,-0.5895387559751795,3.7907028907791895,-0.007506707460934514
2013-09-13,0.00012050336571472029,0.023428565357654012,5.338681382164256,0.007921935074452158
2013-09-16,0.00015163252128702232,0.14991876145459995,2.9715788326097803,0.004557776900362409
2013-09-17,8.322456541714376e-05,-0.6134312147556967,5.528349470508164,0.008643750445605392
2013-09-18,0.00024391868284635455,-0.8460208669321679,4.0471639759249,-0.0090575304726066
2013-09-19,0.0004381164743818404,-3.494655067793997,23.775144980640935,-0.015000476647881289
2013-09-20,0.0002245749537893502,0.9506677693962076,12.331976618210494,0.01085647977452009
2013-09-23,0.0004597116011208228,-3.1095210469521035,22.920469513414698,-0.006666748791290367
2013-09-24,0.00015497588766794697,-0.0031067445582778604,4.798704516012736,0.012463763230727842
2013-09-25,0.0003586141952418932,-1.161481811116529,8.201432272267695,0.00247417024028751
2013-09-26,0.00024805709212679923,0.883408779541078,7.150071575632829,0.0008233974495701624
2013-09-27,0.000131328104797694,0.27192475053132814,2.859404499021313,0.00778883935542396
2013-09-30,0.00021532042807885981,0.8441757938874715,6.237813881077006,0.00772830584290185
2013-10-01,0.000312448894530781,-0.014076389243986336,4.872530756370827,0.01767090122005399
2013-10-02,0.00015975293409623787,0.4879499563058853,6.32888706350519,-0.018076464306446383
2013-10-03,0.00024181909406389296,-0.5008590070236119,4.95027340628349,-0.006506838345627042
2013-10-04,9.141124783036168e-05,0.04478981443053984,4.457720146784375,0.008990885736642973
2013-10-07,0.0001350966912657843,-1.6650604963076678,8.843893926139016,-0.014341802368800671
2013-10-08,0.0001921954575394823,0.3003110796487914,4.026180715724182,0.0028849208202208487
2013-10-09,0.00020017375793435094,-0.4251095511971341,5.20399832838168,-0.0004115184507038627
2013-10-10,0.00012253304029239846,1.4511337627035628,6.309769591316656,0.023195412084582756
2013-10-11,0.00023249794550863002,0.9521552496706607,3.941190127277536,0.025810249704697696
2013-10-14,0.0004974981878798076,4.852619258667233,34.054860240663885,0.00897589148241984
2013-10-15,0.00021186765203435267,0.7084524989782888,5.631755275968906,-0.004672996770576976
2013-10-16,0.0002072303547150556,2.369210239530991,11.073698252795785,0.018944956729472384
2013-10-17,0.00013665149863805639,0.7322177415652159,4.841039142739232,0.009529602768280299
2013-10-18,0.00016176510744933962,-0.37238711106140243,7.401520134285832,0.011316514092937435
2013-10-21,0.0002554435314638677,-0.5957333285717675,15.85640227874039,-0.00037525982345165687
2013-10-22,0.0001077312742780588,0.7038161913035181,4.550217816165283,0.010822968818057443
2013-10-23,0.00018147064070196052,-1.2775132383528656,6.996784689341862,0.0007421733013530663
2013-10-24,0.00021156885303618304,0.9374324512445411,5.334140003214437,0.011433046897671328
2013-10-25,0.00029097115939086184,1.9363961069462934,15.853011447127127,0.01996782353360871
2013-10-28,0.00017617610695893932,2.434476396571845,9.346687342337118,0.009658265698510249
2013-10-29,0.00023005702433805507,0.17177158654007943,9.058712081342973,0.005680053601635038
2013-10-30,0.00022079143924072265,-0.5904460487628388,4.221424310158123,-0.016417367948136974
2013-10-31,0.00027430179828930734,0.744088386874226,5.061356643204821,-0.006497919759842485
2013-11-01,0.00021479298511893104,0.5950602216238651,5.249655147128738,0.003976097942810952
2013-11-04,0.00011003637029075237,0.28848306295188614,4.844868409092287,0.001441904510960601
2013-11-05,0.0001168939147954113,2.2584392022452957,11.350451912670705,0.004672199179943437
2013-11-06,7.530758062668629e-05,-0.03996777112648838,4.559334931918527,0.002864024187865688
2013-11-07,0.00018154462865382142,-0.1146215525501928,4.7735474359123975,-0.011144890446896927
2013-11-08,0.00047773561727378403,2.344191489399621,11.083912494523686,0.036212598289874
2013-11-11,9.054945287197898e-05,-0.3673987350667017,3.0231595863354275,-0.011573129028819018
2013-11-12,0.00013112997974722452,0.4508252808735183,4.1978098028636,-0.00636944815277074
2013-11-13,0.0001408673794303177,-0.21466879841496578,4.691764601776486,0.00636944815277074
2013-11-14,8.5362234355536e-05,-0.8279234611301464,5.794920788994507,-0.00636944815277074
2013-11-15,0.00019036064578874994,0.6976194787097401,7.986914316561366,-0.004982398660073439
2013-11-18,0.00021330704956540957,0.11192987101361736,3.263790516542111,-0.0025002025295406405
2013-11-19,0.0002707108658283423,-0.12948717053497863,7.7668161217845855,0.0003574705282267665
2013-11-20,0.0002362388416307992,-1.1822852853883519,8.274767731729987,0.0024997300285107826
2013-11-21,0.0001280298040242542,0.9689855740371871,3.63117724528839,0.02570087307735358
2013-11-22,0.00011055835507076556,0.9590150427124637,4.874700985647932,0.010373619081729846
2013-11-25,0.00013788429285121673,0.030334662393086336,2.48024983799107,0.008563289805664898
2013-11-26,9.35374588890336e-05,0.29265331568845765,2.7670587186480504,0.0057811388747017745
2013-11-27,0.00011943911363996939,1.4383977857284174,7.128513948685734,0.010121821614116566
2013-11-29,0.00016969260587340374,1.4336829974447323,8.3095672509186,0.005690187834471061
2013-12-02,0.00014521889440260774,-0.6661741633839654,3.4383394674555783,-0.017169268998451503
2013-12-03,0.00036954891752824173,1.717117997325867,17.427492823972596,-0.010239078577235272
2013-12-04,0.00022399944225261713,0.19948843882600195,3.3792615392001006,-0.002060238146572413
2013-12-05,0.00014560107605938303,0.4711484659358027,3.0320435231870686,0.006851741432316594
2013-12-06,0.00021441843294218435,0.4954546239453892,6.024241602395192,0.014991684454711773
2013-12-09,0.00018931640274345426,-1.454910752183608,8.770328650698591,-0.0044060324429264774
2013-12-10,0.00016141325559423085,0.6596604403960732,5.160493790108711,-0.01782086564723917
2013-12-11,0.00018047756249392892,0.6161154465151263,6.053674942613736,-0.011476443224061939
2013-12-12,0.00012355119382690603,2.345579444808332,15.271231809591926,0.00627614807736121
2013-12-13,0.0001872914310702518,0.8040344538508494,4.946694060463658,-0.0017394994772419459
2013-12-16,0.00011563041732672656,0.8343163446569203,3.793195468308407,0.02067619208740501
2013-12-17,0.0002082730565024269,-1.512548641768467,6.136909467514108,-0.012699527199021343
2013-12-18,0.0002331579945161899,0.847902200831979,4.746451490216939,0.015424491585088518
2013-12-19,0.00015964749128498945,-0.14754173172216478,4.259476537634718,-0.004090036188954649
2013-12-20,0.00017042571198676323,-0.562655186744342,4.648407803328901,0.018944941045199837
2013-12-23,0.00016172560075147609,1.3356600546110668,6.321295006838115,0.0339350259898854
2013-12-24,0.00012180552524677974,-1.042069653529712,5.879900573593224,-0.012385998450990865
2013-12-26,0.00020404317284678625,-0.01342492196015396,3.5308230496244772,0.0006556628063090209
2013-12-27,0.0001985030339711128,-1.0080917901527913,5.880968670602103,-0.012533104397104644
2013-12-30,8.713742517040396e-05,0.483751222986169,3.952736732213536,-0.010006783348215365
2013-12-31,0.00012572733687942598,-0.2782906208003342,2.939000847770828,-0.0013416391053553411
2014-01-02,0.00032787942938289545,-1.7599133660822837,10.331774676636016,-0.010799919735631214
2014-01-03,0.0001310900715485958,-0.011252222765883389,2.690113050550271,0.003387387625493954
2014-01-06,0.00020157720289606972,-0.4502140273954545,5.250993822887844,-0.009172903529650167
2014-01-07,0.00013657621221872704,0.3559365897024448,3.227939551162175,0.007141713255645943
2014-01-08,0.00022650941572055838,-0.5007297869779178,4.216605924064616,0.0013546776388100312
2014-01-09,0.00023519848669613694,0.2596902927547025,3.75723922993917,-0.0016935446588184355
2014-01-10,0.00030928092553593706,0.5871215729200154,3.878330997120595,-0.0027155557293703225
2014-01-13,0.00020385576960984703,-1.274446702125825,8.164284387497181,-0.014723712574883141
2014-01-14,0.000280086609831092,0.21188171118151078,4.518172739859822,0.0
2014-01-15,0.0002249990220352312,0.6027082672980743,7.710786045587046,0.011659931736314189
2014-01-16,0.00021186257039812443,-1.2641341537286723,7.8052214685497745,-0.014077504228213744
2014-01-17,0.00018408780784523086,1.544734965040896,7.371871026273469,0.005517149704131974
2014-01-21,0.0002169029253957637,0.5014740983300796,4.369869174338187,0.02780778864259892
2014-01-22,0.00023305452923291485,0.15104658240590568,5.60485061213129,0.01229885217524851
2014-01-23,0.00023409315984688976,-0.25302379705786543,3.2201488064946697,-0.011295949106537861
2014-01-24,0.0007127630756644974,-0.3758929768395223,9.180266340758191,-0.03640465050435804
2014-01-27,0.0003728999454624574,0.0018976399409673511,5.536549450333718,-0.03347149343852163
2014-01-28,0.0004753375694059094,-1.7847784889018645,16.634593121163405,-0.007552718294781435
2014-01-29,0.0001910309854719341,-0.8178819317430446,2.673075125956802,-0.043533327876925654
2014-01-30,0.00019156448741034708,-0.9372144297379853,5.129699278331647,0.0045147372475731196
2014-01-31,0.00030055481385213734,1.2999509717553477,7.636186575817066,-0.007914028631369252
2014-02-03,0.0004797525663272347,-0.7548721235392415,3.1296422304376352,-0.041721068482018175
2014-02-04,0.0002739907935724655,0.07809249864167891,4.16740554603563,0.00981367161860014
2014-02-05,0.0004173096786741153,-1.4525266517257538,8.265937831898366,-0.0015636346310725635
2014-02-06,0.00023381090181127863,-0.894065737314392,7.216995609287513,0.016298289457423287
2014-02-07,0.0001248540144145894,-0.08919377979833049,4.693970706308656,0.008050512812794341
2014-02-10,0.000627785681712992,-4.396386773688456,33.42467795315378,-0.0038254806470980895
2014-02-11,0.00023822773231957928,-1.4762460523173992,11.40732541578621,0.015969833066437733
2014-02-12,0.00043207576970928104,1.8839317169337375,11.800434435067075,-0.004157778212110053
2014-02-13,0.00017609035225490542,-0.26999983904417263,5.656691091791604,0.0015137873812989255
2014-02-14,0.0004259186557893795,0.7704463691238508,7.374798243143811,0.007160427374547584
2014-02-18,0.00010774807305427368,-0.9280457893824361,4.790241374371232,0.007109476289508532
2014-02-19,0.0002818605072227896,-1.3363846366128846,4.144459926544737,-0.04304594084486535
2014-02-20,0.000264131070785791,-0.2705011715184716,5.513809312966774,0.006208761315571465
2014-02-21,0.00019995137051620487,-0.7371878446042975,4.34674458961392,0.00501640146391491
2014-02-24,0.00022181101434019557,1.6145554752502906,7.274420469692065,0.02283188380596446
2014-02-25,0.000193380077450693,-0.9902808083650199,5.59060775916896,-0.011731372449713007
2014-02-26,0.0004137305830180942,2.623656702421145,16.66240704380417,0.0366258473076253
2014-02-27,0.0002524769973259259,-0.9173634675097901,5.369706938316953,-0.005519485156838311
2014-02-28,0.00028347533524475046,2.1395608310061136,9.208803567070593,0.023701898715702274
2014-03-03,0.00029969999113460105,-2.5098934261135493,18.498332541591893,0.0014405340323087046
2014-03-04,0.0003731206365232906,0.4664364899146709,5.500088025186177,0.03047715710098542
2014-03-05,0.00010163678352733043,0.7717521106509576,4.2698117907099995,-0.004548209056928432
2014-03-06,0.00012912813729877231,1.0882208083623137,7.586769926125207,0.0062918729940366624
2014-03-07,0.0002076809787835824,1.4185564755160203,7.513226330899563,0.016243725241785967
2014-03-10,0.000175580418369254,0.6989598213358571,6.943643992287449,0.011249370381232637
2014-03-11,0.00019561856712757442,-0.8789090361900309,5.12917720832448,-0.004416510497905701
2014-03-12,0.0005104145304900919,2.8064567954292525,22.192466972942867,0.003738193405133927
2014-03-13,0.00024939940537343136,-0.24591780166474947,2.9364828626441772,-0.010571053288460863
2014-03-14,0.0005269229896583224,3.5989354230554866,24.679912071957588,0.008873682568349306
2014-03-17,0.00021200888123814303,0.2531812220290811,4.969779695278137,-0.0034036487550559436
2014-03-18,0.00019845206083078984,-0.48364234973959536,5.801640851454002,0.0027237177283225833
2014-03-19,0.0005524633363529828,-1.0140029530432182,10.56572161640171,-0.003406047651354438
2014-03-20,0.0002555189887357735,2.003398355098318,10.081334997409213,0.031236828816570306
2014-03-21,0.0004238917209876726,1.0287168918088716,4.898052139394541,-0.01902895570897689
2014-03-24,0.0006218362413137838,0.06466255494533238,5.662606642906844,-0.002700054467468682
2014-03-25,0.0003942517187153342,-0.5496848732535523,7.1992762967308455,-0.001352607490335167
2014-03-26,0.0004297963547017405,0.24493490960747857,4.811762487847197,-0.017065387913387298
2014-03-27,0.000276228955952542,-0.39360110756860156,3.7015225546292645,-0.013864916305557973
2014-03-28,0.00044267116116119935,-1.7501946772541503,11.172054281870643,-0.0070051782009565855
2014-03-31,0.0004942998666120848,5.107009439484798,37.710733897768236,0.021558448598522073
2014-04-01,0.0002858675663034216,-0.07848826473126742,4.5155072594385075,0.016377033821379783
2014-04-02,0.00026821620992775443,-0.7471751071657298,4.530697257189734,-0.00033840819759944907
2014-04-03,0.0003314253443601152,0.14904733564974593,5.832878700943348,-0.005431280274830197
2014-04-04,0.0005823020594965918,-1.0532653447889129,4.919441563981999,-0.030932155461392163
2014-04-07,0.0008864569096680735,-2.699667513896339,17.96537891926224,-0.010288975278093915
2014-04-08,0.0006989370417983119,-0.14286623441183563,10.113182545191206,0.003559727995823714
2014-04-09,0.000379996043410282,-0.5443414411086891,4.5201522444368285,-0.004987449412235279
2014-04-10,0.0007040944742750547,-0.45395947099687284,2.547814337949106,-0.03525691957268684
2014-04-11,0.0007307363488961055,-1.165935284709184,10.888935413231865,-0.0055649969481668116
2014-04-14,0.00027971644397622276,-0.7380802602748929,3.848564402662967,-0.0026075800388065673
2014-04-15,0.0007818552837072854,-0.44079287409258083,4.167436481772051,-0.007487796448083284
2014-04-16,0.0002904558423867945,0.20802425414560405,3.220714709543256,0.016399826187585287
2014-04-17,0.00020960903192915082,0.012728131577823765,3.3644613195465976,0.015771423090812586
2014-04-21,0.00021827669458216646,-0.5582818751581511,3.2725349523305067,-0.0014566253843844024
2014-04-22,0.000725256028035039,-2.1601525562319246,14.546753344903207,0.0050890598110782115
2014-04-23,0.0002224422029255895,-0.4824294044879724,3.870231643079267,-0.009837969880496455
2014-04-24,0.0005367654935825795,-2.856689328445014,15.682840682324498,-0.022214916251971584
2014-04-25,0.00028720843574149703,-0.21309623749579085,3.16818572228771,-0.015469112727184875
2014-04-28,0.0005569077023330918,-0.23148362893794047,3.8339813513826826,-0.019581860410621932
2014-04-29,0.0005287469067187743,-0.664506070231157,7.823034895438603,-0.009741206145772008
2014-04-30,0.00022859791510702597,-0.05335072953124866,2.867344871275129,0.004687610140298393
2014-05-01,0.000460716278329387,-0.2565452715752041,3.9676981366918738,-0.012549395962531129
2014-05-02,0.0005289687490662299,-0.9117322891126594,5.573129382463721,0.001971305858910366
2014-05-05,0.00039414779339912767,-1.3446709189444288,10.01137627721872,-0.0098952504560339
2014-05-06,0.00041539493255390007,-0.21854707370306925,5.148757938667807,-0.010395983634516437
2014-05-07,0.000650039505220514,-0.9457852631817025,7.735635354259646,0.013573026207684968
2014-05-08,0.0005311812959473745,1.232037377929988,8.070011028306958,-0.0063642109244210765
2014-05-09,0.0003490186349560846,1.7961477705660522,7.969911208421955,0.018189345089830944
2014-05-12,0.00023930182523524627,1.59180905995287,6.412325400180854,0.02438693617667731
2014-05-13,0.00010362127693214165,1.5459896616329245,9.313064591271644,-0.0034474813575151586
2014-05-14,0.00016985659143918563,-0.8496416801738134,6.454230349909651,-0.01937305207502238
2014-05-15,0.0003671165014390681,-1.732488612659024,12.45201527165866,-0.004312953373932782
2014-05-16,0.00022546463657605406,-0.49858289589394095,2.986444973922063,-0.006306650807429648
2014-05-19,0.0002753595836539308,0.9120756441712229,5.712204817300593,0.023061381900124633
2014-05-20,0.0003664741210922664,-0.4978713417065052,3.141741532171921,-0.008927066183879173
2014-05-21,0.0002744899166983958,0.13808470417343344,3.3545495276141435,0.013937721071034748
2014-05-22,0.00016835693800152813,-0.1208115557344697,4.9058024635777775,0.00994647999995868
2014-05-23,0.00018145704451991612,0.5862330863250326,5.759845832511857,0.0015216276586405009
2014-05-27,0.00022996934196262448,0.6063060747437098,4.389276485583321,0.01658510898485499
2014-05-28,0.00021269021361585778,-0.054996768304060924,4.176687881255225,-0.015445715315320019
2014-05-29,0.0001718044311624212,0.3102341513145157,5.9938371140251405,0.0034110734103829365
2014-05-30,0.00016932855084984385,-0.5948286873095637,6.091431611292205,-0.006072094738558409
2014-06-02,0.00038336346944399237,-0.15721014483775564,7.0092204896263635,0.012859620041716813
2014-06-03,0.00042810008557610664,3.8889996564978073,25.270843757952115,-0.00037594664338413963
