,VAC_RDVar,VAC_RDSkew,VAC_RDKurt,VAC_DR
2013-04-24,0.00023468838810099317,-1.0375643536138206,3.0191740120382304,-0.025928312526947384
2013-04-25,0.001008299067213614,-0.6870930948344911,5.591910435410416,0.03820119519926912
2013-04-26,0.0003207000382787418,1.1348553511504813,7.107503855109844,0.016714387670102582
2013-04-29,0.00030415898247153594,-0.5553658607076026,4.370383427860014,-0.007443032168302999
2013-04-30,0.00029131134631392214,1.0907910446966445,6.200828842942162,-0.0006593667564520622
2013-05-01,0.00029921903080116217,-0.12164420167365167,3.414721357978877,-0.025159950428363942
2013-05-02,0.00013831899858132658,0.2239678885752097,3.510935569785348,-0.00542612248528096
2013-05-03,0.0002702433420119066,1.1368396186818353,8.858393357501734,0.01351043823137621
2013-05-06,0.00028878023350679987,-0.6120266031883355,7.0993282721499,0.0035724024018151113
2013-05-07,0.0001454177027280194,1.9357875069062045,8.967199811146742,0.01898494695127262
2013-05-08,9.831346959985266e-05,1.8171865943452792,10.425048091642605,0.006321654407507538
2013-05-09,0.00017674663337435378,-0.7853537086402023,3.960104664691681,-0.010924194147700295
2013-05-10,9.525116477065533e-05,0.14927632269019636,4.205392549855597,0.007005067011234711
2013-05-13,0.0001118174427955176,-0.42768235958399803,4.223664290576393,-0.00021802050445396404
2013-05-14,8.639333345328251e-05,0.9608808940629483,3.591416973220156,0.002832493099094613
2013-05-15,0.00022935480064868431,0.00463617776533337,3.642725770471229,0.004992069329065707
2013-05-16,0.0003095419965295911,0.024250537510533285,5.882841393543895,-0.01637091808618285
2013-05-17,0.00022454413534589334,-2.474113322315354,11.141460713179878,-0.02225260781217475
2013-05-20,0.0001399621431319338,-0.7415595958214551,4.340807575960373,-0.013137133203142248
2013-05-21,0.00016461729008108376,0.058247416943160976,3.4585394751394176,-0.0015972940937407643
2013-05-22,0.00033865185682063157,0.2691846271408144,4.72905930958802,-0.02123311631207203
2013-05-23,0.0006053361410603312,0.32727891035745993,4.848122812379659,0.03213473835940617
2013-05-24,0.0002992968638210483,0.9043456306617198,8.71483517697133,-0.009988436129683365
2013-05-28,0.0005318148567599707,0.6972061550036822,6.510051896293327,0.02944998520817288
2013-05-29,0.00025713685789486917,-0.5144075300923081,4.120684491935566,-0.013156373281856482
2013-05-30,0.0001694029660772185,-0.24674245834994957,3.8790888285724368,0.003584736803437405
2013-05-31,0.00026889098343824944,0.46972149251884315,4.885966375349985,-0.010341827634917866
2013-06-03,0.0002770481417401837,-0.27220005334093267,4.8042964045793575,0.010565662766031991
2013-06-04,0.00033864405734516077,0.01165356406246542,3.294332767756558,-0.023301856844449187
2013-06-05,0.0003025965391031143,-0.5452139723338763,3.168900956013503,-0.022217700768444093
2013-06-06,0.00015396785433546367,0.3088243621784996,5.649287637342754,-0.0016397423968372848
2013-06-07,0.0002637768317528288,2.0117483533662153,13.688218072424997,0.020877562344518097
2013-06-10,0.00022992255762567228,0.20848580216594603,4.567751466140512,0.02829221386146097
2013-06-11,0.0002575540423808495,-0.20660231931162815,2.6326283864047473,-0.02944044061793205
2013-06-12,0.00044734477206877617,-1.6551547970479237,7.9826315834918,-0.011558213254283078
2013-06-13,0.00029592935979444495,1.0910377900552484,3.2581202422963886,0.04211391675725551
2013-06-14,0.0003255799682921988,-0.9109805172923828,5.965204916842481,-0.02482647969609353
2013-06-17,0.00021057159394141873,1.6435958477898196,10.602744828584848,0.0194621404092179
2013-06-18,0.00017621667772338282,0.9871262008497083,4.160370746542395,0.011808198099513945
2013-06-19,0.0002167497889225258,-0.6020251537203484,9.293728967900783,-0.009569597893927195
2013-06-20,0.0006359960000753854,-0.1344277364071189,9.402734921596556,-0.025593051679576373
2013-06-21,0.00047701384554982176,-1.59331788649578,8.050265061862921,-0.019692300114587002
2013-06-24,0.0005833680102962928,0.09716528986436022,3.891214470491119,-0.029924085095664577
2013-06-25,0.0007422397617888458,1.23714178542013,5.593930933002233,0.02240842227359563
2013-06-26,0.0003031728071187085,-0.1355996088864942,5.837943865852595,0.009151968313945158
2013-06-27,0.000389329511666258,0.2833970918732778,3.7889613336236403,0.015299176669478776
2013-06-28,0.0003395543585822517,-1.216671548753597,6.736856774622626,-0.0053048732521929765
2013-07-01,0.0002658497386838404,1.1673605450627267,5.462655978672001,0.018332331355212617
2013-07-02,0.00023708692924072838,0.06927750548743686,3.240520886078831,0.009266569035839112
2013-07-03,8.871871513709027e-05,0.30729719293833946,2.3933614587694763,0.002920302524833218
2013-07-05,0.00016643096120379577,0.3219138103543734,3.681228886035849,0.023937496231984934
2013-07-08,0.00010864739195643323,0.06460568446532773,3.7558030442668664,-0.00637174724516143
2013-07-09,0.0002932239734204368,0.98096265110487,5.063224028109288,0.019426531688961912
2013-07-10,9.996028837995936e-05,-0.1165744043302786,2.8070527704761377,0.008180945347986857
2013-07-11,0.00013249595934704028,0.6823890311054011,3.292165708350163,0.015319425006329102
2013-07-12,0.00010258493832525444,-0.6513915684773756,5.330118596872209,-0.004656167359711194
2013-07-15,0.0001794426848049171,0.6376934769411741,4.721262037768398,-0.0012734359411004093
2013-07-16,0.00020860234144603993,0.19596078382712834,7.017087287597117,-0.00853266182588408
2013-07-17,0.00030008455660638424,1.245947151209324,11.17176464841282,0.006193554696335202
2013-07-18,0.00038733400846717236,-1.5828508033081625,5.03250100447516,-0.025661863752069358
2013-07-19,0.000476877023320875,-2.201831470910898,11.561838001543451,-0.03173468775576449
2013-07-22,0.0001616758882892406,-1.2387574872220437,8.502098487684533,0.014105049105517686
2013-07-23,8.436557392099894e-05,0.5449869302299932,7.091152119719496,-0.014781762956677102
2013-07-24,0.0001227733042801419,-0.15304642707908292,3.518872918750381,0.0009022705747634419
2013-07-25,0.0002038590182244763,0.03876053560736825,5.488878286940591,0.00808259415360535
2013-07-26,0.0001243377904123577,0.22829000740284555,7.865386836065969,-0.006505832063365524
2013-07-29,0.0003977907711716732,-0.26745958114064616,4.913989982340484,-0.016567061035311248
2013-07-30,0.00012095064676124016,0.2193914096557911,2.3944468021439436,0.017691785913530822
2013-07-31,0.00033699939272518846,0.24368130842564423,3.6340574798531904,-0.010850133877028156
2013-08-01,0.0002609903834283284,1.5426372522711114,9.720093545402005,0.011973500442600482
2013-08-02,0.00021510701636235402,-0.5950766320093765,3.9475744507008494,-0.01607263147165794
2013-08-05,0.00024373528761141325,-0.3482033415192964,4.208511821657081,0.0020516058317174846
2013-08-06,0.00010231334435186872,0.7377026959340914,5.042017903134162,-0.0025083311743707704
2013-08-07,8.695080733553854e-05,-0.36658789514714957,7.365385975193745,0.001596905770036905
2013-08-08,0.0003462378732126544,1.0188089456917426,7.266414175667134,0.03955364683108398
2013-08-09,0.0002787511318396675,-0.46527467881097845,3.6650943025390355,-0.003511655616081466
2013-08-12,0.0002004406846484495,-0.1461688856508361,3.957058280320709,0.00043976520353661286
2013-08-13,0.00016413371130043634,-0.40943933782372904,5.663250909038227,0.0008787190848233983
2013-08-14,6.756061209029502e-05,-0.14735681682895846,2.100040967422455,-0.0008787190848233983
2013-08-15,0.00021901119500399062,-1.4231305630258353,6.36463218825858,-0.011049896704423467
2013-08-16,0.0002971263081725144,-0.9491255188683,5.634155860406917,-0.0028931007795667263
2013-08-19,0.00013641688686691318,-0.6355765231361904,3.147756822693989,-0.028253648686253463
2013-08-20,0.00013976386298886266,0.18440878904753655,4.0852919485642865,0.004346276443284669
2013-08-21,0.00025944231775273875,-0.9949249834029341,8.694462443310073,-0.00618185205730315
2013-08-22,0.00027411469200205727,0.4773546275168008,3.8332478059317943,0.019559258828611092
2013-08-23,0.00019367534796226976,-0.4897857843483536,4.511292415241133,0.007404923904870575
2013-08-26,0.0002785570796097607,-0.8272373947692483,4.590746360610445,-0.006279368197860347
2013-08-27,0.0002952163364091804,0.4776107727378314,5.436347216519906,-0.03969780300584569
2013-08-28,0.0001451487402029278,1.4482004341929628,8.92574824107337,0.005602181354891211
2013-08-29,0.00021074437784944386,2.028172739457483,8.880950714111547,0.02073338846012618
2013-08-30,0.00015666917224850925,-1.350619440644046,8.696290426148451,-0.00594555966845034
2013-09-03,0.00013876328660017512,0.1339300554362811,3.3785773855314405,0.0011461237020378157
2013-09-04,0.00017480563610283625,0.3969656245040939,7.213666139273072,0.0006869041949415511
2013-09-05,0.00013126351919718303,0.16291601918677598,3.3881471901651845,-0.0022918889954497423
2013-09-06,0.00020408384473541563,0.08200668079424604,4.152278164852527,-0.0018373346479609864
2013-09-09,8.997565422269619e-05,2.5883917346839214,15.179638196238402,0.00595909048485499
2013-09-10,0.00017069335661180825,0.8365132845858128,5.518053230926292,0.007512912710249786
2013-09-11,0.00013064966789611075,0.3155501654012952,4.829318412375386,-0.008198753601899256
2013-09-12,9.089055337005093e-05,-0.20452365349914145,2.4653974443775044,-0.00527324959320552
2013-09-13,9.394495727205876e-05,-1.6177545935713882,7.301542440487495,-0.005532638514019528
2013-09-16,0.00018773250080698838,0.565171033518977,3.7788152066481855,0.011948775370365539
2013-09-17,0.00010001957210939602,-0.5087753407925086,4.600265437340576,0.00045659680942877756
2013-09-18,0.00035753586109129183,0.789754565014538,5.505369355113415,0.019668152258840887
2013-09-19,7.414187886201992e-05,-0.5882550166460312,3.8147314046341947,-0.0044871101490282506
2013-09-20,0.00017628592307576858,-0.08236324034211992,3.06899552264166,-0.002927536680308762
2013-09-23,0.0001199182320729954,0.2889468660167333,4.919369547399111,-0.0011282781552139909
2013-09-24,0.00028382167388578855,-0.3597922985552181,6.138465607147925,0.004730152036064084
2013-09-25,0.00020719328177576057,-0.6752351922453315,5.45327093114956,-0.019744032213654172
2013-09-26,0.00029090969120881653,0.26714846007777465,2.7081665286564798,0.02041800971761143
2013-09-27,8.220463363271783e-05,0.4131172316206877,3.8690339762337094,-0.0056299475391754505
2013-09-30,0.0003055837234279176,-0.5480164683449161,4.012244613409007,-0.0063435529034250315
2013-10-01,0.00022440417605360544,1.5989145821094735,6.75086507944082,0.028675836986046033
2013-10-02,0.00014677598030133292,0.17279521324729802,3.854310166972551,-0.005092371296804288
2013-10-03,0.00024146239121141768,-0.5425720077088934,3.6842034986739973,-0.0044495279892680095
2013-10-04,0.00018084378596755363,0.32095304646487754,7.703336396168832,0.01614551168079803
2013-10-07,0.00021327801881785942,0.18939684662152778,3.8646464819622106,-0.0006584463335097546
2013-10-08,0.00023585023925536342,-0.49701281794388213,3.936777435528136,-0.019284671604697934
2013-10-09,0.00042766782800552125,-0.27109831687083225,4.367105033266766,-0.004036808503920852
2013-10-10,0.0005694854437791269,-0.1527557184509883,5.815390059064011,0.05465841833628149
2013-10-11,0.00022666419668005802,2.0265573261738923,8.85350719798616,0.033064378534681804
2013-10-14,0.0003441397754329318,1.1448946684368506,7.010592170645926,0.0034932014354360774
2013-10-15,0.000245825967779855,-1.0470094221484476,6.369177166725121,-0.019261190887768898
2013-10-16,0.0002362445899005566,-0.069621868728042,4.151155051658633,0.0095733534796687
2013-10-17,0.00040491615167268777,-0.6222885272031393,5.8266378315810465,0.017249038141337714
2013-10-18,0.00014555322478706836,-0.8223952387210757,7.990298537994232,0.004671324701576385
2013-10-21,0.00012933357154750163,-0.6827515849590965,4.296896611587423,-0.004875021512750433
2013-10-22,0.0004091520534048847,0.42808338322425904,4.914186987525344,-0.004898903821801248
2013-10-23,0.00015189031433330308,-1.2481857170948354,6.808717173018674,0.003880269809835024
2013-10-24,0.0002690833345297459,-0.1265117360848833,14.6883564935576,0.015773729069807008
2013-10-25,0.00023879658200205592,-2.0622191258615112,12.924859267536073,0.005602325999273461
2013-10-28,0.00013869636087029448,0.3192878171337575,3.5594047294140974,0.000598426427743437
2013-10-29,0.00015244136461767867,0.8896378672352122,5.401719114796446,0.015826340970299224
2013-10-30,0.00015170036754014003,-0.6692158623012857,4.365551287875403,-0.012640921182841769
2013-10-31,0.00015009195459843555,0.02047071501046397,4.371154796359374,-0.004582214344319713
2013-11-01,0.00011955365474854924,-0.22508826249573383,3.295948059003154,-0.0019989560167923415
2013-11-04,6.223179764829005e-05,1.2761943178857051,5.4523484044008255,0.01745388479299015
2013-11-05,0.00016255779221053447,-0.6306768114583842,8.279987756651895,-0.006509374092118048
2013-11-06,0.0001621103854268968,-0.0871046247335549,5.230597473793528,0.0017794314513346343
2013-11-07,0.00022218517760650203,-1.0271574134749737,4.238048995407534,-0.01914680501860966
2013-11-08,0.00016459074841092402,1.3375008225014327,6.361518940994159,0.021908727354212232
2013-11-11,0.00014363522289639462,1.7460674957605418,14.491775596292703,-0.0015771555428933937
2013-11-12,0.00013887714394166426,-0.35909164330085214,3.247057697456448,-0.00673160199277012
2013-11-13,0.00017339007199758386,1.0159801973199016,4.0334284753866285,0.014984535953316058
2013-11-14,0.00015806870359312282,-0.6185969746274995,6.845247908785651,0.00254080769030951
2013-11-15,7.282753008531988e-05,0.4569863542873073,4.380584140974938,0.004285232768670877
2013-11-18,0.00018211562480573726,-0.9129828792785405,6.023358622373852,-0.0048708751096624425
2013-11-19,0.00030324778960308857,0.07925370042768567,5.249819235060747,-0.007252682322271831
2013-11-20,0.0001983684823493064,-0.7101415404588243,6.206109117190708,-0.005721704776413983
2013-11-21,0.0001993236183453086,0.41620731536336747,3.836549689112473,0.014925511111596013
2013-11-22,0.00034625402004316813,-0.5117998989591874,8.96038934900834,0.005249417233185838
2013-11-25,0.00010399566452773758,-0.7334772279339776,3.33906002786102,0.0030976806292368764
2013-11-26,0.0001240767030263001,0.32217700882610384,3.280927475558867,0.00366629683095665
2013-11-27,0.00010628437675763728,-0.3889319701302697,4.582469932897557,0.005378408625136721
2013-11-29,0.00015358335043413497,-0.11178785530877668,3.57353044644582,0.0007660573223273737
2013-12-02,0.00017534675714438628,-0.9936821927068324,6.737715631386456,-0.0026835898412782555
2013-12-03,0.0002886705412806596,-0.40428744803494254,4.694638414032499,-0.005002848877221577
2013-12-04,0.00024667119913146854,-0.9545188139275438,6.249608901283201,-0.008329474869206432
2013-12-05,0.00015460469326691916,0.18902475571439284,3.26131676051427,0.008907889133447977
2013-12-06,0.00023100365779509056,-0.5266955849060763,4.0788200720287735,-0.005412637715015212
2013-12-09,0.00023799011713173396,0.19859451077065624,4.549532240636041,-0.00563719847156996
2013-12-10,0.00029717069575994654,-0.6782832014820303,4.853560645284233,-0.014925511111596013
2013-12-11,0.000252224579582686,1.0829956811158181,6.900753402451627,-0.014348738286865448
2013-12-12,0.0002692854962789052,-0.8604346591436162,8.324143033876396,0.0062032336792388065
2013-12-13,0.00032980898991574064,0.06174717316405483,3.3985929681632787,0.012094824641474045
2013-12-16,0.00012626553489290018,1.3032865480038076,6.721664981517119,0.013507126027422434
2013-12-17,0.00017204572608047375,0.36291548545550684,3.820749754536009,0.003881273040909683
2013-12-18,0.00022889838859445021,1.3846098207298356,5.39752291181467,0.021460858835880448
2013-12-19,0.00011972092227133562,0.31948847767857386,4.166930047915605,-0.009141138852662323
2013-12-20,0.00012796660506631427,-0.13863516966347866,4.971749353507799,0.02045130418615093
2013-12-23,0.00011893077138791912,-0.6956092523587338,6.271965999665243,-0.006581997827874719
2013-12-24,0.00013676249340954897,-1.3212544600339686,6.348417072628915,0.004518238106542505
2013-12-26,9.767685312329643e-05,0.19497463384245528,3.046260116255527,0.0041234860954286745
2013-12-27,8.368950438227853e-05,-0.8026744418351093,4.653855911336245,-0.008264423660887754
2013-12-30,0.00010013190281109229,0.29922678743556713,4.73930761338924,0.0003770985922644243
2013-12-31,0.00017877194432209487,-0.46191381878582854,2.9806499247020413,-0.005293164394575722
2014-01-02,0.00027244280068329307,0.23777721326696005,4.194128454140194,-0.007801163065054517
2014-01-03,0.00019906974941068462,1.131716344543154,7.06870008670222,0.005904162638122212
2014-01-06,0.00023208271411857432,-0.26791340306929917,3.134899034064866,-0.014537390010815443
2014-01-07,0.0002382971181360926,0.9777996076961626,4.771742349873723,0.0021172107685174524
2014-01-08,0.0002173671838824658,-0.02610846550553876,6.434970945059465,0.0068979204107502134
2014-01-09,0.00016930265105032232,-1.7700572140178332,9.87796644244106,-0.007282488458201897
2014-01-10,0.00014802498353093748,0.2071611753422113,3.4263771988884626,0.006136298888766323
2014-01-13,0.0002214672509458928,-0.9929520917752003,3.705673528488295,-0.03205107233589599
2014-01-14,0.00026126012567246715,0.08798689840107779,2.752983581363218,0.018384911092376388
2014-01-15,0.00030140808656947313,0.21483917126363988,3.5450443569689267,0.003096045807823522
2014-01-16,0.00014753272011405066,-1.0104590538770746,3.6098907084263208,-0.014791962226950783
2014-01-17,0.0003292836150336858,3.3473196841029482,23.99730997971931,-0.013423012508198884
2014-01-21,0.00023569871031248248,-1.5055409747719641,11.651595374968409,0.0039666361075014755
2014-01-22,0.0002883588545274297,1.5745769756136854,10.543601765362864,0.005330249509065688
2014-01-23,0.0001730414107539612,-0.08049322434725074,3.00179999241776,-0.01208276073133785
2014-01-24,0.00031472987507432363,-1.988617361346895,8.375070413717628,-0.02686244303700258
2014-01-27,0.00029786353993512454,-0.7850174317996041,3.4232370747276013,-0.010908686798808187
2014-01-28,0.0001649614577611512,-0.18940740776320242,3.0132190636840104,0.01193195640368172
2014-01-29,0.0007574806418899142,0.4664915908731671,3.8866712534099896,-0.021915421190397577
2014-01-30,0.00023089625548224982,1.0729041694138977,6.825358198862349,0.012670191122823304
2014-01-31,0.0002393599410839304,0.5485492086544531,3.8992347188843177,-0.01183436876977062
2014-02-03,0.00034369336105297767,-0.4323713618130132,4.012557158031582,-0.012187679913226113
2014-02-04,0.0002774634237244485,0.8240299207437213,6.247792480784507,0.005061277046465751
2014-02-05,0.00043669820142515836,0.8124277883391439,6.148100654424281,0.0
2014-02-06,0.0002810913460638004,0.6527522116694018,2.759388713231329,0.01834118883605207
2014-02-07,0.0003090613036585779,-0.3898469433997518,5.166617501756447,0.010886691766167633
2014-02-10,0.0002371575369524348,0.27957800955558076,2.5856238051260267,-0.005736703199643145
2014-02-11,0.00014561789890900838,-0.6220637741869532,6.462017142924851,0.005736703199643145
2014-02-12,0.00024060591972284453,0.5828721977996205,5.379414992221158,-0.0016356934239976084
2014-02-13,0.00019061393589365556,-0.25697362232243204,4.255625925955745,0.02365909823945067
2014-02-14,0.000182922902222721,0.1407628903316855,3.2552712791005924,0.0001998271395482476
2014-02-18,0.00019258545419970972,0.2331767992027261,3.770402875245635,0.009148751990785797
2014-02-19,0.00024181139010397265,0.030568889979886486,2.9275873970250212,-0.0009906160294370636
2014-02-20,0.00013053984441339323,0.45741735191540545,3.6715202092747212,-0.003772325893173889
2014-02-21,0.00017383710208208357,0.017588928817549816,5.351157006336254,-0.0031879586366314605
2014-02-24,5.216592112636558e-05,0.5434215472735908,4.67312481484109,-0.006607037773822544
2014-02-25,0.0002213414607471711,0.336763723453245,2.854895357627884,0.004209497530502926
2014-02-26,0.00016818589086182585,0.24623718242551715,3.7012332572856663,0.0073743558561907285
2014-02-27,0.0004619194144578166,0.3488602575131008,4.789903312363951,0.029350443071507915
2014-02-28,0.00020383410923793468,0.06287548487064985,2.9442606149663235,0.01112204554160856
2014-03-03,0.00020962873046039007,0.5642284398263326,3.0352407511541197,-0.0005725276410220026
2014-03-04,0.00023107449402438006,0.8214938546226077,3.753073381512986,0.029330964059014253
2014-03-05,0.00013710058564472453,-0.6860088450829662,5.706058756655118,-0.0018545085837446962
2014-03-06,9.82069104813187e-05,1.0213541504855463,5.969215827490504,0.002780650461512213
2014-03-07,0.0001595137770667965,0.29143062715391543,4.030200077374628,0.015065318496751523
2014-03-10,0.00022397998518963646,-0.6635696942419815,4.298728936381911,0.0018220244230287008
2014-03-11,0.00018510679409475494,0.05794785743607233,3.2312280607478807,-0.0016396090719608125
2014-03-12,0.00014237250390072563,1.0167531838889392,4.594579158209307,0.0036396508125506877
2014-03-13,0.00027053746423395065,-0.17766003901864752,2.449158196455819,-0.016299208603181015
2014-03-14,0.00014679791285270724,0.048579855177791585,2.9212065336240514,-0.002033077962385832
2014-03-17,0.00012865057585030056,-1.148748544218313,5.309924155210333,0.0053509950507137916
2014-03-18,7.133311301339808e-05,0.5685930540118962,2.9628590081382464,0.015521237643791874
2014-03-19,0.00011718682552894224,0.11716941131821206,3.546276369245956,-0.0003624820132883677
2014-03-20,0.00011424704381573708,-0.8342964218772998,7.146998986175453,-0.001087986305457811
2014-03-21,0.00010612328623192442,0.8681160323511203,3.784333822958994,0.014233102065633219
2014-03-24,0.00023393792969771024,-0.9980735560684397,3.4742516090437,-0.015685907258512266
2014-03-25,0.00027951922320367694,-0.5663434909050996,4.536350300022988,-0.00036353611846662304
2014-03-26,0.00033830168087209834,-0.6426487005599575,4.654253038446773,-0.007297899823907716
2014-03-27,0.0002534536416266504,-0.6196578233656654,3.151380837541351,-0.014571934950746268
2014-03-28,0.00014564026091470469,0.5200602991252604,2.7903550163759285,0.0185924719775028
2014-03-31,0.00015515223824716284,0.9876370501013844,6.228806951579875,0.01950576277425542
2014-04-01,8.99812858748163e-05,0.14154874387913133,3.2738449627628126,0.014912324852625503
2014-04-02,0.00011359366371634588,0.45013128181299183,3.9022376596408646,0.011911206674468655
2014-04-03,0.00014205737097148,-0.23293759841706005,2.786058605381942,0.0005221468498968207
2014-04-04,0.00024991288526088004,-1.0517899754943523,4.585823188306639,-0.006635106820890968
2014-04-07,0.00025844472685143856,-0.4406083962963335,3.170094979826579,-0.008975037568307087
2014-04-08,0.0001720522090901487,0.36355992910094964,2.7695784923477764,0.005816438389004475
2014-04-09,0.00016702310591631476,-0.49031649070449057,4.407053881803266,-0.0072317220162609885
2014-04-10,0.0002686710206837299,-0.6229157472983269,3.2386682845819887,-0.02763987959668146
2014-04-11,0.0003565760234150042,0.45262718659577994,4.299314814702364,-0.022080031462043515
2014-04-14,0.00010305882568273219,-0.137312017921368,3.5947015458519447,-0.0031677961024310086
2014-04-15,0.00029642784026422456,0.24795362664085363,3.9510897302843953,0.0009329585493662584
2014-04-16,0.0001309295881650198,0.9047529489407401,7.839811689457133,0.004279329573574575
2014-04-17,0.00014895921616093292,1.0926544808664433,6.2082965092787505,0.016206581812820087
2014-04-21,0.00012139700100781284,0.09891272817650477,4.18847338567346,0.0007303703058929578
2014-04-22,0.00011372962910063847,1.064016727696904,3.6206634022219957,0.01916533831947209
2014-04-23,7.820599349950193e-05,1.648584002974682,10.388040545042648,-0.007008744214983764
2014-04-24,0.00025055257119410576,0.7463894403861531,8.496892337949726,-0.011426622193205116
2014-04-25,0.0002948642857227853,-0.8697371347106764,3.8038113523919845,-0.03432926689980542
2014-04-28,0.000319722219581204,-0.06396416189708172,2.751781446572648,-0.004920557182811702
2014-04-29,0.0007461378735355745,1.0410308289685384,8.517282662297673,0.03174260374129023
2014-04-30,0.0001926586065940951,0.17912421311985574,4.27277337284002,0.001285804612618513
2014-05-01,0.0001852984161874129,1.0595188838307004,4.844859277678371,0.017828389654680254
2014-05-02,0.00026879053453439286,0.7577772085484139,5.903790265159686,0.007902314121585263
2014-05-05,0.0002284758453531629,-0.6237502241189067,5.877557285210822,-0.00017883768401594224
2014-05-06,0.00021763663049675789,0.06629462754252344,4.756721076679534,-0.016052490431742505
2014-05-07,0.00022559317490119773,-0.20570710097101136,3.6234318544839432,-0.000363581043086203
2014-05-08,0.0002253832989284037,0.5057434497869882,4.0967037207290815,0.007610281946055952
2014-05-09,0.00013898981795418025,1.1923325615716942,4.015034636685739,0.019129844800208406
2014-05-12,0.00011259181149801221,1.526923163040468,6.512073587810262,0.013892632899044521
2014-05-13,0.00016437854465142055,0.7387494500754971,8.191762796182847,-0.005077368974365282
2014-05-14,0.000255131812046766,0.3745478535669932,3.3860526291247717,-0.012718808481460897
2014-05-15,0.0002705641829951522,-1.954894830145195,12.070314092768864,-0.018480839549529726
2014-05-16,9.766119407775064e-05,0.6023104557082879,3.9502719629255494,0.00811625195631649
2014-05-19,8.478749056780267e-05,-0.26371168312004273,6.123730616835109,0.009653236083362327
2014-05-20,0.0002668849484703281,-1.932981723611139,9.229297261842587,-0.03089389519919017
2014-05-21,0.000113942506336966,-0.030883862744173967,3.300838861832467,0.004393943413669721
2014-05-22,0.00015283216349947645,0.9596430631124476,7.604858119109474,0.016487378640491546
2014-05-23,6.738593314201116e-05,0.7698863712838212,3.6985302595221143,0.011079373259902159
2014-05-27,8.364770984642229e-05,-0.8547669371742338,6.583467311253807,0.0035480959517593114
2014-05-28,6.960390327726394e-05,-3.604670978674634,21.750364063084156,-0.015706236815357766
2014-05-29,4.281322364781943e-05,0.36630197741473947,3.3443571976442343,0.016060226188599813
2014-05-30,5.707209566163352e-05,0.3470693995522566,4.788252634657282,0.002828492596170129
2014-06-02,0.00014053114503181314,-0.7096211661300719,7.096752778759402,-0.000706401410609736
