,SIGI_RDVar,SIGI_RDSkew,SIGI_RDKurt,SIGI_DR
2013-05-03,0.00010327924989257724,-0.23853986641519104,3.581472988634166,0.0060604298206214935
2013-05-06,9.492447657128779e-05,1.0928248830610507,5.3921607014410045,0.008594816815585826
2013-05-07,0.00011324547792419474,-0.180981466728771,5.474278934047116,0.016971468141211865
2013-05-08,0.00018090531773851728,0.7751906042342972,4.29841431896477,0.00921249849181871
2013-05-09,8.776946250622793e-05,-1.129902162117682,5.211365544619459,-0.021487920850394637
2013-05-10,0.0001586109295157016,-0.4277323098324151,3.370229224506134,0.0
2013-05-13,0.00014603754988837129,0.14101522655718218,4.594261687079211,0.016143011508883642
2013-05-14,0.00023617375528430697,3.341184368397568,18.49624921586075,0.02414771420202033
2013-05-15,0.00021309431415574798,0.17914642765783767,2.9360506933142116,0.0024650773988215136
2013-05-16,0.00012853700813827694,-0.5147368405506484,5.49823045585929,0.0020495846070867074
2013-05-17,0.00010599635641194158,0.31188017068523705,5.923941391057115,-0.00040942051034997817
2013-05-20,0.00019586637183167068,-3.729082663387801,25.3502106373889,-0.011951576660799379
2013-05-21,0.0001509002345059916,-0.6684157442921563,4.385070829566638,-0.006655971357981905
2013-05-22,0.00019441347603338082,-0.2117948607409238,2.8815187846350647,-0.016410678939999368
2013-05-23,0.00021068271678962577,1.494377793917009,9.41538596323383,-0.0008489727656018076
2013-05-24,0.0001244178955349435,0.39553619266433376,3.14356136778813,0.012239088254379471
2013-05-28,0.0006049833988041513,-2.810922216064001,17.95857923272678,0.011261840454204641
2013-05-29,0.0001924974137380475,-0.25838060509122573,3.22761207424958,-0.016729747305495923
2013-05-30,0.00015586219566444227,0.27057439467585204,3.486577916116807,0.009235690529646234
2013-05-31,0.0001973490590507294,-0.21567779985216326,3.852803501537301,-0.00965751148169991
2013-06-03,0.00035348838150116275,0.38376703472840684,3.596711851321584,-0.002958107724279291
2013-06-04,0.0003593617467134684,-0.022766841461460012,3.651567244559875,-0.013634845468199597
2013-06-05,0.0003698610184272907,-0.9209005959932625,7.354823410668328,-0.015128762469544643
2013-06-06,0.00016423425511218677,-0.9955491705362454,5.0636954745090765,-0.002616469036547109
2013-06-07,0.0002392258214271431,0.3522426088363947,3.298305958535401,0.018174341906249225
2013-06-10,0.00022807071053785547,-0.3071770660471314,6.721129837249912,0.011087509840351562
2013-06-11,0.001011881711804579,-0.023245842183088797,21.27827062965155,-0.01754038704937555
2013-06-12,0.00014570434892423456,-0.7864745431373413,3.1826007363821796,-0.011284958335511242
2013-06-13,0.0004415449970835898,-3.807071471689695,24.94584414027841,0.016450465494296296
2013-06-14,0.0001668704096072328,-2.215891266514569,11.457537135355738,-0.012095092880491265
2013-06-17,7.805609246129779e-05,0.15862496644757723,2.698578433606524,0.00994595801660969
2013-06-18,9.593227827575899e-05,-0.24299023291006022,4.589440508540881,0.012401339368991238
2013-06-19,0.00012860563570377557,-1.127816606300978,3.357862395980438,-0.01974303687808021
2013-06-20,0.00023317518257465956,-1.08220351803062,4.684365383000548,-0.021911591116562157
2013-06-21,0.00039254047751447905,-0.7607215912018617,4.867809060074565,-0.0004432764198560868
2013-06-24,0.00028844460315766553,1.2567585344679,7.212740274327688,-0.006224843283465287
2013-06-25,0.00013897217479902325,0.7576972451893716,2.5703399077603803,0.020746636656901796
2013-06-26,0.0001265099385870041,-1.586998745748094,5.674883122619491,-0.006135016067258636
2013-06-27,6.581999146733277e-05,-0.2066638758755235,5.074284238866197,0.009623880528939033
2013-06-28,0.00019840762000492942,0.04652909579371902,2.283911081216312,0.002174558410488192
2013-07-01,0.00017947948509070515,1.0904230561639092,3.7141097129074647,0.02699982659361444
2013-07-02,0.00035585516723927313,1.3736938091551754,8.803991372714401,0.0012676019273993866
2013-07-03,9.052703558475591e-05,-0.07277687488846626,2.6707887402151083,0.004634311980219685
2013-07-05,0.00024806954929998393,2.3683304429531167,10.88046546848609,0.02079952404094021
2013-07-08,8.696715937959192e-05,0.2677119101359259,3.8135458853085415,-0.0037120619419801493
2013-07-09,0.00013705285092924146,0.35454315637548106,2.7632241803722395,0.01761226977583874
2013-07-10,0.000208283023136085,0.09727446711456755,3.5635972227679513,0.0036475505872552993
2013-07-11,9.781359602713728e-05,0.2628160975113997,3.703011192525715,0.010062653935358323
2013-07-12,0.00014760395914514328,0.7344811783808151,4.2614321232902554,0.013129194430234747
2013-07-15,0.0002495304017235007,-1.4781826767194635,16.602330559208013,0.0019743185245393313
2013-07-16,0.00012644117696537067,0.8093605537539755,4.955031394829498,0.007075538694614636
2013-07-17,0.00019214154931205388,1.2743202453579965,5.885956824315951,0.001956719378314098
2013-07-18,0.00025270367226726254,1.5853462390799695,9.793200274062025,0.0031223763971341967
2013-07-19,0.00014001056563243914,0.8945509684887186,7.094337362313118,-0.007432036230118122
2013-07-22,4.2635573098951156e-05,0.3458879079767062,4.251071423452903,-0.003145919424031529
2013-07-23,0.000137273492958959,-2.1151122880726496,12.789722843161659,-0.01547947220521051
2013-07-24,0.0001659552720247205,-0.5686086075509605,2.8022489027830506,-0.010050429942417782
2013-07-25,8.624648570713775e-05,-0.534510082730234,5.026346500823555,0.005640739745947698
2013-07-26,0.0001716109466144921,0.7447499457807157,6.353727452108659,-0.005640739745947698
2013-07-29,0.00016208754886527587,-0.8309582283984597,6.145980130367189,-0.006892497763058891
2013-07-30,9.254338970147234e-05,0.07213358440177957,3.487086286746641,-0.0053026771472679535
2013-07-31,0.00016707654362182545,1.6237021111946857,11.317328554757573,0.0
2013-08-01,0.00024108459641186393,0.4084008594525747,4.193596068468734,0.03811874082897626
2013-08-02,0.0006620766542889686,-1.2803625616331165,15.13867342488005,-0.003549554239128394
2013-08-05,9.185044498064155e-05,-0.05050508220419757,2.813967401437765,0.0003950797556036001
2013-08-06,0.00018294878007997476,-1.2993409212045968,5.840615397418323,-0.01753017069408047
2013-08-07,0.00013672554091198177,-0.30212527798489186,3.6653237523404285,-0.0064518642994615405
2013-08-08,0.0001424258770028222,0.13639937260539947,4.8308120908288625,0.0
2013-08-09,0.00012478717244815494,-0.6131259620925733,4.98425627677285,-0.004866142195308676
2013-08-12,0.00018670781231714295,1.4045561461324054,5.869401730993244,0.0004063474822171287
2013-08-13,0.00017761811585555748,0.9997319509235442,6.104057734413492,-0.005324467638334607
2013-08-14,0.0001476462254132951,-0.5197596846385912,5.194354988512905,0.0008211979815788695
2013-08-15,0.00045022509596370406,-2.128217293043943,21.728918845848618,-0.01280248185150068
2013-08-16,0.0002709002308376412,0.5360349518484717,3.9643192865984056,-0.009605333234150581
2013-08-19,0.00036831389643597563,-4.487196926475285,29.363560043535994,-0.02120489280162774
2013-08-20,0.0001436039791377066,-0.24106294136710746,3.574010865903542,0.012353456767796533
2013-08-21,0.00012841348412239988,-0.4843477027607457,3.3934932961901954,-0.011496973810454225
2013-08-22,0.00019036803719633204,0.24426493904161586,2.4320813904219816,0.011920095058230107
2013-08-23,0.0002547401215835723,-0.11321798407272306,4.000499815450217,0.002958033906502955
2013-08-26,0.00015609501415094645,0.14231243679848324,2.5735756762243156,-0.0012667424713286302
2013-08-27,0.00032104104693597474,0.44830634657975726,6.457592961197706,-0.017043356579254265
2013-08-28,0.00010245742315165057,-0.7989166331029084,4.283917603686295,-0.005170164612501971
2013-08-29,5.474816647297236e-05,0.48385061468387697,2.9679613289898596,0.006458621177743762
2013-08-30,0.000299494515364442,0.2958016982326433,5.669649213155998,-0.016007331532372326
2013-09-03,0.0002143250942414841,-0.7954213108320153,2.8346979685247886,0.003917246873204938
2013-09-04,0.0002174167423752372,0.4236637901300445,4.904460670953675,0.006063360223726999
2013-09-05,0.00012198606856145303,1.1956729780467,7.5185791582838934,-0.0008638865451389144
2013-09-06,0.0005835649919647843,-2.706220439545778,17.01767885240124,-0.0034630755177773587
2013-09-09,0.00027058652113694356,1.2933584753988638,6.816606171834829,0.016344307006176173
2013-09-10,0.00019868066189860511,-1.5221233219977255,7.628355455823693,0.011874595948667466
2013-09-11,0.00016592622002739108,0.46493982355862173,4.7908082640414165,0.007559950718942332
2013-09-12,0.00013131403659484854,0.5498004545400442,4.406377346566114,-0.007559950718942332
2013-09-13,0.00017643402775202377,-2.9969045306075257,16.795331891264325,0.004626706908406497
2013-09-16,0.00029433058287725865,-2.3821623947316293,17.439970604092135,0.007525049559692132
2013-09-17,0.00011256029347056498,1.5020308124584254,7.683154892123396,0.012417501918631224
2013-09-18,0.00040487463306222097,1.3681790342802347,8.70851375982528,0.007785239661556975
2013-09-19,0.0002342157003421498,1.9282522647941123,11.832737989080114,0.005292175194248294
2013-09-20,0.00025215235671921456,-1.0242371835276178,7.971246078525391,0.014510485020964747
2013-09-23,0.00012089588069492214,0.25332092400929107,4.513490145224656,0.004392307405832074
2013-09-24,0.00019936308978969083,-0.8201733133932974,4.313444555620428,-0.0071974746499590125
2013-09-25,0.00023124781925489476,-1.717486742573849,11.410153679472009,-0.004020882081912092
2013-09-26,0.00029107355713775356,2.8237908393033675,17.53172609896876,-0.00040287414339834626
2013-09-27,0.00011418178207597531,-0.5612210644321398,3.8995037725511144,-0.00444341283268912
2013-09-30,0.00012748609058120004,0.36316927324922316,8.85141570547768,-0.008130323913086546
2013-10-01,0.00014678985347025585,1.1015858891726167,6.112865616745396,0.008130323913086546
2013-10-02,6.242322631818363e-05,0.13910307887008572,2.5354629963843576,-0.005684331385011454
2013-10-03,0.0002465907101754827,-2.6324322304820504,13.666311649766824,-0.018077692317158167
2013-10-04,0.00017019991187384128,2.1275732596446164,16.50392731695365,-0.00041452366719063605
2013-10-07,8.454673761719764e-05,0.40921672999649816,5.047947936502888,-0.008330068129241308
2013-10-08,0.00020019069329728454,1.2240916347273447,7.304898335306471,-0.009665838069381483
2013-10-09,0.000129268220791721,-0.6710324730516605,3.878847710146139,-0.00380804124947165
2013-10-10,0.00010339950035083008,0.5195690860018104,4.06140231636827,0.019311975321635533
2013-10-11,7.760878759186715e-05,-0.8001295783047484,7.069308445065543,0.008694310955348783
2013-10-14,0.00014061072131494958,0.3826839241973924,2.846176288390913,0.013103880273634072
2013-10-15,0.00017250520279865899,1.0258513608187971,5.445554679496697,0.0008132530535562843
2013-10-16,0.00027331339481185955,-2.434352775554175,19.612354753042943,0.022906409475893952
2013-10-17,0.00015281149044029158,0.11192612630105819,4.916730875506138,0.006336629925974169
2013-10-18,0.00023912908207645876,-0.8699428301029954,8.91004966369145,0.010603023149573065
2013-10-21,0.00016711120291501482,0.5712138169428757,6.202550789458665,0.0050653936524347465
2013-10-22,0.00013650288233642377,0.2884644469742695,7.528637571932986,0.007357285035653582
2013-10-23,8.10279261682302e-05,0.38395076824461766,5.275149748277962,0.0034659879034908414
2013-10-24,0.00022460199139560206,5.201643830323784,39.03610431413268,0.01601873408798893
2013-10-25,0.00043552911521931454,6.733008535952052,52.109726043746335,-0.0011357420128144113
2013-10-28,0.00011541653900709566,0.627625140054192,4.604946027161483,0.015783869719214305
2013-10-29,0.00013545405859554852,0.5772823434371618,3.417141291663358,0.005947908722575335
2013-10-30,0.0024055506321595944,6.672233773964967,51.899992935406125,-0.011931488053940509
2013-10-31,0.0003159469752643074,-1.3946316264700613,5.566266107017887,-0.014736524815882834
2013-11-01,0.0002768751798931863,-1.0405839170333395,4.276800187884823,-0.009178074390933766
2013-11-04,0.00014277118805460455,-0.7195285303917123,5.040474725615363,0.0034513254225458923
2013-11-05,0.00016024512782223006,0.6791536230880022,5.644704058142251,0.019712599504883688
2013-11-06,0.00011045623313482498,-0.30882168221479867,3.225663363722647,-0.005646211628288711
2013-11-07,0.00022373647775105114,-0.7743722331741762,3.776187676232351,-0.010626396264670213
2013-11-08,0.00017636280297449078,0.716664406671276,4.0371579457054745,0.022260869149037354
2013-11-11,0.00012374856784684005,-3.211938720834352,18.417513740085873,-0.011634472884367142
2013-11-12,0.0001280245419581374,0.43439866983826303,3.5935027563190713,0.001508746377166581
2013-11-13,0.00015402094173924777,0.9079369670016422,2.671061087061726,0.012422563317304292
2013-11-14,0.00017192930903019808,-0.23282432902170863,2.9951207641469924,0.00037384141175600405
2013-11-15,0.00017340466004543052,-2.5715429124993365,14.979215957691135,0.0003741043704597047
2013-11-18,0.00023221146649289568,1.2538041903390826,5.976981158281825,0.0018672196791471585
2013-11-19,0.00015210559376877718,-0.02096509026684659,3.9007652068397443,-0.004862526763337538
2013-11-20,0.00021858542003806963,-0.7077461630863346,5.439654631727169,-0.002252099487213499
2013-11-21,0.00023661253204084354,0.8182728012447443,6.511841691071772,0.019721558022369745
2013-11-22,0.0003541129783346605,-2.0692610227045596,16.787289054012327,0.0033105451526060925
2013-11-25,0.00010485067831815051,0.47983638579787247,3.0324318055417194,0.004397316742080992
2013-11-26,0.00010493501005662,0.9729638113573644,3.9855719223257564,0.015959809142082282
2013-11-27,0.0001699851891617138,-1.0645039549742805,5.876224064843502,0.008955618339013593
2013-11-29,8.169512763773058e-05,1.6247342140112582,6.45955186405652,0.005335453220876474
2013-12-02,0.00015859665720112156,-0.3267472052287871,3.526401521671169,-0.025873011784096622
2013-12-03,0.00012686538981722915,0.22575353347904062,3.0946606470333813,-0.00840789111667295
2013-12-04,0.00035229743470057995,-1.2231265679167427,4.762676795256931,-0.009961458841235782
2013-12-05,0.00022377847771549533,1.4446559157729175,11.35526420640372,-0.007443226000814374
2013-12-06,0.00023775749096872288,1.7878717923514695,8.839995790909182,0.016670039942872528
2013-12-09,0.00014701234731456114,-1.6869119358322286,8.098877172934865,-0.005525873979659313
2013-12-10,0.0001302309767408318,-1.1045993332704098,5.353424842018424,-0.01376258839762512
2013-12-11,0.00026117512098483635,-0.7120292186767593,3.066996210801147,-0.013195012160011288
2013-12-12,0.00022518843942709985,-0.938446924370744,6.130940395365074,-0.0030408456306236786
2013-12-13,0.00013602280441931116,0.7117625089929907,3.1842453678595843,0.005315304660381326
2013-12-16,8.238516023230844e-05,0.9222234400035556,3.5741576283944387,0.006039891690722943
2013-12-17,7.247206958208938e-05,-0.0953208001414734,3.286495765902575,-0.007935037372805986
2013-12-18,0.0004068600529992805,0.23564652830364996,4.336611249751382,0.013938869159727307
2013-12-19,0.00016643442024386678,1.0307391326674606,4.146979179639323,-0.006380349387181017
2013-12-20,0.0020901071839394083,7.688867765160553,63.506133317614704,0.01197623401510528
2013-12-23,0.0002714171480022886,0.037981162870772,2.745923520923634,0.0026008309309322186
2013-12-24,0.00017534666614951248,2.142521116762844,7.560078956734112,0.011070222947562325
2013-12-26,0.00017630300778239202,-0.6787068257143003,3.747296443736016,0.0007335993312116429
2013-12-27,9.647355214927209e-05,0.4439323399750027,5.305695657907725,-0.0036737073605501713
2013-12-30,0.0001405537140037484,0.1930364284239462,3.1404976965536253,-0.0029486982387583183
2013-12-31,9.019726521258086e-05,-1.4098352787778823,6.211737563925264,-0.0011080371894034435
2014-01-02,0.00016350960696022952,-0.8351488445891129,4.552971231966375,-0.02280062575053199
2014-01-03,0.0003001766137061189,1.5318538565084496,9.556389636892257,-0.000378022476126727
2014-01-06,0.00016741971614215058,-1.4317157158558569,5.449308010017955,-0.00492897818221838
2014-01-07,0.00014987780652282425,0.8349685190277722,3.802918685241962,0.007573033381650607
2014-01-08,0.0001903402139864916,-0.07857064984466372,3.604077643677305,-0.012144403979137852
2014-01-09,0.00013797063192433503,0.5354049622947175,3.54796654376553,0.006849447401128028
2014-01-10,0.00024289501484342727,0.8662333276055058,6.00753792458569,-0.0011384305908750392
2014-01-13,0.00020498020717975635,-0.8115897962907866,3.7152209902873654,-0.01955207524386937
2014-01-14,9.582053548367742e-05,1.1121687614085327,6.101926659871002,0.003863673633639042
2014-01-15,0.00013670289378725332,-0.8102248101988287,3.3607926323706496,0.0038494651790141887
2014-01-16,0.00022424996130053658,-1.4636245081964225,7.323502204024188,-0.003077954079444556
2014-01-17,0.0001175088979327717,-0.2152265838003679,3.8918181320057985,-0.007737091953600839
2014-01-21,0.00011472643605054437,-0.24597009393359723,2.8647337182219936,-0.0023328659268337937
2014-01-22,7.525438396840749e-05,-0.9554088403711027,4.567295009655247,-0.007423342646668107
2014-01-23,0.00019463919962234026,-0.10617135762291274,3.1580086616336858,-0.015014291598725915
2014-01-24,0.00021294619272197224,-0.8293740692349905,3.6718871958460113,-0.025399388466814887
2014-01-27,0.0002227311482590119,-0.8441111061379788,3.547815203809554,-0.009023839138143863
2014-01-28,0.0002909866863024058,-0.7812251285156575,6.155687735675501,0.006161558969552505
2014-01-29,0.00019056783831991725,0.5844660434864466,5.589215292578702,-0.01194671967065375
2014-01-30,0.0007891802269627375,3.9941142064544497,27.956445042771286,0.01194671967065375
2014-01-31,0.0035635690292070143,4.643168109071686,39.062440464148615,-0.03755138570970651
2014-02-03,0.0004997892804088155,0.15558316149695203,3.856459739937599,-0.03460555691317824
2014-02-04,0.0009073537312671591,-5.080216854154,34.73380970017445,-0.018210746440859626
2014-02-05,0.00027727442417337534,-0.25615313893587693,6.139738676127124,-0.00629491081744149
2014-02-06,0.00022611535930951602,-1.6889475313933169,9.47527881000048,-0.0013539552673833555
2014-02-07,0.0007059413891018995,-5.767866356632038,41.617993876028734,-0.005434863725708894
2014-02-10,0.00043867720593966094,-2.1805753932534597,13.07288757776101,0.01128938951152847
2014-02-11,0.00015349126178916433,-0.6118030825001912,4.2211453160877115,-0.00450057051843622
2014-02-12,0.00018880989690440016,-0.6022069849566868,3.652076057216942,-0.0009076364103917101
2014-02-13,0.00013463867498857905,0.9014324215825888,4.33320428118308,0.011738189998844462
2014-02-14,0.0002302434721794735,-1.0281626426388322,4.891682648443682,0.004031525489093912
2014-02-18,0.00034774625769628246,0.5674874424095795,10.488011705817097,0.010671249873829058
2014-02-19,0.00012341823486014002,0.2681414128201766,2.9866177671435876,0.008368211387844049
2014-02-20,0.00019561628176642477,-0.05086303527071116,3.5091817074555927,0.021263657777074396
2014-02-21,0.0002033955829212842,-0.018259515838107344,2.5071530609887644,-0.002149260702899447
2014-02-24,0.00026643614452089785,0.7173725530506869,3.7608587684870045,-0.005609440606876515
2014-02-25,0.00030309991385140127,0.06420615311011003,3.419690867052696,-0.01262788772924539
2014-02-26,0.00015767546067260545,0.3640469249589019,3.6867220545994748,0.005244732248037565
2014-02-27,0.00022411108090622322,1.237536144490296,4.400501614424765,0.007383155481207826
2014-02-28,0.00012467928550533334,-0.21487785592330527,5.079154655841283,-0.0030336771473402635
2014-03-03,0.00017305268782463032,-0.09423113499057295,2.5871638740527514,-0.013546031974188022
2014-03-04,0.00024733984620792004,0.9513956865391279,5.173048710326796,0.03756087698392019
2014-03-05,0.00012037151416549081,1.3809866844797873,7.154521911992305,-0.007656030475582387
2014-03-06,0.00010991400780174291,-0.4849374346021975,3.9219537791191055,-0.007285484146038357
2014-03-07,0.00013556807634467887,1.187082243433205,5.1008703974952985,0.002148383212447147
2014-03-10,0.0001277498886762579,0.33192758505596826,4.29419630695062,0.0038551946191143216
2014-03-11,0.000236343685451453,-0.9095484251595276,4.723660115018227,-0.016379598954477714
2014-03-12,0.00020992416978060053,0.1124742762570086,5.078772093252714,-0.00043479385761413525
2014-03-13,0.00017477111137701007,-0.8328096489090175,3.36291616542475,-0.024649289966537147
2014-03-14,0.0004902709865310735,0.6860684388986865,5.58964929324347,0.027254525402571783
2014-03-17,0.00017272627604014286,1.8093877947088688,9.894589598223583,0.00303100350182417
2014-03-18,0.00022411485320949695,0.7546380274062258,4.517329903431501,0.01459245426470801
2014-03-19,0.00030047859608710385,-1.8728502101145874,7.75632600304032,-0.01459245426470801
2014-03-20,0.00016200503780327554,-0.10184508693349505,5.670509381816194,0.009466599232848427
2014-03-21,0.00017048043513112257,0.2734294114477375,2.637193644009315,0.0012838260351393238
2014-03-24,0.00018104622203561857,-0.5560584151334947,4.033100502862519,-0.005145683485154873
2014-03-25,0.0002224494173294098,-0.45960865496390985,2.751357087441798,0.0017182174722858434
2014-03-26,0.0003630118528799865,-0.1355025750760425,3.573941152189216,-0.014699940083461982
2014-03-27,0.00015514147401393644,-0.2426641648100179,2.929148836746222,-0.007431711392612783
2014-03-28,0.00015994926426704946,0.5684234206024198,3.2396274029202283,-0.003516448636890601
2014-03-31,0.0001570629501452471,1.153071824055584,3.368884834895627,0.026505896382665206
2014-04-01,0.00022036956104000722,-0.32060164856846307,5.383491090247369,0.011935335139473757
2014-04-02,0.0003635066307129344,0.6725831849687319,4.230904387527281,0.0008473502309400693
2014-04-03,0.0004606521287633205,2.951247529044178,21.6988094036505,0.013038751641538227
2014-04-04,0.0005220127772852273,-0.6604580591603131,3.419044321025569,-0.027967562010255076
2014-04-07,0.0005005232629836709,-4.109144271412978,28.493295254738133,-0.01123607560676021
2014-04-08,0.00018601800156862143,0.3758319266730498,3.952691816917855,0.00908482757406004
2014-04-09,0.00019952741804937215,-0.8116789974497661,4.867088824340838,0.0012911935488562065
2014-04-10,0.00034340955152840024,-0.5833151085099825,2.2169726117106148,-0.028797613168996428
2014-04-11,0.0003076447566929498,-0.18651376024025337,3.5244630476341774,-0.001329132350068818
2014-04-14,0.00022748413782778515,0.2800364207265089,3.595918659781121,-0.0004432786962191848
2014-04-15,0.0004697851106353648,0.22732269506390845,3.772831267150639,-0.0048900807317830974
2014-04-16,0.00033037920622325744,-0.8470761256568705,4.998197188934193,-0.0017840307017285006
2014-04-17,0.00028084177580472373,-0.3571112538342394,5.822499932551462,0.0022297680765772654
2014-04-21,0.000258190928406937,-1.2666667692646223,6.892331804119812,-0.004464327487982533
2014-04-22,0.00018111854686591976,0.5974661286042591,4.455013433102076,0.009795363935992896
2014-04-23,0.0002635101834990838,0.18993693750398055,2.8823746695711217,-0.005331036448010362
2014-04-24,0.0006574094410432056,1.3776473632106685,9.199839398266757,0.008427552241978997
2014-04-25,0.0005338172100628982,-1.1145751177687195,6.190421080262456,0.030450422928178345
2014-04-28,0.00029935622214390475,0.31183773103205603,3.0681561252947445,-0.0047239875483868765
2014-04-29,0.0002639200617812206,0.2266622158402572,8.315801079475714,-0.012562428771530687
2014-04-30,0.00022241779381665383,0.48471432153871885,2.852165735994005,0.0
2014-05-01,0.0002986026411402163,1.1661260809955867,4.789566183664935,0.01600011313940186
2014-05-02,0.000333455191529077,0.17048071439603413,4.534384138156722,-0.0060239679078035735
2014-05-05,0.00035414258209952364,-0.7501918162870356,6.898623508379434,-0.004325392464394451
2014-05-06,0.0002475200865447396,-0.3394649016380962,3.0846800605930356,-0.019256802551224972
2014-05-07,0.0004936297676218467,0.0010653132080540835,2.8939378881244404,0.023150496704596346
2014-05-08,0.00031141920628620216,0.029813991605798052,2.7841714298186426,-0.000864048665464523
2014-05-09,0.00028288151643099293,0.7777818202785491,4.00284244854199,0.019260230228853814
2014-05-12,0.00029219786309706507,1.0244401363832571,4.6631627766908705,0.017647536796876917
2014-05-13,0.0002730643223352531,0.12984575232210183,5.164416186053768,-0.012642393528658591
2014-05-14,0.00040932734314938577,-2.74108748419999,15.157212446901484,-0.02490477819158432
2014-05-15,0.0002958268149292711,0.026076560723329586,3.682170067259004,0.004338509643287303
2014-05-16,0.00030228040573611537,0.1711127867029758,4.386717896200981,-0.005643583826116405
2014-05-19,0.00018406892246177286,0.2955282176988412,3.4912969552034903,0.002608586100382393
2014-05-20,0.00026838762782791393,-0.03849661312997611,2.507021216322352,-0.011792951272574737
2014-05-21,0.0002436005309152297,-0.518181179904761,2.1901911853776417,-0.0008791614733314468
2014-05-22,0.00013317628476544163,1.0129242281030917,3.547602320062184,0.030745086238125552
2014-05-23,0.00011362911780680222,0.23549181113725734,3.7714775292605647,0.011448019748034444
2014-05-27,0.00021281139205432128,0.2836837807453387,3.6809894160048247,0.020860236479455008
2014-05-28,0.00018654839658519475,-0.09773833874179623,6.31274621158215,-0.017913574450786562
2014-05-29,0.00020996537014107762,2.395779165630615,11.45034530417429,0.0087883777750144
2014-05-30,0.00016198411832906703,-1.3515385808730491,5.52256117853718,-0.009629549199867693
2014-06-02,0.0003178488974393632,-1.1090928592024294,4.930192006267212,0.0008411714248532931
