,HAE_RDVar,HAE_RDSkew,HAE_RDKurt,HAE_DR
2013-06-26,6.603882964009436e-05,-1.9419042346832638,7.068631732776674,-0.011636591913787964
2013-06-27,4.7983383057010426e-05,0.3339764607375346,2.5572651812559366,0.01332229965725018
2013-06-28,0.00015751616783197934,-0.5472767095802195,5.758123556881612,-0.005065817190518462
2013-07-01,0.00022567403126530876,0.7928066962182624,3.8415560538321234,0.02578328611212788
2013-07-02,0.00010530319603982063,-1.0839381492019275,8.48155758447109,-0.0033049840835843725
2013-07-03,0.00016676310470203703,1.229007683735482,4.765887911415592,0.0007091124193947529
2013-07-05,0.00010508654639219697,1.112070025592779,5.657038453167225,0.01197905077347583
2013-07-08,0.00013366703816241292,-0.26124768668126364,7.714710284805217,0.016211494268023596
2013-07-09,0.00013687747012994017,1.318822427459763,6.1873516620494655,0.012328946262352591
2013-07-10,6.064023598531002e-05,-0.520584597160924,4.176429953173671,-0.002954234655738741
2013-07-11,6.144447629574497e-05,0.07264138244193767,9.293994295041484,0.00589976750992971
2013-07-12,7.692499178893471e-05,0.7346474893427056,4.099334231610144,0.00473985759592388
2013-07-15,8.364359195342676e-05,0.3105270390410938,5.743967935397564,0.006061304896989306
2013-07-16,4.562245466985305e-05,0.46495775648018894,3.7011811281861706,-0.00044772778898805043
2013-07-17,3.222828007287563e-05,0.325976954470546,6.190755126612404,0.004245297499704037
2013-07-18,0.0001002385289302292,-0.5350650623048366,4.373116679403838,0.006223692085403076
2013-07-19,5.144742678849692e-05,0.7531897607155441,7.781257723654395,0.002434459459464744
2013-07-22,5.834430462050617e-05,0.6076698570155246,3.1806608109375683,0.008583721398133903
2013-07-23,7.243931889462989e-05,0.2741060743457549,3.986050075103626,-0.001974334260406607
2013-07-24,7.965759284163382e-05,0.9877891735770578,6.295312560099832,-0.0015382927648692757
2013-07-25,7.100770440368049e-05,0.3966431303938562,3.6891587951598086,0.007449639898503779
2013-07-26,6.510736268391708e-05,-0.2430832285838348,3.424712204512108,-0.008329749956633492
2013-07-29,0.0008032820565224988,-2.368913052681488,10.038799501565675,-0.08040968746845012
2013-07-30,0.0003505265514089165,0.6815286067817053,7.680475933168831,-0.005022108069073994
2013-07-31,0.00024369521838563137,1.38233345226376,6.853572673847506,0.012153181871843444
2013-08-01,0.00010828514194646599,0.6574956488889357,4.495174423525729,0.013877677410251366
2013-08-02,0.00020430307974960175,3.0179905343538365,16.034966274568212,0.0044283721776796625
2013-08-05,4.269513547425827e-05,-1.4549272810723597,6.1464500184514606,-0.0006978946346087866
2013-08-06,0.00010215217914126616,0.13461684978169738,4.694207613431277,-0.003730477543070876
2013-08-07,8.500709034040528e-05,-1.4014698101163066,4.725679935965248,-0.01743684591345307
2013-08-08,9.072153917907738e-05,-0.4694975109620926,6.2037185648301945,0.011344933915190758
2013-08-09,8.986914303598847e-05,-0.4454265241363443,2.549403998727335,-0.011582637467508317
2013-08-12,8.809380629796874e-05,0.3678884373714793,4.63506283563084,0.006871179822448337
2013-08-13,0.00022881826995118295,-2.638203416443672,13.496030124282328,-0.004733641975112057
2013-08-14,0.00011189747920553337,-0.7288092172468719,4.084397421763681,-0.024253871979881048
2013-08-15,0.00013635745616285633,-1.2376404904868317,10.060285460376678,-0.012474125305576678
2013-08-16,0.00011922342334489967,0.37773489445281844,3.1075964243092575,-0.003945751014555299
2013-08-19,0.00016950678633133242,0.12769042871362093,2.9950763962070366,-0.0004943153710561532
2013-08-20,9.666386315167196e-05,0.7582106167975452,4.037606224054816,0.01057430213090882
2013-08-21,0.00018138731303570923,-0.702290836786328,6.100129802552926,-0.006380438823464285
2013-08-22,0.00011601477005154977,1.635683525704259,9.210202025384023,0.0034406277529859253
2013-08-23,0.00012481791704662543,-1.2599445161853646,5.3257926839949095,-0.005658743319674642
2013-08-26,0.00014116119994349004,0.4075872069904142,2.2900420551711784,0.01006513984001911
2013-08-27,9.665011411304828e-05,-0.4819568954320455,3.1953286269757553,-0.020232617638643813
2013-08-28,9.198531650668898e-05,0.009190060703455035,3.3826672484354523,-0.0009974314917027272
2013-08-29,7.187629746353703e-05,-0.013617691214689778,2.6763260183388677,0.0024918527099808685
2013-08-30,9.834818056511249e-05,-1.3693283458582135,8.352635926672239,-0.008247004338771458
2013-09-03,0.0001658687331772722,0.049946413514474416,3.5096277479198417,0.004007017833622228
2013-09-04,0.00013883015617566205,0.3223561075583713,8.729928268738238,-0.0032544027127761055
2013-09-05,6.503420045775993e-05,0.028742225972905617,3.5804705492979094,0.00025067067951223265
2013-09-06,0.00022500072824601893,-2.4819498429929925,15.115459513188013,-0.006539208412622788
2013-09-09,0.00013166866123657262,-2.235193430483078,13.372646575113606,0.01079192276447527
2013-09-10,9.807555960348525e-05,0.7241203402177301,6.625888187332697,0.01338966214637427
2013-09-11,0.00010368304804952472,0.8945157971674239,7.813853742280941,0.006872953010685912
2013-09-12,0.00012373167786961382,-0.9034039813805379,4.598102626206475,-0.00810521445677903
2013-09-13,7.076450679271234e-05,-0.24423436591775238,3.792776398715997,-0.009913265694538875
2013-09-16,9.506490999970882e-05,0.2050167641583552,3.4595079814650287,0.002487513658602225
2013-09-17,6.105591177876979e-05,-0.7431376083459268,5.630366312971599,0.003967275225809974
2013-09-18,0.00016516317340288213,2.4896188862813267,16.436648486679232,0.00935969875489695
2013-09-19,0.00014336820107810892,1.448683902436203,7.587193677376921,0.0026931341032310208
2013-09-20,7.52072326158534e-05,-0.8040656528532394,4.669806003733008,0.0
2013-09-23,6.625707125410431e-05,-0.6393040071870704,3.8316206467083807,0.00024441999279689597
2013-09-24,0.00017139114278432572,1.0301560513778107,8.01994469444509,-0.0012229180780183313
2013-09-25,9.090580314583534e-05,0.28108161348403193,4.872999198479325,-0.00810919789615383
2013-09-26,9.294802324850289e-05,-1.5593257458586742,6.351222043337695,-0.0032125814950814124
2013-09-27,6.085752306040161e-05,0.02083747550140198,3.635554503857827,-0.011201137228481262
2013-09-30,9.382452075669814e-05,0.035149604532424286,4.208081068210954,-0.0017537270747092215
2013-10-01,7.284405852452012e-05,0.9023367034002735,4.7554661154434745,0.0017537270747092215
2013-10-02,0.00010530608165425707,4.039803446988911,27.88242603698738,-0.0005007761684425738
2013-10-03,7.269881055813786e-05,-0.02464549148134908,3.332891886772874,-0.006280638658457516
2013-10-04,4.278919629520729e-05,0.7332109651462395,6.1869669937114224,0.0005039304653888799
2013-10-07,0.00010178569354047536,1.1350983331816598,7.58565384320567,-0.00885528884457143
2013-10-08,8.405867140075754e-05,0.9476859728172753,5.311288538758264,-0.0035641332369475975
2013-10-09,8.703798865078294e-05,0.13243289839687114,5.19252188683063,0.0035641332369475975
2013-10-10,7.720327118192758e-05,-0.10487632632733958,4.877907519284595,0.00860331756222088
2013-10-11,0.00010397096457103952,0.48527980088719064,4.632877435240726,0.020696437780772126
2013-10-14,6.464609934930339e-05,0.12011324550327665,3.305089948094232,0.005414780509977568
2013-10-15,0.00015746597630848368,-1.0731260944019725,8.356574991942248,-0.008875822241034115
2013-10-16,8.013038778962611e-05,-0.9192396582822414,7.069209410212808,0.006664247544884372
2013-10-17,9.517156462227023e-05,0.606034781597536,5.447058436180726,0.006375646746996644
2013-10-18,0.0002569268179210163,-1.4219955022525477,7.630996089274244,0.0012214243758825738
2013-10-21,8.599134034640022e-05,0.174202883717447,3.343815671952582,0.0012199343181840128
2013-10-22,9.861613060846094e-05,0.45157087787921185,3.7006923422494014,0.0068044734815639885
2013-10-23,0.00013634890119734532,1.8118567836860273,7.969500660626714,0.008921071715888296
2013-10-24,0.00013999567005141997,-1.4159832663962604,7.466120842060211,-0.009647976662818802
2013-10-25,0.00010360994411770877,0.04259861859394439,5.836652361006093,-0.01268299927954697
2013-10-28,0.0007772545211867571,3.54027131919811,20.541209260447967,0.003430510466827741
2013-10-29,0.00011593486134816261,0.28029106419055666,3.499488500959995,0.011673284020834895
2013-10-30,0.00020129794668578138,-0.04479464129851681,4.531938179095825,-0.013387080456610967
2013-10-31,0.00011236753229613395,-1.0506407628219727,5.132265359555679,-0.006144789983752119
2013-11-01,0.0001288221915997467,-2.0234617330668305,7.185887570271154,-0.029016516872451437
2013-11-04,0.00031134035037208037,-3.979613450262141,29.148024538350562,-0.013543147927958632
2013-11-05,0.00011746827186213824,-1.096038191982213,7.402993465440112,0.0005144033167550077
2013-11-06,9.268487900763955e-05,0.07791313085192612,3.471488386977145,0.015563549452971337
2013-11-07,0.00012828425553441716,0.6084797864301251,4.640119323292139,-0.001773724017540168
2013-11-08,0.0001232626392499869,-1.8267856238762494,14.018615210826297,0.010595407158481063
2013-11-11,9.75538715416281e-05,-1.113176983699293,5.70752641008105,-0.0002509223316193854
2013-11-12,9.115932284044445e-05,-1.2941338092116177,7.025428122143134,-0.003016568363192196
2013-11-13,5.790908527227768e-05,-0.3602064554669622,4.901534466840488,0.0020120228115581007
2013-11-14,7.705355827618293e-05,-0.5313820399637454,4.390199855587776,-0.003775888642545855
2013-11-15,0.00017154201265320949,-3.4009921060473536,22.884461368046512,-0.002525329593005221
2013-11-18,8.818554125983717e-05,0.007546266372728884,3.0076148867613672,0.003785543952848691
2013-11-19,7.122095557585951e-05,0.11072326087717321,3.0984977249982224,0.002515674282702385
2013-11-20,0.00013666668583600333,-1.6804079895047963,9.906935826783826,-0.0005026388771982582
2013-11-21,0.00017167499953977473,1.5847062539363959,8.9542341235574,0.014227096862096555
2013-11-22,0.00010759247121289396,-0.6894315123426724,8.28812025973116,0.01622454548571195
2013-11-25,7.706915315385797e-05,0.23274844070418085,4.6761133457610216,0.008256482466731718
2013-11-26,5.6229860929869936e-05,-0.3175173379603748,3.539355161216349,0.006748712125916878
2013-11-27,5.555428051571173e-05,0.25586251098488977,5.288482632562539,0.012413646669426015
2013-11-29,3.1067571538926916e-05,0.17613211569866663,3.451550043435291,0.0026062329643843363
2013-12-02,0.0001328576887733039,0.3008086770617713,3.5629267033085132,-0.005457339637336744
2013-12-03,9.459904625206595e-05,-0.10682924520814915,7.794640791370263,0.0007135688256161288
2013-12-04,0.00010088303630801065,-0.035314231232126264,2.474582241304797,0.003559942053226628
2013-12-05,4.5843476999282854e-05,-0.22580681646234682,4.90783789158571,0.0007105506431508424
2013-12-06,0.00011137029058678746,3.601600726999477,20.422769957868027,0.018762252341239627
2013-12-09,0.00010396908851103708,1.0537453519030777,4.374058304196268,0.018188620973834002
2013-12-10,9.033834976124576e-05,-0.017342306221643164,3.268926169512312,-0.005261455578135177
2013-12-11,0.00013620595047929109,0.6792847533839909,5.8845904308379415,0.00068790557209919
2013-12-12,5.681964145273725e-05,0.6114455258174823,4.85882529670209,-0.0009172438052260645
2013-12-13,8.12316005094881e-05,-0.07468097263313851,3.255360091459117,-0.00736821201350768
2013-12-16,4.5710242777703006e-05,0.977472340434647,5.495902526290218,0.010803506736564383
2013-12-17,0.00011166751338840332,-0.2236347846400175,4.373074630136097,-0.03702832907590947
2013-12-18,7.969528791034956e-05,2.0192053400998247,7.4704701998914,0.02135978326217769
2013-12-19,8.495650242974538e-05,0.013917011866364917,3.8553161754550267,-0.006991475775467215
2013-12-20,7.896052304913022e-05,0.4937397150363776,3.354487591299802,0.003268833169857821
2013-12-23,0.00010031191602133854,-0.33016213588611554,4.651884708790807,-0.00023319734068572018
2013-12-24,2.7550910575000677e-05,0.3738974546348784,4.141160703891255,0.0006991959508431123
2013-12-26,5.1490988996646924e-05,4.236826073291985,29.45047015532446,-0.0002329721607408075
2013-12-27,3.789062287032024e-05,0.5203014286182697,5.422872991786551,0.002560224836150926
2013-12-30,3.9579222867164416e-05,-0.9152043310156627,3.715760600914983,-0.011220290560206347
2013-12-31,3.9289461110060483e-05,-0.3286533176533568,3.58350478405209,-0.009684733552397962
2014-01-02,0.00011919999807473047,-1.79980974432569,9.414332600045057,-0.020382002778479347
2014-01-03,5.480152403990597e-05,0.3781931344462132,3.376952279103553,0.00459220142360639
2014-01-06,4.359488114999612e-05,-0.7408906277278764,3.437878088420918,-0.0038656727562202953
2014-01-07,9.221719857763066e-05,1.9472187662511429,9.54305208406404,0.008196791016171545
2014-01-08,0.00010816948242562647,-0.5325032025651717,3.6103342016394695,-0.00024019690066001687
2014-01-09,7.494721813551067e-05,-0.15414949472585143,3.636642627850214,0.004313474269089568
2014-01-10,9.786360028463512e-05,-0.38901127922954987,5.188275154530796,0.010229659802694968
2014-01-13,9.566841548904136e-05,1.1064489148491463,6.736090731080622,0.004486936379922923
2014-01-14,7.073010069805656e-05,0.9920227353908964,4.053757849607384,0.013108825510456779
2014-01-15,7.567144649515983e-05,0.7444713149273354,5.954991349501238,0.0067215688603496915
2014-01-16,5.497074777428574e-05,0.5194940127213741,2.6910456838908177,0.0018462502359497535
2014-01-17,6.688137996747987e-05,-1.2864691294365749,5.25784239278451,-0.024035669083142697
2014-01-21,7.533421873825976e-05,-1.177008093799862,6.213272564714441,-0.0018913008448864232
2014-01-22,8.520580476988277e-05,-0.7685486352272655,3.2768765784297127,-0.012141513564968065
2014-01-23,0.00023104772148994354,-1.0428974987489392,12.172707917901297,-0.01569137845647761
2014-01-24,0.00033137414264445343,-1.376453125032151,6.631154964902547,-0.026129093418342464
2014-01-27,0.000745985265944923,0.27789535734130444,6.187568404932117,-0.036885803872517275
2014-01-28,0.00012226669296793095,1.3885445103805478,8.661562954702214,0.010568470580119005
2014-01-29,0.00015534305521710542,0.06253067013497324,8.39352255838416,-0.012903404835907573
2014-01-30,6.93937876715918e-05,-0.4566740445764094,4.118443552360541,-0.0036429652096798826
2014-01-31,5.578745078413066e-05,-1.0720549666967765,4.717417996974793,-0.012328077445737495
2014-02-03,0.0003300979861846567,-0.17190846801677723,4.49037491107731,-0.005823230027019566
2014-02-04,0.00010161377007001016,0.06890903700158657,3.4205388166773334,0.0
2014-02-05,0.00026370408686849706,1.1598894256568093,4.852607881421285,0.013971573179238028
2014-02-06,0.00013251272493948685,0.3897795511648106,6.62108110980001,0.014553193632437011
2014-02-07,0.00011182555189773236,-0.6287857346887284,4.113511618173577,-0.004395559873449528
2014-02-10,0.0002297349568505564,-1.5623427803130236,14.590371148453597,0.0007770755575213784
2014-02-11,0.00012384493122993162,0.19992209161423244,4.42435765677311,-0.006494372910215596
2014-02-12,0.00011453603037284346,-0.6759384806881679,4.984259334201738,-0.010479477616540667
2014-02-13,0.00010573906784972014,-0.04127548319161617,3.1897655740944475,0.008653469496647137
2014-02-14,0.0001567823845269522,-0.3759499948063992,18.990373314144442,0.0013046055850858274
2014-02-18,0.00017839790552545392,0.12396141842748995,6.389099223342016,0.0044231112678994045
2014-02-19,0.0001896292883219173,1.0166724597630625,7.556957819947648,-0.01359142720353912
2014-02-20,0.00015424428090485382,-0.5199128980630526,6.320685206857905,-0.0010532123281783434
2014-02-21,0.00017196839992731882,-3.69505258025598,25.48503877484887,0.0034188330923052845
2014-02-24,0.00010151446437449688,0.20939979764929775,2.9223326673737744,0.0015740296645914142
2014-02-25,9.76521486285016e-05,-1.3423152707417378,7.1266154522858915,-0.008952165804233303
2014-02-26,7.634606717699546e-05,-1.0069378335921102,4.397785887131608,-0.0058355867747841295
2014-02-27,0.00010515100885955894,-0.8360001860674454,5.213403106171294,-0.014739620800268138
2014-02-28,7.568700098358302e-05,-0.7754005980822587,3.118424988377171,-0.01523427156968804
2014-03-03,9.547408344344551e-05,0.22553175310241685,6.264769721605691,-0.01352298754420067
2014-03-04,0.0001279280414235165,0.9850365179087998,9.865756072494198,-0.0022253694239382504
2014-03-05,7.933051845501483e-05,0.7359031451263857,6.997714131294621,0.0036136522490930467
2014-03-06,4.252374025559626e-05,0.376950317866448,3.722476338198531,0.0027707970068262533
2014-03-07,0.00022347464696528517,-1.5984633016961212,9.72088659012861,0.023517655150313566
2014-03-10,0.0001332708323435672,-1.1761895399242943,7.268664472153948,-0.009504429741306275
2014-03-11,0.00014657364921022607,0.2441973915115867,3.1991330260668605,0.004084335098053948
2014-03-12,8.104558941799525e-05,-0.0003295077834008886,2.863846588531062,-0.009556332111463117
2014-03-13,7.356042264517941e-05,-0.13270140376022904,2.7954456200425053,-0.0008234665049302592
2014-03-14,9.751191019956929e-05,1.5773050776158735,6.288087268208618,0.01849889632045354
2014-03-17,0.0001526266866377953,2.1706561068329093,23.703905506517064,-0.0024288233464178077
2014-03-18,4.219517572392183e-05,1.867268094145531,7.035800811874785,0.012886191736764196
2014-03-19,4.4950806299589366e-05,1.2566720464839716,5.840496822234027,0.006381249880840656
2014-03-20,8.45809596272839e-05,-0.7302630123565862,4.259194105894669,-0.01012267594491778
2014-03-21,8.27298998466583e-05,-0.05684396233022651,4.198949929924424,-0.004292976983271579
2014-03-24,0.0007055353639726603,-1.0792863209964227,5.386955032596074,-0.10121620955796651
2014-03-25,0.0003860590959289566,-1.152279167232468,3.475665177912541,-0.05410031051388131
2014-03-26,0.0002017475342335293,-0.5628798521137854,4.125102961302954,0.012174334851164481
2014-03-27,0.00019868106891313378,-0.26362471567362317,4.13697029442857,-0.003418837882036563
2014-03-28,0.00015502843765320516,0.3586534424146386,12.020905901343376,-0.0003113187009420315
2014-03-31,0.00013182161807848782,0.27491416276103164,3.08094683535778,0.014837953605102427
2014-04-01,0.0003159082568146909,1.4241109567040122,10.629112227033792,0.02245245947617658
2014-04-02,0.0001741973703995243,2.19743378212821,8.80611246390049,0.012226184068996115
2014-04-03,8.834014046774559e-05,-1.2215621247613977,4.070268649981953,-0.026427993353385304
2014-04-04,0.00020506567737717151,-0.6567175107217899,3.87857102802095,-0.015024105995907089
2014-04-07,0.0001183636238125696,-0.2332120902115851,4.419211195826932,-0.011496134245624123
2014-04-08,0.00024910653047570316,-0.0013571788261145263,5.143150202973241,0.005609238764510582
2014-04-09,0.00013419428758504684,-0.022744826477223874,4.624990024717236,0.02303895482403595
2014-04-10,0.00016002842530823982,-0.08737478987720045,2.633808584005978,-0.007620826396470992
2014-04-11,0.0001593652609833681,0.5559274369273035,3.4630185482923714,-0.005830858753392842
2014-04-14,0.00014361857054241467,1.3209049135813737,7.477788233790482,0.017694115755292117
2014-04-15,0.00016190572689949007,-0.3913836335655619,3.5238724084101922,0.0
2014-04-16,0.00013039066953575573,-0.5652854468174148,2.94121024340296,-0.001513088501719384
2014-04-17,9.773804478099359e-05,-0.6684235903698729,4.805084822747067,0.005737566785260828
2014-04-21,8.980816369564194e-05,1.0008942484783585,6.600832057193251,0.0
2014-04-22,0.00017620333828190598,-0.3361936335390977,8.636688009259315,0.018201338193191585
2014-04-23,0.00017514573983826927,-1.460507661383058,10.128418931559006,-0.0065263360250873426
2014-04-24,0.00011612985316857881,-0.8942890968258539,8.808298183595369,-0.0017872212351388583
2014-04-25,0.00012150569156866034,0.011965314216717645,3.6338047898998638,-0.00868401910834482
2014-04-28,0.0008909658710048768,-0.9060573414259324,7.620571361816083,-0.06395720442059405
2014-04-29,0.00014405913299852396,-1.7033743678567745,7.556219353828598,-0.01909755372293409
2014-04-30,0.00016609729881728876,0.8545175835899396,9.906529929384165,-0.007874023492830062
2014-05-01,0.00023376782741461,0.49588160897837247,2.312211687407383,0.018277238253716188
2014-05-02,9.418907588121527e-05,0.33178538537204005,3.4586974491840063,0.009335300522453682
2014-05-05,0.00013242582068900564,0.3038578179618789,4.058918879594951,0.0041567126861998815
2014-05-06,0.00024161914607043262,-1.4605027468136669,7.042628750598035,-0.0019162892814557075
2014-05-07,0.00026236767422009106,0.20345472578507307,5.031512192672258,0.021506141962542635
2014-05-08,0.00019414308058922692,-0.0348364794748879,3.3831680741892165,-0.018314374171507275
2014-05-09,0.000190051575762192,1.372091423320534,4.721649311418325,0.03383781584184309
2014-05-12,0.0003658761201555978,2.8946635964792775,15.251606222379307,0.017407677847892877
2014-05-13,0.00014913264255891258,-1.3188156668711906,6.643420826741021,-0.008208011192384568
2014-05-14,8.84058607131436e-05,-0.03379213525987357,6.290420865643755,0.009720732680174926
2014-05-15,0.0001310470813049136,0.8590704239775855,3.75933646469092,0.0048250995407363995
2014-05-16,5.7875574624215836e-05,0.7522668610419508,3.977175017516185,0.006297786313886
2014-05-19,4.0004703464776324e-05,2.453753431641705,9.848628972021986,0.011000527000831095
2014-05-20,0.00031550874602987263,-0.3971999654778174,5.5225646552395595,-0.011897880147593298
2014-05-21,0.00014465034053941206,1.026931047877618,4.6792749536729445,0.029192756486547733
2014-05-22,0.0001364790725885492,0.5663882557914512,5.828671895505475,0.007815932102952061
2014-05-23,0.0001378254615830729,0.11885367104025454,3.3553152242648387,-0.0017316310493158404
2014-05-27,0.00021165053198266457,-1.5154200343745678,7.921017673429591,-0.001734547991985469
2014-05-28,0.0003053287060981324,-2.825466402061306,17.65121069345065,-0.018987016733492457
