,B_RDVar,B_RDSkew,B_RDKurt,B_DR
2013-04-17,0.00037737173539170396,-0.9600503721939475,11.13124938316533,-0.013970833208472477
2013-04-18,0.0003192610010319964,-1.3701634610127689,8.133122184661758,-0.014168706485561788
2013-04-19,0.0001682816413058795,0.5087678749980079,2.9679183326341403,0.018970083912366764
2013-04-22,0.0003136869658586633,-1.2309891127812729,8.708609873458558,-0.004431088142228479
2013-04-23,0.0003139535706599568,0.823954654978521,10.781777675737628,0.012504594834584992
2013-04-24,0.00028443644824542786,0.5988428397659933,3.219342583866238,0.013072048305978967
2013-04-25,0.00015488153932843423,0.8580103279531474,5.798742701834305,-0.005426047851626592
2013-04-26,0.0006592699047957959,3.883277491153127,25.671417329777224,-0.010574196506862865
2013-04-29,0.0001044927541232833,0.5722279274049222,4.962240460395537,-0.004040482489931385
2013-04-30,0.0001283324261952253,1.8683694742329704,10.098681015542008,0.02184311585606835
2013-05-01,0.0003302366918119404,0.3332297822110706,5.2505778361455935,-0.016337560703127973
2013-05-02,0.00013041615375457042,0.893668599979387,3.7958940290428487,0.016337560703127973
2013-05-03,0.00032607056910301447,0.44987472096191805,6.791073625881586,0.0284007088029945
2013-05-06,6.161667768223636e-05,-0.1557677268659142,3.1141041026752063,0.0003498139844557713
2013-05-07,0.0001435472846117838,-0.39337135790606564,6.349794386338395,0.007321101774321548
2013-05-08,0.0001517626848773548,0.9208900885633495,4.169688414913663,0.006232672609189471
2013-05-09,0.0001824737183416205,0.11007020491009538,5.813172081825042,-0.0024194073738588173
2013-05-10,7.53252327137011e-05,1.3659413113840455,4.768738173491993,0.018512997580871993
2013-05-13,0.000186123609922991,-1.2576198193693375,7.030202918329392,-0.012303753998518463
2013-05-14,0.00014503273569698496,1.147719429380431,4.232409864570918,0.021769563400593217
2013-05-15,0.00012711283755401627,1.4418343500254414,6.404289940848356,0.01270514483599916
2013-05-16,0.00017168974422131488,0.7446555585044045,5.585926003082132,-0.0006647904515153513
2013-05-17,0.00013367847213365693,1.442575952950048,5.4947985652740625,0.01648564855610779
2013-05-20,0.00015364516679727567,1.0300350659078794,5.053986939405645,-0.005903559288546578
2013-05-21,9.944139472719212e-05,1.5553145085414979,8.312967307149243,0.004594565403309936
2013-05-22,0.00033120524623199296,-0.33012057079183543,3.830051614343015,-0.021847878443939983
2013-05-23,0.0003209695466544206,0.5818298065852744,6.747348885925497,0.004674585651875951
2013-05-24,0.00018263694162131487,1.1873830808588706,4.256149425985117,0.006330227843022396
2013-05-28,0.00026559714548424467,-0.15158610676639137,3.7803042393867896,0.01810135439652294
2013-05-29,0.00024776525030209166,-0.9368533669552181,4.806461801435116,-0.017105747118414616
2013-05-30,0.0001184024802187804,0.5070823837500389,3.5162134532195273,0.005624524014419041
2013-05-31,0.0002148508086878549,-0.4570732403289022,4.994145614638801,-0.0029736718188586586
2013-06-03,0.0003771189273675275,0.5063909199353717,5.097510816441638,0.003962992077958916
2013-06-04,0.00042399796810421947,-0.02559189787844675,4.2924765289915285,-0.007609451551627622
2013-06-05,0.00033580379505331243,-0.05726071782213834,3.671667635641834,-0.020806145002082665
2013-06-06,0.00023353293036309863,0.3127307346384162,4.00508755482268,0.009113973066961822
2013-06-07,0.00012836709200456407,0.6178054155291309,5.700308506526796,0.00669769380596863
2013-06-10,0.00023534947690809967,-0.789318930320235,4.67149100972625,-0.0016700545600230043
2013-06-11,0.0002484134759905202,0.5355682356122654,4.276070946486668,-0.01482023149935685
2013-06-12,0.00012514337326293212,-0.7267241919438403,3.7258775362392544,-0.0102318941087427
2013-06-13,0.00012033362227269821,-0.01112416763698225,4.881292651633488,0.014295574158556867
2013-06-14,0.00016341096465909095,0.15587310180647265,3.12679272868826,-0.012582971678520405
2013-06-17,0.00011061209130817778,-0.37242846479365704,4.2601378001477075,0.008858586998665707
2013-06-18,0.00010066500874800692,1.1802667535466844,4.161628728760876,0.010460891563695451
2013-06-19,0.00024364133612503038,-0.07507733295011236,4.67723315520745,-0.016926802456926016
2013-06-20,0.00016649608599259683,2.0868173122109654,12.46902592177499,-0.010295025194331231
2013-06-21,0.00024464507060682707,0.40332840169143175,3.2436066176802667,0.01710025990405173
2013-06-24,0.00025541761540206104,-0.47352611522116334,3.423636682680423,-0.015032787541015669
2013-06-25,0.000134312053553626,1.2511151496606685,7.387406240721798,0.009592302498305116
2013-06-26,0.00010715822134497212,-0.5295831722248311,3.3575942760635336,0.000340986757215056
2013-06-27,0.00010495719514959464,0.879051433485163,3.7772654341958414,0.02224559156367434
2013-06-28,0.00011779203736625042,-0.8089946322028855,7.121535291648068,-0.0003335543713167688
2013-07-01,0.00010600727176176173,0.27276897725399224,3.3096380551046245,0.021116212705506232
2013-07-02,8.975396875240184e-05,-0.20400539813843505,3.1880347933742064,-0.006550948966102865
2013-07-03,8.71415323386232e-05,0.8589914289844516,2.8842235816167805,0.004917074890527839
2013-07-05,0.00018648222420447158,0.07023766248435324,4.251126398214932,0.017504507637986944
2013-07-08,0.00011845150485795712,-1.9317543398571615,12.82348671452562,-0.0054777934647458615
2013-07-09,0.00010479445952108919,0.8573007837265225,3.382024267226177,0.026778876532419726
2013-07-10,0.0001011444740475413,0.9245534917397937,4.652344982530818,0.01250408990056906
2013-07-11,0.00014177616249172334,-0.5898924275104553,4.493415700265923,0.016330781286745477
2013-07-12,0.00014216787907875945,0.7975933975071426,5.948742912156075,0.003051280068505857
2013-07-15,0.00010428030155441378,-0.7257675225646825,4.798300481002493,-0.002745939669714037
2013-07-16,5.41405482699191e-05,-0.42337450061859494,3.3527008355378514,-0.003979864423913071
2013-07-17,5.8267149365974284e-05,-0.278011690853424,2.373804814460485,0.0006134834345998819
2013-07-18,0.00011314493148097387,0.8553062414723943,3.4396199994365033,0.01097587495422081
2013-07-19,0.00011117307188400245,-0.06394717399042692,2.913878219709115,0.0036316858301641552
2013-07-22,8.030748376799741e-05,0.6378612675656273,3.8310237759247037,0.0012078817227036964
2013-07-23,8.283541532898194e-05,-1.1966888311557387,6.739430079693623,-0.0021144474551291204
2013-07-24,0.00015139478763585872,-0.4869366924505354,4.496867602504665,-0.007283877331337063
2013-07-25,0.00012872353173922917,-0.06495806751623527,3.829491165398407,-0.0012189070042611938
2013-07-26,0.00022028178297804824,0.27979441571460206,3.1830846649709477,0.002132161537038435
2013-07-29,0.00027745000600386927,-1.3239769206306338,8.41525131134808,0.0066728600523680015
2013-07-30,0.00015128303986477635,-1.3012199644926372,6.7010624151338885,0.0006043284786172443
2013-07-31,0.0001442737730598793,-0.011411937563753688,3.4019448017872307,-0.0030255256164037903
2013-08-01,0.00013282872123581717,0.26826186700968624,3.0923104879115937,0.009349943396935068
2013-08-02,0.00018424054207930797,0.7349362281835053,5.291871270189714,-0.006022262604433948
2013-08-05,0.00012000600249911748,-0.36358575738986915,4.67800359987217,0.0018105058896913384
2013-08-06,0.00018694682549238862,-1.4401185308643507,7.360830775453395,-0.008477363991112874
2013-08-07,9.161806929985137e-05,-0.434787866177289,3.0352702349685443,-0.005793360383513413
2013-08-08,6.262555488909952e-05,0.1983219846934534,7.647920477247667,-0.0018363901721332176
2013-08-09,0.00014390331077888718,-0.06596856220933753,5.753660534234916,-0.0012265907380140106
2013-08-12,4.081037718407205e-05,0.1803901421164819,4.209142060024475,0.00459065339069209
2013-08-13,0.00010951345676661008,2.0884459720465576,11.84212598791196,0.0009156782110402162
2013-08-14,8.642505359044016e-05,-0.26287464292562934,3.24166719734121,-0.003055235640767151
2013-08-15,0.00010672591570733332,-0.6166019502944246,5.530658919303705,-0.016039921007645397
2013-08-16,0.00017432653252079294,-0.6547084662619767,6.0910192124005125,0.004962922257963687
2013-08-19,0.00013638092512660777,0.37687106496344447,6.571067308209086,-0.007453370151015104
2013-08-20,5.513038087369298e-05,0.6077324107883892,3.248243850041402,0.008072035799126187
2013-08-21,0.00010873948875960491,0.1567303973081413,5.621969477456955,-0.014326057292022298
2013-08-22,9.011318047851749e-05,0.8156388746747872,3.153912089744437,0.009677037171003544
2013-08-23,8.876240986065548e-05,2.603910943380385,16.210915784833887,0.0037335523952100047
2013-08-26,0.00011342691287861428,-0.04808944054183058,2.836870821246302,-0.0031103850732554505
2013-08-27,0.000134299915576915,-0.17052184649089405,3.630047858427825,-0.010963338321869465
2013-08-28,8.69317812350512e-05,0.7223045751156945,6.4741287665756,-0.0018916087990721309
2013-08-29,8.125275067125374e-05,1.3293082915158414,4.68376089922803,0.009109643128151657
2013-08-30,0.00016481412878878717,-0.10424679666116857,3.9118982061479173,-0.022451545785415306
2013-09-03,0.0002398761746388245,-1.648660712534221,9.41822375931871,0.010814345433258321
2013-09-04,0.00010580877425457284,2.1012815895636168,9.346306050168446,0.007249887001405497
2013-09-05,7.251384692291829e-05,1.275610192072182,6.051141886364352,0.007509515766618069
2013-09-06,0.0001556793398937922,-0.8323051061900909,6.217167416114105,0.0018684692838228933
2013-09-09,7.435864903531495e-05,0.4707658818838326,3.7217865411255606,0.023067088978429684
2013-09-10,3.330968048022411e-05,-1.0558394746854753,7.836972911608794,-0.004265634581209543
2013-09-11,5.802057553049503e-05,-1.7781773868798114,12.404826866759814,-0.007970432668875649
2013-09-12,0.00017041667109241696,1.1706602544325941,9.933380471580811,0.016786748744741065
2013-09-13,0.00013309144727898325,-0.2808812791485457,4.905945102925625,0.01710432228798897
2013-09-16,9.963244433819408e-05,-0.5831661376032135,5.062730761818685,0.0065248187085487075
2013-09-17,5.847857183390328e-05,0.8386235557336158,3.6768668303711545,0.00999991723878102
2013-09-18,0.00013282557402839455,1.2324858890860644,7.653367310925543,0.013083416628663525
2013-09-19,7.696857312388955e-05,0.636708344634229,3.3013417354766923,0.0023082672992522646
2013-09-20,0.00010274476815535274,0.9360916649023724,4.070325257928841,0.023918893778442918
2013-09-23,0.00014142374850443937,-1.039032307524527,5.370765165440593,-0.016454229620621152
2013-09-24,8.535929849042219e-05,-0.32538014610790916,2.7607953238723826,-0.002004416497320971
2013-09-25,0.0002367692921977853,-0.2541185425334937,6.626438617656279,-0.0031575993970953675
2013-09-26,0.0001267341275225466,2.9582264932954265,17.862917634520798,0.004303377283064069
2013-09-27,9.172612230930202e-05,1.2645920866784433,9.405187254663112,-0.0037283609124454387
2013-09-30,8.206910006597661e-05,0.4548814600005004,2.763227627691074,0.003441994194538278
2013-10-01,0.00011201932300356745,0.27932390092160764,3.6292696164406495,0.024609265650648915
2013-10-02,9.4958951819711e-05,-0.3806624182803342,4.116131419500401,-0.0011186430091898458
2013-10-03,0.00012854185934028242,-0.5265355198751971,4.8092229926593495,-0.011251950437920932
2013-10-04,8.308083877905031e-05,0.9063511789918985,3.958443440416716,0.004798056797254091
2013-10-07,0.00010003639867798897,-0.5310546521232129,5.517376131756462,-0.013035429328857706
2013-10-08,0.00019903900133637811,-0.1853398469836105,4.171916625668754,-0.01003301962760128
2013-10-09,0.00016542941238507786,0.4453316065596046,2.510876160426329,0.005172308787605218
2013-10-10,0.00011929627560145952,0.22878451634742963,4.5673340062800545,0.02351046576146798
2013-10-11,0.00018601680905334556,0.8002335958443025,3.3156310616721854,0.013901027244519693
2013-10-14,0.00013548926117645083,0.9727343184979094,4.91747384629929,0.007974490155387315
2013-10-15,0.00024644450391113695,-1.8078921678318574,10.100199368884052,-0.00714650742488443
2013-10-16,0.00017904057058303147,-1.0807161570291588,14.746548103249289,0.015330076730727615
2013-10-17,0.00011887663333876569,0.18137429814411724,2.718219716033731,0.0029836374168223934
2013-10-18,8.482873937567846e-05,1.4396446094582152,5.237306412854604,0.015321055545597595
2013-10-21,8.599416172876065e-05,-0.3169526771247419,4.379529331823084,0.007175933949475244
2013-10-22,0.00023041902949769727,1.4317041134761888,6.78806360147739,0.010013089366275985
2013-10-23,0.00022191818889896143,-2.397296200089344,14.546472149256557,0.00026216550877267153
2013-10-24,8.78303737873961e-05,-0.6739928968793006,3.7980772120932915,-0.00262442053828682
2013-10-25,0.0013412058379307665,-1.0070527914385272,9.758367550205538,-0.060115591356920905
2013-10-28,0.0002534190015465215,-0.1328029426314768,4.1039283909366,-0.00587875662620263
2013-10-29,0.000134480030932989,0.8122699951078037,4.541927463793143,0.010333983134634295
2013-10-30,0.00016558632171231234,-0.5314821890306782,4.833968003741098,-0.003618323274384494
2013-10-31,0.00022726796812432018,0.09375572451519376,7.332700786715126,-0.008963679475059383
2013-11-01,0.0003037578044709408,-0.06607613716969739,2.6681427410774456,-0.001971702686858645
2013-11-04,5.8177859838283204e-05,0.11329176829276523,3.9192104608016236,0.004500787816811513
2013-11-05,0.00017852090357181006,1.6105032568764635,4.846914460663945,0.033667867787958716
2013-11-06,0.00016562365208766929,0.2487324070322206,3.5126267286754222,0.011064595724672888
2013-11-07,0.0002811947383864679,-0.8666570149152858,4.248668751438393,-0.034957242765698116
2013-11-08,0.00023540969874847275,1.5397951014449736,6.799957257526991,0.021174971511709106
2013-11-11,0.00012186488650778974,-0.10826440002783091,3.2093668983875165,-0.0076480775823082325
2013-11-12,0.00012063491837213687,0.20326784420757243,3.7808490960652263,-0.006050370187738796
2013-11-13,0.00013389674373197986,-0.08981856788562347,3.890274032457203,-0.00027602477427013383
2013-11-14,0.00020867800078286372,0.5028400342616957,5.291399372752894,-0.0055341858235986585
2013-11-15,0.00010201996034468394,-0.7185772277564624,3.7430890540398343,0.0002773516017766653
2013-11-18,0.00011475508253448025,-0.3255115083309762,3.4106288869583623,-0.0016659678730124305
2013-11-19,0.00020640821612485374,0.03878171845247752,4.285089933351108,-0.007809979273460943
2013-11-20,0.00017966203685391147,-1.1285910089012487,4.981829396901587,-0.016944865174812307
2013-11-21,0.0002128061300877425,0.09111726507799463,5.736416680074502,0.023921199794687098
2013-11-22,9.860599667546985e-05,0.2724699353294754,3.1620978913657107,0.002222260924821917
2013-11-25,0.00020638034357363662,2.654224214073024,20.114682879158828,0.001946447797402051
2013-11-26,6.921514405833832e-05,0.5325521135550393,3.695134186427908,0.011873640971824972
2013-11-27,0.0001315782565518814,-0.5250397550790377,4.35571711175925,0.00383557959244607
2013-11-29,0.00011888406065546657,-0.3007026190743347,5.206787978643994,-0.00191585002587491
2013-12-02,0.00014821494776157682,0.05939991566229755,3.84839775869768,-0.008805957901214079
2013-12-03,0.0002507063647962722,1.0008248371323853,4.241033624673645,0.006611857485248507
2013-12-04,0.00023592883574862373,-0.5915378109102952,7.4447253335558505,-0.004954695879284987
2013-12-05,0.00038577038730242176,-5.09559882669802,37.90703383153411,0.005229066728679399
2013-12-06,0.00014099966816886507,0.7165642254106055,4.595979000253475,0.01281882417568303
2013-12-09,0.00016054504147140075,-0.13827825309247171,6.5901965115790695,0.0008127565338051923
2013-12-10,0.00012108079834321497,-0.631682045478245,5.763172982065419,-0.006519907466887798
2013-12-11,0.00017558193774151558,-0.8922392792814882,3.930588283201078,-0.017042880892998546
2013-12-12,0.0002514483807743986,-0.11608175001991575,3.4955677481543384,0.007457651346863159
2013-12-13,0.00017811648746592678,1.1893437447907889,6.719340529842188,-0.007457651346863159
2013-12-16,0.00013028080494434851,1.353949616093695,7.511066921312282,0.009931207650398122
2013-12-17,0.00016529843848925015,0.7938931353262718,4.874757485046819,0.0062935981237819405
2013-12-18,0.0003273698000725519,1.0863609429354448,4.98194165818832,0.011930760811397878
2013-12-19,0.0001064277676287718,-0.5437663042013301,12.516658691040114,-0.0013487106478931032
2013-12-20,0.00010974250172634063,0.17088330913349734,4.184829492446858,0.011539188545475643
2013-12-23,0.00014033368884723178,-0.30598283398524895,3.751617499565117,0.014304871840061129
2013-12-24,0.0001562224964473851,1.5986216195431622,5.023583260316948,0.006553944573643111
2013-12-26,0.00010548474725904918,1.5415744162577547,7.866252673498801,0.002348739220882745
2013-12-27,0.00010711064244883203,0.6612470291462669,4.284097298915269,-0.004441365885185178
2013-12-30,7.518914302578726e-05,0.32237330695256894,2.7657907752455415,-0.0005239586744347768
2013-12-31,7.759653231586911e-05,1.5859759231090516,8.967494808412477,0.0036610529805254366
2014-01-02,0.0004078959780174797,-3.764680660323951,24.18951712885256,-0.0192387882845102
2014-01-03,0.00017073006007167448,-0.1400331880842914,5.771074342569204,0.0015953633645278131
2014-01-06,0.00011688948225772251,-0.09273967670679065,3.504638775369851,-0.01041533899853997
2014-01-07,0.00011141373119244192,0.15541296301205723,4.572644687368062,0.012008244892631748
2014-01-08,0.00017323171538222021,0.5053034162917832,3.5267651805597504,0.005291019179593182
2014-01-09,0.0002499410304445238,0.05651866131974447,3.9326258924752473,0.008407801655027303
2014-01-10,0.00015140645447405377,0.04048192023342508,6.465662309804439,0.0046982074124182205
2014-01-13,0.00019605643978121221,0.894975142738337,6.250892985477288,-0.005483603527238756
2014-01-14,9.862530614825246e-05,0.6934549920746957,5.69083313697215,0.027123033241761796
2014-01-15,9.588294905438304e-05,1.4212778948296705,5.542272478462578,0.00887994965354233
2014-01-16,0.00010159264214371139,0.33483329938949624,7.383253163960925,0.020995477837614906
2014-01-17,6.3178197095459e-05,0.3751439927284021,8.385354646629356,0.001482882065980906
2014-01-21,0.0001323611320036831,1.3973407439339733,9.923332907035753,0.005418747873914054
2014-01-22,0.00013000603832046236,-2.5355603984795727,15.261360460132321,-0.005665629687375162
2014-01-23,0.0001067035411103002,-0.07174652082919923,3.5647545464787798,-0.01694117128812689
2014-01-24,0.00020209153601092518,-1.075087325403098,2.9577333218246937,-0.046544053909109984
2014-01-27,0.00023088542405888649,-0.1822062550304206,3.8413088820624655,-0.003691947519754102
2014-01-28,0.00017724962715445446,-0.033256559743142414,4.108308144064027,0.00026442288318762053
2014-01-29,0.00025186299776107975,-1.4089254275133178,9.197417883782222,-0.021087523016739773
2014-01-30,0.00016133073112400972,1.2769510871346843,6.329440234566772,0.016587037130792126
2014-01-31,0.00014316353853046157,0.24893954041372215,2.8270289423006645,-0.006655221225446706
2014-02-03,0.00034697447652374424,-0.8058718014026204,3.103510473987242,-0.05377042854146108
2014-02-04,0.00033605373437738134,-0.8395809277600267,8.434427433232718,0.0253246536172278
2014-02-05,0.00031935063718209673,-0.7191149758097491,4.827968439833603,-0.009386905251500988
2014-02-06,0.0001954111787110779,-3.03335435945402,19.609999277249937,0.006359640345813045
2014-02-07,0.00020590542891491125,0.8301085684393248,6.784978018860481,0.002477728773917942
2014-02-10,0.00013728438775498144,0.07976577678458514,6.710790058887174,-0.008005573819219958
2014-02-11,0.0001352370829333406,0.9021392993941068,4.494916574043121,0.01594745237659989
2014-02-12,0.00013651017493172834,0.9885668043805911,4.632119666435994,0.012739335789081707
2014-02-13,0.00010561314449705811,0.00463540866971178,3.1340070988877886,0.0032264230568688212
2014-02-14,9.02650557078701e-05,0.41728555762581676,4.049620533331737,-0.0051136621291258955
2014-02-18,0.0001413221023415767,-0.0693754247708622,3.703813839193783,0.012868534416120792
2014-02-19,0.0001561542519028009,-0.9895603825515195,5.634371212369869,-0.003736286826090396
2014-02-20,0.00016024264676456083,-0.15633691656207652,3.5646495810192786,0.010902982141505202
2014-02-21,0.0005490183694060209,0.014023248322754605,5.639516119808699,-0.012240754624707417
2014-02-24,0.0002369881766880711,0.41810479351509383,6.2151727519013145,-0.006715811012254935
2014-02-25,0.0001237509563736719,-0.43032027577646725,4.494743447581113,-0.01525508728922631
2014-02-26,0.00018316112605262403,-0.25481956658207755,5.347383740136557,0.036387440067697785
2014-02-27,0.00014396345404861776,0.13628668458459947,4.125500059842246,0.009221480216182965
2014-02-28,0.000166497261883558,0.735220126356919,5.054550859996124,0.008357375497486608
2014-03-03,0.0003637430615520024,-2.888249391904699,17.981608567462636,-0.014407644249135654
2014-03-04,0.00028399272212630607,0.6754658399485767,5.090576344817094,0.029123152325819746
2014-03-05,0.0001685400087972439,-0.5436696527144622,3.1511092629531166,-0.007976587637132937
2014-03-06,0.00013265971810068824,-2.18464798950794,15.87102369328619,0.0015488633842650756
2014-03-07,0.00023635963263713339,-0.9340456693115455,6.178776462087649,-0.005950096855344977
2014-03-10,0.00011901184672084259,0.5071893482648103,7.919546600719497,0.007754198749933661
2014-03-11,0.00012551370253481827,-0.21704916396308405,6.596707260800348,-0.005421366855054455
2014-03-12,0.00012328402849307556,0.12170981751884002,3.4030027418415285,-0.0010361604774962174
2014-03-13,0.00020013151249803637,-0.4628149868020822,2.758814811635671,-0.005456557443284549
2014-03-14,0.00019870605347016058,1.0891789264370109,7.095582343838493,0.0015619790331711236
2014-03-17,0.0001830862685376322,3.188649494739992,21.037787468408375,0.013436796095632086
2014-03-18,0.0001295173403251152,1.4989720619301639,7.130126234533758,0.004098379872238933
2014-03-19,9.80563852056426e-05,-0.37294034159620054,4.509714232274648,-0.005125651848028934
2014-03-20,0.00015003225724943636,1.777310324701812,10.369494671894486,0.00333468882698007
2014-03-21,0.00011267070362020906,0.8925026017367121,5.722593998689435,0.009684199548329442
2014-03-24,0.0002553405963227699,-0.7894322856607915,3.226996586181365,-0.012505120476456355
2014-03-25,0.00011580418419029636,-0.09315286564194086,3.2803226006321746,-0.0025711862760311455
2014-03-26,0.0002762989698784882,-1.2481435376979915,5.836675876972046,-0.024235796375266627
2014-03-27,0.0002712701391722951,-0.3707053783722285,3.6054658327527065,-0.0021125115751847723
2014-03-28,0.00018503076214954634,1.1865225446125938,6.859969768226597,-0.006098284445189339
2014-03-31,0.0001120411864724948,0.9463411845572209,2.849884706794753,0.0228745349567383
2014-04-01,0.00015807816729021637,0.636302616343339,5.244141427800345,0.015220454491559288
2014-04-02,0.00010529215031881306,1.2960441247095662,6.4835049530015025,0.004852261407182645
2014-04-03,0.00020048394623049147,-0.5565612926554251,5.437834963899318,-0.0056208715273813326
2014-04-04,0.000431685783030631,-0.926543216894147,3.6995309889240136,-0.018619506683062337
2014-04-07,0.00023728771786399108,0.5503572800730915,7.314844892125644,-0.02698556002689445
2014-04-08,0.0002631572416794037,-0.42698447491770636,6.515888880184832,0.013054538345424138
2014-04-09,0.00019474631907577666,-2.4344118512614723e-05,4.140568685397613,0.012624949187733492
2014-04-10,0.0003860488125307358,-0.8048430230005275,3.722043629984679,-0.023268944376074963
2014-04-11,0.00030567658774644814,0.8698904120250688,4.654157295953207,0.007197015717045119
2014-04-14,0.0002064808255935039,-0.5934352330943782,3.8293841334916987,0.005562172849579827
2014-04-15,0.0005743846230757232,0.20234733027759894,3.667824526297053,0.018579809362853084
2014-04-16,0.00020805620666202167,0.09732398519416724,3.072331200103477,0.01108664681484628
2014-04-17,0.00017230817888203668,-1.1269264877547314,9.259504317010533,0.016781395516879627
2014-04-21,0.00022106854847976117,0.4915086853701607,3.6786393521823295,0.004026399502632838
2014-04-22,0.0001298936168408462,-0.7303436430848019,4.761551346162433,-0.016713583459170067
2014-04-23,0.00030137840898980094,-0.35066143721955784,4.143009859508595,-0.004094211560342398
2014-04-24,0.0003573080690296543,0.19232872701306747,5.663713246970485,-0.0023102706681310536
2014-04-25,0.0007819889534592743,-0.3947313356362058,4.572278123523583,-0.006445655697784325
2014-04-28,0.0005589772144686676,0.18450741638441878,2.783789353182963,0.015400447191157074
2014-04-29,0.00016342515064567373,-0.9621155803100377,3.4156972486868167,-0.019028538829855446
2014-04-30,0.00015319029346291062,-0.12295540730099953,3.8910668398825696,0.0
2014-05-01,0.00021816548366622923,0.003974615883332305,2.4378901131951918,-0.011751032039404752
2014-05-02,0.00032343589123881697,0.6785824906142004,6.161803696712297,0.0010498934497471524
2014-05-05,0.0003180368707491444,-0.3534074298972096,8.181665915969527,-0.0015754053336354268
2014-05-06,0.0002454712419930096,-0.03517141498166015,4.39608729712568,-0.009240875750971433
2014-05-07,0.00039520685675869513,-0.4384705900789559,3.9952844420834808,-0.0015930806179329515
2014-05-08,0.0002117352536419526,-0.4464970376170254,2.7465701383794894,-0.009610097959045216
2014-05-09,0.0002172340815846141,0.483464401411198,3.61422329683921,0.006417057042902741
2014-05-12,0.00021591322538571316,1.85866390258115,10.737573140888367,0.025004593650142848
2014-05-13,0.00011754964254409673,0.028743205241656966,3.014432134033932,-0.006519592009782027
2014-05-14,0.00029447483872561866,-1.121553977773564,5.6797018287475565,-0.028126095541826324
2014-05-15,0.0002734737723926115,-0.06546077762516496,3.190302298748867,-0.0035047052867929196
2014-05-16,0.0002324604218674911,-0.13807699278532062,3.301649221832842,0.008604545377318473
2014-05-19,0.00016624551984549733,1.2327021877685302,6.976071039338232,0.004274778472938223
2014-05-20,0.00038138506664762967,-1.5233894037306455,10.79834085858095,-0.018294970948666833
2014-05-21,0.00024830250952819627,-1.7510127366548662,10.592653412260265,0.003794143725191823
2014-05-22,0.00012415537569898983,0.8901685166743895,4.034650060814452,0.004587824238422744
2014-05-23,7.939073251389066e-05,-0.32144936054547646,3.484608698751454,0.008578860560776835
2014-05-27,0.00017081304695744725,0.8350446087500005,5.86051439657129,0.020669015550723646
2014-05-28,0.0003030005480506561,-0.6640668571463623,9.673328091996654,-0.014795755098932162
2014-05-29,8.80602269563083e-05,0.046375222668549675,3.4290817314081017,-0.001864845735929599
2014-05-30,0.00011228083877311528,-1.8866455339248214,11.831075832141481,-0.003205171345230351
2014-06-02,0.00015423093216164634,-1.1772033458689515,6.989374792125503,-0.009137409369516458
