,SKYW_RDVar,SKYW_RDSkew,SKYW_RDKurt,SKYW_DR
2013-07-17,0.00030445320341410196,0.10549510296462607,3.0649820129803422,0.030668966966126643
2013-07-18,0.0002915693123109206,0.8498366665703333,5.225025039830562,0.01110031030647507
2013-07-19,0.00033070614186148307,1.980670255606193,12.59235514926498,-0.020335336863073206
2013-07-22,0.0002687050667656399,0.8684789645505216,3.3628020091390773,0.029385098734645343
2013-07-23,0.0002586789202994305,0.6679127426535635,11.614446723328703,-0.004514575880517402
2013-07-24,0.0002100186877511669,-0.703008440527327,3.9906926806845155,-0.015635496297529805
2013-07-25,0.0004556418792473252,0.1691168665015058,4.521015729476609,0.008499471835818007
2013-07-26,0.00025561674829082754,0.8675655102065593,3.2244329160715224,-0.0026076204741354303
2013-07-29,0.0003893835007416293,0.01133881043807914,2.665203029199719,-0.01977639688184185
2013-07-30,0.00027704240150617355,-0.41818014272421394,2.9038572188747023,-0.006010025615260872
2013-07-31,0.0003725781598891159,-0.07074717963869376,3.34934144815637,0.012645616616806521
2013-08-01,0.0003289178321304206,0.9006726374496342,4.880362171734286,0.011180824357063024
2013-08-02,0.0003805223635038522,0.44871826722512903,3.013146916060073,0.007168440468025672
2013-08-05,0.00014253570945598046,0.11171039631861757,4.885964534013285,-0.007168440468025672
2013-08-06,0.0003423650467870171,0.14067999641482695,4.996653916444904,-0.0006545250764182775
2013-08-07,0.0011390256029120977,-1.4512000024675051,11.03599892015586,0.0013084163200800525
2013-08-08,0.000312633480522778,2.896421651866203,18.750592371645823,0.003913710753706834
2013-08-09,0.0002873217564940808,-0.6004208785485382,5.15474812422122,-0.009156300611387724
2013-08-12,0.0002595700128544037,0.5803327751870433,3.5613154178461746,0.016292325073099523
2013-08-13,0.0016881123703179444,-2.7418739156439065,15.668762669638605,-0.05582848037860533
2013-08-14,0.0004577473187487427,-2.0378233275287405,10.76609755147126,-0.021417085849260165
2013-08-15,0.0005453485510899498,-1.136044866242746,6.8635655452587025,-0.026177555476603942
2013-08-16,0.0005322303925135612,0.14529481926166612,4.327735255657601,-0.03650074218324173
2013-08-19,0.0007643119632130228,-1.5617780997151172,8.293636119866084,-0.04485725786255079
2013-08-20,0.00018900521614580783,1.0870136111454058,5.7438233953019395,0.01082779428188596
2013-08-21,0.00044457941510855296,-0.3741150815693954,4.447870555496851,-0.01472323714297108
2013-08-22,0.0006930643836341712,2.102062191393137,9.293991571065936,0.01702856253301599
2013-08-23,0.0009197510412812038,0.09416359965739327,2.9636218809041495,0.025758526578052
2013-08-26,0.0002671923576535415,-0.5247383772744139,3.5330920913496793,-0.021164479695110927
2013-08-27,0.0005727897773362671,-0.46082401356823127,3.9172118311304205,-0.04212809309355414
2013-08-28,0.00018130518028973107,-1.1551289599516201,5.023712326136592,-0.012830912992102927
2013-08-29,0.0006334186655282871,-0.09259083367459603,4.502695428810256,0.04805963381267109
2013-08-30,0.000530980722407636,0.06558402214546806,3.8540875346609225,-0.008497482285092062
2013-09-03,0.00034487243472611977,-0.20564719687234143,5.263011938022522,-0.013276302037754206
2013-09-04,0.0004455627155407956,0.45914649576269984,4.279522921309326,0.009389862139828953
2013-09-05,0.0003170279988544186,1.437876660291764,8.023080177175567,0.010073512650228267
2013-09-06,0.0005836423032490166,-2.83465845924177,16.57098410141317,-0.005411561489879979
2013-09-09,0.0003207108197309,0.5844239782643079,6.66633601009254,0.042495058890044124
2013-09-10,0.000788194780581861,1.9178278781285978,10.140020829324795,0.05633258986812528
2013-09-11,0.00017581899859152295,0.3802645610565272,4.276409778072577,-0.012721147666558075
2013-09-12,0.00021271841650004924,0.6995752073246518,4.390461255910463,-0.009288925358465594
2013-09-13,0.00019286670207989932,2.407309012966566,9.153492268656386,0.040793130864500426
2013-09-16,0.00041954221638557094,-0.9234799527256311,4.868722038262512,-0.00830465457736107
2013-09-17,0.0001755634336451733,0.09646925611392787,4.192421089225584,0.038177896465188876
2013-09-18,0.00044426977960386975,0.16056206475845675,3.3723426199537547,0.01986808081260394
2013-09-19,0.00047503518273703547,-0.31440968378661105,5.962394682453834,0.0026196427338867068
2013-09-20,0.00021941517633580619,-0.16691220626527364,2.6361265797766187,-0.0006545250764182775
2013-09-23,0.0002625824115062148,-0.17966235522787322,5.175915459429547,-0.017827905491564433
2013-09-24,0.0003633654856144488,0.6556721318730732,5.203958698790787,0.014550560729533313
2013-09-25,0.0003867663546210397,0.2611166915917735,3.8765359824526655,-0.014550560729533313
2013-09-26,0.00013850643368759348,0.3814052581198445,3.450704800424858,0.0026683743854256647
2013-09-27,0.0003327187944500118,0.33605938407177993,6.049324330203474,-0.01950949294417148
2013-09-30,0.00039654652580198215,0.031484452937207606,3.1970069551595306,-0.013679944116783638
2013-10-01,0.0006025880870112083,0.19204764770027696,6.683745417953676,0.02314589459685701
2013-10-02,0.00028112576371156785,-0.2773411800318767,3.8168696169576557,-0.03144490458675264
2013-10-03,0.0006231025321179138,-0.07589259013643557,3.6031527593034745,-0.016807025950129617
2013-10-04,0.00036041960271488566,0.8818094461328086,3.6529421403413624,0.011235986989623026
2013-10-07,0.000347505800839764,0.5318457367375371,3.949681877852329,-0.019746741077070418
2013-10-08,0.00040757435842972715,-0.6072087084509051,3.444349561342078,-0.02232724883722792
2013-10-09,0.0006721428414204025,-0.44007592028123627,3.9130810437654655,-0.011721502260999106
2013-10-10,0.0004567428022150198,-0.10871128611177915,3.1565201319142036,0.024027090983549382
2013-10-11,0.0003062973519479986,0.88874048531738,4.66637829995505,0.02064890677991693
2013-10-14,0.00044355800738655457,-0.6174766169223542,4.826065158744751,0.0021117281713460834
2013-10-15,0.0002822869347614014,1.021422194379801,5.476193840868681,0.011188988809079259
2013-10-16,0.0002907396315233331,-0.530785773234852,3.0064531242094574,-0.0027854410100163207
2013-10-17,0.0003236114984579694,0.17693747625750358,3.099142069989081,0.009715504015884502
2013-10-18,0.00047956589563014984,-0.4969386128486314,4.879549076475157,0.008937667379164793
2013-10-21,0.0003373664197105879,-0.44985897652706186,3.945898747906723,0.0020515130310778673
2013-10-22,0.0005307235589605507,2.8139757405296013,17.79540675710645,0.02429280291914182
2013-10-23,0.0003389186513845225,0.6234135381966462,7.7824650116739225,-0.014099029365703952
2013-10-24,0.0004905942924728917,1.214403105273305,6.427645244694044,0.03455489149773561
2013-10-25,0.0003579940492643607,-0.3088743394611253,3.6554997835931133,-0.008527479301938978
2013-10-28,0.00018467866436753977,0.7264963383331859,4.802490352144763,0.003288511433544805
2013-10-29,0.00020333404478381742,-0.37284652863616785,6.698059411665338,-0.003947541020851375
2013-10-30,0.00042441326731161333,0.5502234487547832,3.6197041997962884,0.005259635382727446
2013-10-31,0.00021724231227735356,-0.05180078597061961,5.872018147232646,-0.013866013869815674
2013-11-01,0.0006509402629999878,-0.28960936627672046,6.219607974431435,0.005304907569353201
2013-11-04,0.00031890756263362605,1.199012537419302,6.220998683596951,0.024176241995726766
2013-11-05,0.00031213096334029223,0.9596057758599675,3.4468742783252457,0.045433637064381305
2013-11-06,0.0011004369755935192,0.8137521557932946,4.382650074821144,0.02437675393066563
2013-11-07,0.0005075995437952092,-1.2282309062051118,5.273440280040233,-0.07823808788137576
2013-11-08,0.0010169310487210224,1.8178781566520124,10.243732645271532,0.02507362379834266
2013-11-11,0.00037503309813791006,0.4094869770706193,5.156335167878956,-0.014710849403640314
2013-11-12,0.0008782287619393158,-0.33605320774414843,5.109083263752781,0.01977728580018656
2013-11-13,0.0002750488720904855,-0.026854518840119232,5.247019131329197,0.001893488595328563
2013-11-14,0.00045440127873564107,-1.4075740906194953,8.95241403527828,0.008788396683561128
2013-11-15,0.0001772088431892762,0.4763808322531951,3.321651999849064,0.014272658722618736
2013-11-18,0.00038708304444571185,-0.997931350027932,9.578026884488121,-0.00990719006281493
2013-11-19,0.00032040624108661825,0.09915197506960818,3.9532305942264734,-0.003740615610357878
2013-11-20,0.0002622423001452187,-0.18125414114477897,3.7953445184430215,-0.001250096784358945
2013-11-21,0.00021339716850493786,0.17714095711819577,3.5731305365439634,0.011194360655174318
2013-11-22,0.00035830242060722576,-1.3852024480153349,8.7439763958153,0.009845899868916597
2013-11-25,0.0002613178504163069,0.4019583507044693,4.136470982948928,0.028375215889617333
2013-11-26,0.0004898328170765522,0.0063492549751406405,4.0917294362430905,-0.01983849196691212
2013-11-27,0.00020675735121647944,0.990498756660147,5.279832630605476,0.03460971431289961
2013-11-29,0.0003181094948270092,0.012462015566782956,3.7269765119999296,-0.008836648978519435
2013-12-02,0.00029740731755310975,-0.031193125599118084,2.9508770739004544,-0.02516603808963591
2013-12-03,0.00045286284274525867,-0.12061596649042741,3.421513544557294,-0.0383471646401885
2013-12-04,0.00042997913035973395,-1.1003179528076805,4.690576378949131,-0.02554441048037992
2013-12-05,0.0005222749186548978,-0.38001301437154444,4.116333694632198,-0.020255437940288612
2013-12-06,0.0004174283566894026,-1.282194499117572,9.454604861954463,0.011158671126871411
2013-12-09,0.0004206460158288847,0.5385327162096767,4.054936662724736,0.005208339075629453
2013-12-10,0.0002518883737698969,-0.17116784903414317,2.852274698717415,-0.02765160371856723
2013-12-11,0.0013937738056671277,3.931981305946573,27.484634911149328,0.008640702321965232
2013-12-12,0.0007756247266465196,0.8538256090013538,4.466322674892462,0.00987832558020818
2013-12-13,0.0003784142706547712,-0.12535713151481537,3.415698318591213,-0.0026245331362377833
2013-12-16,0.00047139727440471355,-0.5372112394106379,3.7181346866096256,-0.02192053177734099
2013-12-17,0.0004484596965379496,-1.3303131365524232,9.05262526935954,-0.020353567531959715
2013-12-18,0.0005987907638068294,1.1419628829247472,5.722040098959552,0.01293876900436608
2013-12-19,0.0005223211409315125,-0.7138459598895281,4.025376312619056,-0.0006769420621841604
2013-12-20,0.000280889543128701,0.2555720410483423,3.7020251436566767,0.028039290579155107
2013-12-23,0.00018922280459777937,0.022623646739068137,2.522161421928158,-0.00461916494085246
2013-12-24,0.00019281607881905166,-0.7501869126257813,3.751941700187888,-0.012645553264762022
2013-12-26,0.00015860226374989823,0.4045227451125706,3.8171021916105374,-0.002682831783762829
2013-12-27,0.0005128936215624711,-1.5035935264467164,6.635579219024142,-0.018299316961079892
2013-12-30,0.0003975843968298294,0.5235809232727625,3.9873894037096127,0.013587148644274016
2013-12-31,0.0003423836560086318,-0.5700724770331655,3.958249242777359,0.0006743767008905444
2014-01-02,0.0005733791951003148,0.3763546924114851,3.25122019397376,0.0
2014-01-03,0.0005135752725165487,0.19972382776883751,3.1714454184791667,0.0127648368236839
2014-01-06,0.0003708775027764353,-0.9169211948648668,3.5794070841133885,-0.018868479660401505
2014-01-07,0.0003539552724133668,-0.5360056251128705,3.611206004116691,-0.006141340466288447
2014-01-08,0.0005431562940223682,0.44025343147064633,2.971639469743943,0.016966833137326276
2014-01-09,0.0006769435949522325,-0.21887744185655575,2.7243888759145967,-0.06534651574739092
2014-01-10,0.0005964510524946921,0.8695988937341594,5.533576444227991,0.02833055688160968
2014-01-13,0.00042014778201270004,0.5664550724435296,3.557172304994979,-0.016901766500770687
2014-01-14,0.0003174373359254777,0.6963898021494839,5.277105502464436,0.009190561076994452
2014-01-15,0.00022561263417944266,0.2360893432282073,4.065574444363565,0.017440367760388487
2014-01-16,0.00020378287964966662,0.03352892876186737,3.9101506268702257,0.002762473207721161
2014-01-17,0.00011173428004721849,-1.1692235849784767,7.851541542671133,0.0006892657513830613
2014-01-21,0.000286939119130764,0.1537837477721684,2.6151014274702824,0.009602374354837906
2014-01-22,0.00023540020754577704,1.2812246022942868,8.33176678539314,0.020270945077508706
2014-01-23,0.00043093916020154975,-1.0471091174642946,5.611459858613898,-0.006711428242576645
2014-01-24,0.0008452891117512704,-0.4979008311350099,5.8202876403370425,-0.050407635870974854
2014-01-27,0.0007786482751170818,0.00284498671661199,3.5572836442482245,-0.007820707875345168
2014-01-28,0.0006299832691164687,0.06549834269100699,3.6046909872173534,0.011355562995813528
2014-01-29,0.0007929039543402513,-0.8011151842499847,3.767091886572386,-0.04326561344770674
2014-01-30,0.0006838068692793074,-1.502297720142964,7.635692761375796,-0.005171806686974367
2014-01-31,0.0004569058716444986,-0.6772895904977964,3.486357534969963,-0.0369712857980824
2014-02-03,0.001781790937267919,-0.6725787781858273,3.0650122552700774,-0.06756672982557621
2014-02-04,0.0010831867365228424,-1.4177362325164804,6.8634640325092375,-0.014912942025865572
2014-02-05,0.0010978111969661222,-0.43518228325106717,2.880918031795275,-0.017684820904944942
2014-02-06,0.0006065001142249492,0.03723771749039559,3.1311871258187516,0.021018119062835794
2014-02-07,0.0007556089212332083,-0.37089621674446843,4.300573858979696,0.018953877910915296
2014-02-10,0.000579263202045562,0.15942655145240317,3.9478319286970596,0.0
2014-02-11,0.0006591553874792462,-0.685416541355655,5.4441413866618396,-0.011494248449347655
2014-02-12,0.0006942361045626038,0.3794610561250507,3.3603406189968705,-0.004966927161665691
2014-02-13,0.0010790035036419038,1.2458703980136332,4.196523190338932,0.03666382329980333
2014-02-14,0.0009856992674811482,-0.06644536081663868,3.843587715018782,-0.012882564269424357
2014-02-18,0.0004820605235286274,-0.056025464517492095,3.135234503016458,-0.019640427359586266
2014-02-19,0.0003535745268664653,-0.599696665532046,4.17939728233183,-0.014149140517921932
2014-02-20,0.0004222122388378587,-0.5155606947519498,3.629305830610752,0.0025113089526591637
2014-02-21,0.0003640440344042991,-0.3825310063620574,5.924826375911118,0.03612874238273234
2014-02-24,0.0004083614437924239,-0.021855621815716736,4.944420803637195,0.0016115015821784873
2014-02-25,0.00040546568479165755,0.2734639010473097,3.0196155003378786,-0.004842400971779792
2014-02-26,0.0006369132009283906,3.285256993500585,20.246263187319745,0.006451393677152861
2014-02-27,0.00028582970608068234,-0.7934840578618269,5.901126481312038,0.004811586523989497
2014-02-28,0.00047904465187107223,0.33946936995184446,3.839893348344187,0.015873336009798233
2014-03-03,0.0006006347607599707,0.4027856986730597,3.4080311442782727,-0.009493551865967564
2014-03-04,0.00043898641621896824,-0.3355128367292225,2.764875453894134,0.01028079894807421
2014-03-05,0.00029454319516856954,0.28767309378843964,5.075921902730988,-0.003941788264480994
2014-03-06,0.0003420876692355314,1.1354474770432081,6.924104545265267,0.014117967052275748
2014-03-07,0.0005012866748153346,-1.2225385203939816,9.980839211587982,0.00155624056626813
2014-03-10,0.0007037523830183198,1.4294011730781069,11.088546774182936,0.012365020802318938
2014-03-11,0.0002800175449135116,-0.7432757106240924,3.592616005277484,-0.025672225645589908
2014-03-12,0.00032375500355947043,0.6862809696752509,3.6827000667087693,-0.003947930349514017
2014-03-13,0.0007645358176052642,-0.8698775592862817,4.83456726779704,-0.016753458622022155
2014-03-14,0.0006092582500817667,0.7217436757798957,6.4518220181790955,-0.0032231730220204646
2014-03-17,0.00034672771983000004,0.5570098898267074,2.899657916455586,-0.0016156594325527074
2014-03-18,0.0006547545918952624,0.37369635408342844,4.370989205832555,0.02475181542793603
2014-03-19,0.00032123951732658274,-0.28307798730812284,4.004149388068324,0.0023631914873813997
2014-03-20,0.000440941533446454,-1.3611621873496562,7.216269597294604,0.009397068021611332
2014-03-21,0.001074310083899682,0.13588092428095294,6.683644819964458,-0.02685796226120285
2014-03-24,0.0005929336859205365,-0.32542926440184716,3.9816108179631304,0.04079015924153229
2014-03-25,0.0003271952515176996,-0.3205601445908645,3.545071604974576,0.006893938539873634
2014-03-26,0.00031404242871263185,-0.6685479511539609,2.5819652357865674,-0.0341649918062954
2014-03-27,0.0004892148792525077,-0.3724333299514755,3.3803351177517436,-0.03795354343861401
2014-03-28,0.0002669007266459486,1.1383806128743508,4.619911318858054,0.010642643544984232
2014-03-31,0.0002259089949828009,0.36358225858423265,3.6114600897056746,0.03834334059293942
2014-04-01,0.00038646874127131625,1.3310033251962408,5.510973179336385,0.03843685291457888
2014-04-02,0.00047458868927000464,0.8302858068504765,6.76974371230924,0.02458224513705476
2014-04-03,0.0005786462297171038,-0.11907307267445673,3.2568494424881873,0.0014705909186218946
2014-04-04,0.0005238790198697973,-0.6265081537258634,2.8876923364574085,-0.014058669628910447
2014-04-07,0.0007355858018809977,-0.25838534270495456,5.274332677245606,0.009640316246987357
2014-04-08,0.0004711258097750877,-1.3092024299915543,5.516384757885922,-0.0059214127142088735
2014-04-09,0.0004175952743183485,-0.5220786461029199,3.788874580577533,0.01838947118001011
2014-04-10,0.00032783410644145693,-0.17811545249851857,2.4855165091734603,-0.021363455782219987
2014-04-11,0.000828776054869121,0.0391291500478788,6.977585244573555,-0.0402639659931503
2014-04-14,0.000507710307581632,-1.3986153595459978,5.795184127986795,-0.025119024584677074
2014-04-15,0.0006948293207776751,-0.4224865622596364,3.288037202997849,-0.01360563506524537
2014-04-16,0.0006823482382091108,0.19939361129375588,4.636037761647231,0.01360563506524537
2014-04-17,0.00043699864317668126,-0.04411749124730818,4.730443345515838,0.014990730937567864
2014-04-21,0.0002335871062337241,-2.6476541595307412,16.296868855535866,-0.02137043276044004
2014-04-22,0.00022026836935452445,0.024752014665785405,7.223244664332825,-0.027576650199604202
2014-04-23,0.0004093731037879827,-1.6561790908000689,9.825595316044808,0.0024641993752378966
2014-04-24,0.000719026259506712,0.559817542163949,6.2396645106913,0.011419308212888613
2014-04-25,0.0005725972276074832,-0.45810165785556356,2.71597385867767,-0.022970438453818964
2014-04-28,0.0010029493366426688,-2.7829438139332385,16.962040725335875,-0.07225844325927522
2014-04-29,0.0007797885107664352,0.04801567760296079,4.783768282128039,0.027278323941149374
2014-04-30,0.0009331228051018493,-0.8980746885284994,9.503947311210906,0.0069205437265744685
2014-05-01,0.0004994361981319035,1.395841742564966,7.914739323982583,0.03473437349216102
2014-05-02,0.0004531041125181325,0.46295938280733,10.504507605677556,-0.010042029920480644
2014-05-05,0.00035650986501242483,-0.17772434047155272,4.207310817935443,0.00920891218343689
2014-05-06,0.0002703566884129225,-0.4607662616737869,4.963368802549335,-0.012578585796717778
2014-05-07,0.0004149090976232105,-0.966954388019279,6.949068239568457,0.006728466610954609
2014-05-08,0.000999516333696058,1.4728118037903843,12.540853776311861,-0.011804716134978133
2014-05-09,0.00026661891377050136,1.2278833270710556,7.222625920275461,0.0025412577933439096
2014-05-12,0.0004889947403191836,2.377693929311866,11.516948130105618,0.028358828229523958
2014-05-13,0.00045991559008928183,-1.2321375262031447,8.296004530827611,-0.01407880283477736
2014-05-14,0.0004514471057334882,-1.1475675148023627,4.757618821841426,-0.050459655571089
2014-05-15,0.000456470727531111,0.10416559213270313,3.1548293070222098,-0.0035148566445402096
2014-05-16,0.0003278824090262995,-1.5621412377996733,7.881554272059078,-0.0017622096291933786
2014-05-19,0.0004272612626026998,1.2789551863180992,8.733395208739259,0.0235304931437339
2014-05-20,0.00027470218488807673,-1.0579569596213017,6.057571373380851,-0.0165004839200682
2014-05-21,0.000307446790977971,-0.24731489002876342,3.014471098957106,-0.0017529429499321125
2014-05-22,0.00011779726567179558,-0.1060790834306911,3.6482699692040357,0.012206016851104007
2014-05-23,0.0003950912658878622,1.3751329513980528,7.13382938513188,0.019734559331364476
2014-05-27,0.00018463209664853862,0.6194972035311883,3.082683072523278,0.00846030186805491
2014-05-28,0.0004196201013082481,-0.30997840191178755,7.5868155512734585,-0.009310237908775498
2014-05-29,0.00021953205831338655,0.3402661601415336,3.879305317757508,-0.010256606857757422
2014-05-30,0.00024392421676198623,-0.4199937975374628,4.395647796523331,-0.017331396670984045
2014-06-02,0.0004433694803522328,-0.019320528656963185,4.727087465050606,-0.006137643081922217
2014-06-03,0.0003806214593607855,0.8368030707656959,7.711251903212968,0.0008790767197681681
