,KFY_RDVar,KFY_RDSkew,KFY_RDKurt,KFY_DR
2013-05-16,0.0003645523172173119,-0.08268426622579422,3.2100900253800995,-0.003353674028064191
2013-05-17,0.0001105104789761712,0.4479833100038146,3.766444211223666,0.006696312338594801
2013-05-20,0.00019007946286968814,0.6994131795726509,4.604599634128986,-0.002784619852614245
2013-05-21,0.00021330733479412304,0.0220884235032902,4.384354902871408,-0.011781400511972961
2013-05-22,0.0005110526377057413,0.46560935248088153,2.9764914889275573,-0.007363442814181109
2013-05-23,0.0003366998675658492,-0.3052009472760846,3.4650773012769034,-0.008563824975864165
2013-05-24,0.00032771568958460525,-0.06642810801484006,3.2986403883616373,0.0
2013-05-28,0.00031446699249600645,0.3386558317163151,3.5481772979207484,0.018745017816018006
2013-05-29,0.00022909351724254576,-0.08155812934052944,2.900573302993902,-0.021616640653081554
2013-05-30,0.00026395414392962413,0.7916497168421466,5.850238049132093,0.005734367832793463
2013-05-31,0.0003668620804171645,-0.26567089611616795,3.5055890031213996,0.0005713168382897038
2013-06-03,0.000706189223240421,0.7608265227849675,6.336552976421954,0.013621341128698727
2013-06-04,0.0005977449717015609,0.30906676781276615,5.281150709196132,-0.005086159230866194
2013-06-05,0.0005501977486562693,-0.00021550938667155538,3.935870235772824,-0.009106498736122237
2013-06-06,0.00031034063840493963,0.01893817233671005,3.8305911829447217,0.003994041541556914
2013-06-07,0.0002920713260214227,1.1535068373213038,7.638309887504099,0.00681044457295199
2013-06-10,0.00035577679213894204,0.3037459193522286,3.285694758792906,0.002824469012564723
2013-06-11,0.0003447996653317952,-0.6469417776702915,3.66900534953099,-0.015918626470023955
2013-06-12,0.00024972837776497767,-0.7441918948272834,2.8955010881355268,-0.005747130211746221
2013-06-13,0.0003178270879115562,0.6460819560380554,5.644037569461293,0.021665756681770176
2013-06-14,0.00039870042173350076,-1.0903923648913691,5.519388500537115,-0.02628737324561259
2013-06-17,0.0004728434080133258,0.69918542940144,4.304123411040709,0.047493374407063804
2013-06-18,0.001386863069817418,-2.296382488613946,13.014321327017894,-0.0038727953359001255
2013-06-19,0.000423778609064134,-0.5766388730774845,5.0827611078192305,-0.015079888132336627
2013-06-20,0.0004580895618723639,-2.216417819903423,12.514160062795906,-0.02738305685996112
2013-06-21,0.0004839927480964951,0.3298866415650715,3.7244479938297523,0.014355535304862332
2013-06-24,0.00045223394479653795,-0.4424620125979235,3.1031024204374167,-0.021320374406272435
2013-06-25,0.00019459275786759713,-2.1951887674606776,12.251609987613401,0.009275553602445807
2013-06-26,0.0003465245522963668,-0.3388781092731942,4.867977775795912,0.004605352543961327
2013-06-27,0.00018622070784320372,0.5150340244634803,4.40196019319141,0.031102365735498072
2013-06-28,0.0005800004590919169,-0.6484562344223029,7.9757408126991916,0.04251341996533364
2013-07-01,0.000577757967359927,2.0497369639482215,12.175893175365221,-0.009112870071586343
2013-07-02,0.0002754330335828726,0.3923977306564934,2.497298947657026,0.0075104475290914685
2013-07-03,0.00023692522658888337,-0.35387158321422646,3.87844243798551,0.004798642797998465
2013-07-05,0.00021658860701388114,-0.3289914855097381,3.8497888920096504,0.028318601449885072
2013-07-08,0.00016679407149691776,0.786262018071093,5.831650536330284,-0.003107000679954286
2013-07-09,0.000117890410203723,-0.04771614333151609,3.747626585663023,0.007235137730894792
2013-07-10,0.00023848124005487883,0.5725238808404902,10.166025269100436,-0.007753911005373038
2013-07-11,0.000177442210060265,-0.7083987727328518,4.584131850763271,0.014425785393752832
2013-07-12,9.097731779338425e-05,-0.008817284744090707,3.2723361009362337,0.004592879905788827
2013-07-15,0.00015091926303997452,0.8187160018795226,8.004381311278427,-0.006128486170864367
2013-07-16,0.00032401411448506316,-1.2473409296218763,8.77251274886013,0.0010241061091775805
2013-07-17,0.00019824121967111,1.268512487612067,6.527105126664726,0.014732085633070824
2013-07-18,0.00019402637987403528,0.4728490349656938,3.3701976540858327,0.005030181886720886
2013-07-19,0.0004368900920510814,1.6763889387943651,7.170884756220235,0.021837238130953285
2013-07-22,0.00020444630076275848,-0.337508999568345,2.7597335635776483,-0.013343532272028114
2013-07-23,0.00012786769110911884,-0.35462510168113986,3.34163667377028,-0.004987583753850444
2013-07-24,0.0001959264860072485,-0.006970143025434645,3.1275588385472237,-0.007024475451057111
2013-07-25,0.0003374090420821616,-0.22556912151636943,3.68453982359717,0.0
2013-07-26,0.00019940882981894686,0.6794004211638913,4.739666881582105,-0.007581521722973328
2013-07-29,0.000191577224664014,-0.4936517687571284,5.983477847862254,-0.016368606794674445
2013-07-30,0.00022361465949483433,-0.6781828227513981,3.734039421816129,0.0030895085442006476
2013-07-31,0.00019055522204134844,-0.2704562600548137,2.789961089362776,0.004104623810960106
2013-08-01,0.00016010405157453105,1.0472314623027377,6.4165117878167965,0.004597732005652944
2013-08-02,0.00015279652443312469,0.07965553068859343,4.205129132706365,-0.0035741498610772915
2013-08-05,0.00011254443814282255,-0.17687369263817224,4.372178175601494,0.017241803246224485
2013-08-06,0.00014520631978665526,-1.4198120727900505,5.000997276030437,-0.011122321329286144
2013-08-07,0.00017351736377386974,1.3789966516084566,6.269657018446736,-0.010220004854224918
2013-08-08,0.00014496738018129784,0.6023793859827444,3.442777923234068,0.013772229909458922
2013-08-09,0.00017335921446048503,-0.9600392810090368,4.511866791251983,-0.019437762530733593
2013-08-12,0.00024958549389079586,0.9602673564449341,5.857213719542049,0.00925455540266329
2013-08-13,0.00023140334138414348,-0.6279084086298752,5.303895052835693,0.004085650016975251
2013-08-14,0.00019784317584207374,-0.3609333580135334,4.749923310077765,-0.019558034235178656
2013-08-15,0.00030713932867878894,-1.5354742103124055,6.397074795428969,-0.01571521607608739
2013-08-16,0.0001865566519057323,1.251975432340265,7.195222446120693,-0.010615732694520208
2013-08-19,0.0001523535062386397,-0.6851117449121242,4.281115881410702,-0.005350511633694932
2013-08-20,0.00012408030333133587,0.553034262426639,2.724715674556361,0.01332262309671739
2013-08-21,0.0002170518067857984,-0.6952604787978373,4.204140119241921,-0.010643872400166288
2013-08-22,0.00013776251764499633,1.1374284803320331,5.2955680775647105,0.01960333445994733
2013-08-23,0.00016645215603439795,-0.8843039547188711,2.9928341788774815,-0.026044443594389843
2013-08-26,0.00023362607190206282,-1.5462610282764735,8.26063107814662,0.005905787737442658
2013-08-27,0.0002673319525580725,-1.0960164893728885,3.4414325143572255,-0.04377045868365004
2013-08-28,0.00025015934970642464,0.34319870997190793,3.824748669861212,0.008908633264262722
2013-08-29,0.00010644887658650807,0.7625289155863064,5.446618662715319,-0.00221978689683322
2013-08-30,0.0002987972331635665,-0.491870809167323,5.084560247510096,-0.0162421905728114
2013-09-03,0.000422153350966917,1.5742125331109595,10.328424595146645,0.013460611293617752
2013-09-04,0.00013525110264688507,1.505846481821708,6.76027781651444,0.016026870761961742
2013-09-05,0.0002387457190845385,1.3748309326765284,6.27520311129443,0.025975443931548714
2013-09-06,0.0011784809869467279,0.10570607535813517,3.837664051751346,0.10487981777460975
2013-09-09,0.0005166745925754311,1.4481098470134508,8.27286148438235,0.009573861765244551
2013-09-10,0.0006007788729527297,1.3591656534048882,6.4912855833928225,0.05017327806763072
2013-09-11,0.0003470626545400099,-0.9137169208889809,5.395204027357119,-0.04257969935838801
2013-09-12,0.00012631866898420185,0.8646906626770636,5.210816411461987,0.004717324256170219
2013-09-13,6.055888027060784e-05,0.5519018243546496,9.553601872527675,-0.0032998332000651054
2013-09-16,0.00023161830961484947,0.5701762957688326,4.601378775492242,0.009866232178737278
2013-09-17,0.0001593849358382772,0.8904689101520813,5.1567624759524415,0.009769791663452043
2013-09-18,0.000309900139378901,1.6905483487593658,11.45240634591272,0.0013879803305187899
2013-09-19,0.00025841425650068695,-2.2376750229006777,15.635307317392607,-0.011625310600789973
2013-09-20,0.00045090169988023967,0.22637352980346695,5.830100392374113,0.0018691847651908233
2013-09-23,0.0003629930980506965,0.36293756868741484,8.33856708349293,0.0041928501764259
2013-09-24,0.00016442549064537123,-0.2013973198854585,4.500698446439906,-0.0037261844657101584
2013-09-25,0.00011472386750860286,0.5916519657103754,4.095317564893002,0.006511666895151702
2013-09-26,0.00022424481225180194,-0.3349801065357284,5.635196203202652,0.006008989692369404
2013-09-27,0.00014533488941978308,-1.0593600775270322,6.993012687739959,-0.010655828799335687
2013-09-30,0.00018871988064025276,2.683396081291205,17.917494262958158,-0.0032656734916054475
2013-10-01,6.009874423731555e-05,0.037183370936164764,4.266623993725607,0.0
2013-10-02,0.00013544230931084863,0.8172223388157847,3.3112703656063665,0.01668243740584252
2013-10-03,0.000265078709126279,-0.2143518108297446,3.4466328328955167,0.00045956720167339427
2013-10-04,8.017605830042017e-05,0.18577995157465726,4.3132777451190725,0.0
2013-10-07,0.00016109729622250016,0.3288056553643179,6.657384163152384,-0.005065738465450664
2013-10-08,0.0002296492952322667,-0.6402562410929522,3.976122989677158,-0.0027739406442806036
2013-10-09,0.00032836255969390435,-0.24943802874164525,3.015839925099775,0.0027739406442806036
2013-10-10,0.00012361332649272645,-1.1485210699836552,10.32474713665132,0.013300137433513104
2013-10-11,0.00018130120322529226,1.1987809352471916,5.791955398373483,0.03491833929052701
2013-10-14,0.00018104211353636417,0.3360948159966668,2.8104078703524187,0.003951817098319488
2013-10-15,0.00028818478941259956,0.6314632718750266,5.194748992003396,0.013060580931398835
2013-10-16,0.00014924216135410895,0.8825967690938503,4.37598423395206,0.015876713488547356
2013-10-17,0.00016866173657149788,1.0444439382342254,6.267171255368535,-0.0021307407557689118
2013-10-18,0.00017847248611474012,-1.6373257225464455,8.743496726630072,0.008073047754774798
2013-10-21,0.00013396342136631187,-0.665196764085789,3.9368574811837624,-0.004665932065126999
2013-10-22,0.00019973341171075317,0.38749459741985315,8.640708946926067,0.002547651930238981
2013-10-23,0.000120343174875063,-1.623201295463893,8.68062259501683,-0.014523961452522105
2013-10-24,0.00015351534946581144,0.29531604219593327,6.700191703265001,-0.0043122467939751274
2013-10-25,0.0002364705376799419,-2.7344647496912584,23.62463067690144,0.006890688234066467
2013-10-28,0.00018608602620089057,2.3829435237590557,10.732866066873724,0.012369490996868127
2013-10-29,0.00011631264361475193,0.1766607669914605,9.266494996148891,0.005917323718588552
2013-10-30,0.0002323893379223669,-0.40980101580416306,3.8936868021550928,0.0
2013-10-31,0.0001781414182164816,-0.0698112611544643,3.270808900854501,0.0029454078326325295
2013-11-01,0.0001950366625121056,-0.13204367510637,3.761773717355164,0.004611383449101947
2013-11-04,0.00011620701441888569,-3.4829613299141418,19.922929755634065,-0.013050279546335641
2013-11-05,7.938133582701315e-05,0.40314852022914693,3.0403391660830015,-0.005097565159524198
2013-11-06,8.42323000632182e-05,-0.3419661389182129,3.3217731304418865,-0.0029858318033562092
2013-11-07,0.00021652794527712187,-1.3794909437650156,11.038792572594422,-0.011600617722041573
2013-11-08,0.0002958229406352662,2.0922840083227987,9.881201308035195,0.015437865066725287
2013-11-11,0.00014383822723800212,-1.0806010018696068,6.286175759504244,0.0004253252998145385
2013-11-12,0.00013017545702063825,0.22654097622929176,3.4750115605886176,0.005514504260458519
2013-11-13,0.00011799746274449255,0.08729062630064904,4.79103585414627,0.008004889133578885
2013-11-14,0.00015546416922108014,1.20931487356299,4.505417437074799,0.015407562199098113
2013-11-15,0.00015148278350975896,-1.7223987535288192,9.76321653388035,-0.008298871695117782
2013-11-18,0.0001724147347202374,-1.1425913749216463,6.850809032429518,-0.0004169002799931931
2013-11-19,0.0002069465986763924,-0.8815227655849256,3.654726562509946,-0.030901833142285007
2013-11-20,0.0001377668357643962,0.3405873543772054,4.558529223767696,0.0038619451918648906
2013-11-21,9.09067615001407e-05,1.206144516639395,7.54632319775671,0.004273368363187036
2013-11-22,5.474066611155754e-05,-2.094131356655521,9.666467781002941,-0.008565211233393377
2013-11-25,0.00010798589091827403,-1.1874605943228496,5.8020779771470385,-0.010811073910913294
2013-11-26,0.000140769484246091,0.07235938484600965,4.21553355461504,0.0
2013-11-27,0.00010975009208634143,0.827725295564575,9.087122930673782,0.00650050668635016
2013-11-29,0.00021882189724498167,-0.2337428175077183,3.583421602450183,0.000431664413137689
2013-12-02,0.00029073626057799054,-0.8634460173724233,4.600475590102809,-0.006932171099487849
2013-12-03,0.00012778371200942632,-0.1255674029903637,3.1917975631173747,-0.0026120263513433883
2013-12-04,0.0006353879936377997,0.13491639804975836,7.287777563953097,-0.019366974986521512
2013-12-05,0.0004368162747061718,2.8899214495774066,16.520599668079768,0.062035694499722016
2013-12-06,0.00020601129861978992,-0.628810863324376,4.564764752385286,0.01739152512280917
2013-12-09,0.0004998215041262674,-0.3839905528869369,10.642188084658047,-0.001232163702718836
2013-12-10,0.00029035022821984405,0.42269605169606717,4.822650214558087,-0.015324516244464625
2013-12-11,0.00016805050073547478,-0.09286279856867534,2.8151978196848306,-0.0020888133592498193
2013-12-12,0.0001269969830172196,1.0005134466461914,4.124822824073372,0.01946637800558193
2013-12-13,0.00014412024918766385,0.47451850378037413,4.9311356233073855,0.013039956263378283
2013-12-16,0.00028406612840792305,1.0154073181580943,7.6825393274533855,0.03383400566175787
2013-12-17,9.411291443504622e-05,-0.7004183112504011,7.475046693540165,-0.003921525026878925
2013-12-18,0.000227433572105081,1.0777859094689557,6.365219125835554,0.005876718823794924
2013-12-19,0.00025665485421660125,0.5404961559379694,5.706572541766986,-0.0015639061588226255
2013-12-20,9.681728156174932e-05,0.5772020458316228,3.7177881893239992,0.015143216037280638
2013-12-23,0.00014831438054054932,-1.3014659132906923,12.716802860569247,0.00038513691511221637
2013-12-24,0.00010892144699885859,1.7116061194145629,5.830660543004647,0.0076747387639168885
2013-12-26,0.0001084091585331992,-1.0276800198226026,5.243861642792363,0.0015279047896594733
2013-12-27,0.00010317836693767064,-0.2220384383603407,4.557121443741014,0.002668020645016256
2013-12-30,0.00013675985676626478,-0.4112878009288239,5.0682410286639055,0.004557608897106213
2013-12-31,7.03771222077635e-05,-0.8106799633277885,3.9460518684767614,-0.010283697415741422
2014-01-02,0.00010978754974085865,-0.40166986639648455,4.649165620126906,-0.0053745861527483285
2014-01-03,4.3225972204747785e-05,-0.5697036337724031,2.940566282562777,-0.0026979230949408795
2014-01-06,0.00013247418124793633,-1.1131930710012783,4.9411135527118555,-0.014774619494134278
2014-01-07,0.00023128725006179863,-2.2446215122396143,13.978055086686673,0.008968578165801322
2014-01-08,0.00019995223136702744,-0.47631908866375955,4.217163014518248,-0.016833451975630354
2014-01-09,8.73863185033126e-05,-0.5950801067539938,5.154891540832354,0.0070810620295231885
2014-01-10,0.00011709892542768999,1.103846183184618,5.29801734633901,0.004302771918481607
2014-01-13,0.00015134028330433076,-0.971586629147736,3.3461600909741644,-0.025297848323355243
2014-01-14,0.0001900586279120163,-1.0826330689328763,10.06367565065794,0.007577355815974851
2014-01-15,0.00012868220203512374,-0.8980063812350408,5.5673632691529535,0.010669940648703857
2014-01-16,0.00011423492567140581,-0.5040971843084728,4.411709982643346,-0.001179823941012792
2014-01-17,0.00011639541980553071,-0.15138352538659494,8.076267011671053,-0.0035482993991258205
2014-01-21,0.00010760390489953941,0.048254525439322904,4.840812876556382,0.006299318691258993
2014-01-22,4.606193404698658e-05,-0.038557922072837245,6.093585078966015,0.0046985026376762384
2014-01-23,0.00012884581601695647,-1.7061630916760255,8.875733188120673,-0.010997821328935231
2014-01-24,0.0006797296092314661,0.673443708180922,12.821607752447433,-0.031289973993189335
2014-01-27,0.00031008293559838153,-0.5084079398831975,2.492623832179184,-0.013125835109911499
2014-01-28,0.00018437082807342298,0.11476300712806058,3.2822719481338174,0.0032976567586029404
2014-01-29,0.0002166516745338335,-1.1479386758747712,4.951928821664825,-0.018692048883806045
2014-01-30,0.0002765796961125999,-1.2109616683011741,5.776596375834842,0.008350630734852427
2014-01-31,0.0002772577297504371,-0.25647284598144554,3.56721466160269,-0.024838260903239817
2014-02-03,0.00069712137478822,-0.7735078971011864,3.9279626564884436,-0.038232216888485215
2014-02-04,0.0004117010504723782,-1.2332573195977186,10.48968376143269,0.011886570996443524
2014-02-05,0.0005597241510349099,-0.4438265087889161,2.8046715580963144,-0.015435961426063738
2014-02-06,0.00039229697532557224,0.8206697912789765,4.603555061630211,0.015873474210736038
2014-02-07,0.00030577104106922445,0.5826384444920842,4.953765941897597,-0.006143125412474859
2014-02-10,0.0002032979146088972,-1.1164286364852931,5.9024774437530745,-0.016419184366828876
2014-02-11,0.0004752957889969468,0.3831531045658161,4.456175919867921,-0.00044754515426870256
2014-02-12,0.0007118374811809823,2.8232114730508155,13.759799427277317,0.04592974022076435
2014-02-13,0.00023060344403270483,-0.8031386970781006,9.227327026247282,0.009361875543637765
2014-02-14,0.0002863763579403147,-1.3370089259648132,10.655511742339753,-0.0157955561627503
2014-02-18,0.0004507778634233361,0.20787894152021913,5.2629966059256175,0.011550943572564698
2014-02-19,0.0002872416163150008,-0.2029903058312906,3.3665624584494935,-0.01327344083413573
2014-02-20,0.00027067592441041086,0.7594311462554434,4.4659661499269685,0.01539793288996849
2014-02-21,0.0002731787624728368,1.442092251371871,10.249007137728611,0.004658293295090488
2014-02-24,0.0003070704030075142,-0.2770019220368764,7.724840471468675,-0.00042266972798499225
2014-02-25,0.00032948075667288987,0.792703228685118,4.546242210466563,0.0042176710073706936
2014-02-26,0.00035324306951969593,0.42015922137788575,6.499890955369327,0.012547189590510488
2014-02-27,0.0003607555519307825,0.2363517618775353,3.363538231201792,0.011981096908302735
2014-02-28,0.00028289508098019485,0.8019497551719871,4.538506868792203,0.04182332255635002
2014-03-03,0.000794291274216135,0.5635474401162655,5.792681718890604,0.008237241906879689
2014-03-04,0.0007813134103340515,-0.04256216792382656,2.753394430098339,0.027356702298419577
2014-03-05,0.0004818809744668386,-0.5361756804632805,4.4083485225910755,-0.021126230400914103
2014-03-06,0.00025077554213975855,0.22369728159756502,2.85624683939594,0.0027136922809321007
2014-03-07,0.002242315258069623,0.6267706207696809,4.556370359003766,0.1277559732059772
2014-03-10,0.00023942261959515119,-0.5301852894941615,5.009097268717689,-0.0006817258177824748
2014-03-11,0.0005569864742113489,-1.4968653940252226,8.343270030263529,-0.02660368440180827
2014-03-12,0.00043477450434464723,0.07968299058056771,4.523239772909124,0.00871542993377572
2014-03-13,0.00026587371506094223,-0.8297383034526084,2.771908009195179,-0.019629065109200816
2014-03-14,0.000242926063452586,-0.4117608758418064,4.849210588310999,-0.004612314243911175
2014-03-17,0.000208000096577124,0.01479639656676111,4.100726790795759,0.010963849624361366
2014-03-18,0.00019656143973258852,0.6007565374348077,4.292967464897093,0.025009890662419654
2014-03-19,0.00041882714572909923,0.5092115343605021,4.211744588272135,0.011257173728131953
2014-03-20,0.00022455592729704938,-0.5117039890220066,3.7363247200895167,0.011131719352945879
2014-03-21,0.00016280370174394924,0.6695362778596299,3.0451728952168278,0.008684155418670514
2014-03-24,0.0002150110702263451,-0.6284923752668837,4.869594393672513,-0.016091610208243345
2014-03-25,0.00031287826543456397,-2.012319899379407,10.47162543673781,-0.0078031834588982996
2014-03-26,0.0003295320181058968,-0.09549703528863679,4.346408665078951,-0.010270667979538572
2014-03-27,0.00045252216522957835,-1.879708743400347,9.448509951133605,-0.013511155978555678
2014-03-28,0.0003323112025343117,0.49521834449150076,7.030480156472599,0.0003486406447335
2014-03-31,0.00025394894253292426,0.4724665982286485,2.990768806892863,0.03730121053272395
2014-04-01,0.00018809949789493075,0.6131559503699326,3.3711888024655456,0.02258477923678326
2014-04-02,0.00025681841797757065,0.81572629772649,7.739098016326717,0.002623882285243795
2014-04-03,0.00013656754553934241,-2.0729138882635865,11.899579824737256,-0.006572471050025452
2014-04-04,0.0006979792865578458,-1.9530893567350407,6.740525971535019,-0.0455315728761021
2014-04-07,0.0005108816023030699,-0.8152057774431091,6.390235800363995,-0.013548780083444179
2014-04-08,0.0004334437132384684,-0.36990711155643885,3.129959261708756,0.004884878186340202
2014-04-09,0.000309358482413112,-1.0215384445808195,7.686792732863032,0.01554160185372977
2014-04-10,0.0005939123305341193,-1.2213699834992244,4.579448702322187,-0.027446574496150955
2014-04-11,0.0005879589793058475,-0.03933956248956798,2.4771932841322797,-0.02172071586473745
2014-04-14,0.00022397199181283192,0.07806195662081578,3.4902461159606464,0.012875778170089891
2014-04-15,0.0004906115746538365,0.013948184673222883,3.6667598196516193,0.012361071990219852
2014-04-16,0.00029890730468393786,-0.5576325057987203,6.708921961933926,0.034837166551497045
2014-04-17,0.00039143845484608243,0.7936640550958719,4.359418142021229,0.027087421105864262
2014-04-21,0.0002145292863396298,-0.9107993030077506,4.834182645040493,-0.021678309616016467
2014-04-22,0.00012753191387717452,-2.1171458437744723,14.887138965647264,0.015058078402584663
2014-04-23,0.00024940128759710125,-0.7511063185074384,4.749309771551888,-0.01169228217292373
2014-04-24,0.0005829351130549508,-0.41614579828839643,5.513846304613102,-0.012510732595266028
2014-04-25,0.0004173160471552939,-0.5838378105686943,2.90100745974621,-0.022364663152178554
2014-04-28,0.0008721002725560857,-1.9020525871795453,15.181056671455336,-0.009087717840167375
2014-04-29,0.0004920981930600764,0.6501230209628983,9.45920779642888,-0.0024609517097857747
2014-04-30,0.0004585658362023729,0.06876912411901333,4.308227962396862,0.022277265808061664
2014-05-01,0.00046890517934644675,0.38700291385423535,4.0663034574035155,-0.008643006996926772
2014-05-02,0.0004816533784656332,0.0406084443831385,4.1127558397401005,0.006920536647969655
2014-05-05,0.0003057272037708686,-0.25603436397262785,4.230590122651547,-0.021258938728284882
2014-05-06,0.00043103456170586423,0.2128809312782857,4.894961726052165,-0.007424389657504804
2014-05-07,0.000630190316016244,-1.2412617063630869,7.874648333037635,0.01129144008432359
2014-05-08,0.0003331529493955382,0.6834305743457686,4.7274041081881935,-0.009873054812347792
2014-05-09,0.0005081642645511083,0.11165333835768275,6.246910999392002,0.017910977027950192
2014-05-12,0.0004945008450921623,1.9193088670919032,10.264664561736296,0.049237582511266975
2014-05-13,0.0003550461872713214,0.03635482220532898,3.169667401901981,-0.0016581658463934446
2014-05-14,0.0002756253995239287,-0.6823790530508197,3.2782292884157154,-0.02045336051985336
2014-05-15,0.000547418473388936,-0.8990137575016035,7.440926707241283,-0.020880306967805407
2014-05-16,0.00034702849481655664,-0.41633305672141036,3.8970165806829886,0.01203374231679133
2014-05-19,0.0004487065164661543,1.6040453633863176,6.780734876512257,0.016943744430150787
2014-05-20,0.00047500468841923845,-0.7234751166005183,3.5085139965871597,-0.030362139909438923
2014-05-21,0.00037786508994146667,0.39134944976613345,3.573259001463663,0.014101609281532479
2014-05-22,0.0003291213921471752,0.7427316461974031,4.656972515778267,0.013905621194242102
2014-05-23,9.69934097003714e-05,0.3285047245189603,2.973028003325309,0.016700490486186048
2014-05-27,0.0001918218185059985,-0.6917833851777025,3.6044481113095523,0.007589602906989512
2014-05-28,0.00021177917593345904,-0.5040086630136604,5.995178600892258,0.010464456359644991
2014-05-29,0.00016400856804238466,-1.0041925149450803,4.063600648345538,-0.010135800519340599
2014-05-30,0.0002155948612659345,-0.25969501082720364,3.588834994767731,-0.001973625825123726
2014-06-02,0.00031263632388571245,-0.2038387556961564,3.867325371665685,0.012434661468468278
2014-06-03,0.0003165722911436444,0.8699079937106157,4.529125841110067,-0.016394016136967338
