,IART_RDVar,IART_RDSkew,IART_RDKurt,IART_DR
2013-05-06,0.00011535470397623723,-0.1803131422495951,3.3360216775014764,-0.0011534026653539087
2013-05-07,0.00016571022811998748,0.9701038082454848,5.435745411043333,0.010618495828014662
2013-05-08,0.00013642149430027848,0.5667490114324009,3.6793149853267524,0.006544340132750737
2013-05-09,0.00016430339280659002,-0.43509164300397185,2.843277359148919,-0.003409037489273903
2013-05-10,0.00012525224491074691,1.5131045907761105,5.680354801767973,0.009629074682427241
2013-05-13,0.00023221410802915193,2.809143341070184,14.979131478811825,0.011210935490575391
2013-05-14,0.00025815255288827595,-0.1318214040424765,4.385663728849556,-0.0002788571446643573
2013-05-15,0.0001913092662954037,-1.216968990638782,6.156971954424945,-0.010086945154457183
2013-05-16,0.000286260816760066,1.3908107311185924,5.7836962515426125,0.01675554465653395
2013-05-17,0.00012875899075070715,0.1406671306787655,4.649670000057425,0.011563950768302078
2013-05-20,0.00011826189951089879,0.5098362820226275,3.382297674435162,0.011702460715814933
2013-05-21,0.00024590061009345055,-0.2940972933414805,3.3729566754962472,-0.0005413261442424044
2013-05-22,0.00021012232301084898,-0.1537517277196114,2.9552688435938093,-0.011982660040795068
2013-05-23,0.0002519246865215855,0.8165761976093601,5.500292823473704,0.0002738802995856382
2013-05-24,0.00020891819965927533,-0.615734060350047,7.9476809697591415,-0.003017311300283154
2013-05-28,0.0002493561603977428,0.43751126248265443,3.3240906983980936,0.008480367920994603
2013-05-29,0.00030073469612670797,1.0471250425133374,6.644186252040802,0.012721784784555101
2013-05-30,0.000250902258955627,0.6063105568287622,3.8489167357888614,0.003758393685845185
2013-05-31,0.00017841755976855786,0.3250018992202289,3.2310669080049643,0.015157849051365968
2013-06-03,0.00022270064956725198,-0.4453512170638465,3.9126036054168756,-0.02566299616603729
2013-06-04,0.0002579183574802185,-1.0078026802728939,5.850683360280031,-0.01996511003274648
2013-06-05,0.0003670154511449968,0.7821399082193663,10.202808136554186,-0.009715607574103391
2013-06-06,0.00022254196763133723,-0.4982239083761436,4.343239668464353,0.010820025104792741
2013-06-07,0.0002475896601552935,-1.2499729553350787,7.884827915571408,-0.0019335456928528671
2013-06-10,0.00028796950376215055,-1.3935125363404848,11.006031383241297,0.018354220717544223
2013-06-11,0.00036270392881387697,0.07025239076420237,3.54437666741677,-0.01559325809229506
2013-06-12,0.00017624290552381396,-0.11044813653748854,3.5387206541016276,-0.011647442037189037
2013-06-13,0.0001890289997633487,-0.18643503301237094,6.206548379070635,0.0050083579930801925
2013-06-14,0.00017627094232244795,0.049110800770365254,6.301619315411015,0.009117400058575864
2013-06-17,0.00021732768440295145,1.1262666711832103,4.251577363744136,0.015284086154190746
2013-06-18,0.00017669072414490785,0.6536941646844026,4.134644834030422,0.019048302290958663
2013-06-19,0.0004224169216721359,-0.10022590876725576,4.83063561245322,-0.026661117948497903
2013-06-20,0.0006012224354208047,-0.768594444089912,7.892569582997984,-0.01484772986875793
2013-06-21,0.0001230284248063666,1.3405611598235867,7.1772433952052515,0.009648648517495584
2013-06-24,0.0002811186172013458,-0.7405996509848275,4.563173158221359,-0.005777922092252474
2013-06-25,0.00024148952228835116,-0.1829039889187371,3.8312173198713158,0.0013786848625643167
2013-06-26,0.00012921578418849877,-0.1350555202580578,3.5817004899280764,-0.00941313705792357
2013-06-27,0.00017926949680691936,1.1528783956294486,6.532653905326716,0.014635081039075182
2013-06-28,0.0002376653209528939,-0.6078834173661809,5.49544131283013,0.004103466184645299
2013-07-01,0.0004423737379651075,1.8764537445908525,9.548163235005227,0.0019091236697486025
2013-07-02,0.000346066189997338,0.7530951002967483,4.553998966115617,0.001361470598320924
2013-07-03,0.0002755820879633493,0.6675314863463081,3.1299801237022313,0.017532532237575005
2013-07-05,0.0001620401597449316,-0.3075782178643287,4.6276122306348775,0.011431733616610096
2013-07-08,0.00025513733512341687,1.7942904742070889,9.527687522238748,0.00947115735466264
2013-07-09,0.00016883227219577221,-0.9840765758541755,5.4609652299943665,-0.007886423837184076
2013-07-10,0.00013585621223115917,0.8335322579496084,5.269641827883208,-0.0015847335174785648
2013-07-11,0.00017711313333665157,-0.8645132985184617,6.063324425271594,-0.009828794497088289
2013-07-12,0.0001238088524935225,0.3360220037332689,3.1904100264423825,0.0026660105722546845
2013-07-15,0.0001868997584475199,0.00472399678565167,5.501865638461864,0.016633941279496245
2013-07-16,0.0001246565016231927,0.11517325867578444,3.8412523553637183,-0.010529131506295641
2013-07-17,5.187481039071882e-05,-0.5009496559459041,5.6158149515770095,0.005804713022026231
2013-07-18,7.685666987653499e-05,-1.2955290347200983,6.0255065407082355,-0.004218303340126184
2013-07-19,0.00016877666565206923,0.06603713602273968,3.2345259538951416,0.0005282620581521513
2013-07-22,0.00011666595950648281,-0.8729073392546337,4.346213463163409,-0.003438596166876362
2013-07-23,0.0001653176495284806,0.9330268764263437,13.10161862665039,-0.00026505895835438054
2013-07-24,0.00021843800493146048,-0.6573869662794547,4.226739757508473,-0.0061146009998540585
2013-07-25,0.0004389754971374998,-0.3415218864804524,6.064190020075585,0.013245226750020489
2013-07-26,0.00022618351411889787,0.24379261286864254,4.746289080055766,-0.0015802479343314246
2013-07-29,0.0001814257093875695,0.051182906422456084,3.282865921890543,0.01074856386997114
2013-07-30,0.00011711198718285964,-0.5451051153068514,3.654054991799315,-0.004966629081939455
2013-07-31,0.0005868605843015122,-0.553738417297009,5.233347509030808,0.0317241304027287
2013-08-01,0.00111182248404889,1.7734181160786147,12.890636252114897,-0.02129645537325109
2013-08-02,0.0003351470704187706,-1.28885468829741,6.380000175121222,-0.0010379346796387523
2013-08-05,0.0001840695596958653,-0.4866396469368075,4.876305929397341,0.0010379346796387523
2013-08-06,0.00018856441159840825,-0.4866936526499292,4.406086093593775,-0.014629361883177872
2013-08-07,0.0002170957678294168,-1.536694973594217,9.669698614621561,-0.006335871415188432
2013-08-08,0.00014880575027990635,0.38641876877733294,3.0369808040897968,0.01315462342699325
2013-08-09,0.000162519185725253,-0.37488262209988277,3.1573508529330523,-0.007345206354050671
2013-08-12,0.0002456699424433845,-0.5851089523071472,6.109356962850913,0.0028920751063732375
2013-08-13,0.00016011697629097487,-0.530161792598917,3.4182723125592203,-0.00473685096226939
2013-08-14,7.290001849964008e-05,0.43749800956659723,3.936076177242351,-0.01194123251230117
2013-08-15,0.001313286514393924,3.422692792213703,21.847873981577415,0.09443609018680732
2013-08-16,0.0005688242731892955,0.36399210062837556,7.285488170169873,0.005571141937696478
2013-08-19,0.00032801542077339906,0.18837663401510993,5.135027210416388,0.01676676404195021
2013-08-20,0.00017172709849735723,0.6259636373325086,5.223341684307688,-0.0007127955799668406
2013-08-21,0.00029244492504730123,-0.2154413852770878,2.7625640402749903,0.004979216095916339
2013-08-22,0.00044975273224261456,-1.1408613974784818,13.32630507680351,0.004719263235337223
2013-08-23,0.00041339096588404394,-2.0649305356468437,9.470238139936724,-0.016615668675058703
2013-08-26,0.00013807100177304813,-1.5027120548606487,6.681752102647676,-0.004798377728710612
2013-08-27,0.00035255880918474964,0.6760558650712759,5.019379943019194,-0.008210622884550656
2013-08-28,0.0001111886798248417,-0.2001316767930368,4.263516607161674,0.001937936606074775
2013-08-29,0.0001698485028185715,-0.4102775599858335,4.948994486024693,-0.005825210505590039
2013-08-30,0.0002497179241344015,0.6710244932279198,4.914931186348983,-0.010768630475621599
2013-09-03,0.0002177912966042448,-0.524664760860891,5.136544530958717,-0.011134644572740715
2013-09-04,0.0001507682670440089,-1.321722151079197,7.830893349973371,-0.0007466833140119533
2013-09-05,0.00020031916113160406,0.07112706341827484,4.3574000700934326,0.016055723041835446
2013-09-06,0.00039972086959382664,-0.8339367515517921,4.695159829158792,-0.007378390581236793
2013-09-09,0.00019545889591093403,0.6130131645980853,2.6670673351598126,0.008357964502330173
2013-09-10,0.00025769268014383834,-0.9128377152314546,5.2329694411736964,-0.002450932659530558
2013-09-11,0.000421340823118392,-0.896241348872752,8.977740225460764,-0.0012277472383224186
2013-09-12,0.00025579165517954793,-0.816759046995601,4.496096457553995,-0.012858733061761107
2013-09-13,0.0003648480131242891,-1.274187445641919,5.123332340804176,-0.0034904049397685988
2013-09-16,0.00014395659567265802,0.8515901742359034,7.215859942134695,-0.005258507040061033
2013-09-17,0.0004924644343586868,1.1440466533954856,9.995873734090928,0.001254547837128861
2013-09-18,0.00039099488319160804,-0.20697238175792812,6.910594176329854,-0.0030136637575264302
2013-09-19,0.00014573421514994553,-0.06402951575860012,3.626466535393434,0.004016069856500604
2013-09-20,0.00020831525046354702,0.28752742051748714,3.8792655279571227,-0.011843354051178423
2013-09-23,0.00024146599821608516,-1.910482219942361,10.608408070813317,-0.010703517341994928
2013-09-24,0.00020184482679965748,0.1548360207809663,2.341825260160423,0.006384902619878563
2013-09-25,0.0006700886933774721,-3.6708142299948756,21.615114452647234,-0.016168605789895096
2013-09-26,0.00023924443478680338,0.9765140863086116,5.3577011843466735,0.028817396369432036
2013-09-27,0.0001595716230056458,0.025349842030237286,3.5921606927858654,0.0032626959113386533
2013-09-30,0.00020989863106743087,1.0564237783600094,4.653222589322351,0.008483084803929675
2013-10-01,0.00040283114400611474,0.8671043319039833,4.049153338060365,0.018462062839735616
2013-10-02,0.0003403811346947096,-1.061721004368725,7.600489975625397,0.0007313910049648875
2013-10-03,0.00020811179260810163,-0.16302917211863288,4.817021820150595,0.0029205180164781908
2013-10-04,0.0002245776755071992,0.6888263165083555,3.4118096307512675,0.005573744924172619
2013-10-07,0.00010328426281112321,0.4066923759473541,4.52794868253816,-0.003389013004560404
2013-10-08,0.00011205054114233366,0.36521661806886563,4.273161682533795,0.0065256062384220215
2013-10-09,0.0002899479516676113,-0.41412024662468266,4.07093452704926,0.0048065943250685805
2013-10-10,0.0002445922977059108,-0.9685018956867881,11.607781344920992,0.023926333259563837
2013-10-11,0.0002482973501944824,1.5472638026335286,9.320056167630554,0.009319638750133752
2013-10-14,0.0001257099221015544,0.7316137446876371,3.2776497807051603,0.012216447886073567
2013-10-15,0.0005455986643492884,-2.3845412369858634,17.815128703003758,-0.015003212411062616
2013-10-16,0.00022611543371983022,-0.034552737850696257,3.085288279588321,0.013627650556739201
2013-10-17,0.0002834374955915963,0.8910105417130771,6.825614598315669,0.010497586131887005
2013-10-18,0.00018289495573127175,-0.40276159745693113,4.593886609369977,-0.0011357184639271267
2013-10-21,0.00024175962522744423,1.416701829415197,6.305059811059408,0.001362752848581117
2013-10-22,0.00021181019605453103,1.952245131148067,10.102863040210844,0.0020405855832388298
2013-10-23,0.0011975294340492017,1.965507622348349,12.280848327463696,-0.016442525803350705
2013-10-24,0.00034400003526937316,-0.3266916506194383,3.953424954661803,-0.0027668451414846196
2013-10-25,0.00022817163225020097,0.561667851556455,5.175676312774021,0.0025365169831759182
2013-10-28,0.0007996447805578036,0.5800927884943348,6.574639896252789,0.005283209716202997
2013-10-29,0.0008049700118035503,-1.3179318405839515,9.34971653509569,0.037765780969023055
2013-10-30,0.0004571700825049417,-0.9017598137703671,6.284672279143373,0.009004123246390439
2013-10-31,0.00021814648952091085,0.16808977116536622,4.001648794044419,0.0008740385171814857
2013-11-01,0.00024912197398446474,-0.5133112574163634,3.0146465784336964,-0.011423674820958851
2013-11-04,0.0003984293600014849,1.5136365437821968,9.796792507803598,0.021205341983872916
2013-11-05,0.00023467115533201953,-3.283549081234424,23.526002155473723,-0.021205341983872916
2013-11-06,0.0008428167634208655,-1.364707519484164,4.997003212006395,-0.0652751866085386
2013-11-07,0.0011926022478778748,-0.02626798905374012,6.17854874155003,-0.0014161437010034028
2013-11-08,0.0007162701144654479,0.8038591498013449,3.625298563742416,0.02403564602572894
2013-11-11,0.00046092638932401385,0.6781732727035329,4.435307969895005,0.02437200803447981
2013-11-12,0.0003819706175803828,0.0920406291594096,3.894374798402875,-0.0015763994516122537
2013-11-13,0.00017483078033302834,1.8079657099142,5.922869774875468,0.005170293867652553
2013-11-14,0.00030048449126508916,1.1519169480553098,6.738778244932973,0.01645583089641489
2013-11-15,0.00013317097875731684,0.39835876110777313,3.7519161417067464,-0.005529152646390312
2013-11-18,0.0001850866248496116,0.039334921899152435,6.027332180736706,-0.012497418012924033
2013-11-19,0.00024258672535081566,1.433197220740873,5.474494698576741,0.008942648661999897
2013-11-20,0.00023863801934319483,0.9799341754535461,4.306206908366478,0.014801949578621798
2013-11-21,0.00013291593612836894,-0.423693272772578,5.0523931849040755,-0.0061592365008849015
2013-11-22,0.00017203663225175703,0.3211032002457068,4.529685516391265,0.013805412641890502
2013-11-25,8.233171652036696e-05,0.21608615814631532,4.645453701189613,0.0
2013-11-26,0.00017564475733514683,0.4961991049040369,3.6107500420528673,0.0006526705333396166
2013-11-27,0.00019048734290092297,0.6380482102820747,3.6823595108543166,0.0026063872836181723
2013-11-29,0.00033461351299686747,-0.10417181400064388,4.682534800769468,0.007563558641193957
2013-12-02,0.00013667821086027542,0.6389280653137908,3.4139848836226854,0.0010758473334631091
2013-12-03,0.0004153011171781118,0.5562260947244113,5.837611198162294,0.0032206575724957887
2013-12-04,0.0003153734871926978,-0.07674974484903813,4.2882481169930395,-0.0008578597811568223
2013-12-05,0.00026346184551854173,-0.31600441665189893,5.052596153822643,0.000643431657587179
2013-12-06,0.00022222163336347255,0.6846081327744473,5.790420148584441,-0.00021438833116560474
2013-12-09,0.00036124935753014753,-0.400955205469053,4.4605562062077295,0.008116148780827448
2013-12-10,0.0002616032725480182,-0.786125993527602,6.511415020263685,-0.004904584089179931
2013-12-11,0.0003298344662487927,0.0005589129339894706,8.253880724238678,-0.012043070285173929
2013-12-12,0.0002370958670789913,0.49106187800321005,6.385310385999454,-0.002599741498891195
2013-12-13,0.00024567548969516527,-0.9430051397964251,5.845981855443964,-0.009590265517004148
2013-12-16,0.0006895359898198474,3.4301538309084547,24.254986722008834,0.007636079596915479
2013-12-17,0.0004622496579707563,0.34785773704031775,3.792166396862455,0.00043459368066001147
2013-12-18,0.00042662317681600346,2.2871196723215768,11.557027078275885,0.0047681495792093465
2013-12-19,0.00018634958791234678,-0.7067199087335614,5.078575914929172,-0.01393447323482544
2013-12-20,0.00037842899419677177,0.3723821510236028,3.273860700113104,0.021688119661040783
2013-12-23,0.00031141623077761307,0.13543168688692098,6.603367920180364,0.014272220412007819
2013-12-24,0.00026015456180541866,-0.5106951708469364,4.630647322469267,0.00042296470122948904
2013-12-26,0.00023622165573555258,0.43941100921058796,6.393949126397662,0.006322423722679549
2013-12-27,0.00024275950329758422,-0.010157109596164223,4.789372046427989,0.005029390421809943
2013-12-30,0.00010242207617427882,0.3053525296093999,3.906503984588743,-0.003979437569448407
2013-12-31,0.0002565903908494072,-0.7114450112072462,4.006839709210747,0.0012583474550873497
2014-01-02,0.00040261902555181327,0.19759236145322615,3.1325950779791047,-0.006096981067053697
2014-01-03,0.00034570825368649414,1.0197038265462128,7.377642966880029,0.008190826009301766
2014-01-06,0.0003408111225872666,0.3669758297852153,4.031920796411389,0.01535933026707026
2014-01-07,0.0003365605322369636,0.13776062297982486,2.8912329951757525,0.001029295016850007
2014-01-08,0.00018691473157453518,0.1862678735910173,2.918586917022717,0.017540772339086352
2014-01-09,0.00015139624585038802,0.03376244667474785,3.9080468735447216,0.0008084074813745623
2014-01-10,0.00018478983918814116,-1.822349299066192,14.50682265910412,-0.0004041220503574472
2014-01-13,0.0002668350940534896,1.399418004453406,9.407643157202251,-0.014248195736923819
2014-01-14,7.934744702560423e-05,0.869556309415729,4.163203300392236,0.014652317787281266
2014-01-15,0.00019896132827456863,1.6599737163107886,10.288596584188404,-0.011786399638748613
2014-01-16,0.00044355709329789195,3.245991369576155,17.681738934103794,0.006723097682201917
2014-01-17,0.00034411717305465753,0.5929409778796992,7.41007998606434,-0.0036615175162859614
2014-01-21,0.00018517691763765123,0.010779036164511644,4.509021788296913,-0.00859600035982977
2014-01-22,0.00015004612740783058,-0.3989932242494879,3.5066009952961714,-0.013242568857122272
2014-01-23,0.00031587133798749234,-0.03418873849116198,3.9365736406303733,-0.0008334236781637472
2014-01-24,0.0005672516867249838,-0.7281557161709362,2.6639849992679103,-0.023624891211700305
2014-01-27,0.0004894325229051374,-1.0063234449663476,4.233743828546256,-0.02814034228902873
2014-01-28,0.00041865451211909,2.494780663669631,12.83540644688194,0.02514765080804926
2014-01-29,0.0003822236312324916,1.1514794120357308,8.47961207462105,-0.008600310834140146
2014-01-30,0.00025216116899480967,2.558569245988582,15.316729501173645,0.004954194194269235
2014-01-31,0.00015893322738897914,0.48990449674606906,4.1424958354707835,-0.001720430531882311
2014-02-03,0.0005502999540100337,-1.2342946860067667,4.619034297276863,-0.04265320093491898
2014-02-04,0.0004884602104188944,-0.41326776343497573,5.391594595492372,0.006269613013595077
2014-02-05,0.000336266734933527,0.3541333507664174,3.7110628594422206,0.004454350349380132
2014-02-06,0.00013321688640644102,-0.024485451132324882,3.057758517177333,0.0013324896190418656
2014-02-07,0.0002509149165444678,-1.5118452672481653,9.683688739981223,0.0004437541477853024
2014-02-10,0.0002908234958721337,0.1315139754175142,5.721901191278893,0.018679764800555443
2014-02-11,0.0002490007642368541,0.5817468971133323,3.7231961707100614,0.0036944082809515777
2014-02-12,0.00020089148561932576,1.1268852691571198,7.3097255394103176,-0.0026063872836181723
2014-02-13,0.00026418606104946536,1.2541906780336705,6.024610749051942,0.013393978878108559
2014-02-14,0.00022351919851297343,0.09935834171114925,4.317366719393303,-0.009053694286794922
2014-02-18,0.00019049338465143144,0.9903818468655409,3.8540978850552836,0.03343226300039026
2014-02-19,0.0004572113609013743,-0.44752496671799896,4.057118770397386,-0.011585174335229542
2014-02-20,0.0004496311083968757,0.17571359361633146,2.5816910965125306,0.004861047297980647
2014-02-21,0.00036660155695365733,0.22481589816691797,6.6735275246479135,-0.001265865174645775
2014-02-24,0.00043747250953201413,-0.06896284807745647,4.067564745629911,0.000844102199182295
2014-02-25,0.0008575670862154116,-1.5428306682708723,9.544704644530281,-0.03367610450754288
2014-02-26,0.00043521279306809934,1.0923136647665044,6.423817959318681,-0.0056880047100524855
2014-02-27,0.0003203453143982026,1.6731521202921371,6.65599953654321,0.016752181165485602
2014-02-28,0.00015899139183004707,0.6124019476408775,3.2479778692466414,0.014777054728454253
2014-03-03,0.00034177160247007496,-0.33988250807816667,6.214261902492121,-0.0029805854942157595
2014-03-04,0.00023234508397483304,-0.11742902916360541,3.0322276257982526,0.027133771053698297
2014-03-05,0.0003304916124791616,-1.1451457993587215,10.478087383658089,-0.009381826345580713
2014-03-06,0.00025315816062840084,0.5885682823774873,3.8686692611162905,0.011040586868128255
2014-03-07,0.0003068472211047508,-0.06725740889563879,4.377204606134552,0.011739399570102282
2014-03-10,0.00013676519518887896,0.4316077431984899,3.04506401218008,0.012007878076364165
2014-03-11,0.0002390319410991977,-0.9234851319698947,4.004911604463738,-0.01016682201783592
2014-03-12,0.0003428410357186258,-1.2199193822120267,7.156266059048431,-0.012752085335421715
2014-03-13,0.00031335186111524613,0.26634823804233804,5.2044782990736325,-0.012916929592991622
2014-03-14,0.0005594837379977777,3.3480620362951585,22.983183959177754,-0.011599792864633862
2014-03-17,0.0001375040765261999,-0.5304431231791402,3.7241998927905358,-0.003187041831014259
2014-03-18,0.00012589524830106778,1.2563344122705156,6.995609978770953,0.018763066783895166
2014-03-19,0.00020031604511055274,-0.42785699094704016,5.413983654925645,0.00020879189365219375
2014-03-20,0.0002833677385154844,0.7419923146827905,5.777747338047719,0.00020883181600428458
2014-03-21,0.00023774536335261255,0.02262920704493014,4.240568111234252,-0.013451316730847207
2014-03-24,0.0003289177302129953,-0.42785940112090937,2.688249412532264,-0.01814927618659068
2014-03-25,0.00045483948191621566,-0.1644660460518239,4.319206705443847,-0.013886098587533535
2014-03-26,0.0006112572064647044,-1.6063843366279444,8.034709899958392,-0.011205258649289895
2014-03-27,0.0009438939239466371,-1.5987198245730077,13.964642076032671,-0.0006630125265094655
2014-03-28,0.0002171494873890279,-0.21656184950935878,3.0216508206457657,-0.0006634966515659535
2014-03-31,0.00018148500220235478,0.871914513318207,4.836966280050419,0.01732693820136033
2014-04-01,0.00013312319527394767,-0.31288426319441354,3.9791034407946975,-0.0006525720589909412
2014-04-02,7.054156741830471e-05,0.7921809298744509,4.971431661600274,0.0
2014-04-03,0.00020476758296634811,-0.217233267494922,5.8518183941703805,0.007154502062624246
2014-04-04,0.00044711961858313556,-0.5594781677674431,2.6010455103610703,-0.022060565317864267
2014-04-07,0.0006212173241488899,-0.31494111763556953,4.477425935913482,-0.010880489506106095
2014-04-08,0.00033617068807962204,0.15149184709390778,3.3215586164681095,0.0044553870881940405
2014-04-09,0.0004477253953321587,0.8603237823480835,5.420632087269712,0.019152990122355273
2014-04-10,0.0005104253405776608,-0.5774033678083177,2.4982658195963925,-0.041403643511496835
2014-04-11,0.0009728885181733713,1.3001270295792895,7.6332617398982965,-0.00022725309275584138
2014-04-14,0.00036416117898113883,-0.15807883658104435,3.8049398660141818,0.007924823362659872
2014-04-15,0.0006686344867848827,-0.1285835265129528,5.0030674405344575,0.014108441068543698
2014-04-16,0.0002942723727982697,-0.012654046336045784,2.597930944358856,0.012156144561366489
2014-04-17,0.00035471653911317563,0.05898115689140485,4.733422472665968,-0.00484475732908729
2014-04-21,0.0002561936584285036,-0.3073431062093152,3.9189595877065195,0.0017644909349847637
2014-04-22,0.00017013535570724987,0.2156795455397543,2.559772778525195,0.010521754005785144
2014-04-23,0.00025898145730557793,0.514006996349127,4.240115985599218,-0.0028387397597944286
2014-04-24,0.00035666711564380906,-0.013190575969556442,3.731771637899872,-0.007242388569799196
2014-04-25,0.0005531946804775959,-1.7199742283596167,8.206818289033523,-0.01665779698482428
2014-04-28,0.0005429986314115139,0.5686271515132558,3.3125583488470993,-0.0015689792944511005
2014-04-29,0.00045440009717809883,0.28942937586893536,2.708127660204829,0.005815225383070111
2014-04-30,0.0006258311068190447,-0.5995688992221274,6.0625598073035025,0.016368469492472393
2014-05-01,0.0018900374194905864,-2.8577300700108195,21.30882076117129,-0.013918306778802236
2014-05-02,0.000385997716168956,-0.09068926960868325,5.359970100729917,-0.0017813855029498171
2014-05-05,0.0004177860585858008,0.28050350162642607,6.607035572187527,-0.013688085979305153
2014-05-06,0.0010544047030987553,-4.717083899830442,32.06652575041414,-0.005891655517113126
2014-05-07,0.000241180578324202,-0.43079546640072786,4.223377812798116,0.009725283029555776
2014-05-08,0.0005208580659492303,1.7793519694617712,9.604403944505915,-0.0020277127596517452
2014-05-09,0.0003105216253707993,0.44202843655963675,2.9134298972061323,0.011659324903896984
2014-05-12,0.0003112102126927864,1.388372144205372,5.551012853763709,0.01833288270986211
2014-05-13,0.0002944224375407836,-0.8209237541386786,5.828695602339319,-0.0221296936093065
2014-05-14,0.0002041363751021171,-0.08926955307957624,2.5467155321069592,-0.007637054532859011
2014-05-15,0.00027004307095314557,0.6273184963863287,4.3296978745064125,-0.0022572922058206046
2014-05-16,0.0002443983245695006,-0.02478665513379471,4.36689603981946,0.004959478042805721
2014-05-19,0.00014174332613561708,-0.4714436088613375,6.8715488300481065,0.0020217910055868593
2014-05-20,0.00024574124830478174,-0.028772570988142055,3.6271995172993097,-0.005626210154396016
2014-05-21,0.00027449251863276823,-0.42625460195990195,2.6530328113525092,-0.004297281293550004
2014-05-22,0.00019269781618140095,0.529052403358999,2.986216092229222,0.004071527996704738
2014-05-23,0.0001483175023701143,1.1437494417100682,4.6195264468809025,0.011669791321691214
2014-05-27,0.0004015350351331289,-2.24061883130036,16.185882594114652,0.014178350051616384
2014-05-28,0.00020010356510299045,-0.9973544109518763,3.793952107718581,-0.009948175554126859
2014-05-29,0.00018072683981604302,0.5496965239056977,3.3709787646296956,0.015651239800870353
2014-05-30,0.00010628394579703181,-0.5306125309784319,2.9448361842554687,-0.0169851217535113
2014-06-02,0.0005048104456041857,-1.6059307266694511,7.9006356525994,-0.013663556729464066
