,GDOT_RDVar,GDOT_RDSkew,GDOT_RDKurt,GDOT_DR
2013-05-31,0.0002422812344878555,0.556506679910977,3.9236412517146215,-0.020925929353416084
2013-06-03,0.0006100614295671636,-0.41096778273940643,4.877499199088943,0.007760681966269001
2013-06-04,0.0005630997092243991,-0.627308409807654,4.763015518654737,-0.01895268494687219
2013-06-05,0.000283997359062921,0.12128171153986092,4.469230128948516,-0.016454271939170706
2013-06-06,0.00042612648204079176,0.889897341580502,7.859934046426604,-0.005737307927544233
2013-06-07,0.00027136757552687063,0.056468738697127846,2.8937220850255665,0.01087283989916088
2013-06-10,0.0011395303164960303,0.689481645244737,6.171198448415585,0.09598258782614222
2013-06-11,0.0005419427863640354,-1.597177953117452,9.088620738951741,-0.015108440945878154
2013-06-12,0.000227667657486112,0.08228772550475237,4.438829458355374,-0.001050315222606013
2013-06-13,0.00013850884756134838,1.2945762869095487,4.874078751965041,0.0264469639350442
2013-06-14,0.00030478014453109493,-0.7855805378918175,4.386228134340237,-0.03807510764198163
2013-06-17,0.00039382094999368086,0.8233619451506946,4.703364175625919,0.02104233457451654
2013-06-18,0.00035995029625041195,1.009612024094084,9.648449072783754,0.009326492957340005
2013-06-19,0.0004289605857227234,-0.8663590728790531,8.03986506406899,-0.028244503787563158
2013-06-20,0.00045105363766063776,-0.03234206608154917,3.395560105295008,-0.01120315828464502
2013-06-21,0.00048205890305427854,-0.008112913884046702,4.985852201769579,-0.024987666860042168
2013-06-24,0.0004312680834765059,0.03783754106538109,2.5746934138352486,-0.001100715576185518
2013-06-25,0.0002821922472739041,0.010372136887573687,3.0685379525903453,0.01800867222588609
2013-06-26,0.00016625788957188513,0.42614822935902674,3.3463758111593163,0.03402768577921167
2013-06-27,0.0001475392797160214,-0.5462445837830303,4.655051626503987,0.010917758846903158
2013-06-28,0.00029246669167390854,0.8064086600042617,3.1742558960705596,0.031053703436036084
2013-07-01,0.0003600788508693507,0.015160325100627129,3.2140820318623926,-0.01923141205319956
2013-07-02,0.00040901176208580796,-0.8958412948837764,5.866740569060974,-0.016486720674191435
2013-07-03,0.0003090862929481557,-0.013307088144970872,4.215719573687139,-0.016763095512561943
2013-07-05,0.00032613914081689057,-0.2150497487872582,4.460036342877437,0.02091032799900816
2013-07-08,0.0003584094652776592,0.4346634151356899,3.512315586267602,0.013360938736209693
2013-07-09,0.001209830610465222,1.379295377751824,5.758643726205656,0.05463130813352901
2013-07-10,0.0003234117482986062,-1.2487107423134842,3.306636489378136,-0.0414465329567788
2013-07-11,0.0001270324054643454,0.12109859389527114,3.6001140436464762,0.0020130354561591624
2013-07-12,3.593950445672945e-05,0.5203047214110664,3.702336244182598,-0.0010059356985081536
2013-07-15,0.00027128934429638824,0.15114552263482384,4.958750802390739,0.0040180865703338675
2013-07-16,0.00018755608037926896,0.9931317593053338,6.22393718274393,0.0059969693470622865
2013-07-17,0.00026332340852068976,2.731796187101192,19.336061939929493,0.01090204031483788
2013-07-18,0.0003510929171042262,1.4275166457702524,6.95557814911238,-0.00147970430254718
2013-07-19,0.00024370600311063615,1.0912713998298562,5.7805977487773035,-0.0004937052679889753
2013-07-22,0.0002908609065246374,-0.026856950753786694,4.105260253421413,-0.011922644956906314
2013-07-23,0.00015715410487016188,1.0557465864540714,6.176721052618312,0.01389605452744247
2013-07-24,0.00021693193995907806,1.579192759193766,7.758126499059988,0.011759076616962627
2013-07-25,0.00032201774370875833,1.5629270452004493,7.289245234953343,0.01306565889030109
2013-07-26,0.0003078478001859823,0.08081899601299154,3.981627204371208,-0.009176495207845914
2013-07-29,0.00016730401684134612,-0.14433692585562652,3.9886627972709428,-0.0038891636824551767
2013-07-30,0.00037638931213096233,-0.6586041072251789,4.922661019015053,-0.020670026228983396
2013-07-31,0.003913227181375331,0.3214972973652065,5.202848501582783,0.146377412307499
2013-08-01,0.0009197889535681638,-0.13398450824792454,7.879820543097251,0.021670700530771025
2013-08-02,0.0009771083581652117,2.4409214486147546,13.90961330440872,-0.008442472929750089
2013-08-05,0.0005195827799543037,1.3300484085679984,8.241407668312787,0.013055565517881451
2013-08-06,0.0005069818574371992,-1.112895995806881,7.481009436002807,-0.002513616740316138
2013-08-07,0.00034676432062502176,1.266892970377963,3.894188219281847,0.04751098267105158
2013-08-08,0.0002584777263681952,0.11846729804364599,3.6730325073450047,0.01390290516899162
2013-08-09,0.00018216237179605454,-0.1839708288521454,3.7420189144108944,-0.015103665793568588
2013-08-12,0.00020125381742363443,0.4658939269831716,4.563281262289253,0.003996847926578617
2013-08-13,0.00020980102141180166,-0.6980841778146996,4.217424078453273,0.002390399592221648
2013-08-14,0.0001232282969079407,0.11470385217635391,3.7605993899856602,0.009110857238777026
2013-08-15,0.0006576116903986846,0.03876083301113538,7.476029298753757,-0.03613407962525006
2013-08-16,0.0001622109894364422,0.6871513949924536,3.8801618381162046,0.0024500216920597673
2013-08-19,0.00043186315254136744,1.8645609340300793,11.687470361954915,-0.020602294416173006
2013-08-20,0.00028176784447459804,2.2651505236076512,11.341117364510435,0.01364503287676122
2013-08-21,0.000505184558955627,0.9189011604124107,11.30941877958208,-0.009490436210245257
2013-08-22,0.00041759363003420255,1.410379814715385,11.135899074741012,0.004550121510080718
2013-08-23,0.0003544160215909329,0.41529902702627697,3.7723175390607704,-0.003307154729852435
2013-08-26,0.0001992697503425485,0.08626655886735143,4.687580419545586,0.002894316738172087
2013-08-27,0.00035443877529244423,-1.995055724918318,8.455622987506173,-0.041303764853043656
2013-08-28,0.00020358064873305366,0.4634362144048548,6.6674252950335005,0.005150268784534173
2013-08-29,0.00022415706434021564,0.14296010949739346,7.802958025057326,-0.004290053677725947
2013-08-30,0.0004028100901896369,-0.7521380624497013,4.5006153536881,-0.012981619193160654
2013-09-03,0.00037809042010819566,0.8478905602311874,4.022492029119816,0.05672278129688069
2013-09-04,0.0001540880004159714,-0.402169868560739,3.6575904117325377,0.008604888345782769
2013-09-05,0.0001522432657166191,-0.7911022448938665,3.9110538341095165,-0.015625359345269985
2013-09-06,0.0003265041101691526,-0.7538742641790429,4.853409382403429,-0.015452343700307125
2013-09-09,0.00036942364059870084,-0.5790398684910342,4.783633313030776,0.036773405994254826
2013-09-10,0.00033811119533702893,0.19452788006302027,3.805198741776517,0.024049255232669875
2013-09-11,0.00014778405154293,-0.585995848762954,4.332269437664914,-0.022427811862054003
2013-09-12,0.000162863260659409,0.1780078293910487,4.629449967002212,0.0072639541650847406
2013-09-13,7.854325876497018e-05,-0.3710120432407018,5.111306700930809,0.006412847371339847
2013-09-16,0.00017626392097080642,0.18451410444653546,5.79466664713233,0.0031910675985242776
2013-09-17,0.00023116947862032085,-0.040413413553949215,7.035524446597802,0.009117961898729376
2013-09-18,0.0003180233733077734,-0.21699429615526822,4.6230528827133055,0.002758622439079428
2013-09-19,0.0001015197904031429,1.196788822457183,5.916403538137792,0.002751033371890088
2013-09-20,0.0002848721722128529,0.07905067887704319,4.88759475192232,-0.007484730480769031
2013-09-23,0.00033734141101344713,-0.19708809809782793,4.607503238998803,0.002369629813998575
2013-09-24,0.0001874059719150482,-0.34262867057859,4.900880614892145,-0.004348692364180007
2013-09-25,0.0008491391546887366,-1.1399870115746076,11.521694916588014,-0.012358140137545881
2013-09-26,0.0008308675995751096,2.924061400067359,19.902936812775636,0.06107283545671027
2013-09-27,0.00028568342670554135,0.8807069797196696,7.474671494741782,-0.0030234338979973074
2013-09-30,0.0004014916885893421,-0.5081837475860015,4.752258413138965,-0.0034123255859612733
2013-10-01,0.00015230448295673325,-0.12795472867350555,3.2402018335842033,-0.009540236449765871
2013-10-02,0.00039229065603704814,0.7890657323633924,3.4549167364320446,0.00038336209018474676
2013-10-03,0.0003816150470808522,0.2962509636236738,2.7375021132659607,-0.0019182434058113706
2013-10-04,0.00016946019409120464,0.4762842324176136,3.416863143185799,-0.01704150425730866
2013-10-07,0.00021122274080529035,-0.08420880835362739,4.145424417319648,-0.015351649952488167
2013-10-08,0.0005694223529460937,-0.503547136311032,4.1035370608724495,-0.033887792861856614
2013-10-09,0.0020623401727375644,-0.573585654651472,7.984665268369242,-0.07761788706838368
2013-10-10,3.871982373860394e-05,0.5112437030108437,3.3141381366697744,0.017147133690414318
2013-10-11,0.0002033052497222326,-0.14209235677519416,3.009443293544877,-0.001745244733008633
2013-10-14,0.0004224692191899863,-0.3042173206414979,8.37961548965867,-0.016733107288704474
2013-10-15,0.0008412531249246313,0.24708442339362588,5.480254555577864,-0.04124758647782345
2013-10-16,0.0026100046415653993,0.32683100564553663,8.146073095150877,-0.04447284309998922
2013-10-17,0.0003734488732026863,-0.3893132032443815,4.908535248956507,-0.0029069302711746126
2013-10-18,0.0003818271996258215,1.2656633707370126,5.50969996685864,0.016362250678340295
2013-10-21,0.00013273928403003974,-0.24728451608097238,4.741776891735312,-0.002389535130077558
2013-10-22,0.0002821545150286781,-0.5167239079144095,3.993244330287874,-0.026668247082160867
2013-10-23,0.0003865795190627613,0.5070089672808957,4.219833005053688,-0.006408747752264077
2013-10-24,0.0003915603579360268,1.1013221512970897,6.276721563654959,0.01424040794794923
2013-10-25,0.00020979495217038395,-0.3153792779759545,4.938312493083583,-0.009306949374008333
2013-10-28,0.00042143216232153296,-0.21092451514894558,4.602227113136777,-0.01587334915629013
2013-10-29,0.0010036785095967164,0.11501003959538846,4.3385337678792535,0.08846864798760823
2013-10-30,0.0004226212138670063,-1.1214893821478946,4.312406940564757,-0.04876732918987736
2013-10-31,0.0003103955705027355,0.5455490759345357,4.369409136613043,0.030757098252506943
2013-11-01,0.0030911565752471943,0.28074494938754346,3.6787482789359145,0.1709178632477335
2013-11-04,0.0005629904664699021,-1.034552823828374,4.234562810627466,-0.05738940258761849
2013-11-05,0.00036262532408583135,0.6434955083002156,3.547974870906989,-0.012136620783693264
2013-11-06,0.00029882528116765064,-0.3888190567176604,3.570347306412887,-0.014846508116994617
2013-11-07,0.0004729285730111374,-0.5666442486347416,5.868728230110995,-0.027731413105525515
2013-11-08,0.00046013628147395665,0.4069599299031123,3.436524872127234,0.0161258237513211
2013-11-11,0.000546473907258015,-0.8371374026259939,11.362119692842468,0.017570711303561914
2013-11-12,0.0004859935671909416,0.5021945531104871,3.9810257038409613,-0.0017007231628998198
2013-11-13,0.0006150285971596414,2.8736045421671808,14.034615813022969,0.037172750077304695
2013-11-14,0.00030527430921385875,-0.10039548578783199,4.405145753005659,0.006131308805142677
2013-11-15,0.00034243325737043937,0.6652893495992682,3.506533097025491,0.015366213886691682
2013-11-18,0.0004605454062830781,-0.2949639960530863,3.571972336909241,-0.033043960249607984
2013-11-19,0.0007489921756005918,0.36319362429160396,4.824515384383266,0.007026273707813502
2013-11-20,0.001241301100221889,-1.2241904710371287,7.02672811208583,-0.06905175177759793
2013-11-21,0.00048077416008200787,2.245346216463857,12.35782225422214,0.008349861740353681
2013-11-22,0.0005217181362212132,2.950535105011065,19.19203785938953,0.02121750951819612
2013-11-25,0.0009640218436396753,-1.3523905837226105,7.617383723350935,0.04891257068161137
2013-11-26,0.00022355460278381036,-0.042847556429732064,4.037413691489958,0.0
2013-11-27,0.00027957801004284,-0.8427920241656428,5.4258089489778,-0.004498065240865046
2013-11-29,0.00013925075080617238,-0.7794151190393861,6.091951076806146,-0.006166514915664223
2013-12-02,0.0006030619750538477,-1.5658632592318382,11.822050348293,-0.007450365588511421
2013-12-03,0.00023879675825393728,-1.1901016694842776,5.687506227706463,-0.03681393001926914
2013-12-04,0.00043430641408977194,0.9082637891306922,8.642271588044483,0.014123923462496357
2013-12-05,0.0006094891317331312,-0.9500891374973401,12.100361207306243,-0.031077252782333087
2013-12-06,0.0001850322540717682,-0.33545147945521586,3.928993696756986,0.004374504009529545
2013-12-09,0.0002664182461023963,-0.4974524840586622,3.62636850741856,0.0034858423096859603
2013-12-10,0.0002675977966234746,0.055188954127084244,7.386708362378939,-0.0013058108777324051
2013-12-11,0.0002285890837633754,-1.0090129570138215,4.955375756321605,-0.005678067355653571
2013-12-12,0.00024129810561380425,0.13148329494841937,2.3333313989703717,0.006113512624255968
2013-12-13,0.000182713008011694,0.07887369240382824,3.397730669366299,0.009963348609751232
2013-12-16,0.00019340299989882538,0.6256734605495761,5.703567304205499,0.009864930743992861
2013-12-17,0.00026539463124721044,-0.21397334135769325,4.274813731058677,0.0034086100322738844
2013-12-18,0.0005944442366648717,1.036614947013225,4.8368266094179555,0.005514287684734054
2013-12-19,0.00018943028660430326,-0.6463977460842641,3.9649703366121978,-0.021809717227260883
2013-12-20,0.00025879267674286654,0.27842999391635265,3.8500089665891273,0.03900452196227633
2013-12-23,0.00014758593925549008,1.0565260071122324,5.245649031288972,0.03151482480473344
2013-12-24,0.00017952169639134542,0.35004299713205766,5.674574982092748,0.0076259651130667905
2013-12-26,0.0006248526968456042,3.378445832943191,24.588518901658926,-0.021827908301315535
2013-12-27,0.00018969181841265147,-0.03017004685046923,4.774394020306886,0.014201943188248745
2013-12-30,9.004267592276098e-05,-0.26899082046439776,2.844843731903455,-0.010123593243373197
2013-12-31,0.00025746723224361816,3.3931530244898487,19.870095378705148,0.02333171001265999
2014-01-02,0.0006082563569223849,-1.2821395674683647,11.13834818022467,-0.036441279162255924
2014-01-03,0.00026418553760889556,-0.13037869972806845,8.063419565894398,0.026049458819230153
2014-01-06,0.00013150347576429606,1.347669505308195,5.977082729610637,0.0008032530713668606
2014-01-07,0.0005293496908400229,4.358559020304768,28.708994862548945,-0.0004015258034271163
2014-01-08,0.0009836149633277629,-2.323853229518955,10.41556456909162,-0.026451186087169898
2014-01-09,0.0011761075420990714,1.2623070452011265,15.001298275830935,0.006985851299066592
2014-01-10,0.0002660486794800477,0.3732736345685893,4.18527590514303,-0.003692311887127264
2014-01-13,0.0007743631604052576,-0.21855350775701743,5.446478806459868,0.009001656711900008
2014-01-14,0.0002087429551363079,0.4265194657284828,3.2336745953885666,0.01936333188840811
2014-01-15,0.00018527175893329062,-0.4883298692759263,6.413023128253017,0.005974883220461802
2014-01-16,6.98085336445001e-05,0.19958613879315856,4.456641064759055,-0.00757428376934044
2014-01-17,0.00019779594236306346,-0.4231086630074271,9.936690293363258,-0.02676558805142948
2014-01-21,0.000524915037620007,-2.752500989223869,22.88069615293462,-0.00949831629882203
2014-01-22,0.000674681396767216,1.7981737075741024,5.439900847412222,0.07125859049621353
2014-01-23,0.000207478711470092,-1.0381805327162472,6.340748694555731,-0.006979400181143625
2014-01-24,0.0005424192790310544,1.6574396985357709,11.249843397009135,-0.01489643353570358
2014-01-27,0.000329859788279537,-0.21344803585183822,4.712885700681073,-0.005147467213164614
2014-01-28,0.00022578289813729766,1.7841118071757802,7.790498817921457,0.023151906237989017
2014-01-29,0.00029284248002237143,-0.1761412160604675,4.227392565771347,0.015778660401331912
2014-01-30,0.00042931669064006034,-0.06627817684314287,4.176811882859763,0.020408833448695596
2014-01-31,0.0030134067920505403,-0.4853202919748658,7.1215813038874884,-0.17138272687933798
2014-02-03,0.0009279352736136126,-0.9610588533054207,5.948601950277908,0.026294283785281092
2014-02-04,0.0014285299010736042,-1.3143938385576204,3.7709008823656465,-0.08528281134160576
2014-02-05,0.0014032118734630332,0.7179008868145272,2.8133022876135434,0.04512731716640639
2014-02-06,0.0003401255121298451,-0.4726910006432826,6.608489791278417,-0.0283123483548553
2014-02-07,0.00048564192850071705,-1.678302747361056,8.748110763948091,0.0018509492061653532
2014-02-10,0.00015937191403113946,0.06056014868291913,9.246151449554404,0.0004622140346772774
2014-02-11,0.0006556620832370452,0.01936361074654015,5.014209341496063,-0.04103376987953755
2014-02-12,0.00044646361775228956,-0.8758458354869783,4.873285649434809,-0.0219040151777401
2014-02-13,0.0008375978720247428,0.2634886736881087,7.784208680127011,0.012228080954584719
2014-02-14,0.00041358377289447273,-0.3374117363877035,3.2420388041553467,-0.019141688739402696
2014-02-18,0.0008770902549003493,-0.2991047055811931,4.450844604156105,0.006421311430000021
2014-02-19,0.0005840291257936772,-0.44904173357603333,7.873877613261225,0.01514820072995482
2014-02-20,0.0005572505995877232,-0.4248689006252461,3.5114338605845514,-0.03353371240127556
2014-02-21,0.0007419477660007124,-0.8354331947019769,6.6705931532372125,0.003504333911499735
2014-02-24,0.0002044561786765651,0.48715650341559374,3.446622524063086,0.008955333258573006
2014-02-25,0.00010375849844751016,-0.08574930047289428,8.25338796264036,-0.005961319045968416
2014-02-26,0.0001599617159597499,-0.6257903351346344,6.9425842844270536,0.0034816748297354927
2014-02-27,0.00043556737998780336,-0.37107910636006997,12.166222349011186,0.009389790002273024
2014-02-28,0.0004596098449369951,-2.507397863524568,13.645741272707193,-0.008893339247563414
2014-03-03,0.0004315484477560779,1.1929788683988818,7.366599368454156,0.0019831934615233138
2014-03-04,0.00019611105882676055,2.55436582600868,16.941709872101896,0.02880355194006068
2014-03-05,0.00023189544925465691,-0.6383293013638103,5.929358766237993,0.015282006687745042
2014-03-06,0.0002371554638528513,-1.1098770756972385,13.664983508721043,0.011310205391586337
2014-03-07,0.00030670996809879845,-0.6351877972339344,4.348764708177051,-0.002345719997811635
2014-03-10,0.00030574121838495573,-0.4738819453415343,4.085725978923627,-0.013715088152372434
2014-03-11,0.0002587344713849187,-0.5654098610706126,4.715797120083756,0.0075901692666757725
2014-03-12,0.00020713362433413682,0.2624466017019953,3.562150160298711,0.001416812482179619
2014-03-13,0.0005268875000465355,0.723403898599379,5.380293924444174,-0.0185764808419302
2014-03-14,0.00035230559602540755,0.47837468023626145,3.5435606699257995,0.006708314567533069
2014-03-17,0.000194819123227583,-0.7509252759263899,3.5782272827420565,-0.0275979738673664
2014-03-18,0.0003152778900812773,1.4007268388232126,6.503350901735932,0.025685879640250153
2014-03-19,0.00021704760933857328,-0.7447713715876454,2.787539268941117,-0.025685879640250153
2014-03-20,0.00027369247944845465,0.863874734880315,3.4965358087940377,0.02807541477032771
2014-03-21,0.00018193434901166036,-0.13034088654669806,3.8106301071105517,0.0
2014-03-24,0.0003518528977350396,-0.5172861291570172,6.6690436813459275,-0.020251414360795472
2014-03-25,0.0005150819172679954,-1.1205815245169095,5.050213797567009,-0.033179570770554445
2014-03-26,0.0005091586402004297,-0.39811592891673636,4.301446871980041,-0.019832940946453714
2014-03-27,0.0004930140498603084,1.224491890200645,8.42202906880084,-0.006182348547247862
2014-03-28,0.00031306888112876425,1.5172172841780556,7.40294465625084,0.005668605894605161
2014-03-31,0.00017519187539193033,0.3228211714177492,3.1037453977006386,0.0035907707214670737
2014-04-01,0.0003222666785209115,0.5541649217669415,5.601276739400094,0.008666890413499662
2014-04-02,0.0003418374965650231,0.46166396069649895,6.117040982507744,0.004558123639681
2014-04-03,0.00022179037021814415,-1.974538858941554,9.997106098135855,-0.01271311235333572
2014-04-04,0.0004932875881365862,-0.8685878196478246,4.774810410376537,-0.008738168746579067
2014-04-07,0.00044795565343234056,-0.18849408594099978,3.2161095517250473,-0.014037193992544772
2014-04-08,0.0005906170910489395,0.11656822737813151,4.606853794056101,0.024309446355400333
2014-04-09,0.0002471808578326699,0.8765991073567411,3.2410537452970836,0.034650717412552545
2014-04-10,0.00045398901790348633,-0.6747833459158837,4.072454811161534,-0.03311893258406551
2014-04-11,0.0005617524588273455,0.889007648389895,5.56485323770466,-0.03425342568023071
2014-04-14,0.00040796511877473954,-1.05091296141714,6.474865268224137,-0.004232810328661518
2014-04-15,0.0006593887411050659,1.4014992252351568,8.820918734650858,0.01002371885169051
2014-04-16,0.0003201528684820024,0.7215908834714535,3.8167680846721246,0.022321249135119015
2014-04-17,0.00033079606744276736,0.4372942123508839,4.896550467837015,-0.005662769169259896
2014-04-21,0.0019194089051604887,-0.6988186054889893,7.92084560036864,-0.09016083296817223
2014-04-22,0.00041489043677158044,-0.31817996345846183,10.274472844577195,-0.024014874830678767
2014-04-23,0.000647793787908611,-0.1877458428989437,6.085289236703587,-0.0075516476343295835
2014-04-24,0.0004798148734166705,0.965842408845379,4.532594909124193,0.028737609767357064
2014-04-25,0.00044771202427571513,-0.40434371521098245,4.8188532353707725,-0.01714327698643725
2014-04-28,0.0004978318874266371,0.18358897379236974,2.6461231498785858,0.004600353139061042
2014-04-29,0.00037192671597313697,-0.08312466818147993,5.077585040296834,-0.01038071605456059
2014-04-30,0.0011719497324044169,-3.026624738217207,23.41468680185284,0.006932494346166607
2014-05-01,0.004402637902465439,-0.09263591021463626,7.405715992852301,0.014857301864744432
2014-05-02,0.0006427616342263055,0.8422856598007891,4.8181797213593605,0.027966029921280278
2014-05-05,0.00025326947379327054,-2.1046133057029404,10.180900445341116,-0.04397546321669177
2014-05-06,0.00028453658809630045,-0.17329561147949046,5.267891687983642,-0.020967570709027772
2014-05-07,0.00023147708914140615,-0.08799350017605026,3.2295757038410264,0.0
2014-05-08,0.000593892713600848,2.0426255562919575,8.970678404494413,-0.005311313754813085
2014-05-09,0.00025081215850698564,1.8140753024676664,7.033353875798929,0.008836523149470032
2014-05-12,0.00023169130355558482,1.9470469929008716,8.21584094476957,0.04360989607483967
2014-05-13,0.0004153630138320234,-2.13121183042754,10.739838029314848,0.01283152891351147
2014-05-14,0.0004462559909041585,0.12547628255966667,5.062375961789353,-0.031534199839459376
2014-05-15,0.0005238857731062981,-0.01526894916477253,4.2258772764486086,-0.024320886780504924
2014-05-16,0.0006363613875433328,0.7959983542000884,6.086907683374747,0.015702620280630075
2014-05-19,0.0002852080613347438,0.7408262110178613,3.0584359938708814,0.03459380864449413
2014-05-20,0.00043535293602478173,-0.7386518850315751,4.552665478075306,-0.011210935490575391
2014-05-21,0.00039558828565741964,0.12068555214213901,5.273686702996682,0.008419864742043703
2014-05-22,0.00024703841314321695,-0.7704627599822725,6.504498844977139,0.00724041055671476
2014-05-23,0.0005428803865524061,2.545314315268854,15.199147809702847,0.03543570537343976
2014-05-27,0.00028081823479345975,0.27851050250635645,5.191533136700137,0.0
2014-05-28,0.0001960217647648172,-0.888132865214336,4.197288792153205,-0.012938185871899766
2014-05-29,0.00024940879944417195,-2.035543695001382,10.889086834232096,-0.012558122653928638
2014-05-30,0.00020142534918949804,0.3450805089925038,7.239925093540268,0.00929730463581091
2014-06-02,0.0003835045632512776,-0.8978281195813257,9.72199829171222,-0.0032716495921607525
2014-06-03,0.000382952517282045,-0.34098084904879566,3.3891345554582224,-0.03444773937064838
2014-06-04,0.00024825953378433907,0.8116854805485305,4.105434744286635,0.0016943240427198525
