Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,38.7225,4.02,34.5525,47.0258,31.1325,111256,21111549
06APR2015_00:00:00.000000,,,,,,,
09:30 - 09:35,34.5225,-0.18,34.5525,34.86,34.3575,8,3002
09:35 - 09:40,34.41,-0.1125,34.41,34.41,34.41,1,133
09:40 - 09:45,34.7925,0.3825,34.575,34.7925,34.575,3,399
09:45 - 09:50,34.7175,-0.075,34.7625,34.7625,34.7175,4,533
09:50 - 09:55,34.4925,-0.225,34.65,34.65,34.485,3,399
09:55 - 10:00,34.5075,0.015,34.5075,34.5075,34.5075,1,133
10:00 - 10:05,34.4363,-0.0712,34.545,34.545,34.4363,3,618
10:05 - 10:10,34.5975,0.1612,34.5075,34.605,34.4325,9,1199
10:10 - 10:15,34.5675,-0.03,34.5675,34.62,34.5675,4,533
10:15 - 10:20,34.5675,0,34.5675,34.5675,34.5075,7,933
10:20 - 10:25,34.575,0.0075,34.5975,34.68,34.5225,28,3866
10:25 - 10:30,34.5825,0.0075,34.5825,34.5825,34.5825,1,133
10:30 - 10:35,34.5675,-0.015,34.6725,34.74,34.5675,15,4910
10:35 - 10:40,34.4775,-0.09,34.5975,34.5975,34.4775,5,733
10:40 - 10:45,34.4625,-0.015,34.4363,34.4738,34.4175,10,1333
10:45 - 10:50,34.5,0.0375,34.47,34.5075,34.44,15,1999
10:50 - 10:55,34.4925,-0.0075,34.4925,34.4925,34.4925,1,133
10:55 - 11:00,34.5233,0.0308,34.5,34.5375,34.455,15,2133
11:00 - 11:05,34.5225,-0.0008,34.485,34.605,34.4625,16,2133
11:05 - 11:10,34.425,-0.0975,34.4325,34.4475,34.425,10,3029
11:10 - 11:15,34.4025,-0.0225,34.425,34.425,34.4025,2,266
11:15 - 11:20,34.5,0.0975,34.5,34.5,34.5,1,133
11:20 - 11:25,34.5,0,34.5,34.5,34.5,2,266
11:25 - 11:30,34.3725,-0.1275,34.3875,34.3875,34.3725,2,266
