Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,141.49,6.14,134.27,160.12,126.86,85870,10832762
04SEP2015_00:00:00.000000,,,,,,,
09:30 - 09:35,134.16,-1.19,134.27,134.27,134.16,2,988
09:35 - 09:40,134.895,0.735,134.64,134.905,134.64,4,400
09:40 - 09:45,135.05,0.155,135.06,135.06,135.05,2,300
09:50 - 09:55,134.69,-0.36,134.88,134.88,134.65,4,700
09:55 - 10:00,135.085,0.395,135.085,135.085,135.085,1,100
10:00 - 10:05,135.1,0.015,135.1,135.1,135.1,1,100
10:05 - 10:10,135.08,-0.02,135.09,135.09,135.08,2,200
10:10 - 10:15,135.31,0.23,134.9,135.31,134.71,20,2200
10:15 - 10:20,135.62,0.31,135.35,135.62,135.35,13,1840
10:20 - 10:25,135.83,0.21,135.62,135.83,135.62,2,200
10:25 - 10:30,135.95,0.12,135.726,135.95,135.726,2,200
10:35 - 10:40,135.91,-0.04,135.91,135.91,135.91,2,200
10:40 - 10:45,136.23,0.32,136.09,136.23,136.09,4,400
10:45 - 10:50,135.87,-0.36,136.17,136.17,135.87,7,746
10:50 - 10:55,135.81,-0.06,135.81,135.81,135.81,1,140
10:55 - 11:00,135.77,-0.04,135.83,135.83,135.77,5,500
11:00 - 11:05,135.77,0,135.74,135.77,135.74,3,300
11:05 - 11:10,135.41,-0.36,135.5,135.5,135.41,6,600
11:15 - 11:20,135.41,0,135.41,135.41,135.41,1,100
11:20 - 11:25,135.06,-0.35,135.4,135.41,135.06,16,1700
11:35 - 11:40,135.02,-0.04,135.05,135.05,135,3,300
11:40 - 11:45,135.07,0.05,135.203,135.203,135.07,3,400
11:45 - 11:50,135.23,0.16,135.17,135.23,135.17,3,300
11:55 - 12:00,135.05,-0.18,135.05,135.05,135.05,2,200
12:00 - 12:05,135.02,-0.03,135.02,135.02,134.908,4,400
12:10 - 12:15,134.57,-0.45,135,135.01,134.57,5,500
12:20 - 12:25,134.5,-0.07,134.5,134.5,134.5,1,200
12:30 - 12:35,134.76,0.26,134.76,134.81,134.75,4,400
12:40 - 12:45,134.7,-0.06,134.66,134.7,134.66,2,200
12:45 - 12:50,134.48,-0.22,134.73,134.8,134.48,8,900
12:50 - 12:55,134.55,0.07,134.49,134.55,134.33,11,1200
12:55 - 13:00,134.6,0.05,134.55,134.97,134.55,13,1500
13:00 - 13:05,134.21,-0.39,134.53,134.53,134.2,8,800
13:05 - 13:10,134.21,0,134.35,134.5,134.21,16,1600
13:10 - 13:15,134.1,-0.11,134.1,134.15,134.036,12,1200
13:15 - 13:20,134.2,0.1,134.2,134.2,134.13,6,600
13:20 - 13:25,133.9,-0.3,134.02,134.02,133.8,8,800
13:25 - 13:30,134.3,0.4,134.09,134.54,133.94,43,5200
13:30 - 13:35,134.2,-0.1,134.21,134.54,134.2,13,1300
13:35 - 13:40,134.21,0.01,134.44,134.44,134.21,2,200
13:45 - 13:50,134.04,-0.17,134.04,134.04,134.04,1,100
13:50 - 13:55,134.1,0.06,134.1,134.1,134.1,1,100
14:00 - 14:05,133.98,-0.12,133.93,133.98,133.88,4,400
14:05 - 14:10,133.833,-0.147,133.97,133.97,133.74,7,1000
14:10 - 14:15,133.83,-0.003,133.83,133.83,133.83,1,100
14:15 - 14:20,134.065,0.235,134.065,134.065,134.065,1,100
14:20 - 14:25,133.81,-0.255,133.87,134.025,133.68,6,700
14:25 - 14:30,134.12,0.31,133.84,134.12,133.69,8,994
14:30 - 14:35,133.81,-0.31,133.79,134.18,133.79,6,700
14:40 - 14:45,134.07,0.26,134.07,134.07,134.07,1,100
14:50 - 14:55,134.23,0.16,134.31,134.36,134.21,4,400
14:55 - 15:00,134.37,0.14,134.298,134.39,134.298,3,300
15:00 - 15:05,134.41,0.04,134.4,134.41,134.4,2,300
15:10 - 15:15,134.465,0.055,134.53,134.53,134.41,9,1054
15:15 - 15:20,134.82,0.355,134.755,134.82,134.53,3,300
15:20 - 15:25,135.06,0.24,134.795,135.06,134.75,8,828
15:25 - 15:30,135.18,0.12,135.03,135.18,135.01,15,1500
15:30 - 15:35,135.09,-0.09,135.08,135.135,134.98,16,1600
15:35 - 15:40,135.39,0.3,135.1,135.39,135.1,9,900
15:40 - 15:45,135.52,0.13,135.41,135.53,135.3,16,1942
15:45 - 15:50,135.43,-0.09,135.56,135.93,135.17,70,7868
15:50 - 15:55,135.45,0.02,135.465,135.52,134.98,46,5500
15:55 - 16:00,135.68,0.23,135.43,135.68,135.12,43,4527
08SEP2015_00:00:00.000000,,,,,,,
09:30 - 09:35,137.04,1.36,137.28,137.28,136.14,41,5431
09:35 - 09:40,136.72,-0.32,136.87,137.09,136.65,50,6100
09:40 - 09:45,136.72,0,136.72,136.72,136.72,6,630
09:45 - 09:50,137.24,0.52,137.24,137.24,137.24,1,109
09:50 - 09:55,136.7,-0.54,137.03,137.03,136.59,23,3215
09:55 - 10:00,136.96,0.26,136.7,136.96,136.7,3,300
10:00 - 10:05,136.75,-0.21,136.75,136.75,136.75,1,100
10:05 - 10:10,136.75,0,136.87,136.87,136.75,2,200
10:10 - 10:15,136.71,-0.04,136.85,137,136.71,22,3563
10:15 - 10:20,136.99,0.28,136.72,136.99,136.72,13,1400
10:20 - 10:25,136.84,-0.15,136.75,136.84,136.75,8,800
10:25 - 10:30,136.95,0.11,136.83,136.95,136.785,24,2420
10:30 - 10:35,136.9,-0.05,136.9,136.9,136.9,2,200
10:35 - 10:40,136.75,-0.15,136.78,136.785,136.75,8,800
10:40 - 10:45,136.9,0.15,136.89,136.9,136.74,27,2996
10:45 - 10:50,136.9,0,136.9,136.9,136.87,3,300
10:50 - 10:55,137.27,0.37,137.06,137.27,137.06,4,500
10:55 - 11:00,137.33,0.06,137.05,137.38,137,6,800
11:00 - 11:05,136.9,-0.43,137,137.01,136.9,17,1700
11:05 - 11:10,137.18,0.28,136.98,137.19,136.98,8,1291
11:10 - 11:15,137.25,0.07,137.18,137.47,137.05,25,3200
11:15 - 11:20,137.33,0.08,137.32,137.33,137.32,2,200
11:20 - 11:25,137.61,0.28,137.31,137.61,137.275,7,946
11:25 - 11:30,137.75,0.14,137.46,137.95,137.46,17,2000
11:30 - 11:35,137.84,0.09,137.85,137.85,137.7,24,3601
11:40 - 11:45,138.15,0.31,137.94,138.15,137.94,5,500
11:45 - 11:50,138.15,0,138.01,138.15,138.01,2,200
11:50 - 11:55,138.11,-0.04,138.03,138.11,137.99,6,600
12:00 - 12:05,138.28,0.17,137.92,138.28,137.88,6,600
12:05 - 12:10,138.22,-0.06,138.18,138.22,138.13,3,300
12:10 - 12:15,138.29,0.07,138.19,138.32,138.19,5,500
12:15 - 12:20,138.38,0.09,138.4,138.49,138.38,8,800
12:20 - 12:25,138.35,-0.03,138.36,138.36,138.31,5,500
12:25 - 12:30,138.47,0.12,138.47,138.47,138.47,2,200
12:30 - 12:35,138.5,0.03,138.64,138.64,138.35,5,500
12:35 - 12:40,138.57,0.07,138.66,138.66,138.57,2,200
12:40 - 12:45,138.57,0,138.6,138.6,138.5,7,800
12:45 - 12:50,138.43,-0.14,138.58,138.58,138.43,3,300
12:50 - 12:55,138.51,0.08,138.6,138.68,138.51,5,500
12:55 - 13:00,137.98,-0.53,138.5,138.5,137.98,4,400
13:00 - 13:05,138.11,0.13,138.2,138.2,138.06,3,300
13:05 - 13:10,138.34,0.23,138.14,138.34,138.12,4,400
13:10 - 13:15,138.37,0.03,138.34,138.37,138.34,2,200
13:15 - 13:20,137.94,-0.43,138.35,138.37,137.94,20,2000
13:20 - 13:25,137.97,0.03,137.77,137.97,137.77,4,400
13:25 - 13:30,138.24,0.27,137.95,138.24,137.95,7,700
13:30 - 13:35,138.31,0.07,138.24,138.31,138.15,4,400
13:35 - 13:40,138.655,0.345,138.56,138.76,138.53,7,900
13:40 - 13:45,138.65,-0.005,138.63,138.65,138.63,3,300
13:45 - 13:50,138.76,0.11,138.74,138.76,138.54,17,1700
13:50 - 13:55,138.9,0.14,139.03,139.03,138.9,3,391
13:55 - 14:00,138.775,-0.125,138.79,138.79,138.74,3,300
14:00 - 14:05,138.75,-0.025,138.71,138.8,138.71,5,500
14:05 - 14:10,138.765,0.015,138.75,138.775,138.59,20,4820
14:10 - 14:15,138.54,-0.225,138.738,138.738,138.52,5,690
14:15 - 14:20,138.718,0.178,138.55,138.718,138.44,6,654
14:20 - 14:25,138.56,-0.158,138.56,138.56,138.56,1,100
14:25 - 14:30,138.55,-0.01,138.74,138.74,138.54,11,1100
14:30 - 14:35,138.5,-0.05,138.5,138.5,138.5,1,100
14:35 - 14:40,138.5,0,138.32,138.51,138.32,9,900
14:40 - 14:45,138.72,0.22,138.62,139.13,138.5,29,7353
14:45 - 14:50,138.71,-0.01,138.95,139,138.71,9,900
14:50 - 14:55,138.76,0.05,138.71,138.76,138.71,2,200
14:55 - 15:00,138.785,0.025,138.74,138.93,138.74,3,300
15:00 - 15:05,139.15,0.365,138.98,139.15,138.88,11,1887
15:05 - 15:10,138.82,-0.33,139.02,139.02,138.74,21,2145
15:10 - 15:15,138.47,-0.35,138.74,138.821,138.47,12,1650
15:15 - 15:20,138.65,0.18,138.57,138.65,138.57,10,1028
15:20 - 15:25,138.56,-0.09,138.61,138.61,138.33,14,1644
15:25 - 15:30,138.79,0.23,138.6,138.79,138.49,5,500
15:30 - 15:35,138.98,0.19,138.77,139.03,138.77,11,1200
15:35 - 15:40,138.79,-0.19,138.9,138.93,138.66,25,2800
15:40 - 15:45,138.57,-0.22,138.93,138.93,138.57,14,1500
15:45 - 15:50,138.72,0.15,138.47,138.725,138.47,12,1500
15:50 - 15:55,138.93,0.21,138.81,139.13,138.81,23,3300
15:55 - 16:00,136.9,-2.03,139.1,139.28,136.9,93,9617
09SEP2015_00:00:00.000000,,,,,,,
09:30 - 09:35,139.9,3,140.35,140.61,139.68,10,6941
09:35 - 09:40,139.54,-0.36,139.45,139.54,139.45,2,200
09:40 - 09:45,139.1,-0.44,139.18,139.18,139.1,2,200
09:45 - 09:50,138.66,-0.44,138.89,139.16,138.58,46,5432
09:50 - 09:55,139.05,0.39,138.62,139.05,138.61,4,800
10:00 - 10:05,138.87,-0.18,138.87,138.87,138.87,1,100
10:05 - 10:10,138.83,-0.04,138.69,138.83,138.61,4,400
10:10 - 10:15,138.52,-0.31,138.79,138.79,138.52,3,833
10:15 - 10:20,138.345,-0.175,138.52,138.52,138.345,2,200
10:25 - 10:30,138.59,0.245,138.59,138.59,138.59,2,299
10:30 - 10:35,138.29,-0.3,138.51,138.66,138.14,6,600
10:35 - 10:40,138.32,0.03,138.39,138.42,138.32,3,300
10:40 - 10:45,138.19,-0.13,138.16,138.34,138.16,4,400
10:50 - 10:55,138.3,0.11,138.3,138.3,138.3,1,100
10:55 - 11:00,138.66,0.36,138.52,138.66,138.35,30,3714
11:00 - 11:05,138.74,0.08,138.42,138.8,138.42,15,1535
11:05 - 11:10,138.55,-0.19,138.75,138.75,138.26,39,3900
11:10 - 11:15,139,0.45,138.69,139,138.55,28,3105
11:20 - 11:25,138.93,-0.07,138.87,138.94,138.87,3,300
11:25 - 11:30,138.786,-0.144,138.786,138.786,138.786,1,100
11:30 - 11:35,138.93,0.144,138.93,138.93,138.93,1,100
11:35 - 11:40,138.73,-0.2,138.85,138.85,138.73,3,343
11:40 - 11:45,138.73,0,138.85,138.85,138.66,13,1300
11:45 - 11:50,138.95,0.22,138.74,138.95,138.65,64,7301
11:50 - 11:55,138.97,0.02,138.85,139.06,138.71,73,10801
11:55 - 12:00,138.81,-0.16,138.92,139.02,138.7,24,2400
12:05 - 12:10,139.4,0.59,139.4,139.4,139.4,1,100
12:15 - 12:20,139.64,0.24,139.55,139.64,139.55,4,600
12:20 - 12:25,139.67,0.03,139.64,139.67,139.64,3,300
