Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,101.15,12.21,88.02,114,79.66,203301,28776659
04SEP2015_00:00:00.000000,,,,,,,
09:30 - 09:35,87.61,-1.33,88.02,88.58,87.5,38,10809
09:35 - 09:40,88.82,1.21,87.51,88.82,87.51,23,4100
09:40 - 09:45,89.037,0.217,88.82,89.2,88.6,73,8895
09:45 - 09:50,88.55,-0.487,88.9,88.9,88.55,14,1400
09:50 - 09:55,88.7,0.15,88.39,88.76,88.31,19,1900
09:55 - 10:00,89.25,0.55,88.544,89.25,88.544,5,1400
10:00 - 10:05,89.146,-0.104,89.03,89.3,88.841,9,1400
10:10 - 10:15,89.375,0.229,89.12,89.48,89.11,14,1400
10:15 - 10:20,89.605,0.23,89.67,89.95,89.605,24,2400
10:20 - 10:25,89.38,-0.225,89.4,89.4,89.38,5,800
10:25 - 10:30,89.632,0.252,89.25,89.94,89.003,35,3801
10:30 - 10:35,89.88,0.248,89.65,89.88,89.37,28,4299
10:35 - 10:40,89.02,-0.86,89.225,89.23,88.91,16,1600
10:40 - 10:45,88.77,-0.25,89.25,89.25,88.57,29,3002
10:50 - 10:55,88.29,-0.48,88.56,88.57,88.29,6,600
10:55 - 11:00,88.03,-0.26,88.13,88.13,88.03,6,700
11:00 - 11:05,88.37,0.34,88.2,88.6,88.075,20,2200
11:05 - 11:10,88.37,0,88.3,88.41,88.22,46,6719
11:15 - 11:20,88.31,-0.06,88.26,88.41,88.26,10,1000
11:20 - 11:25,88.17,-0.14,88.48,88.48,88.15,10,1000
11:25 - 11:30,88.43,0.26,88.42,88.43,88.24,31,5015
11:30 - 11:35,88.31,-0.12,88.34,88.79,88.31,42,9165
11:35 - 11:40,88.389,0.079,88.358,88.389,88.262,3,2200
11:40 - 11:45,88.58,0.191,88.38,88.58,88.38,6,600
11:45 - 11:50,88.96,0.38,88.57,88.96,88.57,6,600
11:50 - 11:55,88.89,-0.07,89,89.05,88.89,8,905
11:55 - 12:00,89.07,0.18,89.07,89.07,89.07,1,100
12:00 - 12:05,88.75,-0.32,88.81,88.81,88.71,10,1000
12:05 - 12:10,88.85,0.1,88.76,89.163,88.75,12,2100
12:10 - 12:15,88.75,-0.1,88.75,88.76,88.75,4,400
12:15 - 12:20,88.79,0.04,88.98,88.98,88.79,4,400
12:20 - 12:25,88.74,-0.05,88.76,88.77,88.72,7,700
12:25 - 12:30,88.76,0.02,88.74,88.865,88.74,12,1331
12:30 - 12:35,88.97,0.21,88.76,88.97,88.69,14,1400
12:35 - 12:40,88.74,-0.23,88.765,88.78,88.64,26,2700
12:40 - 12:45,88.68,-0.06,88.59,88.68,88.59,12,1200
12:45 - 12:50,88.93,0.25,88.63,89.28,88.63,60,6600
12:50 - 12:55,89.04,0.11,89.09,89.36,89.04,9,900
12:55 - 13:00,89,-0.04,89.06,89.06,89,9,900
13:00 - 13:05,88.89,-0.11,88.94,88.94,88.723,25,2700
13:05 - 13:10,89.01,0.12,89,89.15,89,7,800
13:10 - 13:15,88.75,-0.26,89,89,88.75,6,600
13:20 - 13:25,88.93,0.18,88.93,88.93,88.75,34,3602
13:25 - 13:30,89.14,0.21,89,89.14,89,7,700
13:30 - 13:35,89.51,0.37,89.14,89.51,89.14,16,1600
13:35 - 13:40,89.49,-0.02,89.47,89.49,89.3,8,800
13:40 - 13:45,89.38,-0.11,89.37,89.46,89.3,10,1100
13:45 - 13:50,89.18,-0.2,89.17,89.18,89.17,3,300
13:50 - 13:55,89.11,-0.07,89.23,89.23,89.11,3,300
13:55 - 14:00,88.96,-0.15,89.04,89.1,88.96,8,800
14:00 - 14:05,88.72,-0.24,88.76,88.76,88.7,12,1600
14:05 - 14:10,88.9,0.18,88.9,88.9,88.9,3,300
14:10 - 14:15,89.18,0.28,88.96,89.18,88.96,8,800
14:20 - 14:25,88.84,-0.34,89.02,89.02,88.84,14,1526
14:25 - 14:30,89.11,0.27,88.94,89.11,88.94,6,1000
14:30 - 14:35,89.26,0.15,89.26,89.26,89.25,3,300
14:35 - 14:40,89.09,-0.17,89.12,89.12,89.07,4,500
14:40 - 14:45,89.15,0.06,89.18,89.24,89.05,8,800
14:45 - 14:50,88.98,-0.17,89.19,89.19,88.98,3,300
14:50 - 14:55,89.38,0.4,89.19,89.38,89.18,17,1800
14:55 - 15:00,89.57,0.19,89.31,89.59,89.3,14,1400
15:00 - 15:05,89.554,-0.016,89.71,89.71,89.4,9,900
15:05 - 15:10,89.66,0.106,89.66,89.66,89.66,1,100
15:10 - 15:15,89.49,-0.17,89.57,89.57,89.38,18,1800
