Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,58.55,6.6,51.7,61.55,48,149255,20401433
02DEC2016_00:00:00.000000,,,,,,,
09:30 - 09:35,51.7,-0.25,51.7,51.7,51.7,1,3032
09:35 - 09:40,51.9,0.2,51.95,51.95,51.7,6,1000
09:40 - 09:45,52,0.1,51.85,52,51.85,6,600
09:45 - 09:50,52,0,51.9,52,51.9,9,900
09:50 - 09:55,51.9,-0.1,51.95,52,51.9,4,400
09:55 - 10:00,52.1,0.2,51.95,52.1,51.95,5,540
10:00 - 10:05,52.15,0.05,52.1,52.15,52.1,8,800
10:05 - 10:10,52.1,-0.05,52.1,52.1,52.1,3,300
10:10 - 10:15,52.3,0.2,52.1,52.35,52,45,4600
10:15 - 10:20,52.2,-0.1,52.3,52.4,52.2,24,2457
10:20 - 10:25,52.2,0,52.2,52.25,52.15,15,1572
10:25 - 10:30,52.3,0.1,52.2,52.3,52.199,26,3300
10:30 - 10:35,52.3,0,52.3,52.5,52.25,28,2820
10:35 - 10:40,52.15,-0.15,52.25,52.25,52.15,15,1655
10:40 - 10:45,52.45,0.3,52.2,52.45,52.2,15,1700
10:45 - 10:50,52.45,0,52.425,52.45,52.35,36,3800
10:50 - 10:55,52.65,0.2,52.475,52.675,52.475,8,1282
10:55 - 11:00,52.55,-0.1,52.7,52.7,52.5,28,2933
11:00 - 11:05,52.5,-0.05,52.525,52.525,52.5,10,1000
11:05 - 11:10,52.55,0.05,52.55,52.6,52.55,9,900
11:10 - 11:15,52.55,0,52.55,52.65,52.55,9,900
11:15 - 11:20,52.55,0,52.525,52.55,52.5,8,800
11:20 - 11:25,52.5,-0.05,52.55,52.55,52.5,16,1600
11:25 - 11:30,52.475,-0.025,52.525,52.525,52.475,10,1036
11:30 - 11:35,52.4,-0.075,52.45,52.475,52.4,14,1500
11:35 - 11:40,52.35,-0.05,52.4,52.4,52.35,8,900
11:40 - 11:45,52.35,0,52.275,52.375,52.275,23,2300
11:45 - 11:50,52.45,0.1,52.3,52.45,52.3,15,1500
11:50 - 11:55,52.4,-0.05,52.4,52.425,52.4,6,600
