Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,149.61,12.58,136.73,150.71,130.05,59081,7487395
05JUL2016_00:00:00.000000,,,,,,,
09:30 - 09:35,136.73,-0.3,136.73,136.73,136.73,1,482
09:40 - 09:45,136.21,-0.52,136.21,136.21,136.21,1,100
09:50 - 09:55,136.07,-0.14,136.04,136.08,136.04,4,400
09:55 - 10:00,135.55,-0.52,135.55,135.55,135.55,1,100
10:00 - 10:05,135.87,0.32,135.81,135.87,135.79,3,300
10:10 - 10:15,136.1,0.23,135.93,136.33,135.93,11,1100
10:15 - 10:20,136.03,-0.07,136.03,136.03,136.03,1,100
10:20 - 10:25,135.79,-0.24,135.79,135.79,135.79,1,100
10:25 - 10:30,135.925,0.135,135.75,135.925,135.75,2,523
10:30 - 10:35,136.02,0.095,135.94,136.03,135.94,13,1304
10:35 - 10:40,135.92,-0.1,136.13,136.13,135.92,3,300
10:40 - 10:45,136.01,0.09,136.07,136.07,135.96,8,800
10:50 - 10:55,135.56,-0.45,135.56,135.56,135.56,1,100
10:55 - 11:00,135.45,-0.11,135.452,135.452,135.45,3,320
11:00 - 11:05,135.4,-0.05,135.4,135.4,135.4,1,100
11:10 - 11:15,135.31,-0.09,135.36,135.36,135.31,2,200
11:15 - 11:20,135.32,0.01,135.3,135.32,135.3,4,400
11:25 - 11:30,134.99,-0.33,135,135,134.99,2,200
11:30 - 11:35,134.955,-0.035,134.955,134.955,134.955,1,100
11:50 - 11:55,134.92,-0.035,134.92,134.92,134.92,1,100
11:55 - 12:00,135.04,0.12,134.9,135.04,134.41,3,1230
12:00 - 12:05,135.03,-0.01,135.05,135.11,134.75,10,3152
12:05 - 12:10,134.91,-0.12,134.91,134.91,134.91,1,100
12:20 - 12:25,134.94,0.03,134.94,134.94,134.94,2,200
12:25 - 12:30,134.89,-0.05,135,135,134.84,13,1300
12:30 - 12:35,134.84,-0.05,134.91,134.91,134.76,12,1200
12:35 - 12:40,134.705,-0.135,134.79,134.79,134.65,6,600
12:40 - 12:45,134.42,-0.285,134.42,134.42,134.42,1,100
12:50 - 12:55,134.41,-0.01,134.41,134.41,134.41,1,100
13:00 - 13:05,134.41,0,134.46,134.46,134.41,3,300
13:05 - 13:10,134.565,0.155,134.39,134.565,134.39,4,400
13:10 - 13:15,134.18,-0.385,134.56,134.64,134.18,12,1200
13:15 - 13:20,134.22,0.04,134.19,134.37,134.18,19,1900
13:20 - 13:25,134.14,-0.08,134.29,134.29,133.74,13,1549
13:30 - 13:35,133.89,-0.25,133.89,133.89,133.89,1,100
13:35 - 13:40,134.05,0.16,134.04,134.08,134.04,4,400
13:40 - 13:45,133.75,-0.3,134,134.01,133.59,16,1700
13:50 - 13:55,133.26,-0.49,133.8,133.8,133.26,26,2650
13:55 - 14:00,133.73,0.47,133.33,133.75,133.33,18,2910
14:05 - 14:10,134.09,0.36,133.91,134.09,133.91,3,300
14:10 - 14:15,134.12,0.03,134.12,134.12,134.12,1,300
14:15 - 14:20,134.51,0.39,134.405,134.515,134.405,3,300
14:20 - 14:25,134.535,0.025,134.535,134.535,134.535,1,100
14:25 - 14:30,134.3,-0.235,134.4,134.4,134.3,7,700
14:30 - 14:35,134.462,0.162,134.35,134.462,134.31,7,900
14:35 - 14:40,134.09,-0.372,134.31,134.31,134.09,6,600
14:40 - 14:45,134.11,0.02,134.25,134.32,134.11,12,1200
14:45 - 14:50,134.12,0.01,134.2,134.22,134.08,7,700
14:50 - 14:55,134.175,0.055,134.12,134.175,134.12,3,300
15:00 - 15:05,134.24,0.065,134.345,134.345,134.24,2,260
15:10 - 15:15,134.365,0.125,134.18,134.365,134.18,8,800
15:15 - 15:20,134.38,0.015,134.38,134.38,134.38,1,100
15:20 - 15:25,134.49,0.11,134.49,134.49,134.49,3,300
15:25 - 15:30,134.74,0.25,134.74,134.74,134.74,1,100
15:30 - 15:35,134.54,-0.2,134.5,134.54,134.39,17,1703
15:35 - 15:40,134.93,0.39,134.51,134.94,134.51,6,600
15:40 - 15:45,134.88,-0.05,134.92,134.97,134.76,31,3300
15:45 - 15:50,135.14,0.26,135.04,135.155,134.93,11,1100
15:50 - 15:55,134.83,-0.31,134.88,135.12,134.61,33,3775
15:55 - 16:00,134.25,-0.58,134.62,134.71,134.24,48,5721
06JUL2016_00:00:00.000000,,,,,,,
09:30 - 09:35,133.67,-0.58,133.67,133.67,133.67,1,247
09:45 - 09:50,133.58,-0.09,133.67,133.67,133.58,2,200
09:55 - 10:00,134.13,0.55,134.13,134.13,134.13,1,100
10:00 - 10:05,134.43,0.3,134.03,134.9,134.03,12,1200
10:05 - 10:10,133.96,-0.47,134.46,134.46,133.96,4,517
10:10 - 10:15,133.77,-0.19,133.97,133.97,133.77,4,400
10:15 - 10:20,133.72,-0.05,133.72,133.72,133.72,1,100
10:30 - 10:35,133.75,0.03,133.61,133.76,133.47,16,1600
10:35 - 10:40,133.77,0.02,133.78,133.78,133.77,5,500
10:40 - 10:45,133.87,0.1,133.87,133.87,133.87,1,100
10:45 - 10:50,134.22,0.35,134.17,134.22,134.17,5,500
10:55 - 11:00,134.74,0.52,134.74,134.74,134.74,1,100
11:00 - 11:05,134.74,0,134.87,134.87,134.74,2,200
11:10 - 11:15,134.88,0.14,134.64,134.95,134.64,3,327
11:15 - 11:20,134.99,0.11,134.88,135,134.88,9,900
11:30 - 11:35,134.59,-0.4,134.52,134.79,134.52,5,600
11:35 - 11:40,134.85,0.26,134.81,134.85,134.81,2,200
11:40 - 11:45,134.55,-0.3,134.66,134.66,134.55,2,200
