Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,108.51,1.43,108,108.95,104.92,1788,413473
01DEC2015_00:00:00.000000,,,,,,,
09:30 - 09:35,106.4,-0.68,108,108,106.06,14,2996
09:35 - 09:40,106.79,0.39,106.47,107.02,106.47,15,1537
09:40 - 09:45,107.42,0.63,106.65,107.42,106.58,26,2933
09:45 - 09:50,106.82,-0.6,107.34,107.4,106.72,24,2600
09:50 - 09:55,106.94,0.12,106.66,106.94,106.66,3,300
09:55 - 10:00,106.78,-0.16,106.69,107.22,106.69,26,3016
10:00 - 10:05,106.97,0.19,107.05,107.21,106.835,10,1000
10:05 - 10:10,105.11,-1.86,106.8,106.905,105.11,22,2400
10:10 - 10:15,105.25,0.14,105.11,105.68,104.92,52,5425
10:15 - 10:20,106.155,0.905,105.01,106.34,105.01,29,3000
10:20 - 10:25,106,-0.155,106.06,106.06,105.36,17,2000
10:25 - 10:30,105.65,-0.35,105.905,106.05,105.47,32,3273
10:30 - 10:35,105.66,0.01,105.59,105.865,105.555,5,533
10:35 - 10:40,105.91,0.25,105.42,105.91,105.42,8,800
10:40 - 10:45,106.66,0.75,106.23,106.73,106.1,27,9607
10:45 - 10:50,106.9,0.24,106.705,106.9,106.705,9,900
10:50 - 10:55,106.71,-0.19,106.78,106.86,106.46,33,3400
10:55 - 11:00,106.79,0.08,106.8,106.88,106.79,6,600
11:00 - 11:05,106.14,-0.65,106.79,106.79,106.14,22,2495
11:05 - 11:10,106.4,0.26,106.14,106.44,105.72,28,3500
11:10 - 11:15,106.07,-0.33,106.39,106.39,106.07,3,300
11:15 - 11:20,106.04,-0.03,106.22,106.22,105.88,10,1000
11:20 - 11:25,106.07,0.03,105.99,106.41,105.77,30,3100
11:25 - 11:30,105.8,-0.27,105.8,105.8,105.8,1,100
11:30 - 11:35,105.93,0.13,105.8,105.96,105.64,16,1600
11:35 - 11:40,106.03,0.1,105.99,106.07,105.912,4,450
11:40 - 11:45,106.36,0.33,106.12,106.44,106.12,14,1400
11:45 - 11:50,106.44,0.08,106.34,106.48,106.2,35,10552
11:50 - 11:55,106.84,0.4,106.6,106.84,106.6,8,800
11:55 - 12:00,106.61,-0.23,106.87,106.87,106.61,14,1400
12:00 - 12:05,106.69,0.08,106.63,106.96,106.63,16,1600
12:05 - 12:10,107.335,0.645,106.75,107.49,106.711,18,1950
12:10 - 12:15,107.3,-0.035,107.22,107.4,107.15,20,2000
12:15 - 12:20,107.18,-0.12,107.23,107.41,107.18,10,1000
12:20 - 12:25,107.02,-0.16,107.26,107.4,107,97,12769
12:25 - 12:30,107.11,0.09,107.1,107.11,107.1,2,200
12:30 - 12:35,107.405,0.295,107.289,107.48,107.289,13,1770
12:35 - 12:40,107.2,-0.205,107.392,107.44,107.19,13,1750
12:40 - 12:45,107.82,0.62,107.3,107.83,107.3,11,1100
12:45 - 12:50,107.47,-0.35,108.05,108.05,107.39,24,2400
12:50 - 12:55,107.61,0.14,107.447,107.61,107.27,23,9653
12:55 - 13:00,107.858,0.248,107.9,107.93,107.858,3,359
13:00 - 13:05,107.83,-0.028,107.79,107.94,107.79,6,691
13:05 - 13:10,108.18,0.35,107.86,108.18,107.75,23,2321
13:10 - 13:15,107.53,-0.65,108.115,108.22,107.53,34,4500
13:20 - 13:25,107.63,0.1,107.56,107.81,107.56,27,2800
13:25 - 13:30,107.55,-0.08,107.53,107.55,107.28,14,1500
13:30 - 13:35,108.06,0.51,107.55,108.06,107.55,7,700
13:35 - 13:40,108.13,0.07,108.03,108.13,107.89,28,2800
13:40 - 13:45,107.922,-0.208,108.23,108.39,107.922,29,3600
13:45 - 13:50,107.52,-0.402,107.72,107.76,107.52,13,1400
13:50 - 13:55,107.708,0.188,107.54,107.71,107.54,7,700
13:55 - 14:00,107.83,0.122,107.6,107.84,107.6,29,2900
14:00 - 14:05,107.7,-0.13,107.76,107.76,107.7,2,200
14:05 - 14:10,107.75,0.05,107.785,107.79,107.67,25,25400
14:10 - 14:15,107.83,0.08,107.81,108.24,107.79,51,29301
14:15 - 14:20,107.87,0.04,107.65,107.87,107.5,20,2114
14:20 - 14:25,108.08,0.21,107.9,108.08,107.9,2,200
14:25 - 14:30,108.41,0.33,108.19,108.41,108.19,10,1100
14:30 - 14:35,108.8,0.39,108.49,108.8,108.34,24,23100
14:35 - 14:40,108.65,-0.15,108.94,108.95,108.5,26,2700
14:40 - 14:45,108.14,-0.51,108.46,108.47,107.99,27,2886
14:45 - 14:50,108.345,0.205,108.49,108.49,108.14,4,400
14:50 - 14:55,108.04,-0.305,108.32,108.49,108.03,18,2128
14:55 - 15:00,108.34,0.3,108.25,108.46,108.25,18,29500
15:00 - 15:05,108.57,0.23,108.36,108.775,108.35,26,2992
15:05 - 15:10,108.84,0.27,108.6,108.84,108.57,10,1000
15:10 - 15:15,108.7,-0.14,108.84,108.87,108.7,21,2100
15:15 - 15:20,108.81,0.11,108.84,108.89,108.71,13,1300
15:20 - 15:25,108.775,-0.035,108.73,108.87,108.61,28,2850
15:25 - 15:30,108.89,0.115,108.73,108.89,108.7,24,2400
15:30 - 15:35,108.7,-0.19,108.89,108.89,108.63,48,5100
15:35 - 15:40,108.82,0.12,108.61,108.93,108.61,48,5500
15:40 - 15:45,108.79,-0.03,108.81,108.95,108.73,32,3400
15:45 - 15:50,108.59,-0.2,108.79,108.91,108.43,52,5366
15:50 - 15:55,108.31,-0.28,108.44,108.51,108.11,70,7482
15:55 - 16:00,108.51,0.2,108.37,108.78,108.36,179,121474
