Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,28.1513,5.0391,23.0308,28.4722,21.0378,96851,30479386
03NOV2014_00:00:00.000000,,,,,,,
09:30 - 09:35,23.0308,-0.0814,23.0308,23.0308,23.0308,1,3688
09:40 - 09:45,23.2455,0.2147,23.0625,23.2455,23.0579,4,885
09:50 - 09:55,23.1709,-0.0746,23.2071,23.2071,23.1438,28,6195
09:55 - 10:00,23.1754,0.0045,23.2078,23.2078,23.1754,4,1106
10:00 - 10:05,23.1612,-0.0142,23.1438,23.1612,23.1438,6,1770
10:05 - 10:10,23.1438,-0.0174,23.1528,23.1574,23.1438,18,4204
10:10 - 10:15,23.189,0.0452,23.1528,23.2252,23.1528,9,1991
10:15 - 10:20,23.18,-0.009,23.2161,23.2161,23.18,2,442
10:20 - 10:25,23.1935,0.0135,23.2093,23.2093,23.1935,2,442
10:25 - 10:30,23.1438,-0.0497,23.1438,23.1438,23.1438,4,885
10:30 - 10:35,23.1483,0.0045,23.1438,23.1528,23.1438,7,1548
10:35 - 10:40,23.2613,0.113,23.2342,23.2613,23.2342,2,442
10:40 - 10:45,23.1528,-0.1085,23.2658,23.2658,23.1528,16,4425
10:45 - 10:50,23.1483,-0.0045,23.18,23.1913,23.1438,20,4646
10:50 - 10:55,23.2071,0.0588,23.1709,23.2071,23.1483,16,4142
10:55 - 11:00,23.18,-0.0271,23.1528,23.18,23.1528,3,663
11:00 - 11:05,23.198,0.018,23.1845,23.2139,23.1483,8,1770
11:05 - 11:10,23.2568,0.0588,23.2523,23.2658,23.2387,17,3816
11:10 - 11:15,23.2026,-0.0542,23.2658,23.2658,23.2026,4,922
11:15 - 11:20,23.198,-0.0046,23.198,23.198,23.198,1,221
11:20 - 11:25,23.2071,0.0091,23.198,23.2658,23.198,13,3540
11:25 - 11:30,23.1754,-0.0317,23.2071,23.2071,23.1287,34,8408
11:30 - 11:35,23.1754,0,23.1754,23.198,23.1257,27,27216
11:35 - 11:40,23.1709,-0.0045,23.1709,23.198,23.1551,48,13939
11:40 - 11:45,23.1709,0,23.1483,23.1709,23.1483,6,1548
11:45 - 11:50,23.2071,0.0362,23.2026,23.2116,23.189,12,3319
11:50 - 11:55,23.2071,0,23.189,23.2161,23.189,11,2433
11:55 - 12:00,23.2297,0.0226,23.2297,23.2568,23.2297,6,1327
12:00 - 12:05,23.2342,0.0045,23.2206,23.2342,23.2206,7,1991
12:05 - 12:10,23.2568,0.0226,23.2252,23.2658,23.2206,47,11439
12:10 - 12:15,23.2297,-0.0271,23.2523,23.2568,23.2297,7,1548
12:15 - 12:20,23.2613,0.0316,23.2297,23.2613,23.2252,10,2212
12:20 - 12:25,23.2342,-0.0271,23.2297,23.2342,23.2252,5,1106
12:25 - 12:30,23.2432,0.009,23.2477,23.2477,23.2116,3,663
12:30 - 12:35,23.2297,-0.0135,23.2161,23.2432,23.2161,18,4356
12:35 - 12:40,23.1754,-0.0543,23.2161,23.241,23.1754,10,2431
12:40 - 12:45,23.2297,0.0543,23.2116,23.2297,23.2093,16,5752
12:45 - 12:50,23.1709,-0.0588,23.2252,23.2432,23.1709,31,7965
12:50 - 12:55,23.18,0.0091,23.18,23.2184,23.1483,72,21277
