,INTC_RDVar,INTC_RDSkew,INTC_RDKurt,INTC_DR
2013-05-31,0.0001596629271209901,-0.2151274104091039,3.2328875526095846,0.0028872958250678593
2013-06-03,0.0003224621633927778,0.000967797295409933,2.8640326374657823,0.03877709643320282
2013-06-04,0.00028673882910646846,0.5411067912066843,4.692067880082759,0.0047430606232907735
2013-06-05,0.0002127183290672142,-0.2931308507832512,3.435921456618746,-0.026370085366833163
2013-06-06,0.00017238313788938062,0.1137667615150465,4.0214660746979405,-0.002026024745705346
2013-06-07,0.00021171981839362565,1.4076680277655798,8.389581615472272,-0.0024370750294244736
2013-06-10,0.0001263799931983935,1.2240208749419306,5.401830152897324,0.016935823036858366
2013-06-11,0.00013660843485953584,0.1234490664484166,2.671412617239521,-0.012067972916406156
2013-06-12,0.0001231720822648307,-1.0370387231542157,3.1684317569780367,-0.01016880113708396
2013-06-13,0.00012843605877763825,1.542737310216863,6.558698464740328,0.02143677929315224
2013-06-14,0.00010984580151777072,0.03232964396783132,3.986328467375093,-0.0028050091302040947
2013-06-17,0.00012202870681597396,0.15888241998100752,4.095519519159975,0.007197150699853605
2013-06-18,0.00011854796255076662,-0.09573662275588335,2.9275502026908087,0.014633187126230851
2013-06-19,0.0002500020035405884,-0.9717214521982791,4.075310054998002,-0.018625459829741953
2013-06-20,0.00017037078704897738,-0.11237928485486413,3.827254470953633,-0.03293635796208205
2013-06-21,0.00017034457334052765,-0.19398969677294228,3.1509156090559687,0.0004132340376061805
2013-06-24,0.0003128326774281925,-1.1945225839863822,5.184138449449613,-0.025953666393527364
2013-06-25,0.0001637977797673311,0.7392882889171689,6.2281079124018675,0.012642553878956964
2013-06-26,0.00010284746050906751,0.17554056714196162,3.98456467313345,0.005429157833234388
2013-06-27,0.00012682002379427483,-0.3214484701423842,3.1476123172217028,0.0016642379587441525
2013-06-28,0.0002066203177548292,1.6710028821731886,10.180428047099797,0.007456825526594102
2013-07-01,0.00010223956617356832,-0.7505757795245684,3.27547642872235,-0.014131575551954434
2013-07-02,9.666333296295258e-05,0.09687426421853046,3.052047930052641,-0.00714146151594397
2013-07-03,0.00013888398342626863,0.1162543890872228,3.4361755826208444,0.0016848605112458337
2013-07-05,0.00013007664378958744,0.36330120519498443,4.70960641629134,0.012547471617704531
2013-07-08,0.0002381111319235281,-0.9892867870179799,4.52677744816965,-0.03682942947659962
2013-07-09,0.00012459176588926947,-0.0799765825007348,2.783556548482549,-0.0021588400689411813
2013-07-10,0.00021857784627993303,0.7563286802783875,4.1757769007608605,0.0047425538613943274
2013-07-11,0.0001414962489782906,0.20181782863030803,4.595359090032847,0.03133193279321578
2013-07-12,0.0001762720757169964,0.20970551053976944,6.620936320407533,-0.0037585686775560845
2013-07-15,3.992275139001453e-05,-0.4520532365387469,4.810260145500303,0.0016723751801430708
2013-07-16,0.00010051856697574466,0.8087922046039887,4.0761163017344915,0.012865519535409486
2013-07-17,0.00014837407414821087,0.4572858650727479,4.269271216600781,-0.004132306614684111
2013-07-18,0.0001807450849369481,0.1489116049828389,4.70510763510507,-0.03840927401740801
2013-07-19,9.14321991033876e-05,0.31256091804808916,2.69676830143742,-0.008642989196260498
2013-07-22,8.699789252080793e-05,-0.14910431799506868,3.665873277453406,-0.01178790249312689
2013-07-23,0.00014948339976010542,-0.7057953187065249,5.287064458090564,-0.000878830635235861
2013-07-24,8.93658572911181e-05,-0.5916003302317602,4.89485065712665,0.00788095022930424
2013-07-25,7.33695214446295e-05,0.12131150725364644,3.721657563215223,0.005653456156256009
2013-07-26,5.35431095188632e-05,0.3247064086967724,4.918695732854109,0.008635475628837597
2013-07-29,8.531692945247844e-05,0.25550531795709414,3.4299464637242982,-0.0008601596897745978
2013-07-30,6.916333489571123e-05,-0.24257767352701995,2.4978324673165835,0.006006183147382327
2013-07-31,0.00011490003049262093,-0.5945453365972949,5.431314707782711,-0.0017127147763686956
2013-08-01,9.532117536683227e-05,-0.8152255046040473,3.289798005718961,-0.006016110424290844
2013-08-02,4.6837811746037784e-05,0.2965623668919719,3.5051174417388973,0.0008615921870225307
2013-08-05,3.441003919084991e-05,-0.6663062490153643,3.377574116060183,-0.0032666252916069283
2013-08-06,4.290069662798594e-05,-0.4949775611159758,3.6415318990707974,-0.005249390922192898
2013-08-07,5.5209091603168945e-05,-0.2676489576881803,3.6331641304077875,-0.004395800985232512
2013-08-08,9.305586465787595e-05,-1.5304013678724402,5.655272191573703,-0.011074127174317994
2013-08-09,0.00012089843535070056,-0.6206076303779424,10.213572975676081,0.0026689311766365797
2013-08-12,6.01631835904679e-05,0.02057937411591094,3.7056023610563376,0.005758683955193966
2013-08-14,0.00012740777828852058,0.9662256286251767,5.321897340169695,-0.0030967045326546483
2013-08-15,0.0001032308573231484,-0.14519463531641372,5.693735266451477,-0.024216569785520115
2013-08-16,5.955572681253261e-05,-0.5584978376965716,2.917352311943197,-0.005461940302687651
2013-08-19,0.00023386748799379648,2.222290304574298,11.017611576011623,0.01674621623704642
2013-08-20,6.231733611738419e-05,1.103945490735971,7.453854451767389,0.010714512499959916
2013-08-21,0.00010752169801308245,-0.24181778500633438,3.319992909458677,-0.015663735412104085
2013-08-22,5.262419096471138e-05,0.0146323909771026,4.964574285450757,0.004051104570550024
2013-08-23,0.0001841771121465499,-1.2439579610807883,21.94529212309726,0.00805381596864585
2013-08-26,0.00011452312677324918,1.2334447186369113,6.446590595784604,-0.007604527189850163
2013-08-27,6.990935540733428e-05,-0.2583944565182643,3.2065894022193846,-0.003598630900067068
2013-08-28,5.0398207292334666e-05,-0.03669272348564951,2.9826005553760946,0.004496243066528738
2013-08-29,0.00011946522512965066,0.47889122726710603,6.98940950507979,-0.010372001127576524
2013-08-30,8.43937588150846e-05,0.2871303127740518,3.062180331857672,-0.0036330544398701647
2013-09-03,7.146959978548669e-05,-0.560121902581543,2.865959354716485,0.004086155628859167
2013-09-04,0.00012855403231211294,1.0872856565077391,5.441941442088369,0.025499115718740306
2013-09-05,6.829036076242307e-05,-1.36410887297502,6.740498628737469,-0.0017683420345320222
2013-09-06,0.00011237511777888987,-0.9839108636961124,8.720145536699727,0.003092600067418072
2013-09-09,6.5809624790506e-05,0.40839468626427705,2.8149184666673173,0.010530951656323673
2013-09-10,7.38896161934619e-05,-1.335671771581483,7.053740605851503,0.003050717492715904
2013-09-11,7.540903294994516e-05,-0.7840981146681132,4.28714140202408,-0.007425215661371887
2013-09-12,7.141769516586713e-05,-1.936956048158614,13.297082652545294,-0.0079226053420145
2013-09-13,6.136857128851724e-05,1.3132464491401148,4.914829583994946,0.035167557291766904
2013-09-16,8.024966741527239e-05,-0.5996437464157597,3.976092931589,-0.0021353781493953505
2013-09-17,9.715088951820233e-05,-1.3828793525307892,7.4487741573610915,0.014852719046951623
2013-09-18,8.034386837748185e-05,0.8129387329780208,4.032026123818831,0.0067171956375426944
2013-09-19,5.7136066531385507e-05,-0.5207106334072005,3.3256425244041408,0.0004183693274515399
2013-09-20,0.00010995635934069399,-0.06720800068038542,2.7663241005052748,-0.005872579666339917
2013-09-23,5.290233394851199e-05,-0.28596788591796574,3.3482589370259688,-0.006330404258384714
2013-09-24,0.00010732022753933351,1.824495351136246,12.279549255777082,0.003381179294982495
2013-09-25,6.236544076301736e-05,0.379033406952621,3.348786580363144,0.0
2013-09-26,0.00013628032310439102,-0.6940220670491175,5.2081414643005175,-0.01231182986772561
2013-09-27,7.538014644457663e-05,-0.614780660446588,4.153500819078108,-0.01853900765346328
2013-09-30,0.0001107681925037449,0.4816989646289112,4.642730900522056,-0.002614223232012769
2013-10-01,9.046966729271424e-05,-0.41005898462112733,4.072040830254759,-0.003934721353636483
2013-10-02,7.885307838528353e-05,-0.1654564465326047,6.544603854264551,0.002624716690762252
2013-10-03,0.0001055826143134084,-0.27501046807776647,3.3290120459604027,-0.012750041321570649
2013-10-04,3.685084366245519e-05,0.14875088872024086,4.536070821429204,0.009249053555085762
2013-10-07,8.145706720630464e-05,1.4457778912801327,7.954998920755722,0.0008762710757226344
2013-10-08,0.00012960284397641735,-0.67919870011658,6.669294203804877,-0.015449547927847807
2013-10-09,0.00016860907445303297,0.3733125925284065,4.117427994565839,0.004881344061006487
2013-10-10,8.754211515825915e-05,0.2797903203741413,5.296575305213199,0.02232562828100937
2013-10-11,7.389537307462632e-05,1.2004437263980499,5.21123816693669,0.006902460429536905
2013-10-14,8.383595970715285e-05,0.7178855543330066,3.2369120005877257,0.00813547178500329
2013-10-15,0.00012656863027275602,0.10426551627652876,3.3344983674378748,-0.0025620539040738244
2013-10-16,0.00016334924590506833,0.009374830587957824,4.715287836901257,0.013166479382203722
2013-10-17,0.00010516822084651978,3.524539330508197,20.12116527505129,0.009240046956536574
2013-10-18,8.471465734219138e-05,3.8270654311660155,25.369581069799285,-0.0016738277348729014
2013-10-21,6.581809206674552e-05,0.6448157122847873,4.0146834670996006,0.010828707047372266
2013-10-22,7.16953133577928e-05,0.06996179879161356,3.5608917512642853,-0.0029037181105504573
2013-10-23,9.95516069938924e-05,-1.146161792227409,4.580161364173785,-0.01380496849373758
2013-10-24,3.819987036436704e-05,-0.47620679258099724,4.0498038103831,0.0016835940120727422
2013-10-25,3.886335017144884e-05,1.3020467237316613,6.101132128082319,0.01915912218923399
2013-10-28,6.142197646530955e-05,-0.3878629759405694,3.7688065871570204,0.004938551141919767
2013-10-29,6.737412010106891e-05,0.7767403575399912,4.510288813743011,0.006546555603099247
2013-10-30,0.00010372840122451346,0.6501832717848788,8.014005734369407,-0.0008160380494874886
2013-10-31,4.7800344081576724e-05,-0.07600450054597432,4.3369346779734865,-0.0012252835902804016
2013-11-01,7.220264195707571e-05,-0.5988018970014103,3.86764556005071,-0.005737610711122887
2013-11-04,4.536841834325238e-05,-0.9183552630142122,5.122490202683214,-0.0028812924034689047
2013-11-05,4.9394580805976015e-05,0.40207446912311245,3.1685487735398126,-0.0002081786503809191
2013-11-06,6.86406903360888e-05,0.6174373343781057,4.675125540015242,0.009113624878816395
2013-11-07,8.802111949595976e-05,-0.6303464767024203,5.191044916099291,-0.007865816646893009
2013-11-08,8.713638113516233e-05,-2.0092686800886437,11.754947214742753,0.0012462059678428616
2013-11-11,9.410111539618031e-05,0.8792365475930661,7.555679688288518,0.0033152827352171954
2013-11-12,0.0001803369062743246,0.47589695453966074,6.697984129920137,0.010699675733320202
2013-11-13,7.78859985552204e-05,0.8808416248281934,4.443024835020392,0.0069345268239739966
2013-11-14,4.801614735052045e-05,0.28267053921175955,6.254010826193724,-0.008573222697794147
2013-11-15,3.9066071839218285e-05,-0.1895234133199081,4.051587093367003,0.0053160770628744025
2013-11-18,4.359753218293386e-05,-0.3172316149990652,4.010799251654905,0.0032571456349197447
2013-11-19,6.0721502690690604e-05,-1.233017425092651,5.55107144894033,0.004056788163399716
2013-11-20,7.099654799022596e-05,-1.1353405524896492,5.883407613920216,-0.005684150546972244
2013-11-21,0.00010152790979483187,0.4592281164553788,3.3904156273075903,0.026914613813251886
2013-11-22,0.0001669405340001578,-0.9454562928013398,5.39634554387605,-0.0554109784186716
2013-11-25,0.00014288147907898336,-1.0256675744617825,7.934324026948361,-0.00504036181004297
2013-11-26,5.168853942594301e-05,-0.7057428032265377,4.074438171451567,-0.004219210972913334
2013-11-27,5.538444717628809e-05,1.7816541364263465,7.117042516088787,0.010515311324989618
2013-11-29,2.5211678032795904e-05,-0.4884900759684231,2.8928238587877426,-0.0025134373356330286
2013-12-02,5.366076665065072e-05,-0.9988099003976603,4.978378992757206,-0.00588994737626658
2013-12-03,5.770789742283301e-05,-0.427280009194584,3.070427695882157,-0.006349497389147363
2013-12-04,6.620713308739425e-05,-0.6440997333318169,3.907309770755365,0.008035574655129718
2013-12-05,8.316870942232767e-05,0.6934602392428993,3.3942045243495245,0.02166772489543778
2013-12-06,9.335322295517143e-05,-3.16223641283172,17.169968163944716,0.022821054405072427
2013-12-09,0.00011346280580210513,1.0483020380888102,7.55214443880412,0.004421984921898492
2013-12-10,7.294030053319767e-05,-1.6685457759664566,10.930845778440695,-0.004421984921898492
2013-12-11,8.609309109073867e-05,-0.8912894498287267,3.8659883378395508,-0.01624735107224584
2013-12-12,8.66297661180945e-05,-0.7670027295300483,4.3493817184638495,0.0020451235514147292
2013-12-13,0.00014078774896478943,-0.5411338557659999,7.525962928868862,-0.007382841440639165
2013-12-16,7.958380642297104e-05,0.46684238256058186,2.86647545007228,0.00656547049551115
2013-12-17,8.772255786634035e-05,0.861027238441194,5.836993377646377,0.008552134671615974
2013-12-18,0.00023000236954923034,2.095108286529347,11.356445009965926,0.01967559225270854
2013-12-19,0.00010141565282854276,-0.06899779507116628,4.4414252497826405,-0.0003977553812579693
2013-12-20,6.871601917621343e-05,-1.0386981095674221,5.605066392542635,-0.0031874339868549484
2013-12-23,3.947776075882707e-05,0.45144340718518605,3.2197858659609193,0.010321724614046346
2013-12-24,7.224371903273116e-05,0.5053690853193477,3.820174601859642,0.004335031369686604
2013-12-26,4.4497737240437384e-05,0.6646000879702549,3.6243741559688494,0.01056154755452221
2013-12-27,4.1562312651452673e-05,-0.6551484388320119,3.6706186587927694,-0.0038985388400987198
2013-12-30,5.579183839758532e-05,0.07681020140406934,3.390030436456532,0.009718216837344862
2013-12-31,3.381746118836934e-05,-0.044870558296881975,3.4264539230155893,0.004246119113006763
2014-01-02,0.00010267681339070096,-0.06295253411259531,3.1906992512632124,-0.006570042235070517
2014-01-03,6.237432667071012e-05,0.18492139275165595,4.196059459622459,-0.00038783877562531544
2014-01-06,4.9111692985334804e-05,-0.4864618457561019,5.116490053020818,-0.012490623288738067
2014-01-07,8.338600988037875e-05,1.3546388090299917,9.0075877244697,0.005093317347989235
2014-01-08,0.00012129000983319472,-1.3468592321437944,5.1805398978460016,-0.006272157713330451
2014-01-09,0.00010549690770952871,-0.0012045530808812304,3.7789668039646442,-0.004730250449684448
2014-01-10,0.00011481711344729951,0.8944133327361905,9.865491658278886,0.008655068051222958
2014-01-13,9.76954214387236e-05,0.29649681602277306,3.860413763463207,-0.0011761852490033142
2014-01-14,0.00012923612837818506,0.5315669484943157,3.1293512914292436,0.03884377501575598
2014-01-15,0.00010173730772962162,-0.17836823563312362,3.3024688717442507,0.00601744416249872
2014-01-16,0.00019969778439034658,-0.6652895049326427,4.12261582241291,-0.004886259208462196
2014-01-17,0.0002708592491711545,1.356388813089695,7.170866020606598,-0.026342366770559345
2014-01-21,9.881191838766764e-05,-0.06414703944200482,2.6936724713175995,-0.010109067838437902
2014-01-22,0.00014456726449082316,-0.07553456445454625,4.1188453059361985,-0.011002408163014898
2014-01-23,7.657355059075958e-05,-0.20475105778168168,4.00105968350687,-0.007136939974293988
2014-01-24,0.00013507824420672522,0.19073017641650264,3.773370518177392,-0.012815778598683547
2014-01-27,0.00014099848898413054,0.3578238306901016,2.698131865490382,-0.003634044029590111
2014-01-28,0.00011625320378226062,0.647302638037604,3.747858332994954,0.007255340385160736
2014-01-29,0.00010544961834457927,-0.7458689410052581,4.292761027655538,-0.008874842641522829
2014-01-30,6.783912912131366e-05,0.1861863593646454,3.60605643346641,0.0024281330817008673
2014-01-31,8.878076773851352e-05,-0.36695279367281997,3.4325090391543007,-0.00811681086742766
2014-02-03,0.00014178772843849305,-1.001774160427312,2.793043296271184,-0.024336210277306147
2014-02-04,0.00016769412459494861,-0.2979486117320115,4.621032368629062,-0.0054428485836779394
2014-02-05,0.0001266904516703765,-0.3422819968935089,3.2556239782739524,-0.003183464553030646
2014-02-06,9.545322370019869e-05,1.3064483510633544,5.9219844808582875,0.019785768981880114
2014-02-07,0.00012644356468008875,-0.5228660958272674,7.0898389406935,0.00912875746391828
2014-02-10,7.373580914036608e-05,0.28651852557844587,2.816079745837929,0.0032990074620498078
2014-02-11,5.130638662624848e-05,0.13293191661455964,3.6053233790272063,0.0073832937528472975
2014-02-12,0.00015236359688739254,1.3925205650656212,7.034204191621197,0.003264148747422535
2014-02-13,6.0530884997471585e-05,1.0082135129356888,4.356407451989735,0.006091207448099656
2014-02-14,5.213091389261249e-05,0.5234617326306578,3.7906768959099812,0.0024261047403686398
2014-02-18,4.513399024969553e-05,-0.44703774694405546,6.72951612804193,0.0
2014-02-19,8.374726665383796e-05,-0.06479664949013567,3.470607229797907,-0.010556248125095369
2014-02-20,9.418087053616136e-05,0.2645525438109563,3.423802544107989,0.009748079018890632
2014-02-21,7.194617361516893e-05,-0.7217177340771298,3.161183220519193,-0.013018993056907568
2014-02-24,9.191261137775904e-05,0.430482869179264,5.0185036490170845,0.008562738789171576
2014-02-25,7.342683973373452e-05,-0.515072173294844,5.0202539559227155,-0.00040597574907375034
2014-02-26,9.306554580578767e-05,0.7044428011888685,4.746806027229072,0.007284598977308043
2014-02-27,6.952751720402406e-05,-0.048418390911640075,3.1689629126456778,-0.0016141998542935632
2014-02-28,7.468319946806537e-05,0.30571895377383457,3.906728810473985,0.0
2014-03-03,0.0001368626081926242,1.2590232221948188,7.614098916893145,-0.010556248125095369
2014-03-04,5.879017890405468e-05,0.22854127324971843,4.328286332806544,0.004479754115602752
2014-03-05,5.065982537791384e-05,-0.38823442924893525,3.66749673217997,-0.004479754115602752
2014-03-06,8.445450507239046e-05,1.8276982866285105,8.253299006191773,0.005291824751154639
2014-03-07,8.884340768695607e-05,0.7787450735760003,4.77897475126893,0.00040622221105213185
2014-03-10,4.206848121873827e-05,0.8751457088756679,4.476626722036173,0.008084090073539052
2014-03-11,6.861556452120465e-05,-0.256089156830717,3.537197392716839,-0.004438182771054677
2014-03-12,8.264850196664975e-05,0.555361132248875,4.975354591850722,0.0012122938604042233
2014-03-13,0.00010296986517006772,-0.3942610789129235,2.7157140818794585,-0.007703349463375808
2014-03-14,5.7985917641144394e-05,-0.09950727120193939,3.0327485441256683,-0.0028528986617195606
2014-03-17,7.00317599245019e-05,2.8840782215528273,19.144059004918393,0.008130143384726729
2014-03-18,7.429658571740209e-05,0.5831825928538483,3.3627195725112413,0.004846247021506045
2014-03-19,0.00013097483939738443,-1.2730186282908498,9.521246219967248,0.00802592450020212
2014-03-20,0.00011499326843109915,0.4303138334152659,2.6121950315181177,0.01625404139567843
2014-03-21,0.00015408119567007257,-1.1128515197750253,6.9130555993577145,-0.01027669057481928
2014-03-24,0.00012907093631733682,-0.5079232387677495,4.426241218440288,-0.001988258970617718
2014-03-25,0.00012473061945644497,0.4835540171368104,5.004287817355244,0.013443981359337442
2014-03-26,9.58291379938648e-05,-0.4235684052412569,3.2303788802817213,-0.0031470757527185533
2014-03-27,0.00010537883727453691,0.052703618101611054,2.768412681653173,-0.0027621228036940337
2014-03-28,9.924390559757436e-05,1.6294592211695178,7.259830977281737,0.012173880632154965
2014-03-31,6.758155326283152e-05,0.31301625636045516,3.0724511449337206,0.007388714163319321
2014-04-01,9.25865964791263e-05,1.724709814221125,8.930379202321495,0.0069497248768821684
2014-04-02,7.505180197996476e-05,0.11927623451214187,4.872847967004075,-0.003855042257956409
2014-04-03,0.00013235468053063705,-0.9883604128658847,5.669324500510433,0.019886081043818837
2014-04-04,0.00030418050843581085,-0.291930566878767,2.3939707292925885,-0.009511274514575785
2014-04-07,0.0002079223768005974,-0.029945723573523784,4.892207154803466,0.012535926124706442
2014-04-08,0.0001255450493824307,2.0890887229939348,8.488148777755018,0.015730481223871884
2014-04-09,6.411456627740048e-05,0.2710507470436283,4.7209337340600666,0.002597981730060983
2014-04-10,0.00014086224381734466,-0.22704334372554963,4.234475333667503,-0.020596114853617564
2014-04-11,0.0001324125988104541,-0.42656830035318344,3.56845444824337,-0.009503870886657495
2014-04-14,9.146883039419e-05,0.6651152099196311,2.894176983987788,0.014410386514519757
2014-04-15,0.00024934356171988443,-0.5030377569030551,6.3306748969779925,0.00787569590196835
2014-04-16,0.000313164877798233,-1.096687320427539,8.620890103749403,0.005959112037594139
2014-04-17,8.503853467581973e-05,0.5225314368699002,5.380515869595462,0.004076267358555707
2014-04-21,6.796292084955648e-05,0.551953130067557,7.2786803383403464,-0.003333879479610946
2014-04-22,5.738080631041373e-05,0.09863659436089156,4.30284563681422,-0.004089991586083475
2014-04-23,6.544084582904417e-05,-0.3926834694692707,3.3568559614080207,-0.0033588898952281454
2014-04-24,8.225365592345224e-05,0.14425259204054447,4.1754820210081895,0.0
2014-04-25,0.00011844591301215729,-0.6418938372801313,4.06422869096065,-0.01848768894422914
2014-04-28,0.00016375938512081618,0.27170479987266777,2.238314882256606,0.002662202409215997
2014-04-29,7.141251639419562e-05,-0.5021314779428141,6.278559236220541,0.005680758836209776
2014-04-30,8.013525426454063e-05,0.5749261460006926,3.3227336127871383,0.007899225673248633
2014-05-01,8.52146893586075e-05,1.2980688019643862,8.979267733766203,-0.00903298597123614
2014-05-02,6.848478315422074e-05,-0.6705208601248519,5.604982006270925,-0.001513341678712976
2014-05-05,5.3154638423662073e-05,0.4280499067040818,3.6927611659050963,-0.0005730417636207186
2014-05-06,8.352260000087794e-05,1.2852364561110778,6.199551810822014,0.001145755338435972
2014-05-07,0.0001059103852922458,-1.0749046121911456,6.913137970291373,0.0064674817724501565
2014-05-08,6.172812455137315e-05,0.3581628473044333,3.8371038951732337,-0.0011381953832931835
2014-05-09,6.150455518203396e-05,0.17507299685596128,4.040334815952124,-0.001519908947949844
2014-05-12,4.777230492117522e-05,0.07187115551541054,5.044847167233262,0.0026581043312430275
2014-05-13,5.193474384308022e-05,-1.7848490107515325,14.256334371239115,0.003029333576185067
2014-05-14,2.2496444979301574e-05,-0.850148059196028,3.8319878112215373,-0.0045473426688342755
2014-05-15,0.00013125664466833023,-0.5359073806826223,5.393318937237083,-0.0122279216252692
2014-05-16,6.333845599360471e-05,0.40145553465476475,3.2883514856905784,-0.007331726951172346
2014-05-19,6.0530314104662776e-05,0.7177051949361576,6.203678839889424,0.008484526385049929
2014-05-20,7.203053726481007e-05,-0.3513781302409274,2.924708278389465,0.0
2014-05-21,6.239091952702938e-05,0.26273298783611515,3.2342700713619665,0.0061256495115906695
2014-05-22,2.8089830267502473e-05,-0.5679712948621676,4.358660436625964,-0.0019102083629576327
2014-05-23,1.6837917206651604e-05,-0.03306784180984917,2.776341875177973,0.005339364094715027
2014-05-27,6.862880904079716e-05,2.6841352345586658,11.495030262233009,0.015849308424087383
2014-05-28,2.6346937742918955e-05,0.05683572719222972,3.6485285516285573,0.006344549819036871
