,CAT_RDVar,CAT_RDSkew,CAT_RDKurt,CAT_DR
2013-04-17,0.00018754402116841163,-1.2599138057141452,10.110248079342393,-0.013896019385947866
2013-04-18,0.00020861553369703445,-1.155892393547942,6.0486073825866935,-0.006071698042671159
2013-04-19,0.00012994628452936047,-0.17402620040824973,3.9397260616045164,-0.00037265139683473336
2013-04-22,0.00042408017053941236,-0.03380439613167624,7.135979207461487,0.027953220956938196
2013-04-23,0.00042243205454779996,0.9073050319328764,10.023212357764836,0.016666109793035844
2013-04-24,8.730570403039136e-05,-0.6878377540219375,5.676249372409009,-0.0038123134770007283
2013-04-25,8.937412932486687e-05,0.6092980937737262,8.46239881142013,0.008675735421997288
2013-04-26,8.427079946615608e-05,0.24148923880248419,4.016937446081999,0.002009372696249123
2013-04-29,9.082866486930964e-05,-0.3382064678315644,4.2467269979818285,0.0014159892406180319
2013-04-30,8.723622708955693e-05,-0.7279274768096515,6.035172646337314,-0.0015343767289435206
2013-05-01,9.388847066106976e-05,-0.30428422113874404,2.9841934087510253,-0.01895705188907204
2013-05-02,5.389565637567408e-05,0.636418378566616,3.4173818098105917,0.014103365139967572
2013-05-03,7.545607415688459e-05,1.1941708213037856,7.091675671580913,0.03177096230988408
2013-05-06,7.209958831096836e-05,0.06710266513287268,7.1794269277814085,0.006988401287906676
2013-05-07,9.674689994560251e-05,1.3007924645960947,7.042193505389116,0.02480676841455498
2013-05-08,0.0001218735835721383,0.5716717718980152,6.028745429283189,0.0057746996526280014
2013-05-09,8.621441456889928e-05,-0.6765671732644453,5.1803414845857185,-0.00399432056730209
2013-05-10,0.00020017930962251915,-1.8177211603359895,7.502446781180082,-0.01489625166101316
2013-05-13,0.00011580424029817526,1.0037936616339265,8.781391874133089,-0.006225583970289605
2013-05-14,8.137085193962218e-05,-0.7961113157498348,6.210787291052535,-0.005922223106110458
2013-05-15,6.963590470675273e-05,0.6906128808060222,4.328364346869238,-0.006301604942678729
2013-05-16,0.00012667089953277957,0.4381115020041027,3.904717771518193,-0.0025318754647800645
2013-05-17,6.86743843936612e-05,-0.11114593561627399,3.5641506859687135,0.010203482087842275
2013-05-20,9.50490470806262e-05,-0.3283907894940644,6.131127456130396,0.0074998239531600674
2013-05-21,5.792230424800728e-05,-1.1895271793226987,5.829312775189828,-0.0026069821986220987
2013-05-22,0.0001497352377027378,-0.33541231273902955,3.4023433816604105,-0.0045506543066773375
2013-05-23,0.00010447229590273017,0.3739466740063006,2.6065713104882864,-0.008588900441538705
2013-05-24,7.723045550947101e-05,-1.5029706897787645,9.184106024914179,-0.008547009391568494
2013-05-28,0.00010794279222384038,-0.6269589421178748,4.077377520898228,-0.00023188395569029296
2013-05-29,0.00014282672323946797,1.1938100745980829,6.019253570320248,0.00347453695352673
2013-05-30,0.00010594047848973342,1.4315702131114856,9.480276900926706,-0.0009252574548010983
2013-05-31,6.595416917183106e-05,-0.14432149083264667,4.887011726176984,-0.007084374634474422
2013-06-03,4.9864585408804605e-05,0.44638753449000174,4.319549640730521,0.0038385123877091587
2013-06-04,7.837400764362166e-05,0.04631676992748077,3.4938918675577404,-0.002441089000259744
2013-06-05,9.82616140934762e-05,-0.32266870142235016,3.402495166215193,-0.0176124750347606
2013-06-06,6.587857618957921e-05,0.08331645025954425,3.147333031957004,-0.0049872191773436825
2013-06-07,9.338044522898823e-05,0.7540509295254109,4.552764218801301,0.0077082129344452355
2013-06-10,5.741668697870881e-05,-1.0778462296202003,4.789559450851689,-0.010091855614211553
2013-06-11,0.00010170596039374404,1.3506445937825924,6.2183234236887746,-0.003347334544489655
2013-06-12,0.00010017766238886686,-1.0704633105307195,3.5322274720439073,-0.0037181511592141447
2013-06-13,7.405471555766503e-05,1.2150864819386293,4.118954639583742,0.02292927193464056
2013-06-14,8.962513256875091e-05,-0.6678328320576824,3.5523089752779335,-0.015028728149973247
2013-06-17,7.255594995808217e-05,-0.35195820334744016,3.8820253695657323,0.0005957898122854743
2013-06-18,3.874681215371601e-05,0.26485271254489856,3.6769276270917577,0.00747904116750675
2013-06-19,0.00017530601351626625,-0.28632089207117417,4.622065008575731,-0.0035546090390603524
2013-06-20,9.923219882960769e-05,0.5015915723251911,6.110145460840671,-0.01254145460052225
2013-06-21,0.00019173327456172693,0.0822925781878169,2.917896332913195,-0.0009616529834692855
2013-06-24,0.00014928387193500526,-0.04177108533501821,2.7117184779713277,-0.019436849183088967
2013-06-25,7.210284321538092e-05,0.3484794369983789,3.147522485713715,0.00988720254562292
2013-06-26,8.501764525919909e-05,-1.1188507961907186,4.543235439247053,-0.002797662737646256
2013-06-27,6.840977365469303e-05,-0.9780228008002605,5.819769584999649,0.010420396892516948
2013-06-28,8.964149189426306e-05,-1.2475241130769963,5.5158192815512885,-0.005681401914879203
2013-07-01,9.887855301297054e-05,-0.5114954019139469,6.140039100212745,0.002784243340076209
2013-07-02,9.853963118356421e-05,0.22480978131846818,4.391146639097207,-0.002905449497547785
2013-07-03,4.0616842523731065e-05,0.5244145728764427,4.121933260335314,-0.007667691555659495
2013-07-05,7.203057629922965e-05,-0.1596086855849605,6.29489644227015,0.0035368114384937144
2013-07-08,4.116862416207954e-05,0.3708988557424858,3.080353026572631,0.0128220536555812
2013-07-09,8.75110735509273e-05,0.613530554661639,3.086393635287312,0.025278864949068947
2013-07-10,0.00011337659940750661,0.22032541449718035,4.313597388120694,-0.004345406617569658
2013-07-11,7.0484330200717e-05,0.006792987391351848,2.7573429404372605,0.02027318861927707
2013-07-12,4.335785531538966e-05,0.466667089582027,3.501590300330336,0.005406361876841181
2013-07-15,6.661049427388677e-05,-0.2449587410496864,7.691333946468795,0.0026351593362745618
2013-07-16,5.1754100447471914e-05,-0.5160147545206677,3.854316493753131,0.008771489402240817
2013-07-17,0.00041014416994232685,-4.42022420874813,30.494299585491724,-0.01715883679114505
2013-07-18,9.206881520941079e-05,0.8258770804270963,5.146839023712332,-0.0040746830691302804
2013-07-19,5.7908128780112213e-05,0.3287474890777832,3.4749238733265413,-0.0008169300752047803
2013-07-22,6.698915539839632e-05,0.2696611151457758,2.29293572383574,0.004077898861502227
2013-07-23,4.609475679059654e-05,-0.9777567017523865,4.094387961183264,-0.005596931837687613
2013-07-24,0.0004308985984075501,-0.6634580378957522,5.271832280007935,-0.024622564521489032
2013-07-25,7.710292355915237e-05,0.14496236509474225,4.217414010626773,-0.01570254234738311
2013-07-26,4.9675036934342935e-05,-0.27084532538474443,3.564074835021111,-0.000974181386323103
2013-07-29,0.00012690775902112413,2.025782574083017,11.044720626612273,0.011630218241736934
2013-07-30,9.421568256665084e-05,-0.7627732777361523,5.025178740968114,0.0020461069625827832
2013-07-31,0.00012115284266435954,-0.12822909650139777,4.022190901565831,-0.003371721353849111
2013-08-01,6.678719999353478e-05,0.7218266942747572,6.288515124380741,0.018285546305086164
2013-08-02,9.213772122880178e-05,0.5768894449838762,6.6239934471576705,-0.0016591205408449383
2013-08-05,6.196031642844658e-05,-0.6550305084232371,3.6997633929487335,-0.00881720140927289
2013-08-06,4.569299140818201e-05,-0.6232078675968188,3.6876042542249383,-0.012402868792008803
2013-08-07,8.285253511698538e-05,0.07861527315773742,4.746164531645392,-0.00121260019137992
2013-08-08,8.638883064416181e-05,0.010359118361203002,4.651727031622648,0.018391258803251986
2013-08-09,0.00010745216693985868,0.6971005506008089,4.913802719462813,0.0065293690115808545
2013-08-12,8.568673908140567e-05,1.0664564514805743,5.407405399101086,0.021191402998776532
2013-08-14,7.628061933970538e-05,-0.4923028139217033,3.2208731053745656,-0.005809348440348749
2013-08-15,0.0002231212925569628,1.9806968988269702,11.613639167136574,0.00046617815258631623
2013-08-16,0.00010682671906551346,-0.4662180559892534,3.716346150117294,-0.008186294366417712
2013-08-19,8.448135262161295e-05,-1.678705424489794,9.554070979043608,-0.011337130285850705
2013-08-20,0.0001085337563921334,0.2995898097995879,3.5210233864212666,-0.004046015527413793
2013-08-21,9.321221417755594e-05,0.020801878584558314,3.56243869666484,-0.011031300451179504
2013-08-22,7.787899263239299e-05,-0.4961253137532729,5.981822101647482,0.014721062838492394
2013-08-23,7.326418212034099e-05,-0.47525924352249904,5.148699652025322,-0.0033323027873963795
2013-08-26,8.80126448298552e-05,0.09756234056557969,4.165070567855998,-0.003941410962692515
2013-08-27,0.00011312446957345985,1.1777717786519366,8.485024462726715,-0.010345046249965684
2013-08-28,0.00010306392024494192,1.3129258421857395,6.615114996607152,-0.00302783269728657
2013-08-29,8.758905623666553e-05,0.6877435031973276,4.097281113737701,0.0009700101552434504
2013-08-30,8.247405943376026e-05,0.22490387404635784,3.912417282885366,0.00012084031069914403
2013-09-03,0.00011271374308354704,-0.7691215951555954,3.9168794030304825,-0.00036340524090139326
2013-09-04,0.00010383369665497353,1.2068665146857935,7.476809345054125,0.012406274136263384
2013-09-05,4.098366621375447e-05,-0.9211016127075115,4.072150621194547,-0.007087639954951541
2013-09-06,0.00013287096990440646,-1.4334590494950246,11.038204882469529,0.005290509763377749
2013-09-09,0.0001490253534245525,0.44579639222226486,5.941308932410365,0.02603981324829263
2013-09-10,7.255909634676517e-05,-0.20958003651055157,5.429192820516387,0.011846939036393778
2013-09-11,4.904402385085488e-05,0.311029469007679,3.301011371407165,0.005985777758211519
2013-09-12,3.4883674546567615e-05,0.2609444863609904,3.3286644835597925,-0.0033338648452883035
2013-09-13,5.9260145827436706e-05,0.9105020684274723,10.008708374859282,0.001955683711661216
2013-09-16,8.12844935529858e-05,0.6677897836156979,4.524923985369528,0.0019520653445228575
2013-09-17,7.93926681392506e-05,-0.43173422707883663,5.505265346037955,-0.0012625448733283307
2013-09-18,0.00010739668926562781,2.2330772223415134,12.659719034026606,0.008804548040805216
2013-09-19,6.262502210773747e-05,-0.24703473465576045,6.633544784798726,-0.001025208642931652
2013-09-20,8.955773907700161e-05,-1.3279209488016506,7.1263372890446295,-0.03478603658885682
2013-09-23,4.344524737950253e-05,0.237842874346047,4.12483648619123,0.003298434764922753
2013-09-24,5.914056088732064e-05,0.2534548227898107,4.0202808655334685,0.0009400755653468096
2013-09-25,4.8179030806535736e-05,-0.1440057929768487,3.3543077945034434,-0.00719266747406877
2013-09-26,3.775891343997767e-05,-0.9412380123506111,4.992468980447534,-0.003556758377971647
2013-09-27,2.8934966349184247e-05,0.3367336177460114,3.5712013977592223,-0.0047619389538171575
2013-09-30,5.5371649403854255e-05,0.822756429993251,4.6242854637384845,-0.004784307796682263
2013-10-01,4.8472632616730294e-05,1.1593790873803957,4.118551748328119,0.004306873997752092
2013-10-02,5.7035604262885875e-05,0.3215973482918905,3.9251874560765754,0.00369436631659692
2013-10-03,7.275877896372864e-05,-0.20084488185261565,5.700381074258147,-0.0011903883469841503
2013-10-04,6.605831751481138e-05,-0.2520972054377945,3.994531202222069,0.0027353947831345593
2013-10-07,3.4706942413097914e-05,0.22736683858076398,4.1022855614965055,-0.007989156673526843
2013-10-08,8.845898066432892e-05,0.2095862801825925,7.540528948764477,-0.00817396894198108
2013-10-09,7.385084921929544e-05,0.6851369303668443,3.3221917113635313,0.00805456092138801
2013-10-10,6.358214495032858e-05,0.5034833094324445,2.977304711807539,0.014383570024562253
2013-10-11,5.596392572804681e-05,1.3530767209840295,4.543394895503007,0.010332293870414233
2013-10-14,4.531362529010749e-05,0.5515871990091493,2.515274239230783,0.007331988779475829
2013-10-15,7.733395603336386e-05,0.44472377324803175,4.86597062957539,-0.005698235016067699
2013-10-16,7.086147671077159e-05,0.20872580386090528,4.564556889634628,0.006046045758272278
2013-10-17,3.1268918729867736e-05,0.3846589745053582,4.74901517892977,0.0020989409275271598
2013-10-18,7.791394298705014e-05,1.5169214840574679,8.947384919396958,0.017207042035149556
2013-10-21,5.627538110607578e-05,0.5578614725223203,3.8889071241516198,0.0041132841237070394
2013-10-22,7.44495055223721e-05,0.8699139691282385,3.756027904543029,0.016622826679074443
2013-10-23,0.00020958908751226722,-0.09120558939534247,3.7160962536969238,-0.0625890732195078
2013-10-24,9.451994433448507e-05,1.6097637371012352,5.162463929432459,0.009150938976006273
2013-10-25,8.25454641765815e-05,-0.319960245220841,6.006739925766041,0.002835091566410597
2013-10-28,4.5852624061725054e-05,0.2473917457487039,4.662642462959893,-0.005797113827020972
2013-10-29,5.1498152136683995e-05,-0.9834851890302687,4.624467953855644,-0.0024949815569144107
2013-10-30,6.277316822007076e-05,-1.093447473669447,5.678371460463924,-0.006922845716727188
2013-10-31,5.166521175601907e-05,0.2906454712248942,4.832725442364181,-0.001558228839304121
2013-11-01,5.5454655500094466e-05,-0.1666991693894271,3.2022760201959826,0.002755305065392122
2013-11-04,4.1960664901868574e-05,-0.5314573266535086,4.385538205774329,0.003582640988256891
2013-11-05,4.8731259811343045e-05,0.32161978765896976,3.104006878885541,0.0019050932428879008
2013-11-06,3.807511857934056e-05,-0.07686673563288332,3.5554662267857005,0.002020834958095463
2013-11-07,6.173196552319525e-05,-0.24064192656980282,4.4528571854593215,-0.006790911893507001
2013-11-08,4.919702224713601e-05,0.5344346206806214,6.433609918405159,0.007028357664921714
2013-11-11,3.233237332394748e-05,1.085365462494595,7.437537916807762,-0.0010690798261041579
2013-11-12,2.4492689905249905e-05,-0.6025030823022162,3.940827448858154,-0.003571456767752501
2013-11-13,3.371705747734334e-05,0.32964792005866,2.8101092243566286,0.004165684078234477
2013-11-14,4.0173395395958586e-05,-0.7412762766970252,4.879172248087715,-0.005239328112875086
2013-11-15,3.723373032446919e-05,-0.6195446964008482,6.687817284553275,-0.00023871068059655443
2013-11-18,6.176808336485809e-05,-0.03520923481172078,3.5475767925526607,0.003575933623472416
2013-11-19,6.464335591810842e-05,0.35032565895299705,6.389023962461843,-0.004412542209459858
2013-11-20,8.83286538539703e-05,-1.3666475569058,7.576680293409363,-0.011902520517092618
2013-11-21,5.5983698285212255e-05,-1.3217059066666736,7.89664213211946,-0.006796273221681304
2013-11-22,3.901720802947369e-05,0.44124950307857386,5.097270657834609,0.009211977334905086
2013-11-25,5.262665585408555e-05,0.8192315418833008,5.138221281445633,0.01817381470150803
2013-11-26,4.0533698855522246e-05,-1.3433704304795306,6.129290698235988,-0.00047406097053936946
2013-11-27,2.0720694847642594e-05,0.9371212430835572,4.896789003497735,0.003668117929162662
2013-11-29,2.3784652681715492e-05,-0.631548485425335,3.3853523554122784,-0.0008273207718367814
2013-12-02,5.4344258267313284e-05,-1.2029491002825452,6.56378482792894,-0.004145526031228641
2013-12-03,4.367931680110862e-05,-0.20634957491095787,3.9673691295406415,-0.004520532741567607
2013-12-04,0.0001043738504490324,0.3811617565583681,3.83645186628213,0.0011915461874281164
2013-12-05,9.09332318322015e-05,2.316545842723115,13.792528549476058,0.005226355117998516
2013-12-06,2.6886383362439266e-05,-0.00328303332582891,3.0820788000543073,0.012830110704431519
2013-12-09,5.9644313622038726e-05,0.6088766225903243,3.61837562020047,0.006877019856098343
2013-12-10,5.696998754923172e-05,1.60114919472177,8.254701459628249,0.0038262068614756117
2013-12-11,7.195653865909994e-05,-1.2098349924523195,7.017816822370765,-0.013279313976490847
2013-12-12,6.784298941254775e-05,-1.297464912063967,8.652398494821028,0.0033947969756953356
2013-12-13,3.5068987696095224e-05,0.0753862692909799,2.802102134620941,0.005593757450149894
2013-12-16,3.211151545570433e-05,0.7593628576907946,3.270695626183984,0.015337911575633356
2013-12-17,4.1980129858795634e-05,-0.29140033220146894,2.8827380986340376,-0.0052785473202598965
2013-12-18,0.0001055369996832426,2.215278785910915,13.01148507652034,0.01427879476629812
2013-12-19,3.552483518755173e-05,-0.3240900769921946,4.153586695023966,-0.007170781550854599
2013-12-20,3.2164995300484695e-05,1.3398278436175337,6.289945503624533,0.01575355524866051
2013-12-23,3.6799038797215384e-05,1.1485143566650677,6.212617462359801,0.011515585548979246
2013-12-24,2.6515570947679545e-05,1.6075166344185945,5.174127181716103,0.010505029783146824
2013-12-26,6.343031852554013e-05,0.30072291607327933,4.4108041252383705,0.0026364897620450023
2013-12-27,3.2804038154012725e-05,0.07363696497864974,3.4471860165536,-0.0030764950025323756
2013-12-30,2.9062678163020153e-05,1.6639414057243325,10.815526739004875,0.0
2013-12-31,1.905042133008272e-05,-0.7632120920734444,4.73564654634316,-0.0006607186645997132
2014-01-02,9.574537435549574e-05,-0.8179343366641174,7.160354113825597,-0.01040509460601946
2014-01-03,4.1566478210909987e-05,-0.06154281252675201,3.2921683067638883,-0.0005565347321141445
2014-01-06,0.00011664884457453468,-1.5562938756453537,5.988224676230116,-0.013224495034266148
2014-01-07,3.128915450447312e-05,0.0785742414856475,3.9062662651312587,0.0032662329453607697
2014-01-08,9.145925787919072e-05,0.5872300936856963,7.889433921477232,0.002358701873387936
2014-01-09,4.078750421686698e-05,-0.43710860154293285,5.040548320028269,0.006374000339487651
2014-01-10,6.678556715120781e-05,0.502980626997622,5.485253527469829,0.008878299871764916
2014-01-13,4.925779074040428e-05,-0.5088920932736737,3.1557959359141097,-0.006873775108684477
2014-01-14,3.647559132578769e-05,0.04236183227681249,3.2590357669501575,0.00742596685774366
2014-01-15,0.0001009305630909453,0.8826881716457387,3.6050741833310282,0.020222596555463213
2014-01-16,5.625108394566634e-05,0.881105917755901,6.350440470602586,0.002176088848737656
2014-01-17,4.063618155879666e-05,-0.12373101868238903,3.0704907969175963,-0.006214327162108901
2014-01-21,0.00011502039203631832,-2.068443278690794,10.072879375052898,-0.00922883519472073
2014-01-22,5.184346564043348e-05,0.037277439260134076,3.136757238543276,-0.010652492237292144
2014-01-23,8.205366144709863e-05,0.30881541881173447,4.052307107961594,-0.01302508558980886
2014-01-24,0.00010533032384533504,-1.3223428034452689,6.66253595267265,-0.02645474487228139
2014-01-27,0.0006328817191569516,-0.30806291322987867,5.16513362402929,0.057719331015831266
2014-01-28,6.936950977465831e-05,0.068519420054147,2.7166333184266884,0.012843104978810693
2014-01-29,0.00011429532274458563,-0.08846581837327712,4.473309116882349,-0.020209372332648634
2014-01-30,0.00013388762374916092,0.40414190081832413,4.418649332337023,0.028072542718463822
2014-01-31,0.00024187165374582365,0.5579853184639664,5.339476506292027,0.00758942002361529
2014-02-03,0.00019336028242403867,-0.6679775267725192,3.368790872066432,-0.015993723169304808
2014-02-04,0.0001298361127337489,-0.5348717488737276,6.762610115934289,0.0008653834437799546
2014-02-05,0.00014797628262636474,-0.07193568696456401,4.278120346996024,-0.005854941258573554
2014-02-06,0.00010376185267498837,1.5015512239031457,5.925711880896926,0.02013107865985031
2014-02-07,9.262401543190647e-05,0.2774103663756196,3.5228981818984573,0.011022886751148597
2014-02-10,5.295173463986747e-05,-0.5774650147423882,4.232926534366856,-0.0039078159076080254
2014-02-11,8.102956085011102e-05,-0.40863664774842157,4.472507063726359,0.0048560481442798675
2014-02-12,0.00015132176064848872,0.1138158263602316,4.825163926656745,0.012661589088431846
2014-02-13,4.93241731636703e-05,1.3616923090164825,7.02312549547621,-0.0006240486442585791
2014-02-14,4.287099865684638e-05,0.40899632065630315,3.436786882328169,0.004567673404584305
2014-02-18,5.619602936116531e-05,0.21705194860241248,6.592943412482391,0.00010352760460197175
2014-02-19,0.00010454365776425065,-0.2942315123433437,4.287102652710454,-0.003631375692463301
2014-02-20,0.0001401625179316882,-1.3644693890206259,8.687962290153736,0.007352578744873384
2014-02-21,7.86989952343068e-05,0.7709126937252181,4.242707453618999,0.005966518366098406
2014-02-24,6.656209755753423e-05,-2.2252770189707403,12.820518536136985,-0.0018478082800044149
2014-02-25,8.764630874504927e-05,0.014694805423467475,3.3886421338326858,-0.009394521460050598
2014-02-26,9.081931511856115e-05,0.18372264189748733,3.2496908298729426,0.008160550216747886
2014-02-27,8.487186025041163e-05,-1.222316394243885,5.105632404824434,-0.00515719620266708
2014-02-28,6.163633011713959e-05,0.11376522035303845,4.910194998438801,0.0027882953401787702
2014-03-03,9.633370077276862e-05,0.5100467284785085,4.4567867996962445,-0.006829411038257405
2014-03-04,5.9888125500804566e-05,-0.5290899301078587,4.91355359761401,0.007344795010481242
2014-03-05,4.717003266510608e-05,-0.15538219683450372,3.3191090256386815,-0.00672195907734352
2014-03-06,4.534493146171123e-05,-0.1598038502116639,3.062318768938075,0.01268226431503372
2014-03-07,6.173194288470384e-05,0.01673706322067791,3.4690019718126806,-0.005650976706115252
2014-03-10,5.899804270678373e-05,0.7302352973367835,5.182546166230189,-0.0030959141099700105
2014-03-11,7.308802682979067e-05,-0.41389158593006087,3.71817175816266,0.0009297327610173767
2014-03-12,8.480960394324243e-05,0.30281162676911755,5.4636571468803075,-0.0002067498266988821
2014-03-13,0.0001218059044379015,-0.12592333491552585,3.355502427351654,-0.012575955387799098
2014-03-14,9.242550998331569e-05,-1.9387324607041387,12.63293924693389,-0.0023037246205444006
2014-03-17,6.475361818284731e-05,-0.7345261305912055,4.255836061969713,0.0029312145311033433
2014-03-18,4.796827079259964e-05,1.217658117234266,6.486769323391096,0.00770503479483331
2014-03-19,8.696804128532832e-05,-1.217467816296847,10.451918498203725,-0.003845096470624476
2014-03-20,6.534098269481262e-05,2.043835737403225,8.565143129605664,0.0017683290997076995
2014-03-21,6.3177326394291e-05,0.6959665846535369,5.884903514070211,0.012190226222406508
2014-03-24,6.60041529886787e-05,-0.16364394040596886,3.3595718068368083,-0.005560060746271134
2014-03-25,0.00010366254605983878,1.3345932741323852,6.126246121004272,0.017806460292320025
2014-03-26,6.235657415938392e-05,-1.1186117030560003,3.818455821339371,-0.008045217327791399
2014-03-27,0.00012014291618058317,0.58836538593008,5.879805761910683,0.006623997963404626
2014-03-28,2.6496414788724054e-05,0.5845834038495262,4.9608971915725135,0.009502795583752999
2014-03-31,0.00011111943610437439,-1.3546306369470749,10.52919061932326,-0.0002011694247485707
2014-04-01,5.1516736702974475e-05,1.1596260922603914,6.665810408925703,0.0044180624654437395
2014-04-02,0.00010351863284599942,1.2100907629290067,4.556740160490153,0.027862106025823508
2014-04-03,0.0001378017945991966,0.15845999372257258,3.934298582535751,-0.0007798552674485038
2014-04-04,5.0363487190372516e-05,-1.013506959712965,3.8073362155522625,-0.0037124620616868498
2014-04-07,6.099578227334295e-05,0.033467555780645135,3.325703849267183,-0.01042906207642158
2014-04-08,0.00020465428665809868,1.5636471184005274,8.135353336416756,0.012579908745958157
2014-04-09,7.807639889339736e-05,-0.4781127097409464,4.924433061714925,0.005842803392712703
2014-04-10,0.00011756578511619804,0.05863314170892231,3.0982944010734177,-0.007112971431782356
2014-04-11,0.0001070083181836015,0.42110514548691486,3.6244024188604973,-0.007952741699464916
2014-04-14,7.902241197475679e-05,0.7710663633558016,3.251704275633721,0.013024838688261653
2014-04-15,0.0001096155826223176,0.3027185101709037,3.242855271413101,-0.0027280766195332262
2014-04-16,9.388777844757522e-05,-0.014089544288400218,3.736106755657031,0.010057227633573085
2014-04-17,2.7915550303971177e-05,-0.29603953807147626,3.8700673256369176,-0.0009720119772547164
2014-04-21,8.713041136215155e-05,-1.0732623235298884,4.3477676951377,-0.0018494529503563228
2014-04-22,7.509036412316211e-05,1.4552237669559989,12.35401607031774,0.010177859279135504
2014-04-23,0.00019839442198485397,0.5408765592360245,7.658007964811693,-0.002994164669655852
2014-04-24,0.00047304163190961757,-1.4694087449356434,9.078661301235178,0.018211991216398715
2014-04-25,0.0001341951944498755,-0.06480876891120176,4.897509452514846,-0.005619845671257728
2014-04-28,0.0001312550561903771,-0.09268321972425216,5.809835370311281,-0.00411571367442054
2014-04-29,7.528058179501728e-05,0.6907130335204391,6.06618635757477,0.009925639075082593
2014-04-30,7.236830537231506e-05,1.3896476290688342,8.527288150457517,0.000949222483081158
2014-05-01,5.031744520911779e-05,0.9798170911422267,6.208836373558612,-0.0031358132535759253
2014-05-02,5.9923788553992586e-05,-0.1916681850198503,3.7098152310778634,-0.0005712833774973447
2014-05-05,7.139664232883435e-05,0.6974816743472447,4.093592472199021,-0.004677182432667237
2014-05-06,6.08223189296762e-05,-1.0330491470083807,6.341685856574355,-0.00623820202678349
2014-05-07,0.00010878608484969564,-0.49512693224232424,5.167167503136862,0.007194667486881023
2014-05-08,4.241476821080998e-05,-0.16978440263234829,3.7982655685633278,0.0030538411571532365
2014-05-09,4.504989382552875e-05,-0.6320804796969558,5.767259650110812,0.0011427539459996083
2014-05-12,3.884206602710037e-05,-0.48766350808977693,6.16487979671424,0.010792660230287687
2014-05-13,3.834426997596344e-05,0.9359621740770343,4.169668065245667,0.0089055114705614
2014-05-14,3.7307109929681196e-05,0.9934864282731821,6.950112959307698,-0.005802937835160726
2014-05-15,8.887858156130333e-05,-0.3902601922029013,3.179921374455428,-0.014561630333476572
2014-05-16,7.475381828491535e-05,0.6777924061086913,6.227416231713696,0.009856965491307434
2014-05-19,4.876869747881291e-05,-1.3410629567520154,10.099586572097163,-0.006054295700273826
2014-05-20,0.00019404619798613464,-1.442214489829128,6.808449861126783,-0.0370180264469413
2014-05-21,4.6556487382417505e-05,-0.16996246695127898,2.91454692118852,0.012913555116126574
2014-05-22,6.0371912798001717e-05,1.4206563089494832,9.071536483678983,0.0019422246255809128
