,UTX_RDVar,UTX_RDSkew,UTX_RDKurt,UTX_DR
2013-04-30,5.5888854874805654e-05,-0.7621789388477502,4.804619002985322,-0.0036081428672884996
2013-05-01,4.3372190893561725e-05,-0.30329052204202983,4.3061806906032185,-0.002632421813816066
2013-05-02,3.346927112979712e-05,0.34035637018300735,4.233295371171946,0.0076584298042021715
2013-05-03,5.297287102114876e-05,2.4649875833138415,12.975368459600038,0.014714118832890755
2013-05-06,4.066331376409202e-05,0.5699343281669982,4.3356761469648815,0.004073040012686491
2013-05-07,3.72647506872323e-05,-0.7398613837855991,5.331812995185021,0.004056158570600488
2013-05-08,1.9907980067652672e-05,0.2159969109380642,5.408714075760732,0.005418660014802512
2013-05-09,5.3921187755537206e-05,1.1280349872904232,5.378847211309022,0.004018246273983728
2013-05-10,5.7988693891623144e-05,0.043990822520338736,7.552415768870459,0.00515734241695931
2013-05-13,3.2430385790790454e-05,-0.34059646515929115,5.818364823158672,-0.0031543822101527397
2013-05-14,2.7323787157676052e-05,0.5951580945572793,3.3548325311231975,0.010268269141005426
2013-05-15,3.723456077878783e-05,0.5849851866290136,3.1504732291571367,0.004340796252879642
2013-05-16,6.766147729946864e-05,0.46628476891773085,4.908980026211356,-0.006702231473695974
2013-05-17,7.002239445890016e-05,1.3954254061659723,6.858247088652779,0.02264790443843978
2013-05-20,4.818435083317047e-05,0.5169969947392525,3.77234441757184,-0.0012334145768200244
2013-05-21,4.427418375110359e-05,-0.9964025744848676,4.931668244179879,0.0032859522808097452
2013-05-22,8.28183057493801e-05,-0.3212060632959361,3.491669890184311,-0.013416293140890545
2013-05-23,6.778329696910049e-05,0.416150758268967,3.3106789056914385,-0.007927377336777397
2013-05-24,5.735938069988526e-05,0.3873992369354686,2.8354889314340688,-0.0047236507815373585
2013-05-28,7.466794940562581e-05,-0.02477704955479313,4.474544899130716,0.009737879805483907
2013-05-29,8.027997157734136e-05,0.28358796027479166,4.577490955971179,-0.008896346035734304
2013-05-30,6.424274508000925e-05,1.95564529122826,9.66418248591372,0.00879216079556322
2013-05-31,9.813885909064086e-05,0.1171829817145168,4.892472050095091,-0.011107887678536876
2013-06-03,9.202011971728273e-05,-1.031513162415488,5.299696555842897,0.0034713126172700726
2013-06-04,0.0001045794460185101,-0.6104414626846705,3.7372481684010443,-0.010025912566408834
2013-06-05,0.00012286971735088454,-0.6018460547365545,4.587546247211643,-0.013562055535881967
2013-06-06,0.00011581308543479731,-0.039397229830315565,2.859334415304885,-0.002799621860310353
2013-06-07,9.830885694210188e-05,0.6372166269467106,3.406201029333862,0.018692520481002894
2013-06-10,6.46886494401485e-05,-0.1368332632697668,3.691162478321197,-0.003817023608111647
2013-06-11,0.00010906446019652845,0.43391228835644824,3.377100613732324,-0.004898285463398544
2013-06-12,0.00011214197995837589,-0.5738063316742896,2.700710823440805,-0.010731904139585247
2013-06-13,0.00011012667994375063,1.0359484756047697,4.2211315200818476,0.017222506577038388
2013-06-14,0.00011060903435138377,0.05189311095811014,3.5513983756166962,-0.0028676254923380995
2013-06-17,8.093096312563449e-05,-0.37934123137727,4.549531264033052,0.01015886373563557
2013-06-18,5.556920467246406e-05,0.3204744174873352,2.5998237430118154,0.012450877784016434
2013-06-19,0.00013875696509162995,-1.4825365022865338,6.785832515820974,-0.020909774370271528
2013-06-20,0.00010555341084126172,-0.49976914454807564,3.2178984992144257,-0.01962184105249598
2013-06-21,0.00013820722458444108,-0.09920195979343024,2.7372239979658506,-0.001842515260778832
2013-06-24,0.00019921205407542314,-0.6532023116930978,4.177477980305474,-0.0075134615109444525
2013-06-25,5.4701828265659594e-05,-0.3674988426203991,2.7171752921964036,0.0031646184036215885
2013-06-26,3.90185307356607e-05,0.25881391275630033,2.3071086535896526,0.012990115857487439
2013-06-27,6.876378499555243e-05,-0.017157559148291486,3.1094257714909994,0.005683902032196819
2013-06-28,0.00011147516101781395,-0.9128347528815541,4.191797430803406,-0.006114222654136192
2013-07-01,7.134760753137526e-05,1.0551638360816458,8.645641506546092,0.01918211396197922
2013-07-02,8.245930753517832e-05,-0.022147872788294446,3.471514626740103,-0.009971350285296054
2013-07-03,7.950051137979557e-05,1.7589638483279844,5.883684196733924,0.00986597744681994
2013-07-05,9.350708888588831e-05,0.485954647414155,3.5656445050662673,0.018822866268203953
2013-07-08,4.8340635857894334e-05,0.6343361096081758,5.3348694960910725,0.004650908062577841
2013-07-09,3.957526309546892e-05,0.31148607409855494,3.886804069538437,0.010666776299244951
2013-07-10,6.501201999374136e-05,1.003215538386295,8.382424961793205,-0.0023491107040838344
2013-07-11,3.461588683962881e-05,0.3973845637899997,4.208319546714978,0.01924300703709214
2013-07-12,5.691501192094209e-05,0.03220293222346558,2.8995241074784124,0.001403319833466199
2013-07-15,3.0101684240336732e-05,0.4171954948317629,4.356017245444543,0.004098534331599346
2013-07-16,3.3371786748265754e-05,0.007704776619735487,4.314959544667226,-0.002497088872175368
2013-07-17,4.1689963476722965e-05,-0.1909475226756036,3.2817338558561207,0.008663169680182214
2013-07-18,2.850691158128643e-05,0.6766529396823368,3.881016605195651,0.004747971394903239
2013-07-19,4.631109856169089e-05,0.4845277960651932,4.963961105167552,0.011186402294967479
2013-07-22,6.168142822758117e-05,-2.5209428805909964,14.57495883310041,-0.0036170195116644877
2013-07-23,0.00016161293418759322,1.1011226928050566,9.712885419934592,0.029052001411198347
2013-07-24,0.0001068561985050184,-1.244973187760721,5.658126564289069,-0.0012377485959111922
2013-07-25,4.86115054633969e-05,0.31922591624427366,3.0744623480549946,-0.0019066289388485202
2013-07-26,5.8566060099134865e-05,0.6729545587081693,7.785190507825634,0.001716226402078469
2013-07-29,4.465315771487373e-05,0.9562511006456567,7.021351591875791,0.0009525435524251336
2013-07-30,5.8878236320779116e-05,-1.0414352226748156,4.813482973074156,0.004747271272059095
2013-07-31,0.00012154874777939779,0.08706165822746968,4.88235659584992,0.0
2013-08-01,5.794232092695639e-05,1.0342126828190932,4.053667422582183,0.015135398629841035
2013-08-02,4.5912356912636615e-05,0.4944538606807736,5.964951203911266,0.005489534417928432
2013-08-05,2.4691840267567187e-05,-0.5091554116362288,3.5439625016828296,-0.010540532844551365
2013-08-06,6.550424891360113e-05,-1.2966775482504973,5.444971443700462,-0.013595438761656808
2013-08-07,5.197816504002966e-05,1.055621121167969,4.8520245995129265,0.00785892737033489
2013-08-08,7.256116267188284e-05,-0.9938298745956541,5.435362763226899,0.002166833784914779
2013-08-09,7.955001630723148e-05,-0.2159669000428924,3.7001109268884216,-0.006041208302780099
2013-08-12,4.794981801775115e-05,-0.3001106931553351,3.531346073382579,-0.0007577580547346585
2013-08-14,6.072499897575325e-05,-0.13736334635535571,3.4356621528217612,0.00046355466393510625
2013-08-15,8.619511206123529e-05,-1.0613333121745558,5.460329741435433,-0.01989985838647179
2013-08-16,9.956785281552857e-05,1.8762383921429202,13.943644442668532,0.0008735914573927417
2013-08-19,4.591320651631828e-05,-0.4282520398517226,4.574257777459161,-0.004375186537696862
2013-08-20,2.9329897670116842e-05,-1.5217645446096641,6.752696931591402,-0.0022434907525488157
2013-08-21,0.00013683277725349096,-0.9741562097301787,5.246890676634365,-0.006859474280340727
2013-08-22,5.572918646588448e-05,0.5899121973835787,3.3328279430833754,0.012313078120927301
2013-08-23,8.621836146015461e-05,2.963816916679464,21.97824798318829,-0.0015550952157443731
2013-08-26,5.5727642469616614e-05,-0.4009105444135795,5.514310704702046,-0.004875555913145924
2013-08-27,8.569275307109105e-05,-0.6235339764200374,5.819654649794138,-0.023339765035355065
2013-08-28,3.505198280337265e-05,0.23303535116365723,3.4771713136225317,0.00040021660806566217
2013-08-29,5.8981442643007056e-05,0.7406100824364267,3.2299970304007175,0.004789527621840151
2013-08-30,8.759524846979567e-05,0.035967996340041074,3.5271792932368493,-0.003590104467853905
2013-09-03,0.00010261561309064869,0.09771381939752728,2.649429014395704,0.025253071534660165
2013-09-04,5.395418615574919e-05,-0.34777669664769856,6.2028620801909575,0.00679530961288588
2013-09-05,8.596757695108687e-05,1.0919615285151079,7.537164995828868,0.003091124852888427
2013-09-06,0.00014958278435613605,-1.1891177643050552,8.58432350617612,-0.0043496513264944525
2013-09-09,6.461023838965291e-05,1.0370417572904032,4.704419820666851,0.01203624128514047
2013-09-10,5.954070084227581e-05,0.8875959745691544,3.5924782813732574,0.01689327812186736
2013-09-11,3.563369106921389e-05,0.7494644164790875,3.7627424355323646,0.014666924333750053
2013-09-12,3.5965685946142e-05,-0.1649077701286958,3.3403676540868568,0.0
2013-09-13,3.6386495719323893e-05,-0.684246081192575,6.012941024921393,0.005179850937030217
2013-09-16,6.255625109004105e-05,0.23394478176352806,3.8011413733122645,0.012013640676923565
2013-09-17,6.93002666096911e-05,0.1024807458520265,2.7195911619338036,0.006270260033666375
2013-09-18,0.00011636844738239,0.7620015789649242,3.7939709626862137,0.0056007747363198135
2013-09-19,5.202723419104224e-05,1.067144157144528,5.648188152103565,0.00887837246049994
2013-09-20,4.63711615974426e-05,-0.6358120607815982,3.16487721750692,-0.021843971926656103
2013-09-23,7.8966370127586e-05,-1.4853273699245257,6.913774250555101,-0.0014611503008126192
2013-09-24,6.504081785533811e-05,1.0859293677678894,5.515670820890188,0.005286745032431206
2013-09-25,7.0973857387426e-05,-0.38710375182935103,3.6266010977796284,-0.0067500435921399315
2013-09-26,8.850167306622003e-05,-0.5670537824133174,3.7449136810774144,0.0036541937685257153
2013-09-27,6.811271108773466e-05,-0.038845964403965434,3.5801902544747968,-0.0027392758111268734
2013-09-30,5.1225155472426456e-05,-0.20047852996826407,3.0408774244660735,-0.014182048887779963
2013-10-01,0.00015915585420121802,-1.1251239530728128,9.337348344648085,-0.004089317036815032
2013-10-02,0.0001061296164878423,-0.6268404513561185,4.693834113731354,-0.022603994292843765
2013-10-03,0.00013033719309816805,-0.14792021832628072,3.8639486566521746,-0.0123642292382522
2013-10-04,8.25788456369726e-05,1.0391973049595715,6.68794463125819,0.005577836407902659
2013-10-07,7.819832838915555e-05,0.8895656721611698,5.6678487910217665,-0.002304108262656257
2013-10-08,0.00015169028411747058,-0.5394488603978898,6.862212671142685,-0.012283128103624641
2013-10-09,0.00010352601186667238,0.36699511889899944,2.744509919606173,0.0007782334746835318
2013-10-10,9.246714615632652e-05,0.082252216681599,5.863798061906806,0.029509531268566036
2013-10-11,5.5287140100820594e-05,1.1497263108483644,4.669541886594502,0.01023830539190751
2013-10-14,8.360041825017363e-05,0.1031129356960759,5.694689961172236,-0.0010284801026116952
2013-10-15,0.00010422844174858513,0.8280830947141741,5.015560999449524,-0.010343232596623508
2013-10-16,8.273826082297672e-05,0.22951134536996548,3.593252621489288,0.00593692022317871
2013-10-17,4.059147842753105e-05,1.1538244125967652,3.875902800307328,0.014828665757348425
2013-10-18,7.221589931244332e-05,-0.19062180385900482,4.733496195827896,-0.002595360504271227
2013-10-21,4.702778775589539e-05,-1.3461488432344513,7.9274619346183135,-0.001114333174079718
2013-10-22,0.00016496005009903787,0.4821707637674611,5.422614146902343,-0.013941728365784556
2013-10-23,9.67439342711602e-05,0.2152666131194529,4.911550239217126,0.0024467986811167464
2013-10-24,6.680432602692966e-05,-0.8853922362788172,6.727261348318919,0.006277693362606307
2013-10-25,5.9948127042239856e-05,-0.6826332791888052,9.845369552429888,0.004287601757472004
2013-10-28,4.449186846516668e-05,-0.9992564633232853,6.613021674402042,-0.014332088774675178
2013-10-29,1.9938310227300898e-05,-0.31041913065770926,2.7770110021592678,0.00404872288019309
2013-10-30,6.733747073377432e-05,-0.7423449905420236,5.657408608408703,-0.004426398891570926
2013-10-31,8.962339230623052e-05,0.6532430857106164,5.558754864273448,0.0028278700308197458
2013-11-01,9.178159743462329e-05,0.1784904113360907,3.818876982035902,0.011789129837659118
2013-11-04,3.5938051804004365e-05,-0.5145918864255117,4.351716527597695,0.004361989539165556
2013-11-05,4.6717197259777035e-05,-0.1165182521269081,3.5167419402629485,-0.002782345679208653
2013-11-06,6.22819393766158e-05,0.7389386993921564,3.789168385959922,0.009152073788625259
2013-11-07,8.655020285392373e-05,-1.204917345496198,4.177161665003134,-0.012966951507228153
2013-11-08,6.819493828960554e-05,-0.15749970287100892,4.839208402334392,0.011862170478472933
2013-11-11,3.824690211674123e-05,0.3300744808589013,8.893776592639341,-0.00433935332520452
2013-11-12,3.972642032235214e-05,0.4938699063593378,4.0351729366673545,-0.005846257180219361
2013-11-13,3.046778192180682e-05,0.5013652930907636,3.4766169473402417,0.005599286172813578
2013-11-14,5.9038827602412395e-05,-0.12433221080918773,3.6918251298925684,0.011380977783423951
2013-11-15,3.886987435590406e-05,-2.746688614438507,18.705054831074662,-0.0009206244856665435
2013-11-18,3.173723595611857e-05,-0.14262702340416336,4.456752125311897,0.004960800653506681
2013-11-19,4.077008316283695e-05,0.30559040547015426,4.150500418520451,-0.00027495761547235986
2013-11-20,8.01750557419588e-05,-1.8227754920255048,11.506994182406459,-0.0024779249676649684
2013-11-21,3.438827970987664e-05,0.2115188729588161,3.379002264992112,0.00860036437327416
2013-11-22,2.7960699705523004e-05,0.16364067735468593,4.969946578376843,0.003909658201894928
2013-11-25,3.33473138768701e-05,-2.5967894912479563,16.257198794567906,0.0009974830623171727
2013-11-26,2.2738425070386612e-05,0.9246171226090272,5.5027721257736255,0.005695030888198005
2013-11-27,2.4222762253519242e-05,0.48457983156680445,3.08192574637026,0.005124672918447537
2013-11-29,1.126376235103037e-05,-0.3229428122529657,3.1550204575709477,-0.005846131566564772
2013-12-02,3.0935850576470213e-05,-0.6876590261262969,4.6731410976230645,-0.00497357224008077
2013-12-03,5.437196366094489e-05,-0.14036613437415493,3.1433317312740257,-0.005636141256342597
2013-12-04,7.869864997323364e-05,0.3125379241991651,3.5357043763067835,-0.006861016151320065
2013-12-05,4.653420300142959e-05,2.0268153239721842,10.482036330321572,0.001009176388484967
2013-12-06,3.6365052257834516e-05,0.4189415268072876,4.364318915123297,0.018804214209269254
2013-12-09,3.0772098894749814e-05,-0.3282810923290895,3.98408789750173,0.0005396879594812276
2013-12-10,4.8027284205253034e-05,1.6041723472972904,6.9685679131524765,-0.0018002763394218135
2013-12-11,6.863216948636823e-05,-1.0736324686544787,3.193587398508701,-0.021126433531719613
2013-12-12,7.44706701929551e-05,-1.3202992008248708,8.937046964307024,-0.0052596750455107255
2013-12-13,8.694906008573772e-05,0.49244134684075136,4.353938885121482,-0.006869594017576475
2013-12-16,9.814449930458973e-05,1.1845631874705074,10.012467395890502,0.010932223073416125
2013-12-17,3.765054286449108e-05,-0.6611990103837445,4.4796668528531365,-0.008420168237551096
2013-12-18,0.00014943329765464136,2.148732110624064,8.97450177758508,0.020145086979292515
2013-12-19,3.647832357856626e-05,-0.09622968203604719,3.7268017566140226,-0.0028270776976899725
2013-12-20,5.5254047777135977e-05,-0.03399840817567196,4.24133085429755,0.010538088363912124
2013-12-23,3.5416690626122596e-05,-0.22040937902901428,5.535424414569681,0.0014447025761512577
2013-12-24,1.6821976010691447e-05,1.7205806218347195,7.263136568204696,0.005848165504075631
2013-12-26,3.309391258175661e-05,1.7270406643832474,9.731784971647576,0.010885186095156207
2013-12-27,2.6262678629120984e-05,-0.09078965939490581,4.862207297818989,0.0009756887807057524
2013-12-30,3.234452993865736e-05,-1.3619226959326132,7.79865563257754,-0.0006207425863147265
2013-12-31,1.3654627928375027e-05,-0.26299115188614164,3.557200531609377,0.009446860484258579
2014-01-02,3.498506288898164e-05,-0.2512114368140706,4.255453881292132,-0.011578017146044672
2014-01-03,3.613367179240304e-05,-0.8867529291293746,5.301897871741427,0.0036379533323644964
2014-01-06,7.885718674577911e-05,-0.6846821166027822,4.1825162503556435,-0.0009746674018993318
2014-01-07,4.975184609645712e-05,0.19954133436462984,4.323587060245116,0.006363250412799282
2014-01-08,7.239181824423015e-05,0.18570295211011376,5.079340016438155,0.001232586652425205
2014-01-09,5.708793774709299e-05,-0.6173574774309436,4.0419653852429995,0.0005278228062470802
2014-01-10,4.6659141149142005e-05,-0.6715901851249182,4.610043819027611,0.0010548202684352859
2014-01-13,5.140614974711398e-05,-0.7457852847010011,5.355013991955475,-0.009089866822271198
2014-01-14,5.9200360569366684e-05,-0.3675166713188711,4.855924933574049,-0.0015080646638727657
2014-01-15,5.90132460886371e-05,1.4597173035108333,7.214730161804375,0.012704094566592161
2014-01-16,5.549513196775394e-05,-0.16746648321403287,4.060087521554829,0.0013141185889233853
2014-01-17,4.342169139617665e-05,-0.6029358078108662,6.242659151781839,-8.757936789027809e-05
2014-01-21,7.314822075740763e-05,-1.3818294659338795,6.61687412155663,0.006806328496637093
2014-01-22,9.721837843110018e-05,-1.506510453467937,5.7640999117405185,0.00977900071004889
2014-01-23,5.786988187104387e-05,-0.6456897840207009,3.016526960129513,-0.011084458315669288
2014-01-24,0.00010749227318529195,-0.568057867381487,5.139431529829395,-0.026828152469438038
2014-01-27,0.0002567064019281975,1.7351749721046121,7.564310112059687,0.017643005454961447
2014-01-28,6.710108711347716e-05,-1.182551909771558,6.294750571574509,0.0006149619132758133
2014-01-29,9.91702942097635e-05,-0.14199795975540036,2.745586633777527,-0.005195251027681813
2014-01-30,3.8531383069196895e-05,0.1594892686585743,2.3039994229305303,0.01237134080341118
2014-01-31,0.00014802368714539958,-0.11463115630382957,4.950268963938288,-0.0057715929142920785
2014-02-03,0.0001496147445647684,-1.3652078106368528,3.969110766422315,-0.0344402393225165
2014-02-04,0.00019383491488136445,0.13829335313829508,3.95162290506026,-0.009668930775123208
2014-02-05,0.00026048377529373806,0.5467474229837408,6.3635093355826875,-0.010967251911050191
2014-02-06,7.329669368327193e-05,-0.00808242995457655,5.891049120848317,0.014170032630333118
2014-02-07,9.349509706594001e-05,-0.6862161386612667,7.25917363182288,0.011627095290311473
2014-02-10,3.976850835381835e-05,0.3678346263587501,3.2840432367407066,0.007826308628996692
2014-02-11,8.050129338074143e-05,-0.3312332936551507,6.530836740132471,0.012112625829926671
2014-02-12,5.385918650306014e-05,-0.6956861832660596,4.353267253909364,0.0036420355015316375
2014-02-13,4.902296392934749e-05,0.8852355542350885,4.322638359124761,0.00460024433538031
2014-02-14,4.3338189875881386e-05,0.10456424711405307,3.953976231932969,0.005018281284469239
2014-02-18,4.6644647742855036e-05,-0.6331453312061696,5.255322579251898,-0.0011422510587566492
2014-02-19,9.989106930538265e-05,0.5161115820814326,3.9239391048031127,0.0026339994845807624
2014-02-20,8.662408652019033e-05,0.9726768787793207,7.447378881671196,0.008817534756482281
2014-02-21,6.788254042096766e-05,0.1842182119395594,4.85705057272606,0.0028641327438938546
2014-02-24,6.493218610865778e-05,0.9247528618023212,5.384798121743206,0.009574520201300452
2014-02-25,7.928520589104533e-05,-0.012954317433016596,3.777324503268464,-0.005163944417698296
2014-02-26,5.037858926473949e-05,-0.20648060019541595,3.1790037278412147,0.0018966225764840416
2014-02-27,4.0524578401944314e-05,0.13549782899287033,3.6689960808562754,0.004296926005078028
2014-02-28,7.792180133036983e-05,0.20217077554458054,6.000950980230126,0.0035097753081956284
2014-03-03,0.00015734659881272463,0.6315740060643392,5.667394401368816,-0.002224284961386047
2014-03-04,5.3908862275172996e-05,0.1138616225705532,7.379748234898165,0.007083359848718551
2014-03-05,7.227361944062891e-05,0.23568047159233738,5.514210764878469,-0.0015318590128856613
2014-03-06,3.1250629874398645e-05,1.4904442706204948,10.26525444405939,0.0029766552249368416
2014-03-07,4.21926225619679e-05,-0.31632825172471224,4.107498721343287,0.004659550778326249
2014-03-10,4.575569156610083e-05,-0.5763399198866974,3.731234991892206,-0.0045747656133920955
2014-03-11,5.073371282527889e-05,-0.5412659727940902,2.9293169625494877,-0.018251411856505584
2014-03-12,7.156522637541316e-05,0.5163542881579026,3.2047886426101146,0.0014689321718241999
2014-03-13,0.00017602744756028537,-0.9434050382005754,3.464216169149478,-0.025537140788330248
2014-03-14,0.0001010688846449574,-0.04161637032588894,2.8632450713318347,-0.0025721893714552024
2014-03-17,7.769751669662636e-05,1.3028789597562005,5.440322383843906,0.01594691662682468
2014-03-18,4.704554257446312e-05,-0.3974283997733812,3.3069942413721054,0.0023570665589289774
2014-03-19,9.705432426578538e-05,-2.4157703838270557,17.227139891891795,-0.005859471234468394
2014-03-20,0.00010832765541077736,1.0731398020346328,9.635969050806672,-0.0021073131855606775
2014-03-21,0.00013196660992875124,-1.5660972540342535,5.630445997703545,0.007007131271397071
2014-03-24,7.355583449960806e-05,-0.7804544662826195,3.6606425737292447,-0.007182893783856059
2014-03-25,5.358871184443117e-05,-0.7449442625736965,6.1285943926538256,0.012666594335977166
2014-03-26,5.947886779439337e-05,-0.3625215282200965,2.5822920464892953,-0.005396334035447481
2014-03-27,0.0001090387187617229,-0.668086357133705,7.0386222872040065,-0.006830878105260396
2014-03-28,5.822884937470215e-05,0.8063949131587951,3.4329407986908738,0.008835981868639209
2014-03-31,6.343634212750969e-05,0.47143760661018114,5.675014241052328,0.017526744597198274
2014-04-01,4.3808234535109464e-05,0.15713998022879785,3.1352543332895744,0.00920117637212936
2014-04-02,6.758934318929414e-05,1.2479077441149955,7.150528427585446,0.016401426625916038
2014-04-03,4.865887661698543e-05,-0.6826031820801881,8.246299343992115,-0.0008346413053725854
2014-04-04,6.759441144026221e-05,-0.8401840572972097,2.9678438441897623,-0.01336429176193743
2014-04-07,0.00010020416096014784,-0.6851334172905058,3.9744899021146893,-0.017068126667109773
2014-04-08,6.974189517647755e-05,-0.2644053677435385,2.843603318646632,-0.003535120165272687
2014-04-09,4.9809172755479014e-05,0.11434276429243198,4.932802289562427,0.0109101121882631
2014-04-10,0.00011404891043969155,-0.6359707525355146,3.217041975973592,-0.021416970716294337
2014-04-11,0.00011595569830962407,0.5622099323600211,4.048000722549383,-0.00551456448230514
2014-04-14,0.00010064547877329721,-0.4194433387240838,5.4058814465753136,0.0088260968035474
2014-04-15,0.00011398959997053766,0.6806559330969243,2.9040385729273157,0.007799664940693951
2014-04-16,9.470997122069945e-05,-1.1415690232597315,8.224197542032744,0.019067838140709448
2014-04-17,7.506874925456293e-05,0.7090537486032603,4.201745243639761,0.004225755249467333
2014-04-21,3.337790125900116e-05,-0.6683343726200062,3.4500079364097447,-0.0022797879157332446
2014-04-22,8.547312172823592e-05,-0.2579021135544763,3.488018191163536,0.007495141121750315
2014-04-23,2.4103438251540628e-05,1.345534708592669,8.034312278222643,0.003851891961294207
2014-04-24,5.7284378014552815e-05,-0.3693239088991722,3.0636195376647746,-0.00561546167332061
2014-04-25,5.819534504842467e-05,-0.7868263699480941,4.093588749378627,-0.014988163564209955
2014-04-28,8.782923271781437e-05,-0.07456098484714659,2.5957544579625886,0.004171932483507668
2014-04-29,4.980123721567717e-05,-1.6491401551531673,8.430530089834505,-0.0011902805852130882
2014-04-30,7.259874127095827e-05,1.158646542416047,5.768569244299253,0.006528540917750902
2014-05-01,6.40473635463514e-05,-0.6631477325482822,4.72523220104085,-0.013014193292925746
2014-05-02,8.752307480057172e-05,1.2471485920190557,9.739691933709546,-0.0024002804345917284
2014-05-05,6.768126519805738e-05,0.5501030263245829,4.502230769279901,0.0025714536388345977
2014-05-06,3.937853739677696e-05,-0.23223463651248868,2.6291429358624385,-0.006957845808045704
2014-05-07,9.392749267967242e-05,-0.6933566100826943,5.404319892544658,0.0077279274638186735
2014-05-08,3.443498163750176e-05,-0.16423924342105806,2.589754552887401,0.0009403791304256615
2014-05-09,7.408831267637217e-05,-0.2900492603647645,4.97112439863156,-0.0002562896159048478
2014-05-12,2.2813732249350896e-05,1.8789551007030005,8.820492486126271,0.013920731257091923
2014-05-13,2.2797110303584485e-05,0.0515397822326307,2.7107066341186665,0.0009268901117449602
2014-05-14,2.552564018995131e-05,-0.37165094887994615,2.6402568749738635,-0.007049670490969717
2014-05-15,4.8825835833400614e-05,-1.6645162416039618,6.989601295546658,-0.013904647369348488
2014-05-16,7.729873974881826e-05,-2.5002597000065827,13.535685518806948,-0.009727382657729322
2014-05-19,2.9424657483748477e-05,1.083821805170098,4.690082810020077,0.0038326809493591796
2014-05-20,4.99219708572895e-05,-0.8160097346002982,3.0673863557004015,-0.016833442830285428
2014-05-21,4.153810159596883e-05,1.6968692317663043,8.918384394819169,0.01526741774291196
