,RDVar,RDSkew,RDKurt,DR
05MAR2013,3.476720753300912e-05,-0.1915906424756978,5.598645139654911,
06MAR2013,3.041438183368297e-05,0.12461821346109495,4.691614661106995,0.0019451274675965635
07MAR2013,2.386004515699325e-05,-0.15968195221787648,3.2268881363388155,-0.003893696039390271
08MAR2013,2.8172402775503807e-05,-0.34237378069258706,3.5294742399731818,0.0036343076164415677
11MAR2013,2.812821334491124e-05,0.15159015479673354,3.898819889986674,0.0022003919571043085
12MAR2013,2.6665999153417974e-05,0.0007189795683696858,2.9160320717877353,-0.0023298840769925278
13MAR2013,2.3868058318743812e-05,-1.7494800704368552,10.444659290535624,-0.004806019497220149
14MAR2013,1.8375301629398317e-05,2.0212048076715186,11.628983016450187,0.007653019979657394
15MAR2013,2.1003310888605816e-05,-1.4303531515324788,8.206792604673458,-0.013660757022666559
18MAR2013,3.2877385523937e-05,-0.4913436259619594,3.1238774511780125,-0.002360407950104282
19MAR2013,5.93247085092697e-05,-0.3761319134100553,5.438851608455338,0.012396510602013855
20MAR2013,3.896718502802447e-05,-0.14148259352628673,4.1877043143178065,0.006076867370297556
21MAR2013,4.036199266471617e-05,-0.21350426142720555,3.2325387420394267,-0.004781012341315005
22MAR2013,3.1725676922638425e-05,0.7626474430010518,4.508262752279275,0.000776995321898788
25MAR2013,8.002543469026033e-05,0.08635996162564898,6.353611996343656,-0.007665072868181966
26MAR2013,2.3960304124304862e-05,0.4848934929298052,4.180248233216814,0.009346121772545679
27MAR2013,3.634651066839903e-05,-0.25935801144625226,5.138411448813649,-0.004402570854963983
28MAR2013,3.529377639916073e-05,-0.31693652029423386,8.32737398287807,0.0
01APR2013,4.124091490551879e-05,1.1040081636356955,4.050579400010924,0.008270815614337401
02APR2013,6.208208605610429e-05,1.1303902787916984,5.560320301415212,0.016086323016176962
03APR2013,6.590117827583705e-05,-0.5740951952597739,4.693541894770687,-0.010695332118038081
04APR2013,6.569479550549723e-05,0.4422359776651537,6.954858597917156,0.0053619647570073425
05APR2013,4.399068914197906e-05,0.45566677524288013,3.4621943939266897,-0.003954979338937292
08APR2013,5.1562511361957524e-05,0.6976386625508288,5.13403424080291,0.00713298826758102
09APR2013,5.555072879558841e-05,-0.719567593561824,4.178892169479069,-0.006749495531646943
10APR2013,5.3972594770584994e-05,0.06564148363373405,2.9054035163306446,0.012444409455411254
11APR2013,5.6632230461374135e-05,-0.20437816098367556,3.769408430999472,0.005412380996672184
12APR2013,9.948989846257147e-05,-0.18795521392738254,2.7043096935570676,0.005132693808889144
15APR2013,0.00015860777691802433,-0.5969598665179071,3.542651301130355,-0.005384039375187832
16APR2013,7.177538662581822e-05,0.9269693570380538,6.482634572478178,0.00563391868618357
17APR2013,0.00010164969914672938,-1.3574171932835994,7.724169181924982,-0.013068996778705433
18APR2013,8.214859985222044e-05,0.10260621913104062,3.286404629957521,0.010193555478926974
19APR2013,7.054946063570183e-05,0.9643321378318697,4.580120460879029,0.019343079256169737
22APR2013,4.596382602267958e-05,-0.12332468323808769,2.939185262474153,-0.0003683598459494064
23APR2013,0.00048180357061417076,0.30095039400626616,27.109091382120663,0.01390802842870098
24APR2013,0.00020363056733877343,-0.7242553256087496,4.393905947470344,-0.060600180361592315
25APR2013,9.954804051038882e-05,-0.6471741170287924,4.491000904290054,-0.0070270203588487234
26APR2013,3.695073962165855e-05,-0.8584884358855085,7.434816561077003,0.006767525223806636
29APR2013,4.0878921919254124e-05,0.21770927937233403,2.785653517342942,0.007494432349550273
30APR2013,5.4782780878941145e-05,-1.095411115163751,5.686334782753422,-0.011783773237553419
01MAY2013,6.663559258019687e-05,0.2067119121238238,2.652469910081516,0.0028614480642010776
02MAY2013,6.409139098643108e-05,1.4448952645563466,6.860135268093215,0.009951576649532612
03MAY2013,5.696099205010508e-05,-0.9940666355430821,9.811589083994503,0.005515101877800355
06MAY2013,3.733928274266263e-05,-1.6683763372742602,7.745481370616518,-0.005643840384404797
07MAY2013,2.55484164684792e-05,-0.3847193736092719,3.103392208562861,0.002441057016424608
08MAY2013,6.948768115071409e-05,0.5073851261399283,5.465653323392407,0.006394660808830999
09MAY2013,3.5839319360323404e-05,0.011334812614991014,3.3245055781020296,-0.0029365783237249588
10MAY2013,4.802393037681602e-05,0.346713959466563,3.4347512759363545,0.007007953045770954
13MAY2013,3.712129704883261e-05,-0.24745611014542207,6.762947830741512,-0.0021611921180930693
14MAY2013,2.7861608718474196e-05,0.5477491106915294,3.1002147327609157,0.011135342923146219
15MAY2013,9.03667705712727e-05,1.1507390937782944,4.650907599439025,0.015111115241727369
16MAY2013,4.626845178213986e-05,0.03431064929526194,3.1366337033833434,-0.005967255716396558
17MAY2013,7.21260431380524e-05,0.2599721363328175,4.262844921555411,-0.0022469839654570833
20MAY2013,5.087092573812962e-05,-0.3666113383288565,3.7899476261057305,-0.011689939446636544
21MAY2013,8.244811398289001e-05,0.17889562971114173,4.960688894950261,-0.003673673003135036
22MAY2013,0.00015847191566282175,-0.061876190914710937,5.311177983698524,0.0002538976675232618
23MAY2013,8.426722437345177e-05,-0.12057870699722069,3.4751192534424153,-0.0015236605174644424
24MAY2013,8.786062441337778e-05,-1.327232095327123,7.500454172846256,0.03961144901685909
28MAY2013,0.0001223340369642738,-0.509613322871514,3.04172877809505,-0.012535211268000168
29MAY2013,0.0001325572184898659,-0.03395733363716784,3.3088458768041953,-0.024537983863898383
30MAY2013,0.00010435508375968232,2.133664289236419,13.327902975749774,0.002405181968115677
