,RDVar,RDSkew,RDKurt,DR
05MAR2013,0.00010917638012336174,1.0386611139309145,6.253577946912245,
06MAR2013,4.887751572843352e-05,0.0940460608893377,5.3312383094014875,-0.008634315631193434
07MAR2013,5.3502761755305586e-05,-4.438134874106111,31.120696797945776,0.0042213903676073805
08MAR2013,3.9896446262020615e-05,0.19330880109064438,2.8965404945551616,0.010058654194588179
11MAR2013,2.1130726166648005e-05,1.2085193480455223,8.041749382956974,-0.003132297574422349
12MAR2013,6.112186823875016e-05,-0.15070101525210539,3.3084769967858128,0.01143793217433764
13MAR2013,3.492373542584459e-05,0.2369083836668255,2.9079407386610154,-0.008722692146973188
14MAR2013,8.519614435998672e-05,3.834988602803047,28.99863607167934,0.011200775447601785
15MAR2013,2.8670305825025536e-05,-0.7923991344422425,3.8032165114989227,-0.00953340513338885
18MAR2013,9.629435478370377e-05,0.6756892685370147,3.8899405232748774,0.015087493530024254
19MAR2013,0.00011729905435903162,0.15981329807324127,5.150656340936961,0.004094333721842425
20MAR2013,7.81787989744483e-05,0.682322848640268,5.61450008068157,-0.007175897086273864
21MAR2013,7.749773581555178e-05,0.7750520372455537,5.666269209646714,0.00410666165465301
22MAR2013,3.8994307260029756e-05,1.2517782463257527,3.770341467104842,0.004498107938139206
25MAR2013,0.0001692216376574531,1.3329661120001168,7.655305035307038,0.002852017022541009
26MAR2013,0.00010168293996430212,0.6823182073869021,5.739624377339109,0.006488270391762363
27MAR2013,0.00010272053507838548,0.3307932612042062,3.456951247842822,-0.01097364161001213
28MAR2013,9.236800590614739e-05,0.09092101587432941,4.363120725633434,0.004281839624355133
01APR2013,9.691748571906127e-05,-0.518793659570843,4.697498041412489,0.0014232662248505612
02APR2013,8.906809564052181e-05,-0.7262881501973479,8.49876936811308,0.005672716843129422
03APR2013,8.712945662383802e-05,-1.2857570097457982,4.7869762201371024,-0.010356599754631546
04APR2013,7.294805051626331e-05,1.0934829452426373,4.748771710676038,0.0063080290018526775
05APR2013,8.263849088669063e-05,0.5605061966564482,7.542305558681745,0.00525965417039842
08APR2013,5.15021012734421e-05,-0.1220769836340112,3.6240681396048497,0.007819375880410373
09APR2013,9.404134542752749e-05,-1.770039853447784,8.252470814207522,-0.001416929117863841
10APR2013,6.34864275987731e-05,1.2447603925083273,6.388106202104376,0.010078920554776438
11APR2013,7.565355916397867e-05,0.48029983707258006,2.8346326352914413,0.012951897013770086
12APR2013,6.142180306209094e-05,-0.14252691986528176,4.087435812815464,0.006905410997395833
15APR2013,0.00013714583583470324,-0.7724489860214553,5.515088273107097,-0.004334805631693417
16APR2013,7.411169082611643e-05,0.8035132956337018,4.615154921664482,-0.0035609371256830613
17APR2013,0.00012106902575099108,0.010662025586432422,2.726434698372308,-0.018400361889406636
18APR2013,0.00012790458415008437,0.225068379583037,5.578056764976712,0.02727882218514166
19APR2013,5.610726917448829e-05,0.8379145655462744,4.0841138178776495,0.025980652199490528
22APR2013,8.13460392502978e-05,-0.5087158985832876,3.798333172153215,-0.0011492558469377023
23APR2013,0.0001853332965379297,-0.022977461728668835,24.949393301057082,0.0024880551884223223
24APR2013,3.2784196607492226e-05,-1.2119529527109487,9.201717427273067,-0.009988766058512066
25APR2013,0.0001060611428086778,1.9804577688281693,10.714840413562628,0.027044110344262684
26APR2013,3.5403157309884716e-05,-0.6660395800689057,3.3672714743410403,0.00767446046732978
29APR2013,3.722332505144672e-05,0.6814897190203366,3.4001582344029164,-0.00317493195739571
30APR2013,7.311185882301752e-05,-0.18551549281525767,4.702252375201997,0.008382151146102856
01MAY2013,0.0002110228425000084,3.0404794529419497,16.953801763794257,-0.028409182768144525
02MAY2013,0.0005629327755221252,2.0193723649722903,9.395524404573527,0.002477741564678393
03MAY2013,0.00010196979667356929,1.1093532497535648,5.872669541377656,0.002851476915645801
06MAY2013,6.542871920108903e-05,-0.086687285719635,5.112130823544903,-0.012031192063661322
07MAY2013,4.948683273002048e-05,-0.8359956927741617,5.476784855008057,0.016576831928752256
08MAY2013,7.370529896175726e-05,-1.2112528075133664,8.78798789986694,0.0035837795777444725
09MAY2013,5.067894746913045e-05,0.7234969517755194,4.759083863780268,-0.007560324408618424
10MAY2013,5.56996057334156e-05,-0.13234813822246438,3.1423517884642065,0.0034092633337809986
13MAY2013,9.12494259896381e-05,0.02428214674682522,4.364063213214329,-0.006449201296683249
14MAY2013,0.00010455438070789933,0.7184212816558565,2.7958789138179423,0.011729364551392951
15MAY2013,0.00014287367649430818,0.009284870737153917,5.3831574197260945,0.008054546723527789
16MAY2013,0.0001152652512882535,-0.4423321568536751,4.641783840176048,-0.007490601600700586
17MAY2013,9.881888396582665e-05,2.010427673616183,8.541687595170313,0.002815523006454157
20MAY2013,0.00014664752892086774,-0.5766853139823118,3.7989270316182453,-0.011499770545525312
21MAY2013,0.0001321170326127294,0.034924670963001336,5.1602151601887005,-0.01278517246230404
22MAY2013,0.00017512630760703398,-0.23764919494065773,3.076651079703428,-0.011589755908287369
23MAY2013,0.00017141538484515725,-0.2539915923528856,4.5757040313023145,0.008126973314440011
24MAY2013,0.00012992838760706395,0.9697471289971579,4.068655096863286,-0.009682442212578302
28MAY2013,0.0001506931855187516,-1.9740927970805173,14.566398744564857,-0.01115384739222236
29MAY2013,0.0001505607770816062,-0.6488637703258254,3.922510077987049,-0.02490397767413599
30MAY2013,0.00013576506752247084,0.3806840435450132,4.791266576635636,-0.009934243194731351
31MAY2013,0.00019619132285346233,-0.30559181129942586,3.457697315585724,-0.012300071435066506
