,RDVar,RDSkew,RDKurt,DR
05MAR2013,6.337752527374776e-05,-0.5390463123966177,2.9489224647504586,
06MAR2013,6.252577694357491e-05,0.456629537563903,3.2461980559417287,0.00014226199046962762
07MAR2013,4.4843543906571445e-05,-1.5316523148664143,8.220986356794311,-0.0032685484657815067
08MAR2013,5.505516117996565e-05,-0.44281646716887635,4.162786743197211,0.015817102287794427
11MAR2013,2.820217531955054e-05,0.3667797021086385,3.7678840595678085,-0.0007009125428352192
12MAR2013,6.061918020894158e-05,-0.04072609665387553,3.046142140940866,-0.0025404814050551394
13MAR2013,6.245417866443865e-05,0.08026000906490341,4.6037987767641315,0.00014092412261756948
14MAR2013,5.504029688767463e-05,-1.0479062333596192,6.5483307983194985,-0.007376025756192561
15MAR2013,6.796072629160988e-05,-1.4875066821017768,7.201886004084318,-0.01708697915015378
18MAR2013,9.517960112669794e-05,1.2366046569642493,5.47822388003017,0.004335215957908645
19MAR2013,8.653426515352851e-05,0.4085619695109273,4.154774476544386,-0.008107675457936558
20MAR2013,4.702026776816834e-05,-0.3497651148838937,3.8151264579968736,0.0013075382338163521
21MAR2013,0.00010089176970897423,0.002369083696601861,2.5344037984795738,0.0010154531233768083
22MAR2013,5.303401871664809e-05,0.9490806120855642,9.07723006291365,0.008808256951505555
25MAR2013,8.588830363588559e-05,-0.4816357582300417,4.313307653160518,-0.001294507920151844
26MAR2013,6.860231118232862e-05,1.675293274117165,10.097129780785156,0.008314308932115821
27MAR2013,4.9751262863433465e-05,1.0067905042664311,6.4628402266742695,-0.0057267272517611545
28MAR2013,5.587958180062989e-05,-0.3459724836899727,7.175195961090078,0.001864558973495356
01APR2013,7.135493339650379e-05,-0.10282257015084542,3.1186953521689613,-0.0015776258865036752
02APR2013,6.635136509705822e-05,0.8838504690319389,5.298817858752022,0.01919175542444229
03APR2013,0.0001478888887026456,-0.6227306230945434,6.768343282878204,-0.009336349550357781
04APR2013,6.075881794857263e-05,0.5755042661191122,8.82180901515209,0.004678866214962163
05APR2013,7.58244443290623e-05,-0.6687181739095533,6.130230544725942,-0.008951923478985435
08APR2013,6.279779427000037e-05,0.516026341174667,4.562652391804731,0.016421633615420816
09APR2013,9.790317904838346e-05,-0.026226653017202273,8.416320446655453,-0.00028096855103587615
10APR2013,4.88227633909787e-05,1.2097290073951863,5.462486552080596,0.0068584768331581
11APR2013,5.3962956729049014e-05,0.062046828307814134,2.646910065474943,0.002925134390957318
12APR2013,0.00011858548850880993,-0.16558687379788697,7.6804128472917625,0.02364047716962503
15APR2013,0.00020511001657257748,-1.240118777872492,4.867310580678303,-0.019061242229785336
16APR2013,6.457121962486926e-05,-0.7077353678895226,6.060866719856103,0.003178643430018724
17APR2013,0.00010706436026646788,0.40891491334716207,3.583151324844408,0.004682002026735077
18APR2013,7.000036888738277e-05,-0.6116434632601639,3.6949604043211686,-0.004405780386614211
19APR2013,6.038189088449981e-05,0.7841400099220375,3.2119390518404423,0.020754423277903555
22APR2013,0.00011746615131734342,-1.498275514835955,10.138152564284072,-0.0018935776765474088
23APR2013,0.0003749866649640783,-0.41061440801707516,30.682956339169966,-0.006519790294420069
24APR2013,3.154346747259351e-05,-0.3025666114137649,2.6740918989229185,-0.0013637127811936267
25APR2013,3.8744310885670885e-05,0.7376036829900442,4.720762414905373,0.0012276539601794312
26APR2013,3.475987978946092e-05,-0.0017400571734702602,4.113804821122642,-0.0002728552320956368
29APR2013,4.002607582829883e-05,0.024699431782546435,3.870785825626765,0.0043534096182824555
30APR2013,3.6323358197182125e-05,0.582696232912722,4.561187046872464,-0.0043534096182824555
01MAY2013,8.829683467345748e-05,-1.1546530041195373,8.344444417808266,-0.008076313358826859
02MAY2013,2.82632149973057e-05,0.2916011409713574,3.6238994615343567,0.007803262371472108
03MAY2013,4.408223465528779e-05,0.41979083926553945,4.1118169803233044,0.008555112513229268
06MAY2013,3.7904396815466724e-05,0.4449973840199227,5.0133437303740385,0.017424024094466972
07MAY2013,5.014525502229629e-05,-0.40007855738395126,3.9592825827438207,-0.0025278019276608887
08MAY2013,4.496166597215466e-05,0.47323069364904025,3.608974122139816,0.004651507527096754
09MAY2013,6.654027045734329e-05,-0.35386495045564104,4.464892559502814,0.005949118302362777
10MAY2013,6.164897552139739e-05,-0.1275089243776389,3.4201120799389986,0.0018434574420167493
13MAY2013,4.497105813291365e-05,1.2035586491430166,5.802724585278013,0.008645755329107274
14MAY2013,5.459766971654517e-05,0.6670303678123111,3.2111192680061174,0.008441977281920643
15MAY2013,7.655128046589479e-05,0.28782470179761854,3.605724131271089,0.007216350212791767
16MAY2013,9.210695704787997e-05,-0.04834533568985963,3.4512082566569506,-0.0146153235792994
17MAY2013,6.240892485337873e-05,0.5441664010505562,4.081384809663045,0.0014318646424680281
20MAY2013,4.554437913545127e-05,0.14927501484486386,3.0548823850668247,-0.0013020290711285298
21MAY2013,0.0002622885432629106,-0.34858253816497436,6.594477307481832,0.02508691017280107
22MAY2013,0.00026038619571405074,0.2513491115593111,2.6120960378064555,0.01237363354797516
23MAY2013,9.445777772644013e-05,-0.8233615257021604,4.599638894668388,-0.009835871264552765
24MAY2013,4.969346577368103e-05,0.7286131057178553,3.862858097207799,0.00101308764442809
28MAY2013,8.97130782926679e-05,-0.14280266588955454,3.447771378834346,0.01045299770105057
29MAY2013,0.00010488238852766565,-0.05079931181639136,2.4469887962368557,-0.004142896595621615
30MAY2013,9.309435591283921e-05,-0.41314942909270225,3.9242816661085205,-0.00062920734634897
