,GS_RDVar,GS_RDSkew,GS_RDKurt,GS_DR
2013-08-05,9.182031487384676e-05,2.1299271294743565,10.573786548891073,0.004167378702633506
2013-08-06,0.0001510479542088015,-2.715192209226785,14.739009937038833,-0.021255649658051823
2013-08-07,0.00010401837343370085,0.018071507641568025,4.588663620995737,-0.008104083513676308
2013-08-08,0.0001917499839809553,-0.6927219053219856,6.175503349746445,-0.003739127233854056
2013-08-09,0.00011090182260478705,1.7345427206700184,12.969780896859238,-0.004369495939287482
2013-08-12,8.228382574456742e-05,0.44130273288289473,5.6952161335845615,-0.0027174812736721066
2013-08-14,8.467232546368559e-05,-0.610088056859965,3.4602435966521714,0.010152858315898072
2013-08-15,0.00010064725193128317,0.17023689498258054,5.834738697219656,-0.015983629718642867
2013-08-16,9.345375868371165e-05,0.1774601083468498,3.6074151866722524,-0.0005600719944185428
2013-08-19,0.0001144891061759514,-0.4157355220296529,3.1076617241837132,-0.012715910793180463
2013-08-20,0.00013849409676903603,-0.6655568519991251,5.762445712244625,0.005845697204470923
2013-08-21,0.0001944556168085261,0.09011554836897516,4.010203019869344,-0.015473687400223035
2013-08-22,8.89758724377244e-05,0.49600323743983316,4.400286805738243,0.014533158114261369
2013-08-23,5.725906412824773e-05,-1.3014436247444632,7.041478649693739,-0.004778903063821893
2013-08-26,0.00011799605344552947,-1.1923902008859473,7.4339960483641105,-0.0047389366201135985
2013-08-27,0.00013961961148312065,-0.16581188407782851,2.9000802564179655,-0.03002183084145038
2013-08-28,0.0001189265827032624,0.21021537710064558,2.855888336400603,0.0015703956925054996
2013-08-29,0.00012101933795793777,0.39848913597609037,3.0274906137109063,0.004305495246438973
2013-08-30,0.0001965098284360444,-0.18524175532339765,3.843189209994735,-0.009811855342088727
2013-09-03,0.00012205730028802031,-0.5146158401546703,2.9715050658270705,0.01713999642068753
2013-09-04,0.00015291150970560846,0.3688136931930479,5.085976660724653,0.006312576137630366
2013-09-05,9.88889250594547e-05,-0.9846602955255148,6.2830403041401475,0.0027571794108034453
2013-09-06,0.0002894898273441566,-0.2504654959459146,6.713004695963249,0.003132510490510221
2013-09-09,0.00014687660239254738,0.6469035652414393,5.397546633299163,0.017903518361750415
2013-09-10,5.6012985904494605e-05,0.4463394481066143,4.09667989609493,0.034812354728495976
2013-09-11,6.000728761279786e-05,-0.5622573289900187,4.595456293547455,-0.00048449233902037037
2013-09-12,0.00010539627552704328,-1.3813480549549266,6.6313149398116975,-0.010414097546683543
2013-09-13,4.9803283566842395e-05,-1.5539332541461734,11.251050365809956,0.003971293331208159
2013-09-16,9.525225019471491e-05,0.8169295804441268,4.072589586824902,0.018307283628222315
2013-09-17,5.74276691860997e-05,0.5459924228947919,3.409521933641969,0.0023319042107567967
2013-09-18,0.00016647604180516172,0.1023305215105545,4.699966364224582,0.003815536844309797
2013-09-19,0.00011967170756375657,-1.0257363603791705,4.55034988503253,-0.0016674453734140116
2013-09-20,0.0001753921651311766,0.7027112654026263,6.493813663418525,0.011673161268463517
2013-09-23,0.00010299137196134473,-1.0301904197441287,5.30613591047251,-0.026867150064096457
2013-09-24,0.00016782011377580695,-1.3433189507616283,6.5639755637398345,-0.01389360122652672
2013-09-25,0.00015146193024067145,-0.11530181717032136,3.032037755572314,-0.004057941345522842
2013-09-26,9.742043317612309e-05,0.0871604658131282,3.8146457070725406,-0.00012311290827060617
2013-09-27,0.00010188413955412326,0.07511501393735985,4.348786981192997,-0.015149116502720439
2013-09-30,0.00012627125382263688,1.0653126946409177,4.742794591170539,-0.010312352604098685
2013-10-01,0.00015797060156872472,0.9116325956875438,6.5404319420183725,0.004980828037082219
2013-10-02,8.730618838833073e-05,0.498164703331499,3.548107939009347,-0.0020778780455117385
2013-10-03,0.00030118381754804755,-0.3924438377526309,5.563099192437316,-0.01153644668958087
2013-10-04,7.063544639241552e-05,0.017810616537311474,3.0635811447635417,-0.001914560279741906
2013-10-07,9.084765706448788e-05,-0.1812831340473037,3.6396001791125956,-0.014800620611032045
2013-10-08,0.00016871301668690253,-0.4097194415201436,4.283451984743757,-0.00781008194399746
2013-10-09,0.00024512936253583633,0.44410912258697743,4.557122337720725,0.009040726346613681
2013-10-10,9.537158651078763e-05,0.5432955411311519,3.493132021673776,0.022852834246631204
2013-10-11,0.00015329297044467492,1.4082944933847776,7.801904299560354,0.01251567330420933
2013-10-14,0.00010911876245272923,-0.2665783816759049,3.3122887539542383,-0.0033808988634991266
2013-10-15,0.0001223110570016016,-0.5478660023788844,4.48533625620372,-0.01154258964471122
2013-10-16,0.00017255510537318377,1.641163577356872,8.163922770722827,0.028887707935044027
2013-10-17,0.00016786550084383625,1.938601975979507,9.588839014924421,-0.02451984645967631
2013-10-18,0.00020562656097989262,0.24636352877861475,5.723594144913263,0.0023344324436047614
2013-10-21,0.0001171006685836005,0.7025242834699977,6.050809909810009,0.00678274230881204
2013-10-22,9.253989313392622e-05,-0.5663529753465605,3.326444283047396,-0.0032600951146539714
2013-10-23,9.20761057598056e-05,-0.15423464679786625,4.2380415975334795,-0.009527335810131099
2013-10-24,6.923807625856368e-05,0.8397523409576342,4.896987512006214,0.013975681718818578
2013-10-25,6.809900886702764e-05,0.3328329307016501,2.9943237967638305,0.013227928923512877
2013-10-28,5.948713533442843e-05,0.3210013495180692,5.7598421570839085,-0.003956254770651313
2013-10-29,0.00016938527940027717,-1.1515893130719386,7.3884370371127925,0.0040797161350312194
2013-10-30,9.228375254151134e-05,-1.0740643112335448,6.093392430242088,-0.00037023977099259753
2013-10-31,9.476267173038196e-05,-0.8326650424076287,4.165173024027088,-0.007370298228084771
2013-11-01,7.642889992988163e-05,0.3106405790190881,3.6578370135703193,0.007370298228084771
2013-11-04,4.538339483408639e-05,-0.24790775254764358,5.230799734127933,0.0068263387696285704
2013-11-05,4.513024383257904e-05,0.34464720071140753,2.939924086946521,-0.007443646441914531
2013-11-06,5.6421229395671526e-05,-0.19570263954009978,4.165150721061986,0.00964755994696187
2013-11-07,0.00010636905808002841,-0.5636139699327387,3.0485790883940838,-0.02401386113356363
2013-11-08,0.00013541398667055388,1.177083908817736,7.773641543203738,0.02187102805417407
2013-11-11,6.131826195206308e-05,1.6420503209604185,6.7527047368945485,0.004097927574084004
2013-11-12,0.00010735530336846925,0.03820659461661585,8.37491164519975,-0.005815094174656643
2013-11-13,8.312140482781341e-05,0.2212537061957376,3.906361930490975,0.00030687464899781247
2013-11-14,6.09987027021929e-05,-0.5290549044113156,4.905837165787862,0.001594207160381167
2013-11-15,3.443101142470125e-05,0.45048252506255004,5.128098480502635,0.007326121318330436
2013-11-18,0.00010191377340364028,1.557280292778691,10.074331493874258,0.0077557586992016425
2013-11-19,9.626773439985791e-05,0.5721523845050758,3.76014954700481,0.005537512103663822
2013-11-20,8.46532655302066e-05,-1.3490430724645481,7.357816083790532,-0.009650139586867112
2013-11-21,6.514572454480368e-05,1.3967955546414417,6.047335084789017,0.012467236495636413
2013-11-22,5.480238397439269e-05,0.9095406203953784,5.021770660584219,0.006146455867233058
2013-11-25,4.3855048602761206e-05,0.4858833783056784,3.513206760938584,0.008175641319271953
2013-11-26,4.514027644578958e-05,-0.6382634631931134,3.302425695334133,-0.008532976462825914
2013-11-27,4.172096928355275e-05,0.04818983258691769,4.937321250153946,0.004349148173857564
2013-11-29,6.207451712850853e-05,0.3196336817743245,3.6007953276866966,0.004270934616056543
2013-12-02,0.0001009014953950826,1.4463221619607283,9.843605768632957,0.004606397510521276
2013-12-03,0.0001015547741318268,-0.09630487359807093,2.681266842157332,-0.009888355930938175
2013-12-04,9.98553558069712e-05,0.4379853786522372,3.521975480300114,0.003860182479468399
2013-12-05,0.00010373254440465683,-0.3577988801584204,3.017740047174321,-0.018788108948064597
2013-12-06,0.00010769742962998855,-1.3371564802296354,5.718796172622461,0.009916941281826297
2013-12-09,6.525519560647645e-05,0.7663337718823308,5.811027539869172,0.0027468951248907914
2013-12-10,0.00015295648796653574,-0.2484523109001668,5.5248923478423935,0.012211353871143693
2013-12-11,0.0001315508946436423,-0.6623405517608542,4.40130909699821,-0.012628572244496539
2013-12-12,6.339794616613252e-05,-0.2905704965949066,3.0320122591142944,0.004345814494628897
2013-12-13,6.311478377017197e-05,-0.8565482065520533,5.525653594994088,0.00035660842187912323
2013-12-16,0.00013483039928775567,-1.9154847803219544,15.878845944273534,0.015088280415493927
2013-12-17,5.5837011283466336e-05,-0.999327829845009,5.258996035287607,-0.002694119318412902
2013-12-18,0.00023630630079875264,1.8379239928403548,9.663960653337869,0.0251943673620989
2013-12-19,0.00010237889291344834,0.12864190380178858,5.512713434557939,-0.00040056550838407645
2013-12-20,5.3488735340560626e-05,0.18279560500703346,3.8563388876457387,0.002229202408662978
2013-12-23,2.2905429573343394e-05,0.3621982430955138,4.091400541580184,0.007450914213103843
2013-12-24,2.044594269093364e-05,-0.18001937242733598,4.667552634866904,-0.001758016140002816
2013-12-26,3.9863928186015685e-05,-1.423906061881514,8.940699951104502,0.0016446071011610996
2013-12-27,2.9158042967133833e-05,0.6255151831693516,5.747286828387772,-0.0005666199273726136
2013-12-30,1.8772901246964647e-05,-0.43522483838688325,3.600016092250708,-0.0035221710352484337
2013-12-31,1.879461227149622e-05,0.7921782786659112,5.938205502525023,0.008668886175094315
2014-01-02,8.024229092767948e-05,-0.8365188840494406,8.786753950313312,-0.002089438959075096
2014-01-03,5.218267459319288e-05,-0.013147151356448696,3.253483620665819,0.007097824657948948
2014-01-06,9.646947801067714e-05,0.9370491982264203,5.371094958466754,0.006824864024422617
2014-01-07,7.655756848496279e-05,-0.7232086135222894,3.801102447521041,-0.0060391732173892265
2014-01-08,0.00010660550740192313,1.1672938485936937,7.789439148502067,0.0008409224519274616
2014-01-09,5.5718037883792367e-05,-0.5044839402892585,2.8800068584050957,-0.005845460268393943
2014-01-10,8.48544385716993e-05,1.1918885017384027,9.606723975230766,0.005565261019300216
2014-01-13,5.1965352422415416e-05,-0.8055122032688661,3.8390934635278744,-0.014170608329932222
2014-01-14,5.247377602711427e-05,0.05043405977497451,3.3676019967623234,0.004085491330444668
2014-01-15,7.672474756274344e-05,0.4741973165631833,4.079832271689957,0.01210097788048703
2014-01-16,0.0001057294740594531,-1.2872870235389944,6.673886851221098,-0.020231176529478923
2014-01-17,0.00011817021123890944,0.9815068814420553,6.005601005908809,0.0063165758004819494
2014-01-21,0.00014036444777852457,-2.089347106523635,10.478670609244677,-0.01762677096181342
2014-01-22,4.249677992767071e-05,-0.2767214152271385,2.4847910953513295,0.0027676313154181287
2014-01-23,0.00012526021744482569,-0.15136277789149144,4.997856127934033,-0.01701402231816651
2014-01-24,0.00016281927997497327,-1.0380048793539147,4.040523328612813,-0.018381584383741156
2014-01-27,0.00020533556651501728,0.19405246226174824,3.5130862602358777,-0.017753778477184845
2014-01-28,9.595701070230812e-05,0.42859783022123166,4.279278567011246,0.009427567056601305
2014-01-29,0.00012597508747303312,-0.275565720500438,4.744362629242861,-0.014236084405690796
2014-01-30,9.665125401289643e-05,-0.5261116452480462,4.095826723973613,0.011766892427818476
2014-01-31,0.00014537281440280792,0.31810039712538984,3.8767470631671315,-0.010425734291032995
2014-02-03,0.00014323966288306753,-0.9020455958713213,2.8794207768698024,-0.02654936690567844
2014-02-04,0.00014136177924556226,1.3654604609154346,7.936328022489908,0.012065178941441879
2014-02-05,0.000185807515178641,0.6149407723905412,5.76759284510745,-0.008318206310709897
2014-02-06,8.231493998457919e-05,0.01849084044490071,4.640422323581304,0.008256991452151752
2014-02-07,0.00013606738484298278,-0.638220700363385,5.286898379278158,0.0011118259722397994
2014-02-10,6.0274590152641476e-05,-0.578425481015618,3.89365042263704,-0.005759623942635628
2014-02-11,0.00013630515387646583,0.895063036544162,4.511147097596833,0.020837106419032025
2014-02-12,7.570864040006145e-05,0.41056361109385725,5.354596841889777,-0.005428647691474886
2014-02-13,9.147793402152388e-05,0.4364743268233572,3.27633318567266,0.003419447404755971
2014-02-14,7.056660422131221e-05,0.033907004980703766,3.9970705605621,-0.0020747128106757273
2014-02-18,0.00014394331699255707,-2.7797317763866585,20.584362493576332,0.005664302551332767
2014-02-19,0.0001376591295026335,-0.02453785341180129,3.0678093050842272,-0.00847795892521308
2014-02-20,7.121697896444115e-05,0.09908060165167382,4.287518808124299,0.0075664776001493905
2014-02-21,5.422983436200368e-05,0.5094941209634127,4.716691784258033,0.0
2014-02-24,6.397721883730453e-05,0.49695399019298386,4.049699264873172,0.012325246438685156
2014-02-25,0.00011830193632682593,-0.5106370679899476,4.270316568053599,-0.018545111141651027
2014-02-26,0.00015391853877739616,-1.3421077263304857,9.00452750987706,-0.0007983600249854561
2014-02-27,8.961696974079017e-05,-0.4248700617687446,4.615444894337787,0.01572363549589273
2014-02-28,0.0001017976943196748,0.5265200693324669,4.1416697063339525,0.006449238972378701
2014-03-03,9.601047220948703e-05,-0.24031206434574384,3.402387704960535,-0.01032678540000287
2014-03-04,3.25113238077223e-05,0.49488191916719615,3.093490593062057,0.023931344619962047
2014-03-05,0.00012051248089616543,1.4505742285932275,5.2228317025425435,0.01861320122532817
2014-03-06,6.610179368971335e-05,-0.47880821260897954,8.281404555503084,0.004064005046833685
2014-03-07,0.00011400721733352895,-0.1537343663211391,5.95799744596408,0.009571563522576376
2014-03-10,5.613558897536168e-05,-0.46382282996281626,3.853324477857778,-0.004313247420987487
2014-03-11,8.92923156764639e-05,-0.6171300078045671,2.751205673378153,-0.021084002274669444
2014-03-12,6.831960414215435e-05,0.2860631021057864,3.3834160435221046,-0.0010014032584262367
2014-03-13,0.00012134933037915105,-0.5745039088076608,2.2468165718252813,-0.017954028929133337
2014-03-14,0.00014087482184882443,-0.25245475723855504,3.6450526593242554,-0.008131443704349373
2014-03-17,5.32649786013511e-05,0.3642300291126456,5.517795776762969,0.008970859661846298
2014-03-18,5.681835402361933e-05,1.489037735725636,7.582463589416193,0.007464558218361006
2014-03-19,0.00016316931656373072,-1.6236705975900183,17.105833824665535,0.0005349275826391775
2014-03-20,0.00013020732777683586,1.6673177336016034,9.507030554547422,0.006165094863828102
2014-03-21,0.0001241144464361909,-0.2733818556648821,3.009569080022369,-0.013505301052862073
2014-03-24,0.00012166908252788203,-0.14354632665482153,4.159604090938483,-0.007394782678105116
2014-03-25,0.00016209276063433416,-1.4241774063119674,5.638011185473757,-0.01501688752893493
2014-03-26,8.522133759497395e-05,-1.007499154839698,3.881186460194952,-0.009354363248732511
2014-03-27,0.00013557448124636086,0.02267498560791984,3.5210244305417464,0.0034565000249102695
2014-03-28,0.00013577897565654083,1.7051479324957013,10.463875647139343,6.180048971415886e-05
2014-03-31,5.493261511606264e-05,0.3118840927046468,3.216270529015819,0.009504908888041008
2014-04-01,7.594250623937285e-05,-0.2347117532151481,4.727635884172195,0.012553800113161984
2014-04-02,5.089542220754557e-05,0.42179355569205934,5.9955152687441595,0.008103718038906749
2014-04-03,6.43614939734239e-05,-0.6714947163070907,3.6530203193406043,-0.007079683889349653
2014-04-04,7.725336047626265e-05,-1.3374174557905536,3.7409657860966106,-0.017308017867871506
2014-04-07,0.00017770477469628723,-1.8742143968056881,8.558559947461111,-0.029088421853626478
2014-04-08,0.0002660482257808196,-0.30655995584259527,4.702667621897684,-0.01269359653385127
2014-04-09,7.423340200773075e-05,0.42199159137993125,3.9720187239735147,0.010167877449331897
2014-04-10,5.295790602691034e-05,-1.3176299290975146,4.747717350553773,-0.013879591895363141
2014-04-11,7.214156045293836e-05,0.6555103876915863,3.7060130337093504,-0.021121429213707188
2014-04-14,7.547675702158975e-05,-0.3334656934871954,3.548310094790164,0.013139912085423866
2014-04-15,0.0001460740005674827,-0.4265015307884885,3.9438017511020664,0.0011626224687608655
2014-04-16,0.00015198947773018017,-0.07399675715800988,3.3297909142982474,0.014737211275253514
2014-04-17,0.00012890004725886033,-0.5881387510779637,4.66163636650767,0.0013986148409763643
2014-04-21,0.00011992131177201798,0.4905602800124343,11.05615630045665,0.002283985936413657
2014-04-22,9.4681286988389e-05,1.603918815841096,5.971245540423115,0.01671594802894205
2014-04-23,5.996131213006014e-05,-0.4904818881431509,5.69765419463107,-6.229879361452362e-05
2014-04-24,5.625288592884967e-05,-0.5630127775570948,6.693000267646868,0.002490011635777556
2014-04-25,0.00010355890733713705,-1.442992035531242,7.353911191342997,-0.01635925194834087
2014-04-28,0.0001853139311721374,-0.08760065712730115,3.5488979773542964,-0.010801425235719364
2014-04-29,4.9187630458778704e-05,0.3432699291644212,2.710024568676206,0.010801425235719364
2014-04-30,4.712566527024335e-05,0.11672867334207535,3.9672922055118143,0.009935165187135553
2014-05-01,7.07160145618643e-05,0.16242207333429923,3.3917087843946643,0.0034354068564894646
2014-05-02,8.281188051132296e-05,-0.3731635545784293,3.7757209385151205,-0.00933427641445217
2014-05-05,0.00010281891392747183,0.0010557674337297474,4.4539512405629855,-0.016052243733325255
2014-05-06,3.317597402028932e-05,-0.4100683575096937,3.243942624725507,-0.011644031275976019
2014-05-07,0.00013363787053168117,-0.7491700776128896,5.2891497058469685,0.006321394888983534
2014-05-08,9.283142117853471e-05,1.1777880209360192,5.739299619564153,0.012015968967269863
2014-05-09,0.00015104314943274044,-1.7919360673722449,11.804686526128126,-0.0012717783567373075
2014-05-12,5.2888305170710566e-05,0.22560108816003324,2.8754166963999928,0.014838752902902819
2014-05-13,4.51729854875473e-05,0.08909652804638245,4.091738546331051,0.004564825782119364
2014-05-14,4.765035079799672e-05,-0.5506401736501355,7.3278276134004585,-0.0051919936104063424
2014-05-15,6.95766453933962e-05,-1.30454529995022,5.643046801944726,-0.017780204570420288
2014-05-16,7.629544280034285e-05,1.4053788919680072,7.769122201477216,-0.00134123915532669
2014-05-19,7.925588427836082e-05,0.8429891176085791,8.105740880012982,0.00789551883007178
2014-05-20,8.192246703623936e-05,0.5262011733166626,3.1949781534387633,-0.008407214402480712
2014-05-21,4.831594930902873e-05,1.021136003604253,4.0230839062093375,0.019006081054066648
2014-05-22,2.8466928531774494e-05,1.155305700226206,6.011819654122677,0.00313277237264753
2014-05-23,2.6246937074065807e-05,0.6227957741471579,5.251248033034727,0.0019373406517093628
2014-05-27,8.541021973320701e-05,-0.5366558114004525,5.230342450457166,0.010002256511982388
2014-05-28,4.1907404542984205e-05,0.30872305022442736,6.064078138785301,-0.00018590960845799032
2014-05-29,4.7450631163242034e-05,-0.5352136513524042,6.501750868253782,-0.002795834662194352
