,DIS_RDVar,DIS_RDSkew,DIS_RDKurt,DIS_DR
2013-04-15,0.00018777550015084256,-0.7121593102658378,4.304796994695833,-0.02796800005830935
2013-04-16,9.192874044007651e-05,1.5093590871390963,6.402804051836669,0.03126559445264565
2013-04-17,0.00010338127878172087,-0.01206698033416217,3.4557686882470597,-0.0011527575605745355
2013-04-18,5.551858313473143e-05,-0.731813100213558,4.480015246729498,-0.011436385318582154
2013-04-19,9.082292715721262e-05,1.3136472271744124,5.339343169356624,0.025834421993097045
2013-04-22,7.215579650472642e-05,-0.025079638580272137,3.14128142444862,0.007283356972518362
2013-04-23,0.0003921551394756079,-0.6106792534975403,25.524171051056385,0.009309958447142996
2013-04-24,8.115676736350051e-05,-0.6262538867252394,4.36640597159195,-0.010439400378310815
2013-04-25,7.562079967541588e-05,0.9187611440476674,5.758928549672282,0.0009681982767686392
2013-04-26,4.5436198461547086e-05,-0.7611805930956395,5.1402735755148,-0.0020990556122306714
2013-04-29,9.833461622534718e-05,-1.0979589175037052,9.418255426728777,0.018099411747884986
2013-04-30,6.464639468682633e-05,0.6657929577891772,5.684132555598899,-0.002542909210316857
2013-05-01,5.402734891708742e-05,0.10061859447157391,2.6923797732160923,0.005870648870080153
2013-05-02,4.6835545999256754e-05,1.164985799958372,5.424463201637919,0.01054379490361601
2013-05-03,4.597534169947082e-05,-0.23136312566723943,4.224844950918668,0.014299288632657614
2013-05-06,5.787071163524529e-05,0.3920984343896318,4.868421768934335,0.0040043057813425875
2013-05-07,4.6669484489718706e-05,0.7782865968956512,3.850146177090035,0.0154048320915523
2013-05-08,0.00012449481739507196,-0.06305941607337723,3.3844339035849305,-0.0012116743300767396
2013-05-09,0.00010293043846686921,0.5474012459904256,3.3135997512859805,0.010251884202627792
2013-05-10,8.442864532658077e-05,1.054054689865687,6.668099575208481,0.007918229212100059
2013-05-13,4.1951538741064386e-05,-0.2308239251841615,3.5152638009866632,0.0017842901767854968
2013-05-14,6.61503662187143e-05,-0.5787645181306934,6.238472965040372,0.002225522355370657
2013-05-15,5.550446236562679e-05,0.24761195259231508,2.994469988284963,0.0029600693868667705
2013-05-16,7.437480196350398e-05,-0.7534972516534628,3.305233213266445,-0.0178923410370615
2013-05-17,7.349407924172754e-05,0.21501754566408518,3.848909747887641,0.0016536030974174665
2013-05-20,3.658689128328622e-05,-0.589928840349175,3.141127006794915,-0.0069330597913461744
2013-05-21,3.359805658458163e-05,-0.5504085849936124,3.8377841362720515,-0.004395504634856273
2013-05-22,0.00012641299326384808,-0.2732122720462132,2.8897118447189585,-0.003957619721199457
2013-05-23,0.00016270676056281573,-0.9272481819269587,9.147979380691236,-0.0051985869339006285
2013-05-24,7.969124657684695e-05,0.511816772562036,2.939121772958303,0.003977846984668076
2013-05-28,6.581501139793043e-05,0.32515706602375466,2.7277434660078894,0.018157604816199324
2013-05-29,8.946911575126867e-05,0.3242837427051403,3.4526239241903074,-0.00646850861339221
2013-05-30,0.0001955572451582134,-0.9954821381089205,4.314181188470743,-0.02459835372325614
2013-05-31,0.00017795818415591483,-0.6241441907759496,3.3610259997485894,-0.02458433718159103
2013-06-03,0.00015601296511430387,0.1643358384658713,2.403969013709847,0.01134931933762573
2013-06-04,0.00020014086344988968,0.02614815726396521,4.10358281347743,0.008583739248775757
2013-06-05,0.00012458120582826783,-1.2601131593335946,5.265807471681097,-0.019299208636016196
2013-06-06,0.00014576108982342686,-0.14634785440134432,3.057190260697858,0.0003168082617879264
2013-06-07,0.00011016115148525177,-0.015343923206259642,4.727337974776843,0.02672235212652918
2013-06-10,5.815822991229807e-05,-0.9811940460362713,3.9975410066006183,-0.015853613104527042
2013-06-11,0.00015990351469714485,0.9816544127070614,5.032590541239316,-0.0004700778965496255
2013-06-12,0.0001082821551048849,-0.7220384564889527,2.7270511591004705,-0.012777190151918916
2013-06-13,0.00014095525899140995,0.8979770010237901,3.6949975268204893,0.020583788834601435
2013-06-14,0.00011413881504872493,-0.303593472392239,2.9558220528773873,-0.0078065986826825196
2013-06-17,7.126457500087287e-05,-0.06716561245766994,3.505127084448424,0.010757039540973956
2013-06-18,6.867306267140614e-05,0.5620493369187671,2.5530690976030743,0.012328596376044665
2013-06-19,0.00017988505903929878,-1.2215918715418295,6.067844026313204,-0.014812680424741487
2013-06-20,0.000220044001227041,-0.6947351100758149,4.152243916438979,-0.03721434244570965
2013-06-21,0.00016991801063023754,0.2591123676859893,2.7919745600025814,0.012028095634462055
2013-06-24,0.00017974822283554678,0.12585645071718649,3.1928185885970235,-0.004633782095130101
2013-06-25,7.137918507518422e-05,0.20064731611994926,3.176118876057426,0.0020798624590234738
2013-06-26,5.423218033036913e-05,0.24965628957551045,2.189435779938214,0.010176605942927353
2013-06-27,7.886211363279193e-05,-0.16376398273462503,3.6706938836518943,0.008035976971731529
2013-06-28,0.0001427324174772147,-1.1999201556228392,8.478797097843723,-0.008985581884618732
2013-07-01,0.00011358860521554578,0.22133039352081418,3.237440852361307,0.012275848827290048
2013-07-02,6.924239377541042e-05,-0.015044972405431874,3.806259486576034,-0.010535521464009712
2013-07-03,9.591445953346986e-05,0.755657198561156,2.863797589463379,0.005517434294883827
2013-07-05,6.89063683018406e-05,-0.15896610227440536,4.071990287558794,0.0032959474800682287
2013-07-08,5.6765098363098946e-05,0.40968617437685867,3.0564334821759327,0.013849101188965207
2013-07-09,5.647572614286098e-05,-0.3995714810946717,2.84000886678369,0.003548036283011591
2013-07-10,9.94240613891834e-05,0.10800318790392988,4.622272721227671,-0.000462107019131075
2013-07-11,5.016206079574092e-05,0.2882746904133153,3.446360760963473,0.025402669795007604
2013-07-12,6.087335593022744e-05,0.3658708179489,4.500829000834038,0.0059898660198109965
2013-07-15,4.556347987388669e-05,-1.4436071873860061,3.741821409068317,-0.015800592115211565
2013-07-16,5.684382296348091e-05,-0.4782154790304093,4.055221825243321,-0.013744877751349804
2013-07-17,4.424320730374051e-05,-0.1672487193604526,2.759982239445316,0.0050617587154455634
2013-07-18,4.200807446824194e-05,0.7239187149492071,4.5484793957224605,0.007013215683516094
2013-07-19,6.689816895907032e-05,-0.7338762803222955,4.021416190295125,-0.010077800022934902
2013-07-22,5.2528265739678095e-05,-1.9298169908209553,8.47587448160365,-0.011732227876750656
2013-07-23,3.756250840976889e-05,-0.16526100515879685,4.671754033714545,0.0007759343394626583
2013-07-24,4.474977456355885e-05,0.041020093441070785,3.4280025359285067,0.002943833030152554
2013-07-25,5.616392016262697e-05,0.3154486279572885,3.9274288518974902,-0.001393337356613955
2013-07-26,7.182921791367082e-05,-0.09589399258508602,3.8067468058968195,0.006639546599250146
2013-07-29,6.875318998157889e-05,-0.22149514914683785,3.446106840779958,-0.005710461427804958
2013-07-30,3.470545241923118e-05,-0.8849401063997224,3.3809839506594828,-0.0066775638283642635
2013-07-31,7.722350843261596e-05,0.7907577210542794,3.9550471646931995,0.0072965243743086106
2013-08-01,4.366623075985801e-05,0.7786427072872258,4.353434885490116,0.010922336485778672
2013-08-02,3.192927469018136e-05,1.194205450283186,3.8693422722120006,0.017441775095702994
2013-08-05,8.071438479166273e-05,-1.1970983149389778,7.834081570898602,-0.007394463230668613
2013-08-06,6.97400273449765e-05,0.2771506300695645,3.7826388196856153,0.015481026772817152
2013-08-07,0.00026033990505581204,0.32144190410096923,4.191225339012299,-0.01714860301739929
2013-08-08,0.00011341122807466819,-0.59602583205341,4.3443074321781525,-0.0024306305751418122
2013-08-09,6.09714053108273e-05,-1.2709429803529646,3.7399796907566896,-0.015634899960810245
2013-08-12,6.46286521687338e-05,0.1978808702436367,4.063187108558741,-0.01243592051199105
2013-08-14,5.372295464232553e-05,-0.5648875016881717,3.520711769815212,0.0004690552837978146
2013-08-15,0.00011991424587265636,-0.03368717254552716,3.3870465978415045,-0.025013088563779817
2013-08-16,9.221380747471599e-05,1.1352377107437404,5.142293762034281,-0.003372229393580284
2013-08-19,3.6850678931638775e-05,0.0903872007284903,4.476704897555442,-0.005483862043741183
2013-08-20,4.438636664158283e-05,0.2987997924623784,3.405114559824204,0.0008083118371491338
2013-08-21,9.96213849992694e-05,-0.13640690816100806,3.1957563411868684,-0.01203059871952572
2013-08-22,4.085277324919002e-05,0.8567839735645743,3.428005466362448,0.008144718928666528
2013-08-23,7.144943604251161e-05,-0.5627256699909754,4.516386237114025,0.0014589295420996962
2013-08-26,7.301918933973691e-05,-0.9609279681028767,7.340885502170641,-0.006174775928962539
2013-08-27,6.430322771121918e-05,-0.20861094917127,2.9586505084738137,-0.010816252564405104
2013-08-28,6.60802344886022e-05,2.120572622828599,11.299640255150353,0.0019753019884252154
2013-08-29,6.16436252839019e-05,0.7480518528170021,4.649087353902545,0.004430306855939037
2013-08-30,0.00011139803112433304,-0.18965611930890863,3.5136189462732705,-0.004101483523471394
2013-09-03,9.581636963964216e-05,-1.1184160140536425,3.8015577847032542,0.0016425845288265961
2013-09-04,8.615359733996814e-05,0.25162945793428687,5.075909663341986,0.0029498350466123924
2013-09-05,7.284298311368915e-05,1.8422222491987497,14.355558827154699,0.0031044799216486396
2013-09-06,0.0001561945006180983,-1.4894862668381803,12.197301478914508,0.0014669457124920626
2013-09-09,4.027424498878809e-05,-0.2655543995105945,4.789310153119271,0.003252546610506002
2013-09-10,6.304861075450336e-05,1.1624523499621249,5.174176297053293,0.01993319984557118
2013-09-11,4.4063862408126826e-05,0.9310380487333758,4.264414350873069,0.0175123839218303
2013-09-12,0.0010010262020207512,6.913461808505916,55.91938919759777,0.02395232717606266
2013-09-13,8.319607621908127e-05,0.41578311598801726,3.3302516999460843,0.018157604816199324
2013-09-16,6.938745986286146e-05,0.004852217333242991,4.355742747462883,0.003741874576964399
2013-09-17,5.3315960482805974e-05,1.2188729586475096,7.8807238417461525,0.0005973107232817298
2013-09-18,0.00011692810953775749,0.20167078062405946,3.935613414870247,0.0019388951531871257
2013-09-19,0.0001098115403135108,-0.22063071910200957,3.0823515449568926,-0.02092965369973321
2013-09-20,7.288769638287027e-05,-0.37885232011091896,2.045974071435553,-0.010862359959663337
2013-09-23,6.029951886854267e-05,-0.2568337332590832,3.2496614675348368,-0.004007391804226934
2013-09-24,7.767037813303979e-05,-0.37977004097729544,5.140063526515815,-0.006663027783854858
2013-09-25,7.977776186426958e-05,-0.003928194246835525,2.5223921007479695,0.0020189490664686005
2013-09-26,6.337358425305822e-05,0.4076904143883813,3.993084585010944,0.01218309709108567
2013-09-27,5.2838398387843105e-05,0.04241047217223729,2.698677391797213,-0.0007666004450710417
2013-09-30,6.547590384688099e-05,-0.00019080447739593616,3.1153329339482188,-0.010795933558077841
2013-10-01,5.925071924802132e-05,0.42240065256749865,4.626456573110722,0.005258264239328625
2013-10-02,7.656917853758208e-05,0.7183637002977191,4.02123167113239,0.0007709217131628421
2013-10-03,0.00013991548666023653,-0.31186549252123474,4.699186736696028,-0.013343896456436966
2013-10-04,6.750506936792418e-05,0.6578302560971641,2.649813364680903,0.019796688136665352
2013-10-07,7.94422285242357e-05,0.3981310327088224,4.3094257024091664,-0.010932625280539732
2013-10-08,0.00012869026292490886,-0.14765019216525313,4.60688593505835,-0.009176448844340435
2013-10-09,0.00012871815183188636,-0.3754487272835883,2.825379706787229,-0.006426858382638123
2013-10-10,8.636524437538072e-05,0.7862963060741918,4.028816839432475,0.030814591731271435
2013-10-11,8.617685875392058e-05,1.9799158115228832,12.711215111197381,0.009560657932749628
2013-10-14,6.927374839524638e-05,0.1630755138510313,3.662200676907403,0.009320605743920574
2013-10-15,0.00015378732555688317,-0.4603806901852588,5.247053301475597,-0.005852811589975637
2013-10-16,5.0360942513555286e-05,0.9138657624734987,7.727165822788749,-0.0013554182702808504
2013-10-17,5.938889348990895e-05,0.021419108632718058,5.927555026795756,0.0010545411542182137
2013-10-18,5.7738673371581586e-05,1.2908658856586108,6.82922846295047,0.010930507456339278
2013-10-21,3.505613703484574e-05,1.0993411494484195,6.7620350271285,0.006827077408066096
2013-10-22,0.00010600389610722053,-0.053523400816037625,8.369717373681983,0.020350428975776325
2013-10-23,0.00010758820116392516,-0.5296948971852999,3.8235715923362408,-0.012835655284635372
2013-10-24,6.002737014925091e-05,0.48542161296791464,3.316795828100404,0.013560127381675002
2013-10-25,8.2119083245029e-05,0.4455175292158021,8.949124121188147,0.00303661330822802
2013-10-28,2.8619380188096935e-05,-0.4792888195167568,3.3165804741904727,-0.00376108540526765
2013-10-29,3.986230545601075e-05,-1.9398786492632947,11.14161882376454,-0.0011599594692013326
2013-10-30,9.930429488732038e-05,-1.1673910391005375,6.911561821661657,-0.0065507841520950905
2013-10-31,0.00011614546593153545,0.3331136694633082,4.578569479241901,0.0017510520481520686
2013-11-01,8.715061807709011e-05,-0.04237899279819832,2.2965640638360885,0.006104826405627151
2013-11-04,6.271384518386936e-05,-0.8884871763108299,4.176751525445224,-0.00290233783014493
2013-11-05,5.1499362562317425e-05,0.4622485898423619,3.9368784171541655,0.000580911888203417
2013-11-06,6.414120789634324e-05,-0.2976841358215423,3.5525938377149076,0.0021762911094587167
2013-11-07,0.0001728115157513047,-0.8573969292850779,4.501536454597119,-0.02717750638384242
2013-11-08,0.0003586671484047203,0.9183213441417674,9.084161882418528,0.02107204075825564
2013-11-11,4.376919192015571e-05,-0.5349777080266985,4.056196769192395,-0.0035056875564887235
2013-11-12,7.234606705592729e-05,-0.5446421643324839,4.026090445810512,-0.008375561280700161
2013-11-13,8.295220817550688e-05,0.6519191727284679,5.744733229355618,0.0175520521211876
2013-11-14,6.259249736561213e-05,0.986057232489241,3.4329291744350314,0.015108968079698748
2013-11-15,4.509820581207282e-05,-0.15249062864387294,4.32582005378285,-0.00028549165358526807
2013-11-18,5.801452485404325e-05,-0.45702898666877323,3.163588551617904,-0.007168296637201088
2013-11-19,7.062105677646207e-05,-0.2085820272044306,3.3759989185911645,-0.005482779898539292
2013-11-20,0.00012147809532475191,-0.5858771954959558,5.376460595632292,0.0015903175999651964
2013-11-21,3.8058443428628276e-05,0.7468153536618578,4.222407068906822,0.010203427529067
2013-11-22,4.0800071816141706e-05,1.287537400273025,6.580325824277053,0.0037103849763093777
2013-11-25,3.8790910932308005e-05,-0.3002133711822427,3.1385144897862656,-0.006574304762795968
2013-11-26,7.731996987051842e-05,0.4697998169909915,3.1046477097869047,0.02043799191153539
2013-11-27,4.270844356663431e-05,-0.3039240897577112,3.5353534928637993,-0.005776758264753212
2013-11-29,2.746252624907952e-05,-1.1161180206545218,2.987070267063696,-0.0032552743821554486
2013-12-02,5.258863871774251e-05,0.45460884969962606,5.026275392098835,0.005231615224389863
2013-12-03,9.504652222938731e-05,-0.6564986804741333,4.39102365303962,-0.014345969582145734
2013-12-04,0.00010118001985639545,0.6731186601709966,3.2492822577834746,0.0010008278402482418
2013-12-05,7.077105514482659e-05,0.18079236223908227,3.0356030010761974,0.0037091638844133357
2013-12-06,4.816154302855226e-05,0.405803729826285,3.3775880207706153,0.017362358169376257
2013-12-09,4.239911384550373e-05,-0.19615581094050574,4.1096706784023045,-0.004909783918185973
2013-12-10,6.102515603083713e-05,1.669488952049363,9.320538702657707,0.006447946004213279
2013-12-11,8.414693488435658e-05,-0.31113829494623757,3.2993246507689333,-0.014779787070984263
2013-12-12,0.00011052908433359361,0.2231223802270886,6.247572631815936,-0.00043061832067436967
2013-12-13,8.016654133225686e-05,-0.3821057881732726,4.887796248788269,-0.00014357559782229856
2013-12-16,6.339532304799103e-05,-0.09505431292278606,2.852474121876467,0.012702662342173099
2013-12-17,8.787195478185328e-05,-0.6497181616740173,6.121162012188157,0.0021250177100098355
2013-12-18,0.00017685838697768986,1.0611567722923894,3.9346565340726167,0.021560314102170963
2013-12-19,4.8779464708250784e-05,0.5447678777401348,3.1387959429505035,0.010608315609069052
2013-12-20,4.357626210679493e-05,-0.8007506361368172,3.1506160053141024,-0.007842122600193235
2013-12-23,2.2587829912775376e-05,0.6560189952442217,3.568327124370621,0.012081574066633571
2013-12-24,2.630332457168435e-05,1.349860316663623,5.871843655840778,0.007748111032002569
2013-12-26,4.688413114315826e-05,-0.11849888182330402,7.604682615840029,0.010372736642491276
2013-12-27,4.3301055410676946e-05,-1.2774645608110156,6.121528383589251,-0.0036250843667087196
2013-12-30,8.797477912496942e-05,2.01337674062477,10.996620817419835,0.024971662859678112
2013-12-31,4.2572506420343437e-05,0.6720898360187222,4.352729873824405,0.0022275535046381023
2014-01-02,5.280785539102323e-05,-1.0548697498982176,6.430574325407514,-0.0017030247693501366
2014-01-03,5.5887585240816884e-05,-0.3007429147382631,2.8119693681332394,-0.0021001009614245447
2014-01-06,4.401492557184007e-05,-0.8023987082368007,3.8294763318253637,-0.003817435675442127
2014-01-07,3.576234896726719e-05,0.7612629396326989,3.79312076603637,0.006834845398429934
2014-01-08,0.00010548798349671487,-0.2516068630282208,3.7580822477919873,-0.014779935889583484
2014-01-09,9.035096655245269e-05,-1.7069489928853852,8.501734831619016,-0.004263228281861764
2014-01-10,7.512313176090232e-05,-0.254779584431589,2.672257171921564,0.006520784558407655
2014-01-13,6.851223057812441e-05,-1.0358212504233495,3.4706335085195392,-0.02852352414626047
2014-01-14,4.705158939536601e-05,1.3620425460667338,5.641549042948558,0.015976623572586668
2014-01-15,2.878325402286012e-05,0.2288714044237617,3.988458536254644,-0.0022860784336060647
2014-01-16,4.895323319579355e-05,0.8046734872662927,6.155309738408977,-0.000942760436570822
2014-01-17,7.356087288795597e-05,-0.5693322865015172,7.770449784988485,-0.003104150923055826
2014-01-21,0.0001435348860992069,-0.25187285748833327,4.995623302544253,0.0029693230008325244
2014-01-22,4.633613807291467e-05,0.24957419296286168,4.463280465815092,0.014848741066747273
2014-01-23,5.898334586135991e-05,0.28775375588681,3.4310900892765495,-0.006928536385458983
2014-01-24,0.00012811502553424897,-0.710817648329176,3.5811160788523977,-0.028067965475847778
2014-01-27,0.00015207953752084145,0.4030258914687124,3.8757495171292216,-0.006483907111284104
2014-01-28,0.00010024970810459897,0.6095626936706987,4.347849801763804,0.008681801496155828
2014-01-29,0.00016443570118222507,-0.2422535667386852,3.802519236321177,-0.02149723619649091
2014-01-30,8.191383543081581e-05,0.555814210208069,3.783791963914702,0.026151603230175624
2014-01-31,0.0001214157835134183,-0.1843149942649227,3.185585012200204,-0.008365928069601125
2014-02-03,0.0002549185128833635,-0.9140642735781785,3.204374933699913,-0.036750298196852604
2014-02-04,0.00016648684078652594,-0.5595386344540212,6.310759941563847,0.015031555799039253
2014-02-05,0.00022174448434433012,-0.31056782608884675,5.3282444083073965,0.00994335684465586
2014-02-06,0.00020696585855019953,-0.2043676212662907,4.089644291278267,0.05159983757373521
2014-02-07,8.410734537009244e-05,0.02886709077084512,4.267667403057843,0.0014545014996620864
2014-02-10,4.739549881600395e-05,0.391533255443392,3.5112831893162295,0.018202661519623575
2014-02-11,5.9667147427083416e-05,0.7233774167500688,6.519952373322789,0.009428575365653558
2014-02-12,2.8816414769952325e-05,0.07323646816810074,2.933648865225309,0.0015415714274311654
2014-02-13,5.139749340195413e-05,0.45006992913698446,4.762440212974151,-0.00012853294540438043
2014-02-14,5.115015624214305e-05,2.011575496882033,7.652792352994668,0.016929095703720698
2014-02-18,3.2391227261997234e-05,-0.3288795066626141,4.115395811117384,0.004408062152370995
2014-02-19,7.329699156077457e-05,-0.18246228422615607,4.607085615277633,-0.008962071162473606
2014-02-20,5.822555624318373e-05,-0.1986401247260447,4.596975976628023,0.0040489746074490185
2014-02-21,6.604006267417128e-05,1.3813390762816011,4.042471540376277,0.011800399065330147
2014-02-24,4.8799226282229294e-05,0.1880812703774344,3.5232175773204593,0.007459852861720684
2014-02-25,0.0001033206362180257,-0.5450377917953164,6.842323174624631,-0.006462076866647237
2014-02-26,8.913470636074253e-05,0.3830662262597945,5.340749459321916,-0.0016219595545576837
2014-02-27,7.428967390238614e-05,-0.03709651608069569,4.773144885803893,0.004982540939384883
2014-02-28,8.91417793158471e-05,-0.3407308538421215,4.247227251919641,0.004091964191092146
2014-03-03,0.00015943998528149784,-0.35448792812386687,3.3046798921765186,-0.016846927129244627
2014-03-04,8.999992080687274e-05,2.600994533866239,14.990005034511976,0.027922766564658197
2014-03-05,7.496181439962273e-05,1.63519463837175,10.196394931198448,0.011801241796090878
2014-03-06,3.805979143022464e-05,-0.07075099235244167,3.533594258607104,0.007950781978991905
2014-03-07,6.498526787611898e-05,-1.010635562664887,5.426158901811154,-0.013651570007115588
2014-03-10,5.428478476956132e-05,-1.7663500582631533,7.920296789288907,-0.002923718078247539
2014-03-11,5.3340601016170196e-05,-0.6151832456685183,4.54588323810111,-0.011286963372108438
2014-03-12,9.824901641222877e-05,-0.33526303717828615,2.9437967494568458,0.004063231913965737
2014-03-13,0.00011626500308396776,-0.7074135990941536,2.7838565661610777,-0.017978161194301734
2014-03-14,9.117393048280958e-05,-0.7790691524428615,3.9546415622611986,0.0017499605922068895
2014-03-17,7.639049656505351e-05,0.9509793930921516,4.484814711019332,0.016351042761598045
2014-03-18,7.727583996069035e-05,1.6622956077249544,8.161620894426006,0.00734488070850059
2014-03-19,0.00012135838893005312,-2.966688998985109,15.403679640199334,-0.018091786313471303
2014-03-20,0.00014461869767731295,-0.9706677115121551,12.469019730214093,0.003595219778476988
2014-03-21,8.523955152315165e-05,-1.0829017333097934,4.976027185803037,-0.0057084777665510344
2014-03-24,9.606474921420015e-05,-0.8251619164773275,3.753876409386675,-0.010760986423030694
2014-03-25,7.398113647659505e-05,-0.17882033794798002,3.323141416926716,0.000754498713227747
2014-03-26,0.00011163058143715561,-0.5136512078398383,2.620030534754268,-0.011759484073521342
2014-03-27,0.00015227397508540787,1.2845835684835496,6.688569881142159,-0.0017824795101608615
2014-03-28,0.0001583693163034762,4.340686816912592,31.53639333572432,0.006477404080799332
2014-03-31,7.92581648938914e-05,-0.36655509953964777,4.179693903937813,0.013580168044132535
2014-04-01,4.929975851248148e-05,0.661898076120485,4.078854955500264,0.018560285797147635
2014-04-02,4.770068476998047e-05,0.44388312829671367,3.45229673777447,0.001225208418119017
2014-04-03,7.052966296878741e-05,-1.0267119193221161,8.687792827499262,0.0002447840368171583
2014-04-04,0.00012292442713494675,0.046033019006336745,3.516483455594614,-0.015544353728539129
2014-04-07,0.00019342172859356782,-0.39179676968944616,2.971704044579298,-0.016295111399981188
2014-04-08,0.00014527097596586127,-0.31010142682378244,3.9318927192876543,0.005544978015646684
2014-04-09,0.0001090827300234451,0.3762164427708555,4.403274144044379,0.011247475424294606
2014-04-10,0.0001553042705951951,-1.3888082789065792,3.3323597369018905,-0.037477698834051054
2014-04-11,0.00020900713510378123,0.6020279326034522,4.736186639425508,-0.006471665176809971
2014-04-14,0.00011856102163803662,0.023728569185991647,2.8202942244007008,0.00789002243331094
2014-04-15,0.00014911594377452252,0.12005629398765262,2.643315295180825,0.000515042772851082
2014-04-16,8.622176583714747e-05,0.36655089504607186,3.6953632073303035,0.016474388577779386
2014-04-17,8.925156532836632e-05,0.046943895701275044,6.32365565948964,0.013087029873187994
2014-04-21,6.937311910199422e-05,-1.542704757761365,11.204610705261498,-0.01106227731899434
2014-04-22,4.53223768763474e-05,0.3407030919528951,3.0266510070782937,0.00428849486727767
2014-04-23,5.7317281310523805e-05,-0.6812704351622105,3.0652393277430443,0.0008806095026168137
2014-04-24,0.00010387788153798354,-0.5786329867186791,5.041002503097446,0.0008798214348706423
2014-04-25,6.942329647288276e-05,-0.4342359759539257,3.0779282137492308,-0.017235163394537345
2014-04-28,0.00015487447212776204,-0.4492595686489998,2.702270207435329,-0.005768753564445284
2014-04-29,6.012142317514252e-05,0.8097196103517169,4.164293591034464,0.010996068671344617
2014-04-30,9.484080693534924e-05,0.9480293781501992,4.585314855345841,0.008861765460296489
2014-05-01,5.9383954072758484e-05,0.6146208232949035,4.0054599970769145,0.002769200458574872
2014-05-02,9.287114146393606e-05,0.12603719529824395,3.658148982439398,0.009382628677832905
2014-05-05,6.175775743256061e-05,1.6435414603443754,7.125967679752745,0.011267408615456276
2014-05-06,6.678832715527665e-05,0.04603660547818223,3.137668214147524,-0.0023420424283937535
2014-05-07,0.0002401124193959042,-1.382090446007332,7.389849390374026,-0.009174449113001693
2014-05-08,0.0001446297314381564,1.1317992065830687,5.0674799919035785,0.016184288464134333
2014-05-09,0.00011190847225209436,0.33602973561761545,3.7866158645704626,0.004279907455772225
2014-05-12,2.4541959462394792e-05,0.01983610100986452,2.764529986253076,0.005718926314620454
2014-05-13,5.240430419981119e-05,-0.3830397637639239,3.1036320274685765,-0.004133652295054802
2014-05-14,7.655901971140202e-05,0.09648495474089343,3.9769027168609403,-0.01423354421215528
2014-05-15,0.00013234051659220293,-0.04545861634341222,3.3523731575532603,-0.009561100534583922
2014-05-16,6.91561061955677e-05,0.577185049293497,4.794552051204328,0.0029899957666668087
2014-05-19,5.4025977568782026e-05,0.251364589917343,2.5557403391696827,0.00817644965005826
2014-05-20,9.21581598089805e-05,-0.1241161851105384,3.241934756631979,0.0004933430238933667
2014-05-21,4.04362058051889e-05,0.4054058970611428,4.5961704885147245,0.013474102906156915
2014-05-22,4.877940842384009e-05,1.3519981296222925,6.72913062638102,0.001944704376496631
2014-05-23,3.173186462766544e-05,1.3501802549994475,4.451997612961129,0.011710164010488633
