,MSFT_RDVar,MSFT_RDSkew,MSFT_RDKurt,MSFT_DR
2013-05-01,0.00016510215735381054,0.03184007936621807,3.0648022920686633,-0.011546668766706958
2013-05-02,8.180131485218297e-05,1.4386638923485884,4.988769409622518,0.013357829021142464
2013-05-03,4.473826629586604e-05,-0.05015766648985698,5.649905586568107,0.009902266895047696
2013-05-06,9.554838977894442e-05,0.28576836984281523,4.805740155500019,0.0077337517935816
2013-05-07,8.454594681508914e-05,-0.1776470682994266,4.158221359154394,-0.013122776318788887
2013-05-08,9.851877365782168e-05,0.5814407851065011,5.959555906751333,-0.00965319411829002
2013-05-09,0.00010699104437231393,0.04615905678830896,3.2285164752759883,-0.010053450212496262
2013-05-10,9.293452484683564e-05,1.6903761735956784,11.346520337779465,0.0009181031995382227
2013-05-13,6.842882741090963e-05,0.2565293504487872,4.506524994103528,0.010347061530891377
2013-05-14,0.00019576668002293284,0.9048045630750525,4.8255562505814,0.02201221021534172
2013-05-15,6.732088017642572e-05,0.7365950037341639,3.3787036086867532,0.009498337978311344
2013-05-16,5.4854462827982665e-05,0.6376187997705208,5.460876011976471,0.0067715752930159745
2013-05-17,6.815429515463891e-05,0.9456809279655362,5.176029549219127,0.022916369723818164
2013-05-20,6.124623059680043e-05,1.3783751629116114,5.454178976659862,0.006004305439894608
2013-05-21,8.718674054322077e-05,-0.6503164248994698,3.800036823067149,-0.006578164673797016
2013-05-22,0.00013291541382067488,0.703520625757065,5.928432180293549,-0.006910292323675904
2013-05-23,0.00017855710036110596,-0.28402567051246635,3.3442822058554733,-0.013380179721230956
2013-05-24,6.651577153869325e-05,0.9549701377006052,4.271388993869559,0.0035076550459742784
2013-05-28,0.00017350635672425363,0.6008771038546021,7.961353352851323,0.021649122978262714
2013-05-29,0.00010608293912569021,0.8265375231298383,4.939879314454245,-0.004005543376654597
2013-05-30,7.696469638533737e-05,0.8790445761626994,7.313055334790411,0.004291024480231442
2013-05-31,8.500281594209743e-05,0.044173063450983034,4.41668376166117,-0.00371814455788666
2013-06-03,9.081588482344415e-05,0.8876068682750634,3.861692032783422,0.019577951096925172
2013-06-04,0.0001676111134623562,-0.05049477268739623,4.383557821511558,-0.017002381762667884
2013-06-05,0.00010661762178898209,0.1993000817757492,5.5259319350583604,-0.006019861611650246
2013-06-06,0.00011429771773373759,0.20216302522364055,3.550266571359097,0.005162193876222521
2013-06-07,9.686588228544575e-05,0.9503175810526024,6.80877853378538,0.020105341522085318
2013-06-10,8.225132245490278e-05,0.3767499795840849,3.1638896612680014,-0.005622822468211108
2013-06-11,9.919550787882575e-05,-0.24064780418469264,6.022041768358718,-0.01792108389847158
2013-06-12,5.069711942117202e-05,-0.2041707361593908,2.612560670729756,0.0045822167424045546
2013-06-13,4.5486872063568796e-05,-0.6988561463243751,5.345849276351834,-0.008032255542131495
2013-06-14,6.124962751792352e-05,-1.4226034090305788,8.253635265372644,-0.009259390055583516
2013-06-17,7.198178227253715e-05,-0.6023193437174378,5.235197042141434,0.01729164559771501
2013-06-18,3.4485544816359866e-05,-0.42779158253096855,4.798905150598546,-0.0005719855219794567
2013-06-19,0.00010011562961092355,-1.2290080391606957,4.895820023339598,-0.01121173960664823
2013-06-20,0.00018927353443641301,-0.15374637637214586,2.6841768775414248,-0.03231778334930846
2013-06-21,0.00027877294971804926,-0.7815147101117867,3.674519272978969,-0.006590833765212967
2013-06-24,0.0002461859396407724,0.15414197448187217,3.189016478476702,0.013435220312072449
2013-06-25,0.00018974714323179043,-1.299400399138112,4.405196527554653,-0.001484016377860442
2013-06-26,0.0001241915727504935,0.026777796595478583,3.6085364016102432,0.01999499744865796
2013-06-27,7.346321432678767e-05,0.8824371723995412,5.301087249138888,0.007829384430806385
2013-06-28,9.14102960098903e-05,-0.12344825424451115,3.0133093708188974,-0.0023135998311003547
2013-07-01,9.051670245174602e-05,-0.7470229744888714,3.409301515010783,-0.005224472871204089
2013-07-02,0.00015114966340833735,0.3006209941877091,4.775105207830212,-0.01229916407299747
2013-07-03,8.225226806023033e-05,0.5531483581321928,2.6807711018388014,0.0020602945500924896
2013-07-05,0.00013026487655081167,-0.3882216910358239,4.685954328473323,0.005863429099516537
2013-07-08,0.00010276920219205847,0.06725690739084929,4.0151808632918415,0.0035016455455822992
2013-07-09,7.349782225582184e-05,-0.5270044059585924,4.185175806174797,0.0005824831493042026
2013-07-10,9.965979634537833e-05,-0.3030646334053769,4.00903346950421,0.010137709005349382
2013-07-11,0.00015069682794837424,0.282221760876042,6.075676264476488,0.02813066557574606
2013-07-12,6.951395808134071e-05,-0.17667904451406094,3.7826125407333633,-0.0005605440965381625
2013-07-15,7.30575532789068e-05,-0.3969106639151544,6.675915634041259,0.013919818821897856
2013-07-16,5.5809552901116696e-05,0.26829667255375844,4.5073895487129,0.002761404670958978
2013-07-17,0.00011088118453638134,-0.652067130929506,2.400670303408101,-0.014720565804895891
2013-07-18,8.883513777657715e-05,-0.27742577645350996,3.498998494678627,-0.008429185872542266
2013-07-19,0.0005032825984253172,-0.01727866834357114,2.5931630474969807,-0.12103369423278432
2013-07-22,8.879412796192199e-05,0.08697489088005866,3.6596830036189765,0.01924066613473263
2013-07-23,0.00010263225813158334,-1.5084932848147585,7.815245329009554,-0.005953394102426124
2013-07-24,7.789409003205842e-05,-1.1618436502443674,8.090873024035675,0.004390144504467397
2013-07-25,4.7841953368528184e-05,-0.39539468103116254,3.010020771331304,-0.017995870022516236
2013-07-26,3.770533564989582e-05,0.10018231315162479,2.441626067914041,0.007300502963228261
2013-07-29,7.470141328631179e-05,-0.2631106956022647,5.091819903557462,-0.0025331339400653796
2013-07-30,0.00010312092725429673,0.4333174426906621,3.4081554495672743,0.009780690124145508
2013-07-31,9.624018832682226e-05,0.04507756532830151,3.941583883580252,-0.0003139888925258738
2013-08-01,0.00010617518646052139,-1.601309078268806,10.111712080206546,-0.005353450341561317
2013-08-02,4.020365436231249e-05,0.9493840715250051,4.014201767281348,0.006922587026223059
2013-08-05,4.056892430212068e-05,-0.34314247074256854,3.836594857511523,-0.005975721048462557
2013-08-06,4.4210295206620656e-05,-0.6544416452559719,4.34330536512233,-0.0037927835868307724
2013-08-07,9.949837426707653e-05,1.4167246493389498,5.54929654541878,0.015085156480696416
2013-08-08,0.00036352918543048626,1.6964848622683988,11.330509803121263,0.025559540252069635
2013-08-09,8.455633248416968e-05,-0.01690319152875725,4.156697605309576,-0.0057937474649270015
2013-08-12,0.00012460631376417857,-0.2850802060404099,8.10526065542525,0.005185330979416314
2013-08-14,0.00020598172575452816,-0.48810260618165774,5.967209052559291,-0.008924490922609607
2013-08-15,0.00012275371745968058,-0.12101459098963514,4.041099537815096,-0.0174620857299832
2013-08-16,0.00010105343532171739,0.3741276361616573,3.258044686140254,0.00031425863016654176
2013-08-19,9.044365005646286e-05,0.20687207924763354,4.229397190865781,-0.012976754091244214
2013-08-20,0.00011582465596566768,-0.1215160878092837,3.464163294141513,0.007300354945329435
2013-08-21,0.00015205376511754585,0.883098952642723,7.220233954648978,-0.00031615434480336546
2013-08-22,4.9340269855917206e-05,0.19490390379068687,3.3359763473058504,0.02437612613390394
2013-08-23,0.00035131017650003244,-0.025609255187046362,3.3902953872680657,0.07032979523872518
2013-08-26,0.00012831441675978305,-0.16542731207781705,3.6670825344052203,-0.017416967128938143
2013-08-27,0.0002193038749572009,1.907323614694414,9.976826704175112,-0.026407007101361568
2013-08-28,0.00012512315116809954,-1.2797987585577781,5.779400521605312,-0.007242060551878371
2013-08-29,0.00011534192664270821,0.705907842928359,5.213974946171774,0.01592339804181364
2013-08-30,0.00011121810056700872,0.2476926516757275,5.611822099134036,-0.004481033885847641
2013-09-03,0.00029823254390079566,0.17976900244778363,7.288782217577236,-0.04657685399937295
2013-09-04,4.397175265173619e-05,-0.514272895154227,4.587894482678403,-0.021560911323970977
2013-09-05,7.090575080494007e-05,0.1451793263515207,4.222885214455656,0.0009610843916374456
2013-09-06,4.091837312469291e-05,-1.199384782560842,4.187372003156399,-0.002564923177687195
2013-09-09,7.246162442592523e-05,0.6920801822449213,3.433168622782323,0.016239799945779065
2013-09-10,0.00018696419736320637,0.9137069035568576,9.209302753495002,0.02279567955110151
2013-09-11,7.453427999081131e-05,-1.0013247377072665,5.76541259176599,0.010747903934813063
2013-09-12,3.892598297278348e-05,0.9723914066462647,5.731558609013824,-0.001528340816262297
2013-09-13,0.00010894706639825906,-0.6820738703772641,6.540421252279156,0.010346989400130902
2013-09-16,0.00013820761480699205,-0.8448576366025083,5.035596345825565,-0.006987690193533069
2013-09-17,8.06719599401982e-05,-1.6564628108042294,8.019928556377673,0.0039556699843679155
2013-09-18,0.00013093572761255193,0.871076745549019,3.6333846903921225,0.011773545879094183
2013-09-19,0.00012588629804478513,1.131885801341733,8.796122096729068,0.009558140667440096
2013-09-20,0.00019741528014856992,0.5435790086330686,8.177017087766716,-0.025592409035917196
2013-09-23,9.502173597515397e-05,-0.28501655293762174,6.424190560533542,-0.0015259058853205332
2013-09-24,0.000128566073998002,0.2220392258987959,3.999423149908131,-0.00889714416135412
2013-09-25,0.00012570559329900738,0.15164123718668518,4.867889152792441,0.0018472027170122196
2013-09-26,9.588890687985973e-05,0.30884123932431035,5.39190266856964,0.007966010910485544
2013-09-27,0.00015529431116635093,0.3602154072010467,2.9825905752280244,0.015142522539434378
2013-09-30,0.00010836394232446352,0.3732465089886195,2.7081800057196914,0.00030028108072377435
2013-10-01,0.00014080703867554257,1.187070891220745,8.949652178523497,0.008974344129867973
2013-10-02,7.11818753067256e-05,0.6863060384412732,3.4017763523813533,0.010073997169538718
2013-10-03,0.00025457458610422736,0.03721771199140086,3.319234545352899,-0.0017705150209899045
2013-10-04,8.378369977686302e-05,0.06098297565488712,2.3874129795762418,0.0005905421261371835
2013-10-07,9.668930756817938e-05,0.3991284623192564,3.6386903345639974,-0.01726733523643187
2013-10-08,0.0001504987065074896,-0.26621990142209967,2.6093740406006507,-0.008746933505627386
2013-10-09,0.0002021796839195264,-0.04353387962150508,3.5336993228885714,0.001815962018606676
2013-10-10,0.00010783666626173678,0.7367272172588029,3.8423169215640756,0.020650044190651418
2013-10-11,6.5950799362179e-05,0.13516745573640537,4.046432269683177,0.010900040560354096
2013-10-14,6.047375798481513e-05,0.822905188970666,2.5483564971235344,0.009332550890059466
2013-10-15,5.818978652593912e-05,0.05641932401569847,3.4292653138701583,0.0011602327320638928
2013-10-16,6.71669153991468e-05,0.04762812942757927,3.904861901133144,0.0043397247391365745
2013-10-17,6.731412871207934e-05,0.673852925203784,5.303615156175244,0.008050444852457872
2013-10-18,8.922739096859579e-05,-0.01283506208360065,3.7541991482376704,0.0011447544784033425
2013-10-21,5.2200384147336786e-05,0.678562555432422,7.428623647399259,0.0008578590259782359
2013-10-22,0.00012096687546278683,1.0325771857044734,6.916744514898192,-0.011786708393553003
2013-10-23,9.123492966096102e-05,-0.06155414116224083,2.7392132377518674,-0.023998898884900477
2013-10-24,7.322688927899684e-05,0.5694547208128354,3.4215640642062737,-0.001185402215396092
2013-10-25,0.0001692777710596285,-0.6849250002825729,4.681005316402404,0.05789962068865462
2013-10-28,8.212158555180878e-05,-0.4703486892006856,5.7664711702918865,-0.004488269608264872
2013-10-29,5.484372152988734e-05,-1.2782336591128933,5.594509811821051,-0.0014065004310532814
2013-10-30,7.621880333173714e-05,-0.9343868809085892,5.557823897150241,0.0005627618038639426
2013-10-31,6.755680273532727e-05,-0.5916536524101774,4.805388149672621,-0.0036643861101510744
2013-11-01,4.866113958910331e-05,-0.9069325694978789,4.667117129308731,0.003383044795824297
2013-11-04,4.260250660045686e-05,0.09820754045808108,5.477807021846446,0.011473293797084949
2013-11-05,0.00012244686250969503,1.1261200844628125,8.103966185227437,0.01928999127485964
2013-11-06,0.00021944207441467877,2.2954012643920985,12.649003299357007,0.04117103309011094
2013-11-07,9.023520226143834e-05,-0.4724278647483214,3.6096942001157046,-0.01797074563612755
2013-11-08,9.717246889116373e-05,0.47641566768337346,6.338079122340117,0.007438801081443458
2013-11-11,7.959539101820962e-05,-0.1378097827947722,4.881731694307285,-0.005041836183537374
2013-11-12,6.595788945554217e-05,0.16665221496606603,4.446875180250816,-0.006137475099278866
2013-11-13,0.00012287564216613366,0.9082927522674764,3.4489962785876025,0.021187269994090485
2013-11-14,5.240045424197739e-05,0.15233133365986518,5.018710214389375,-0.00367534317852769
2013-11-15,1.643828580644103e-05,0.2424224498868082,3.844183000409534,-0.004745868639738582
2013-11-18,9.580247447355634e-05,-0.19038436125057087,4.622652337641982,-0.01705748341154134
2013-11-19,0.00013186510356659809,0.30377438252006905,6.8517847199859165,-0.004887868648454585
2013-11-20,0.0001287137965277258,0.6421556727439721,4.022508989115787,0.009211853274198933
2013-11-21,5.3536140613304926e-05,0.6521164963326459,4.5936846980732815,0.008592845538988314
2013-11-22,4.6107452332632014e-05,0.28876411536543783,2.8980415665128367,0.004535294223230402
2013-11-25,3.584926649350356e-05,-1.1711077646214731,5.497676507093985,0.0018615468358738063
2013-11-26,4.657770119691417e-05,-0.5910570028109402,7.446694822734659,-0.007734657500611419
2013-11-27,2.552337097230342e-05,0.23060769920214738,3.450124143586792,0.006671256188597763
2013-11-29,4.5107450050934325e-05,1.3347990413871091,4.950244502330669,0.013997479585010186
2013-12-02,6.130622484352207e-05,-0.3792963501964446,3.405396187067775,0.00835697430444382
2013-12-03,3.177016279878903e-05,0.5756491551694368,4.755369317841229,-0.0036474531624812734
2013-12-04,0.0001390680574603476,1.1316136298029251,4.7620102934801825,0.016310808614668826
2013-12-05,0.0005414012224533316,-2.4549054565187824,13.784070284189939,-0.024435574046208774
2013-12-06,7.112895939290686e-05,-0.1344825444499158,3.550401782747751,0.009428876234742312
2013-12-09,9.505927617594683e-05,0.9470719230448651,4.897006147951414,0.009082902689013128
2013-12-10,0.00016138905745408924,-0.6513192360196295,7.4557087513776805,-0.015621144290297373
2013-12-11,0.00013552157362504709,-0.9816973201207483,5.3219410661681135,-0.013206913567504142
2013-12-12,6.846834964504176e-05,-1.3342957121334535,9.886649679597857,-0.010423575496589343
2013-12-13,8.334419795065323e-05,0.004140847357426929,4.084278178179863,-0.014342051064018424
2013-12-16,7.779907874088144e-05,0.8813798169029083,6.164563540005342,0.005436276968926013
2013-12-17,0.00015125808452720537,-0.22754981674712918,3.5279061832320937,-0.010080601568557945
2013-12-18,0.0002391577205995669,0.7826955917236449,4.044045307336156,0.0016416464446931123
2013-12-19,7.565487978157086e-05,0.030697328585105065,3.0469134399732956,-0.00906226713818814
2013-12-20,0.00012333031497280156,0.7202133503377223,3.5508176416911397,0.015058422505922042
2013-12-23,4.385782705170208e-05,-0.9614991859012705,8.866428310683846,-0.0049034832999672595
2013-12-24,5.413512767929095e-05,1.016550010154524,3.9589066419793926,0.01248339100031437
2013-12-26,2.833741965976503e-05,2.34157449732934,15.604839268937827,0.009662019791682575
2013-12-27,3.7448026260612504e-05,-0.319551770616089,4.2669451215865655,-0.0040146767522455384
2013-12-30,5.4935252067603744e-05,-0.06120233174319218,4.102773408683933,0.0
2013-12-31,4.7109375902545445e-05,0.00113786860380698,3.0535817847882254,0.0032130893186961273
2014-01-02,5.2975619808893676e-05,-0.44591726707233076,3.3687747528335446,-0.006705161469397591
2014-01-03,7.024072564900951e-05,-0.4913338811451,3.2611998917705076,-0.006750303628476395
2014-01-06,0.00010540442099480206,-1.3363373495533575,6.773569848014757,-0.021359160844745873
2014-01-07,2.8559408109943794e-05,0.7981759862204733,3.4209396371348726,0.007719806966561826
2014-01-08,0.00010272794543830485,-0.2702106455189233,6.434920655944795,-0.01801376984898795
2014-01-09,7.261928420839952e-05,0.1503592146464266,2.5702844012719934,-0.0064520917661852195
2014-01-10,6.618122164382036e-05,0.19607584869542902,3.0454795646473407,0.014252053018349642
2014-01-13,0.00010390602739414596,-1.0027461408059606,3.892289387676971,-0.029852980942078666
2014-01-14,0.00011362887338633425,1.358926808035195,4.597456622602597,0.022612437602267388
2014-01-15,7.838050160890253e-05,1.03789288860721,4.297103502633559,0.02702117320731512
2014-01-16,0.00013521295762511878,-1.3653051298166097,8.736985521462318,0.0035304574030283753
2014-01-17,0.00017113672134200586,-1.1548951073002536,7.272429174844195,-0.013921429231318783
2014-01-21,8.925662032420094e-05,-1.5008917927459562,5.96315415050994,-0.005789259407629643
2014-01-22,7.822845602078755e-05,0.9416191799857524,5.846680926048981,-0.006657314508089485
2014-01-23,0.0001987624270573896,-0.11294339118228207,6.005706142596072,0.0036118649883096765
2014-01-24,0.00035257829737663247,-0.8375658220957849,3.250879054600479,0.020585196659846705
2014-01-27,0.00022890473799036558,-0.8342817119200759,4.214355750001869,-0.021417565847102527
2014-01-28,0.00010547288985077665,0.1629660573379472,3.08877886467435,0.006638897424443346
2014-01-29,0.00015665293201318353,0.4653792327462836,3.384447413156286,0.010695140483618193
2014-01-30,0.0001428072485190053,-0.4664830634318562,7.501280688326001,0.005440956347891213
2014-01-31,0.00038799442902809973,-1.1016757633132612,8.619534367911125,0.026239829056124098
2014-02-03,0.0002774310059587391,-1.1346782834049522,3.869705900982677,-0.036602796752886135
2014-02-04,0.00015447319059314695,-0.12388800198299282,6.988627714987085,-0.003569993259858961
2014-02-05,0.0002264644651909165,-0.2182835215816294,3.3544263103866103,-0.014687849464959601
2014-02-06,0.0001162278266192401,1.936864479742545,9.17757205306121,0.010000320007962582
2014-02-07,7.867174139419142e-05,0.15058288215874588,4.315476013150459,0.01044823383186877
2014-02-10,6.899039151074777e-05,-0.657651361388717,4.850796795857473,0.006542969915649621
2014-02-11,6.318486723082991e-05,-0.2782679184722671,3.8680597428737475,0.010004163748003947
2014-02-12,5.219366760212554e-05,0.19060262879724457,2.6493687645552098,0.008038798319433216
2014-02-13,3.231307446053135e-05,-0.6788217839619753,7.6831523439633145,0.0037291872803755233
2014-02-14,7.311318231084753e-05,-0.22919308420512677,5.772465697764895,0.00026576722855686796
2014-02-18,2.759892946728242e-05,0.34221313582727403,6.177913130736806,0.00214017176707193
2014-02-19,0.0001249056276071561,0.15814370189089919,4.620973232138207,0.0024024041072272517
2014-02-20,7.250899437550749e-05,-0.4048847496442938,4.344651165455518,0.006377848756777826
2014-02-21,6.686716614857998e-05,0.8734957099519138,6.958578549979413,0.006074318163156178
2014-02-24,5.818102365378512e-05,-0.3931923341258895,4.332845281388266,-0.0076648389590014965
2014-02-25,0.00010834242158836443,0.4300937215365886,5.241384553630138,-0.003987787816657651
2014-02-26,8.216180859054118e-05,-0.4551306510299412,4.983457077246026,-0.0018665300501270465
2014-02-27,6.87728935468301e-05,0.5020782025250244,5.30727440262317,0.010354570238802374
2014-02-28,0.00013806384991408712,0.1759265993898664,4.709313791723309,0.011815819470656574
2014-03-03,0.0001173570086642195,-0.08173209836955357,2.7659200813445826,-0.013931092003127254
2014-03-04,3.9755329547925415e-05,-0.15482437852948455,3.423900449540572,0.01653775323626583
2014-03-05,3.0679159829335926e-05,-0.7392958894663352,3.868143911429842,-0.007840920839009335
2014-03-06,5.4843005277098735e-05,0.4498294091280423,4.365482514639932,0.0010490807851204487
2014-03-07,7.562525151747497e-05,-0.7339608457504967,4.752764127093756,-0.006574869500013403
2014-03-10,4.430582803784518e-05,-0.8296696458049627,5.935557249533113,-0.0021128042755340637
2014-03-11,7.333668494287781e-05,0.6531931200633249,4.816155828886168,0.0052740568190356996
2014-03-12,8.84678377433761e-05,0.7356481664291902,3.4952890794431113,0.006554185353204733
2014-03-13,0.00010907859306664128,-0.5165634531993376,3.2902460585242084,-0.00997937831631468
2014-03-14,0.00012712355072592502,0.38408676610863296,4.0073767183137115,-0.005026947625421663
2014-03-17,0.00018681516922184255,4.220309353146789,30.23157754724273,0.009240872912443798
2014-03-18,0.00021680660158262925,1.5899251642264254,5.137979329253062,0.03866473111025259
2014-03-19,0.00011907734575606775,-1.5794488303629888,9.064173077886618,-0.007104802506090024
2014-03-20,0.00014761025922460077,1.0472940824833001,3.775961995897063,0.026634787604773003
2014-03-21,0.00018250034544780978,-0.8178861227761407,3.266257107452997,-0.004224135208094282
2014-03-24,0.00012591271859286877,0.060896790809285395,2.652585255999857,0.008430311063580831
2014-03-25,0.0001426878115566869,-0.728558206585821,3.2852986909140425,-0.003958174741403475
2014-03-26,0.0001498296018545691,-0.3292370643587788,3.614615385852548,-0.0137279207591674
2014-03-27,0.00021035515718740696,-0.9851776385747285,4.244303215979466,-0.010865623685761605
2014-03-28,0.00021411847834251543,3.0031582121662264,19.31400763438791,0.02360122560814748
2014-03-31,0.00016302243107794813,0.8979590147696397,5.714128331010078,0.01697691329930784
2014-04-01,0.00011425539019802547,1.7502492766542508,10.051282832080464,0.010435495702096453
2014-04-02,0.00010712330281531134,-0.2681095282191306,5.092711384775352,-0.0016915628222662349
2014-04-03,6.629198780556069e-05,0.29038047541284223,2.589612299831778,-0.008256110387929727
2014-04-04,0.0003465063501069894,-0.9225328571398588,3.4414132156564277,-0.028192033305886266
2014-04-07,0.00023839763576173026,0.18794631792011413,4.21289132593444,-0.001757049147474099
2014-04-08,0.00015951775987455022,-1.0679796248295812,6.275047261680375,0.0005021824075042147
2014-04-09,0.00011267761811755153,0.06853774988998193,3.497941694564207,0.016191683944887902
2014-04-10,0.00031772870501388677,-0.9034578904930112,4.285149415059399,-0.027810745298387562
2014-04-11,0.0002766025248653331,0.43082708495256256,3.7459964457196535,-0.0038182673976048243
2014-04-14,0.00011833840424576241,-0.6639322031190237,4.117760615385051,-0.0007654738165303598
2014-04-15,0.0002352994215399483,0.2702600239045897,3.376160031854794,0.014443433992592514
2014-04-16,0.00015952111003985516,-0.434837230871031,3.8027420740952715,0.016220048256800013
2014-04-17,0.00011985790593793153,-0.3489032420357292,5.251201759743284,-0.009700396695872193
2014-04-21,4.759732663655119e-05,0.1489311854123209,3.8529463654522913,-0.00175122748589418
2014-04-22,3.944674456917796e-05,-0.000457648595992525,3.4600366298150034,0.0012510988091691821
2014-04-23,6.037375206616189e-05,-0.4465304713845739,3.13907162114555,-0.0075301519894011015
2014-04-24,0.00012102989372288958,-0.6578541998258729,5.682448091199262,0.00427407802858859
2014-04-25,0.0001793198411044694,-0.3972312090216466,3.836063139358819,0.0012536912692855395
2014-04-28,0.0002567160092129792,0.6538100400238535,3.551194980361782,0.023769444152490937
2014-04-29,9.454039520193888e-05,-0.9406180747773626,5.481672883560228,-0.00884748848794592
2014-04-30,4.54157884822022e-05,-0.23598028294856171,3.5468122192816063,-0.002719047600420854
2014-05-01,2.676839419037112e-05,-1.2845204184840846,5.778496339957788,-0.009950526494147738
2014-05-02,8.706837898212417e-05,-0.6335934234088424,4.9077219131219625,-0.007780150867850555
2014-05-05,3.83092843706402e-05,0.016819339195460515,4.215849244547165,-0.006572165801494556
2014-05-06,5.14127410553843e-05,-0.6194358268541336,3.123637521144093,-0.0094279545270477
2014-05-07,0.0001880436526823585,-0.010230142592533081,4.14211699963003,0.009174116914153707
2014-05-08,0.00010951117489854567,1.344986299414236,4.988205489993062,0.005565553666352585
2014-05-09,7.946761795176878e-05,-0.3678369710493532,3.8526727507880936,-0.0025260112228617793
2014-05-12,4.306783954307784e-05,0.48372741565420874,4.896937432118755,0.01081634465669623
2014-05-13,0.000109652000923913,1.2296112825101113,5.916351237120312,0.01822549381586125
2014-05-14,7.172198493883157e-05,-0.6823305905094602,5.413859530652694,-0.0044630276137320735
2014-05-15,0.00014798146082270526,-1.0761397364837744,6.535787337687452,-0.01603247884149761
2014-05-16,0.00011129192914294496,-0.626456021380891,6.065480235904913,0.005791257456172705
2014-05-19,5.3420824321362675e-05,0.34706878634654215,6.863314775811083,-0.0020104477964042466
2014-05-20,7.060786726187959e-05,-0.38222654175177145,4.686195768681845,-0.001762864689553556
2014-05-21,7.342551500789325e-05,2.3388120726297674,11.43175797206031,0.016744351064204466
2014-05-22,3.900445897497113e-05,-0.6218520187915562,6.7258948901473525,-0.0062152584661285815
2014-05-23,4.823210949890574e-05,-0.14801197939059257,10.036911062478126,0.0004987114762515787
2014-05-27,3.569941651297888e-05,0.8511747501235156,3.883737212594512,0.0017432746815182476
2014-05-28,6.105778634515568e-05,1.1719589412425888,9.375699925316024,-0.004488653452187741
